,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_LOCAL_MAX,COL_ACCUMULATION_AGGRESSIVE
3125,600827.SH,600827,百联股份,超市连锁,20.63,29.01,58.3548
3126,002973.SZ,002973,侨银环保,环境保护,29.03,29.03,19.2155
3127,002845.SZ,002845,同兴达,元器件,24.38,29.04,16.7098
3128,002735.SZ,002735,王子新材,塑料,29.08,29.08,6.8067
3129,300629.SZ,300629,新劲刚,矿物制品,25.58,29.08,0.0
3130,688128.SH,688128,中国电研,专用机械,23.66,29.11,31.948900000000002
3131,300473.SZ,300473,德尔股份,汽车配件,27.01,29.1788,10.0041
3132,603016.SH,603016,新宏泰,电气设备,29.18,29.18,23.1154
3133,600566.SH,600566,济川药业,中成药,26.57,29.19,0.0
3134,600764.SH,600764,中国海防,通信设备,29.0,29.2,12.1767
3135,300036.SZ,300036,超图软件,软件服务,24.24,29.24,6.6717
3136,603887.SH,603887,城地股份,建筑工程,27.6,29.29,6.1828
3137,300316.SZ,300316,晶盛机电,专用机械,23.67,29.29,6.4681
3138,300408.SZ,300408,三环集团,元器件,27.33,29.33,0.0
3139,600085.SH,600085,同仁堂,中成药,26.93,29.35,0.0
3140,002216.SZ,002216,三全食品,食品,29.45,29.45,10.0112
3141,603059.SH,603059,倍加洁,家居用品,28.98,29.52,5.3818
3142,300504.SZ,300504,天邑股份,通信设备,25.07,29.56,0.0
3143,603860.SH,603860,中公高科,公路,28.4,29.6,0.0
3144,603950.SH,603950,长源东谷,汽车配件,23.91,29.6,0.0
3145,600455.SH,600455,博通股份,文教休闲,25.74,29.64,18.0409
3146,002120.SZ,002120,韵达股份,仓储物流,23.83,29.7493,0.0
3147,000786.SZ,000786,北新建材,其他建材,29.79,29.79,10.0
3148,300564.SZ,300564,筑博设计,建筑工程,26.7,29.79,0.0
3149,300817.SZ,300817,双飞股份,机械基件,26.78,29.82,0.0
3150,600999.SH,600999,招商证券,证券,28.59,29.85,42.681000000000004
3151,300831.SZ,300831,派瑞股份,元器件,22.98,29.87,6.3529
3152,300396.SZ,300396,迪瑞医疗,医疗保健,27.29,29.88,6.6762
3153,002212.SZ,002212,南洋股份,电气设备,25.3,29.89,0.0
3154,002019.SZ,002019,亿帆医药,化学制药,28.16,29.89,18.814500000000002
3155,600703.SH,600703,三安光电,半导体,25.11,29.98,14.1996
3156,601788.SH,601788,光大证券,证券,24.85,30.03,42.6255
3157,300031.SZ,300031,宝通科技,互联网,26.15,30.1,7.5949
3158,002957.SZ,002957,科瑞技术,专用机械,25.9,30.12,16.0856
3159,688096.SH,688096,京源环保,环境保护,26.95,30.15,0.0
3160,603811.SH,603811,诚意药业,化学制药,26.0,30.17,0.0
3161,688579.SH,688579,N地纬,软件服务,30.2,30.2,271.921
3162,603801.SH,603801,志邦家居,家居用品,30.22,30.22,22.6268
3163,002861.SZ,002861,瀛通通讯,通信设备,26.94,30.25,0.0
3164,603189.SH,603189,网达软件,软件服务,28.23,30.3,10.6217
3165,002819.SZ,002819,东方中科,电器仪表,27.2,30.35,18.2863
3166,002967.SZ,002967,广电计量,综合类,27.95,30.44,5.5456
3167,300271.SZ,300271,华宇软件,软件服务,26.17,30.5,0.0
3168,603515.SH,603515,欧普照明,电气设备,28.87,30.5,7.0927
3169,603739.SH,603739,蔚蓝生物,农业综合,27.05,30.55,0.0
3170,300577.SZ,300577,开润股份,纺织,27.9,30.55,0.0
3171,688518.SH,688518,联赢激光,专用机械,25.71,30.58,13.025400000000001
3172,300238.SZ,300238,冠昊生物,医疗保健,30.61,30.61,56.646699999999996
3173,300326.SZ,300326,凯利泰,医疗保健,27.63,30.6377,6.7107
3174,002943.SZ,002943,宇晶股份,机床制造,28.98,30.71,9.9843
3175,603217.SH,603217,元利科技,化工原料,29.15,30.78,0.0
3176,300418.SZ,300418,昆仑万维,互联网,26.11,30.84,13.0652
3177,300538.SZ,300538,同益股份,批发业,25.2,30.89,5.8364
3178,300838.SZ,300838,浙江力诺,电器仪表,25.12,30.9,10.0199
3179,002953.SZ,002953,日丰股份,电气设备,26.55,30.9,18.906399999999998
3180,600079.SH,600079,人福医药,化学制药,30.2,30.95,6.3166
3181,688165.SH,688165,埃夫特-U,专用机械,22.31,30.98,387.874
3182,000002.SZ,000002,万科A,全国地产,27.23,31.02,8.2723
3183,603327.SH,603327,福蓉科技,元器件,27.15,31.18,5.0628
3184,002971.SZ,002971,和远气体,化工原料,24.43,31.19,15.919699999999999
3185,000999.SZ,000999,华润三九,中成药,30.04,31.2334,0.0
3186,300635.SZ,300635,中达安,建筑工程,24.75,31.24,0.0
3187,300786.SZ,300786,国林科技,环境保护,29.06,31.24,0.0
3188,603916.SH,603916,苏博特,化工原料,26.51,31.26,0.0
3189,002881.SZ,002881,美格智能,通信设备,23.26,31.3,16.0049
3190,002581.SZ,002581,未名医药,生物制药,22.49,31.38,8.1318
3191,603260.SH,603260,合盛硅业,化工原料,27.94,31.38,8.5631
3192,000963.SZ,000963,华东医药,化学制药,28.63,31.41,17.534399999999998
3193,300793.SZ,300793,佳禾智能,IT设备,26.52,31.44,15.4316
3194,002299.SZ,002299,圣农发展,农业综合,29.04,31.46,9.009
3195,300383.SZ,300383,光环新网,电信运营,26.2,31.48,0.0
3196,688100.SH,688100,威胜信息,通信设备,26.23,31.53,16.356
3197,603530.SH,603530,神马电力,电气设备,25.57,31.55,5.2726
3198,300397.SZ,300397,天和防务,通信设备,26.94,31.57,21.4546
3199,002466.SZ,002466,天齐锂业,小金属,28.7,31.59,31.2864
3200,688007.SH,688007,光峰科技,元器件,26.91,31.6,19.6279
3201,002824.SZ,002824,和胜股份,铝,27.0,31.79,13.1743
3202,002778.SZ,002778,高科石化,石油加工,26.3,31.8,0.0
3203,002142.SZ,002142,宁波银行,银行,30.42,31.8,10.0
3204,603093.SH,603093,南华期货,多元金融,25.78,31.82,27.045099999999998
3205,300583.SZ,300583,赛托生物,生物制药,28.4,31.87,6.7672
3206,300690.SZ,300690,双一科技,电气设备,31.76,31.94,22.1064
3207,603212.SH,603212,赛伍技术,塑料,26.97,31.96,7.0139
3208,603711.SH,603711,香飘飘,软饮料,28.52,31.9678,0.0
3209,002607.SZ,002607,中公教育,文教休闲,31.95,31.98,15.812100000000001
3210,603076.SH,603076,乐惠国际,专用机械,29.7,31.99,9.9691
3211,002001.SZ,002001,新和成,化学制药,29.65,32.01,0.0
3212,603136.SH,603136,天目湖,旅游景点,30.27,32.05,19.990099999999998
3213,603989.SH,603989,艾华集团,元器件,28.2,32.09,0.0
3214,600459.SH,600459,贵研铂业,小金属,25.42,32.17,5.6486
3215,002851.SZ,002851,麦格米特,电气设备,32.17,32.17,13.314599999999999
3216,002864.SZ,002864,盘龙药业,中成药,29.08,32.2,0.0
3217,002833.SZ,002833,弘亚数控,专用机械,31.18,32.3,27.382199999999997
3218,603858.SH,603858,步长制药,中成药,31.53,32.32,7.9782
3219,002156.SZ,002156,通富微电,半导体,25.3,32.38,18.4116
3220,300557.SZ,300557,理工光科,电器仪表,30.16,32.39,0.0
3221,002214.SZ,002214,大立科技,电器仪表,27.84,32.4,9.4595
3222,002777.SZ,002777,久远银海,软件服务,28.6,32.44,0.0
3223,688528.SH,688528,秦川物联,电器仪表,26.3,32.45,0.0
3224,300849.SZ,300849,锦盛新材,塑料,32.46,32.46,94.05930000000001
3225,603456.SH,603456,九洲药业,化学制药,32.33,32.5,15.5191
3226,300823.SZ,300823,建科机械,专用机械,29.1,32.52,0.0
3227,600456.SH,600456,宝钛股份,小金属,31.48,32.6,21.774900000000002
3228,002541.SZ,002541,鸿路钢构,钢加工,32.67,32.67,21.8195
3229,002929.SZ,002929,润建股份,通信设备,29.36,32.67,0.0
3230,688218.SH,688218,江苏北人,专用机械,27.81,32.72,0.0
3231,600685.SH,600685,中船防务,船舶,31.2,32.75,57.777100000000004
3232,002831.SZ,002831,裕同科技,广告包装,32.77,32.77,15.7681
3233,600893.SH,600893,航发动力,航空,30.81,32.7803,27.322400000000002
3234,002859.SZ,002859,洁美科技,元器件,28.8,32.79,0.0
3235,603655.SH,603655,朗博科技,汽车配件,27.51,32.79,18.0058
3236,688098.SH,688098,申联生物,生物制药,27.0,32.93,25.522
3237,603679.SH,603679,华体科技,电气设备,28.9,32.95,5.9486
3238,002074.SZ,002074,国轩高科,电气设备,26.73,32.95,7.0153
3239,603486.SH,603486,科沃斯,家用电器,29.2,33.01,0.0
3240,603203.SH,603203,快克股份,专用机械,29.29,33.08,0.0
3241,600645.SH,600645,中源协和,生物制药,25.86,33.1,19.902
3242,603506.SH,603506,南都物业,房产服务,26.97,33.131,6.573
3243,603095.SH,603095,越剑智能,纺织机械,30.02,33.22,0.0
3244,002384.SZ,002384,东山精密,元器件,28.32,33.4,0.0
3245,603330.SH,603330,上海天洋,塑料,31.14,33.4,8.4416
3246,600030.SH,600030,中信证券,证券,28.62,33.5,17.6237
3247,002886.SZ,002886,沃特股份,塑料,28.98,33.51,15.824300000000001
3248,300293.SZ,300293,蓝英装备,专用机械,26.26,33.52,45.176
3249,600498.SH,600498,烽火通信,通信设备,28.82,33.5611,7.3655
3250,603040.SH,603040,新坐标,机械基件,30.59,33.7,6.2925
3251,000876.SZ,000876,新希望,饲料,30.9,33.72,5.2204
3252,002353.SZ,002353,杰瑞股份,化工机械,29.4,33.76,0.0
3253,000636.SZ,000636,风华高科,元器件,30.05,33.76,12.8214
3254,603700.SH,603700,宁水集团,电器仪表,30.7,33.77,5.5016
3255,603043.SH,603043,广州酒家,食品,30.71,33.78,0.0
3256,601601.SH,601601,中国太保,保险,29.78,33.8,9.8371
3257,603610.SH,603610,麒盛科技,家居用品,30.16,33.87,0.0
3258,603678.SH,603678,火炬电子,元器件,30.15,34.04,0.0
3259,002801.SZ,002801,微光股份,电气设备,31.98,34.04,0.0
3260,000004.SZ,000004,国农科技,生物制药,29.35,34.1,7.0625
3261,002955.SZ,002955,鸿合科技,IT设备,30.3,34.26,0.0
3262,300781.SZ,300781,因赛集团,广告包装,29.22,34.31,0.0
3263,300669.SZ,300669,沪宁股份,机械基件,33.45,34.35,0.0
3264,002942.SZ,002942,新农股份,农药化肥,34.3,34.39,0.0
3265,688299.SH,688299,长阳科技,塑料,29.39,34.47,6.1268
3266,002241.SZ,002241,歌尔股份,元器件,32.3,34.5,19.5212
3267,300483.SZ,300483,沃施股份,石油开采,32.81,34.55,0.0
3268,002867.SZ,002867,周大生,服饰,29.85,34.56,34.501999999999995
3269,603826.SH,603826,坤彩科技,染料涂料,30.0,34.58,0.0
3270,300623.SZ,300623,捷捷微电,半导体,27.58,34.66,7.5503
3271,601869.SH,601869,长飞光纤,通信设备,32.0,34.67,0.0
3272,300612.SZ,300612,宣亚国际,广告包装,34.69,34.69,13.8492
3273,002837.SZ,002837,英维克,专用机械,29.98,34.72,8.6807
3274,300778.SZ,300778,新城市,建筑工程,33.41,34.82,0.0
3275,600183.SH,600183,生益科技,元器件,29.0,34.82,10.901
3276,002803.SZ,002803,吉宏股份,互联网,34.82,34.82,33.8018
3277,300828.SZ,300828,锐新科技,铝,29.99,34.87,10.0
3278,300456.SZ,300456,赛微电子,元器件,29.7,34.9695,5.7825
3279,603825.SH,603825,华扬联众,互联网,25.78,35.0818,5.3566
3280,300818.SZ,300818,耐普矿机,专用机械,32.49,35.27,0.0
3281,000915.SZ,000915,山大华特,化学制药,32.2,35.39,0.0
3282,600887.SH,600887,伊利股份,乳制品,34.35,35.45,6.9959
3283,600332.SH,600332,白云山,中成药,33.71,35.52,0.0
3284,300824.SZ,300824,北鼎股份,家用电器,28.5,35.57,70.0183
3285,002816.SZ,002816,和科达,专用机械,32.38,35.57,9.4125
3286,000951.SZ,000951,中国重汽,汽车整车,35.19,35.65,10.7336
3287,300073.SZ,300073,当升科技,矿物制品,31.58,35.72,0.0
3288,603773.SH,603773,沃格光电,元器件,32.46,35.73,0.0
3289,001914.SZ,001914,招商积余,房产服务,35.65,35.8,11.4995
3290,002950.SZ,002950,奥美医疗,医疗保健,29.21,35.8,16.0284
3291,300644.SZ,300644,南京聚隆,塑料,32.12,35.81,0.0
3292,603730.SH,603730,岱美股份,汽车配件,32.07,35.83,0.0
3293,300518.SZ,300518,盛讯达,软件服务,28.9,35.84,19.0784
3294,300731.SZ,300731,科创新源,橡胶,30.22,35.8489,0.0
3295,002603.SZ,002603,以岭药业,中成药,30.45,35.91,5.8496
3296,300516.SZ,300516,久之洋,电器仪表,32.83,35.97,0.0
3297,300433.SZ,300433,蓝思科技,元器件,31.08,36.0,15.3141
3298,300327.SZ,300327,中颖电子,半导体,30.61,36.07,5.4374
3299,300596.SZ,300596,利安隆,化工原料,32.57,36.12,0.0
3300,300395.SZ,300395,菲利华,玻璃,34.78,36.13,5.2982
3301,603197.SH,603197,保隆科技,汽车配件,31.18,36.15,5.638
3302,603662.SH,603662,柯力传感,电器仪表,31.8,36.16,0.0
3303,603896.SH,603896,寿仙谷,中成药,34.8,36.2,12.9953
3304,002030.SZ,002030,达安基因,生物制药,31.9,36.21,31.046
3305,300566.SZ,300566,激智科技,元器件,30.89,36.27,15.2773
3306,688003.SH,688003,天准科技,专用机械,30.67,36.3,11.4115
3307,300671.SZ,300671,富满电子,半导体,34.36,36.3,6.5129
3308,601155.SH,601155,新城控股,区域地产,32.47,36.3367,9.2068
3309,603595.SH,603595,东尼电子,元器件,30.67,36.35,0.0
3310,600053.SH,600053,九鼎投资,多元金融,32.41,36.36,7.3843
3311,603079.SH,603079,圣达生物,食品,32.26,36.38,7.284
3312,603579.SH,603579,荣泰健康,医疗保健,33.49,36.45,25.536700000000003
3313,002508.SZ,002508,老板电器,家用电器,35.15,36.53,7.66
3314,300298.SZ,300298,三诺生物,医疗保健,35.96,36.65,10.0
3315,300436.SZ,300436,广生堂,化学制药,33.8,36.76,5.0442
3316,603722.SH,603722,阿科力,化工原料,31.98,36.85,8.3186
3317,600259.SH,600259,广晟有色,小金属,32.97,36.89,16.1124
3318,300604.SZ,300604,长川科技,专用机械,29.87,36.93,13.1768
3319,603214.SH,603214,爱婴室,百货,36.94,36.94,5.5429
3320,600521.SH,600521,华海药业,化学制药,36.64,36.95,13.562100000000001
3321,300602.SZ,300602,飞荣达,元器件,29.96,36.96,5.5427
3322,603232.SH,603232,格尔软件,软件服务,31.65,37.01,12.1248
3323,300755.SZ,300755,华致酒行,其他商业,31.02,37.0361,8.1346
3324,002281.SZ,002281,光迅科技,通信设备,35.83,37.05,5.4954
3325,600118.SH,600118,中国卫星,航空,33.3,37.1,17.0574
3326,002368.SZ,002368,太极股份,软件服务,32.69,37.18,9.9476
3327,600729.SH,600729,重庆百货,百货,31.41,37.21,5.2738
3328,002961.SZ,002961,瑞达期货,多元金融,30.5,37.25,17.7805
3329,603027.SH,603027,千禾味业,食品,33.55,37.26,6.2447
3330,688600.SH,688600,皖仪科技,电器仪表,32.15,37.26,0.0
3331,002242.SZ,002242,九阳股份,家用电器,35.75,37.28,5.2399
3332,300285.SZ,300285,国瓷材料,陶瓷,35.16,37.31,0.0
3333,603508.SH,603508,思维列控,软件服务,34.4,37.38,0.0
3334,300843.SZ,300843,胜蓝股份,元器件,36.54,37.38,90.01909999999998
3335,300590.SZ,300590,移为通信,通信设备,29.68,37.46,5.5453
3336,300800.SZ,300800,力合科技,电器仪表,35.59,37.47,0.0
3337,300663.SZ,300663,科蓝软件,软件服务,31.27,37.4833,25.6614
3338,300545.SZ,300545,联得装备,专用机械,31.91,37.52,0.0
3339,601689.SH,601689,拓普集团,汽车配件,34.23,37.52,25.8185
3340,000423.SZ,000423,东阿阿胶,中成药,33.72,37.5537,0.0
3341,000869.SZ,000869,张裕A,红黄酒,33.19,37.56,5.3281
3342,300839.SZ,300839,博汇股份,石油加工,31.39,37.57,25.1676
3343,300726.SZ,300726,宏达电子,元器件,33.93,37.58,38.3378
3344,603718.SH,603718,海利生物,生物制药,33.96,37.59,64.81110000000001
3345,002414.SZ,002414,高德红外,电器仪表,33.08,37.7,13.3758
3346,002727.SZ,002727,一心堂,医药商业,34.06,37.76,6.1937
3347,300470.SZ,300470,中密控股,机械基件,37.81,37.81,7.0801
3348,002382.SZ,002382,蓝帆医疗,医疗保健,30.59,37.88,28.3622
3349,300244.SZ,300244,迪安诊断,医疗保健,33.08,38.0,5.4885
3350,002729.SZ,002729,好利来,元器件,35.04,38.06,0.0
3351,002338.SZ,002338,奥普光电,电器仪表,30.68,38.11,30.387900000000002
3352,300802.SZ,300802,矩子科技,IT设备,33.24,38.13,5.8738
3353,002976.SZ,002976,瑞玛工业,钢加工,33.57,38.17,0.0
3354,300679.SZ,300679,电连技术,元器件,32.7,38.22,5.7547
3355,300553.SZ,300553,集智股份,电器仪表,36.62,38.25,0.0
3356,688389.SH,688389,普门科技,医疗保健,32.6,38.3,8.171
3357,300681.SZ,300681,英搏尔,汽车配件,33.82,38.3,6.5369
3358,002415.SZ,002415,海康威视,电器仪表,35.11,38.36,14.1404
3359,002829.SZ,002829,星网宇达,通信设备,35.24,38.5,0.0
3360,603069.SH,603069,海汽集团,公路,34.65,38.5,76.0284
3361,300487.SZ,300487,蓝晓科技,化工原料,36.91,38.52,0.0
3362,002647.SZ,002647,仁东控股,多元金融,38.1,38.67,0.0
3363,601696.SH,601696,中银证券,证券,31.22,38.7,41.4424
3364,002960.SZ,002960,青鸟消防,专用机械,36.7,38.82,26.9423
3365,002294.SZ,002294,信立泰,化学制药,34.49,38.85,29.9891
3366,300363.SZ,300363,博腾股份,化学制药,34.29,38.89,0.0
3367,300373.SZ,300373,扬杰科技,半导体,31.35,38.92,15.026499999999999
3368,600754.SH,600754,锦江酒店,酒店餐饮,38.94,38.94,23.6905
3369,600882.SH,600882,妙可蓝多,乳制品,37.8,38.96,13.801400000000001
3370,002897.SZ,002897,意华股份,元器件,34.96,39.032,6.427
3371,002838.SZ,002838,道恩股份,塑料,33.14,39.11,25.8975
3372,300684.SZ,300684,中石科技,化工原料,35.5,39.13,0.0
3373,300563.SZ,300563,神宇股份,通信设备,34.29,39.14,6.1173
3374,300651.SZ,300651,金陵体育,文教休闲,36.0,39.2,16.1959
3375,002151.SZ,002151,北斗星通,通信设备,36.32,39.26,9.9886
3376,300706.SZ,300706,阿石创,元器件,32.16,39.34,6.2181
3377,300748.SZ,300748,金力永磁,元器件,36.44,39.59,6.4782
3378,300633.SZ,300633,开立医疗,医疗保健,32.82,39.6106,9.224
3379,601021.SH,601021,春秋航空,空运,38.41,39.62,0.0
3380,603031.SH,603031,安德利,百货,33.52,39.66,8.0318
3381,300533.SZ,300533,冰川网络,软件服务,35.28,39.67,5.5615
3382,300331.SZ,300331,苏大维格,元器件,34.5,39.75,18.806800000000003
3383,600036.SH,600036,招商银行,银行,36.08,39.8268,9.9889
3384,300233.SZ,300233,金城医药,化学制药,34.83,39.85,25.640300000000003
3385,603228.SH,603228,景旺电子,元器件,35.5,39.86,0.0
3386,603650.SH,603650,彤程新材,化工原料,31.25,39.92,50.0319
3387,002810.SZ,002810,山东赫达,化工原料,39.93,39.93,21.5453
3388,002180.SZ,002180,纳思达,IT设备,33.39,40.07,5.5373
3389,002768.SZ,002768,国恩股份,塑料,38.0,40.17,8.2459
3390,300617.SZ,300617,安靠智电,电气设备,36.63,40.19,7.9057
3391,688377.SH,688377,迪威尔,专用机械,32.0,40.2,143.605
3392,002979.SZ,002979,雷赛智能,专用机械,33.74,40.2,35.5674
3393,002890.SZ,002890,弘宇股份,农用机械,35.17,40.2,9.9917
3394,600161.SH,600161,天坛生物,生物制药,37.62,40.25,0.0
3395,002933.SZ,002933,新兴装备,航空,37.05,40.28,5.8621
3396,002798.SZ,002798,帝欧家居,家居用品,40.4,40.4,14.951900000000002
3397,300457.SZ,300457,赢合科技,专用机械,34.85,40.49,23.7006
3398,603810.SH,603810,丰山集团,农药化肥,36.0,40.49,15.915099999999999
3399,002918.SZ,002918,蒙娜丽莎,其他建材,40.6,40.6,25.3729
3400,002396.SZ,002396,星网锐捷,通信设备,33.9,40.6068,7.3623
3401,002223.SZ,002223,鱼跃医疗,医疗保健,35.74,40.7,0.0
3402,002507.SZ,002507,涪陵榨菜,食品,37.6,40.96,0.0
3403,688505.SH,688505,复旦张江,化学制药,33.84,41.09,11.6576
3404,603109.SH,603109,神驰机电,电气设备,36.3,41.11,16.515
3405,603859.SH,603859,能科股份,软件服务,36.3,41.2,0.0
3406,300658.SZ,300658,延江股份,纺织,32.99,41.2,19.994799999999998
3407,300851.SZ,300851,N交大,软件服务,41.31,41.31,43.9875
3408,002008.SZ,002008,大族激光,电器仪表,40.8,41.42,0.0
3409,300850.SZ,300850,新强联,机械基件,41.45,41.45,84.0016
3410,603596.SH,603596,伯特利,汽车配件,37.49,41.54,16.3764
3411,600547.SH,600547,山东黄金,黄金,37.23,41.55,5.5372
3412,300525.SZ,300525,博思软件,软件服务,38.72,41.58,5.529
3413,603712.SH,603712,七一二,通信设备,38.89,41.66,0.0
3414,002025.SZ,002025,航天电器,元器件,40.0,41.78,14.182500000000001
3415,600885.SH,600885,宏发股份,电气设备,38.15,41.85,0.0
3416,300826.SZ,300826,测绘股份,建筑工程,37.18,41.96,0.0
3417,603026.SH,603026,石大胜华,化工原料,35.91,42.01,40.741
3418,300673.SZ,300673,佩蒂股份,饲料,36.0,42.04,0.0
3419,688108.SH,688108,赛诺医疗,医疗保健,37.43,42.1,58.8236
3420,603516.SH,603516,淳中科技,通信设备,37.56,42.13,0.0
3421,002153.SZ,002153,石基信息,软件服务,37.3,42.19,6.8353
3422,603991.SH,603991,至正股份,塑料,42.24,42.24,35.6524
3423,002230.SZ,002230,科大讯飞,软件服务,37.24,42.4,0.0
3424,300689.SZ,300689,澄天伟业,元器件,38.04,42.41,10.0132
3425,603439.SH,603439,贵州三力,中成药,34.61,42.59,10.0057
3426,300636.SZ,300636,同和药业,化学制药,38.2,42.68,5.3827
3427,002965.SZ,002965,祥鑫科技,汽车配件,38.49,42.77,0.0
3428,603083.SH,603083,剑桥科技,通信设备,37.4,42.8,0.0
3429,300762.SZ,300762,上海瀚讯,通信设备,40.89,42.8,13.7194
3430,600196.SH,600196,复星医药,化学制药,40.1,42.83,15.898499999999999
3431,603533.SH,603533,掌阅科技,互联网,34.48,42.84,0.0
3432,002978.SZ,002978,安宁股份,小金属,39.61,43.0,18.3721
3433,300609.SZ,300609,汇纳科技,互联网,38.86,43.08,0.0
3434,300696.SZ,300696,爱乐达,航空,40.83,43.09,14.585899999999999
3435,601628.SH,601628,中国人寿,保险,34.52,43.1746,27.2556
3436,300753.SZ,300753,爱朋医疗,医疗保健,36.28,43.24,13.4008
3437,688005.SH,688005,容百科技,电气设备,32.52,43.37,16.1552
3438,002709.SZ,002709,天赐材料,化工原料,39.83,43.39,19.8936
3439,603187.SH,603187,海容冷链,机械基件,39.88,43.39,0.0
3440,300771.SZ,300771,智莱科技,IT设备,38.87,43.52,0.0
3441,600702.SH,600702,舍得酒业,白酒,38.06,43.85,8.3251
3442,002179.SZ,002179,中航光电,元器件,41.77,43.86,0.0
3443,300766.SZ,300766,每日互动,互联网,37.27,43.92,15.8781
3444,300701.SZ,300701,森霸传感,元器件,37.11,44.32,16.2932
3445,300773.SZ,300773,拉卡拉,软件服务,37.16,44.39,15.9755
3446,300761.SZ,300761,立华股份,农业综合,41.33,44.49,5.5985
3447,688558.SH,688558,国盛智科,机床制造,37.89,44.66,0.0
3448,002626.SZ,002626,金达威,食品,44.8,44.8,60.0223
3449,300715.SZ,300715,凯伦股份,其他建材,43.98,44.83,12.644
3450,603387.SH,603387,基蛋生物,医疗保健,40.58,44.87,0.0
3451,600593.SH,600593,大连圣亚,旅游服务,44.72,45.02,9.9927
3452,688122.SH,688122,西部超导,小金属,36.32,45.1,17.5562
3453,688186.SH,688186,广大特材,特种钢,39.1,45.1,16.666800000000002
3454,002891.SZ,002891,中宠股份,饲料,40.22,45.41,16.3375
3455,603960.SH,603960,克来机电,专用机械,43.66,45.48,26.2417
3456,300530.SZ,300530,达志科技,化工原料,45.24,45.49,8.3017
3457,002605.SZ,002605,姚记科技,文教休闲,37.92,45.5,13.162700000000001
3458,603238.SH,603238,诺邦股份,纺织,41.85,45.51,0.0
3459,300003.SZ,300003,乐普医疗,医疗保健,44.26,45.53,0.0
3460,688138.SH,688138,清溢光电,元器件,34.8,45.69,50.025
3461,002705.SZ,002705,新宝股份,家用电器,43.72,46.08,20.0077
3462,603393.SH,603393,新天然气,供气供热,44.0,46.19,13.3731
3463,000977.SZ,000977,浪潮信息,IT设备,39.11,46.21,12.9558
3464,688010.SH,688010,福光股份,电器仪表,40.94,46.494,5.9674
3465,300458.SZ,300458,全志科技,元器件,37.27,47.0,19.1247
3466,000063.SZ,000063,中兴通讯,通信设备,40.33,47.12,5.2582
3467,002439.SZ,002439,启明星辰,软件服务,41.55,47.19,0.0
3468,600990.SH,600990,四创电子,通信设备,42.92,47.2722,6.0599
3469,300575.SZ,300575,中旗股份,农药化肥,45.61,47.36,0.0
3470,300807.SZ,300807,天迈科技,软件服务,41.2,47.49,0.0
3471,688178.SH,688178,万德斯,环境保护,42.83,47.5,0.0
3472,300777.SZ,300777,中简科技,化纤,45.85,47.6,12.255700000000001
3473,300787.SZ,300787,海能实业,通信设备,47.66,47.66,23.1788
3474,603297.SH,603297,永新光学,电器仪表,43.27,47.7,0.0
3475,300015.SZ,300015,爱尔眼科,医疗保健,44.19,47.71,0.0
3476,300492.SZ,300492,华图山鼎,建筑工程,41.32,47.72,9.1191
3477,300579.SZ,300579,数字认证,软件服务,43.37,48.0,0.0
3478,300220.SZ,300220,金运激光,元器件,33.43,48.3366,6.8016
3479,300246.SZ,300246,宝莱特,医疗保健,37.5,48.35,34.8504
3480,603799.SH,603799,华友钴业,小金属,40.66,48.36,18.355
3481,688078.SH,688078,龙软科技,软件服务,41.81,48.61,10.8877
3482,603267.SH,603267,鸿远电子,元器件,44.25,48.67,0.0
3483,603305.SH,603305,旭升股份,汽车配件,41.93,48.74,12.9347
3484,601012.SH,601012,隆基股份,电气设备,46.26,48.89,6.6187
3485,300578.SZ,300578,会畅通讯,通信设备,43.81,49.0,15.0869
3486,603708.SH,603708,家家悦,超市连锁,40.9,49.26,0.0
3487,603429.SH,603429,集友股份,广告包装,35.55,49.3,29.991500000000002
3488,600511.SH,600511,国药股份,医药商业,36.69,49.52,6.5348
3489,002555.SZ,002555,三七互娱,互联网,46.33,49.68,6.3752
3490,603369.SH,603369,今世缘,白酒,45.8,49.71,5.1029
3491,300346.SZ,300346,南大光电,元器件,39.08,49.72,8.6445
3492,300523.SZ,300523,辰安科技,软件服务,45.44,49.85,0.0
3493,300489.SZ,300489,中飞股份,铝,41.78,49.94,38.9845
3494,002683.SZ,002683,宏大爆破,化工原料,46.24,49.98,23.9693
3495,300822.SZ,300822,贝仕达克,元器件,45.77,50.04,0.0
3496,688466.SH,688466,金科环境,环境保护,46.44,50.08,17.455199999999998
3497,002623.SZ,002623,亚玛顿,玻璃,45.28,50.2,18.4688
3498,300124.SZ,300124,汇川技术,电器仪表,50.1,50.2,19.988
3499,688022.SH,688022,瀚川智能,专用机械,42.35,50.29,5.9449
3500,688310.SH,688310,迈得医疗,医疗保健,41.01,50.48,26.058899999999998
3501,688081.SH,688081,兴图新科,软件服务,44.25,50.56,5.1136
3502,300607.SZ,300607,拓斯达,专用机械,46.25,50.65,20.496299999999998
3503,002773.SZ,002773,康弘药业,化学制药,46.59,50.77,0.0
3504,000028.SZ,000028,国药一致,医药商业,46.39,50.88,0.0
3505,603590.SH,603590,康辰药业,化学制药,50.85,50.88,35.6092
3506,688566.SH,688566,吉贝尔,化学制药,44.21,51.05,0.0
3507,600584.SH,600584,长电科技,半导体,39.17,51.15,35.5351
3508,600315.SH,600315,上海家化,日用化工,44.4,51.5,0.0
