,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
58,600882.SH,妙可蓝多,乳制品,23.1,5.4794520547945424,24.95533055390169,"兴业国际信托有限公司-兴业信托·广泽股份1号员工持股集合资金信托计划
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
深圳前海厚生资产管理有限公司-厚生稳赢七号私募投资基金
兴业国际信托有限公司-兴业信托·广泽股份1号员工持股集合资金信托计划
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
深圳金富东方资产管理有限公司-金富东方价值精选1号私募证券投资基金
深圳前海厚生资产管理有限公司-厚生稳赢七号私募投资基金"
59,603378.SH,亚士创能,染料涂料,29.56,3.0324154757755295,24.908760994812297,"平安银行股份有限公司-平安智慧中国灵活配置混合型证券投资基金
全国社保基金五零二组合
富达基金(香港)有限公司-客户资金
中国银行股份有限公司-平安匠心优选混合型证券投资基金
辽宁海通新能源低碳产业股权投资基金有限公司
大华资产管理有限公司-大华中国A股创新基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
全国社保基金五零二组合
辽宁海通新能源低碳产业股权投资基金有限公司
富达基金(香港)有限公司-客户资金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
大华资产管理有限公司-大华中国A股创新基金"
60,603686.SH,龙马环卫,环境保护,15.48,3.9623908663532603,24.29847869886437,"全国社保基金一零三组合
中国工商银行-广发聚丰混合型证券投资基金
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划"
61,603713.SH,密尔克卫,仓储物流,56.41,4.637358560563909,22.913661847599688,"鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
中国工商银行-广发聚丰混合型证券投资基金"
62,000403.SZ,双林生物,生物制药,38.23,4.11220043572984,21.72113289760331,"中国信达资产管理股份有限公司
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国信达资产管理股份有限公司
基本养老保险基金三零九组合
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国信达资产管理股份有限公司"
63,600662.SH,强生控股,公共交通,4.52,3.9080459770114873,17.52052545156011,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
64,300677.SZ,英科医疗,医疗保健,46.65,8.086190917516234,17.003414817250963,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金"
65,002847.SZ,盐津铺子,食品,58.55,5.972850678733033,15.798367033444173,"中信证券-建行-中信证券股债双赢集合资产管理计划
中国工商银行-汇添富优势精选混合型证券投资基金
中国银行股份有限公司-国泰价值精选灵活配置混合型证券投资基金
全国社保基金一零五组合
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中国工商银行-汇添富优势精选混合型证券投资基金
中国建设银行股份有限公司-兴全多维价值混合型证券投资基金
中国农业银行股份有限公司-财通多策略福享混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国工商银行股份有限公司-财通多策略升级混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合"
66,002074.SZ,国轩高科,电气设备,22.29,3.5299581978634365,13.393118725212805,"香港中央结算有限公司(陆股通)
南方资本-工商银行-国富投资合赢6号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合"
67,603208.SH,江山欧派,家居用品,91.3,5.549132947976876,9.28340293719019,"中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
紫金信托有限责任公司
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
中国建设银行-华夏红利混合型开放式证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金"
68,688399.SH,硕世生物,医疗保健,104.65,6.265231519090175,9.06187128464786,
69,002791.SZ,坚朗五金,其他建材,56.97,4.859193815571516,8.44552721447156,"全国社保基金四一三组合
广发基金管理有限公司-社保基金四二零组合
全国社保基金四一三组合
广发基金管理有限公司-社保基金四二零组合
中国建设银行股份有限公司-融通领先成长混合型证券投资基金(LOF)"
70,002705.SZ,新宝股份,家用电器,23.02,3.6936936936937004,7.117117117117777,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合
全国社保基金一零三组合
中央汇金资产管理有限责任公司
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金
全国社保基金一零七组合
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中央汇金资产管理有限责任公司
全国社保基金一零七组合
基本养老保险基金一二零三组合
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
