,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
197,000551.SZ,000551,创元科技,专用机械,3.16,4.0,0.0,8.86,"大气治理, 北斗导航, 环保, "
198,600213.SH,600213,亚星客车,汽车整车,3.16,9.0,0.0,10.77,"新能源整车, 汽车整车, 山东国企改革, 新能源汽车, "
199,603618.SH,603618,杭电股份,电气设备,3.15,6.0,0.0,8.03,"5G, 特高压, 光通信, 石墨烯, "
200,600805.SH,600805,悦达投资,综合类,3.14,4.0,0.0,7.46,"汽车整车, 社保重仓, 破净股, 农机, 石墨烯, "
201,600644.SH,600644,乐山电力,水力发电,3.13,9.0,1.0,7.6,"水电, 业绩预增, 举牌股, "
202,002509.SZ,002509,天广中茂,专用机械,3.11,4.0,1.0,3.17,"园林, 特色小镇, PPP, 区块链, "
203,002897.SZ,002897,意华股份,元器件,3.1,1.0,0.0,27.2,"5G, 光通信, 华为产业链, 汽车零部件, 小米概念股, 智能制造, "
204,600853.SH,600853,龙建股份,建筑施工,3.08,4.0,0.0,5.16,"振兴东北, 大基建, PPP, "
205,002249.SZ,002249,大洋电机,电气设备,3.08,7.0,0.0,7.15,"北汽新能源, 燃料电池, 新能源汽车, 共享经济, "
206,002276.SZ,002276,万马股份,电气设备,3.07,4.0,1.0,7.25,"定增破发, 新能源汽车, 充电桩, "
207,603615.SH,603615,茶花股份,家居用品,3.07,6.0,1.0,10.89,"二胎, "
208,000533.SZ,000533,顺钠股份,电气设备,3.06,4.0,0.0,3.82,
209,002009.SZ,002009,天奇股份,工程机械,3.05,4.0,1.0,11.12,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, "
210,603637.SH,603637,镇海股份,建筑施工,3.05,4.0,0.0,19.3,"大气治理, 环保, 举牌股, 股权争夺, "
211,002592.SZ,002592,八菱科技,汽车配件,3.05,7.0,0.0,28.58,"回购, 汽车零部件, 燃料电池, 广西, 股权转让, "
212,002600.SZ,002600,领益智造,元器件,3.04,4.0,0.0,6.31,"OLED, 华为产业链, 稀土磁材, 小米概念股, 苹果产业链, 强势人气股, "
213,002288.SZ,002288,超华科技,元器件,3.02,6.0,0.0,6.21,"PCB板, 半导体, 智慧城市, 智慧安防, 独角兽, "
214,002946.SZ,002946,新乳业,乳制品,3.0,1.0,0.0,18.44,"次新股, 食品, 乳业（奶粉）, "
215,300113.SZ,300113,顺网科技,互联网,3.0,9.0,1.0,21.03,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, "
216,000509.SZ,000509,华塑控股,其他建材,3.0,9.0,1.0,3.94,"民营医院, 资产重组, 壳公司, "
217,300090.SZ,300090,盛运环保,环境保护,2.97,4.0,0.0,2.78,"固废处理, 环保, 低价股, 股权转让, "
218,300587.SZ,300587,天铁股份,橡胶,2.96,4.0,0.0,25.96,"高送转-预期, 高铁轨交, "
219,300025.SZ,300025,华星创业,通信设备,2.95,6.0,0.0,6.71,"5G, 华为产业链, 物联网, 云计算, 股权转让, "
220,002524.SZ,002524,光正集团,医疗保健,2.94,7.0,0.0,6.53,"一带一路, 民营医院, 装配式建筑, 新疆, 眼科, 壳公司, 创投, "
221,300171.SZ,300171,东富龙,医疗保健,2.93,2.0,1.0,10.4,"基因测序, 医疗器械, 独角兽, "
222,601908.SH,601908,京运通,电气设备,2.93,4.0,1.0,4.59,"风电, 光伏, "
223,300035.SZ,300035,中科电气,电气设备,2.93,4.0,0.0,6.49,"超级高铁, 锂电池, 新能源汽车, 石墨烯, "
224,603083.SH,603083,剑桥科技,通信设备,2.92,6.0,0.0,39.2,"5G, 光通信, 工业互联网, "
225,002464.SZ,002464,众应互联,互联网,2.91,4.0,1.0,14.45,"大数据, 股权转让, 游戏, 手游, "
226,600505.SH,600505,西昌电力,水力发电,2.91,7.0,1.0,9.05,"水电, 央企改革, 业绩预增, "
227,300345.SZ,300345,红宇新材,钢加工,2.9,9.0,0.0,6.4,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, "
228,600691.SH,600691,阳煤化工,农药化肥,2.9,4.0,0.0,3.28,"甲醇, 煤化工, 化肥, 山西国企改革, "
229,603738.SH,603738,泰晶科技,元器件,2.89,6.0,0.0,18.06,"被动元件, "
230,002504.SZ,002504,弘高创意,装修装饰,2.89,1.0,0.0,4.64,"特色小镇, 独角兽, 装修装饰, ST摘帽, "
231,600378.SH,600378,天科股份,化工原料,2.88,4.0,0.0,14.01,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
232,002951.SZ,002951,金时科技,广告包装,2.88,5.0,0.0,35.59,"次新股, 包装印刷, "
233,002423.SZ,002423,中原特钢,特种钢,2.87,1.0,0.0,11.34,"钢铁, 金改, 混改, 军工混改, 央企改革, 军工研究所, 军工, 河南自贸区, 自贸区, 资产重组, "
234,002674.SZ,002674,兴业科技,纺织,2.87,8.0,0.0,18.19,"业绩预增, 纺织服装, 恒大概念股, 壳公司, "
235,300283.SZ,300283,温州宏丰,电气设备,2.86,4.0,0.0,5.87,"股权转让, "
236,600800.SH,600800,天津磁卡,综合类,2.86,4.0,1.0,9.1,"石油化工, 天津国企改革, 资产重组, 工业大麻, "
237,600053.SH,600053,九鼎投资,多元金融,2.86,1.0,0.0,25.13,"高质押率, 房地产, 互联网金融, 移动支付, 跨境电商, 创投, "
238,300489.SZ,300489,中飞股份,铝,2.85,9.0,0.0,19.91,"有色-铝, 核电, 有色金属, 军工, 军民融合, "
239,600552.SH,600552,凯盛科技,玻璃,2.85,1.0,0.0,5.76,"有色-锆, OLED, 央企改革, 有色金属, 小米概念股, 玻璃, 3D玻璃, 强势人气股, "
240,002739.SZ,002739,万达电影,影视音像,2.85,6.0,0.0,26.19,"阿里巴巴概念股, 大消费, 资产重组, 影视, "
241,000963.SZ,000963,华东医药,化学制药,2.83,2.0,0.0,33.83,"MSCI, 健康中国, 医药商业, 社保重仓, 医药, 中药, 创新药, 化学药, 医疗器械, "
242,002303.SZ,002303,美盈森,造纸,2.83,6.0,1.0,6.7,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, "
243,002129.SZ,002129,中环股份,半导体,2.82,4.0,0.0,11.2,"MSCI, 光伏, 半导体, 天津国企改革, "
244,600355.SH,600355,精伦电子,元器件,2.82,4.0,1.0,4.99,"物联网, 举牌股, 工业互联网, 壳公司, "
245,002032.SZ,002032,苏泊尔,家用电器,2.8,4.0,1.0,74.84,"MSCI, 新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, "
246,000669.SZ,000669,金鸿控股,供气供热,2.79,5.0,0.0,8.04,"油气改革, 天然气, 燃料电池, "
247,002250.SZ,002250,联化科技,化工原料,2.79,6.0,0.0,10.8,"农药, 社保重仓, 业绩预增, 医药, 创新药, "
248,603223.SH,603223,恒通股份,供气供热,2.77,4.0,1.0,12.46,"天然气, 快递物流, "
249,000683.SZ,000683,远兴能源,化工原料,2.76,4.0,0.0,3.37,"内蒙古, 石墨电极, 甲醇, 纯碱, 回购, 业绩预增, 化肥, "
250,300262.SZ,300262,巴安水务,环境保护,2.76,2.0,0.0,9.4,"水务, 社保重仓, 兜底式增持, PPP, "
251,600711.SH,600711,盛屯矿业,小金属,2.76,1.0,0.0,6.51,"有色-锌, 有色金属, 参股券商, 有色-钴, 有色-铜, "
252,002941.SZ,002941,新疆交建,建筑施工,2.76,4.0,1.0,36.18,"一带一路, 大基建, 新疆, "
253,600235.SH,600235,民丰特纸,造纸,2.75,1.0,0.0,7.1,"浙江国企改革, 造纸, 强势人气股, 创投, "
254,600973.SH,600973,宝胜股份,电气设备,2.75,4.0,0.0,4.86,"央企改革, 军工研究所, 大飞机, 军工, "
255,000852.SZ,000852,石化机械,化工机械,2.75,2.0,0.0,10.17,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 地热, "
256,601012.SH,601012,隆基股份,半导体,2.74,3.0,0.0,24.32,"白马股, MSCI, 乡村振兴, 光伏, 举牌股, "
257,600136.SH,600136,当代明诚,影视音像,2.73,4.0,0.0,13.69,"社保重仓, 高质押率, 足球, 体育产业, 影视, "
258,300130.SZ,300130,新国都,电脑设备,2.73,4.0,0.0,18.67,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
259,603968.SH,603968,醋化股份,化工原料,2.72,4.0,0.0,18.22,
260,000987.SZ,000987,越秀金控,多元金融,2.72,2.0,0.0,11.5,"券商, 金改, 新零售, 粤港澳大湾区, 宁德时代概念股, 资产重组, 独角兽, "
261,603711.SH,603711,香飘飘,软饮料,2.72,4.0,0.0,32.66,"大消费, 饮料, "
262,002446.SZ,002446,盛路通信,通信设备,2.72,6.0,0.0,11.77,"5G, 华为产业链, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, "
263,002300.SZ,002300,太阳电缆,电气设备,2.72,4.0,0.0,9.06,"业绩预增, 军工, 军民融合, "
264,600150.SH,600150,中国船舶,船舶,2.71,9.0,0.0,29.9,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, 复牌股, ST摘帽, "
265,603010.SH,603010,万盛股份,化工原料,2.7,4.0,0.0,18.0,"国产芯片, 资产重组, "
266,300432.SZ,300432,富临精工,汽车配件,2.7,9.0,1.0,8.04,"破净股, 汽车零部件, 高质押率, 锂电池, 新能源汽车, "
267,002158.SZ,002158,汉钟精机,工程机械,2.69,6.0,0.0,12.13,"雄安-公共服务, 燃料电池, 冷链, 雄安新区, 地热, "
268,002481.SZ,002481,双塔食品,食品,2.69,6.0,1.0,4.78,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, "
269,603003.SH,603003,龙宇燃油,石油贸易,2.69,4.0,0.0,9.91,"油气改革, 回购, 石油化工, 大数据, 云计算, "
270,000673.SZ,000673,当代东方,影视音像,2.67,1.0,0.0,6.25,"资产重组, 影视, "
271,300207.SZ,300207,欣旺达,元器件,2.67,6.0,1.0,14.01,"华为产业链, 回购, 业绩预增, 锂电池, 小米概念股, 无线充电, 新能源汽车, 石墨烯, VR&AR, 苹果产业链, 国资入股, "
272,002310.SZ,002310,东方园林,建筑施工,2.67,4.0,1.0,8.09,"社保重仓, 旅游, 园林, 雄安-园林环保, 特色小镇, PPP, 环保, 雄安新区, 污水处理, 股权转让, 国资入股, "
273,002036.SZ,002036,联创电子,元器件,2.66,6.0,1.0,14.44,"OLED, 特斯拉, 华为产业链, 回购, 无人驾驶, 无线充电, 3D感应, 3D玻璃, VR&AR, 国产芯片, 虹膜识别, 创投, "
274,600379.SH,600379,宝光股份,电气设备,2.66,9.0,1.0,10.35,"央企改革, 股权争夺, "
275,002205.SZ,002205,国统股份,其他建材,2.65,7.0,1.0,21.0,"一带一路, 央企改革, 新疆, 地下管廊, 水利, 海绵城市, PPP, 新疆国企改革, 股权转让, 复牌股, "
276,002667.SZ,002667,鞍重股份,工程机械,2.64,4.0,0.0,9.51,"壳公司, "
277,300091.SZ,300091,金通灵,机械基件,2.63,7.0,0.0,7.66,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
278,600746.SH,600746,江苏索普,化工原料,2.63,1.0,0.0,8.87,"醋酸, 资产重组, "
279,000063.SZ,000063,中兴通讯,通信设备,2.62,9.0,0.0,36.76,"5G, 光通信, 白马股, MSCI, 物联网, 百度概念股, 互联网金融, 移动支付, 大数据, 云计算, 人工智能, 智慧城市, "
280,603499.SH,603499,翔港科技,广告包装,2.62,8.0,0.0,34.93,"包装印刷, 化妆品, "
281,000068.SZ,000068,华控赛格,元器件,2.61,4.0,0.0,6.23,"海绵城市, PPP, 环保, 雄安新区, 污水处理, 深圳本地股/深汕合作, 强势人气股, 创投, 雄安-设计, "
282,600208.SH,600208,新湖中宝,全国地产,2.6,1.0,0.0,3.86,"MSCI, 环杭州湾大湾区, 房地产, 区块链, 期货概念, 独角兽, 科创板概念股, "
283,603559.SH,603559,中通国脉,通信设备,2.59,6.0,1.0,26.18,"5G, 云计算, "
284,603979.SH,603979,金诚信,建筑施工,2.59,1.0,0.0,9.88,"回购, 有色金属, 磷化工, 有色-铜, "
285,600416.SH,600416,湘电股份,电气设备,2.57,4.0,1.0,7.57,"社保重仓, 航母, 风电, 军工, 军民融合, 湖南国企改革, "
286,300237.SZ,300237,美晨生态,建筑施工,2.57,4.0,1.0,4.86,"回购, 园林, 汽车零部件, PPP, 股权转让, "
287,002607.SZ,002607,中公教育,文教休闲,2.57,2.0,0.0,13.29,"教育, 汽车销售, 业绩预增, 资产重组, 独角兽, "
288,000702.SZ,000702,正虹科技,饲料,2.55,4.0,0.0,7.58,"饲料, 业绩预增, 湖南国企改革, 农垦, "
289,300582.SZ,300582,英飞特,半导体,2.54,4.0,1.0,15.94,"回购, 业绩预增, 新能源汽车, LED, 充电桩, "
290,300304.SZ,300304,云意电气,汽车配件,2.54,4.0,1.0,4.94,"汽车零部件, 光伏, "
291,601601.SH,601601,中国太保,保险,2.53,6.0,1.0,37.83,"保险, MSCI, 中字头, 阿里巴巴概念股, 养老产业, 独角兽, 蚂蚁金服概念股, "
292,600975.SH,600975,新五丰,农业综合,2.52,4.0,0.0,15.75,"养猪, 湖南国企改革, "
293,300667.SZ,300667,必创科技,电器仪表,2.52,1.0,0.0,30.32,"军工, 军民融合, 物联网, 强势人气股, "
294,000559.SZ,000559,万向钱潮,汽车配件,2.52,4.0,1.0,7.23,"MSCI, 新进指数成份股, 汽车零部件, 万达系, 工业互联网, "
295,002800.SZ,002800,天顺股份,仓储物流,2.5,4.0,1.0,23.01,"新疆, 智慧物流, 智能制造, 快递物流, "
296,002821.SZ,002821,凯莱英,生物制药,2.49,4.0,0.0,93.7,"社保重仓, 医药, 创新药, "
297,600262.SH,600262,北方股份,汽车整车,2.49,3.0,0.0,25.0,"内蒙古, 混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 无人驾驶, "
298,600536.SH,600536,中国软件,软件服务,2.49,4.0,1.0,58.56,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, "
299,000915.SZ,000915,山大华特,化学制药,2.49,1.0,0.0,24.12,"二胎, 山东国企改革, 医药, 大气治理, 化学药, 环保, 高校系, "
300,002398.SZ,002398,建研集团,其他建材,2.48,4.0,1.0,7.17,"福建自贸区, 业绩预增, 兜底式增持, 装配式建筑, 雄安-建材, 雄安新区, 自贸区, "
301,002120.SZ,002120,韵达股份,仓储物流,2.48,1.0,0.0,37.79,"新进指数成份股, 业绩预增, 智慧物流, 智能制造, 快递物流, "
302,603030.SH,603030,全筑股份,装修装饰,2.47,2.0,0.0,8.68,"回购, 业绩预增, 智能制造, 机器人, 装修装饰, "
303,300167.SZ,300167,迪威迅,通信设备,2.47,4.0,1.0,5.96,"智慧城市, 国资入股, 智慧安防, "
304,000893.SZ,000893,*ST东凌,食品,2.47,9.0,0.0,8.66,"化肥, 股权转让, ST股, "
305,000755.SZ,000755,山西路桥,公路,2.46,4.0,0.0,5.56,"高速公路, 山西国企改革, ST摘帽, "
306,002690.SZ,002690,美亚光电,专用机械,2.46,1.0,0.0,26.08,"社保重仓, 智能制造, 医疗器械, 机器视觉, "
307,002102.SZ,002102,ST冠福,化学制药,2.45,9.0,1.0,2.33,"破净股, 医药, 化学药, 维生素, 低价股, 股权转让, ST股, "
308,603133.SH,603133,碳元科技,元器件,2.45,4.0,1.0,21.21,"石墨烯, 3D玻璃, 独角兽, "
309,600448.SH,600448,华纺股份,纺织,2.45,4.0,0.0,7.71,"东盟博览会, 纺织服装, 山东国企改革, 人民币贬值受益, 印染, 透明工厂, "
310,002661.SZ,002661,克明面业,食品,2.44,1.0,0.0,15.28,"回购, 业绩预增, 食品, 股权转让, 国资入股, "
311,300506.SZ,300506,名家汇,建筑施工,2.44,1.0,0.0,20.48,"业绩预增, 高送转, 装修装饰, "
312,300341.SZ,300341,麦克奥迪,电气设备,2.44,6.0,0.0,7.85,
313,600804.SH,600804,鹏博士,电信运营,2.43,7.0,0.0,11.75,"5G, 安邦系, 光通信, 新进指数成份股, 教育, 回购, 物联网, 谷歌概念股, 大数据, 云计算, 智慧城市, 智慧安防, "
314,002851.SZ,002851,麦格米特,电气设备,2.41,3.0,1.0,31.56,"北汽新能源, 社保重仓, 业绩预增, 小家电, 工业自动化, 家电, 小米概念股, 智能制造, 新能源汽车, 充电桩, "
315,002387.SZ,002387,维信诺,元器件,2.4,4.0,0.0,13.3,"OLED, 定增破发, 小米概念股, 资产重组, "
316,600499.SH,600499,科达洁能,专用机械,2.4,4.0,0.0,5.88,"回购, 宁德时代概念股, 定增破发, 大气治理, 锂电池, 环保, 新能源汽车, 举牌股, 资产重组, "
317,002190.SZ,002190,*ST集成,汽车配件,2.4,4.0,0.0,20.9,"央企改革, 军工研究所, 军工, 汽车零部件, 定增破发, 锂电池, 新能源汽车, ST股, "
318,002778.SZ,002778,高科石化,石油加工,2.4,6.0,0.0,23.6,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, "
319,601595.SH,601595,上海电影,影视音像,2.39,4.0,0.0,16.27,"上海国企改革, 影视, "
320,600246.SH,600246,万通地产,区域地产,2.39,4.0,0.0,5.0,"高质押率, 房地产, 锂电池, 新能源汽车, 京津冀, "
321,600965.SH,600965,福成股份,农业综合,2.39,1.0,0.0,12.39,"京津冀, "
322,300730.SZ,300730,科创信息,软件服务,2.38,4.0,1.0,20.49,"智能制造, 大数据, 工业互联网, 国产软件, 机器视觉, "
323,002529.SZ,002529,海源复材,专用机械,2.37,8.0,1.0,9.77,"碳纤维, 蔚来汽车概念股, 汽车零部件, 宁德时代概念股, 3D打印, 智能制造, 独角兽, "
324,000428.SZ,000428,华天酒店,酒店餐饮,2.37,1.0,0.0,3.46,"湖南国企改革, "
325,600604.SH,600604,市北高新,园区开发,2.37,4.0,0.0,15.98,"阿里巴巴概念股, 房地产, 上海国企改革, 住房租赁, 强势人气股, 创投, "
326,000596.SZ,000596,古井贡酒,白酒,2.37,4.0,0.0,109.79,"高价股, MSCI, 安徽国企改革, 白酒, "
327,600738.SH,600738,兰州民百,百货,2.36,9.0,0.0,9.66,"回购, 业绩预增, "
328,002602.SZ,002602,世纪华通,汽车配件,2.36,1.0,0.0,19.24,"回购, 汽车零部件, 高质押率, 资产重组, 游戏, 手游, "
329,600978.SH,600978,宜华生活,家居用品,2.35,4.0,1.0,5.01,"破净股, 百度概念股, 林业, 家具家居, "
330,603991.SH,603991,至正股份,塑料,2.35,4.0,1.0,23.4,"5G, 核电, 资产重组, "
331,002122.SZ,002122,*ST天马,机械基件,2.35,6.0,0.0,3.53,"破净股, 智慧停车, 大数据, ST股, 创投, "
332,002140.SZ,002140,东华科技,建筑施工,2.35,6.0,0.0,10.46,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
333,000530.SZ,000530,大冷股份,机械基件,2.34,4.0,0.0,5.24,"业绩预增, 冷链, 大数据, 地热, 独角兽, "
334,002316.SZ,002316,亚联发展,软件服务,2.33,6.0,0.0,10.28,"华为产业链, 新零售, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, "
335,603606.SH,603606,东方电缆,电气设备,2.33,9.0,0.0,14.05,"业绩预增, 风电, "
336,002711.SZ,002711,欧浦智网,仓储物流,2.33,6.0,0.0,5.2,"供应链金融, 智慧物流, 高质押率, 智能制造, 快递物流, 区块链, 股权转让, "
337,002606.SZ,002606,大连电瓷,电气设备,2.33,1.0,0.0,7.38,"特高压, 股权转让, 壳公司, "
338,600685.SH,600685,中船防务,船舶,2.32,4.0,1.0,18.67,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 复牌股, 资产重组, "
339,600340.SH,600340,华夏幸福,区域地产,2.32,2.0,1.0,31.9,"雄安-地产, MSCI, 阿里巴巴概念股, 华为产业链, 特色小镇, 房地产, PPP, 雄安新区, 京津冀, 足球, 股权转让, "
340,002164.SZ,002164,宁波东力,电气设备,2.32,4.0,0.0,4.1,"风电, 定增破发, "
341,603960.SH,603960,克来机电,专用机械,2.32,1.0,0.0,36.1,"特斯拉, 社保重仓, 工业自动化, 智能制造, 机器人, "
342,002367.SZ,002367,康力电梯,运输设备,2.31,4.0,0.0,9.42,"回购, 物联网, 百度概念股, 智能制造, 人工智能, 独角兽, 机器人, "
343,300709.SZ,300709,精研科技,元器件,2.3,4.0,1.0,46.95,"特斯拉, 谷歌概念股, 苹果产业链, "
344,002773.SZ,002773,康弘药业,中成药,2.3,6.0,0.0,56.8,"MSCI, 新进指数成份股, 医药, 中药, 创新药, 化学药, "
345,002698.SZ,002698,博实股份,化工机械,2.29,4.0,1.0,12.88,"业绩预增, 智能制造, 医疗器械, 高校系, 机器人, "
346,002724.SZ,002724,海洋王,半导体,2.29,4.0,1.0,6.94,"石墨烯, "
347,300379.SZ,300379,东方通,软件服务,2.29,1.0,0.0,23.15,"5G, 华为产业链, 回购, 网络安全, 大数据, 人工智能, 区块链, 国产软件, "
348,002553.SZ,002553,南方轴承,汽车配件,2.29,4.0,1.0,7.73,"大飞机, 业绩预增, 汽车零部件, "
349,000811.SZ,000811,冰轮环境,工程机械,2.29,9.0,0.0,10.42,"中韩自贸区, 山东国企改革, 冷链, 自贸区, 地热, 创投, "
350,000651.SZ,000651,格力电器,家用电器,2.28,9.0,0.0,61.14,"高股息, 白马股, MSCI, 大消费, 宝能系, 汽车零部件, 小家电, 工业自动化, 白色家电, 家电, 智能制造, 工业互联网, 股权转让, 复牌股, 国产芯片, 机器人, "
351,300545.SZ,300545,联得装备,专用机械,2.27,4.0,0.0,31.9,"OLED, 华为产业链, 工业自动化, 智能制造, 强势人气股, "
352,002766.SZ,002766,索菱股份,汽车配件,2.25,4.0,1.0,6.4,"汽车零部件, 物联网, 无人驾驶, 定增破发, 股权转让, 国资入股, "
353,002157.SZ,002157,正邦科技,饲料,2.25,4.0,0.0,20.85,"阿里巴巴概念股, 饲料, 养猪, 土地流转, "
354,600105.SH,600105,永鼎股份,通信设备,2.24,9.0,0.0,6.94,"5G, 光通信, 汽车零部件, 装配式建筑, 大数据, "
355,300532.SZ,300532,今天国际,软件服务,2.24,2.0,0.0,15.22,"宁德时代概念股, 智慧物流, 智能制造, 快递物流, 国资入股, "
356,002260.SZ,002260,*ST德奥,航空,2.23,9.0,0.0,3.8,"通用航空, 农机, 小家电, 家电, ST股, 壳公司, "
357,002554.SZ,002554,惠博普,石油开采,2.23,4.0,0.0,4.04,"油服, 油气改革, 可燃冰, 页岩气, 天然气, "
358,300406.SZ,300406,九强生物,生物制药,2.23,4.0,0.0,18.15,"医疗器械, 体外诊断, "
359,002218.SZ,002218,拓日新能,半导体,2.22,4.0,0.0,3.98,"光伏, "
360,002846.SZ,002846,英联股份,广告包装,2.22,9.0,0.0,17.48,"业绩预增, 包装印刷, "
361,300463.SZ,300463,迈克生物,医疗保健,2.22,4.0,1.0,21.57,"基因测序, 医疗器械, 体外诊断, "
362,600152.SH,600152,维科技术,电气设备,2.22,8.0,0.0,8.55,"业绩预增, 纺织服装, 定增破发, 锂电池, 新能源汽车, 石墨烯, "
363,002626.SZ,002626,金达威,食品,2.22,8.0,0.0,16.92,"回购, 保健品, 食品, 医药, 化学药, 维生素, "
364,600522.SH,600522,中天科技,通信设备,2.21,6.0,0.0,11.16,"5G, 光通信, MSCI, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, "
365,603617.SH,603617,君禾股份,专用机械,2.21,4.0,0.0,21.39,
366,002041.SZ,002041,登海种业,种植业,2.2,4.0,0.0,7.3,"转基因, 乡村振兴, 农业种植, "
367,002002.SZ,002002,鸿达兴业,化工原料,2.2,8.0,0.0,7.1,"PVC, 供应链金融, 稀土磁材, 土地流转, 燃料电池, "
368,600351.SH,600351,亚宝药业,中成药,2.19,4.0,1.0,8.1,"二胎, 医药, 中药, 创新药, 股权转让, "
369,300303.SZ,300303,聚飞光电,半导体,2.19,4.0,0.0,3.94,"社保重仓, 业绩预增, LED, "
370,000010.SZ,000010,美丽生态,建筑施工,2.18,1.0,0.0,3.74,"园林, PPP, 股权转让, 股权争夺, "
371,002188.SZ,002188,*ST巴士,广告包装,2.18,6.0,0.0,4.94,"直播/短视频, 资产重组, ST股, 壳公司, "
372,002214.SZ,002214,大立科技,电器仪表,2.18,4.0,0.0,9.11,"军工, 军民融合, 智能制造, 智慧安防, 机器人, 壳公司, "
373,600516.SH,600516,方大炭素,矿物制品,2.18,2.0,0.0,26.7,"碳纤维, MSCI, 石墨电极, 核电, 石墨烯, "
374,000587.SZ,000587,金洲慈航,批发业,2.17,4.0,0.0,3.46,"破净股, 黄金, "
375,603012.SH,603012,创力集团,专用机械,2.17,1.0,0.0,9.39,"新能源汽车, 充电桩, "
376,603916.SH,603916,苏博特,化工原料,2.16,4.0,1.0,14.98,"业绩预增, "
377,002488.SZ,002488,金固股份,汽车配件,2.16,1.0,0.0,10.31,"阿里巴巴概念股, 回购, 业绩预增, 汽车零部件, 无人驾驶, 独角兽, "
378,300011.SZ,300011,鼎汉技术,运输设备,2.16,4.0,0.0,7.96,"定增破发, 雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, 人脸识别, "
379,300691.SZ,300691,联合光电,元器件,2.15,2.0,0.0,31.26,"华为产业链, 智慧安防, "
380,603488.SH,603488,展鹏科技,电气设备,2.14,4.0,0.0,9.93,
381,300158.SZ,300158,振东制药,中成药,2.14,8.0,0.0,5.9,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
382,300600.SZ,300600,瑞特股份,电气设备,2.14,6.0,1.0,24.1,"海工装备, 社保重仓, 航母, 军工, 军民融合, "
383,603096.SH,603096,新经典,出版业,2.13,4.0,1.0,61.19,
384,600257.SH,600257,大湖股份,渔业,2.13,4.0,0.0,5.96,"业绩预增, 资产重组, "
385,600512.SH,600512,腾达建设,建筑施工,2.13,4.0,0.0,3.11,"大基建, 低价股, 举牌股, "
386,002716.SZ,002716,金贵银业,小金属,2.12,4.0,0.0,8.39,"有色-锌, 有色-锑, 有色金属, 定增破发, 互联网金融, 股权转让, 黄金, "
387,002141.SZ,002141,贤丰控股,元器件,2.12,3.0,0.0,4.91,"粤港澳大湾区, 供应链金融, 锂电池, 新能源汽车, 独角兽, "
388,002148.SZ,002148,北纬科技,互联网,2.11,6.0,0.0,7.85,"回购, 物联网, 游戏, 手游, 创投, "
389,000007.SZ,000007,全新好,酒店餐饮,2.11,1.0,0.0,7.32,"举牌股, 国资入股, 资产重组, 壳公司, "
390,600122.SH,600122,宏图高科,其他商业,2.11,4.0,0.0,4.89,"参股券商, 破净股, 互联网金融, 移动支付, 电竞, 期货概念, 资产重组, "
391,300164.SZ,300164,通源石油,石油开采,2.11,4.0,0.0,8.27,"油服, 油气改革, 页岩气, "
392,002654.SZ,002654,万润科技,半导体,2.11,4.0,0.0,5.05,"定增破发, 小米概念股, 股权转让, 国资入股, 独角兽, LED, "
393,300639.SZ,300639,凯普生物,医疗保健,2.1,4.0,0.0,22.17,"回购, 基因测序, 医疗器械, 药品信息化追溯, 体外诊断, "
394,002229.SZ,002229,鸿博股份,广告包装,2.1,6.0,0.0,10.35,"5G, 华为产业链, 回购, 彩票, 包装印刷, "
395,603811.SH,603811,诚意药业,化学制药,2.09,4.0,0.0,21.5,"医药, 化学药, "
