,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
1602,300215.SZ,电科院,电气设备,4.0,-3.41,7.12,433015.8025
1383,002942.SZ,新农股份,农药化肥,4.0,-3.41,37.63,112890.0
183,000607.SZ,华媒控股,广告包装,4.0,-3.41,5.8,513218.782
278,000735.SZ,罗牛山,农业综合,0.0,-3.41,12.93,1370067.8621
1265,002815.SZ,崇达技术,元器件,5.0,-3.41,17.81,390338.1047
1222,002768.SZ,国恩股份,塑料,4.0,-3.41,26.2,628800.0
2535,600498.SH,烽火通信,通信设备,0.0,-3.4,32.37,3568386.5543
2745,600733.SH,北汽蓝谷,汽车整车,5.0,-3.4,9.4,373086.0
3174,603050.SH,科林电气,电气设备,5.0,-3.4,14.89,119588.2905
415,000939.SZ,*ST凯迪,新型电力,2.0,-3.39,1.27,385801.4987
1332,002886.SZ,沃特股份,塑料,5.0,-3.38,20.08,99614.8981
788,002327.SZ,富安娜,纺织,4.0,-3.38,8.75,445995.0521
3034,601388.SH,怡球资源,铝,4.0,-3.38,3.09,625848.6
2276,600172.SH,黄河旋风,矿物制品,4.0,-3.38,4.94,565404.4149
2181,600066.SH,宇通客车,汽车整车,2.0,-3.38,14.33,3172574.9066
435,000970.SZ,中科三环,元器件,4.0,-3.37,10.18,1084373.6
1490,300102.SZ,乾照光电,半导体,4.0,-3.37,7.15,505863.0799
2975,601106.SH,中国一重,工程机械,4.0,-3.37,4.19,2739422.0
205,000633.SZ,合金投资,综合类,4.0,-3.37,6.88,264953.1846
2055,300677.SZ,英科医疗,医疗保健,4.0,-3.36,19.16,208728.0705
1977,300597.SZ,吉大通信,通信设备,4.0,-3.36,15.91,215871.7182
1983,300603.SZ,立昂技术,通信设备,5.0,-3.36,30.84,148896.5686
3007,601218.SH,吉鑫科技,机械基件,4.0,-3.34,3.27,324305.52
458,001696.SZ,宗申动力,摩托车,4.0,-3.34,6.02,536495.6275
2219,600107.SH,美尔雅,服饰,2.0,-3.33,8.95,322200.0
377,000893.SZ,*ST东凌,食品,4.0,-3.33,5.28,211591.7496
1566,300178.SZ,腾邦国际,旅游服务,4.0,-3.33,10.62,621715.0024
3543,603901.SH,永创智能,专用机械,5.0,-3.33,8.26,151984.0
1370,002928.SZ,华夏航空,空运,4.0,-3.33,21.1,287224.1298
773,002312.SZ,三泰控股,电脑设备,4.0,-3.32,4.38,444343.1576
1926,300542.SZ,新晨科技,软件服务,4.0,-3.32,17.41,98105.4719
394,000915.SZ,山大华特,化学制药,4.0,-3.32,20.34,474801.6175
1441,300052.SZ,中青宝,互联网,4.0,-3.32,11.95,310749.1826
1376,002935.SZ,天奥电子,元器件,4.0,-3.32,52.08,138897.36
1881,300496.SZ,中科创达,软件服务,4.0,-3.32,38.37,916418.463
2305,600206.SH,有研新材,半导体,4.0,-3.31,8.91,747351.4938
1283,002833.SZ,弘亚数控,专用机械,4.0,-3.31,42.26,242891.6743
138,000547.SZ,航天发展,通信设备,4.0,-3.31,10.78,1201289.7939
1451,300063.SZ,天龙集团,染料涂料,4.0,-3.31,4.07,226369.4594
645,002183.SZ,怡亚通,仓储物流,4.0,-3.3,6.13,1299795.5036
952,002491.SZ,通鼎互联,通信设备,4.0,-3.3,10.88,1279264.6967
513,002051.SZ,中工国际,建筑施工,4.0,-3.3,14.0,1555718.22
715,002253.SZ,川大智胜,软件服务,4.0,-3.29,18.06,373430.6275
3413,603636.SH,南威软件,软件服务,5.0,-3.29,13.18,691488.2993
186,000610.SZ,西安旅游,旅游服务,4.0,-3.29,8.98,211239.7225
429,000963.SZ,华东医药,化学制药,1.0,-3.29,31.28,4561170.2239
3538,603896.SH,寿仙谷,中成药,5.0,-3.28,35.57,217177.9705
89,000420.SZ,吉林化纤,化纤,4.0,-3.28,2.67,444021.8074
2846,600845.SH,宝信软件,软件服务,4.0,-3.28,34.18,2190356.3589
2701,600687.SH,刚泰控股,黄金,4.0,-3.28,5.5,818793.4172
1032,002572.SZ,索菲亚,家居用品,4.0,-3.27,21.87,1395476.9359
552,002090.SZ,金智科技,软件服务,5.0,-3.27,19.13,442796.4628
444,000981.SZ,银亿股份,汽车配件,4.0,-3.26,4.09,1052895.0804
2676,600658.SH,电子城,园区开发,4.0,-3.26,6.2,693522.7279
916,002455.SZ,百川股份,化工原料,4.0,-3.26,6.12,213436.3054
3220,603138.SH,海量数据,软件服务,4.0,-3.26,23.61,111808.4604
847,002386.SZ,天原集团,化工原料,4.0,-3.26,6.66,447338.7508
852,002391.SZ,长青股份,农药化肥,4.0,-3.25,12.75,303086.1201
978,002517.SZ,恺英网络,互联网,4.0,-3.24,5.28,639285.5114
661,002199.SZ,东晶电子,元器件,5.0,-3.24,11.1,251011.3862
557,002095.SZ,生意宝,互联网,5.0,-3.23,33.78,850033.4714
2407,600323.SH,瀚蓝环境,水务,5.0,-3.23,16.44,1259738.0456
3471,603739.SH,蔚蓝生物,农业综合,2.0,-3.23,40.61,157026.687
1959,300578.SZ,会畅通讯,通信设备,5.0,-3.23,23.1,139754.9538
1588,300201.SZ,海伦哲,专用机械,5.0,-3.23,5.21,455294.2069
797,002336.SZ,人人乐,超市连锁,4.0,-3.22,7.74,262579.5
3094,601869.SH,长飞光纤,通信设备,4.0,-3.21,51.46,390017.9645
2163,600038.SH,中直股份,航空,4.0,-3.21,47.64,2808267.075
2506,600460.SH,士兰微,半导体,4.0,-3.21,12.78,1676814.7427
3393,603601.SH,再升科技,玻璃,4.0,-3.21,8.9,481149.874
903,002442.SZ,龙星化工,化工原料,4.0,-3.21,8.44,404742.099
2288,600186.SH,莲花健康,食品,4.0,-3.21,2.42,257009.8833
493,002031.SZ,巨轮智能,汽车配件,4.0,-3.21,2.98,563403.5153
2625,600600.SH,青岛啤酒,啤酒,5.0,-3.2,39.28,2733548.6876
414,000938.SZ,紫光股份,软件服务,4.0,-3.2,44.26,1276954.112
1271,002821.SZ,凯莱英,生物制药,5.0,-3.19,89.13,1077922.7114
1780,300395.SZ,菲利华,玻璃,4.0,-3.19,18.91,508861.8994
2595,600568.SH,中珠医疗,区域地产,4.0,-3.19,3.21,502348.4004
2530,600491.SH,龙元建设,建筑施工,4.0,-3.19,7.88,994534.8
1701,300314.SZ,戴维医疗,医疗保健,1.0,-3.18,10.51,198774.1964
479,002017.SZ,东信和平,通信设备,5.0,-3.18,20.61,711279.4965
339,000828.SZ,东莞控股,路桥,4.0,-3.18,9.99,1038476.1264
3172,603043.SH,广州酒家,食品,0.0,-3.17,30.81,386687.7571
3531,603885.SH,吉祥航空,空运,4.0,-3.17,13.51,2427765.2074
1888,300503.SZ,昊志机电,机械基件,5.0,-3.17,11.04,113265.3315
3469,603737.SH,三棵树,染料涂料,5.0,-3.17,51.88,224286.5265
1855,300470.SZ,日机密封,机械基件,5.0,-3.17,24.87,446433.4116
2752,600740.SH,山西焦化,焦炭加工,4.0,-3.16,10.05,660116.9218
2436,600360.SH,华微电子,半导体,4.0,-3.15,6.83,506868.643
1663,300276.SZ,三丰智能,专用机械,5.0,-3.15,13.99,296863.3666
3176,603056.SH,德邦股份,仓储物流,4.0,-3.15,19.29,419863.9313
1645,300258.SZ,精锻科技,汽车配件,4.0,-3.15,13.48,507359.6105
167,000587.SZ,金洲慈航,批发业,4.0,-3.15,3.76,456092.4556
1763,300378.SZ,鼎捷软件,软件服务,4.0,-3.14,14.8,388356.2076
3028,601360.SH,三六零,互联网,4.0,-3.14,28.4,1127998.1381
235,000681.SZ,视觉中国,互联网,5.0,-3.13,27.86,864948.7284
670,002208.SZ,合肥城建,区域地产,5.0,-3.13,14.45,461349.1209
1029,002569.SZ,步森股份,服饰,4.0,-3.12,12.75,178202.3513
2770,600759.SH,洲际油气,石油开采,4.0,-3.12,3.45,779073.4862
2090,300713.SZ,英可瑞,电气设备,5.0,-3.12,23.76,101730.4192
2617,600592.SH,龙溪股份,机械基件,4.0,-3.12,8.01,320042.4104
3377,603577.SH,汇金通,钢加工,4.0,-3.11,11.44,88677.6531
402,000925.SZ,众合科技,专用机械,5.0,-3.1,7.82,357757.8392
2799,600792.SH,云煤能源,焦炭加工,4.0,-3.1,4.09,404878.7524
1686,300299.SZ,富春股份,通信设备,4.0,-3.1,6.45,394338.4585
1224,002770.SZ,科迪乳业,乳制品,5.0,-3.09,3.97,231495.7705
2889,600891.SH,秋林集团,百货,3.0,-3.09,5.97,229392.5044
987,002527.SZ,新时达,电器仪表,4.0,-3.09,7.1,298809.3895
428,000962.SZ,东方钽业,小金属,4.0,-3.09,8.4,370298.0904
2131,300759.SZ,康龙化成,化学制药,5.0,-3.08,44.2,290084.6
601,002139.SZ,拓邦股份,元器件,5.0,-3.07,5.92,464219.8393
482,002020.SZ,京新药业,化学制药,4.0,-3.07,10.23,602029.1605
921,002460.SZ,赣锋锂业,小金属,4.0,-3.07,28.27,2263181.6302
247,000697.SZ,炼石航空,航空,4.0,-3.07,14.79,827766.7925
2579,600549.SH,厦门钨业,小金属,4.0,-3.06,15.74,2213116.7188
1799,300414.SZ,中光防雷,元器件,5.0,-3.06,18.42,290133.3518
3426,603663.SH,三祥新材,矿物制品,5.0,-3.06,20.46,100390.8774
2781,600771.SH,广誉远,中成药,4.0,-3.05,29.88,903287.848
316,000798.SZ,中水渔业,渔业,5.0,-3.05,6.83,218140.1258
558,002096.SZ,南岭民爆,化工原料,4.0,-3.05,6.83,253291.916
3585,603993.SH,洛阳钼业,小金属,4.0,-3.05,5.15,9097872.8802
1769,300384.SZ,三联虹普,纺织机械,2.0,-3.05,17.0,309179.7854
3049,601598.SH,中国外运,仓储物流,4.0,-3.04,6.99,944794.4245
468,002006.SZ,精功科技,专用机械,4.0,-3.04,6.69,304502.04
1753,300367.SZ,东方网力,电脑设备,4.0,-3.04,13.92,833352.2439
596,002134.SZ,天津普林,元器件,4.0,-3.03,7.44,182912.2274
3455,603712.SH,七一二,通信设备,4.0,-3.03,19.82,726277.7376
1933,300550.SZ,和仁科技,软件服务,4.0,-3.03,58.02,169824.54
3488,603799.SH,华友钴业,小金属,2.0,-3.02,40.17,3293462.7483
1403,300014.SZ,亿纬锂能,电气设备,5.0,-3.02,23.28,1907236.5886
2026,300648.SZ,星云股份,电器仪表,4.0,-3.02,20.0,120082.676
1624,300237.SZ,美晨生态,建筑施工,4.0,-3.02,4.96,717066.9456
1569,300181.SZ,佐力药业,中成药,4.0,-3.02,6.99,326616.7461
746,002285.SZ,世联行,房产服务,4.0,-3.01,6.2,1246209.0718
2105,300730.SZ,科创信息,软件服务,4.0,-3.01,21.61,163688.2362
2400,600316.SH,洪都航空,航空,4.0,-3.01,14.38,1031210.6683
2141,600011.SH,华能国际,火力发电,4.0,-3.0,7.16,7518000.0
1069,002609.SZ,捷顺科技,软件服务,4.0,-3.0,7.8,306157.3733
1600,300213.SZ,佳讯飞鸿,通信设备,4.0,-3.0,9.01,347620.3223
3553,603920.SH,世运电路,元器件,4.0,-3.0,13.84,177442.6649
2879,600881.SH,亚泰集团,水泥,5.0,-3.0,4.17,1344150.1581
1203,002747.SZ,埃斯顿,机械基件,5.0,-2.99,11.43,830241.1112
536,002074.SZ,国轩高科,电气设备,4.0,-2.99,17.76,1790649.6663
2466,600393.SH,粤泰股份,全国地产,4.0,-2.99,3.27,323143.2155
3045,601577.SH,长沙银行,银行,4.0,-2.99,12.82,438643.192
175,000597.SZ,东北制药,化学制药,4.0,-2.99,12.35,584622.2277
995,002535.SZ,林州重机,工程机械,4.0,-2.98,4.22,249180.7986
93,000425.SZ,徐工机械,工程机械,5.0,-2.97,4.2,2937296.4424
1693,300306.SZ,远方信息,电器仪表,5.0,-2.97,10.0,146871.049
1880,300495.SZ,美尚生态,环境保护,5.0,-2.97,14.67,454090.8582
1944,300561.SZ,汇金科技,软件服务,5.0,-2.96,16.19,109454.7826
1677,300290.SZ,荣科科技,软件服务,4.0,-2.96,8.99,288965.2571
2125,300752.SZ,隆利科技,元器件,4.0,-2.96,76.81,139527.6693
2961,601020.SH,华钰矿业,铅锌,4.0,-2.95,11.65,331070.9116
919,002458.SZ,益生股份,农业综合,5.0,-2.95,41.26,861563.6304
1047,002587.SZ,奥拓电子,元器件,4.0,-2.95,7.5,299416.5638
1287,002838.SZ,道恩股份,塑料,4.0,-2.95,21.17,159425.6727
1281,002831.SZ,裕同科技,广告包装,0.0,-2.95,49.01,585528.8364
441,000977.SZ,浪潮信息,电脑设备,4.0,-2.94,29.18,3762037.835
1306,002859.SZ,洁美科技,元器件,4.0,-2.94,36.17,392307.9691
1504,300116.SZ,坚瑞沃能,电气设备,2.0,-2.94,2.44,315766.0113
383,000901.SZ,航天科技,航空,4.0,-2.94,13.81,783035.7555
635,002173.SZ,创新医疗,医疗保健,4.0,-2.94,8.83,327511.3825
1939,300556.SZ,丝路视觉,软件服务,4.0,-2.94,22.58,141413.2518
1829,300444.SZ,双杰电气,电气设备,4.0,-2.94,8.69,262252.6006
1843,300458.SZ,全志科技,元器件,4.0,-2.93,24.87,582558.7945
1186,002729.SZ,好利来,元器件,5.0,-2.93,25.8,172034.4
1752,300366.SZ,创意信息,软件服务,4.0,-2.93,10.58,340756.2525
497,002035.SZ,华帝股份,家用电器,5.0,-2.93,12.35,966850.0371
1500,300112.SZ,万讯自控,电器仪表,4.0,-2.92,8.66,161484.5615
434,000969.SZ,安泰科技,钢加工,4.0,-2.92,6.58,595426.7873
1622,300235.SZ,方直科技,软件服务,4.0,-2.92,10.7,113345.696
1816,300431.SZ,暴风集团,互联网,4.0,-2.92,11.54,289226.2711
73,000400.SZ,许继电气,电气设备,4.0,-2.92,11.26,1135191.2385
2730,600718.SH,东软集团,软件服务,4.0,-2.91,15.7,1950521.3632
3390,603598.SH,引力传媒,影视音像,5.0,-2.9,11.33,303488.6657
1537,300149.SZ,量子生物,食品,5.0,-2.89,17.91,725616.2693
801,002340.SZ,格林美,小金属,4.0,-2.89,5.38,2035589.832
1218,002763.SZ,汇洁股份,服饰,4.0,-2.88,9.37,170267.9482
1809,300424.SZ,航新科技,航空,4.0,-2.88,21.32,336298.1515
379,000897.SZ,津滨发展,区域地产,4.0,-2.88,3.4,549863.1756
3530,603883.SH,老百姓,医药商业,4.0,-2.88,60.0,1602000.0
2232,600120.SH,浙江东方,商贸代理,5.0,-2.87,18.1,1203875.202
3312,603351.SH,威尔药业,化学制药,2.0,-2.86,68.71,114516.8957
734,002273.SZ,水晶光电,元器件,4.0,-2.86,13.22,1074644.9096
152,000564.SZ,供销大集,百货,4.0,-2.86,3.9,736607.767
72,000338.SZ,潍柴动力,汽车配件,5.0,-2.86,10.54,4473006.4346
707,002245.SZ,澳洋顺昌,仓储物流,4.0,-2.85,5.31,485549.0173
3389,603596.SH,伯特利,汽车配件,4.0,-2.85,24.15,98676.9
481,002019.SZ,亿帆医药,化学制药,5.0,-2.84,12.85,1045018.4719
2816,600811.SH,东方集团,综合类,4.0,-2.84,4.33,1417413.9471
1352,002908.SZ,德生科技,元器件,4.0,-2.84,21.93,190866.5752
1513,300125.SZ,易世达,电气设备,5.0,-2.83,24.71,434546.5265
1110,002650.SZ,加加食品,食品,4.0,-2.83,4.18,395885.4007
356,000860.SZ,顺鑫农业,白酒,5.0,-2.83,43.14,2461525.2255
137,000546.SZ,金圆股份,水泥,5.0,-2.83,10.38,686143.1383
102,000503.SZ,国新健康,医疗保健,4.0,-2.83,20.94,1882133.6952
818,002357.SZ,富临运业,公路,4.0,-2.83,6.67,208928.4173
2135,600004.SH,白云机场,机场,5.0,-2.83,13.18,2727364.4375
518,002056.SZ,横店东磁,元器件,4.0,-2.82,7.52,1235154.6119
3058,601616.SH,广电电气,电气设备,4.0,-2.82,5.15,481821.125
1836,300451.SZ,创业慧康,软件服务,4.0,-2.81,21.26,737053.0541
1646,300259.SZ,新天科技,电器仪表,4.0,-2.81,3.94,285405.1392
688,002226.SZ,江南化工,化工原料,4.0,-2.81,7.08,645135.8793
1084,002624.SZ,完美世界,影视音像,5.0,-2.81,32.04,1561749.1476
3274,603283.SH,赛腾股份,专用机械,5.0,-2.81,20.63,82520.0
234,000680.SZ,山推股份,工程机械,5.0,-2.81,4.1,433337.6785
2979,601113.SH,华鼎股份,化纤,5.0,-2.8,8.42,701428.1
473,002011.SZ,盾安环境,工程机械,4.0,-2.8,5.97,502133.6911
467,002005.SZ,德豪润达,家用电器,4.0,-2.8,3.21,516461.7792
991,002531.SZ,天顺风能,电气设备,5.0,-2.8,5.68,1004782.6638
1501,300113.SZ,顺网科技,互联网,4.0,-2.79,18.92,887180.8569
1746,300359.SZ,全通教育,文教休闲,4.0,-2.79,7.61,384103.1143
2479,600410.SH,华胜天成,软件服务,4.0,-2.79,8.4,922944.4417
2464,600391.SH,航发科技,航空,4.0,-2.78,15.31,505428.0609
2757,600745.SH,闻泰科技,通信设备,4.0,-2.78,29.0,1848072.5223
2918,600967.SH,内蒙一机,运输设备,4.0,-2.78,12.11,1163163.3166
164,000584.SZ,哈工智能,化纤,4.0,-2.77,9.13,546262.4395
2927,600979.SH,广安爱众,水力发电,4.0,-2.77,5.08,364689.2102
1172,002714.SZ,牧原股份,农业综合,5.0,-2.77,51.54,6141226.8573
2684,600667.SH,太极实业,半导体,4.0,-2.77,6.78,807683.9564
2074,300696.SZ,爱乐达,航空,4.0,-2.76,25.99,127817.9233
521,002059.SZ,云南旅游,旅游景点,4.0,-2.76,6.67,487438.6482
3415,603638.SH,艾迪精密,专用机械,5.0,-2.76,28.4,241347.7866
3078,601788.SH,光大证券,证券,2.0,-2.76,14.57,5692060.2084
1679,300292.SZ,吴通控股,软件服务,4.0,-2.76,4.83,497304.9458
8,000010.SZ,美丽生态,建筑施工,4.0,-2.75,4.11,214612.424
1019,002559.SZ,亚威股份,机床制造,4.0,-2.75,8.31,254710.8537
1466,300078.SZ,思创医惠,元器件,4.0,-2.75,11.28,822641.7381
2262,600157.SH,永泰能源,煤炭开采,2.0,-2.75,2.61,3243132.5801
3016,601258.SH,庞大集团,汽车服务,4.0,-2.75,2.06,1346926.5508
3337,603399.SH,吉翔股份,小金属,4.0,-2.74,12.68,644208.2229
1059,002599.SZ,盛通股份,广告包装,5.0,-2.74,11.85,239694.8026
3005,601212.SH,白银有色,铜,4.0,-2.74,5.28,1037348.4449
3308,603338.SH,浙江鼎力,专用机械,5.0,-2.74,71.25,1764839.13
1680,300293.SZ,蓝英装备,专用机械,5.0,-2.73,11.5,310500.0
716,002254.SZ,泰和新材,化纤,4.0,-2.72,11.84,723037.6644
3581,603988.SH,中电电机,电气设备,5.0,-2.72,12.35,290472.0
39,000049.SZ,德赛电池,电气设备,4.0,-2.72,34.97,717737.3518
2984,601127.SH,小康股份,汽车配件,4.0,-2.71,18.16,401105.8002
2824,600820.SH,隧道股份,建筑施工,5.0,-2.71,7.66,2408377.608
674,002212.SZ,南洋股份,电气设备,1.0,-2.71,16.03,1029855.9357
1856,300471.SZ,厚普股份,专用机械,5.0,-2.71,7.08,193476.93
2551,600516.SH,方大炭素,矿物制品,4.0,-2.71,22.94,4065707.5351
173,000595.SZ,宝塔实业,机械基件,4.0,-2.7,4.1,309258.1415
2319,600221.SH,海航控股,空运,4.0,-2.7,2.46,4043256.6711
2653,600633.SH,浙数文化,互联网,4.0,-2.7,11.29,1456713.6344
1551,300163.SZ,先锋新材,其他建材,4.0,-2.7,4.32,142373.4153
3111,601928.SH,凤凰传媒,出版业,4.0,-2.7,8.48,2158075.2
1541,300153.SZ,科泰电源,电气设备,4.0,-2.7,9.06,289555.2317
3222,603156.SH,养元饮品,软饮料,5.0,-2.7,47.48,2168633.1464
2952,601008.SH,连云港,港口,5.0,-2.69,4.09,415222.9763
2697,600683.SH,京投发展,区域地产,4.0,-2.69,5.27,390389.7936
2660,600640.SH,号百控股,酒店餐饮,4.0,-2.69,12.75,751484.6519
1377,002936.SZ,郑州银行,银行,4.0,-2.69,7.23,433800.0
2064,300686.SZ,智动力,元器件,4.0,-2.69,13.52,119073.6712
748,002287.SZ,奇正藏药,中成药,4.0,-2.69,30.06,1220436.0
1115,002655.SZ,共达电声,元器件,4.0,-2.69,8.03,289080.0
1948,300566.SZ,激智科技,元器件,4.0,-2.69,17.15,162210.3029
766,002305.SZ,南国置业,区域地产,4.0,-2.68,3.5,568155.8162
1363,002920.SZ,德赛西威,汽车配件,4.0,-2.67,27.68,338526.4
927,002466.SZ,天齐锂业,小金属,4.0,-2.67,38.4,4362086.4346
1946,300563.SZ,神宇股份,通信设备,5.0,-2.67,28.9,92696.75
3076,601766.SH,中国中车,运输设备,4.0,-2.67,9.63,22069737.6782
1558,300170.SZ,汉得信息,软件服务,5.0,-2.66,18.47,1280563.6838
2088,300711.SZ,广哈通信,通信设备,4.0,-2.66,21.0,94934.7
969,002508.SZ,老板电器,家用电器,5.0,-2.66,27.87,2605568.4766
2748,600736.SH,苏州高新,园区开发,4.0,-2.66,7.33,843897.7008
1304,002857.SZ,三晖电气,电器仪表,4.0,-2.65,13.39,66251.3888
27,000034.SZ,神州数码,综合类,4.0,-2.65,15.03,608709.0481
1140,002680.SZ,*ST长生,生物制药,0.0,-2.65,1.51,87703.341
454,000996.SZ,中国中期,汽车服务,2.0,-2.65,14.77,509565.0
531,002069.SZ,獐子岛,渔业,4.0,-2.65,4.5,309913.0623
132,000540.SZ,中天金融,多元金融,5.0,-2.64,5.09,3311315.0942
737,002276.SZ,万马股份,电气设备,4.0,-2.64,7.32,756910.7125
687,002225.SZ,濮耐股份,其他建材,4.0,-2.64,5.36,379042.2394
2937,600990.SH,四创电子,通信设备,4.0,-2.63,45.52,622267.6861
583,002121.SZ,科陆电子,电器仪表,4.0,-2.63,7.15,647516.4138
1949,300567.SZ,精测电子,电器仪表,5.0,-2.63,72.38,605706.6015
2067,300689.SZ,澄天伟业,元器件,4.0,-2.63,38.34,72999.36
2113,300739.SZ,明阳电路,元器件,4.0,-2.63,24.52,113282.4
251,000702.SZ,正虹科技,饲料,5.0,-2.63,6.67,177845.2622
2208,600095.SH,哈高科,区域地产,4.0,-2.62,4.86,175574.0926
120,000526.SZ,紫光学大,文教休闲,5.0,-2.62,24.23,233080.7443
1571,300183.SZ,东软载波,软件服务,4.0,-2.62,16.77,449857.14
2112,300738.SZ,奥飞数据,电信运营,4.0,-2.62,48.35,168963.91
1291,002842.SZ,翔鹭钨业,小金属,4.0,-2.61,21.31,153059.075
3420,603656.SH,泰禾光电,专用机械,4.0,-2.61,19.22,121722.428
2002,300623.SZ,捷捷微电,半导体,5.0,-2.61,34.74,244502.7255
3436,603680.SH,今创集团,运输设备,5.0,-2.61,17.93,330697.0866
1031,002571.SZ,德力股份,玻璃,4.0,-2.61,5.57,141031.0632
1895,300510.SZ,金冠股份,电气设备,2.0,-2.61,12.17,259430.1585
2780,600770.SH,综艺股份,综合类,4.0,-2.6,7.15,929500.0
711,002249.SZ,大洋电机,电气设备,4.0,-2.6,4.86,1114699.3997
1997,300618.SZ,寒锐钴业,小金属,2.0,-2.6,82.48,940140.032
284,000751.SZ,锌业股份,铅锌,4.0,-2.6,4.11,579454.6708
1015,002555.SZ,三七互娱,互联网,2.0,-2.6,14.55,2316682.1574
1359,002916.SZ,深南电路,元器件,0.0,-2.6,113.2,930150.0689
1524,300136.SZ,信维通信,通信设备,5.0,-2.6,29.53,2392079.6078
915,002454.SZ,松芝股份,汽车配件,4.0,-2.59,5.43,339706.9174
2997,601179.SH,中国西电,电气设备,4.0,-2.59,4.35,2229758.8231
365,000878.SZ,云南铜业,铜,5.0,-2.59,11.24,1592024.5585
1664,300277.SZ,海联讯,软件服务,5.0,-2.59,7.65,255808.8281
1889,300504.SZ,天邑股份,通信设备,4.0,-2.59,33.05,220945.86
2851,600851.SH,海欣股份,纺织,4.0,-2.59,8.47,625260.5752
154,000566.SZ,海南海药,化学制药,4.0,-2.59,7.3,878552.4165
3341,603444.SH,吉比特,互联网,2.0,-2.59,175.52,723988.5819
638,002176.SZ,江特电机,电气设备,4.0,-2.59,6.36,933845.3247
519,002057.SZ,中钢天源,元器件,4.0,-2.59,7.33,234298.1262
2437,600361.SH,华联综超,超市连锁,0.0,-2.58,4.58,304940.0264
1308,002861.SZ,瀛通通讯,通信设备,5.0,-2.58,22.6,113552.6265
3528,603881.SH,数据港,电信运营,4.0,-2.58,35.75,457044.2949
3423,603659.SH,璞泰来,化工原料,4.0,-2.58,52.01,1004412.7876
2693,600679.SH,上海凤凰,文教休闲,4.0,-2.57,12.15,280177.7206
1792,300407.SZ,凯发电气,电气设备,5.0,-2.57,8.76,145310.3237
11,000014.SZ,沙河股份,全国地产,4.0,-2.57,11.6,233978.0169
3323,603368.SH,柳药股份,医药商业,4.0,-2.56,29.95,775924.9558
405,000928.SZ,中钢国际,建筑施工,4.0,-2.56,5.27,391644.4051
3,000005.SZ,世纪星源,房产服务,4.0,-2.56,3.8,402019.572
2268,600163.SH,中闽能源,新型电力,4.0,-2.56,4.04,403783.9529
1666,300279.SZ,和晶科技,元器件,5.0,-2.55,8.5,265681.7885
363,000876.SZ,新希望,饲料,5.0,-2.54,12.72,5311140.2197
3474,603766.SH,隆鑫通用,摩托车,4.0,-2.54,5.25,1067931.9788
1303,002856.SZ,美芝股份,装修装饰,4.0,-2.54,23.3,70850.64
1125,002665.SZ,首航节能,电气设备,4.0,-2.53,3.73,841657.1421
2394,600309.SH,万华化学,化工原料,0.0,-2.53,39.58,5635227.9104
2784,600775.SH,南京熊猫,通信设备,4.0,-2.52,12.98,872046.4106
1838,300453.SZ,三鑫医疗,医疗保健,3.0,-2.52,15.24,139681.6485
2218,600106.SH,重庆路桥,路桥,4.0,-2.52,3.71,407494.4612
2495,600438.SH,通威股份,饲料,0.0,-2.52,11.48,3397472.2385
3358,603517.SH,绝味食品,食品,2.0,-2.52,44.78,733059.3472
1576,300189.SZ,神农基因,种植业,4.0,-2.52,3.74,330140.1007
3048,601595.SH,上海电影,影视音像,4.0,-2.5,15.01,159174.0358
965,002504.SZ,弘高创意,装修装饰,4.0,-2.5,4.39,181986.9983
1580,300193.SZ,佳士科技,专用机械,4.0,-2.5,7.9,361469.4857
43,000058.SZ,深赛格,元器件,4.0,-2.5,8.05,433098.2158
1899,300514.SZ,友讯达,通信设备,4.0,-2.5,14.2,128254.4
2764,600753.SH,东方银星,批发业,5.0,-2.5,18.3,234240.0
1912,300528.SZ,幸福蓝海,影视音像,4.0,-2.5,9.36,155201.4678
462,001979.SZ,招商蛇口,全国地产,4.0,-2.5,21.23,5100156.0055
667,002205.SZ,国统股份,其他建材,5.0,-2.49,15.49,179919.4759
2162,600037.SH,歌华有线,影视音像,4.0,-2.49,11.79,1640906.1252
605,002143.SZ,印纪传媒,影视音像,4.0,-2.49,4.71,458812.3527
1302,002855.SZ,捷荣技术,塑料,4.0,-2.49,10.18,84901.2
1247,002795.SZ,永和智控,机械基件,5.0,-2.49,17.37,110733.75
290,000758.SZ,中色股份,铅锌,4.0,-2.49,5.24,1031856.0085
1515,300127.SZ,银河磁体,元器件,4.0,-2.49,13.68,310693.1695
2626,600601.SH,方正科技,电脑设备,4.0,-2.48,3.96,869176.9168
3019,601311.SH,骆驼股份,电气设备,4.0,-2.48,13.33,1130914.2301
2621,600596.SH,新安股份,农药化肥,4.0,-2.48,13.15,893127.7924
1341,002896.SZ,中大力德,机械基件,4.0,-2.48,35.83,122717.75
3478,603776.SH,永安行,公共交通,2.0,-2.47,27.46,236532.0784
2526,600487.SH,亨通光电,通信设备,5.0,-2.47,22.0,4092715.8558
433,000968.SZ,蓝焰控股,煤炭开采,5.0,-2.47,13.24,680201.028
1987,300607.SZ,拓斯达,专用机械,5.0,-2.47,40.38,231617.9356
2850,600850.SH,华东电脑,软件服务,4.0,-2.46,21.73,921375.9139
