,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
987,002526.SZ,山东矿机,工程机械,-0.166,-0.015,295971.9425
577,002114.SZ,罗平锌电,铅锌,-0.166,-0.033,227657.7544
940,002478.SZ,常宝股份,钢加工,-0.166,-0.03,286119.9019
3106,601969.SH,海南矿业,普钢,-0.166,-0.019,885488.3022
691,002228.SZ,合兴包装,广告包装,-0.166,-0.026,519787.4611
478,002015.SZ,霞客环保,化纤,-0.166,-0.032,193940.6513
3094,601918.SH,新集能源,煤炭开采,-0.166,-0.013,782343.6236
3361,603583.SH,捷昌驱动,电气设备,-0.166,-0.007,121887.2
624,002161.SZ,远望谷,通信设备,-0.165,-0.031,399591.7428
28,000034.SZ,神州数码,综合类,-0.165,-0.001,486123.169
1272,002821.SZ,凯莱英,生物制药,-0.165,-0.021,763604.1736
2661,600651.SH,飞乐音响,电器仪表,-0.165,-0.012,330048.7007
893,002431.SZ,棕榈股份,建筑施工,-0.165,-0.02,508858.4387
231,000676.SZ,智度股份,互联网,-0.165,-0.012,302156.173
845,002383.SZ,合众思壮,通信设备,-0.165,-0.036,582854.7962
634,002171.SZ,楚江新材,铜,-0.165,0.0,500395.9475
1148,002687.SZ,乔治白,服饰,-0.165,0.034,205068.924
3404,603661.SH,恒林股份,家居用品,-0.165,-0.0,88751.25
907,002445.SZ,ST中南,影视音像,-0.165,-0.017,294832.5647
2434,600368.SH,五洲交通,路桥,-0.164,-0.006,354574.1014
1115,002654.SZ,万润科技,半导体,-0.164,-0.017,236961.758
1361,002917.SZ,金奥博,化工原料,-0.164,-0.022,77268.52
1128,002667.SZ,鞍重股份,工程机械,-0.164,-0.008,103449.8471
892,002430.SZ,杭氧股份,化工机械,-0.164,0.001,902317.4233
280,000736.SZ,中交地产,全国地产,-0.164,0.0,352620.5442
2838,600846.SH,同济科技,综合类,-0.164,-0.019,463573.0449
852,002390.SZ,信邦制药,中成药,-0.164,-0.018,492790.1981
499,002036.SZ,联创电子,元器件,-0.164,-0.016,467533.7578
991,002530.SZ,金财互联,专用机械,-0.164,-0.003,291483.1187
2279,600187.SH,国中水务,水务,-0.164,-0.004,387196.0446
875,002413.SZ,雷科防务,通信设备,-0.164,-0.039,513570.3361
1289,002839.SZ,张家港行,银行,-0.163,-0.011,471624.9735
3215,603169.SH,兰石重装,专用机械,-0.163,-0.027,417460.5373
258,000710.SZ,贝瑞基因,医疗保健,-0.163,-0.032,197043.264
2191,600086.SH,东方金钰,服饰,-0.163,-0.014,525251.973
2332,600247.SH,*ST成城,商贸代理,-0.163,0.021,177977.6064
770,002308.SZ,威创股份,电脑设备,-0.162,-0.006,444579.5825
3167,603069.SH,海汽集团,公路,-0.162,-0.033,116446.0
2272,600179.SH,安通控股,仓储物流,-0.162,0.003,440560.1879
2610,600594.SH,益佰制药,中成药,-0.162,-0.014,441895.4892
104,000504.SZ,南华生物,环境保护,-0.162,-0.005,397661.6973
3021,601375.SH,中原证券,证券,-0.162,-0.011,782390.3223
2510,600479.SH,千金药业,中成药,-0.162,-0.016,326854.0584
1349,002903.SZ,宇环数控,机床制造,-0.161,-0.015,114444.0
2826,600831.SH,广电网络,影视音像,-0.161,-0.015,371305.9959
1260,002808.SZ,恒久科技,元器件,-0.161,-0.014,106621.7091
882,002420.SZ,毅昌股份,塑料,-0.161,-0.006,136709.3873
1012,002551.SZ,尚荣医疗,医疗保健,-0.161,-0.017,189352.0579
2715,600712.SH,南宁百货,百货,-0.161,-0.013,199045.0058
68,000158.SZ,常山北明,纺织,-0.161,-0.03,828335.2925
456,000996.SZ,中国中期,汽车服务,-0.161,-0.019,319815.0
1377,002935.SZ,天奥电子,元器件,-0.161,-0.014,107506.77
2394,600319.SH,亚星化学,化工原料,-0.161,-0.009,144226.458
663,002200.SZ,云投生态,环境保护,-0.161,-0.024,76338.5003
966,002504.SZ,弘高创意,装修装饰,-0.16,-0.003,143433.944
3411,603676.SH,卫信康,化学制药,-0.16,-0.033,74993.04
1365,002921.SZ,联诚精密,汽车配件,-0.16,-0.023,52800.0
849,002387.SZ,维信诺,元器件,-0.16,-0.017,371452.5603
3186,603105.SH,芯能科技,电气设备,-0.16,-0.01,115896.0
328,000812.SZ,陕西金叶,广告包装,-0.16,-0.024,241600.2655
3013,601330.SH,绿色动力,环境保护,-0.16,-0.013,153500.2
2737,600734.SH,实达集团,电脑设备,-0.16,-0.012,212455.7394
2821,600826.SH,兰生股份,商贸代理,-0.16,-0.011,409705.5885
2419,600351.SH,亚宝药业,中成药,-0.16,-0.01,458058.1303
406,000928.SZ,中钢国际,建筑施工,-0.16,-0.021,312869.6291
3398,603655.SH,朗博科技,汽车配件,-0.159,-0.017,41817.0
1336,002889.SZ,东方嘉盛,仓储物流,-0.159,-0.034,90921.5145
2212,600110.SH,诺德股份,电气设备,-0.159,-0.024,473928.584
1106,002645.SZ,华宏科技,专用机械,-0.159,-0.017,226388.5362
288,000755.SZ,山西路桥,公路,-0.159,0.0,208353.4917
192,000616.SZ,海航投资,全国地产,-0.159,0.0,386157.8948
3491,603856.SH,东宏股份,塑料,-0.159,-0.04,122972.005
293,000760.SZ,斯太尔,汽车配件,-0.159,-0.011,241489.9349
3444,603729.SH,龙韵股份,广告包装,-0.159,-0.024,141593.746
2377,600300.SH,维维股份,软饮料,-0.158,-0.004,473176.0
191,000615.SZ,京汉股份,全国地产,-0.158,-0.004,343807.3186
2366,600287.SH,江苏舜天,商贸代理,-0.158,-0.016,216650.8527
1385,002943.SZ,宇晶股份,机床制造,-0.158,-0.04,88825.0
1347,002901.SZ,大博医疗,医疗保健,-0.158,-0.042,121611.7746
3041,601606.SH,长城军工,专用机械,-0.158,-0.022,176564.0
2731,600728.SH,佳都科技,软件服务,-0.158,-0.035,965884.0519
3396,603648.SH,畅联股份,仓储物流,-0.158,-0.01,306242.8579
864,002402.SZ,和而泰,元器件,-0.158,-0.026,429669.4769
1153,002692.SZ,睿康股份,电气设备,-0.158,0.037,282576.6405
12,000016.SZ,深康佳A,家用电器,-0.158,-0.014,554011.2821
396,000917.SZ,电广传媒,影视音像,-0.158,-0.021,796203.5699
3269,603309.SH,维力医疗,医疗保健,-0.158,-0.02,195600.0
530,002067.SZ,景兴纸业,造纸,-0.158,-0.011,347056.5324
2970,601116.SH,三江购物,超市连锁,-0.157,-0.025,456353.0268
1203,002746.SZ,仙坛股份,农业综合,-0.157,-0.025,330041.0535
387,000905.SZ,厦门港务,港口,-0.157,-0.017,333468.0
3466,603800.SH,道森股份,专用机械,-0.157,-0.014,239408.0
1373,002930.SZ,宏川智慧,仓储物流,-0.157,-0.029,162111.95
423,000955.SZ,欣龙控股,纺织,-0.157,0.01,227739.4988
3564,603998.SH,方盛制药,中成药,-0.157,-0.018,207921.1961
2555,600530.SH,交大昂立,医疗保健,-0.157,-0.023,368160.0
1066,002605.SZ,姚记扑克,文教休闲,-0.157,-0.012,199986.9443
205,000632.SZ,三木集团,综合类,-0.157,-0.008,182470.2596
3264,603301.SH,振德医疗,医疗保健,-0.157,-0.009,79425.0
302,000779.SZ,三毛派神,纺织,-0.156,0.007,167051.1539
1175,002716.SZ,金贵银业,小金属,-0.156,-0.014,345480.4
172,000592.SZ,平潭发展,林业,-0.156,-0.014,526332.6519
2955,601058.SH,赛轮轮胎,汽车配件,-0.156,0.004,534487.3709
2997,601218.SH,吉鑫科技,机械基件,-0.156,-0.025,236038.88
368,000881.SZ,中广核技,综合类,-0.156,-0.016,209476.992
965,002503.SZ,搜于特,服饰,-0.156,-0.008,476824.7961
3505,603881.SH,数据港,电信运营,-0.156,-0.027,315264.68
2340,600257.SH,大湖股份,渔业,-0.155,-0.009,186620.85
2268,600175.SH,美都能源,综合类,-0.155,-0.022,549032.402
304,000782.SZ,美达股份,化纤,-0.155,-0.016,196379.4668
3517,603898.SH,好莱客,家居用品,-0.155,-0.011,175489.1742
3513,603890.SH,春秋电子,机械基件,-0.155,-0.015,119622.552
86,000416.SZ,民生控股,多元金融,-0.155,-0.007,234453.7242
1113,002652.SZ,扬子新材,其他建材,-0.155,-0.019,210944.0124
3462,603790.SH,雅运股份,染料涂料,-0.155,-0.001,82800.0
6,000008.SZ,神州高铁,运输设备,-0.155,-0.015,971498.7233
751,002289.SZ,宇顺电子,元器件,-0.155,-0.018,140041.0393
2797,600800.SH,天津磁卡,综合类,-0.155,-0.033,320751.9247
565,002102.SZ,ST冠福,化学制药,-0.155,0.0,392331.762
2520,600490.SH,鹏欣资源,铜,-0.155,-0.039,693486.9124
2391,600316.SH,洪都航空,航空,-0.154,-0.011,721417.1991
828,002366.SZ,台海核电,专用机械,-0.154,-0.014,504231.5968
604,002141.SZ,贤丰控股,元器件,-0.154,0.064,308754.88
2511,600480.SH,凌云股份,汽车配件,-0.154,-0.019,352179.5836
415,000938.SZ,紫光股份,软件服务,-0.154,-0.017,935932.928
308,000788.SZ,北大医药,化学制药,-0.154,-0.006,310508.4122
687,002224.SZ,三力士,橡胶,-0.154,-0.011,259364.2133
3544,603963.SH,大理药业,化学制药,-0.154,-0.003,92719.25
2192,600088.SH,中视传媒,影视音像,-0.154,-0.031,320949.0648
2770,600769.SH,祥龙电业,建筑施工,-0.154,-0.024,152990.6976
545,002082.SZ,万邦德,铝,-0.154,-0.02,182070.0
2338,600255.SH,梦舟股份,铜,-0.154,-0.011,330913.9948
3464,603798.SH,康普顿,石油加工,-0.153,-0.006,92573.6
3412,603677.SH,奇精机械,机械基件,-0.153,-0.026,85069.2077
493,002030.SZ,达安基因,生物制药,-0.153,-0.018,855468.3435
1167,002707.SZ,众信旅游,旅游服务,-0.153,0.002,339242.0709
752,002290.SZ,中科新材,家用电器,-0.153,-0.016,197279.3393
2198,600095.SH,哈高科,区域地产,-0.153,0.0,141976.581
2179,600074.SH,*ST保千,电脑设备,-0.153,-0.008,130308.7478
644,002181.SZ,粤传媒,出版业,-0.153,-0.015,434487.677
844,002382.SZ,蓝帆医疗,医疗保健,-0.153,-0.039,744564.3053
2784,600784.SH,鲁银投资,普钢,-0.153,0.002,305111.5033
753,002291.SZ,星期六,服饰,-0.153,-0.023,186855.8072
217,000657.SZ,中钨高新,小金属,-0.153,-0.012,250914.0631
2904,600962.SH,国投中鲁,软饮料,-0.152,-0.026,199913.74
2334,600249.SH,两面针,日用化工,-0.152,-0.013,206250.0
1383,002941.SZ,新疆交建,建筑施工,-0.152,-0.054,128375.0
1210,002753.SZ,永东股份,化工原料,-0.152,-0.006,183844.7962
2163,600057.SH,厦门象屿,仓储物流,-0.152,-0.019,895630.84
2541,600515.SH,海航基础,全国地产,-0.152,-0.006,840755.7506
2386,600310.SH,桂东电力,水力发电,-0.152,-0.034,308760.075
488,002025.SZ,航天电器,元器件,-0.152,-0.048,976602.5061
3359,603579.SH,荣泰健康,医疗保健,-0.152,-0.027,151740.42
3317,603399.SH,吉翔股份,小金属,-0.152,0.11,483156.1672
1363,002919.SZ,名臣健康,日用化工,-0.151,-0.024,62970.4952
3434,603713.SH,密尔克卫,仓储物流,-0.151,-0.034,107193.44
3077,601858.SH,中国科传,出版业,-0.151,-0.006,169735.5
2237,600137.SH,浪莎股份,服饰,-0.151,0.002,128132.781
3337,603516.SH,淳中科技,通信设备,-0.151,-0.021,70917.8291
1279,002828.SZ,贝肯能源,石油开采,-0.151,-0.002,122344.4474
595,002132.SZ,恒星科技,钢加工,-0.151,-0.011,344871.5149
3536,603936.SH,博敏电子,元器件,-0.151,-0.009,231779.75
3233,603208.SH,江山欧派,家居用品,-0.151,0.0,80953.7922
1214,002758.SZ,华通医药,医药商业,-0.151,-0.033,127617.6568
1032,002571.SZ,德力股份,玻璃,-0.151,0.1,133941.5304
1179,002721.SZ,金一文化,服饰,-0.151,-0.024,322871.8763
903,002441.SZ,众业达,批发业,-0.151,-0.016,273765.1529
3311,603387.SH,基蛋生物,生物制药,-0.151,-0.042,253257.9143
3191,603113.SH,金能科技,化工原料,-0.151,-0.022,381976.9085
2512,600481.SH,双良节能,环境保护,-0.151,-0.012,538004.6083
755,002293.SZ,罗莱生活,纺织,-0.15,-0.015,607168.2134
2841,600850.SH,华东电脑,软件服务,-0.15,-0.02,694701.0253
3268,603308.SH,应流股份,专用机械,-0.15,-0.037,330808.27
2589,600571.SH,信雅达,软件服务,-0.15,-0.027,283671.1091
2489,600446.SH,金证股份,软件服务,-0.15,-0.003,834174.4905
2747,600744.SH,华银电力,火力发电,-0.15,-0.011,220978.3853
2718,600715.SH,文投控股,影视音像,-0.15,-0.017,660078.5944
3475,603816.SH,顾家家居,家居用品,-0.15,-0.052,400950.0
1258,002806.SZ,华锋股份,元器件,-0.15,-0.023,107075.656
330,000815.SZ,美利云,造纸,-0.15,-0.013,218592.0
2300,600211.SH,西藏药业,中成药,-0.15,-0.015,405756.543
1364,002920.SZ,德赛西威,汽车配件,-0.15,-0.027,180100.0
2358,600278.SH,东方创业,商贸代理,-0.15,-0.042,453828.0712
2538,600511.SH,国药股份,医药商业,-0.149,-0.008,648297.3997
3534,603929.SH,亚翔集成,装修装饰,-0.149,-0.022,144260.64
829,002367.SZ,康力电梯,运输设备,-0.149,-0.016,290431.7483
1305,002857.SZ,三晖电气,电器仪表,-0.149,-0.01,56702.0848
2543,600517.SH,置信电气,电气设备,-0.149,-0.015,404469.7443
2235,600135.SH,乐凯胶片,化工原料,-0.149,-0.017,216708.198
2931,600996.SH,贵广网络,影视音像,-0.149,-0.019,180282.3207
3426,603701.SH,德宏股份,汽车配件,-0.149,-0.018,80312.544
222,000665.SZ,湖北广电,影视音像,-0.149,-0.023,452308.9232
3407,603666.SH,亿嘉和,专用机械,-0.149,-0.021,112049.3805
3395,603639.SH,海利尔,农药化肥,-0.149,-0.014,147653.786
536,002073.SZ,软控股份,软件服务,-0.149,-0.019,375075.1612
1253,002800.SZ,天顺股份,仓储物流,-0.149,-0.024,59254.1619
3147,603033.SH,三维股份,橡胶,-0.149,-0.017,58443.42
978,002516.SZ,旷达科技,纺织,-0.148,-0.014,270561.5816
1034,002573.SZ,清新环境,环境保护,-0.148,-0.014,845653.3092
447,000982.SZ,*ST中绒,纺织,-0.148,0.0,238265.7128
1146,002685.SZ,华东重机,工程机械,-0.148,-0.02,371092.4781
1154,002693.SZ,双成药业,化学制药,-0.148,-0.022,162967.2657
3331,603501.SH,韦尔股份,半导体,-0.148,-0.045,423351.5
742,002280.SZ,联络互动,软件服务,-0.148,-0.017,691596.1858
3350,603557.SH,起步股份,服饰,-0.148,-0.01,167460.3804
2688,600683.SH,京投发展,区域地产,-0.148,-0.005,314830.4787
2596,600579.SH,天华院,化工机械,-0.148,-0.023,320296.0987
3474,603813.SH,原尚股份,仓储物流,-0.148,-0.031,88424.09
1247,002793.SZ,东音股份,专用机械,-0.147,-0.02,64296.0003
1090,002629.SZ,仁智股份,石油开采,-0.147,-0.007,139563.1754
1284,002833.SZ,弘亚数控,专用机械,-0.147,-0.009,199788.6669
2657,600647.SH,同达创业,综合类,-0.147,0.018,167528.8342
1025,002564.SZ,天沃科技,化工机械,-0.147,-0.008,304540.7066
1015,002554.SZ,惠博普,石油开采,-0.147,-0.021,214689.1611
1003,002542.SZ,中化岩土,建筑施工,-0.147,-0.018,355727.8356
2869,600880.SH,博瑞传播,广告包装,-0.147,-0.015,285279.0297
2177,600072.SH,中船科技,船舶,-0.147,-0.019,413335.7938
3565,603999.SH,读者传媒,出版业,-0.147,-0.017,293184.0
3017,601360.SH,三六零,互联网,-0.147,-0.013,844807.0563
354,000856.SZ,冀东装备,机械基件,-0.147,-0.018,318027.0
3166,603067.SH,振华股份,化工原料,-0.147,-0.021,121842.0819
3428,603706.SH,东方环宇,供气供热,-0.147,-0.023,111520.0
568,002105.SZ,信隆健康,文教休闲,-0.147,-0.027,145926.0
343,000831.SZ,五矿稀土,小金属,-0.147,-0.013,860239.6363
43,000056.SZ,皇庭国际,房产服务,-0.147,-0.018,481689.7999
153,000564.SZ,供销大集,百货,-0.147,-0.007,504293.0097
34,000040.SZ,东旭蓝天,新型电力,-0.147,-0.014,892783.8525
465,002002.SZ,鸿达兴业,化工原料,-0.146,-0.017,746902.7912
2330,600243.SH,青海华鼎,机床制造,-0.146,0.0,102319.2
3210,603161.SH,科华控股,汽车配件,-0.146,-0.032,51703.2
55,000078.SZ,海王生物,生物制药,-0.146,-0.019,566279.6798
1224,002769.SZ,普路通,仓储物流,-0.146,-0.027,219211.065
3527,603917.SH,合力科技,汽车配件,-0.146,-0.013,100723.6796
2675,600667.SH,太极实业,半导体,-0.146,-0.013,627801.5413
3262,603299.SH,井神股份,化工原料,-0.146,-0.023,142164.1606
3437,603718.SH,海利生物,生物制药,-0.146,-0.01,866824.0
716,002253.SZ,川大智胜,软件服务,-0.146,-0.023,285759.2067
2722,600719.SH,大连热电,供气供热,-0.146,-0.02,156580.0452
3256,603283.SH,赛腾股份,专用机械,-0.146,-0.026,66320.0
3378,603607.SH,京华激光,造纸,-0.146,-0.011,90559.9655
1328,002881.SZ,美格智能,通信设备,-0.145,0.004,76169.52
1118,002657.SZ,中科金财,软件服务,-0.145,-0.007,354614.9351
2318,600231.SH,凌钢股份,普钢,-0.145,-0.007,784216.4163
3157,603045.SH,福达合金,电气设备,-0.145,-0.001,75362.28
933,002471.SZ,中超控股,电气设备,-0.145,-0.015,340634.3015
611,002148.SZ,北纬科技,互联网,-0.145,-0.003,254241.7603
2443,600378.SH,天科股份,化工原料,-0.145,-0.028,270148.7024
199,000626.SZ,远大控股,商贸代理,-0.145,-0.02,277552.17
2825,600830.SH,香溢融通,多元金融,-0.145,-0.026,223072.4688
1205,002748.SZ,世龙实业,化工原料,-0.145,-0.009,176160.0
3125,603009.SH,北特科技,汽车配件,-0.145,-0.026,193361.0643
152,000563.SZ,陕国投A,多元金融,-0.145,-0.011,997368.5988
506,002043.SZ,兔宝宝,其他建材,-0.145,-0.011,364882.6853
3438,603721.SH,中广天择,影视音像,-0.145,-0.003,70024.8789
540,002077.SZ,大港股份,区域地产,-0.145,-0.048,222788.9734
2474,600419.SH,天润乳业,乳制品,-0.145,-0.013,282504.0662
2189,600084.SH,中葡股份,红黄药酒,-0.145,-0.034,351726.4978
895,002433.SZ,太安堂,中成药,-0.144,-0.021,325009.7
904,002442.SZ,龙星化工,化工原料,-0.144,-0.01,393232.845
3344,603533.SH,掌阅科技,互联网,-0.144,-0.014,232210.2185
233,000678.SZ,襄阳轴承,机械基件,-0.144,0.004,209390.9409
722,002260.SZ,*ST德奥,航空,-0.144,0.008,103693.2
2611,600595.SH,中孚实业,铝,-0.144,-0.019,351791.1614
54,000070.SZ,特发信息,通信设备,-0.144,-0.016,370016.3175
3364,603587.SH,地素时尚,服饰,-0.144,-0.02,128649.0
2791,600793.SH,宜宾纸业,造纸,-0.144,-0.014,159740.1
3488,603843.SH,正平股份,建筑施工,-0.143,-0.024,157547.2841
3560,603991.SH,至正股份,塑料,-0.143,-0.011,73243.7108
3214,603168.SH,莎普爱思,化学制药,-0.143,-0.009,201895.5575
2431,600365.SH,通葡股份,红黄药酒,-0.143,-0.02,153600.0
322,000803.SZ,金宇车城,纺织,-0.143,-0.004,162218.2341
3239,603225.SH,新凤鸣,化纤,-0.143,-0.018,226695.0
3203,603138.SH,海量数据,软件服务,-0.143,-0.007,83678.7588
3439,603722.SH,阿科力,化工原料,-0.143,-0.021,95267.47
2380,600303.SH,曙光股份,汽车整车,-0.143,0.005,253092.3128
2291,600200.SH,江苏吴中,综合类,-0.143,-0.021,434173.051
2487,600439.SH,瑞贝卡,服饰,-0.143,-0.015,305636.0688
1252,002799.SZ,环球印务,广告包装,-0.143,-0.033,93710.625
2670,600662.SH,强生控股,公共交通,-0.143,-0.002,442412.1202
3515,603896.SH,寿仙谷,中成药,-0.143,-0.022,166073.68
2769,600768.SH,宁波富邦,铝,-0.143,-0.025,129467.2896
808,002346.SZ,柘中股份,电气设备,-0.143,0.021,524483.0622
2995,601212.SH,白银有色,铜,-0.143,-0.029,599225.9009
3197,603127.SH,昭衍新药,医疗保健,-0.143,-0.073,253374.9484
1285,002835.SZ,同为股份,元器件,-0.143,-0.018,60803.109
378,000893.SZ,*ST东凌,食品,-0.142,-0.02,160296.78
869,002407.SZ,多氟多,化工原料,-0.142,-0.012,647229.9512
879,002417.SZ,深南股份,通信设备,-0.142,0.091,179976.6389
2615,600599.SH,熊猫金控,多元金融,-0.142,-0.006,173470.0
2640,600626.SH,申达股份,纺织,-0.142,-0.012,359382.8649
2565,600543.SH,莫高股份,红黄药酒,-0.142,-0.019,211296.96
2674,600666.SH,奥瑞德,元器件,-0.142,-0.024,262795.359
2577,600558.SH,大西洋,钢加工,-0.142,-0.009,293516.7797
3189,603110.SH,东方材料,染料涂料,-0.142,-0.02,57504.2719
2405,600331.SH,宏达股份,铅锌,-0.142,-0.013,453136.0
32,000038.SZ,深大通,广告包装,-0.142,-0.018,238450.1711
492,002029.SZ,七匹狼,服饰,-0.142,-0.006,478245.5323
3424,603698.SH,航天工程,专用机械,-0.142,-0.013,591650.5
417,000948.SZ,南天信息,软件服务,-0.142,-0.002,236149.9918
2422,600354.SH,敦煌种业,种植业,-0.141,-0.026,198981.3842
2817,600822.SH,上海物贸,商贸代理,-0.141,-0.033,360098.4484
3367,603590.SH,康辰药业,化学制药,-0.141,-0.016,131520.0
798,002336.SZ,人人乐,超市连锁,-0.141,0.022,232725.5
449,000985.SZ,大庆华科,化工原料,-0.141,-0.032,166457.118
2604,600587.SH,新华医疗,医疗保健,-0.141,-0.036,514420.0017
3391,603633.SH,徕木股份,元器件,-0.141,-0.023,109028.4314
2730,600727.SH,鲁北化工,农药化肥,-0.141,-0.014,196518.8999
2202,600099.SH,林海股份,摩托车,-0.141,-0.021,130376.4
3029,601519.SH,大智慧,软件服务,-0.141,-0.023,679793.4
2691,600686.SH,金龙汽车,汽车整车,-0.141,-0.011,439885.4205
401,000922.SZ,佳电股份,电气设备,-0.14,-0.01,325152.9557
348,000838.SZ,财信发展,区域地产,-0.14,-0.01,189651.501
1182,002724.SZ,海洋王,半导体,-0.14,-0.017,175162.6811
2787,600789.SH,鲁抗医药,化学制药,-0.14,-0.017,504807.5123
1088,002627.SZ,宜昌交运,公共交通,-0.14,-0.018,184413.9856
2806,600810.SH,神马股份,化纤,-0.14,-0.038,490930.8
1237,002782.SZ,可立克,电气设备,-0.14,0.005,130143.0
676,002213.SZ,特尔佳,汽车配件,-0.14,-0.037,192971.995
1188,002730.SZ,电光科技,电气设备,-0.14,-0.018,193181.835
2703,600698.SH,湖南天雁,汽车配件,-0.14,-0.02,320644.5287
2449,600385.SH,山东金泰,黄金,-0.14,-0.023,140632.2068
98,000430.SZ,张家界,旅游景点,-0.14,-0.034,168855.0492
1280,002829.SZ,星网宇达,通信设备,-0.14,-0.015,108329.1009
2532,600505.SH,西昌电力,水力发电,-0.14,-0.014,174263.265
3131,603016.SH,新宏泰,电气设备,-0.14,-0.015,116611.3
3126,603010.SH,万盛股份,化工原料,-0.14,0.026,334559.7775
2632,600617.SH,国新能源,供气供热,-0.14,-0.008,489407.0007
317,000798.SZ,中水渔业,渔业,-0.14,-0.022,167357.871
2222,600120.SH,浙江东方,商贸代理,-0.139,-0.018,858675.6275
2302,600213.SH,亚星客车,汽车整车,-0.139,-0.027,133980.0
807,002345.SZ,潮宏基,服饰,-0.139,-0.008,413867.3303
3511,603888.SH,新华网,互联网,-0.139,-0.005,232058.0237
2878,600889.SH,南京化纤,化纤,-0.139,-0.023,141251.8702
2325,600238.SH,*ST椰岛,红黄药酒,-0.139,0.004,203365.7221
3243,603229.SH,奥翔药业,化学制药,-0.139,-0.021,61429.24
2945,601011.SH,宝泰隆,焦炭加工,-0.139,-0.016,909956.2921
3047,601619.SH,嘉泽新能,新型电力,-0.139,-0.018,224170.8362
964,002502.SZ,骅威文化,影视音像,-0.139,0.016,277794.6083
2454,600390.SH,五矿资本,多元金融,-0.139,-0.007,378477.3203
3562,603996.SH,中新科技,家用电器,-0.139,0.0,80967.6
352,000851.SZ,高鸿股份,软件服务,-0.139,-0.015,377879.384
3208,603159.SH,上海亚虹,专用机械,-0.139,-0.011,44525.0
295,000762.SZ,西藏矿业,小金属,-0.139,-0.018,336497.4666
2493,600455.SH,博通股份,软件服务,-0.139,-0.006,138844.134
3519,603900.SH,莱绅通灵,服饰,-0.138,-0.012,100099.309
44,000058.SZ,深赛格,元器件,-0.138,0.025,333028.3175
3312,603388.SH,元成股份,建筑施工,-0.138,-0.044,86526.0
1152,002691.SZ,冀凯股份,专用机械,-0.138,-0.027,256691.2057
3320,603429.SH,集友股份,广告包装,-0.138,-0.021,232240.4
2463,600400.SH,红豆股份,服饰,-0.138,-0.008,986061.0735
3201,603133.SH,碳元科技,元器件,-0.138,-0.016,175250.1007
2676,600668.SH,尖峰集团,水泥,-0.138,-0.007,410147.923
2361,600281.SH,太化股份,化工原料,-0.138,-0.011,189299.9452
225,000668.SZ,荣丰控股,区域地产,-0.138,-0.035,149915.5376
1293,002843.SZ,泰嘉股份,钢加工,-0.138,-0.013,102984.0
909,002447.SZ,晨鑫科技,互联网,-0.138,-0.003,399561.7878
1320,002872.SZ,天圣制药,化学制药,-0.138,-0.018,187083.2932
2913,600975.SH,新五丰,农业综合,-0.138,-0.031,223867.7253
170,000590.SZ,启迪古汉,中成药,-0.138,-0.013,165418.0442
2866,600876.SH,洛阳玻璃,玻璃,-0.138,-0.012,309670.2131
2711,600707.SH,彩虹股份,元器件,-0.138,-0.014,546097.7833
2371,600292.SH,远达环保,环境保护,-0.137,-0.018,389627.6281
600,002137.SZ,麦达数字,互联网,-0.137,-0.016,211037.3135
3410,603669.SH,灵康药业,化学制药,-0.137,-0.039,354172.0
20,000025.SZ,特力A,汽车服务,-0.137,-0.017,715669.1872
394,000913.SZ,钱江摩托,摩托车,-0.137,0.005,446728.5275
3514,603895.SH,天永智能,专用机械,-0.137,-0.018,69846.7
2250,600155.SH,华创阳安,证券,-0.137,0.014,905978.481
1119,002658.SZ,雪迪龙,环境保护,-0.137,-0.032,222128.9718
2425,600358.SH,国旅联合,旅游服务,-0.137,-0.021,158112.0
375,000889.SZ,中嘉博创,通信设备,-0.137,-0.039,667645.3467
2247,600151.SH,航天机电,半导体,-0.137,-0.027,549923.5079
2856,600866.SH,星湖科技,食品,-0.136,-0.009,212979.8435
2832,600838.SH,上海九百,百货,-0.136,-0.016,248947.7102
3528,603918.SH,金桥信息,软件服务,-0.136,-0.015,216420.876
813,002351.SZ,漫步者,电脑设备,-0.136,-0.031,158001.8088
509,002046.SZ,轴研科技,机械基件,-0.136,-0.032,223411.2763
1346,002900.SZ,哈三联,化学制药,-0.136,0.0,158619.0173
2618,600602.SH,云赛智联,软件服务,-0.136,-0.012,525000.0529
2719,600716.SH,凤凰股份,区域地产,-0.136,-0.015,300372.863
2598,600581.SH,八一钢铁,普钢,-0.136,-0.005,594764.3736
389,000908.SZ,景峰医药,化学制药,-0.136,-0.02,310380.3989
602,002139.SZ,拓邦股份,元器件,-0.136,-0.02,309741.2779
2741,600738.SH,兰州民百,百货,-0.136,-0.009,225373.2189
1094,002633.SZ,申科股份,机械基件,-0.136,-0.01,122901.042
2498,600461.SH,洪城水业,水务,-0.136,-0.009,332046.0
3479,603822.SH,嘉澳环保,环境保护,-0.136,-0.011,91764.0614
1198,002740.SZ,爱迪尔,服饰,-0.135,-0.018,89168.0671
2488,600444.SH,国机通用,塑料,-0.135,-0.003,146861.1978
2594,600577.SH,精达股份,电气设备,-0.135,-0.003,586597.2738
1142,002681.SZ,奋达科技,家用电器,-0.135,-0.021,416535.3046
1351,002906.SZ,华阳集团,汽车配件,-0.135,-0.019,209934.0966
2792,600794.SH,保税科技,仓储物流,-0.135,-0.022,320533.4482
2628,600613.SH,神奇制药,中成药,-0.135,-0.016,238701.349
