,ts_code,symbol,name,industry,COL_LASTPRICE,concept
214,002341.SZ,002341,新纶科技,化工原料,9.25,"OLED, 华为产业链, 社保重仓, 业绩预增, 宁德时代概念股, 锂电池, 无线充电, 新能源汽车, 石墨烯, 半导体, 股权转让, 苹果产业链, "
215,600862.SH,600862,中航高科,航空,9.31,"央企改革, 军工研究所, 大飞机, 业绩预增, 军工, 创投, "
216,002488.SZ,002488,金固股份,汽车配件,9.37,"阿里巴巴概念股, 回购, 业绩预增, 汽车零部件, 无人驾驶, 独角兽, "
217,002381.SZ,002381,双箭股份,橡胶,9.38,"健康中国, 大消费, 回购, 业绩预增, 养老产业, "
218,000936.SZ,000936,华西股份,化纤,9.44,"涤纶, 业绩预增, 参股券商, 宁德时代概念股, 人工智能, 半导体, 共享经济, 迈瑞医疗概念股, 独角兽, 知识产权, 科创板概念股, 创投, "
219,600740.SH,600740,山西焦化,焦炭加工,9.5,"煤炭, 石墨电极, 甲醇, 业绩预增, 山西国企改革, "
220,002282.SZ,002282,博深工具,轻工机械,9.52,"业绩预增, 雄安新区, 京津冀, 雄安-周边, 高铁轨交, "
221,600177.SH,600177,雅戈尔,服饰,9.54,"高股息, MSCI, 业绩预增, 纺织服装, 债转股-AMC, 房地产, 互联网金融, 工业大麻, "
222,002467.SZ,002467,二六三,电信运营,9.55,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
223,300200.SZ,300200,高盟新材,化工原料,9.59,"业绩预增, 汽车零部件, 定增破发, 高铁轨交, "
224,603118.SH,603118,共进股份,通信设备,9.61,"5G, 光通信, 业绩预增, 物联网, 基因测序, 医疗器械, "
225,002009.SZ,002009,天奇股份,工程机械,9.62,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, "
226,600765.SH,600765,中航重机,机械基件,9.71,"央企改革, 军工研究所, 大飞机, 航母, 业绩预增, 军工, 军民融合, "
227,600733.SH,600733,北汽蓝谷,汽车整车,9.71,"新能源整车, 北汽新能源, 业绩预增, 无人驾驶, 新能源汽车, ST摘帽, "
228,002579.SZ,002579,中京电子,元器件,9.82,"5G, PCB板, 华为产业链, 业绩预增, 小米概念股, "
229,000547.SZ,000547,航天发展,通信设备,9.89,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 网络安全, 大数据, VR&AR, 资产重组, "
230,300012.SZ,300012,华测检测,电器仪表,9.97,"新进指数成份股, 北汽新能源, 业绩预增, 雄安-园林环保, 雄安新区, 碳交易, "
231,000739.SZ,000739,普洛药业,化学制药,9.98,"业绩预增, 医药, 创新药, 化学药, 动物保健, "
232,603100.SH,603100,川仪股份,电器仪表,10.01,"社保重仓, 核电, 重庆国企改革, 业绩预增, 物联网, 智能仪表, 工业互联网, "
233,002364.SZ,002364,中恒电气,电气设备,10.11,"5G, 阿里巴巴概念股, 回购, 业绩预增, 储能, 新能源汽车, 工业互联网, 充电桩, "
234,600548.SH,600548,深高速,路桥,10.14,"高股息, 高速公路, 业绩预增, 百度概念股, 深圳本地股/深汕合作, "
235,000975.SZ,000975,银泰资源,铅锌,10.18,"MSCI, 内蒙古, 有色-锌, 有色金属, 业绩预增, 黄金, "
236,002583.SZ,002583,海能达,通信设备,10.24,"MSCI, 社保重仓, 业绩预增, 物联网, 互联网金融, 智慧城市, 智慧安防, "
237,000810.SZ,000810,创维数字,家用电器,10.3,"5G, OLED, 华为产业链, 业绩预增, 百度概念股, 高质押率, 家电, 半导体, 智能音箱, 黑色家电, 手游, 广电, 科创板概念股, "
238,603558.SH,603558,健盛集团,纺织,10.36,"东盟博览会, 回购, 业绩预增, 纺织服装, 人民币贬值受益, "
239,000014.SZ,000014,沙河股份,全国地产,10.49,"业绩预增, 粤港澳大湾区, 房地产, 深圳本地股/深汕合作, "
240,000043.SZ,000043,中航善达,房产服务,10.54,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, "
241,000735.SZ,000735,罗牛山,农业综合,10.6,"赛马, 教育, 转基因, 养猪, 业绩预增, 农垦, 土地流转, 海南自由贸易港, 冷链, 大数据, 自贸区, 自由贸易港, 体育产业, 海南, "
242,000948.SZ,000948,南天信息,软件服务,10.64,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, "
243,002605.SZ,002605,姚记扑克,文教休闲,10.7,"回购, 业绩预增, 彩票, 独角兽, "
244,000628.SZ,000628,高新发展,园区开发,10.75,"业绩预增, PPP, 期货概念, 创投, "
245,300326.SZ,300326,凯利泰,医疗保健,10.75,"业绩预增, 医疗器械, "
246,000877.SZ,000877,天山股份,水泥,10.9,"一带一路, 央企改革, 业绩预增, 新疆, 水泥, 新疆国企改革, "
247,002643.SZ,002643,万润股份,化工原料,10.95,"OLED, 央企改革, 业绩预增, 股权转让, 体外诊断, "
248,002359.SZ,002359,北讯集团,通信设备,10.97,"特高压, 业绩预增, 物联网, 定增破发, 智慧停车, "
249,603588.SH,603588,高能环境,环境保护,11.0,"固废处理, 业绩预增, PPP, 环保, 年报季报, "
250,002250.SZ,002250,联化科技,化工原料,11.05,"农药, 社保重仓, 业绩预增, 医药, 创新药, "
251,002640.SZ,002640,跨境通,服饰,11.09,"MSCI, 新零售, 业绩预增, 兜底式增持, 定增破发, 互联网金融, 跨境电商, 股权转让, "
252,000831.SZ,000831,五矿稀土,小金属,11.11,"央企改革, 业绩预增, 稀土磁材, "
253,000553.SZ,000553,安道麦A,农药化肥,11.12,"草甘膦, 新进指数成份股, 农药, 央企改革, 社保重仓, 业绩预增, "
254,603278.SH,603278,大业股份,钢加工,11.22,"回购, 业绩预增, 轮胎, "
255,600129.SH,600129,太极集团,中成药,11.35,"医药商业, 重庆国企改革, 业绩预增, 医药, 中药, 国资入股, "
256,002759.SZ,002759,天际股份,家用电器,11.38,"业绩预增, 小家电, 高质押率, 家电, 锂电池, 新能源汽车, "
257,002463.SZ,002463,沪电股份,元器件,11.39,"PCB板, 业绩预增, 无人驾驶, "
258,600803.SH,600803,新奥股份,农药化肥,11.51,"油气改革, 农药, 甲醇, 回购, 业绩预增, 天然气, 雄安-公共服务, 雄安新区, 草铵膦, 资产重组, "
259,002233.SZ,002233,塔牌集团,水泥,11.55,"业绩预增, 粤港澳大湾区, 水泥, "
260,603636.SH,603636,南威软件,软件服务,11.7,"业绩预增, 网络安全, 数字中国, 大数据, 云计算, 区块链, 智慧城市, 国产软件, 股权转让, 共享经济, 智慧安防, 独角兽, 蚂蚁金服概念股, "
261,603035.SH,603035,常熟汽饰,汽车配件,11.83,"蔚来汽车概念股, 业绩预增, 汽车零部件, "
262,002023.SZ,002023,海特高新,航空,11.84,"5G, 大飞机, 通用航空, 空铁WiFi, 业绩预增, 军工, 军民融合, 半导体, 国产芯片, "
263,002127.SZ,002127,南极电商,互联网,11.96,"MSCI, 回购, 新零售, 业绩预增, "
264,002882.SZ,002882,金龙羽,电气设备,12.0,"业绩预增, 新能源汽车, 充电桩, "
265,002456.SZ,002456,欧菲光,元器件,12.07,"白马股, OLED, MSCI, 北汽新能源, 华为产业链, 回购, 业绩预增, 汽车零部件, 无人驾驶, 小米概念股, 指纹识别, 3D感应, 3D玻璃, VR&AR, 苹果产业链, 虹膜识别, 人脸识别, "
266,000922.SZ,000922,佳电股份,电气设备,12.08,"电改, 央企改革, 核电, 业绩预增, 工业自动化, 智能制造, ST摘帽, "
267,600031.SH,600031,三一重工,工程机械,12.25,"MSCI, 一带一路, 社保重仓, 业绩预增, 军工, 军民融合, 工业自动化, 机械, 智能制造, "
268,002607.SZ,002607,中公教育,文教休闲,12.32,"教育, 汽车销售, 业绩预增, 资产重组, 独角兽, "
269,002274.SZ,002274,华昌化工,农药化肥,12.39,"甲醇, 纯碱, 业绩预增, 化肥, 燃料电池, 科创板概念股, "
270,300476.SZ,300476,胜宏科技,元器件,12.47,"PCB板, 业绩预增, 苹果产业链, "
271,002302.SZ,002302,西部建设,水泥,12.48,"一带一路, 央企改革, 业绩预增, 新疆, 3D打印, 智能制造, 新疆国企改革, "
272,000672.SZ,000672,上峰水泥,水泥,12.52,"回购, 业绩预增, 水泥, "
273,600596.SH,600596,新安股份,农药化肥,12.55,"草甘膦, 农药, 有机硅, 业绩预增, 无人机, 磷化工, "
274,002430.SZ,002430,杭氧股份,化工机械,12.58,"业绩预增, 浙江国企改革, 债转股-AMC, "
275,603606.SH,603606,东方电缆,电气设备,12.6,"业绩预增, 风电, "
276,300346.SZ,300346,南大光电,元器件,12.61,"OLED, 回购, 业绩预增, 高送转, 半导体, LED, "
277,002024.SZ,002024,苏宁易购,电器连锁,12.62,"MSCI, 阿里巴巴概念股, 大消费, 金改, 混改, 回购, 新零售, 业绩预增, 参股券商, 供应链金融, 物联网, 无人驾驶, 恒大概念股, 智慧物流, 万达系, 智能制造, 直播/短视频, 互联网金融, 快递物流, 移动支付, 进口博览会, 区块链, 足球, 无人商店, 电竞, 独角兽, "
278,000597.SZ,000597,东北制药,化学制药,12.66,"业绩预增, 债转股-AMC, 医药, 化学药, 维生素, "
279,300034.SZ,300034,钢研高纳,小金属,12.69,"央企改革, 大飞机, 航母, 业绩预增, 军工, 军民融合, 京津冀, "
280,002790.SZ,002790,瑞尔特,家居用品,12.93,"业绩预增, 高送转, "
281,002115.SZ,002115,三维通信,通信设备,12.95,"5G, 业绩预增, "
282,603916.SH,603916,苏博特,化工原料,13.02,"业绩预增, "
283,300123.SZ,300123,亚光科技,船舶,13.13,"5G, 回购, 业绩预增, 军工, 军民融合, 半导体, 股权转让, 国产芯片, 智慧安防, "
284,002111.SZ,002111,威海广泰,航空,13.14,"回购, 通用航空, 业绩预增, 无人机, "
285,002698.SZ,002698,博实股份,化工机械,13.25,"业绩预增, 智能制造, 医疗器械, 高校系, 机器人, "
286,603113.SH,603113,金能科技,化工原料,13.26,"煤炭, 甲醇, 业绩预增, 石油化工, 炭黑, 燃料电池, "
287,600855.SH,600855,航天长峰,专用机械,13.28,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 定增破发, 智慧城市, 复牌股, 智慧安防, "
288,300207.SZ,300207,欣旺达,元器件,13.45,"华为产业链, 回购, 业绩预增, 锂电池, 小米概念股, 无线充电, 新能源汽车, 石墨烯, VR&AR, 苹果产业链, 国资入股, "
289,000636.SZ,000636,风华高科,元器件,13.45,"5G, 被动元件, 华为产业链, 业绩预增, 稀土磁材, 锂电池, 新能源汽车, "
290,600636.SH,600636,三爱富,化工原料,13.53,"教育, 央企改革, 制冷剂, 业绩预增, ST摘帽, "
291,300582.SZ,300582,英飞特,半导体,13.55,"回购, 业绩预增, 新能源汽车, LED, 充电桩, "
292,600072.SH,600072,中船科技,船舶,13.72,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 业绩预增, 军工, 军民融合, 机械, PPP, "
293,300276.SZ,300276,三丰智能,专用机械,13.75,"业绩预增, 智慧物流, 工业自动化, 智能制造, 机器人, "
294,002741.SZ,002741,光华科技,化工原料,13.8,"PCB板, 业绩预增, 锂电池, 新能源汽车, "
295,600278.SH,600278,东方创业,商贸代理,13.81,"业绩预增, 参股券商, 上海国企改革, 进口博览会, 自贸区, 自由贸易港, 独角兽, 上海自由贸易港, 强势人气股, 科创板概念股, "
296,300132.SZ,300132,青松股份,化工原料,13.87,"业绩预增, 资产重组, 化妆品, "
297,002669.SZ,002669,康达新材,化工原料,13.93,"业绩预增, 军工, 军民融合, 股权转让, 国资入股, "
298,600668.SH,600668,尖峰集团,水泥,13.99,"业绩预增, 浙江国企改革, 水泥, 医药, 创新药, 化学药, "
299,600378.SH,600378,天科股份,化工原料,14.02,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
300,603800.SH,603800,道森股份,专用机械,14.09,"油服, 可燃冰, 业绩预增, 页岩气, 天然气, "
301,000789.SZ,000789,万年青,水泥,14.16,"业绩预增, 水泥, 创投, "
302,000777.SZ,000777,中核科技,机械基件,14.2,"一带一路, 央企改革, 核电, 业绩预增, "
303,600438.SH,600438,通威股份,饲料,14.27,"MSCI, 乡村振兴, 饲料, 业绩预增, 光伏, 举牌股, "
304,300166.SZ,300166,东方国信,软件服务,14.38,"社保重仓, 业绩预增, 数字中国, 大数据, 人工智能, 区块链, 工业互联网, 智慧城市, 国产软件, "
305,002846.SZ,002846,英联股份,广告包装,14.4,"业绩预增, 包装印刷, "
306,002661.SZ,002661,克明面业,食品,14.4,"回购, 业绩预增, 食品, 股权转让, 国资入股, "
307,600775.SH,600775,南京熊猫,通信设备,14.45,"5G, 央企改革, 军工研究所, 业绩预增, 军工, 工业自动化, 北斗导航, 智能制造, 机器人, "
308,002836.SZ,002836,新宏泽,广告包装,14.55,"业绩预增, 包装印刷, 资产重组, "
309,300423.SZ,300423,鲁亿通,电气设备,14.83,"社保重仓, 业绩预增, 高送转, LED, "
310,002755.SZ,002755,奥赛康,化学制药,14.95,"业绩预增, 医药, 化学药, 京津冀, 资产重组, 壳公司, "
311,002322.SZ,002322,理工环科,软件服务,15.12,"固废处理, 业绩预增, 环保, 污水处理, "
312,600316.SH,600316,洪都航空,航空,15.13,"央企改革, 军工研究所, 大飞机, 通用航空, 业绩预增, 军工, 无人机, "
313,000723.SZ,000723,美锦能源,焦炭加工,15.17,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, "
314,600810.SH,600810,神马股份,化纤,15.28,"业绩预增, 锦纶（尼龙）, 债转股-AMC, "
315,600426.SH,600426,华鲁恒升,农药化肥,15.41,"MSCI, 社保重仓, 业绩预增, 石油化工, 煤化工, 化肥, 山东国企改革, 醋酸, "
316,300389.SZ,300389,艾比森,半导体,15.42,"社保重仓, 业绩预增, 足球, LED, "
317,600677.SH,600677,航天通信,通信设备,15.44,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 无人机, "
318,600781.SH,600781,辅仁药业,中成药,15.54,"业绩预增, 医药, 中药, 化学药, 国资入股, "
319,002382.SZ,002382,蓝帆医疗,医疗保健,15.87,"社保重仓, 业绩预增, 煤化工, 医疗器械, "
320,300586.SZ,300586,美联新材,化工原料,15.92,"业绩预增, 锂电池, 燃料电池, 新能源汽车, "
321,000401.SZ,000401,冀东水泥,水泥,16.18,"MSCI, 业绩预增, 雄安-建材, 水泥, 雄安新区, 京津冀, 工业互联网, 资产重组, "
322,000935.SZ,000935,四川双马,水泥,16.3,"业绩预增, 水泥, 创投, "
323,300427.SZ,300427,红相股份,电气设备,16.35,"电改, 业绩预增, 军工, 军民融合, 股权转让, "
324,603826.SH,603826,坤彩科技,染料涂料,16.35,"业绩预增, 染料, "
325,002243.SZ,002243,通产丽星,塑料,16.37,"业绩预增, 包装印刷, 资产重组, 深圳本地股/深汕合作, 富勒烯, 创投, "
326,603980.SH,603980,吉华集团,染料涂料,16.38,"业绩预增, 染料, "
327,300285.SZ,300285,国瓷材料,陶瓷,16.42,"有色-锆, 被动元件, 有色金属, 业绩预增, 高送转-填权, 医疗器械, 年报季报, "
328,002728.SZ,002728,特一药业,中成药,16.46,"业绩预增, 医药, 中药, 化学药, "
329,603878.SH,603878,武进不锈,钢加工,16.52,"钢铁, 业绩预增, "
330,002409.SZ,002409,雅克科技,化工原料,16.61,"业绩预增, 半导体, "
331,002674.SZ,002674,兴业科技,纺织,16.85,"业绩预增, 纺织服装, 恒大概念股, 壳公司, "
332,600148.SH,600148,长春一东,汽车配件,16.93,"混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 汽车零部件, 资产重组, "
333,603936.SH,603936,博敏电子,元器件,16.98,"PCB板, 业绩预增, "
334,600559.SH,600559,老白干酒,白酒,17.05,"白酒, 业绩预增, "
335,600131.SH,600131,岷江水电,水力发电,17.18,"水电, 央企改革, 业绩预增, 云计算, 强势人气股, "
336,002806.SZ,002806,华锋股份,元器件,17.44,"有色-铝, 新能源整车, 有色金属, 业绩预增, 新能源汽车, 资产重组, 强势人气股, "
337,002731.SZ,002731,萃华珠宝,服饰,17.48,"业绩预增, 黄金, "
338,600346.SH,600346,恒力股份,化纤,17.78,"MSCI, 涤纶, 社保重仓, 业绩预增, 石油化工, 煤化工, "
339,002760.SZ,002760,凤形股份,机械基件,17.86,"业绩预增, 壳公司, "
340,002384.SZ,002384,东山精密,通信设备,17.88,"5G, OLED, PCB板, 特斯拉, 华为产业链, 业绩预增, 股权转让, 苹果产业链, 资产重组, LED, "
341,300506.SZ,300506,名家汇,建筑施工,17.93,"业绩预增, 高送转, 装修装饰, "
342,002738.SZ,002738,中矿资源,建筑施工,18.0,"可燃冰, 业绩预增, 锂电池, 新能源汽车, 资产重组, "
343,002648.SZ,002648,卫星石化,化工原料,18.05,"二胎, 业绩预增, 石油化工, "
344,002842.SZ,002842,翔鹭钨业,小金属,18.22,"有色金属, 业绩预增, 有色-钨, 高送转, "
345,002937.SZ,002937,兴瑞科技,元器件,18.24,"高送转-预期, 业绩预增, 汽车零部件, 智能制造, 高送转, VR&AR, "
346,002825.SZ,002825,纳尔股份,化工原料,18.59,"业绩预增, 煤化工, "
347,300556.SZ,300556,丝路视觉,软件服务,18.72,"阿里巴巴概念股, 社保重仓, 业绩预增, 智能制造, 雄安新区, 云计算, 国产软件, VR&AR, 机器视觉, 雄安-设计, "
348,300130.SZ,300130,新国都,电脑设备,18.78,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
349,002159.SZ,002159,三特索道,旅游服务,18.8,"旅游, 乡村振兴, 业绩预增, 海南自由贸易港, 自贸区, 自由贸易港, "
350,002373.SZ,002373,千方科技,软件服务,18.82,"MSCI, 大飞机, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 智慧停车, PPP, 雄安新区, 无人商店, 智慧城市, 国资入股, 智慧安防, 人脸识别, 科创板概念股, 电子车牌, "
351,002838.SZ,002838,道恩股份,塑料,18.99,"特斯拉, 蔚来汽车概念股, 社保重仓, 业绩预增, 高送转, 资产重组, "
352,300632.SZ,300632,光莆股份,半导体,19.0,"民营医院, 业绩预增, LED, 虹膜识别, "
353,002001.SZ,002001,新和成,化学制药,19.01,"MSCI, 新进指数成份股, 高送转-预期, 业绩预增, 医药, 化学药, 维生素, "
354,600793.SH,600793,宜宾纸业,造纸,19.1,"业绩预增, 造纸, "
355,002657.SZ,002657,中科金财,软件服务,19.28,"业绩预增, 债转股-AMC, 互联网金融, 移动支付, 大数据, 区块链, 国产软件, 期货概念, "
356,300531.SZ,300531,优博讯,软件服务,19.4,"业绩预增, 物联网, 智慧物流, 智能制造, 移动支付, 药品信息化追溯, 人工智能, 无人商店, 资产重组, "
357,600783.SH,600783,鲁信创投,矿物制品,19.62,"业绩预增, 债转股-AMC, 山东国企改革, 创投, "
358,603505.SH,603505,金石资源,矿物制品,20.05,"业绩预增, "
359,600352.SH,600352,浙江龙盛,染料涂料,20.31,"MSCI, 业绩预增, 染料, 滴滴出行概念股, 独角兽, "
360,603638.SH,603638,艾迪精密,专用机械,20.89,"业绩预增, 机械, "
361,300472.SZ,300472,新元科技,专用机械,21.15,"业绩预增, 工业自动化, 智能制造, 机器人, 虹膜识别, 人脸识别, "
362,603000.SH,603000,人民网,互联网,21.29,"业绩预增, 直播/短视频, 进口博览会, 区块链, 彩票, 腾讯概念股, 强势人气股, "
363,000062.SZ,000062,深圳华强,批发业,21.46,"业绩预增, 粤港澳大湾区, 雄安-公共服务, 雄安新区, 半导体, 迈瑞医疗概念股, 创投, "
364,002798.SZ,002798,帝欧家居,家居用品,21.48,"业绩预增, 家具家居, "
365,600262.SH,600262,北方股份,汽车整车,21.58,"内蒙古, 混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 无人驾驶, "
366,603538.SH,603538,美诺华,化学制药,21.72,"业绩预增, 医药, 化学药, "
367,300559.SZ,300559,佳发教育,软件服务,22.51,"教育, 业绩预增, 高送转, 国产软件, "
368,002353.SZ,002353,杰瑞股份,化工机械,22.75,"MSCI, 油服, 海工装备, 油气改革, 可燃冰, 社保重仓, 业绩预增, 页岩气, 天然气, "
369,300715.SZ,300715,凯伦股份,其他建材,23.1,"业绩预增, 装修装饰, "
370,600456.SH,600456,宝钛股份,小金属,23.16,"核电, 大飞机, 有色金属, 业绩预增, 3D打印, 智能制造, 有色-钛, "
371,603027.SH,603027,千禾味业,食品,23.17,"社保重仓, 调味品, 业绩预增, 食品, "
372,300690.SZ,300690,双一科技,电气设备,23.3,"碳纤维, 业绩预增, 风电, 高铁轨交, "
373,600756.SH,600756,浪潮软件,软件服务,23.32,"业绩预增, 山东国企改革, 数字中国, 大数据, 云计算, 工业互联网, 智慧城市, 国产软件, 强势人气股, "
374,002405.SZ,002405,四维图新,软件服务,23.49,"安邦系, MSCI, 特斯拉, 蔚来汽车概念股, 军工研究所, 回购, 业绩预增, 军工, 物联网, 无人驾驶, 雄安-智慧城市, 北斗导航, 雄安新区, 大数据, 国产软件, 腾讯概念股, 国产芯片, 滴滴出行概念股, 共享经济, 国产操作系统, 智慧安防, 独角兽, 手势识别, "
375,002751.SZ,002751,易尚展示,家居用品,23.66,"华为产业链, 业绩预增, 定增破发, 小米概念股, 3D感应, 股权转让, VR&AR, 国资入股, "
376,002399.SZ,002399,海普瑞,化学制药,23.67,"MSCI, 业绩预增, 医药, 创新药, 化学药, "
377,300570.SZ,300570,太辰光,元器件,23.74,"5G, 光通信, 业绩预增, "
378,300280.SZ,300280,紫天科技,专用机械,23.75,"业绩预增, "
379,002803.SZ,002803,吉宏股份,广告包装,24.5,"业绩预增, 跨境电商, 包装印刷, "
380,002414.SZ,002414,高德红外,电器仪表,24.65,"业绩预增, 军工, 军民融合, 无人驾驶, 高送转, 智慧安防, "
381,002189.SZ,002189,利达光电,元器件,24.96,"混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 智能制造, 3D感应, VR&AR, 机器视觉, 资产重组, 人脸识别, "
382,002930.SZ,002930,宏川智慧,仓储物流,25.4,"业绩预增, 粤港澳大湾区, 快递物流, 强势人气股, "
383,300014.SZ,300014,亿纬锂能,电气设备,25.73,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, "
384,002475.SZ,002475,立讯精密,元器件,26.09,"5G, 白马股, MSCI, 华为产业链, 蔚来汽车概念股, 业绩预增, 无线充电, 苹果产业链, "
385,002299.SZ,002299,圣农发展,农业综合,26.47,"MSCI, 业绩预增, 养鸡, "
386,600699.SH,600699,均胜电子,汽车配件,26.64,"MSCI, 新进指数成份股, 特斯拉, 回购, 业绩预增, 汽车零部件, 无人驾驶, 无线充电, "
387,300003.SZ,300003,乐普医疗,医疗保健,26.64,"南北船合并, MSCI, PD-1抑制剂, 军工研究所, 社保重仓, 回购, 业绩预增, 军工, 脑科学, 医药, 化学药, 创业板人气股, 基因测序, 医疗器械, 人工智能, 互联网医疗, 体外诊断, "
388,002458.SZ,002458,益生股份,农业综合,26.79,"养猪, 业绩预增, 养鸡, 高送转-填权, 强势人气股, "
389,002810.SZ,002810,山东赫达,化工原料,26.9,"业绩预增, 高送转, "
390,600801.SH,600801,华新水泥,水泥,27.02,"MSCI, 业绩预增, 水泥, "
391,300578.SZ,300578,会畅通讯,通信设备,27.15,"业绩预增, 大数据, 资产重组, "
392,002942.SZ,002942,新农股份,农药化肥,27.29,"农药, 业绩预增, "
393,002801.SZ,002801,微光股份,电气设备,27.29,"业绩预增, "
394,002733.SZ,002733,雄韬股份,电气设备,27.51,"回购, 业绩预增, 储能, 锂电池, 燃料电池, 新能源汽车, 强势人气股, "
395,002709.SZ,002709,天赐材料,化工原料,28.3,"有机硅, 业绩预增, 石油化工, 锂电池, 新能源汽车, "
396,300174.SZ,300174,元力股份,化工原料,28.59,"业绩预增, 游戏, 手游, "
397,002422.SZ,002422,科伦药业,化学制药,28.7,"MSCI, 新进指数成份股, PD-1抑制剂, 回购, 业绩预增, 医药, 创新药, 化学药, 流感, "
398,300568.SZ,300568,星源材质,化工原料,28.7,"社保重仓, 业绩预增, 宁德时代概念股, 锂电池, 新能源汽车, "
399,601100.SH,601100,恒立液压,工程机械,28.71,"MSCI, 新进指数成份股, 业绩预增, 工业自动化, 机械, 智能制造, "
400,002746.SZ,002746,仙坛股份,农业综合,29.19,"业绩预增, 养鸡, 高送转, "
401,600702.SH,600702,舍得酒业,白酒,29.35,"白酒, 业绩预增, 供应链金融, "
402,000999.SZ,000999,华润三九,中成药,29.5,"高股息, MSCI, 央企改革, 社保重仓, 业绩预增, 保健品, 食品, 医药, 中药, 流感, "
403,000403.SZ,000403,振兴生化,生物制药,29.51,"血制品, 业绩预增, 股权争夺, ST摘帽, "
404,600771.SH,600771,广誉远,中成药,30.35,"社保重仓, 回购, 业绩预增, 医药, 中药, 国资入股, "
405,002851.SZ,002851,麦格米特,电气设备,32.05,"北汽新能源, 社保重仓, 业绩预增, 小家电, 工业自动化, 家电, 小米概念股, 智能制造, 新能源汽车, 充电桩, "
406,300487.SZ,300487,蓝晓科技,化工原料,33.1,"社保重仓, 业绩预增, 锂电池, 新能源汽车, 强势人气股, "
407,300212.SZ,300212,易华录,软件服务,33.5,"阿里巴巴概念股, 央企改革, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 养老产业, 智慧停车, PPP, 小米概念股, 数字中国, 雄安新区, 京津冀, 大数据, 云计算, 智慧城市, 智慧安防, 独角兽, 电子车牌, "
408,600845.SH,600845,宝信软件,软件服务,34.43,"央企改革, 业绩预增, 物联网, 无人驾驶, 万达系, 大数据, 云计算, 工业互联网, 国产软件, VR&AR, "
409,603032.SH,603032,德新交运,公路,34.48,"社保重仓, 业绩预增, 新疆, 资产重组, 强势人气股, "
410,603086.SH,603086,先达股份,农药化肥,34.56,"农药, 高送转-预期, 业绩预增, "
411,300702.SZ,300702,天宇股份,化学制药,34.75,"业绩预增, 医药, 化学药, "
412,002120.SZ,002120,韵达股份,仓储物流,37.74,"新进指数成份股, 业绩预增, 智慧物流, 智能制造, 快递物流, "
413,002796.SZ,002796,世嘉科技,专用机械,38.7,"5G, 业绩预增, 高送转-填权, "
414,300590.SZ,300590,移为通信,通信设备,39.5,"高送转-预期, 业绩预增, 物联网, 智慧物流, 北斗导航, 智能制造, "
415,600585.SH,600585,海螺水泥,水泥,39.95,"AH溢价股, 高股息, 白马股, MSCI, 安徽国企改革, 高送转-预期, 业绩预增, 水泥, "
416,603713.SH,603713,密尔克卫,仓储物流,41.16,"业绩预增, 供应链金融, 快递物流, 跨境电商, "
417,300122.SZ,300122,智飞生物,生物制药,43.1,"MSCI, 业绩预增, 医药, 创新药, 疫苗, 创业板人气股, "
418,300571.SZ,300571,平治信息,互联网,44.78,"教育, 业绩预增, 独角兽, "
419,600332.SH,600332,白云山,中成药,45.49,"MSCI, 阿里巴巴概念股, 高送转-预期, 业绩预增, 饮料, 保健品, 食品, 医药, 中药, 创新药, 化学药, 疫苗, 流感, "
420,002832.SZ,002832,比音勒芬,服饰,47.08,"回购, 业绩预增, 纺织服装, 体育产业, "
421,600779.SH,600779,水井坊,白酒,50.39,"MSCI, 新进指数成份股, 白酒, 业绩预增, 复牌股, "
422,603260.SH,603260,合盛硅业,化工原料,50.49,"养老金持股, 石墨电极, 高送转-预期, 有机硅, 业绩预增, "
423,300752.SZ,300752,隆利科技,元器件,51.68,"业绩预增, LED, "
424,300738.SZ,300738,奥飞数据,电信运营,51.89,"高送转-预期, 业绩预增, 网络安全, 大数据, 云计算, 高送转, "
