code,name,pe,p_change_01,past_average_turnover,stop_mark
300531,优博讯,82.79,7.147,6.107,
600232,金鹰股份,95.77,7.145,0.807,
300561,汇金科技,58.81,7.134,5.213,
000662,天夏智慧,38.21,7.122,0.81,
002848,高斯贝尔,254.93,7.122,4.893,
000590,启迪古汉,151.5,7.119,0.44,
600691,阳煤化工,51.81,7.091,1.77,
000929,兰州黄河,59.09,7.088,1.827,
600744,华银电力,0.0,7.082,0.58,
002017,东信和平,70.82,7.076,1.79,
300592,华凯创意,39.45,7.068,2.483,
600550,保变电气,132.84,7.065,0.853,
300476,胜宏科技,43.54,7.051,14.417,
002686,亿利达,34.48,7.041,0.263,
002123,梦网集团,33.44,7.019,1.847,
002708,光洋股份,108.79,6.996,1.057,
002683,宏大爆破,36.5,6.989,0.433,
601607,上海医药,18.99,6.976,0.727,
300534,陇神戎发,157.04,6.974,4.277,
300125,易世达,1543.71,6.958,0.443,
600493,凤竹纺织,93.88,6.952,0.707,
600678,四川金顶,125.05,6.933,0.483,
000759,中百集团,34.07,6.922,1.22,
002753,永东股份,22.95,6.908,2.027,
300539,横河模具,57.95,6.9,2.567,
300115,长盈精密,25.71,6.893,2.467,
002090,金智科技,32.72,6.883,0.43,
300234,开尔新材,963.61,6.881,4.18,
002120,韵达股份,36.94,6.848,1.457,
300716,国立科技,51.37,6.844,16.147,
300680,隆盛科技,108.27,6.829,11.3,
002291,星期六,104.88,6.829,4.363,
600988,赤峰黄金,40.46,6.814,2.653,
300269,联建光电,17.23,6.785,2.557,
000868,安凯客车,0.0,6.764,4.747,
300703,创源文化,43.26,6.762,7.243,
002287,奇正藏药,47.43,6.754,0.71,
000767,漳泽电力,0.0,6.742,0.277,
300563,神宇股份,51.75,6.737,6.81,
600381,青海春天,26.87,6.736,3.213,
002761,多喜爱,193.3,6.735,1.8,
601086,国芳集团,57.89,6.734,23.587,
000078,海王生物,29.12,6.734,1.417,
300739,明阳电路,40.44,6.707,17.07,
300174,元力股份,169.28,6.696,0.247,
300007,汉威科技,41.37,6.678,2.687,
000679,大连友谊,311.75,6.665,0.55,
601877,正泰电器,20.82,6.661,0.613,
300418,昆仑万维,39.74,6.648,3.777,
300494,盛天网络,46.83,6.647,6.64,
600730,中国高科,30.41,6.644,1.89,
000917,电广传媒,79.12,6.637,2.303,
000538,云南白药,30.34,6.629,0.27,
300151,昌红科技,111.06,6.62,1.563,
300589,江龙船艇,74.64,6.619,11.527,
000735,罗 牛 山,52.47,6.619,4.927,
600621,华鑫股份,93.75,6.607,3.88,
002875,安奈儿,40.49,6.596,3.703,
300665,飞鹿股份,92.83,6.593,12.647,
002280,联络互动,349.82,6.587,1.42,
000720,新能泰山,0.0,6.571,0.67,
300460,惠伦晶体,132.1,6.567,1.31,
600749,西藏旅游,0.0,6.557,0.723,
300611,美力科技,50.47,6.553,1.747,
000570,苏常柴Ａ,52.89,6.552,0.623,
600814,杭州解百,32.25,6.547,0.73,
002705,新宝股份,21.88,6.535,0.477,
600620,天宸股份,71.59,6.529,0.5,
300226,上海钢联,226.72,6.523,4.883,
002582,好想你,56.01,6.517,1.43,
002781,奇信股份,26.44,6.508,1.203,
600547,山东黄金,44.93,6.498,1.927,
300453,三鑫医疗,51.0,6.495,2.467,
002570,贝因美,0.0,6.472,3.753,
300304,云意电气,44.81,6.468,3.59,
300553,集智股份,75.16,6.458,1.567,
002827,高争民爆,27.45,6.451,3.507,
002389,南洋科技,88.83,6.45,1.097,
002467,二六三,66.26,6.437,2.01,
600637,东方明珠,32.79,6.421,0.193,
002800,天顺股份,41.64,6.42,1.617,
002201,九鼎新材,468.61,6.42,1.35,
002561,徐家汇,22.56,6.4,1.383,
600262,北方股份,200.71,6.373,0.977,
600518,康美药业,26.63,6.365,0.417,
000673,当代东方,327.68,6.363,8.17,
000061,农 产 品,3329.61,6.363,0.273,
300330,华虹计通,0.0,6.351,0.99,
600267,海正药业,2099.93,6.347,1.083,
300500,启迪设计,77.08,6.336,6.39,
002318,久立特材,38.27,6.323,0.52,
600240,华业资本,10.15,6.313,1.547,
000558,莱茵体育,332.5,6.308,1.737,
600104,上汽集团,12.79,6.294,0.163,
000572,海马汽车,0.0,6.294,0.96,
600248,延长化建,29.11,6.291,0.457,
002871,伟隆股份,37.98,6.286,4.333,
300078,思创医惠,55.09,6.259,4.027,
600601,方正科技,0.0,6.255,0.407,
002737,葵花药业,27.11,6.251,3.383,
002684,猛狮科技,67.07,6.25,1.39,
002529,海源机械,101.44,6.247,1.18,
002819,东方中科,178.44,6.243,0.813,
600713,南京医药,25.96,6.227,0.743,
600312,平高电气,20.66,6.215,1.277,
002802,洪汇新材,38.54,6.214,2.853,
000636,风华高科,48.04,6.18,5.08,
002731,萃华珠宝,37.91,6.176,1.643,
600480,凌云股份,17.39,6.169,2.46,
000952,广济药业,33.45,6.165,1.44,
300248,新开普,35.11,6.162,3.583,
601811,新华文轩,17.65,6.152,1.783,
000875,吉电股份,0.0,6.151,1.053,
300104,乐视网,0.0,6.143,12.06,
300591,万里马,83.1,6.141,4.89,
000155,川化股份,38.33,6.136,3.07,
002900,哈三联,33.0,6.133,8.143,
002537,海联金汇,36.67,6.128,0.71,
002315,焦点科技,59.95,6.113,2.307,
600692,亚通股份,67.91,6.106,2.903,
600222,太龙药业,747.94,6.093,0.78,
601888,中国国旅,43.79,6.093,0.453,
002531,天顺风能,27.9,6.088,0.767,
002890,弘宇股份,38.81,6.088,3.77,
002696,百洋股份,67.03,6.051,0.653,
300543,朗科智能,35.77,6.048,6.65,
600422,昆药集团,20.22,6.033,3.71,
300106,西部牧业,0.0,6.008,1.523,
002843,泰嘉股份,47.82,6.003,3.137,
000851,高鸿股份,90.0,5.993,1.743,
000909,数源科技,91.31,5.988,2.55,
002828,贝肯能源,42.98,5.975,4.467,
600208,新湖中宝,17.26,5.971,0.6,
300590,移为通信,42.12,5.97,4.593,
600525,长园集团,27.23,5.965,1.427,
000548,湖南投资,17.86,5.943,1.087,
002011,盾安环境,84.61,5.918,1.48,
300019,硅宝科技,72.0,5.917,2.43,
002276,万马股份,75.94,5.915,1.05,
300452,山河药辅,46.14,5.904,2.49,
002286,保龄宝,81.26,5.903,0.5,
000153,丰原药业,31.21,5.887,1.283,
600604,市北高新,123.23,5.883,1.737,
002612,朗姿股份,36.94,5.882,1.14,
300638,广和通,93.1,5.867,5.973,
300243,瑞丰高材,75.17,5.857,0.377,
000899,赣能股份,23.74,5.854,0.657,
601318,中国平安,14.95,5.846,0.9,
600998,九州通,26.41,5.836,0.273,
002298,中电鑫龙,38.7,5.824,1.02,
002332,仙琚制药,41.83,5.809,0.96,
300167,迪威迅,0.0,5.796,2.047,
002410,广联达,68.4,5.794,1.223,
002824,和胜股份,44.11,5.793,2.033,
300622,博士眼镜,39.58,5.792,6.533,
000551,创元科技,29.72,5.783,0.757,
600146,商赢环球,120.93,5.763,5.803,
002544,杰赛科技,218.45,5.748,1.293,
300163,先锋新材,282.47,5.748,2.713,
000066,中国长城,54.25,5.743,2.557,
002313,日海通讯,94.33,5.738,1.117,
600557,康缘药业,20.75,5.726,1.49,
600336,澳柯玛,73.63,5.718,0.74,
002369,卓翼科技,327.08,5.717,5.947,
300581,晨曦航空,87.89,5.7,8.6,
002925,盈趣科技,41.7,5.685,11.997,
600284,浦东建设,17.17,5.679,0.577,
300289,利德曼,51.79,5.664,1.403,
000600,建投能源,40.28,5.664,1.447,
000678,襄阳轴承,318.11,5.663,0.91,
300334,津膜科技,3033.93,5.644,2.13,
002835,同为股份,67.51,5.62,2.753,
002881,美格智能,92.16,5.617,8.017,
002633,申科股份,0.0,5.611,2.02,
300367,东方网力,67.83,5.606,6.563,
300458,全志科技,988.15,5.598,3.927,
002766,索菱股份,41.01,5.593,2.623,
600613,神奇制药,40.42,5.593,1.023,
000785,武汉中商,53.38,5.585,1.957,
300713,英可瑞,43.13,5.574,7.163,
601882,海天精工,65.16,5.564,5.473,
600769,祥龙电业,345.77,5.54,0.593,
600573,惠泉啤酒,184.92,5.534,0.797,
600611,大众交通,15.6,5.53,1.127,
000727,华东科技,0.0,5.527,1.087,
300084,海默科技,775.25,5.527,1.9,
600825,新华传媒,136.9,5.518,1.493,
601326,秦港股份,27.81,5.517,2.163,
002526,山东矿机,74.49,5.516,0.793,
000513,丽珠集团,7.37,5.514,2.067,
600677,航天通信,639.18,5.509,2.82,
000903,云内动力,26.44,5.508,0.65,
002296,辉煌科技,50.89,5.501,4.83,
600854,春兰股份,36.34,5.488,0.807,
002779,中坚科技,60.63,5.487,1.303,
300155,安居宝,394.65,5.481,1.86,
300512,中亚股份,24.85,5.476,3.257,
600195,中牧股份,26.35,5.471,0.907,
300648,星云股份,64.22,5.46,4.657,
000058,深 赛 格,90.94,5.445,0.893,
600220,江苏阳光,50.0,5.439,0.673,
300178,腾邦国际,31.22,5.436,1.04,
300576,容大感光,46.04,5.425,2.477,
002513,蓝丰生化,26.71,5.419,0.857,
600375,华菱星马,99.94,5.4,1.03,
600488,天药股份,41.02,5.396,0.75,
002681,奋达科技,42.73,5.39,1.333,
600867,通化东宝,49.53,5.383,0.64,
002728,特一药业,34.64,5.382,2.313,
000828,东莞控股,12.01,5.366,0.227,
002889,东方嘉盛,30.59,5.363,5.577,
300597,吉大通信,87.49,5.36,6.173,
002695,煌上煌,50.66,5.357,1.127,
002324,普利特,29.93,5.356,0.44,
002587,奥拓电子,35.47,5.343,6.687,
002758,华通医药,41.63,5.332,1.497,
000544,中原环保,25.06,5.332,0.387,
601155,新城控股,13.4,5.326,2.57,
002895,川恒股份,57.33,5.32,13.077,
002706,良信电器,23.52,5.294,1.117,
000869,张 裕Ａ,23.77,5.292,0.45,
002785,万里石,114.63,5.29,2.983,
300618,寒锐钴业,81.55,5.273,2.703,
300232,洲明科技,35.92,5.252,1.403,
000655,金岭矿业,26.04,5.25,0.953,
300176,鸿特精密,40.08,5.24,0.93,
002872,天圣制药,30.86,5.237,2.353,
002760,凤形股份,0.0,5.235,7.98,
000880,潍柴重机,67.95,5.233,1.323,
000014,沙河股份,375.93,5.232,2.813,
300110,华仁药业,262.26,5.228,7.7,
002339,积成电子,79.18,5.216,2.27,
300546,雄帝科技,51.29,5.214,1.473,
002261,拓维信息,38.92,5.209,1.65,
002523,天桥起重,49.19,5.19,0.237,
600521,华海药业,47.98,5.185,0.757,
300286,安科瑞,26.78,5.183,0.643,
300636,同和药业,33.77,5.183,7.07,
000768,中航飞机,93.09,5.177,1.01,
000502,绿景控股,0.0,5.171,0.9,
601311,骆驼股份,24.74,5.158,0.4,
300569,天能重工,36.1,5.154,3.0,
000791,甘肃电投,21.86,5.148,1.177,
600864,哈投股份,32.13,5.134,0.467,
300221,银禧科技,40.76,5.116,4.807,
000617,中油资本,19.47,5.106,2.533,
002390,信邦制药,43.81,5.1,1.767,
600085,同仁堂,42.47,5.09,0.557,
601808,中海油服,0.0,5.089,0.45,
002568,百润股份,53.27,5.088,0.623,
300652,雷迪克,30.84,5.085,3.563,
300095,华伍股份,51.07,5.085,1.243,
002623,亚玛顿,257.62,5.084,0.697,
002882,金龙羽,29.51,5.081,4.463,
002693,双成药业,0.0,5.074,0.547,
002855,捷荣技术,59.6,5.066,1.927,
600329,中新药业,23.07,5.061,1.013,
000859,国风塑业,120.13,5.052,1.04,
300258,精锻科技,27.0,5.048,0.813,
300471,厚普股份,40.08,5.039,2.57,
300508,维宏股份,41.62,5.039,4.52,
002373,千方科技,51.32,5.035,1.89,
600861,北京城乡,38.43,5.026,1.153,
000627,天茂集团,35.03,5.009,0.907,
300567,精测电子,67.42,4.997,1.477,
300294,博雅生物,46.33,4.989,0.78,
300213,佳讯飞鸿,64.47,4.989,11.6,
002015,霞客环保,0.0,4.968,0.833,
300101,振芯科技,248.58,4.952,1.92,
600210,紫江企业,8.36,4.916,1.507,
002150,通润装备,27.41,4.913,0.427,
600513,联环药业,35.57,4.911,1.347,
000622,恒立实业,0.0,4.911,0.647,
002094,青岛金王,16.5,4.894,1.253,
601226,华电重工,5724.22,4.892,0.253,
600936,广西广电,43.98,4.889,0.347,
600587,新华医疗,359.86,4.888,0.733,
300629,新劲刚,177.14,4.885,14.503,
000705,浙江震元,41.54,4.88,1.43,
002361,神剑股份,38.78,4.874,1.127,
002460,赣锋锂业,42.26,4.869,4.037,
000159,国际实业,0.0,4.849,0.917,
002249,大洋电机,55.86,4.847,1.18,
601789,宁波建工,21.36,4.82,0.883,
002492,恒基达鑫,39.42,4.804,1.667,
600184,光电股份,315.52,4.784,0.297,
601858,中国科传,37.35,4.782,2.267,
002340,格林美,56.87,4.776,5.72,
300076,GQY视讯,0.0,4.757,1.687,
600425,*ST青松,1600.54,4.751,0.74,
002179,中航光电,37.57,4.75,0.687,
600396,金山股份,0.0,4.746,0.48,
002687,乔治白,40.29,4.744,1.923,
002454,松芝股份,26.66,4.722,1.043,
600094,大名城,12.78,4.72,0.26,
000692,惠天热电,0.0,4.716,0.49,
002140,东华科技,30.99,4.713,0.747,
600321,正源股份,681.24,4.711,0.287,
600021,上海电力,41.83,4.703,0.223,
002182,云海金属,28.73,4.696,2.06,
300587,天铁股份,37.29,4.684,1.327,
600778,友好集团,0.0,4.683,1.213,
600368,五洲交通,12.34,4.668,0.84,
600598,北大荒,19.65,4.659,1.657,
002272,川润股份,1558.53,4.659,1.877,
300505,川金诺,43.32,4.655,2.98,
000407,胜利股份,51.77,4.647,0.65,
600301,ST南化,0.0,4.641,0.303,
300610,晨化股份,27.84,4.634,4.51,
300681,英搏尔,45.46,4.624,4.713,
600351,亚宝药业,30.86,4.623,1.487,
600993,马应龙,25.42,4.62,1.437,
300218,安利股份,0.0,4.617,0.387,
000970,中科三环,51.28,4.616,1.973,
300202,聚龙股份,199.82,4.61,0.903,
600868,梅雁吉祥,56.37,4.609,2.267,
600847,*ST万里,474.6,4.602,0.167,
300368,汇金股份,0.0,4.596,1.977,
002144,宏达高科,24.54,4.586,0.86,
002316,键桥通讯,0.0,4.577,1.313,
000731,四川美丰,26.22,4.576,2.24,
300018,中元股份,48.4,4.573,2.83,
300279,和晶科技,49.38,4.554,0.82,
000999,华润三九,20.01,4.553,0.927,
600668,尖峰集团,13.42,4.551,1.537,
002461,珠江啤酒,48.98,4.551,0.217,
300565,科信技术,56.24,4.534,2.643,
300126,锐奇股份,775.12,4.527,1.603,
002653,海思科,43.88,4.526,0.39,
300281,金明精机,69.28,4.516,0.543,
600802,福建水泥,0.0,4.51,1.517,
000561,烽火电子,551.38,4.501,0.623,
600571,信雅达,118.0,4.494,3.51,
600533,栖霞建设,46.27,4.487,0.933,
600091,ST明科,120.9,4.484,0.68,
002420,毅昌股份,0.0,4.476,1.18,
002271,东方雨虹,32.23,4.463,0.98,
600686,金龙汽车,25.94,4.463,1.16,
600176,中国巨石,22.48,4.46,1.023,
000715,中兴商业,35.58,4.459,0.463,
600410,华胜天成,49.1,4.457,3.903,
300139,晓程科技,0.0,4.457,5.56,
000011,深物业A,12.57,4.449,1.87,
300412,迦南科技,41.88,4.441,0.69,
002912,中新赛克,60.74,4.425,11.037,
000688,建新矿业,24.38,4.422,0.84,
300470,日机密封,41.5,4.414,1.523,
600151,航天机电,0.0,4.401,0.453,
000710,贝瑞基因,77.59,4.392,1.93,
300265,通光线缆,28.24,4.387,0.363,
600211,西藏药业,26.73,4.377,1.087,
002506,协鑫集成,335.45,4.365,0.6,
600343,航天动力,539.46,4.355,1.747,
300350,华鹏飞,33.17,4.351,2.397,
002187,广百股份,18.32,4.348,0.847,
002486,嘉麟杰,0.0,4.343,1.417,
002388,新亚制程,49.52,4.342,1.24,
002879,长缆科技,37.64,4.34,10.277,
300062,中能电气,128.01,4.34,2.823,
600805,悦达投资,0.0,4.337,0.753,
600831,广电网络,29.31,4.332,0.42,
002214,大立科技,89.13,4.332,2.48,
000927,一汽夏利,0.0,4.329,0.78,
000923,河北宣工,36.29,4.323,2.127,
002488,金固股份,2524.04,4.299,1.787,
002364,中恒电气,51.17,4.296,0.853,
002277,友阿股份,18.08,4.286,0.987,
002320,海峡股份,50.5,4.285,4.697,
300295,三六五网,32.21,4.281,3.757,
000690,宝新能源,42.37,4.266,0.45,
300588,熙菱信息,65.56,4.255,6.303,
600386,北巴传媒,38.68,4.251,1.707,
002724,海洋王,56.02,4.249,0.487,
600158,中体产业,204.52,4.246,3.157,
002129,中环股份,41.93,4.239,2.797,
002307,北新路桥,147.3,4.23,1.627,
002469,三维工程,49.66,4.228,1.213,
600624,复旦复华,119.36,4.219,1.793,
300291,华录百纳,62.79,4.216,1.707,
600064,南京高科,15.1,4.207,0.977,
000605,渤海股份,47.59,4.185,1.7,
300599,雄塑科技,29.24,4.165,1.797,
300535,达威股份,33.06,4.165,2.137,
600651,飞乐音响,13.16,4.156,0.863,
002806,华锋股份,101.65,4.143,2.32,
300428,四通新材,42.43,4.136,5.553,
300515,三德科技,77.33,4.123,2.49,
300046,台基股份,46.97,4.123,4.7,
002747,埃斯顿,116.15,4.119,0.643,
002845,同兴达,30.77,4.118,3.483,
002220,天宝食品,27.35,4.117,0.693,
600812,华北制药,256.32,4.113,0.307,
002131,利欧股份,26.25,4.107,1.753,
000685,中山公用,13.7,4.098,0.607,
002331,皖通科技,45.95,4.092,1.333,
300697,电工合金,59.09,4.088,11.707,
000610,西安旅游,0.0,4.083,2.263,
300244,迪安诊断,37.9,4.083,2.827,
600641,万业企业,4.75,4.069,0.783,
600725,ST云维,529.04,4.059,0.297,
300606,金太阳,40.81,4.058,1.26,
002183,怡 亚 通,23.91,4.052,0.65,
002479,富春环保,21.67,4.045,1.637,
002096,南岭民爆,61.72,4.035,1.447,
600640,号百控股,40.47,4.03,0.677,
000597,东北制药,44.89,4.026,0.843,
002811,亚泰国际,38.85,4.022,2.01,
600990,四创电子,90.11,4.019,1.27,
600528,中铁工业,21.71,4.011,0.707,
300530,达志科技,40.17,4.009,1.09,
300012,华测检测,54.56,4.008,1.167,
000638,万方发展,87.07,4.005,2.33,
002787,华源控股,28.61,4.003,1.707,
002750,龙津药业,84.12,3.999,2.06,
002359,北讯集团,150.18,3.998,1.02,
002253,川大智胜,144.53,3.99,1.78,
600327,大东方,14.27,3.972,0.377,
300732,设研院,36.53,3.965,9.517,
002905,金逸影视,32.66,3.964,4.433,
300333,兆日科技,80.15,3.953,2.207,
300423,鲁亿通,196.16,3.95,0.457,
002238,天威视讯,22.86,3.95,0.433,
300087,荃银高科,0.0,3.948,0.65,
600577,精达股份,24.59,3.94,3.247,
002360,同德化工,28.95,3.939,1.173,
600056,中国医药,19.29,3.938,0.873,
600561,江西长运,140.65,3.933,2.08,
000676,智度股份,26.18,3.93,1.683,
002703,浙江世宝,102.5,3.922,1.333,
002576,通达动力,2978.98,3.913,3.06,
002074,国轩高科,28.93,3.912,1.933,
002664,长鹰信质,42.77,3.91,0.31,
300319,麦捷科技,49.15,3.907,0.763,
000998,隆平高科,149.93,3.906,1.083,
300008,天海防务,40.26,3.904,2.43,
000901,航天科技,76.15,3.903,1.947,
300211,亿通科技,396.74,3.903,0.697,
002762,金发拉比,42.83,3.885,2.023,
600602,云赛智联,44.98,3.883,0.6,
600495,晋西车轴,254.29,3.88,1.293,
300352,北信源,185.57,3.88,3.407,
600030,中信证券,21.51,3.87,1.333,
601038,一拖股份,72.82,3.867,1.217,
300283,温州宏丰,420.24,3.865,0.947,
600552,凯盛科技,45.68,3.861,0.963,
600592,龙溪股份,45.83,3.859,0.95,
600027,华电国际,0.0,3.857,0.35,
002232,启明信息,159.27,3.854,2.443,
600898,国美通讯,234.33,3.85,3.143,
000520,长航凤凰,77.81,3.849,1.29,
300671,富满电子,80.82,3.838,5.427,
000659,*ST中富,88.13,3.837,1.047,
300158,振东制药,23.95,3.835,2.557,
300274,阳光电源,25.95,3.834,1.523,
002059,云南旅游,112.73,3.833,0.213,
002311,海大集团,24.29,3.831,0.36,
600361,华联综超,35.74,3.822,1.337,
300220,金运激光,93.91,3.82,1.463,
002275,桂林三金,20.11,3.815,0.413,
000756,新华制药,25.76,3.81,1.583,
002069,獐子岛,31.86,3.807,2.353,
002859,洁美科技,42.03,3.804,3.21,
600969,郴电国际,29.26,3.797,1.05,
002752,昇兴股份,77.55,3.796,1.18,
000529,广弘控股,29.12,3.795,1.073,
300165,天瑞仪器,33.81,3.791,0.947,
000786,北新建材,19.19,3.782,2.583,
002371,北方华创,158.31,3.781,3.373,
300419,浩丰科技,52.56,3.766,3.263,
000521,美菱电器,28.74,3.764,0.52,
600105,永鼎股份,24.54,3.762,1.613,
600060,海信电器,26.48,3.759,0.803,
002740,爱迪尔,43.77,3.75,1.493,
600278,东方创业,40.95,3.749,0.667,
002262,恩华药业,36.29,3.749,0.837,
300630,普利制药,111.68,3.738,2.813,
600303,曙光股份,10.55,3.737,0.707,
002347,泰尔股份,173.56,3.736,1.083,
002546,新联电子,38.89,3.736,0.953,
002281,光迅科技,53.08,3.732,2.283,
002328,新朋股份,31.69,3.731,1.43,
300555,路通视信,56.12,3.729,2.91,
300105,龙源技术,1017.3,3.722,4.793,
002907,华森制药,125.22,3.717,48.667,
002230,科大讯飞,363.69,3.711,3.08,
600859,王府井,16.78,3.71,0.623,
002483,润邦股份,31.47,3.71,0.54,
000908,景峰医药,35.95,3.706,1.227,
002228,合兴包装,35.66,3.7,0.287,
600760,中航沈飞,0.0,3.7,3.457,
002468,申通快递,25.76,3.686,1.433,
300417,南华仪器,49.8,3.68,2.91,
002759,天际股份,30.02,3.662,2.637,
002868,绿康生化,27.55,3.662,3.233,
002297,博云新材,0.0,3.658,5.61,
600298,安琪酵母,31.12,3.646,0.793,
300603,立昂技术,44.18,3.644,5.62,
300378,鼎捷软件,57.04,3.643,3.36,
300486,东杰智能,59.16,3.637,1.17,
300119,瑞普生物,31.13,3.633,0.637,
002792,通宇通讯,38.97,3.614,2.587,
300326,凯利泰,30.34,3.611,1.373,
000700,模塑科技,24.3,3.595,0.863,
002240,威华股份,334.52,3.592,0.72,
600420,现代制药,22.02,3.589,1.31,
600869,智慧能源,66.33,3.586,1.67,
300709,精研科技,34.12,3.586,6.603,
300525,博思软件,179.63,3.563,0.63,
600189,吉林森工,0.0,3.55,0.493,
002054,德美化工,65.19,3.547,5.627,
300354,东华测试,858.1,3.546,2.223,
601727,上海电气,36.0,3.539,0.117,
600809,山西汾酒,46.71,3.533,0.493,
000070,特发信息,25.86,3.516,1.627,
300036,超图软件,76.69,3.515,2.313,
002025,航天电器,33.71,3.509,1.597,
000585,东北电气,0.0,3.506,1.263,
600370,三房巷,50.01,3.503,0.517,
002751,易尚展示,128.98,3.502,2.497,
300513,恒泰实达,530.92,3.495,0.48,
300358,楚天科技,40.65,3.487,1.997,
601198,东兴证券,31.78,3.485,0.877,
300194,福安药业,21.21,3.48,1.293,
002225,濮耐股份,77.48,3.479,0.697,
300204,舒泰神,22.69,3.478,0.503,
601717,郑煤机,26.91,3.472,0.6,
002630,华西能源,61.35,3.445,1.493,
600229,城市传媒,25.79,3.435,2.063,
600438,通威股份,20.5,3.432,1.58,
300384,三联虹普,43.51,3.423,0.95,
000777,中核科技,851.12,3.423,1.007,
300184,力源信息,21.7,3.416,3.533,
600973,宝胜股份,41.62,3.409,0.493,
000861,海印股份,44.2,3.408,0.473,
600884,杉杉股份,34.24,3.405,2.113,
300321,同大股份,79.66,3.4,1.54,
300440,运达科技,32.44,3.398,3.977,
000028,国药一致,23.83,3.39,0.697,
000010,美丽生态,222.47,3.388,1.177,
600160,巨化股份,25.61,3.388,3.46,
002109,兴化股份,28.41,3.387,4.783,
002040,南 京 港,44.94,3.379,1.227,
600600,青岛啤酒,21.37,3.371,0.657,
002104,恒宝股份,34.06,3.369,2.02,
300360,炬华科技,24.41,3.356,0.903,
002643,万润股份,24.39,3.353,0.507,
600036,招商银行,10.05,3.349,0.23,
600755,厦门国贸,8.59,3.348,2.083,
600335,国机汽车,15.05,3.343,1.5,
300663,科蓝软件,0.0,3.335,21.047,
002498,汉缆股份,34.66,3.322,0.21,
000971,高升控股,38.34,3.317,2.337,
300222,科大智能,59.81,3.314,2.693,
300349,金卡智能,38.34,3.3,1.013,
002772,众兴菌业,26.71,3.297,1.027,
300623,捷捷微电,40.11,3.296,4.82,
000009,中国宝安,56.18,3.293,1.103,
002634,棒杰股份,55.35,3.292,1.77,
300371,汇中股份,49.33,3.281,1.2,
600243,青海华鼎,65.27,3.28,0.697,
300235,方直科技,118.36,3.272,2.233,
002823,凯中精密,27.66,3.266,1.607,
300373,扬杰科技,45.63,3.254,2.053,
000882,华联股份,240.29,3.25,3.43,
000833,贵糖股份,53.63,3.239,0.78,
002284,亚太股份,55.55,3.236,1.07,
300445,康斯特,55.16,3.219,1.307,
600118,中国卫星,62.94,3.207,0.783,
300584,海辰药业,55.49,3.181,2.817,
300583,赛托生物,70.03,3.179,1.59,
000421,南京公用,26.41,3.173,0.46,
000027,深圳能源,21.64,3.173,0.117,
002474,榕基软件,162.42,3.172,2.59,
000911,南宁糖业,0.0,3.165,1.043,
002288,超华科技,101.08,3.151,1.6,
002709,天赐材料,43.19,3.135,3.973,
600072,中船科技,425.8,3.129,3.397,
600750,江中药业,17.77,3.124,3.167,
002007,华兰生物,31.46,3.123,0.77,
002397,梦洁股份,50.05,3.119,0.543,
600648,外高桥,45.37,3.118,0.227,
601958,金钼股份,457.85,3.112,0.403,
000906,浙商中拓,24.63,3.107,0.467,
300489,中飞股份,92.66,3.106,2.453,
600020,中原高速,7.65,3.106,1.897,
300131,英唐智控,52.43,3.106,1.727,
002887,绿茵生态,31.88,3.105,3.657,
601199,江南水务,17.71,3.1,0.673,
600781,辅仁药业,667.62,3.093,0.86,
600406,国电南瑞,61.99,3.084,0.933,
002362,汉王科技,117.5,3.082,3.983,
600419,天润乳业,37.47,3.076,0.42,
000539,粤电力Ａ,23.51,3.074,0.107,
000430,张家界,36.11,3.072,0.777,
000973,佛塑科技,62.17,3.071,1.243,
000889,茂业通信,35.17,3.064,0.387,
300585,奥联电子,42.97,3.064,4.663,
000419,通程控股,24.77,3.049,0.757,
000601,韶能股份,13.26,3.044,0.277,
002433,太安堂,23.77,3.043,1.127,
300639,凯普生物,55.72,3.041,11.047,
600764,中国海防,229.17,3.04,0.61,
000550,江铃汽车,19.76,3.039,1.383,
002148,北纬科技,32.72,3.036,3.42,
600680,*ST上普,0.0,3.035,0.677,
601126,四方股份,30.38,3.023,0.3,
000650,仁和药业,18.33,3.019,1.077,
600223,鲁商置业,32.18,3.01,0.447,
300468,四方精创,59.34,3.008,4.637,
000099,中信海直,46.38,3.007,1.127,
002224,三 力 士,31.38,3.006,2.317,
300443,金雷风电,20.21,3.001,1.57,
000881,中广核技,42.07,2.996,1.247,
600879,航天电子,39.37,2.994,1.087,
300199,翰宇药业,43.32,2.974,1.747,
002181,粤 传 媒,0.0,2.957,0.267,
000753,漳州发展,149.43,2.955,0.587,
000977,浪潮信息,81.93,2.953,4.567,
000410,沈阳机床,70.34,2.952,4.923,
001696,宗申动力,24.93,2.951,0.69,
300080,易成新能,0.0,2.935,0.53,
002170,芭田股份,204.14,2.932,0.403,
300227,光韵达,44.23,2.931,1.677,
300229,拓尔思,81.22,2.915,1.62,
002718,友邦吊顶,35.39,2.913,0.757,
002554,惠博普,43.61,2.912,1.617,
002490,*ST墨龙,270.75,2.908,1.033,
300658,延江股份,32.36,2.906,2.563,
601599,鹿港文化,44.0,2.904,0.86,
600009,上海机场,27.27,2.904,0.38,
000989,九 芝 堂,26.82,2.904,2.537,
600839,四川长虹,65.68,2.897,0.593,
300017,网宿科技,41.73,2.895,5.127,
002060,粤 水 电,45.39,2.894,0.463,
600432,*ST吉恩,0.0,2.893,,
600688,上海石化,10.73,2.878,0.423,
600023,浙能电力,15.33,2.876,0.12,
