,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
126,603385.SH,603385,惠达卫浴,家居用品,18.42,True,True,0.34,"中国银行股份有限公司-嘉实新收益灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",3.0
127,603456.SH,603456,九洲药业,化学制药,35.85,True,True,0.35,"全国社保基金六零二组合
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金",2.0
128,002177.SZ,002177,御银股份,IT设备,5.45,True,True,0.35,中央汇金资产管理有限责任公司,1.0
129,000012.SZ,000012,南玻A,玻璃,6.17,True,True,0.35,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
130,002008.SZ,002008,大族激光,电器仪表,42.71,True,True,0.35,"挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
全国社保基金一一三组合",5.0
131,002560.SZ,002560,通达股份,电气设备,10.17,True,True,0.35,"河南超赢投资有限公司-超赢创赢19号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划
河南超赢投资有限公司-超赢创赢30号私募投资基金",3.0
132,600697.SH,600697,欧亚集团,百货,20.06,True,True,0.35,,0.0
133,600722.SH,600722,金牛化工,化工原料,4.44,True,True,0.35,,0.0
134,000831.SZ,000831,五矿稀土,小金属,14.97,True,True,0.35,"中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合
全国社保基金四零二组合
香港中央结算有限公司(陆股通)",4.0
135,603267.SH,603267,鸿远电子,元器件,50.75,True,True,0.35,"中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零二组合
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金",5.0
136,300233.SZ,300233,金城医药,化学制药,39.88,True,True,0.36,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
海通证券资管-工商银行-海通投融宝1号集合资产管理计划",5.0
137,300531.SZ,300531,优博讯,软件服务,23.16,True,True,0.36,,0.0
138,601222.SH,601222,林洋能源,电器仪表,6.96,True,True,0.37,"基本养老保险基金一六零三一组合
全国社保基金四一三组合
中国长城资产管理股份有限公司",3.0
139,605108.SH,605108,同庆楼,酒店餐饮,33.06,True,True,0.37,,0.0
140,002266.SZ,002266,浙富控股,电气设备,5.26,True,True,0.37,"中央汇金资产管理有限责任公司
西藏信托有限公司-西藏信托-智昂6号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
141,000789.SZ,000789,万年青,水泥,17.48,True,True,0.37,香港中央结算有限公司(陆股通),1.0
142,002798.SZ,002798,帝欧家居,家居用品,43.43,True,True,0.37,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行-融通行业景气证券投资基金",3.0
143,300095.SZ,300095,华伍股份,机械基件,10.91,True,True,0.37,华宝信托有限责任公司-大地32号单一资金信托,1.0
144,600581.SH,600581,八一钢铁,普钢,4.21,True,True,0.38,中央汇金资产管理有限责任公司,1.0
145,000159.SZ,000159,国际实业,石油贸易,6.42,True,True,0.38,中央汇金资产管理有限责任公司,1.0
146,000620.SZ,000620,新华联,全国地产,4.08,True,True,0.38,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
147,600378.SH,600378,昊华科技,化工原料,23.95,True,True,0.39,"中国银行股份有限公司-长盛电子信息产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一一组合
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",5.0
148,300366.SZ,300366,创意信息,软件服务,12.47,True,True,0.39,"贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
四川省集成电路和信息安全产业投资基金有限公司",3.0
149,600496.SH,600496,精工钢构,钢加工,4.45,True,True,0.39,"交通银行-中海优质成长证券投资基金
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
全国社保基金六零三组合
中国建设银行-上投摩根阿尔法股票型证券投资基金
中央汇金资产管理有限责任公司
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划",6.0
150,002570.SZ,002570,贝因美,乳制品,7.73,True,True,0.39,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
151,600456.SH,600456,宝钛股份,小金属,34.64,True,True,0.4,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
朱雀基金-西部信托·陕煤-朱雀新材料产业投资单一资金信托-陕煤朱雀新材料产业资产管理计划
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托",4.0
152,600449.SH,600449,宁夏建材,水泥,17.0,True,True,0.4,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
153,300339.SZ,300339,润和软件,软件服务,12.97,True,True,0.4,"香港中央结算有限公司(陆股通)
服务贸易创新发展引导基金(有限合伙)
泰达宏利基金-平安银行-厦门信托-厦门信托-财富共赢27号单一资金信托
南京国资混改基金有限公司",4.0
154,000417.SZ,000417,合肥百货,百货,6.91,True,True,0.4,"中央汇金资产管理有限责任公司
上海喜世润投资管理有限公司-盈升金衍同丰6号私募投资基金",2.0
155,603353.SH,603353,和顺石油,石油贸易,62.65,True,True,0.4,,0.0
156,002069.SZ,002069,獐子岛,渔业,3.87,True,True,0.41,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
157,300674.SZ,300674,宇信科技,软件服务,55.88,True,True,0.41,"珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)",2.0
158,300213.SZ,300213,佳讯飞鸿,通信设备,8.57,True,True,0.41,,0.0
159,000750.SZ,000750,国海证券,证券,5.89,True,True,0.41,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",2.0
160,002469.SZ,002469,三维工程,建筑工程,6.07,True,True,0.42,中央汇金资产管理有限责任公司,1.0
161,000659.SZ,000659,珠海中富,广告包装,3.0,True,True,0.42,,0.0
162,002026.SZ,002026,山东威达,机械基件,7.0,True,True,0.42,中央汇金资产管理有限责任公司,1.0
163,600893.SH,600893,航发动力,航空,32.34,True,True,0.43,"香港中央结算有限公司(陆股通)
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",4.0
164,000157.SZ,000157,中联重科,工程机械,8.78,True,True,0.43,"香港中央结算有限公司(陆股通)
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司",3.0
165,603308.SH,603308,应流股份,专用机械,23.92,True,True,0.43,"安徽省铁路发展基金股份有限公司
大成价值增长证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-国泰大健康股票型证券投资基金",5.0
166,600765.SH,600765,中航重机,机械基件,13.7,True,True,0.44,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
基本养老保险基金一二零四组合
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
167,000738.SZ,000738,航发控制,航空,18.59,True,True,0.44,"中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司",5.0
168,300415.SZ,300415,伊之密,专用机械,10.95,True,True,0.44,"施罗德投资管理(香港)有限公司-施罗德环球基金系列中国优势(交易所)
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)",2.0
169,000951.SZ,000951,中国重汽,汽车整车,39.15,True,True,0.44,"全国社保基金一一一组合
全国社保基金一零七组合
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金一一六组合
交通银行-融通行业景气证券投资基金",8.0
170,300565.SZ,300565,科信技术,通信设备,17.08,True,True,0.45,,0.0
171,000153.SZ,000153,丰原药业,化学制药,11.02,True,True,0.45,,0.0
172,600079.SH,600079,人福医药,化学制药,34.8,True,True,0.45,"中央汇金资产管理有限责任公司
全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
基本养老保险基金八零二组合",4.0
173,002232.SZ,002232,启明信息,软件服务,13.24,True,True,0.45,中央汇金资产管理有限责任公司,1.0
174,300118.SZ,300118,东方日升,半导体,18.43,True,True,0.46,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
红土创新基金-江苏银行-红土创新红土紫金2号资产管理计划
红塔资产-中信银行-中信信托-中信·宏商金融投资项目1603期
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",6.0
175,601999.SH,601999,出版传媒,出版业,8.89,True,True,0.46,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
176,600984.SH,600984,建设机械,工程机械,25.8,True,True,0.46,"全国社保基金六零二组合
上海迎水投资管理有限公司-迎水东风2号私募证券投资基金
中国银行股份有限公司-富国改革动力混合型证券投资基金",3.0
177,002833.SZ,002833,弘亚数控,专用机械,35.73,True,True,0.46,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金",3.0
178,002285.SZ,002285,世联行,房产服务,3.94,True,True,0.46,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
179,002493.SZ,002493,荣盛石化,化纤,17.36,True,True,0.47,"杭州华弘国泰投资管理有限公司-华弘国泰3号股权私募基金
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
财通基金-建设银行-财通基金-海港1号资产管理计划
香港中央结算有限公司(陆股通)
金鹰基金-浙商银行-金鹰穗通定增515号资产管理计划
浙江浙商产融资产管理有限公司",6.0
180,603603.SH,603603,博天环境,环境保护,9.75,True,True,0.48,"香港中央结算有限公司(陆股通)
上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司",3.0
181,600267.SH,600267,海正药业,化学制药,18.9,True,True,0.48,"中央汇金资产管理有限责任公司
宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金
上海融昌资产管理有限公司",3.0
182,000733.SZ,000733,振华科技,元器件,30.41,True,True,0.49,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
全国社保基金一零二组合",8.0
183,000786.SZ,000786,北新建材,其他建材,31.48,True,True,0.49,"全国社保基金五零三组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
全国社保基金一零一组合",6.0
184,300120.SZ,300120,经纬辉开,元器件,9.63,True,True,0.49,"博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",11.0
185,002429.SZ,002429,兆驰股份,家用电器,7.31,True,True,0.5,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",2.0
186,000038.SZ,000038,深大通,广告包装,15.67,True,True,0.5,"云南国际信托有限公司-深大通员工持股计划集合资金信托计划
华安未来资管-宁波银行-深大通1号资产管理计划",2.0
187,600791.SH,600791,京能置业,全国地产,5.15,True,True,0.5,哈尔滨市道里区慈善基金会,1.0
188,600620.SH,600620,天宸股份,综合类,8.79,True,True,0.5,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
189,600862.SH,600862,中航高科,航空,23.25,True,True,0.5,"全国社保基金五零三组合
北京京国发股权投资基金(有限合伙)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",5.0
190,002918.SZ,002918,蒙娜丽莎,其他建材,42.56,True,True,0.51,"无锡汇蠡投资管理中心(有限合伙)-汇蠡水晶稳健私募证券投资基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
基本养老保险基金一二零四组合
富达基金(香港)有限公司-客户资金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金",6.0
191,002084.SZ,002084,海鸥住工,家居用品,11.7,True,True,0.51,"上海齐泓股权投资基金合伙企业(有限合伙)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划",4.0
192,601798.SH,601798,蓝科高新,化工机械,8.6,True,True,0.51,,0.0
193,002625.SZ,002625,光启技术,汽车配件,10.91,True,True,0.52,,0.0
194,603666.SH,603666,亿嘉和,专用机械,110.16,True,True,0.52,"中国工商银行股份有限公司-易方达行业领先企业混合型证券投资基金
江苏华泰战略新兴产业投资基金(有限合伙)
易方达基金-工商银行-易方达聚鑫5号资产管理计划
广发基金管理有限公司-社保基金四二零组合
香港中央结算有限公司(陆股通)
易方达基金-建设银行-中国人寿-中国人寿委托易方达基金公司混合型组合
全国社保基金六零四组合
中国工商银行-易方达价值成长混合型证券投资基金",8.0
195,603737.SH,603737,三棵树,染料涂料,131.5,True,True,0.53,"中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
挪威中央银行-自有资金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国农业银行股份有限公司-鹏华动力增长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
交通银行-融通行业景气证券投资基金",7.0
196,600438.SH,600438,通威股份,饲料,22.78,True,True,0.54,"云南国际信托有限公司-云信-弘瑞28号集合资金信托计划
全国社保基金一零八组合
全国社保基金四零一组合
全国社保基金一一四组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",6.0
197,000603.SZ,000603,盛达资源,铅锌,17.64,True,True,0.54,"中央汇金资产管理有限责任公司
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
198,603416.SH,603416,信捷电气,电气设备,55.93,True,True,0.54,"中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
199,603630.SH,603630,拉芳家化,日用化工,21.32,True,True,0.54,,0.0
200,603661.SH,603661,恒林股份,家居用品,61.88,True,True,0.54,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金,1.0
201,300849.SZ,300849,锦盛新材,塑料,31.33,True,True,0.55,,0.0
202,300065.SZ,300065,海兰信,软件服务,15.21,True,True,0.56,"杭州东方嘉富资产管理有限公司-杭州宣富投资管理合伙企业(有限合伙)
中国工商银行-浦银安盛价值成长混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",3.0
203,300758.SZ,300758,七彩化学,染料涂料,24.15,True,True,0.56,,0.0
204,603906.SH,603906,龙蟠科技,化工原料,21.22,True,True,0.56,,0.0
205,002517.SZ,002517,恺英网络,互联网,5.21,True,True,0.57,深圳市华泰瑞麟一号股权投资基金合伙企业(有限合伙),1.0
206,000829.SZ,000829,天音控股,其他商业,9.02,True,True,0.57,"阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京国际信托有限公司",5.0
207,300019.SZ,300019,硅宝科技,化工原料,15.23,True,True,0.58,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划",2.0
208,300241.SZ,300241,瑞丰光电,半导体,8.92,True,True,0.6,"中央汇金资产管理有限责任公司
福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
前海方舟资产管理有限公司
深圳前海华银创富资产管理有限公司-华银成长1期私募基金",4.0
209,000893.SZ,000893,东凌国际,食品,8.89,True,True,0.6,,0.0
210,688025.SH,688025,杰普特,元器件,76.5,True,True,0.6,中国建设银行股份有限公司-富国中小盘精选混合型证券投资基金,1.0
211,002803.SZ,002803,吉宏股份,互联网,39.99,True,True,0.6,"中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
华夏基金管理有限公司-社保基金四二二组合
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",4.0
212,603590.SH,603590,康辰药业,化学制药,56.11,True,True,0.61,香港中央结算有限公司(陆股通),1.0
213,601216.SH,601216,君正集团,化工原料,4.02,True,True,0.62,"香港中央结算有限公司(陆股通)
中信信诚资产-招商银行-诚融聚荷1号资产管理计划
中央汇金资产管理有限责任公司",3.0
214,600165.SH,600165,新日恒力,钢加工,7.21,True,True,0.62,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划",3.0
215,000426.SZ,000426,兴业矿业,铅锌,10.34,True,True,0.62,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金",2.0
216,002949.SZ,002949,华阳国际,建筑工程,25.63,True,True,0.63,"深圳市华阳中天资产管理企业(有限合伙)
深圳市华阳旭日资产管理企业(有限合伙)",2.0
217,603600.SH,603600,永艺股份,家居用品,16.2,True,True,0.64,"香港中央结算有限公司(陆股通)
建信基金-杭州银行-建信-华润信托-惠润1号特定客户资产管理计划",2.0
218,002025.SZ,002025,航天电器,元器件,45.1,True,True,0.65,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
219,000830.SZ,000830,鲁西化工,农药化肥,11.82,True,True,0.65,"中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
全国社保基金一一七组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",6.0
220,300648.SZ,300648,星云股份,电器仪表,24.41,True,True,0.65,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",2.0
221,300573.SZ,300573,兴齐眼药,化学制药,206.11,True,True,0.66,"中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",7.0
222,300122.SZ,300122,智飞生物,生物制药,147.0,True,True,0.66,"云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金",6.0
223,300298.SZ,300298,三诺生物,医疗保健,44.47,True,True,0.66,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
广东省铁路发展基金有限责任公司
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
224,600732.SH,600732,爱旭股份,电气设备,14.25,True,True,0.67,博时新兴成长混合型证券投资基金,1.0
225,300030.SZ,300030,阳普医疗,医疗保健,14.2,True,True,0.68,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
长安基金-光大银行-长安睿享2号分级资产管理计划",3.0
226,603915.SH,603915,国茂股份,机械基件,21.48,True,True,0.69,,0.0
227,000037.SZ,000037,深南电A,火力发电,20.2,True,True,0.7,,0.0
228,601636.SH,601636,旗滨集团,玻璃,9.35,True,True,0.71,"中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
全国社保基金四一八组合
全国社保基金一一四组合
香港中央结算有限公司(陆股通)
中信证券股份有限公司-社保基金1106组合",7.0
229,002852.SZ,002852,道道全,食品,24.53,True,True,0.73,,0.0
230,600178.SH,600178,东安动力,汽车配件,7.72,True,True,0.77,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
231,002977.SZ,002977,天箭科技,通信设备,134.98,True,True,0.77,"磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-钰悦3号私募投资基金
杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
深圳瑞福资产管理有限公司-温瑞福9号私募证券投资基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-禾天下2号结构化私募基金
深圳瑞福资产管理有限公司-温瑞福6号私募证券投资基金",5.0
232,300083.SZ,300083,创世纪,元器件,9.21,True,True,0.77,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
233,002747.SZ,002747,埃斯顿,机械基件,17.95,True,True,0.8,"香港中央结算有限公司(陆股通)
派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户",2.0
234,600316.SH,600316,洪都航空,航空,24.68,True,True,0.8,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
235,002930.SZ,002930,宏川智慧,仓储物流,21.34,True,True,0.8,广东中科白云新兴产业创业投资基金有限公司,1.0
236,002389.SZ,002389,航天彩虹,元器件,22.28,True,True,0.8,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",2.0
237,300850.SZ,300850,新强联,机械基件,51.2,True,True,0.81,,0.0
238,000526.SZ,000526,紫光学大,文教休闲,80.1,True,True,0.9,,0.0
239,002286.SZ,002286,保龄宝,食品,14.19,True,True,0.91,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
240,600760.SH,600760,中航沈飞,航空,61.74,True,True,0.95,"中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",8.0
241,300852.SZ,300852,四会富仕,元器件,92.79,True,True,0.95,,0.0
242,002626.SZ,002626,金达威,食品,49.81,True,True,1.05,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合
全国社保基金六零四组合",3.0
243,300123.SZ,300123,亚光科技,半导体,21.82,True,True,1.06,"湖南省资产管理有限公司
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
244,000421.SZ,000421,南京公用,供气供热,8.49,True,True,1.06,,0.0
245,300238.SZ,300238,冠昊生物,医疗保健,34.02,True,True,1.08,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划",4.0
246,300501.SZ,300501,海顺新材,广告包装,25.3,True,True,1.11,,0.0
247,605199.SH,605199,葫芦娃,中成药,15.99,True,True,1.14,,0.0
248,300592.SZ,300592,华凯创意,软件服务,24.15,True,True,1.16,湖南文化旅游创业投资基金企业(有限合伙),1.0
249,600685.SH,600685,中船防务,船舶,37.27,True,True,1.24,"香港中央结算有限公司(陆股通)
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
金鹰基金-工商银行-金鹰穗通9号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
250,603718.SH,603718,海利生物,生物制药,40.21,True,True,1.32,,0.0
251,300847.SZ,300847,中船汉光,化工原料,23.56,True,True,1.36,,0.0
252,000011.SZ,000011,深物业A,区域地产,25.98,True,True,1.36,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金",3.0
253,300840.SZ,300840,酷特智能,服饰,22.21,True,True,1.6,,0.0
254,300846.SZ,300846,首都在线,软件服务,20.31,True,True,3.19,,0.0
