,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
212,300563.SZ,神宇股份,通信设备,28.71,0.14,33.19,"兴业证券股份有限公司-博道久航混合型证券投资基金
西藏信托有限公司-西藏信托-莱沃3号集合资金信托计划"
213,603429.SH,集友股份,广告包装,37.7,0.21,33.12,
214,300093.SZ,金刚玻璃,玻璃,11.21,0.36,32.98,深圳能量互强资产管理有限公司-瑾瑜共赢一号私募证券投资基金
215,002569.SZ,*ST步森,服饰,9.83,0.41,32.92,"上海睿鸷资产管理合伙企业(有限合伙)
重庆信三威投资咨询中心(有限合伙)-昌盛十一号私募基金
北京博达富通基金管理有限公司-博达鑫富混合多策略私募投资基金
上海睿鸷资产管理合伙企业(有限合伙)
重庆信三威投资咨询中心(有限合伙)-昌盛十一号私募基金
北京博达富通基金管理有限公司-博达鑫富混合多策略私募投资基金"
216,002901.SZ,大博医疗,医疗保健,66.39,1.67,32.9,"中国工商银行-博时第三产业成长混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
博时基金管理有限公司-社保基金四一九组合
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行-博时第三产业成长混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金"
217,603989.SH,艾华集团,元器件,24.74,1.6,32.88,"基本养老保险基金八零二组合
香港中央结算有限公司(陆股通)
全国社保基金一一三组合
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
挪威中央银行-自有资金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
全国社保基金一一三组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零二组合
挪威中央银行-自有资金
国泰基金管理有限公司-社保基金1102组合
全国社保基金一一五组合"
218,000792.SZ,*ST盐湖,化工原料,8.96,0.45,32.88,"中国信达资产管理股份有限公司
中国信达资产管理股份有限公司
广州市华美丰收资产管理有限公司
中国长城资产管理股份有限公司
中国华融资产管理股份有限公司"
219,002788.SZ,鹭燕医药,医药商业,8.31,0.48,32.85,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金"
220,002884.SZ,凌霄泵业,专用机械,15.7,0.51,32.82,"大成基金管理有限公司-社保基金17011组合
大成基金管理有限公司-社保基金1101组合
中国银行股份有限公司-大成优势企业混合型证券投资基金
中国农业银行股份有限公司-大成高新技术产业股票型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
221,300082.SZ,奥克股份,化工原料,6.37,0.63,32.7,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
222,601028.SH,玉龙股份,钢加工,5.75,0.7,32.63,
223,601636.SH,旗滨集团,玻璃,5.18,0.78,32.56,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
全国社保基金六零四组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国农业银行股份有限公司-南方智锐混合型证券投资基金"
224,002106.SZ,莱宝高科,元器件,9.64,0.84,32.5,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金"
225,600210.SH,紫江企业,广告包装,4.03,1.0,32.33,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金"
226,300133.SZ,华策影视,影视音像,7.9,1.02,32.31,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
挪威中央银行-自有资金"
227,300059.SZ,东方财富,证券,16.55,1.22,32.11,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
杭州阿特夏木投资管理有限公司-阿特夏木精选一期私募投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金"
228,002218.SZ,拓日新能,半导体,3.27,1.24,32.09,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
229,300281.SZ,金明精机,专用机械,6.54,1.24,32.09,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划
上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金"
230,300503.SZ,昊志机电,机械基件,12.01,1.35,31.98,"广州市玄元投资管理有限公司-玄元定增精选证券投资基金
玄元(横琴)股权投资有限公司-玄元横琴4号私募投资基金"
231,002308.SZ,威创股份,IT设备,5.47,1.48,31.85,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙)"
232,600522.SH,中天科技,通信设备,9.32,1.75,31.59,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中融国际信托有限公司-中融信托-融耀定增32号单一资金信托
中央汇金资产管理有限责任公司
长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托
香港中央结算有限公司(陆股通)
中融国际信托有限公司-中融信托-融耀定增32号单一资金信托"
233,300054.SZ,鼎龙股份,化工原料,11.08,1.84,31.5,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
平安银行股份有限公司-长信可转债债券型证券投资基金
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
上海理成资产管理有限公司-理成圣远1号A期私募投资基金
平安银行股份有限公司-长信可转债债券型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
234,300685.SZ,艾德生物,生物制药,72.38,0.64,30.79,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
博时基金管理有限公司-社保基金四一九组合
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金"
235,688036.SH,传音控股,通信设备,53.81,1.47,30.73,"全国社保基金一一三组合
基本养老保险基金八零二组合
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
中国农业银行-大成创新成长混合型证券投资基金
基本养老保险基金一二零一组合
中国农业银行-大成精选增值混合型证券投资基金
全国社保基金四一一组合
全国社保基金一一三组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国建设银行股份有限公司-融通转型三动力灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
基本养老保险基金八零二组合"
236,600570.SH,恒生电子,软件服务,89.8,1.63,30.48,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一一组合
全国社保基金一一二组合
香港中央结算有限公司(陆股通)
全国社保基金一一一组合
中央汇金资产管理有限责任公司
全国社保基金一一二组合"
237,600703.SH,三安光电,半导体,21.88,0.97,30.28,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·三安增持2期集合资金信托计划
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金"
238,688368.SH,晶丰明源,半导体,88.41,0.58,30.19,"中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
招商银行股份有限公司-嘉实科技创新混合型证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国银行股份有限公司-嘉实先进制造股票型证券投资基金
中国银行股份有限公司-中金科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国银行股份有限公司-中金科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-博时丝路主题股票型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
招商银行股份有限公司-嘉实科技创新混合型证券投资基金
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金"
239,600323.SH,瀚蓝环境,水务,19.52,1.09,30.16,"香港中央结算有限公司(陆股通)
国家第一养老金信托公司-自有资金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)"
240,688025.SH,杰普特,元器件,45.31,0.76,30.01,"中国建设银行股份有限公司-富国中小盘精选混合型证券投资基金
中国银行股份有限公司-国投瑞银瑞盛灵活配置混合型证券投资基金"
241,603005.SH,晶方科技,半导体,81.12,4.51,29.59,"国家集成电路产业投资基金股份有限公司
中国工商银行股份有限公司-诺安成长股票型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-银河创新成长混合型证券投资基金
中央汇金资产管理有限责任公司
国家集成电路产业投资基金股份有限公司"
242,688002.SH,睿创微纳,通信设备,43.85,1.76,29.27,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
全国社保基金一一八组合
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国银行股份有限公司-泰信中小盘精选股票型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国农业银行股份有限公司-大成产业升级股票型证券投资基金(LOF)
海汇通资产管理有限公司-客户资金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金"
243,601012.SH,隆基股份,电气设备,28.08,0.93,29.07,"西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
香港中央结算有限公司(陆股通)"
244,300684.SZ,中石科技,化工原料,29.51,0.75,28.66,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
全国社保基金四零一组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
重庆国际信托股份有限公司-单一资金信托第0606037号"
245,603019.SH,中科曙光,IT设备,43.64,1.61,28.58,"北京中科算源资产管理有限公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
全国社保基金一一一组合
北京中科算源资产管理有限公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
全国社保基金一零五组合
中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金"
246,300662.SZ,科锐国际,综合类,34.31,1.42,28.31,"广发基金管理有限公司-社保基金四二零组合
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
全国社保基金四零三组合
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
全国社保基金四零三组合
中国国际金融香港资产管理有限公司-客户资金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金"
247,688098.SH,申联生物,生物制药,18.59,0.49,28.08,
248,600720.SH,祁连山,水泥,12.75,2.41,28.03,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四一二组合
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
建信基金公司-建行-中国建设银行股份有限公司
中国工商银行股份有限公司-富国沪深300增强证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国沪深300增强证券投资基金
全国社保基金四一二组合
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
基本养老保险基金九零二组合"
249,002918.SZ,蒙娜丽莎,其他建材,21.03,1.69,27.94,"招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
无锡汇蠡投资管理中心(有限合伙)-汇蠡水晶稳健私募证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
富达基金(香港)有限公司-客户资金
基本养老保险基金一二零四组合
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
基本养老保险基金一二零四组合
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合
招商银行股份有限公司-中泰玉衡价值优选灵活配置混合型证券投资基金"
250,002452.SZ,长高集团,电气设备,5.73,2.32,27.68,"中国银行股份有限公司-国泰价值精选灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
251,600862.SH,中航高科,航空,12.35,1.81,27.6,"北京京国发股权投资基金(有限合伙)
全国社保基金五零三组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
北京京国发股权投资基金(有限合伙)
全国社保基金五零三组合
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金"
252,002136.SZ,安纳达,化工原料,7.9,1.15,27.42,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司
深圳市向阳资本管理有限公司-向阳1号精选证券投资基金"
253,000551.SZ,创元科技,专用机械,7.42,1.23,27.34,
254,688139.SH,海尔生物,医疗保健,33.21,1.37,27.2,"寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
全国社保基金一一八组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
寻常(上海)投资管理有限公司-汇玖4号私募证券投资基金"
255,002850.SZ,科达利,机械基件,51.78,2.01,27.1,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国建设银行股份有限公司-国泰互联网+股票型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国银行股份有限公司-易方达科技创新混合型证券投资基金"
256,600546.SH,山煤国际,煤炭开采,9.36,1.96,26.61,"全国社保基金一一二组合
全国社保基金一零七组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零三组合
全国社保基金一一二组合
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金"
257,002793.SZ,东音股份,专用机械,14.32,0.99,26.29,北京盛唐恒泰国际投资管理有限公司-盛唐星辰3号私募投资基金
258,688019.SH,安集科技,半导体,161.16,3.75,26.16,"招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金
基本养老保险基金八零七组合
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金"
259,300331.SZ,苏大维格,元器件,25.4,1.11,26.16,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
东吴证券-招商银行-东吴苏大维格1号集合资产管理计划
江苏沿海产业投资基金(有限合伙)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
上海集元资产管理有限公司-集元烨熠3号私募证券投资基金
广发基金-中国银行-中银国际证券有限责任公司
上海集元资产管理有限公司-集元烨熠3号私募证券投资基金
中央汇金资产管理有限责任公司
上海集元资产管理有限公司-集元-煜烽1号私募证券投资基金"
260,002463.SZ,沪电股份,元器件,24.7,0.78,25.89,"中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金"
261,300418.SZ,昆仑万维,互联网,19.81,1.43,25.84,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
邦信资产管理有限公司
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
邦信资产管理有限公司
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金一零七组合
香港中央结算有限公司(陆股通)"
262,300476.SZ,胜宏科技,元器件,20.44,1.84,25.74,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
基本养老保险基金一二零五组合
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
全国社保基金一零四组合
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
交通银行股份有限公司-易方达科讯混合型证券投资基金
基本养老保险基金一二零五组合
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
全国社保基金一零四组合
华泰资产管理有限公司-策略投资产品
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金"
263,000401.SZ,冀东水泥,水泥,17.85,1.59,25.68,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
全国社保基金四零三组合
基本养老保险基金一零零三组合
交通银行-融通行业景气证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行-易方达稳健收益债券型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行-易方达稳健收益债券型证券投资基金
全国社保基金四零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
全国社保基金一零八组合"
264,002920.SZ,德赛西威,汽车配件,34.95,1.9,25.56,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一二零七组合
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
宁波梅山保税港区智石资产管理有限公司-智石私募证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金四一四组合
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国建设银行股份有限公司-兴全多维价值混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
265,688020.SH,方邦股份,元器件,96.87,0.95,25.44,"全国社保基金四一一组合
全国社保基金一一八组合
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
大成国际资产管理有限公司-大成中国灵活配置基金
交通银行-金鹰中小盘精选证券投资基金
中国农业银行股份有限公司-大成积极成长混合型证券投资基金
中国工商银行股份有限公司-南方优选价值股票型证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-大成积极成长混合型证券投资基金
全国社保基金一一三组合
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
基本养老保险基金八零二组合
交通银行-金鹰中小盘精选证券投资基金
中国银行-大成财富管理2020生命周期证券投资基金"
266,300739.SZ,明阳电路,元器件,19.48,0.26,24.74,"中国国际金融香港资产管理有限公司-客户资金
中国国际金融香港资产管理有限公司-客户资金"
