,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_AMPLITUDE,COL_FLOAT_HOLDERS
132,002697.SZ,002697,红旗连锁,超市连锁,11.11,True,23.296703296703303,"香港中央结算有限公司(陆股通)
中国工商银行-广发稳健增长证券投资基金
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金一一五组合
基本养老保险基金八零五组合
中央汇金资产管理有限责任公司"
133,600109.SH,600109,国金证券,证券,11.19,True,24.195338512763588,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
134,600833.SH,600833,第一医药,医药商业,11.2,True,24.444444444444446,
135,000156.SZ,000156,华数传媒,影视音像,11.23,True,25.27352297592995,"全国社保基金六零四组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
136,603223.SH,603223,恒通股份,供气供热,11.47,True,27.44444444444445,山东一圈一带产业投资基金有限公司-山高-圈带私募基金
137,000625.SZ,000625,长安汽车,汽车整车,11.6,True,28.745837957824637,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金"
138,601098.SH,601098,中南传媒,出版业,11.62,True,13.223938223938237,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
全国社保基金一一五组合
全国社保基金四一三组合
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
香港中央结算有限公司(陆股通)"
139,603878.SH,603878,武进不锈,钢加工,11.8,True,13.352545629202694,
140,601788.SH,601788,光大证券,证券,12.06,True,12.605042016806722,"平安大华基金-平安银行-平安银行股份有限公司
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
141,600475.SH,600475,华光股份,专用机械,12.1,True,15.458015267175561,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
142,603612.SH,603612,索通发展,矿物制品,12.17,True,21.70000000000001,"招商银行股份有限公司-兴全合泰混合型证券投资基金
中瑞合作基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金"
143,000913.SZ,000913,钱江摩托,摩托车,12.18,True,22.044088176352705,"广发期货有限公司-广发期慧1期资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托
宝城期货-宝城精选三号结构化资产管理计划"
144,002818.SZ,002818,富森美,其他商业,12.32,True,11.493212669683261,"全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
145,300592.SZ,300592,华凯创意,软件服务,12.35,True,29.729729729729737,"湖南文化旅游创业投资基金企业(有限合伙)
湖南文化旅游创业投资基金企业(有限合伙)"
146,300692.SZ,300692,中环环保,环境保护,12.5,True,13.77459749552774,"安徽高新金通安益股权投资基金(有限合伙)
安徽高新招商致远股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
海通兴泰(安徽)新兴产业投资基金(有限合伙)"
147,300501.SZ,300501,海顺新材,广告包装,12.5,True,19.255222524977313,
148,002939.SZ,002939,长城证券,证券,12.53,True,8.767361111111116,
149,601615.SH,601615,明阳智能,机械基件,12.68,True,28.340080971659898,"深圳宝创共赢产业投资基金合伙企业(有限合伙)
平阳凯天百业股权投资基金管理中心(有限合伙)"
150,603315.SH,603315,福鞍股份,机械基件,12.72,True,24.56479690522244,国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资102号单一资金信托
151,300582.SZ,300582,英飞特,半导体,13.17,True,21.270718232044207,
152,000823.SZ,000823,超声电子,元器件,13.32,True,19.569120287253128,"中央汇金资产管理有限责任公司
全国社保基金一零八组合
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金"
153,603819.SH,603819,神力股份,电气设备,13.62,True,20.851818988464956,
154,002903.SZ,002903,宇环数控,机床制造,13.71,True,21.46596858638743,
155,002430.SZ,002430,杭氧股份,化工机械,13.9,True,25.290437890974093,"中国华融资产管理股份有限公司
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
基本养老保险基金一二零一组合
全国社保基金一一四组合
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金"
156,002908.SZ,002908,德生科技,元器件,14.11,True,23.989455184534258,
157,002906.SZ,002906,华阳集团,汽车配件,14.14,True,19.7290431837426,珠海横琴中科白云股权投资基金合伙企业(有限合伙)
158,600316.SH,600316,洪都航空,航空,14.35,True,23.721709974853322,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)"
159,600647.SH,600647,同达创业,综合类,14.5,True,23.614663256606995,西藏汇昇投资管理有限公司-汇昇新动力基金
160,603968.SH,603968,醋化股份,化工原料,14.67,True,17.517674783974858,
161,603880.SH,603880,南卫股份,医疗保健,14.71,True,29.372384937238504,
162,603038.SH,603038,华立股份,装修装饰,14.73,True,16.887159533073937,
163,300727.SZ,300727,润禾材料,化工原料,14.76,True,14.41860465116278,
164,002669.SZ,002669,康达新材,化工原料,14.77,True,19.57878315132604,"金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金"
165,600783.SH,600783,鲁信创投,多元金融,14.82,True,19.709208400646204,厦门祐益峰资产管理有限公司-睿兹1号证券投资基金
166,002937.SZ,002937,兴瑞科技,元器件,14.83,True,20.76547231270358,中国银行股份有限公司-华宝动力组合混合型证券投资基金
167,603876.SH,603876,鼎胜新材,铝,14.84,True,17.702596380802515,"江苏沿海产业投资基金(有限合伙)
博时基金-人民人寿-传统普保组合-博时基金-中国人民人寿保险股份有限公司A股混合类组合单一资产管理计划
汇添富基金-中国银行-汇添富中行绝对收益策略2号集合资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金"
168,600535.SH,600535,天士力,中成药,14.85,True,10.392441860465107,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
169,600182.SH,600182,S佳通,汽车配件,14.87,True,17.178881008668245,宁波亿酷投资管理有限公司-亿酷1期私募证券投资基金
170,603268.SH,603268,松发股份,陶瓷,15.27,True,12.527634487840821,"创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
五岳联合资本控股有限公司-五岳7号私募证券投资基金"
171,300007.SZ,300007,汉威科技,电器仪表,15.51,True,24.678456591639875,"上海于翼资产管理合伙企业(有限合伙)-东方点赞证券投资基金
中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金
中信建投基金-广发银行-钟超"
172,600785.SH,600785,新华百货,百货,16.2,True,16.967509025270754,"上海宝银创赢投资管理有限公司-上海宝银创赢最具巴菲特潜力对冲基金3期
上海宝银创赢投资管理有限公司-上海宝银创赢最具巴菲特潜力对冲基金16期"
173,600835.SH,600835,上海机电,运输设备,16.25,True,19.66126656848306,"全国社保基金四一三组合
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
174,603733.SH,603733,仙鹤股份,造纸,16.68,True,22.852983988355156,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金"
175,600976.SH,600976,健民集团,中成药,17.01,True,17.350369872225958,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品"
176,300517.SZ,300517,海波重科,建筑工程,17.36,True,17.564870259481058,
177,002456.SZ,002456,欧菲光,元器件,17.39,True,28.91030392883618,"中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金"
178,002022.SZ,002022,科华生物,医疗保健,17.4,True,27.72881355932204,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
179,603535.SH,603535,嘉诚国际,仓储物流,17.48,True,19.092755585646582,
180,600690.SH,600690,海尔智家,家用电器,17.51,True,22.447552447552454,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
中国银行股份有限公司-易方达中小盘混合型证券投资基金"
181,300034.SZ,300034,钢研高纳,小金属,18.09,True,29.214285714285705,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金"
182,600900.SH,600900,长江电力,水力发电,18.17,True,8.467501490757323,香港中央结算有限公司(陆股通)
183,600426.SH,600426,华鲁恒升,农药化肥,18.51,True,27.67503302509906,"中央汇金资产管理有限责任公司
全国社保基金一零八组合
全国社保基金一零六组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金一一七组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合"
184,600993.SH,600993,马应龙,中成药,18.55,True,26.51006711409396,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金五零三组合
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根士丹利投资管理公司-摩根士丹利中国A股基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金"
185,600446.SH,600446,金证股份,软件服务,18.77,True,17.166042446941333,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
四川电子科技大学教育发展基金会"
186,300562.SZ,300562,乐心医疗,医疗保健,18.78,True,21.157436216552572,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
187,300531.SZ,300531,优博讯,软件服务,18.81,True,26.241610738255016,
188,601688.SH,601688,华泰证券,证券,18.83,True,9.476744186046515,"安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)
安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)"
189,600216.SH,600216,浙江医药,化学制药,18.91,True,17.819314641744555,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金"
190,002236.SZ,002236,大华股份,电器仪表,18.94,True,27.725437415881558,"中央汇金资产管理有限责任公司
上海景林资产管理有限公司-景林全球基金
富达基金(香港)有限公司-客户资金
香港中央结算有限公司(陆股通)"
191,603115.SH,603115,海星股份,元器件,18.96,True,18.130841121495322,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
192,600739.SH,600739,辽宁成大,商贸代理,19.09,True,19.20489296636083,"前海开源基金-民生银行-前海开源战略6号资产管理计划
前海开源基金-建设银行-前海开源定增3号资产管理计划
前海开源基金-民生银行-前海开源事件驱动集合资产管理计划
香港中央结算有限公司(陆股通)"
193,002595.SZ,002595,豪迈科技,专用机械,19.31,True,18.685331710286057,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金"
194,002923.SZ,002923,润都股份,化学制药,19.63,True,27.118644067796605,广东中科白云新兴产业创业投资基金有限公司
195,300739.SZ,300739,明阳电路,元器件,20.22,True,20.628334321280374,中国国际金融香港资产管理有限公司-客户资金
196,002287.SZ,002287,奇正藏药,中成药,20.68,True,18.176943699731908,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司"
197,300687.SZ,300687,赛意信息,软件服务,20.8,True,23.59882005899705,珠海高瓴天成股权投资基金(有限合伙)
198,688101.SH,688101,三达膜,环境保护,21.48,True,21.271929824561408,
199,300115.SZ,300115,长盈精密,元器件,21.76,True,28.429073856975396,"中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
200,603319.SH,603319,湘油泵,汽车配件,22.37,True,27.22772277227723,湖南省资产管理有限公司
201,300408.SZ,300408,三环集团,元器件,22.41,True,22.861842105263165,"香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
中国对外经济贸易信托有限公司-淡水泉精选1期
全国社保基金一一五组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
全国社保基金一一二组合"
202,002883.SZ,002883,中设股份,建筑工程,22.82,True,26.28666297731046,全国社会保障基金理事会转持一户
203,000988.SZ,000988,华工科技,电器仪表,23.8,True,23.144329896907223,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金"
204,600030.SH,600030,中信证券,证券,23.85,True,7.918552036199089,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
205,002399.SZ,002399,海普瑞,化学制药,24.0,True,20.59553349875931,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
206,600566.SH,600566,济川药业,中成药,24.68,True,22.41464621474516,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一六组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
207,300663.SZ,300663,科蓝软件,软件服务,25.71,True,26.15012106537531,
208,603908.SH,603908,牧高笛,纺织,25.86,True,17.545454545454554,南京雷奥投资管理有限公司-雷奥2期证券投资基金
209,600694.SH,600694,大商股份,百货,25.93,True,16.644174538911383,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
大连信托投资公司
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
大连国际信托投资公司"
210,600201.SH,600201,生物股份,农业综合,26.04,True,27.44140625,"香港中央结算有限公司(陆股通)
上海淳韬投资管理有限公司-淳韵价值一号证券投资私募基金
中央汇金资产管理有限责任公司
全国社保基金四一八组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金"
211,002393.SZ,002393,力生制药,化学制药,26.08,True,14.67065868263473,中央汇金资产管理有限责任公司
212,603260.SH,603260,合盛硅业,化工原料,26.27,True,21.568627450980404,"中国光大银行股份有限公司-招商瑞阳股债配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
213,600456.SH,600456,宝钛股份,小金属,26.44,True,16.836058329650918,"中央汇金资产管理有限责任公司
朱雀基金-西部信托·陕煤-朱雀新材料产业投资单一资金信托-陕煤朱雀新材料产业资产管理计划
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托"
214,300583.SZ,300583,赛托生物,生物制药,28.17,True,17.475345167652854,
215,300557.SZ,300557,理工光科,电器仪表,28.19,True,23.054270088346662,
216,603515.SH,603515,欧普照明,电气设备,28.2,True,20.822622107969146,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-景顺长城优选混合型证券投资基金
全国社保基金一零九组合
挪威中央银行-自有资金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金"
217,603896.SH,603896,寿仙谷,中成药,30.06,True,19.56349206349206,
218,600332.SH,600332,白云山,中成药,32.32,True,10.133333333333328,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划"
219,603773.SH,603773,沃格光电,元器件,33.66,True,16.907713498622613,"深圳市富海新材股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
220,002008.SZ,002008,大族激光,电器仪表,34.17,True,23.029866858582217,"香港中央结算有限公司(陆股通)
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
挪威中央银行-自有资金"
221,002180.SZ,002180,纳思达,IT设备,34.44,True,28.960119269474482,"中信信托有限责任公司-中信理财之债券双盈计划1号
国家集成电路产业投资基金股份有限公司
全国社保基金一零二组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
222,002179.SZ,002179,中航光电,元器件,36.98,True,11.318482841661638,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金"
223,601066.SH,601066,中信建投,证券,37.07,True,23.07436918990704,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
224,300294.SZ,300294,博雅生物,生物制药,38.86,True,27.672131147540966,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
225,002555.SZ,002555,三七互娱,互联网,41.18,True,28.647297719462685,"香港中央结算有限公司(陆股通)
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划"
226,688011.SH,688011,新光光电,元器件,41.47,True,25.463358996293127,
227,002773.SZ,002773,康弘药业,化学制药,44.18,True,26.771879483500705,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金"
228,000028.SZ,000028,国药一致,医药商业,44.88,True,22.902320836521284,"基本养老保险基金一五零六一组合
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
富达基金(香港)有限公司-客户资金
中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金"
229,300590.SZ,300590,移为通信,通信设备,47.59,True,27.758389261744966,"鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中国工商银行-中海能源策略混合型证券投资基金
中国建设银行股份有限公司-鹏华丰收债券型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金"
230,600612.SH,600612,老凤祥,服饰,48.45,True,24.935533780299135,"中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一一五组合
全国社保基金一一三组合"
231,002624.SZ,002624,完美世界,影视音像,51.4,True,22.67303102625298,"新华资管-民生银行-新华资产-明德三号资产管理产品
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一二组合
香港中央结算有限公司(陆股通)
全国社保基金一零八组合"
232,300533.SZ,300533,冰川网络,软件服务,54.65,True,21.714922048997764,
233,600872.SH,600872,中炬高新,食品,55.56,True,29.843421360130872,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
全国社保基金一零六组合
全国社保基金四零六组合
挪威中央银行-自有资金"
234,002352.SZ,002352,顺丰控股,仓储物流,55.99,True,26.10360360360362,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中原资产管理有限公司
香港中央结算有限公司(陆股通)"
235,688369.SH,688369,致远互联,软件服务,70.15,True,22.668918918918912,"中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金"
236,300033.SZ,300033,同花顺,软件服务,125.25,True,16.73967750955354,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
237,300760.SZ,300760,迈瑞医疗,医疗保健,294.35,True,21.032072368421062,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合"
238,603444.SH,603444,吉比特,互联网,453.9,True,24.366386278324235,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零一组合"
