,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
2703,600689.SH,上海三毛,纺织,1.0,-4.52,11.18,170164.2319
408,000931.SZ,中关村,生物制药,1.0,-4.51,8.4,589756.0612
2262,600157.SH,永泰能源,煤炭开采,2.0,-4.5,2.15,2671545.9951
3292,603318.SH,派思股份,专用机械,3.0,-4.49,13.24,532462.8547
675,002213.SZ,特尔佳,汽车配件,2.0,-4.46,10.13,199470.0316
2072,300694.SZ,蠡湖股份,汽车配件,2.0,-4.44,22.24,119717.92
578,002116.SZ,中国海诚,建筑施工,1.0,-4.44,9.52,395285.5892
3548,603912.SH,佳力图,专用机械,3.0,-4.42,16.32,175929.6
2158,600031.SH,三一重工,工程机械,2.0,-4.4,11.54,8960212.2661
1924,300540.SZ,深冷股份,专用机械,2.0,-4.39,12.94,82860.4631
3351,603501.SH,韦尔股份,半导体,2.0,-4.39,42.52,597556.4953
1246,002793.SZ,东音股份,专用机械,1.0,-4.38,11.62,74847.5574
1714,300327.SZ,中颖电子,半导体,2.0,-4.38,23.51,539091.0756
1554,300166.SZ,东方国信,软件服务,1.0,-4.38,14.8,1199792.525
2847,600846.SH,同济科技,综合类,1.0,-4.37,8.46,528548.2425
470,002008.SZ,大族激光,电器仪表,2.0,-4.36,42.0,4172255.43
600,002138.SZ,顺络电子,元器件,1.0,-4.36,17.94,1254121.408
2540,600503.SH,华丽家族,区域地产,1.0,-4.35,4.05,648927.45
3113,601933.SH,永辉超市,超市连锁,2.0,-4.34,8.8,7012096.3581
1407,300018.SZ,中元股份,电气设备,1.0,-4.33,5.79,211197.1088
3137,603005.SH,晶方科技,半导体,1.0,-4.32,19.15,334418.7078
2120,300747.SZ,锐科激光,元器件,1.0,-4.31,146.56,468992.0
1404,300015.SZ,爱尔眼科,医疗保健,3.0,-4.3,33.15,6317526.0911
1165,002706.SZ,良信电器,电气设备,1.0,-4.3,6.25,339698.26
313,000795.SZ,英洛华,矿物制品,1.0,-4.3,4.31,382026.2105
1779,300394.SZ,天孚通信,通信设备,2.0,-4.3,33.79,552963.7199
3148,603017.SH,中衡设计,建筑施工,1.0,-4.3,14.65,395442.8646
1512,300124.SZ,汇川技术,电器仪表,2.0,-4.27,27.13,3675960.6059
834,002373.SZ,千方科技,软件服务,3.0,-4.27,15.82,1327752.7
1519,300131.SZ,英唐智控,元器件,3.0,-4.27,5.72,455198.5455
2753,600741.SH,华域汽车,汽车配件,1.0,-4.26,21.13,6661705.7782
1120,002660.SZ,茂硕电源,电气设备,2.0,-4.26,7.16,151280.8097
1853,300468.SZ,四方精创,软件服务,2.0,-4.26,15.19,282964.0046
155,000567.SZ,海德股份,多元金融,2.0,-4.25,13.76,206894.039
3260,603228.SH,景旺电子,元器件,1.0,-4.24,65.54,531450.7651
3367,603538.SH,美诺华,化学制药,2.0,-4.24,20.08,179635.68
3235,603179.SH,新泉股份,汽车配件,1.0,-4.23,17.55,166592.1096
1793,300408.SZ,三环集团,元器件,1.0,-4.23,20.2,3335357.6046
2051,300673.SZ,佩蒂股份,饲料,2.0,-4.23,45.5,173273.1
1294,002846.SZ,英联股份,广告包装,1.0,-4.23,12.09,64029.0269
1476,300088.SZ,长信科技,元器件,1.0,-4.22,5.75,1300481.2576
2126,300753.SZ,爱朋医疗,医疗保健,1.0,-4.21,44.16,89203.2
981,002520.SZ,日发精机,机床制造,1.0,-4.21,7.98,188293.4466
931,002470.SZ,金正大,农药化肥,1.0,-4.21,7.79,2123381.0784
2636,600612.SH,老凤祥,服饰,1.0,-4.2,42.0,1331860.446
1616,300229.SZ,拓尔思,软件服务,1.0,-4.2,10.44,486018.1506
2397,600312.SH,平高电气,电气设备,1.0,-4.2,9.04,1226656.8633
2068,300690.SZ,双一科技,电气设备,1.0,-4.2,19.93,104203.0902
348,000839.SZ,中信国安,综合类,1.0,-4.2,4.76,1865447.4282
2226,600114.SH,东睦股份,机械基件,1.0,-4.2,7.43,471358.1011
1818,300433.SZ,蓝思科技,元器件,2.0,-4.19,9.02,3527129.8117
1543,300155.SZ,安居宝,元器件,1.0,-4.15,5.18,143744.1743
1399,300010.SZ,立思辰,软件服务,1.0,-4.15,9.28,652613.3645
2227,600115.SH,东方航空,空运,1.0,-4.14,5.9,5787006.5524
3062,601633.SH,长城汽车,汽车整车,2.0,-4.12,8.11,4888488.219
1228,002774.SZ,快意电梯,运输设备,3.0,-4.11,10.02,83850.7668
2378,600290.SH,华仪电气,电气设备,1.0,-4.1,5.25,398949.3433
2304,600203.SH,福日电子,元器件,1.0,-4.08,5.56,205842.3856
3096,601877.SH,正泰电器,电气设备,2.0,-4.08,26.3,4568793.657
399,000921.SZ,海信家电,家用电器,2.0,-4.07,9.87,890308.6092
589,002127.SZ,南极电商,互联网,3.0,-4.07,11.0,2058725.9396
1897,300512.SZ,中亚股份,专用机械,3.0,-4.06,15.61,121484.7017
967,002506.SZ,协鑫集成,电气设备,2.0,-4.05,5.27,2659452.8
1952,300570.SZ,太辰光,元器件,3.0,-4.05,22.71,216508.978
2197,600082.SH,海泰发展,园区开发,1.0,-4.04,4.89,309953.7268
3394,603602.SH,纵横通信,通信设备,1.0,-4.04,29.6,196456.0998
3168,603039.SH,泛微网络,软件服务,3.0,-4.04,88.63,353640.7904
18,000023.SZ,深天地A,其他建材,3.0,-4.04,16.62,230612.8709
2884,600886.SH,国投电力,水力发电,1.0,-4.04,8.21,5571325.1679
702,002240.SZ,威华股份,家居用品,1.0,-4.03,9.2,451401.105
936,002475.SZ,立讯精密,元器件,3.0,-4.03,20.95,8611481.1841
2896,600898.SH,国美通讯,通信设备,1.0,-4.02,8.95,226008.8189
2528,600489.SH,中金黄金,黄金,1.0,-4.01,8.87,3061158.6866
1982,300602.SZ,飞荣达,元器件,1.0,-4.0,40.21,249302.0
41,000055.SZ,方大集团,其他建材,2.0,-4.0,6.4,434101.6986
566,002104.SZ,恒宝股份,元器件,1.0,-4.0,7.06,425792.3948
1532,300144.SZ,宋城演艺,旅游景点,2.0,-3.99,22.13,2618414.7795
2106,300731.SZ,科创新源,橡胶,1.0,-3.98,26.14,153524.6638
887,002426.SZ,胜利精密,元器件,3.0,-3.98,3.52,759539.4854
798,002337.SZ,赛象科技,化工机械,1.0,-3.98,4.96,291446.0977
485,002023.SZ,海特高新,航空,1.0,-3.97,11.74,773995.327
1152,002692.SZ,远程股份,电气设备,3.0,-3.97,4.44,317630.4516
1748,300362.SZ,天翔环境,环境保护,5.0,-3.97,6.67,207154.879
2214,600101.SH,明星电力,水力发电,3.0,-3.97,8.56,277497.2043
3348,603496.SH,恒为科技,电脑设备,1.0,-3.96,29.01,220669.2733
3301,603330.SH,上海天洋,塑料,1.0,-3.95,22.55,71085.5038
1464,300076.SZ,GQY视讯,电脑设备,1.0,-3.94,5.14,196282.5997
1876,300491.SZ,通合科技,电气设备,1.0,-3.94,18.22,92840.3197
320,000802.SZ,北京文化,影视音像,1.0,-3.94,13.27,511941.1537
48,000063.SZ,中兴通讯,通信设备,1.0,-3.94,30.31,10408830.8836
3139,603007.SH,花王股份,建筑施工,3.0,-3.94,9.76,189697.312
932,002471.SZ,中超控股,电气设备,2.0,-3.93,3.29,413537.5837
580,002118.SZ,紫鑫药业,中成药,3.0,-3.93,7.0,717661.9576
2968,601069.SH,西部黄金,黄金,1.0,-3.9,15.12,961632.0
1237,002783.SZ,凯龙股份,化工原料,2.0,-3.89,8.07,269441.16
3150,603019.SH,中科曙光,电脑设备,1.0,-3.88,47.91,3080727.8403
1096,002636.SZ,金安国纪,元器件,2.0,-3.88,9.26,228156.8733
1814,300429.SZ,强力新材,化工原料,3.0,-3.88,34.45,484158.5534
1934,300551.SZ,古鳌科技,专用机械,1.0,-3.88,14.03,91128.6381
2180,600064.SH,南京高科,园区开发,1.0,-3.86,9.19,1135844.3801
56,000089.SZ,深圳机场,机场,2.0,-3.86,9.67,1983094.1152
829,002368.SZ,太极股份,软件服务,1.0,-3.84,28.2,1129301.4074
2978,601111.SH,中国国航,空运,1.0,-3.83,9.87,9325820.514
1696,300309.SZ,吉艾科技,多元金融,2.0,-3.82,7.43,554966.7855
3370,603557.SH,起步股份,服饰,2.0,-3.81,8.91,195042.0901
1961,300580.SZ,贝斯特,汽车配件,1.0,-3.81,16.67,110199.3688
2330,600233.SH,圆通速递,仓储物流,2.0,-3.81,13.46,1054413.1598
615,002153.SZ,石基信息,软件服务,2.0,-3.81,32.32,1565761.931
1828,300443.SZ,金雷股份,专用机械,3.0,-3.77,14.94,238220.0674
1594,300207.SZ,欣旺达,元器件,2.0,-3.77,11.6,1321414.1543
735,002274.SZ,华昌化工,农药化肥,2.0,-3.77,7.1,443986.2546
3162,603032.SH,德新交运,公路,3.0,-3.76,34.85,273251.88
2843,600841.SH,上柴股份,机械基件,1.0,-3.75,8.34,435258.37
1733,300346.SZ,南大光电,元器件,2.0,-3.75,13.83,327702.9011
1259,002808.SZ,恒久科技,元器件,1.0,-3.74,14.36,125705.0692
2156,600029.SH,南方航空,空运,1.0,-3.74,8.42,5913071.3
2773,600763.SH,通策医疗,医疗保健,3.0,-3.73,58.49,1875423.36
1606,300219.SZ,鸿利智汇,元器件,1.0,-3.73,8.08,464904.574
2202,600088.SH,中视传媒,影视音像,2.0,-3.72,11.4,453385.296
2114,300740.SZ,御家汇,日用化工,1.0,-3.72,17.26,249032.477
1119,002659.SZ,凯文教育,文教休闲,3.0,-3.72,8.13,252838.7318
703,002241.SZ,歌尔股份,元器件,2.0,-3.71,9.05,2465650.0135
611,002149.SZ,西部材料,小金属,2.0,-3.71,8.11,344950.1512
475,002013.SZ,中航机电,航空,1.0,-3.71,7.66,2407208.1864
1727,300340.SZ,科恒股份,元器件,1.0,-3.71,17.33,265235.3502
653,002191.SZ,劲嘉股份,广告包装,2.0,-3.7,9.64,1255131.8685
522,002060.SZ,粤水电,建筑施工,3.0,-3.7,3.44,413392.3185
617,002155.SZ,湖南黄金,黄金,1.0,-3.7,8.51,1022840.4344
2590,600562.SH,国睿科技,通信设备,1.0,-3.67,15.64,940783.6377
3508,603833.SH,欧派家居,家居用品,1.0,-3.65,101.9,938581.9772
1887,300502.SZ,新易盛,通信设备,3.0,-3.65,28.99,456882.229
2899,600903.SH,贵州燃气,供气供热,2.0,-3.65,22.17,1000378.79
3398,603607.SH,京华激光,造纸,1.0,-3.65,19.43,94651.9704
1929,300546.SZ,雄帝科技,元器件,2.0,-3.64,29.91,192325.0388
1077,002617.SZ,露笑科技,电气设备,1.0,-3.64,4.35,455277.3362
2296,600195.SH,中牧股份,饲料,1.0,-3.63,12.25,737107.0
1081,002621.SZ,三垒股份,专用机械,3.0,-3.61,22.15,599535.4189
2244,600133.SH,东湖高新,园区开发,1.0,-3.61,6.79,405269.2681
2882,600884.SH,杉杉股份,综合类,2.0,-3.6,15.77,1770600.3829
555,002093.SZ,国脉科技,电信运营,1.0,-3.6,8.42,819973.2632
1556,300168.SZ,万达信息,软件服务,1.0,-3.6,14.16,1545191.7435
2557,600522.SH,中天科技,通信设备,1.0,-3.6,10.08,3090601.1012
1570,300182.SZ,捷成股份,软件服务,1.0,-3.59,5.35,960406.8213
3388,603595.SH,东尼电子,元器件,3.0,-3.58,42.0,209071.632
2529,600490.SH,鹏欣资源,铜,1.0,-3.58,5.78,862011.6889
3586,603996.SH,中新科技,家用电器,3.0,-3.56,10.34,310355.1
2471,600399.SH,*ST抚钢,特种钢,5.0,-3.56,3.84,757286.4
1227,002773.SZ,康弘药业,中成药,2.0,-3.56,42.71,2035323.2978
1776,300391.SZ,康跃科技,机械基件,2.0,-3.55,12.83,171551.1181
1371,002929.SZ,润建通信,通信设备,1.0,-3.54,33.97,260214.8641
2936,600988.SH,赤峰黄金,黄金,2.0,-3.54,4.48,639018.9102
1150,002690.SZ,美亚光电,专用机械,2.0,-3.54,24.95,816851.6028
439,000975.SZ,银泰资源,铅锌,2.0,-3.54,10.98,1349208.1535
1287,002838.SZ,道恩股份,塑料,5.0,-3.51,21.33,160630.5903
2258,600152.SH,维科技术,电气设备,1.0,-3.51,6.9,203510.1111
774,002313.SZ,日海智能,通信设备,1.0,-3.5,25.25,787800.0
3333,603389.SH,亚振家居,家居用品,2.0,-3.5,10.68,67241.28
2109,300735.SZ,光弘科技,通信设备,2.0,-3.5,21.49,234578.393
3105,601899.SH,紫金矿业,黄金,1.0,-3.49,3.63,6125888.4788
2048,300670.SZ,大烨智能,电气设备,2.0,-3.49,17.25,148170.6
3218,603133.SH,碳元科技,元器件,1.0,-3.48,19.22,215227.2802
3106,601900.SH,南方传媒,出版业,2.0,-3.48,9.54,848535.2552
1017,002557.SZ,洽洽食品,食品,3.0,-3.48,22.18,1124526.0
2835,600831.SH,广电网络,影视音像,1.0,-3.48,8.9,501460.2979
1643,300256.SZ,星星科技,元器件,2.0,-3.47,4.03,312435.4027
2359,600268.SH,国电南自,电气设备,1.0,-3.47,5.04,320164.2027
3015,601238.SH,广汽集团,汽车整车,1.0,-3.46,12.14,7381554.5586
3460,603721.SH,中广天择,影视音像,2.0,-3.46,19.93,94360.7733
2013,300634.SZ,彩讯股份,软件服务,1.0,-3.46,27.29,109187.29
3196,603096.SH,新经典,出版业,2.0,-3.46,65.2,351545.36
1012,002552.SZ,*ST宝鼎,机械基件,2.0,-3.44,8.09,161920.4957
516,002054.SZ,德美化工,化工原料,1.0,-3.44,6.95,216974.4262
3065,601668.SH,中国建筑,建筑施工,1.0,-3.44,6.31,25960018.3528
2043,300665.SZ,飞鹿股份,染料涂料,2.0,-3.43,11.19,80943.5185
321,000803.SZ,金宇车城,纺织,3.0,-3.43,13.85,176907.2868
1144,002684.SZ,猛狮科技,电气设备,2.0,-3.43,6.79,274000.3044
1602,300215.SZ,电科院,电气设备,1.0,-3.41,6.56,398958.3799
1439,300050.SZ,世纪鼎利,软件服务,1.0,-3.41,6.38,235534.4456
183,000607.SZ,华媒控股,广告包装,1.0,-3.41,4.98,440660.2646
1265,002815.SZ,崇达技术,元器件,2.0,-3.41,16.87,369736.3182
542,002080.SZ,中材科技,化纤,3.0,-3.39,12.78,817920.0
1332,002886.SZ,沃特股份,塑料,2.0,-3.38,19.11,94802.8238
788,002327.SZ,富安娜,纺织,1.0,-3.38,8.3,423058.1637
2276,600172.SH,黄河旋风,矿物制品,1.0,-3.38,4.26,487575.4671
61,000150.SZ,宜华健康,医疗保健,5.0,-3.37,13.04,750722.3401
1490,300102.SZ,乾照光电,半导体,1.0,-3.37,6.68,472610.5417
1977,300597.SZ,吉大通信,通信设备,1.0,-3.36,14.62,198368.6059
837,002376.SZ,新北洋,电脑设备,1.0,-3.36,17.92,1030758.0989
1983,300603.SZ,立昂技术,通信设备,2.0,-3.36,28.12,135764.3161
1775,300390.SZ,天华超净,元器件,3.0,-3.36,8.77,163917.6749
458,001696.SZ,宗申动力,摩托车,1.0,-3.34,5.83,519563.0413
1566,300178.SZ,腾邦国际,旅游服务,1.0,-3.33,9.69,567271.0333
377,000893.SZ,*ST东凌,食品,1.0,-3.33,4.74,189951.6843
1469,300081.SZ,恒信东方,文教休闲,3.0,-3.33,10.14,320082.8711
1370,002928.SZ,华夏航空,空运,1.0,-3.33,20.43,278103.7427
1926,300542.SZ,新晨科技,软件服务,1.0,-3.32,15.7,88469.6099
2432,600355.SH,精伦电子,元器件,3.0,-3.32,4.48,220455.9616
394,000915.SZ,山大华特,化学制药,1.0,-3.32,19.14,446789.7227
1283,002833.SZ,弘亚数控,专用机械,1.0,-3.31,40.12,230591.9066
1451,300063.SZ,天龙集团,染料涂料,1.0,-3.31,3.56,177651.9498
2305,600206.SH,有研新材,半导体,1.0,-3.31,8.32,697863.5722
813,002352.SZ,顺丰控股,仓储物流,3.0,-3.31,36.78,4162203.5251
138,000547.SZ,航天发展,通信设备,1.0,-3.31,10.6,1181231.1517
952,002491.SZ,通鼎互联,通信设备,1.0,-3.3,9.99,1174618.9632
3413,603636.SH,南威软件,软件服务,2.0,-3.29,11.07,580787.2135
186,000610.SZ,西安旅游,旅游服务,1.0,-3.29,8.4,197596.177
2846,600845.SH,宝信软件,软件服务,1.0,-3.28,30.17,1933383.5971
3538,603896.SH,寿仙谷,中成药,2.0,-3.28,34.98,213575.637
1032,002572.SZ,索菲亚,家居用品,1.0,-3.27,20.02,1277467.8617
552,002090.SZ,金智科技,软件服务,2.0,-3.27,19.12,442564.9958
916,002455.SZ,百川股份,化工原料,1.0,-3.26,5.72,199486.2201
1995,300616.SZ,尚品宅配,家居用品,3.0,-3.26,82.43,562012.4385
847,002386.SZ,天原集团,化工原料,1.0,-3.26,6.32,424501.6374
2676,600658.SH,电子城,园区开发,1.0,-3.26,5.84,653253.6663
3220,603138.SH,海量数据,软件服务,1.0,-3.26,21.85,103473.734
852,002391.SZ,长青股份,农药化肥,1.0,-3.25,12.04,286208.3832
661,002199.SZ,东晶电子,元器件,2.0,-3.24,10.71,242192.0673
2407,600323.SH,瀚蓝环境,水务,2.0,-3.23,16.07,1231386.2769
1588,300201.SZ,海伦哲,专用机械,2.0,-3.23,4.88,426455.9942
1401,300012.SZ,华测检测,电器仪表,3.0,-3.22,8.27,1244358.4934
1431,300042.SZ,朗科科技,电脑设备,3.0,-3.22,16.91,189172.8802
3393,603601.SH,再升科技,玻璃,1.0,-3.21,8.52,460606.3963
2506,600460.SH,士兰微,半导体,1.0,-3.21,11.47,1504934.6713
2163,600038.SH,中直股份,航空,1.0,-3.21,47.19,2781740.6228
3094,601869.SH,长飞光纤,通信设备,1.0,-3.21,47.55,360383.8751
903,002442.SZ,龙星化工,化工原料,1.0,-3.21,7.83,375489.4118
1331,002885.SZ,京泉华,元器件,3.0,-3.2,23.33,105283.6473
2625,600600.SH,青岛啤酒,啤酒,2.0,-3.2,40.29,2803835.9629
414,000938.SZ,紫光股份,软件服务,1.0,-3.2,39.86,1150008.832
3478,603776.SH,永安行,公共交通,3.0,-3.19,25.96,223611.5352
1780,300395.SZ,菲利华,玻璃,1.0,-3.19,19.03,512091.0601
1271,002821.SZ,凯莱英,生物制药,2.0,-3.19,89.87,1086872.1426
2530,600491.SH,龙元建设,建筑施工,1.0,-3.19,7.49,945312.9
1248,002796.SZ,世嘉科技,专用机械,0.0,-3.18,48.32,176492.9507
3531,603885.SH,吉祥航空,空运,1.0,-3.17,13.54,2433156.2479
1888,300503.SZ,昊志机电,机械基件,2.0,-3.17,10.16,104236.9355
1855,300470.SZ,日机密封,机械基件,2.0,-3.17,24.76,444458.8368
1663,300276.SZ,三丰智能,专用机械,2.0,-3.15,12.47,264609.4483
2606,600580.SH,卧龙电气,电气设备,3.0,-3.15,7.48,964096.8903
2436,600360.SH,华微电子,半导体,1.0,-3.15,6.24,463083.504
1645,300258.SZ,精锻科技,汽车配件,1.0,-3.15,13.03,490422.5315
3176,603056.SH,德邦股份,仓储物流,1.0,-3.15,19.8,430964.5329
1763,300378.SZ,鼎捷软件,软件服务,1.0,-3.14,12.71,333514.0135
235,000681.SZ,视觉中国,互联网,2.0,-3.13,27.89,865880.1161
1029,002569.SZ,步森股份,服饰,1.0,-3.12,11.88,166042.6614
2617,600592.SH,龙溪股份,机械基件,1.0,-3.12,6.99,279287.9461
3325,603377.SH,东方时尚,汽车服务,3.0,-3.12,15.12,889056.0
2525,600486.SH,扬农化工,农药化肥,2.0,-3.11,47.52,1472639.6061
402,000925.SZ,众合科技,专用机械,2.0,-3.1,7.29,333510.8245
1686,300299.SZ,富春股份,通信设备,1.0,-3.1,6.02,368049.2279
1224,002770.SZ,科迪乳业,乳制品,2.0,-3.09,3.69,215168.6129
1683,300296.SZ,利亚德,半导体,3.0,-3.08,8.78,1589270.009
2536,600499.SH,科达洁能,专用机械,3.0,-3.07,5.5,776305.3771
247,000697.SZ,炼石航空,航空,1.0,-3.07,12.69,710233.9822
601,002139.SZ,拓邦股份,元器件,2.0,-3.07,5.66,443831.8058
3426,603663.SH,三祥新材,矿物制品,2.0,-3.06,19.6,96171.124
1799,300414.SZ,中光防雷,元器件,2.0,-3.06,17.3,272492.236
468,002006.SZ,精功科技,专用机械,1.0,-3.04,5.88,267634.08
1985,300605.SZ,恒锋信息,软件服务,3.0,-3.04,17.09,82739.6576
1933,300550.SZ,和仁科技,软件服务,1.0,-3.03,54.18,158584.86
1363,002920.SZ,德赛西威,汽车配件,3.0,-3.03,26.16,319936.8
746,002285.SZ,世联行,房产服务,1.0,-3.01,6.05,1216058.8524
1736,300349.SZ,金卡智能,软件服务,3.0,-3.01,21.0,739537.1256
2400,600316.SH,洪都航空,航空,1.0,-3.01,13.6,975275.7363
384,000902.SZ,新洋丰,农药化肥,3.0,-3.0,9.62,1128323.7875
1600,300213.SZ,佳讯飞鸿,通信设备,1.0,-3.0,7.67,295920.9625
2141,600011.SH,华能国际,火力发电,1.0,-3.0,7.09,7444500.0
2879,600881.SH,亚泰集团,水泥,2.0,-3.0,3.92,1263565.6162
3553,603920.SH,世运电路,元器件,1.0,-3.0,13.17,168852.5937
1069,002609.SZ,捷顺科技,软件服务,1.0,-3.0,6.92,271616.5415
1028,002568.SZ,百润股份,红黄药酒,3.0,-2.99,13.93,519251.0108
536,002074.SZ,国轩高科,电气设备,1.0,-2.99,17.53,1767459.9466
175,000597.SZ,东北制药,化学制药,1.0,-2.99,12.33,583675.471
543,002081.SZ,金螳螂,装修装饰,3.0,-2.98,10.88,2802864.1722
995,002535.SZ,林州重机,工程机械,1.0,-2.98,3.99,235599.8546
1880,300495.SZ,美尚生态,环境保护,2.0,-2.97,14.05,434899.5609
1693,300306.SZ,远方信息,电器仪表,2.0,-2.97,8.8,129246.5231
1257,002806.SZ,华锋股份,元器件,3.0,-2.96,20.04,115614.0165
1944,300561.SZ,汇金科技,软件服务,2.0,-2.96,14.85,100395.5233
441,000977.SZ,浪潮信息,电脑设备,1.0,-2.94,23.71,3056816.8974
3434,603678.SH,火炬电子,元器件,1.0,-2.94,19.04,859419.8088
1306,002859.SZ,洁美科技,元器件,1.0,-2.94,35.17,381461.7438
3541,603899.SH,晨光文具,文教休闲,3.0,-2.94,31.53,2900760.0
383,000901.SZ,航天科技,航空,1.0,-2.94,12.55,711592.9567
497,002035.SZ,华帝股份,家用电器,2.0,-2.93,11.61,908917.3224
1752,300366.SZ,创意信息,软件服务,1.0,-2.93,8.79,283104.6748
1508,300120.SZ,经纬辉开,电气设备,3.0,-2.92,8.34,193544.8538
1816,300431.SZ,暴风集团,互联网,1.0,-2.92,9.72,243611.7292
73,000400.SZ,许继电气,电气设备,1.0,-2.92,11.16,1125109.6111
1500,300112.SZ,万讯自控,电器仪表,1.0,-2.92,7.91,147499.178
1622,300235.SZ,方直科技,软件服务,1.0,-2.92,9.77,103494.1542
3138,603006.SH,联明股份,汽车配件,3.0,-2.91,12.17,121649.1124
3390,603598.SH,引力传媒,影视音像,2.0,-2.9,11.2,300006.448
1537,300149.SZ,量子生物,食品,2.0,-2.89,18.5,749519.8762
734,002273.SZ,水晶光电,元器件,1.0,-2.86,13.12,1066515.9768
72,000338.SZ,潍柴动力,汽车配件,2.0,-2.86,10.65,4519688.6649
707,002245.SZ,澳洋顺昌,仓储物流,1.0,-2.85,4.82,440743.1758
2889,600891.SH,秋林集团,百货,5.0,-2.85,5.69,218633.727
1352,002908.SZ,德生科技,元器件,1.0,-2.84,19.84,172676.3726
2816,600811.SH,东方集团,综合类,1.0,-2.84,4.16,1361764.9007
1690,300303.SZ,聚飞光电,半导体,3.0,-2.84,3.15,356646.1872
888,002427.SZ,*ST尤夫,化纤,4.0,-2.84,14.63,562750.3001
356,000860.SZ,顺鑫农业,白酒,2.0,-2.83,43.3,2470654.6654
2132,300760.SZ,迈瑞医疗,医疗保健,3.0,-2.83,132.55,1611808.0
2135,600004.SH,白云机场,机场,2.0,-2.83,13.6,2814275.899
818,002357.SZ,富临运业,公路,1.0,-2.83,6.55,205169.5852
518,002056.SZ,横店东磁,元器件,1.0,-2.82,6.98,1146459.9988
3058,601616.SH,广电电气,电气设备,1.0,-2.82,4.16,389199.2
1836,300451.SZ,创业慧康,软件服务,1.0,-2.81,21.19,734626.2567
688,002226.SZ,江南化工,化工原料,1.0,-2.81,6.1,555837.4101
3274,603283.SH,赛腾股份,专用机械,2.0,-2.81,19.25,77000.0
1646,300259.SZ,新天科技,电器仪表,1.0,-2.81,3.52,254981.2412
991,002531.SZ,天顺风能,电气设备,2.0,-2.8,5.38,951713.1569
2979,601113.SH,华鼎股份,化纤,2.0,-2.8,7.85,653944.25
945,002484.SZ,江海股份,元器件,3.0,-2.79,7.51,573498.9939
2479,600410.SH,华胜天成,软件服务,1.0,-2.79,7.25,796588.9527
1501,300113.SZ,顺网科技,互联网,1.0,-2.79,14.6,684611.0207
2918,600967.SH,内蒙一机,运输设备,1.0,-2.78,11.87,1140111.3598
2684,600667.SH,太极实业,半导体,1.0,-2.77,6.39,761224.2598
1172,002714.SZ,牧原股份,农业综合,2.0,-2.77,50.6,6029221.5557
3415,603638.SH,艾迪精密,专用机械,2.0,-2.76,27.79,236163.9081
1679,300292.SZ,吴通控股,软件服务,1.0,-2.76,4.35,447883.3363
782,002321.SZ,华英农业,农业综合,5.0,-2.75,7.67,407315.0923
1466,300078.SZ,思创医惠,元器件,1.0,-2.75,10.06,733668.0749
3177,603058.SH,永吉股份,广告包装,3.0,-2.74,11.13,253837.458
3308,603338.SH,浙江鼎力,专用机械,2.0,-2.74,72.48,1795305.8266
1059,002599.SZ,盛通股份,广告包装,2.0,-2.74,11.12,214850.6687
1207,002751.SZ,易尚展示,家居用品,3.0,-2.74,24.86,217397.5925
1277,002827.SZ,高争民爆,化工原料,3.0,-2.73,15.89,100339.7885
39,000049.SZ,德赛电池,电气设备,1.0,-2.72,33.87,695160.5406
716,002254.SZ,泰和新材,化纤,1.0,-2.72,11.69,713877.5588
1856,300471.SZ,厚普股份,专用机械,2.0,-2.71,6.53,178446.9425
2984,601127.SH,小康股份,汽车配件,1.0,-2.71,16.59,366428.7018
173,000595.SZ,宝塔实业,机械基件,1.0,-2.7,3.66,276069.4629
3180,603063.SH,禾望电气,电气设备,3.0,-2.7,10.56,269596.8
3222,603156.SH,养元饮品,软饮料,2.0,-2.7,46.15,2107885.8405
1551,300163.SZ,先锋新材,其他建材,1.0,-2.7,3.95,130179.3959
2836,600833.SH,第一医药,医药商业,3.0,-2.7,10.58,236025.3551
1948,300566.SZ,激智科技,元器件,1.0,-2.69,15.37,145374.4814
1115,002655.SZ,共达电声,元器件,1.0,-2.69,7.28,262080.0
2064,300686.SZ,智动力,元器件,1.0,-2.69,11.43,100666.5726
1946,300563.SZ,神宇股份,通信设备,2.0,-2.67,26.93,86377.975
506,002044.SZ,美年健康,医疗保健,2.0,-2.67,17.55,4114710.7782
3381,603583.SH,捷昌驱动,电气设备,3.0,-2.67,70.56,213091.2
1558,300170.SZ,汉得信息,软件服务,2.0,-2.66,13.87,961636.0744
2088,300711.SZ,广哈通信,通信设备,1.0,-2.66,19.69,89012.583
969,002508.SZ,老板电器,家用电器,2.0,-2.66,26.85,2510208.597
1978,300598.SZ,诚迈科技,软件服务,3.0,-2.66,24.51,118546.1444
2748,600736.SH,苏州高新,园区开发,1.0,-2.66,6.35,731070.9959
1949,300567.SZ,精测电子,电器仪表,2.0,-2.63,71.0,594158.175
583,002121.SZ,科陆电子,电器仪表,1.0,-2.63,5.37,486316.5234
2113,300739.SZ,明阳电路,元器件,1.0,-2.63,23.1,106722.0
251,000702.SZ,正虹科技,饲料,2.0,-2.63,6.33,168779.6866
1571,300183.SZ,东软载波,软件服务,1.0,-2.62,14.1,378234.0891
120,000526.SZ,紫光学大,文教休闲,2.0,-2.62,23.8,228944.3547
2112,300738.SZ,奥飞数据,电信运营,1.0,-2.62,42.47,148415.662
