,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
1016,002556.SZ,辉隆股份,其他商业,0.72,29.0,0.0,6.2,433526.5971
982,002521.SZ,齐峰新材,造纸,0.78,29.0,0.0,6.68,284095.6225
981,002520.SZ,日发精机,机床制造,0.9,29.0,0.0,8.75,206462.1125
918,002457.SZ,青龙管业,塑料,0.96,29.0,0.0,9.83,328766.7937
916,002455.SZ,百川股份,化工原料,1.19,29.0,0.0,6.19,215877.5703
888,002427.SZ,*ST尤夫,化纤,1.97,29.0,0.0,17.66,679300.7724
880,002419.SZ,天虹股份,百货,0.5,29.0,0.0,13.17,1580253.1334
873,002412.SZ,汉森制药,中成药,0.89,29.0,0.0,17.83,513191.975
851,002390.SZ,信邦制药,中成药,2.18,29.0,0.0,5.79,965325.3658
847,002386.SZ,天原集团,化工原料,0.79,29.0,0.0,6.78,455398.9085
838,002377.SZ,国创高新,石油加工,2.14,29.0,0.0,6.75,327955.4386
826,002365.SZ,永安药业,化学制药,0.95,29.0,0.0,13.02,315312.3825
767,002306.SZ,*ST云网,酒店餐饮,1.06,29.0,0.0,4.15,329189.8117
763,002302.SZ,西部建设,水泥,2.27,29.0,0.0,15.68,1942844.2768
755,002294.SZ,信立泰,化学制药,1.14,29.0,0.0,27.24,2848947.9732
753,002292.SZ,奥飞娱乐,影视音像,3.11,29.0,0.0,9.31,757324.8212
2197,600078.SH,澄星股份,化工原料,1.01,29.0,0.0,4.3,284906.3302
735,002274.SZ,华昌化工,农药化肥,1.1,29.0,0.0,7.61,475878.225
724,002263.SZ,*ST东南,塑料,1.43,29.0,0.0,2.1,394455.621
700,002238.SZ,天威视讯,影视音像,2.6,29.0,0.0,10.68,659333.2176
683,002221.SZ,东华能源,石油贸易,0.8,29.0,0.0,9.79,1486733.502
422,000955.SZ,欣龙控股,纺织,2.07,29.0,0.0,6.11,328957.0538
419,000951.SZ,中国重汽,汽车整车,1.71,29.0,0.0,18.44,1237143.9518
406,000929.SZ,兰州黄河,啤酒,1.08,29.0,0.0,8.16,151575.446
228,000672.SZ,上峰水泥,水泥,0.87,29.0,0.0,11.19,910425.1934
220,000663.SZ,永安林业,林业,1.86,29.0,0.0,7.7,199693.3362
216,000657.SZ,中钨高新,小金属,1.22,29.0,0.0,7.11,322603.7954
213,000652.SZ,泰达股份,批发业,1.51,29.0,0.0,4.54,669253.0605
168,000589.SZ,黔轮胎A,汽车配件,0.69,29.0,0.0,4.14,321018.604
156,000568.SZ,泸州老窖,白酒,1.49,29.0,0.0,60.91,8893501.3518
154,000566.SZ,海南海药,化学制药,2.11,29.0,0.0,8.21,988070.5945
117,000523.SZ,广州浪奇,日用化工,1.54,29.0,0.0,5.57,349222.1374
104,000505.SZ,京粮控股,食品,0.78,29.0,0.0,6.82,276979.1637
103,000504.SZ,南华生物,环境保护,0.84,29.0,0.0,15.6,484650.1936
102,000503.SZ,国新健康,医疗保健,2.77,29.0,0.0,25.41,2283907.2204
101,000502.SZ,绿景控股,医疗保健,1.01,29.0,0.0,8.7,159513.5056
91,000422.SZ,*ST宜化,农药化肥,0.77,29.0,0.0,4.11,369001.1364
89,000420.SZ,吉林化纤,化纤,1.58,29.0,0.0,2.84,472286.4688
78,000407.SZ,胜利股份,供气供热,1.22,29.0,0.0,4.92,366850.9947
68,000159.SZ,国际实业,石油贸易,3.99,29.0,0.0,8.8,423003.6738
63,000153.SZ,丰原药业,化学制药,1.15,29.0,0.0,6.96,217136.1521
50,000066.SZ,中国长城,电脑设备,2.67,29.0,0.0,9.6,2391088.6166
49,000065.SZ,北方国际,建筑施工,1.89,29.0,0.0,11.44,719511.4864
29,000036.SZ,华联控股,全国地产,1.3,29.0,0.0,7.7,874984.4657
7,000009.SZ,中国宝安,综合类,2.23,29.0,0.0,6.88,1458414.8774
237,000683.SZ,远兴能源,化工原料,0.87,29.0,0.0,3.23,923535.7645
248,000698.SZ,沈阳化工,化工原料,0.81,29.0,0.0,4.54,356699.9635
250,000701.SZ,厦门信达,综合类,1.6,29.0,0.0,8.38,340741.7409
254,000707.SZ,*ST双环,化工原料,1.32,29.0,0.0,4.0,185657.706
399,000921.SZ,海信家电,家用电器,1.54,29.0,0.0,12.89,1162723.1988
386,000905.SZ,厦门港务,港口,1.87,29.0,0.0,9.46,502326.0
373,000888.SZ,峨眉山A,旅游景点,0.67,29.0,0.0,7.38,388861.8693
371,000886.SZ,海南高速,路桥,0.85,29.0,0.0,4.98,482309.4881
370,000885.SZ,城发环境,公路,1.05,29.0,0.0,9.32,417892.0082
366,000880.SZ,潍柴重机,机械基件,0.73,29.0,0.0,9.12,123243.12
361,000869.SZ,张裕A,红黄药酒,0.71,29.0,0.0,31.85,1444272.648
356,000860.SZ,顺鑫农业,白酒,1.44,29.0,0.0,55.45,3163921.5056
333,000820.SZ,神雾节能,环境保护,2.14,29.0,0.0,7.37,212003.15
314,000796.SZ,凯撒旅游,旅游服务,1.28,29.0,0.0,8.81,707022.4617
1053,002593.SZ,日上集团,汽车配件,1.03,29.0,0.0,4.07,189899.4357
312,000793.SZ,华闻传媒,出版业,2.92,29.0,0.0,5.02,973367.3872
307,000788.SZ,北大医药,化学制药,2.21,29.0,0.0,8.67,516719.373
303,000782.SZ,美达股份,化纤,1.07,29.0,0.0,5.23,233423.7753
301,000779.SZ,三毛派神,纺织,0.97,29.0,0.0,11.07,206390.2091
294,000762.SZ,西藏矿业,小金属,1.39,29.0,0.0,9.21,438351.0138
289,000757.SZ,浩物股份,汽车配件,0.71,29.0,0.0,5.91,266907.1836
285,000752.SZ,西藏发展,啤酒,1.46,29.0,0.0,8.98,236850.3781
269,000723.SZ,美锦能源,焦炭加工,2.25,29.0,0.0,6.78,733081.7011
267,000721.SZ,西安饮食,酒店餐饮,1.04,29.0,0.0,5.26,229228.4041
266,000720.SZ,*ST新能,火力发电,1.77,29.0,0.0,5.37,463678.02
262,000716.SZ,黑芝麻,食品,2.08,29.0,0.0,4.66,288848.0696
310,000791.SZ,甘肃电投,水力发电,1.24,29.0,0.0,6.79,659371.7736
1080,002620.SZ,瑞和股份,装修装饰,0.92,29.0,0.0,7.4,224655.157
743,002282.SZ,博深工具,轻工机械,0.77,29.0,0.0,10.26,231353.0724
1525,300135.SZ,宝利国际,化工原料,0.92,29.0,0.0,3.3,304128.0
1537,300147.SZ,香雪制药,中成药,1.11,29.0,0.0,8.18,540206.6061
2001,300620.SZ,光库科技,元器件,1.15,29.0,0.0,48.25,106150.0
2011,300630.SZ,普利制药,化学制药,1.71,29.0,0.0,73.06,723122.2725
2012,300631.SZ,久吾高科,环境保护,1.07,29.0,0.0,18.22,126271.888
1536,300146.SZ,汤臣倍健,食品,1.14,29.0,0.0,22.97,2024439.8934
2016,300635.SZ,达安股份,建筑施工,1.03,29.0,0.0,18.03,78826.9797
1535,300145.SZ,中金环境,专用机械,1.53,29.0,0.0,4.4,650775.4242
3574,603968.SH,醋化股份,化工原料,0.75,29.0,0.0,15.89,324918.72
1530,300140.SZ,中环装备,电气设备,1.3,29.0,0.0,11.21,276756.8844
1527,300137.SZ,先河环保,环境保护,1.29,29.0,0.0,11.24,532657.4349
1922,300536.SZ,农尚环境,建筑施工,2.63,29.0,0.0,14.67,89596.7595
2020,300639.SZ,凯普生物,医疗保健,0.99,29.0,0.0,17.89,162014.7471
2034,300654.SZ,世纪天鸿,出版业,3.06,29.0,0.0,30.66,190364.1075
1498,300108.SZ,吉药控股,中成药,2.22,29.0,0.0,8.25,375478.1003
1415,300024.SZ,机器人,专用机械,1.76,29.0,0.0,21.04,3184686.6619
1571,300181.SZ,佐力药业,中成药,1.88,29.0,0.0,7.37,344372.7352
1603,300214.SZ,日科化学,化工原料,0.71,29.0,0.0,6.5,200898.0818
1614,300225.SZ,金力泰,染料涂料,1.07,29.0,0.0,6.2,290536.1422
1623,300234.SZ,开尔新材,陶瓷,1.35,29.0,0.0,7.97,121087.6218
1933,300548.SZ,博创科技,元器件,2.16,29.0,0.0,48.0,163728.0
1911,300525.SZ,博思软件,软件服务,1.6,29.0,0.0,35.72,280163.0653
1904,300517.SZ,海波重科,建筑施工,1.3,29.0,0.0,16.45,67650.625
1862,300475.SZ,聚隆科技,专用机械,1.24,29.0,0.0,11.07,142840.8461
1858,300471.SZ,厚普股份,专用机械,4.36,29.0,0.0,12.45,340224.2625
1836,300449.SZ,汉邦高科,电脑设备,1.91,29.0,0.0,22.38,249285.7442
1972,300589.SZ,江龙船艇,船舶,1.07,29.0,0.0,14.8,88841.0374
2043,300663.SZ,科蓝软件,软件服务,3.49,29.0,0.0,28.35,349087.4188
1824,300437.SZ,清水源,化工原料,1.06,29.0,0.0,17.68,234480.0541
1777,300390.SZ,天华超净,元器件,2.13,29.0,0.0,11.35,212139.7503
1739,300350.SZ,华鹏飞,仓储物流,1.86,29.0,0.0,8.09,253051.7431
1983,300601.SZ,康泰生物,生物制药,2.15,29.0,0.0,46.48,1163325.1216
1088,002628.SZ,成都路桥,建筑施工,1.36,29.0,0.0,6.24,451509.2169
1650,300261.SZ,雅本化学,农药化肥,0.71,29.0,0.0,5.86,538250.7751
1627,300238.SZ,冠昊生物,医疗保健,2.63,29.0,0.0,15.95,392358.2161
1988,300606.SZ,金太阳,矿物制品,1.08,29.0,0.0,20.63,67222.3537
1981,300599.SZ,雄塑科技,塑料,0.65,29.0,0.0,12.56,113802.392
1404,300013.SZ,新宁物流,仓储物流,1.41,29.0,0.0,15.39,419667.0398
1926,300540.SZ,深冷股份,专用机械,1.51,29.0,0.0,14.44,92465.6173
1279,002829.SZ,星网宇达,通信设备,1.35,29.0,0.0,21.41,131630.3093
2179,600059.SH,古越龙山,红黄药酒,0.78,29.0,0.0,8.14,658138.6703
1270,002820.SZ,桂发祥,食品,0.58,29.0,0.0,14.49,179772.1383
1206,002750.SZ,龙津药业,中成药,8.47,29.0,0.0,19.67,781466.1372
1400,300009.SZ,安科生物,生物制药,1.07,29.0,0.0,16.29,1110497.8816
1179,002722.SZ,金轮股份,纺织机械,0.89,29.0,0.0,17.74,305549.435
1283,002833.SZ,弘亚数控,专用机械,0.91,29.0,0.0,47.37,272261.6804
1177,002719.SZ,麦趣尔,乳制品,1.41,29.0,0.0,14.01,197332.0072
1292,002843.SZ,泰嘉股份,钢加工,1.3,29.0,0.0,16.2,136080.0
1293,002845.SZ,同兴达,元器件,2.21,29.0,0.0,22.88,168874.9737
1302,002855.SZ,捷荣技术,塑料,0.9,29.0,0.0,10.54,87903.6
1160,002700.SZ,新疆浩源,供气供热,1.22,29.0,0.0,11.65,364797.4752
1326,002880.SZ,卫光生物,生物制药,0.63,29.0,0.0,48.28,130356.0
1330,002884.SZ,凌霄泵业,专用机械,1.54,29.0,0.0,30.9,200243.8965
1256,002805.SZ,丰元股份,化工原料,1.67,29.0,0.0,19.73,105799.0669
1158,002698.SZ,博实股份,化工机械,0.9,29.0,0.0,12.48,679449.4387
2171,600051.SH,宁波联合,综合类,0.91,29.0,0.0,6.95,216061.6
2099,300721.SZ,怡达股份,化工原料,1.1,29.0,0.0,23.27,96972.1518
2162,600031.SH,三一重工,工程机械,1.46,29.0,0.0,13.1,10551024.8818
1338,002892.SZ,科力尔,电气设备,2.85,29.0,0.0,48.5,127729.6
1397,300006.SZ,莱美药业,化学制药,1.34,29.0,0.0,5.08,341045.6268
1106,002646.SZ,青青稞酒,白酒,0.86,29.0,0.0,12.89,580050.0
2189,600070.SH,浙江富润,纺织,1.48,29.0,0.0,9.08,364578.4421
1339,002893.SZ,华通热力,供气供热,1.11,29.0,0.0,17.58,112640.3551
1146,002686.SZ,亿利达,专用机械,0.77,29.0,0.0,7.49,260772.0879
2182,600062.SH,华润双鹤,化学制药,0.99,29.0,0.0,14.25,1173120.0866
1378,002937.SZ,兴瑞科技,元器件,1.21,29.0,0.0,35.77,164542.0
1121,002661.SZ,克明面业,食品,0.85,29.0,0.0,15.1,494306.1134
1363,002920.SZ,德赛西威,汽车配件,1.42,29.0,0.0,29.11,356015.3
255,000708.SZ,大冶特钢,特种钢,1.1,30.0,0.0,12.79,574793.4459
3374,603557.SH,起步股份,服饰,2.05,30.0,0.0,11.32,247797.5825
3358,603507.SH,振江股份,钢加工,0.68,30.0,0.0,28.23,226904.4404
280,000737.SZ,*ST南风,日用化工,1.49,30.0,0.0,4.65,255173.4
276,000732.SZ,泰禾集团,区域地产,1.54,30.0,0.0,19.73,2452556.7842
2353,600256.SH,广汇能源,石油开采,0.79,30.0,0.0,4.56,3072119.0911
275,000731.SZ,四川美丰,农药化肥,1.15,30.0,0.0,7.17,424094.2804
44,000059.SZ,华锦股份,石油加工,0.84,30.0,0.0,7.2,1151596.1383
1953,300569.SZ,天能重工,专用机械,1.24,30.0,0.0,22.64,191519.118
2082,300702.SZ,天宇股份,化学制药,1.15,30.0,0.0,31.65,165389.2114
2239,600123.SH,兰花科创,煤炭开采,0.66,30.0,0.0,8.06,920774.4
2079,300699.SZ,光威复材,化工原料,0.94,30.0,0.0,49.82,1144700.1207
146,000557.SZ,西部创业,铁路,1.27,30.0,0.0,5.07,296719.3235
2261,600151.SH,航天机电,半导体,1.81,30.0,0.0,6.17,856825.2636
162,000581.SZ,威孚高科,汽车配件,0.79,30.0,0.0,23.6,1974116.3788
2122,300747.SZ,锐科激光,元器件,1.45,30.0,0.0,185.9,594880.0
2149,600017.SH,日照港,港口,0.76,30.0,0.0,3.46,1064176.2452
165,000585.SZ,*ST东电,电气设备,1.55,30.0,0.0,3.05,185873.3983
72,000338.SZ,潍柴动力,汽车配件,1.13,30.0,0.0,11.74,4982267.1292
3456,603708.SH,家家悦,超市连锁,0.51,30.0,0.0,24.19,379712.6047
178,000600.SZ,建投能源,火力发电,1.03,30.0,0.0,7.83,853504.5507
192,000617.SZ,中油资本,多元金融,1.65,30.0,0.0,15.28,439359.8976
215,000656.SZ,金科股份,区域地产,0.45,30.0,0.0,6.42,3379662.5752
2304,600199.SH,金种子酒,白酒,2.01,30.0,0.0,7.84,435727.6016
3417,603636.SH,南威软件,软件服务,1.74,30.0,0.0,14.58,764939.2568
2328,600227.SH,圣济堂,农药化肥,1.63,30.0,0.0,4.3,535522.3634
3401,603606.SH,东方电缆,电气设备,0.64,30.0,0.0,11.53,566605.1777
2170,600050.SH,中国联通,电信运营,1.22,30.0,0.0,7.18,15219156.2116
3536,603886.SH,元祖股份,食品,0.87,30.0,0.0,23.9,289689.51
3542,603896.SH,寿仙谷,中成药,1.9,30.0,0.0,41.25,251858.0625
3386,603585.SH,苏利股份,化工原料,0.79,30.0,0.0,26.12,141048.0
2736,600720.SH,祁连山,水泥,1.21,30.0,0.0,9.16,710965.0213
381,000899.SZ,赣能股份,火力发电,0.96,30.0,0.0,5.88,573696.3155
300,000778.SZ,新兴铸管,钢加工,0.68,30.0,0.0,5.17,2027182.6029
1519,300129.SZ,泰胜风能,电气设备,0.93,30.0,0.0,4.59,245817.8631
604,002142.SZ,宁波银行,银行,0.6,30.0,0.0,20.86,9659478.5267
2959,601011.SH,宝泰隆,焦炭加工,0.87,30.0,0.0,6.86,1097065.0551
1437,300046.SZ,台基股份,半导体,2.09,30.0,0.0,18.02,384042.24
2567,600529.SH,山东药玻,医疗保健,0.49,30.0,0.0,23.28,838853.2568
2936,600984.SH,建设机械,工程机械,0.9,30.0,0.0,6.77,532200.1691
1403,300012.SZ,华测检测,电器仪表,0.9,30.0,0.0,9.03,1358713.0829
2589,600557.SH,康缘药业,中成药,0.79,30.0,0.0,13.55,811009.8234
1349,002905.SZ,金逸影视,影视音像,0.98,30.0,0.0,17.47,117398.4
2613,600583.SH,海油工程,石油开采,0.6,30.0,0.0,6.09,2692605.0732
2523,600479.SH,千金药业,中成药,0.9,30.0,0.0,10.41,435665.9088
720,002259.SZ,ST升达,供气供热,1.13,30.0,0.0,2.62,189602.998
733,002272.SZ,川润股份,机械基件,0.78,30.0,0.0,5.48,175713.1246
2816,600807.SH,*ST天业,区域地产,1.37,30.0,0.0,5.59,439943.3214
2813,600803.SH,新奥股份,农药化肥,0.91,30.0,0.0,12.34,1517025.0362
2811,600801.SH,华新水泥,水泥,0.57,30.0,0.0,21.33,2074921.2362
1261,002810.SZ,山东赫达,化工原料,1.71,30.0,0.0,26.72,164039.8836
1240,002787.SZ,华源控股,广告包装,1.67,30.0,0.0,9.99,155081.6711
1235,002781.SZ,奇信股份,装修装饰,0.53,30.0,0.0,17.92,401209.5826
2769,600754.SH,锦江股份,酒店餐饮,0.87,30.0,0.0,27.0,1750997.898
991,002531.SZ,天顺风能,电气设备,1.31,30.0,0.0,6.98,1234750.527
999,002539.SZ,云图控股,农药化肥,0.97,30.0,0.0,5.79,350613.2549
732,002271.SZ,东方雨虹,其他建材,1.21,30.0,0.0,21.49,2134977.7191
542,002080.SZ,中材科技,化纤,1.95,30.0,0.0,14.67,938880.0
2507,600456.SH,宝钛股份,小金属,1.27,30.0,0.0,24.3,1045545.651
499,002037.SZ,久联发展,化工原料,0.75,30.0,0.0,10.4,238324.0704
3294,603315.SH,福鞍股份,机械基件,1.32,30.0,0.0,16.83,370177.3664
1859,300472.SZ,新元科技,专用机械,2.32,30.0,0.0,22.91,187704.5212
3283,603298.SH,杭叉集团,专用机械,0.66,30.0,0.0,14.91,254343.1877
317,000799.SZ,酒鬼酒,白酒,1.28,30.0,0.0,24.72,803224.4386
1830,300443.SZ,金雷股份,专用机械,1.87,30.0,0.0,18.97,302478.8942
348,000839.SZ,中信国安,综合类,3.19,30.0,0.0,6.43,2519921.6309
2416,600329.SH,中新药业,中成药,0.87,30.0,0.0,15.82,895203.2962
364,000877.SZ,天山股份,水泥,1.59,30.0,0.0,12.36,1087796.6772
1705,300316.SZ,晶盛机电,专用机械,1.95,30.0,0.0,15.63,1872919.9786
1674,300285.SZ,国瓷材料,陶瓷,1.31,30.0,0.0,21.45,876645.9101
3228,603158.SH,腾龙股份,汽车配件,1.01,30.0,0.0,19.01,412462.2512
3220,603129.SH,春风动力,摩托车,1.05,30.0,0.0,23.63,154013.8512
3198,603089.SH,正裕工业,汽车配件,0.77,30.0,0.0,20.66,64985.7821
1566,300176.SZ,派生科技,汽车配件,0.99,30.0,0.0,48.8,1822088.4415
452,000993.SZ,闽东电力,水力发电,3.78,30.0,0.0,9.47,353231.0
3142,603006.SH,联明股份,汽车配件,2.16,30.0,0.0,16.0,159933.0976
457,000999.SZ,华润三九,中成药,0.96,30.0,0.0,28.7,2807994.534
462,001979.SZ,招商蛇口,全国地产,0.57,30.0,0.0,22.64,5438885.1608
2495,600429.SH,三元股份,乳制品,0.6,30.0,0.0,5.96,527460.0
2501,600444.SH,国机通用,塑料,0.71,30.0,0.0,11.58,169556.5973
3042,601515.SH,东风股份,广告包装,1.87,30.0,0.0,12.13,1348856.0
496,002034.SZ,旺能环境,环境保护,1.67,30.0,0.0,19.08,416022.5028
3024,601318.SH,中国平安,保险,0.8,30.0,0.0,76.55,82924046.7322
3329,603377.SH,东方时尚,汽车服务,0.75,30.0,0.0,17.17,1009596.0
3582,603985.SH,恒润股份,机械基件,0.59,30.0,0.0,28.74,191293.44
