,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
131,000807.SZ,000807,云铝股份,铝,6.64,7.0,1.0,1.0,173.08,"基本养老保险基金九零二组合
香港中央结算有限公司(陆股通)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
中国工商银行股份有限公司-富国沪深300增强证券投资基金",7.0
132,002469.SZ,002469,三维工程,建筑工程,6.68,0.0,4.0,4.0,30.96,中央汇金资产管理有限责任公司,1.0
133,000601.SZ,000601,韶能股份,水力发电,6.7,4.0,0.0,1.0,72.35,深圳日昇创沅资产管理有限公司,1.0
134,300420.SZ,300420,五洋停车,机械基件,6.87,7.0,0.0,1.0,35.04,"中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金",2.0
135,600075.SH,600075,新疆天业,化工原料,6.88,8.0,0.0,1.0,66.91,"海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金",4.0
136,002283.SZ,002283,天润工业,汽车配件,6.88,1.0,1.0,2.0,65.76,,0.0
137,002531.SZ,002531,天顺风能,电气设备,7.03,0.0,1.0,1.0,123.56,"基本养老保险基金一二零八组合
全国社保基金一一三组合
全国社保基金四一八组合
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托",5.0
138,300199.SZ,300199,翰宇药业,化学制药,7.06,7.0,1.0,1.0,41.48,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
红土创新基金-广发证券-中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",4.0
139,601369.SH,601369,陕鼓动力,机械基件,7.1,3.0,1.0,1.0,116.35,中央汇金资产管理有限责任公司,1.0
140,600965.SH,600965,福成股份,农业综合,7.13,8.0,0.0,1.0,58.37,中海信托股份有限公司-中海信托-福成股份员工持股计划集合资金信托,1.0
141,002316.SZ,002316,亚联发展,软件服务,7.16,2.0,1.0,1.0,21.01,国通信托有限责任公司-国通信托·恒升318号证券投资集合资金信托计划,1.0
142,002479.SZ,002479,富春环保,火力发电,7.19,0.0,0.0,1.0,63.43,"民生加银基金-建设银行-西南证券股份有限公司
深圳招华城市发展股权投资基金合伙企业(有限合伙)",2.0
143,300040.SZ,300040,九洲集团,电气设备,7.2,0.0,1.0,1.0,17.89,中央汇金资产管理有限责任公司,1.0
144,300195.SZ,300195,长荣股份,轻工机械,7.2,6.0,0.0,1.0,21.79,"鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划
云南国际信托有限公司-云信智兴2017-234号单一资金信托",3.0
145,300208.SZ,300208,青岛中程,电气设备,7.21,0.0,1.0,1.0,46.13,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
146,002429.SZ,002429,兆驰股份,家用电器,7.22,2.0,1.0,1.0,324.63,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
147,000759.SZ,000759,中百集团,超市连锁,7.23,5.0,0.0,1.0,49.21,"全国社保基金一零三组合
长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划",2.0
148,600712.SH,600712,南宁百货,百货,7.28,0.0,2.0,2.0,39.19,浙江九章资产管理有限公司-幻方星月石7号私募基金,1.0
149,002026.SZ,002026,山东威达,机械基件,7.3,0.0,1.0,2.0,30.67,中央汇金资产管理有限责任公司,1.0
150,000639.SZ,000639,西王食品,食品,7.33,0.0,2.0,2.0,78.9,"巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)
山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
深圳市九派资本管理有限公司-九派定增1号私募股权投资基金",4.0
151,300318.SZ,300318,博晖创新,医疗保健,7.33,8.0,0.0,1.0,53.11,中央汇金资产管理有限责任公司,1.0
152,600678.SH,600678,四川金顶,水泥,7.37,8.0,1.0,1.0,25.72,中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金,1.0
153,300385.SZ,300385,雪浪环境,环境保护,7.44,2.0,1.0,1.0,16.74,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
中央汇金资产管理有限责任公司",2.0
154,600415.SH,600415,小商品城,商品城,7.45,8.0,0.0,1.0,405.52,"广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司",9.0
155,002562.SZ,002562,兄弟科技,化学制药,7.45,6.0,0.0,2.0,40.16,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华夏兴华混合型证券投资基金
中央汇金资产管理有限责任公司",3.0
156,300528.SZ,300528,幸福蓝海,影视音像,7.5,7.0,1.0,1.0,16.2,"中国农业银行股份有限公司-华安智能生活混合型证券投资基金
江苏紫金文化产业发展基金(有限合伙)
中国银行股份有限公司-华安成长创新混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金",4.0
157,601928.SH,601928,凤凰传媒,出版业,7.51,2.0,1.0,1.0,191.12,"凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
广发基金-农业银行-广发中证金融资产管理计划
全国社保基金四一三组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一零一组合
中央汇金资产管理有限责任公司",8.0
158,600165.SH,600165,新日恒力,钢加工,7.54,0.0,3.0,3.0,51.64,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划",3.0
159,000698.SZ,000698,沈阳化工,化工原料,7.56,6.0,1.0,5.0,59.4,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
160,601222.SH,601222,林洋能源,电器仪表,7.59,0.0,1.0,2.0,132.74,"基本养老保险基金一六零三一组合
全国社保基金四一三组合
中国长城资产管理股份有限公司",3.0
161,600515.SH,600515,海航基础,全国地产,7.61,7.0,0.0,1.0,126.2,"重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划",6.0
162,300261.SZ,300261,雅本化学,农药化肥,7.63,6.0,0.0,3.0,71.14,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
中央汇金资产管理有限责任公司",4.0
163,603015.SH,603015,弘讯科技,电气设备,7.65,0.0,1.0,1.0,30.92,,0.0
164,600706.SH,600706,曲江文旅,旅游服务,7.66,6.0,0.0,1.0,16.35,,0.0
165,600606.SH,600606,绿地控股,全国地产,7.69,5.0,0.0,2.0,935.73,"全国社保基金四一二组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金",3.0
166,000635.SZ,000635,英力特,化工原料,7.71,6.0,0.0,1.0,23.37,,0.0
167,600458.SH,600458,时代新材,塑料,7.71,2.0,1.0,1.0,61.9,中央汇金资产管理有限责任公司,1.0
168,002634.SZ,002634,棒杰股份,服饰,7.73,0.0,1.0,2.0,24.43,中央汇金资产管理有限责任公司,1.0
169,300591.SZ,300591,万里马,服饰,7.75,0.0,0.0,1.0,14.59,,0.0
170,601168.SH,601168,西部矿业,铜,7.76,0.0,0.0,1.0,184.92,"中国对外经济贸易信托有限公司-新股C1
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
171,002105.SZ,002105,信隆健康,文教休闲,7.83,3.0,1.0,2.0,28.85,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
172,600879.SH,600879,航天电子,航空,7.84,0.0,1.0,1.0,213.19,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",3.0
173,600814.SH,600814,杭州解百,百货,7.88,9.0,1.0,1.0,56.34,香港中央结算有限公司(陆股通),1.0
174,600695.SH,600695,绿庭投资,多元金融,7.99,9.0,0.0,1.0,29.28,,0.0
175,002570.SZ,002570,贝因美,乳制品,8.04,0.0,1.0,1.0,82.21,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
176,000962.SZ,000962,东方钽业,小金属,8.05,7.0,0.0,1.0,35.49,中央汇金资产管理有限责任公司,1.0
177,603299.SH,603299,苏盐井神,化工原料,8.05,0.0,0.0,1.0,45.03,,0.0
178,000819.SZ,000819,岳阳兴长,石油加工,8.08,7.0,0.0,1.0,24.17,,0.0
179,603007.SH,603007,花王股份,建筑工程,8.08,0.0,1.0,2.0,26.94,香港中央结算有限公司(陆股通),1.0
180,601798.SH,601798,蓝科高新,化工机械,8.11,1.0,2.0,3.0,28.75,,0.0
181,000903.SZ,000903,云内动力,机械基件,8.15,0.0,0.0,1.0,144.03,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
安徽中安资本投资基金有限公司",2.0
182,300324.SZ,300324,旋极信息,软件服务,8.17,0.0,2.0,2.0,99.94,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)",3.0
183,600609.SH,600609,金杯汽车,汽车配件,8.17,8.0,0.0,1.0,89.27,北京桑海汇通资产管理中心(有限合伙),1.0
184,000529.SZ,000529,广弘控股,食品,8.23,8.0,0.0,1.0,46.9,,0.0
185,000030.SZ,000030,富奥股份,汽车配件,8.29,2.0,0.0,1.0,145.89,"中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
186,002532.SZ,002532,新界泵业,农用机械,8.3,7.0,0.0,1.0,35.76,,0.0
187,000421.SZ,000421,南京公用,供气供热,8.33,1.0,3.0,6.0,47.7,,0.0
188,600858.SH,600858,银座股份,百货,8.34,8.0,1.0,2.0,43.16,中国东方资产管理股份有限公司,1.0
189,603399.SH,603399,吉翔股份,小金属,8.34,8.0,0.0,1.0,42.37,"华信万达期货股份有限公司-陕西省国际信托股份有限公司-陕国投·聚宝盆66号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·持盈35号证券投资集合资金信托计划",2.0
190,601999.SH,601999,出版传媒,出版业,8.44,1.0,1.0,1.0,46.5,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
191,600178.SH,600178,东安动力,汽车配件,8.49,0.0,5.0,5.0,39.23,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
192,601377.SH,601377,兴业证券,证券,8.49,9.0,0.0,1.0,568.55,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
193,300323.SZ,300323,华灿光电,半导体,8.5,2.0,1.0,2.0,70.72,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
194,000893.SZ,000893,东凌国际,食品,8.53,1.0,2.0,4.0,34.18,,0.0
195,603099.SH,603099,长白山,旅游景点,8.55,6.0,0.0,1.0,22.8,中国华融资产管理股份有限公司,1.0
196,000612.SZ,000612,焦作万方,铝,8.58,7.0,1.0,1.0,102.19,"焦作通财创业投资有限责任公司-焦作通财创新创业投资基金(有限合伙)
中央汇金资产管理有限责任公司",2.0
197,000525.SZ,000525,红太阳,农药化肥,8.59,7.0,0.0,1.0,49.35,中央汇金资产管理有限责任公司,1.0
198,300213.SZ,300213,佳讯飞鸿,通信设备,8.59,0.0,1.0,3.0,46.83,,0.0
199,600618.SH,600618,氯碱化工,化工原料,8.59,5.0,0.0,2.0,64.41,中央汇金资产管理有限责任公司,1.0
200,002563.SZ,002563,森马服饰,服饰,8.6,0.0,2.0,2.0,158.41,全国社保基金一一一组合,1.0
201,300345.SZ,300345,华民股份,钢加工,8.64,7.0,1.0,1.0,38.13,珠海回声资产管理有限公司-回声1号私募基金,1.0
202,000829.SZ,000829,天音控股,其他商业,8.66,1.0,2.0,2.0,80.5,"香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品
北京国际信托有限公司
中央汇金资产管理有限责任公司",5.0
203,300013.SZ,300013,新宁物流,仓储物流,8.73,8.0,0.0,1.0,35.71,"上海禛瑛投资管理有限公司-禛瑛稳健2号私募投资基金
上海迎水投资管理有限公司-迎水通怡1号私募证券投资基金",2.0
204,002137.SZ,002137,麦达数字,通信设备,8.73,2.0,1.0,1.0,31.85,,0.0
205,300334.SZ,300334,津膜科技,专用机械,8.74,3.0,1.0,2.0,25.58,中央汇金资产管理有限责任公司,1.0
206,000610.SZ,000610,西安旅游,旅游服务,8.8,6.0,0.0,1.0,20.7,,0.0
207,000848.SZ,000848,承德露露,软饮料,8.82,2.0,0.0,1.0,94.92,"香港中央结算有限公司(陆股通)
基本养老保险基金一一零一组合
全国社保基金六零四组合
全国社保基金四一三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
中国工商银行-富国中证红利指数增强型证券投资基金
中央汇金资产管理有限责任公司",8.0
208,601901.SH,601901,方正证券,证券,8.84,3.0,1.0,1.0,727.72,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中央汇金资产管理有限责任公司",7.0
209,603758.SH,603758,秦安股份,汽车配件,8.85,1.0,0.0,1.0,38.83,上海兰丞秦安股权投资基金合伙企业(有限合伙),1.0
210,002561.SZ,002561,徐家汇,百货,8.87,7.0,0.0,1.0,35.23,中央汇金资产管理有限责任公司,1.0
211,300364.SZ,300364,中文在线,出版业,8.87,6.0,0.0,2.0,56.05,,0.0
212,300083.SZ,300083,创世纪,元器件,8.88,1.0,2.0,3.0,109.5,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
213,300426.SZ,300426,唐德影视,影视音像,8.88,8.0,0.0,1.0,22.22,,0.0
214,603318.SH,603318,派思股份,专用机械,8.89,8.0,0.0,1.0,35.75,"中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品
太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划",2.0
215,603128.SH,603128,华贸物流,仓储物流,8.91,7.0,1.0,2.0,90.17,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)",2.0
216,000045.SZ,000045,深纺织A,元器件,8.93,8.0,0.0,1.0,40.81,,0.0
217,300092.SZ,300092,科新机电,专用机械,8.94,6.0,0.0,1.0,14.95,中央汇金资产管理有限责任公司,1.0
218,600596.SH,600596,新安股份,化工原料,8.98,3.0,1.0,1.0,62.85,"上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
219,600054.SH,600054,黄山旅游,旅游景点,8.98,6.0,0.0,1.0,46.09,,0.0
220,300490.SZ,300490,华自科技,电气设备,9.05,7.0,0.0,1.0,21.25,"玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金",3.0
221,600136.SH,600136,当代文体,影视音像,9.12,2.0,1.0,1.0,44.4,"全国社保基金一零六组合
全国社保基金一零二组合",2.0
222,600435.SH,600435,北方导航,专用机械,9.15,0.0,1.0,1.0,136.27,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中兵投资-广发证券-17中兵EB担保及信托财产专户
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",5.0
223,300081.SZ,300081,恒信东方,文教休闲,9.19,7.0,0.0,1.0,33.88,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
金鹰基金-工商银行-万向信托-万向信托-星辰50号事务管理类单一资金信托",2.0
224,601636.SH,601636,旗滨集团,玻璃,9.2,1.0,1.0,2.0,246.86,"中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
全国社保基金四一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金三一零组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中信证券股份有限公司-社保基金1106组合",7.0
225,300241.SZ,300241,瑞丰光电,半导体,9.2,2.0,1.0,2.0,39.19,"深圳前海华银创富资产管理有限公司-华银成长1期私募基金
前海方舟资产管理有限公司
福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",4.0
226,600620.SH,600620,天宸股份,综合类,9.32,0.0,1.0,1.0,64.0,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
227,603959.SH,603959,百利科技,建筑工程,9.33,7.0,1.0,1.0,40.96,"上海淮矿资产管理有限公司
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
香港中央结算有限公司(陆股通)
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
盈科创新资产管理有限公司
吉林雨田股权投资基金合伙企业(有限合伙)
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托",7.0
228,002713.SZ,002713,东易日盛,装修装饰,9.34,6.0,0.0,2.0,37.48,"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司",4.0
229,002235.SZ,002235,安妮股份,互联网,9.34,1.0,1.0,1.0,49.53,,0.0
230,002112.SZ,002112,三变科技,电气设备,9.35,7.0,0.0,1.0,18.59,中央汇金资产管理有限责任公司,1.0
231,300412.SZ,300412,迦南科技,医疗保健,9.36,7.0,0.0,1.0,20.83,"北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划
中央汇金资产管理有限责任公司",2.0
232,603901.SH,603901,永创智能,专用机械,9.44,0.0,1.0,1.0,40.85,"诺德基金-招商银行-诺德基金千金111号特定客户资产管理计划
深圳前海银湖资本有限公司-银湖麒麟2号私募证券投资基金
诺德基金-招商银行-诺德基金千金134号特定客户资产管理计划",3.0
233,600116.SH,600116,三峡水利,水力发电,9.5,8.0,0.0,1.0,94.34,"基本养老保险基金一零零三组合
全国社保基金一零七组合",2.0
234,603603.SH,603603,博天环境,环境保护,9.5,1.0,1.0,1.0,23.92,"国投创新(北京)投资基金有限公司
香港中央结算有限公司(陆股通)
上海复星创富股权投资基金合伙企业(有限合伙)",3.0
235,600230.SH,600230,沧州大化,农药化肥,9.55,8.0,0.0,1.0,39.33,"北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
236,002295.SZ,002295,精艺股份,铜,9.56,0.0,1.0,1.0,23.92,芜湖长元股权投资基金(有限合伙),1.0
237,002730.SZ,002730,电光科技,电气设备,9.62,1.0,0.0,1.0,27.62,,0.0
238,000566.SZ,000566,海南海药,化学制药,9.67,6.0,0.0,3.0,116.38,"云南国际信托有限公司-聚利36号单一资金信托
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划",4.0
239,000058.SZ,000058,深赛格,元器件,9.7,8.0,0.0,2.0,52.19,,0.0
240,603003.SH,603003,龙宇燃油,石油贸易,9.74,7.0,0.0,1.0,40.57,"平安大华基金-平安银行-北京恒宇天泽投资管理有限公司
财通基金-工商银行-投乐定增6号资产管理计划
九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划",3.0
241,000881.SZ,000881,中广核技,综合类,9.8,7.0,0.0,1.0,67.79,香港中央结算有限公司(陆股通),1.0
242,002413.SZ,002413,雷科防务,通信设备,9.85,0.0,1.0,1.0,102.18,"华融华侨资产管理股份有限公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划",4.0
243,002655.SZ,002655,共达电声,元器件,9.91,4.0,1.0,1.0,35.68,"中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",4.0
244,600797.SH,600797,浙大网新,软件服务,9.92,1.0,1.0,1.0,101.56,"全国社保基金一零三组合
中央汇金资产管理有限责任公司",2.0
245,600551.SH,600551,时代出版,出版业,9.98,7.0,0.0,1.0,50.48,中央汇金资产管理有限责任公司,1.0
246,600418.SH,600418,江淮汽车,汽车整车,9.99,8.0,0.0,2.0,189.14,"申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
安徽省铁路发展基金股份有限公司",3.0
247,603177.SH,603177,德创环保,环境保护,10.09,3.0,1.0,1.0,20.38,,0.0
248,600749.SH,600749,西藏旅游,旅游景点,10.11,6.0,0.0,1.0,22.95,,0.0
249,002221.SZ,002221,东华能源,石油贸易,10.12,8.0,0.0,1.0,155.01,"金鹰基金-浦发银行-渤海信托-渤海信托科闻1号单一资金信托
深圳亿库资本管理有限公司-亿库创赢一号私募投资基金
天津祎童源资产管理有限公司-祎童源汇财一号私募投资基金",3.0
250,002385.SZ,002385,大北农,饲料,10.15,7.0,0.0,1.0,282.53,"中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
现代种业发展基金有限公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
251,002205.SZ,002205,国统股份,其他建材,10.23,7.0,0.0,1.0,19.01,"上海存溢投资管理有限公司-金存智选多策略混合型私募投资基金
中央汇金资产管理有限责任公司",2.0
252,002423.SZ,002423,中粮资本,多元金融,10.34,6.0,0.0,1.0,52.01,"南方工业资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
253,603488.SH,603488,展鹏科技,电气设备,10.36,0.0,1.0,6.0,30.25,,0.0
254,000524.SZ,000524,岭南控股,酒店餐饮,10.38,4.0,2.0,6.0,69.56,,0.0
255,603398.SH,603398,邦宝益智,文教休闲,10.42,0.0,0.0,1.0,30.88,,0.0
256,000426.SZ,000426,兴业矿业,铅锌,10.42,0.0,1.0,1.0,153.73,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金",2.0
257,000009.SZ,000009,中国宝安,综合类,10.48,8.0,0.0,1.0,266.59,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",5.0
258,000531.SZ,000531,穗恒运A,火力发电,10.52,7.0,0.0,1.0,72.07,,0.0
259,002298.SZ,002298,中电兴发,软件服务,10.55,0.0,1.0,1.0,58.0,"平安大华基金-平安银行-安徽高新招商致远二期股权投资基金(有限合伙)
云泽投资管理(天津)有限公司-云泽投资1号私募证券投资基金
广西铁路发展投资基金(有限合伙)",3.0
260,300120.SZ,300120,经纬辉开,元器件,10.59,0.0,4.0,4.0,25.09,"广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司",11.0
261,002828.SZ,002828,贝肯能源,石油开采,10.61,1.0,1.0,1.0,15.96,,0.0
262,300103.SZ,300103,达刚控股,工程机械,10.62,0.0,1.0,1.0,26.05,"中央汇金资产管理有限责任公司
桐乡市东英股权投资基金管理合伙企业(有限合伙)",2.0
263,300527.SZ,300527,中船应急,专用机械,10.62,7.0,0.0,1.0,97.05,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",3.0
264,600291.SH,600291,西水股份,保险,10.68,5.0,0.0,1.0,116.74,"雪松国际信托股份有限公司
深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托",2.0
265,000576.SZ,000576,广东甘化,综合类,10.71,9.0,0.0,1.0,45.84,"国通信托有限责任公司-国通信托·慧赢13号单一资金信托
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏24号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划",6.0
266,002726.SZ,002726,龙大肉食,食品,10.75,8.0,0.0,1.0,105.39,中央汇金资产管理有限责任公司,1.0
