,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
98,603599.SH,603599,广信股份,农药化肥,True,-0.9772,140.3,"安徽高新毅达皖江产业发展创业投资基金(有限合伙)
全国社保基金一一四组合
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",6.0
99,300357.SZ,300357,我武生物,生物制药,True,-1.0385,433.68,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金一一五组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金一一二组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",8.0
100,002068.SZ,002068,黑猫股份,化工原料,True,-1.1553,55.98,"中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金
中央汇金资产管理有限责任公司
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托",5.0
101,002739.SZ,002739,万达电影,影视音像,True,-1.1613,448.49,香港中央结算有限公司(陆股通),1.0
102,300243.SZ,300243,瑞丰高材,化工原料,True,-1.1989,34.04,"深圳市金格投资管理有限公司-金格一号私募证券投资基金
中央汇金资产管理有限责任公司
上海通怡投资管理有限公司-通怡海川3号私募证券投资基金",3.0
103,000922.SZ,000922,佳电股份,电气设备,True,-1.3978,53.4,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",2.0
104,300122.SZ,300122,智飞生物,生物制药,True,-1.5405,1524.96,"中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划",6.0
105,002810.SZ,002810,山东赫达,化工原料,True,-1.5901,104.46,"中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金",7.0
106,600433.SH,600433,冠豪高新,造纸,True,-1.9197,71.45,,0.0
107,000960.SZ,000960,锡业股份,小金属,True,-1.9968,204.76,"全国社保基金一零九组合
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
中国银行-易方达积极成长证券投资基金
香港中央结算有限公司(陆股通)",5.0
108,601658.SH,601658,邮储银行,银行,True,-2.1429,617.84,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
109,000541.SZ,000541,佛山照明,家用电器,True,-2.5352,74.21,中央汇金资产管理有限责任公司,1.0
110,603915.SH,603915,国茂股份,机械基件,True,-2.5612,54.66,"中国工商银行-广发聚丰混合型证券投资基金
上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金",5.0
111,300894.SZ,300894,火星人,家用电器,True,-2.758,24.4,,0.0
112,600674.SH,600674,川投能源,水力发电,True,-2.7703,478.95,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
113,002906.SZ,002906,华阳集团,汽车配件,True,-2.8541,172.82,"交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
上海少薮派投资管理有限公司-称心如意8号证券投资基金
华润深国投信托有限公司-朱雀合伙专项证券投资信托
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)",8.0
114,300920.SZ,300920,润阳科技,塑料,True,-2.9368,10.89,,0.0
115,000723.SZ,000723,美锦能源,焦炭加工,True,-3.3069,275.89,"中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
南方资本-招商银行-远德定向增发1号资产管理计划
中国工商银行-广发聚富开放式证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
香港中央结算有限公司(陆股通)",5.0
116,603392.SH,603392,万泰生物,医疗保健,True,-3.3948,139.83,"中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国银行股份有限公司-招商创新增长混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金",5.0
117,002435.SZ,002435,长江健康,化学制药,True,-3.9139,58.9,"华安资产管理(香港)有限公司-客户资金专户1号(交易所)
西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划",2.0
118,600908.SH,600908,无锡银行,银行,True,-4.6407,109.79,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
119,002553.SZ,002553,南方轴承,汽车配件,True,-4.8679,32.05,"上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金
华泰证券资管-南京银行-华泰家园10号集合资产管理计划",2.0
120,000001.SZ,000001,平安银行,银行,True,-5.1731,4517.66,"香港中央结算有限公司(陆股通)
全国社保基金一一七组合
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
121,300933.SZ,300933,中辰股份,电气设备,True,-6.3074,13.17,,0.0
122,002164.SZ,002164,宁波东力,电气设备,True,-9.1416,37.08,,0.0
123,600576.SH,600576,祥源文化,影视音像,True,-10.0775,28.74,,0.0
124,300936.SZ,300936,中英科技,元器件,True,-19.9975,12.03,,0.0
125,300939.SZ,300939,C秋田微,元器件,True,-26.2284,21.5,,0.0
126,300938.SZ,300938,C信测,综合类,True,-36.1304,9.89,,0.0
127,300937.SZ,300937,C药易购,医药商业,True,-36.2086,17.51,,0.0
