,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
151,600577.SH,600577,精达股份,电气设备,4.23,True,True,0.53,"香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·精达股份1号员工持股集合资金信托计划",2.0
152,600682.SH,600682,南京新百,百货,14.23,True,True,0.55,兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划,1.0
153,002286.SZ,002286,保龄宝,食品,11.27,True,True,0.55,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金
宁波趵朴富通资产管理中心(有限合伙)",3.0
154,000540.SZ,000540,中天金融,多元金融,4.6,True,True,0.56,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
155,000037.SZ,000037,深南电A,火力发电,18.44,True,True,0.56,,0.0
156,300661.SZ,300661,圣邦股份,元器件,342.0,True,True,0.57,"中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
全国社保基金四零六组合",8.0
157,300261.SZ,300261,雅本化学,农药化肥,7.61,True,True,0.58,"华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托",4.0
158,300847.SZ,300847,中船汉光,化工原料,16.09,True,True,0.61,,0.0
159,600732.SH,600732,爱旭股份,电气设备,12.67,True,True,0.62,博时新兴成长混合型证券投资基金,1.0
160,300551.SZ,300551,古鳌科技,IT设备,26.6,True,True,0.62,中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金,1.0
161,601599.SH,601599,鹿港文化,影视音像,3.87,True,True,0.63,,0.0
162,300561.SZ,300561,汇金科技,软件服务,23.68,True,True,0.64,,0.0
163,002164.SZ,002164,宁波东力,电气设备,5.01,True,True,0.64,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划,1.0
164,603488.SH,603488,展鹏科技,电气设备,10.33,True,True,0.67,,0.0
165,000524.SZ,000524,岭南控股,酒店餐饮,10.11,True,True,0.68,,0.0
166,300183.SZ,300183,东软载波,通信设备,23.99,True,True,0.7,"中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
167,002457.SZ,002457,青龙管业,塑料,12.31,True,True,0.72,中央汇金资产管理有限责任公司,1.0
168,300378.SZ,300378,鼎捷软件,软件服务,21.79,True,True,0.74,,0.0
169,300501.SZ,300501,海顺新材,广告包装,20.8,True,True,0.77,,0.0
170,002626.SZ,002626,金达威,食品,40.73,True,True,0.77,"香港中央结算有限公司(陆股通)
全国社保基金六零四组合
全国社保基金一零二组合",3.0
171,300840.SZ,300840,酷特智能,服饰,15.16,True,True,0.77,,0.0
172,002239.SZ,002239,奥特佳,汽车配件,5.68,True,True,0.79,,0.0
173,000526.SZ,000526,紫光学大,文教休闲,76.36,True,True,0.81,,0.0
174,300238.SZ,300238,冠昊生物,医疗保健,29.47,True,True,0.81,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划",4.0
175,603960.SH,603960,克来机电,专用机械,43.61,True,True,0.82,"全国社保基金四零四组合
中国工商银行-易方达价值成长混合型证券投资基金",2.0
176,300741.SZ,300741,华宝股份,食品,58.7,True,True,0.86,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
香港中央结算有限公司(陆股通)
汇添富基金管理股份有限公司-社保基金四二三组合
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金",5.0
177,688108.SH,688108,赛诺医疗,医疗保健,34.54,True,True,0.9,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金,1.0
178,600291.SH,600291,西水股份,保险,15.98,True,True,0.93,"雪松国际信托股份有限公司
深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托",2.0
179,600723.SH,600723,首商股份,百货,12.47,True,True,0.94,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司
基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金",4.0
180,603718.SH,603718,海利生物,生物制药,33.83,True,True,0.95,,0.0
181,600685.SH,600685,中船防务,船舶,32.75,True,True,0.97,"香港中央结算有限公司(陆股通)
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
金鹰基金-工商银行-金鹰穗通9号资产管理计划",4.0
182,300677.SZ,300677,英科医疗,医疗保健,158.0,True,True,0.98,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金",4.0
183,300374.SZ,300374,恒通科技,其他建材,19.79,True,True,0.99,"中央汇金资产管理有限责任公司
诸城晨光景泰股权投资基金有限公司",2.0
184,300364.SZ,300364,中文在线,出版业,9.42,True,True,1.02,,0.0
185,000987.SZ,000987,越秀金控,多元金融,23.21,True,True,1.13,,0.0
186,000011.SZ,000011,深物业A,区域地产,23.92,True,True,1.18,"中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",3.0
187,600211.SH,600211,西藏药业,中成药,85.53,True,True,1.33,,0.0
188,300837.SZ,300837,浙矿股份,专用机械,59.31,True,True,1.34,,0.0
189,000698.SZ,000698,沈阳化工,化工原料,7.21,True,True,1.36,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
190,300845.SZ,300845,捷安高科,软件服务,59.87,True,True,1.36,,0.0
191,300843.SZ,300843,胜蓝股份,元器件,37.38,True,True,1.59,,0.0
192,603087.SH,603087,甘李药业,生物制药,257.56,True,True,1.82,,0.0
193,600956.SH,600956,新天绿能,新型电力,12.93,True,True,1.82,,0.0
194,300846.SZ,300846,首都在线,软件服务,13.86,True,True,1.86,,0.0
195,603069.SH,603069,海汽集团,公路,38.5,True,True,2.46,,0.0
196,300824.SZ,300824,北鼎股份,家用电器,31.2,True,True,2.67,,0.0
197,300842.SZ,300842,帝科股份,半导体,84.52,True,True,2.68,,0.0
198,300841.SZ,300841,康华生物,生物制药,557.76,True,True,4.5,,0.0
