,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
840,300208.SZ,300208,青岛中程,电气设备,6.69,True,False,0.16,"宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金",2.0
841,600826.SH,600826,兰生股份,商贸代理,11.63,True,False,0.16,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
842,600841.SH,600841,上柴股份,机械基件,7.96,True,False,0.16,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
843,300707.SZ,300707,威唐工业,专用机械,18.0,True,False,0.16,,0.0
844,300225.SZ,300225,金力泰,染料涂料,7.24,True,False,0.16,"宁夏华锦资产管理有限公司
中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金",4.0
845,600886.SH,600886,国投电力,水力发电,8.83,True,False,0.16,"上海重阳战略投资有限公司-重阳战略英智基金
上海重阳战略投资有限公司-重阳战略聚智基金
基本养老保险基金一零零三组合
上海重阳战略投资有限公司-重阳战略汇智基金
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略才智基金",6.0
846,600900.SH,600900,长江电力,水力发电,19.96,True,False,0.16,香港中央结算有限公司(陆股通),1.0
847,600929.SH,600929,湖南盐业,食品,7.07,True,False,0.16,湖南省财信产业基金管理有限公司,1.0
848,300247.SZ,300247,融捷健康,医疗保健,2.79,True,False,0.16,安徽高新毅达皖江产业发展创业投资基金(有限合伙),1.0
849,600990.SH,600990,四创电子,通信设备,44.9,True,False,0.16,"中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",5.0
850,603368.SH,603368,柳药股份,医药商业,26.15,True,False,0.16,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
851,300632.SZ,300632,光莆股份,半导体,17.08,True,False,0.16,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
852,300266.SZ,300266,兴源环境,环境保护,3.81,True,False,0.16,陕西省国际信托股份有限公司-陕国投·聚宝盆2号证券投资集合资金信托计划,1.0
853,300630.SZ,300630,普利制药,化学制药,52.9,True,False,0.16,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金",2.0
854,300286.SZ,300286,安科瑞,电器仪表,12.13,True,False,0.16,中央汇金资产管理有限责任公司,1.0
855,300727.SZ,300727,润禾材料,化工原料,16.37,True,False,0.16,,0.0
856,000561.SZ,000561,烽火电子,通信设备,8.11,True,False,0.16,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",2.0
857,002053.SZ,002053,云南能投,食品,7.8,True,False,0.16,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
858,000679.SZ,000679,*ST友谊,百货,3.96,True,False,0.16,,0.0
859,002817.SZ,002817,黄山胶囊,化学制药,15.29,True,False,0.16,,0.0
860,000901.SZ,000901,航天科技,航空,10.45,True,False,0.16,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国航发资产管理有限公司",5.0
861,002051.SZ,002051,中工国际,建筑工程,8.38,True,False,0.16,"富国中证国企一带一路交易型开放式指数证券投资基金
中证500交易型开放式指数证券投资基金
易方达中证国企一带一路交易型开放式指数证券投资基金
上海明河投资管理有限公司-明河成长2号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",6.0
862,002837.SZ,002837,英维克,专用机械,30.69,True,False,0.16,"中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",5.0
863,002380.SZ,002380,科远智慧,电气设备,15.36,True,False,0.16,平安基金-平安银行-深圳平安大华汇通财富管理有限公司,1.0
864,002820.SZ,002820,桂发祥,食品,12.5,True,False,0.16,"全国社会保障基金理事会转持一户
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划",2.0
865,002795.SZ,002795,永和智控,机械基件,15.35,True,False,0.16,,0.0
866,002649.SZ,002649,博彦科技,软件服务,9.81,True,False,0.16,,0.0
867,000883.SZ,000883,湖北能源,火力发电,4.0,True,False,0.16,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
868,000777.SZ,000777,中核科技,机械基件,13.0,True,False,0.16,中央汇金资产管理有限责任公司,1.0
869,002578.SZ,002578,闽发铝业,铝,3.85,True,False,0.16,国通信托有限责任公司-国通信托·紫金12号集合资金信托计划,1.0
870,002367.SZ,002367,康力电梯,运输设备,9.98,True,True,0.16,"芜湖长元股权投资基金(有限合伙)
中国建设银行股份有限公司-大成中证红利指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
易方达基金-工商银行-易方达基金臻选2号资产管理计划",6.0
871,002516.SZ,002516,旷达科技,纺织,3.52,True,False,0.16,中央汇金资产管理有限责任公司,1.0
872,000778.SZ,000778,新兴铸管,钢加工,3.88,True,False,0.16,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一三组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
香港中央结算有限公司(陆股通)",5.0
873,002777.SZ,002777,久远银海,软件服务,30.96,True,False,0.16,"中国民生银行股份有限公司-华商领先企业混合型证券投资基金
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
中国建设银行股份有限公司-华商未来主题混合型证券投资基金
中国建设银行股份有限公司-华商价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金",6.0
874,000819.SZ,000819,岳阳兴长,石油加工,8.36,True,True,0.16,,0.0
875,002743.SZ,002743,富煌钢构,钢加工,7.04,True,False,0.16,"红土创新基金-银河证券-深圳市创新投资集团有限公司
平安大华基金-平安银行-中融国际信托-中融-融珲18号单一资金信托
中央汇金资产管理有限责任公司",3.0
876,000823.SZ,000823,超声电子,元器件,14.03,True,False,0.16,"浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零八组合",3.0
877,002276.SZ,002276,万马股份,电气设备,8.18,True,False,0.16,财通基金-兴业银行-财通基金-富春定增1195号资产管理计划,1.0
878,002189.SZ,002189,中光学,元器件,19.45,True,False,0.16,"建信基金公司-建行-中国建设银行股份有限公司
中央汇金资产管理有限责任公司
南方工业资产管理有限责任公司
建信基金-建设银行-中国建设银行股份有限公司工会委员会员工股权激励理事会
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",5.0
879,002413.SZ,002413,雷科防务,通信设备,8.71,True,False,0.16,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
华融华侨资产管理股份有限公司",4.0
880,000636.SZ,000636,风华高科,元器件,29.58,True,False,0.16,"交银施罗德经济新动力混合型证券投资基金
中证500交易型开放式指数证券投资基金
信达澳银新能源产业股票型证券投资基金
交银施罗德成长30混合型证券投资基金",4.0
881,002725.SZ,002725,跃岭股份,汽车配件,11.5,True,False,0.16,"芜湖长元股权投资基金(有限合伙)
中央汇金资产管理有限责任公司",2.0
882,002394.SZ,002394,联发股份,纺织,10.2,True,False,0.16,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
883,002095.SZ,002095,生意宝,互联网,22.13,True,False,0.16,中央汇金资产管理有限责任公司,1.0
884,002139.SZ,002139,拓邦股份,元器件,6.17,True,False,0.16,"中国银行股份有限公司-华宝动力组合混合型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金",2.0
885,002372.SZ,002372,伟星新材,其他建材,13.47,True,False,0.16,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划",5.0
886,600500.SH,600500,中化国际,商贸代理,5.75,True,False,0.17,"全国社保基金一零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
887,002591.SZ,002591,恒大高新,化工原料,8.22,True,False,0.17,,0.0
888,000016.SZ,000016,深康佳A,家用电器,7.8,True,False,0.17,,0.0
889,300196.SZ,300196,长海股份,玻璃,12.1,True,False,0.17,"平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
全国社保基金五零二组合",6.0
890,002860.SZ,002860,星帅尔,电气设备,16.98,True,False,0.17,,0.0
891,601718.SH,601718,际华集团,服饰,3.82,True,False,0.17,"北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资91号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
信诚基金-中信证券-广州金控资本管理有限公司
中央汇金资产管理有限责任公司",4.0
892,300773.SZ,300773,拉卡拉,软件服务,38.66,True,False,0.17,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
基本养老保险基金一二零五组合
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",7.0
893,002636.SZ,002636,金安国纪,元器件,9.45,True,False,0.17,香港中央结算有限公司(陆股通),1.0
894,002868.SZ,002868,绿康生化,农业综合,15.4,True,False,0.17,,0.0
895,600058.SH,600058,五矿发展,商贸代理,6.97,True,False,0.17,"广发基金-农业银行-广发中证金融资产管理计划
华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一三零一组合
华夏基金-农业银行-华夏中证金融资产管理计划
中信银行股份有限公司-建信中证500指数增强型证券投资基金",6.0
896,002473.SZ,002473,圣莱达,家用电器,8.8,True,False,0.17,"融通资本-招商银行-华润信托-华润信托·润金76号集合资金信托计划
新时代信托股份有限公司
西藏晟新创资产管理有限公司",3.0
897,000068.SZ,000068,华控赛格,环境保护,3.76,True,False,0.17,深圳市华融泰资产管理有限公司,1.0
898,603936.SH,603936,博敏电子,元器件,15.23,True,False,0.17,"北京桑海汇通资产管理中心(有限合伙)
深圳市福鹏资产管理有限公司-宁波梅山保税港区福鹏宏祥柒号股权投资管理中心(有限合伙)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
899,600986.SH,600986,科达股份,互联网,5.57,True,False,0.17,红塔资产-中信银行-中信信托-中信·宏商金融投资项目1701期,1.0
900,002104.SZ,002104,恒宝股份,元器件,9.28,True,False,0.17,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
901,300788.SZ,300788,中信出版,出版业,52.32,True,False,0.17,"中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
大成基金管理有限公司-社保基金17011组合
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金",10.0
902,300144.SZ,300144,宋城演艺,旅游景点,20.3,True,False,0.17,"中国工商银行-汇添富成长焦点混合型证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金八零二组合
全国社保基金一一三组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金一一二组合",6.0
903,000657.SZ,000657,中钨高新,小金属,6.89,True,False,0.17,"广东润行投资管理有限公司-润行新周期1号私募证券投资基金
香港中央结算有限公司(陆股通)
广东润行投资管理有限公司-润行新周期6号私募证券投资基金",3.0
904,002885.SZ,002885,京泉华,元器件,17.14,True,False,0.17,,0.0
905,002058.SZ,002058,威尔泰,电器仪表,20.29,True,False,0.17,"深圳昭时股权投资基金管理有限公司
中央汇金资产管理有限责任公司
深圳鼎呈投资管理有限公司-开金鼎呈瑞华私募证券投资基金",3.0
906,002056.SZ,002056,横店东磁,元器件,12.4,True,False,0.17,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中央汇金资产管理有限责任公司",4.0
907,603599.SH,603599,广信股份,农药化肥,18.51,True,False,0.17,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金一零二组合
全国社保基金一一四组合
全国社保基金五零三组合",8.0
908,002036.SZ,002036,联创电子,元器件,13.09,True,False,0.17,"天津硅谷天堂鸿盛股权投资基金合伙企业(有限合伙)
全国社保基金一一四组合",2.0
909,000539.SZ,000539,粤电力A,火力发电,3.9,True,False,0.17,哈尔滨市道里区慈善基金会,1.0
910,300692.SZ,300692,中环环保,环境保护,14.0,True,False,0.17,"安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
安徽高新金通安益股权投资基金(有限合伙)
海通兴泰(安徽)新兴产业投资基金(有限合伙)
安徽高新招商致远股权投资基金(有限合伙)",5.0
911,002823.SZ,002823,凯中精密,机械基件,12.23,True,False,0.17,"安信证券-浦发银行-安信证券策略优选1号集合资产管理计划
中国建设银行股份有限公司-华夏兴华混合型证券投资基金",2.0
912,002608.SZ,002608,江苏国信,火力发电,7.22,True,False,0.17,中国国有企业结构调整基金股份有限公司,1.0
913,002703.SZ,002703,浙江世宝,汽车配件,4.87,True,False,0.17,香港中央结算有限公司(陆股通),1.0
914,000762.SZ,000762,西藏矿业,小金属,8.5,True,False,0.17,中央汇金资产管理有限责任公司,1.0
915,000880.SZ,000880,潍柴重机,机械基件,9.1,True,False,0.17,北京神州牧投资基金管理有限公司-红炎神州牧基金,1.0
916,600543.SH,600543,莫高股份,红黄酒,6.42,True,False,0.17,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
917,600650.SH,600650,锦江投资,公共交通,10.74,True,False,0.17,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
918,300326.SZ,300326,凯利泰,医疗保健,29.75,True,False,0.17,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金",3.0
919,300493.SZ,300493,润欣科技,通信设备,9.86,True,False,0.17,杭州东方嘉富资产管理有限公司-东方嘉富-兴好1号私募基金,1.0
920,002715.SZ,002715,登云股份,汽车配件,28.37,True,False,0.17,北京维华祥资产管理有限公司,1.0
921,603507.SH,603507,振江股份,钢加工,27.4,True,False,0.17,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
当涂鸿新文化产业基金(有限合伙)
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",3.0
922,002732.SZ,002732,燕塘乳业,乳制品,24.84,True,False,0.17,"北京浦来德资产管理有限责任公司-浦来德天天开心对冲1号证券投资基金
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
中央汇金资产管理有限责任公司",3.0
923,300350.SZ,300350,华鹏飞,仓储物流,4.16,True,False,0.17,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
924,300353.SZ,300353,东土科技,通信设备,13.05,True,False,0.17,"申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号单一资产管理+
申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",3.0
925,300409.SZ,300409,道氏技术,陶瓷,12.89,True,False,0.17,"广发期货有限公司-广发期慧1期资产管理计划
中央汇金资产管理有限责任公司",2.0
926,300402.SZ,300402,宝色股份,专用机械,9.85,True,False,0.17,中央汇金资产管理有限责任公司,1.0
927,002724.SZ,002724,海洋王,半导体,7.01,True,False,0.17,"交通银行股份有限公司-长信量化中小盘股票型证券投资基金
中央汇金资产管理有限责任公司
招商证券资管-浦发银行-招商智远海洋王1号集合资产管理计划
基本养老保险基金九零三组合
中信银行股份有限公司-建信中证500指数增强型证券投资基金",5.0
928,300223.SZ,300223,北京君正,半导体,111.17,True,False,0.17,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
929,603680.SH,603680,今创集团,运输设备,12.37,True,False,0.17,香港中央结算有限公司(陆股通),1.0
930,600660.SH,600660,福耀玻璃,汽车配件,23.47,True,False,0.17,"汇添富基金管理股份有限公司-社保基金1103组合
香港中央结算有限公司(陆股通)
河仁慈善基金会",3.0
931,000700.SZ,000700,模塑科技,汽车配件,8.47,True,False,0.17,浙江九章资产管理有限公司-九章幻方皓月18号私募基金,1.0
932,300656.SZ,300656,民德电子,IT设备,23.01,True,False,0.17,,0.0
933,603197.SH,603197,保隆科技,汽车配件,33.3,True,False,0.17,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金四一八组合
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划",6.0
934,300252.SZ,300252,金信诺,通信设备,10.5,True,False,0.17,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
陕西省国际信托股份有限公司-陕国投·金信诺第一期员工持股证券投资集合资金信托计划",2.0
935,300610.SZ,300610,晨化股份,化工原料,13.46,True,False,0.17,中国比利时直接股权投资基金,1.0
936,600066.SH,600066,宇通客车,汽车整车,13.65,True,False,0.17,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
易方达基金管理有限公司-社保基金1104组合
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金",5.0
937,603335.SH,603335,迪生力,汽车配件,5.13,True,False,0.17,,0.0
938,603733.SH,603733,仙鹤股份,造纸,18.22,True,True,0.17,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
939,300557.SZ,300557,理工光科,电器仪表,31.08,True,False,0.17,,0.0
940,002661.SZ,002661,克明面业,食品,24.75,True,True,0.17,"全国社保基金一零五组合
湖南省资产管理有限公司
中央汇金资产管理有限责任公司
兴业国际信托有限公司-克明面业1号员工持股集合资金信托
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划",5.0
941,600525.SH,600525,长园集团,电气设备,5.6,True,False,0.17,中央汇金资产管理有限责任公司,1.0
942,300546.SZ,300546,雄帝科技,元器件,25.88,True,False,0.17,"中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙)",3.0
943,300545.SZ,300545,联得装备,专用机械,34.05,True,False,0.17,"交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金
上海于翼资产管理合伙企业(有限公司)-东方点赞证券投资基金",3.0
944,603306.SH,603306,华懋科技,汽车配件,15.99,True,False,0.17,"陕西省国际信托股份有限公司-陕国投·金沙6号单一资金信托
厦门国际信托有限公司
西安航天新能源产业基金投资有限公司",3.0
945,000917.SZ,000917,电广传媒,影视音像,7.29,True,False,0.17,海南首泰融信股权投资基金合伙企业(有限合伙),1.0
946,000632.SZ,000632,三木集团,综合类,4.72,True,False,0.17,"华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划
中融国际信托有限公司-中融-鼎富6号单一资金信托
上海驰泰资产管理有限公司-兴驰一号私募证券投资基金
中意资管-浦发银行-中意资产-股票精选19号资产管理产品",4.0
947,603603.SH,603603,博天环境,环境保护,7.7,True,False,0.17,"香港中央结算有限公司(陆股通)
国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)",3.0
948,600710.SH,600710,苏美达,工程机械,5.01,True,False,0.17,"国机资产管理有限公司
江苏沿海产业投资基金(有限合伙)",2.0
949,600823.SH,600823,世茂股份,全国地产,4.92,True,False,0.17,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
950,600867.SH,600867,通化东宝,生物制药,17.65,True,False,0.17,"汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合
国家第一养老金信托公司-自有资金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
香港中央结算有限公司(陆股通)",5.0
951,600131.SH,600131,国网信通,通信设备,21.55,True,False,0.17,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京新华国泰水利资产管理有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
兴证证券资管-阿坝州投资发展公司-兴证资管阿尔法科睿3号单一资产管理计划",4.0
952,600176.SH,600176,中国巨石,玻璃,10.33,True,False,0.17,"基本养老保险基金八零八组合
中央汇金资产管理有限责任公司
基本养老保险基金一零零三组合
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
基本养老保险基金八零二组合
全国社保基金一一三组合
招商银行股份有限公司-兴全合泰混合型证券投资基金",8.0
953,600839.SH,600839,四川长虹,家用电器,3.17,True,False,0.17,"博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划",13.0
954,002431.SZ,002431,棕榈股份,建筑工程,3.24,True,False,0.17,中央汇金资产管理有限责任公司,1.0
955,600406.SH,600406,国电南瑞,电气设备,22.0,True,False,0.17,"泰达宏利基金-招商银行-泰达宏利国创投资1号定增资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国国有企业结构调整基金股份有限公司",4.0
956,002407.SZ,002407,多氟多,化工原料,12.39,True,False,0.17,"中证500交易型开放式指数证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司
平安中证新能源汽车产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
北京中证焦桐投资基金(有限合伙)",5.0
957,688007.SH,688007,光峰科技,元器件,29.08,True,False,0.17,"全国社保基金一零二组合
中国工商银行股份有限公司-交银施罗德科技创新灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金",3.0
958,300053.SZ,300053,欧比特,半导体,12.56,True,False,0.17,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
湖北长江航天股权投资基金管理有限公司-湖北长江航天产业投资基金合伙企业(有限合伙)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
959,000503.SZ,000503,国新健康,医疗保健,12.66,True,False,0.17,香港中央结算有限公司(陆股通),1.0
960,600220.SH,600220,江苏阳光,纺织,2.94,True,False,0.17,"博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",3.0
961,600791.SH,600791,京能置业,全国地产,4.02,True,True,0.17,哈尔滨市道里区慈善基金会,1.0
962,600163.SH,600163,中闽能源,新型电力,3.87,True,False,0.17,海峡产业投资基金(福建)有限合伙企业,1.0
963,002315.SZ,002315,焦点科技,互联网,16.28,True,False,0.17,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司",2.0
964,600751.SH,600751,海航科技,软件服务,3.49,True,False,0.17,"上银瑞金资产-上海银行-慧富9号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
方正富邦基金-华夏银行-天海定增2号资产管理计划
上银基金-浦发银行-上银基金财富15号资产管理计划",4.0
965,600350.SH,600350,山东高速,路桥,6.19,True,True,0.17,"中国工商银行股份有限公司-广发行业领先混合型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
山东高速集团-中金公司-17山高EB担保及信托财产专户",6.0
