code,name,pe,p_change_01,past_average_turnover,stop_mark
002014,永新股份,19.38,2.605,0.66,
300481,濮阳惠成,48.55,2.6,3.253,
300260,新莱应材,129.6,2.589,1.077,
600479,千金药业,40.47,2.565,1.593,
002570,贝因美,0.0,2.541,1.96,
002547,春兴精工,176.61,2.539,2.253,
600208,新湖中宝,16.7,2.536,0.817,
000920,南方汇通,29.25,2.529,2.167,
600452,涪陵电力,22.32,2.523,0.603,
600857,宁波中百,60.77,2.516,0.72,
300285,国瓷材料,47.43,2.513,1.17,
000028,国药一致,23.63,2.504,0.507,
300066,三川智慧,50.76,2.479,1.713,
002701,奥瑞金,15.9,2.456,1.627,
600668,尖峰集团,12.89,2.455,1.41,
600156,华升股份,0.0,2.45,1.24,
601888,中国国旅,41.97,2.446,0.633,
002495,佳隆股份,107.62,2.44,1.157,
600683,京投发展,12.78,2.439,0.543,
600993,马应龙,24.76,2.434,1.24,
002865,钧达股份,30.89,2.406,7.1,
600310,桂东电力,199.46,2.404,0.84,
600756,浪潮软件,136.42,2.39,3.453,
300540,深冷股份,117.2,2.384,1.72,
300462,华铭智能,99.71,2.365,13.297,
300170,汉得信息,52.17,2.348,6.393,
002589,瑞康医药,22.53,2.342,0.773,
000656,金科股份,22.19,2.334,0.44,
300229,拓尔思,80.43,2.334,1.92,
000691,亚太实业,0.0,2.332,0.987,
000789,万年青,21.15,2.286,6.18,
600769,祥龙电业,337.71,2.284,0.877,
002240,威华股份,329.22,2.28,1.11,
002883,中设股份,55.12,2.28,13.397,
002563,森马服饰,19.91,2.243,0.3,
000601,韶能股份,12.96,2.219,0.313,
300368,汇金股份,0.0,2.216,1.927,
300627,华测导航,65.8,2.178,6.087,
000952,广济药业,32.78,2.172,1.22,
002713,东易日盛,122.74,2.166,2.81,
600575,皖江物流,45.43,2.164,0.25,
300036,超图软件,77.41,2.162,2.907,
000929,兰州黄河,55.77,2.155,1.787,
002220,天宝食品,26.64,2.148,1.417,
600222,太龙药业,721.73,2.145,0.83,
600513,联环药业,34.67,2.132,1.487,
300025,华星创业,77.0,2.124,4.663,
002687,乔治白,38.35,2.12,1.837,
002816,和科达,121.86,2.116,2.487,
600227,赤天化,0.0,2.114,1.297,
300233,金城医药,30.63,2.107,0.737,
002915,中欣氟材,81.87,2.102,20.247,
600841,上柴股份,87.67,2.089,0.533,
300026,红日药业,19.58,2.083,0.627,
000966,长源电力,49.67,2.058,2.197,
300157,恒泰艾普,43.92,2.056,4.32,
300045,华力创通,170.3,2.05,1.193,
000530,大冷股份,22.22,2.048,3.807,
300551,古鳌科技,0.0,2.042,1.853,
300270,中威电子,84.73,2.027,1.12,
002287,奇正藏药,45.08,2.022,0.433,
600749,西藏旅游,0.0,2.011,0.913,
002576,通达动力,2848.35,2.009,3.727,
300158,振东制药,22.84,2.005,2.173,
600796,钱江生化,35.3,2.004,2.02,
601718,际华集团,34.15,2.002,0.897,
300567,精测电子,68.49,1.99,1.193,
002074,国轩高科,27.88,1.985,2.047,
600167,联美控股,36.02,1.981,0.86,
600425,*ST青松,1553.71,1.978,0.857,
002439,启明星辰,301.63,1.975,2.783,
300289,利德曼,50.15,1.968,1.057,
300386,飞天诚信,92.72,1.966,4.203,
000953,*ST河化,83.24,1.964,1.85,
002826,易明医药,73.1,1.951,5.697,
600082,海泰发展,0.0,1.944,1.17,
000514,渝 开 发,65.79,1.936,0.947,
002670,国盛金控,53.77,1.936,2.007,
002838,道恩股份,66.67,1.931,1.227,
000729,燕京啤酒,25.7,1.922,0.543,
600406,国电南瑞,61.52,1.919,1.253,
002550,千红制药,33.05,1.918,0.867,
300239,东宝生物,111.43,1.886,1.013,
000403,ST生化,105.33,1.83,0.273,
000627,天茂集团,34.01,1.829,1.1,
002356,赫美集团,59.01,1.822,0.6,
300458,全志科技,960.86,1.801,4.503,
300296,利亚德,44.93,1.779,1.49,
002105,信隆健康,36.2,1.766,0.76,
600249,两面针,0.0,1.757,3.073,
002468,申通快递,24.66,1.755,1.0,
300450,先导智能,58.7,1.717,3.373,
002848,高斯贝尔,232.44,1.717,4.497,
002460,赣锋锂业,40.78,1.717,5.787,
600688,上海石化,10.52,1.716,0.423,
002675,东诚药业,38.4,1.71,1.437,
300091,金通灵,61.82,1.704,0.867,
000561,烽火电子,532.81,1.698,0.723,
600420,现代制药,24.51,1.684,0.963,
000026,飞亚达Ａ,32.48,1.681,1.563,
300712,永福股份,37.87,1.679,9.393,
002126,银轮股份,22.71,1.669,6.987,
600655,豫园股份,20.24,1.639,0.797,
601599,鹿港文化,42.96,1.635,0.97,
300617,安靠智电,42.81,1.601,3.177,
002549,凯美特气,115.21,1.582,1.077,
600686,金龙汽车,25.54,1.577,1.417,
002733,雄韬股份,50.9,1.575,2.103,
300243,瑞丰高材,71.57,1.557,0.447,
300573,兴齐眼药,30.99,1.553,2.9,
601366,利群股份,23.8,1.538,7.813,
002696,百洋股份,64.8,1.529,0.74,
300144,宋城演艺,23.37,1.524,0.787,
000767,漳泽电力,0.0,1.503,0.337,
000626,远大控股,21.09,1.493,1.457,
300008,天海防务,39.91,1.484,2.88,
002431,棕榈股份,46.07,1.484,1.583,
600587,新华医疗,345.42,1.482,0.597,
600359,新农开发,99.96,1.471,8.173,
600738,兰州民百,43.29,1.47,0.623,
002200,云投生态,0.0,1.47,3.117,
000698,沈阳化工,19.23,1.466,2.357,
002372,伟星新材,24.91,1.459,0.323,
300339,润和软件,49.73,1.457,3.24,
002491,通鼎互联,31.11,1.454,0.763,
000546,金圆股份,31.23,1.422,0.91,
600416,湘电股份,129.45,1.412,1.647,
000570,苏常柴Ａ,49.73,1.409,0.86,
002472,双环传动,25.98,1.408,2.23,
600281,太化股份,0.0,1.408,0.65,
600570,恒生电子,82.15,1.397,3.287,
002275,桂林三金,19.6,1.395,0.303,
002346,柘中股份,24.36,1.363,4.463,
601727,上海电气,35.12,1.342,0.207,
300326,凯利泰,29.13,1.341,0.993,
300143,星普医科,54.07,1.338,1.483,
002316,键桥通讯,0.0,1.317,1.173,
002361,神剑股份,37.61,1.267,1.15,
002408,齐翔腾达,29.83,1.267,0.467,
600651,飞乐音响,12.73,1.226,1.033,
300204,舒泰神,21.78,1.223,0.477,
600754,锦江股份,35.55,1.218,0.483,
600876,洛阳玻璃,456.64,1.214,4.067,
300663,科蓝软件,0.0,1.214,20.33,
600801,华新水泥,14.95,1.213,2.55,
000731,四川美丰,25.04,1.186,1.563,
300636,同和药业,32.5,1.17,5.69,
000557,西部创业,73.43,1.167,1.92,
300683,海特生物,33.81,1.154,5.13,
000652,泰达股份,21.83,1.154,1.58,
600312,平高电气,19.4,1.147,1.137,
002172,澳洋科技,17.11,1.145,1.797,
600232,金鹰股份,89.38,1.137,1.477,
601311,骆驼股份,23.62,1.131,0.443,
600128,弘业股份,286.45,1.124,2.753,
000901,航天科技,76.11,1.118,2.883,
600529,山东药玻,22.55,1.115,0.607,
000505,京粮控股,37.41,1.1,4.637,
300538,同益股份,122.86,1.098,2.4,
000798,中水渔业,23.47,1.097,1.29,
002230,科大讯飞,352.69,1.089,3.817,
002339,积成电子,75.26,1.086,2.923,
600091,ST明科,113.73,1.084,0.903,
300710,万隆光电,42.99,1.077,8.243,
600889,南京化纤,22.11,1.059,0.817,
300205,天喻信息,85.43,1.031,1.46,
000685,中山公用,13.23,1.027,0.513,
600118,中国卫星,63.11,1.022,1.077,
300426,唐德影视,49.48,1.016,1.233,
002897,意华股份,38.46,1.015,8.293,
600030,中信证券,19.1,0.996,1.603,
002653,海思科,42.59,0.995,0.427,
600990,四创电子,90.43,0.993,1.46,
600235,民丰特纸,100.84,0.993,1.22,
000903,云内动力,25.14,0.983,0.873,
601500,通用股份,40.43,0.981,2.163,
300179,四方达,35.29,0.97,0.91,
600101,明星电力,21.28,0.97,2.37,
000785,武汉中商,50.61,0.968,1.557,
002340,格林美,54.95,0.965,6.16,
002470,金正大,22.52,0.943,0.527,
000637,茂化实华,27.86,0.941,2.413,
300378,鼎捷软件,53.87,0.939,3.633,
600415,小商品城,17.86,0.933,0.587,
600549,厦门钨业,35.1,0.915,2.16,
002171,楚江新材,20.11,0.904,1.377,
600811,东方集团,25.7,0.904,0.567,
300117,嘉寓股份,42.56,0.901,1.253,
601811,新华文轩,16.78,0.888,1.62,
002483,润邦股份,30.47,0.883,0.613,
300720,海川智能,63.68,0.869,12.26,
002815,崇达技术,29.0,0.863,2.07,
002201,九鼎新材,439.92,0.855,0.897,
300521,爱司凯,47.95,0.85,4.443,
600678,四川金顶,119.97,0.821,0.54,
300068,南都电源,28.57,0.816,1.767,
300418,昆仑万维,37.89,0.802,5.13,
300164,通源石油,197.71,0.797,2.127,
600129,太极集团,82.18,0.79,0.383,
300221,银禧科技,38.65,0.784,3.293,
600728,佳都科技,74.74,0.78,7.893,
002706,良信电器,26.03,0.778,1.137,
600565,迪马股份,13.72,0.76,0.943,
000908,景峰医药,34.41,0.753,0.807,
300506,名家汇,39.0,0.75,5.033,
002090,金智科技,31.14,0.747,0.567,
002561,徐家汇,21.09,0.735,2.72,
002911,佛燃股份,42.6,0.73,16.96,
002474,榕基软件,154.67,0.729,3.813,
300596,利安隆,25.7,0.725,1.027,
002199,东晶电子,0.0,0.724,0.397,
000887,中鼎股份,16.3,0.718,0.683,
300680,隆盛科技,102.0,0.714,9.32,
000587,金洲慈航,15.42,0.712,1.27,
002778,高科石化,58.1,0.71,1.76,
300557,理工光科,52.84,0.702,2.87,
600626,申达股份,28.63,0.701,2.17,
600973,宝胜股份,40.25,0.69,0.643,
002412,汉森制药,53.84,0.681,0.287,
002819,东方中科,173.04,0.676,0.98,
600824,益民集团,23.91,0.672,1.347,
601318,中国平安,14.01,0.664,1.157,
600961,株冶集团,72.77,0.652,0.58,
300279,和晶科技,47.45,0.649,0.6,
002728,特一药业,33.03,0.643,1.34,
600806,*ST昆机,0.0,0.638,,
002740,爱迪尔,42.24,0.635,2.123,
600368,五洲交通,11.88,0.633,0.863,
000529,广弘控股,27.97,0.628,1.507,
300545,联得装备,69.7,0.626,5.693,
600505,西昌电力,32.96,0.625,0.937,
000690,宝新能源,40.83,0.619,0.683,
300017,网宿科技,40.87,0.616,5.293,
000633,合金投资,0.0,0.615,1.087,
002353,杰瑞股份,213.67,0.61,1.277,
000650,仁和药业,17.75,0.604,0.697,
300178,腾邦国际,29.94,0.589,1.087,
300151,昌红科技,103.86,0.589,1.51,
300442,普丽盛,1253.0,0.588,1.463,
600750,江中药业,17.1,0.558,1.983,
300078,思创医惠,51.46,0.551,4.067,
000416,民生控股,109.84,0.549,1.53,
000066,中国长城,52.85,0.547,2.01,
002411,必康股份,47.94,0.546,3.023,
002414,高德红外,154.43,0.519,0.55,
600676,交运股份,20.7,0.513,1.183,
300459,金科文化,59.15,0.513,1.793,
300269,联建光电,15.88,0.512,2.47,
600706,曲江文旅,29.33,0.511,1.26,
002433,太安堂,22.93,0.5,0.87,
601789,宁波建工,20.37,0.494,1.067,
600770,综艺股份,184.1,0.489,1.397,
002254,泰和新材,80.87,0.481,1.7,
002383,合众思壮,146.23,0.476,1.823,
601113,华鼎股份,145.43,0.465,0.197,
002691,冀凯股份,439.48,0.464,0.157,
002401,中远海科,46.7,0.46,2.543,
600802,福建水泥,0.0,0.45,1.95,
600874,创业环保,31.79,0.441,2.12,
600242,中昌数据,57.56,0.439,0.873,
002277,友阿股份,17.16,0.43,1.27,
300736,百华悦邦,51.36,0.426,20.933,
002037,久联发展,46.12,0.403,1.593,
002871,伟隆股份,36.13,0.393,3.52,
600774,汉商集团,271.94,0.385,0.273,
600146,商赢环球,113.49,0.379,6.623,
002415,海康威视,48.25,0.334,0.463,
300615,欣天科技,68.54,0.331,5.357,
600637,东方明珠,31.38,0.323,0.297,
002461,珠江啤酒,46.9,0.311,0.333,
600531,豫光金铅,24.79,0.302,2.877,
300183,东软载波,31.01,0.301,2.367,
300206,理邦仪器,45.32,0.297,0.883,
600444,国机通用,57.93,0.289,3.103,
600400,红豆股份,15.87,0.276,1.633,
600252,中恒集团,19.24,0.262,0.68,
300352,北信源,177.35,0.261,2.443,
002069,獐子岛,29.59,0.244,2.657,
002420,毅昌股份,0.0,0.226,0.903,
002490,*ST墨龙,261.92,0.223,1.15,
600739,辽宁成大,16.31,0.221,0.52,
002546,新联电子,37.07,0.217,1.147,
000411,英特集团,56.3,0.211,0.237,
000889,茂业通信,34.96,0.21,0.373,
002689,远大智能,92.91,0.208,0.49,
002790,瑞尔特,23.07,0.203,2.043,
600151,航天机电,0.0,0.181,0.657,
002719,麦趣尔,96.37,0.174,2.283,
600836,界龙实业,98.13,0.166,1.547,
002324,普利特,27.92,0.165,0.603,
002628,成都路桥,203.98,0.164,0.453,
600731,湖南海利,113.98,0.133,1.697,
600493,凤竹纺织,87.52,0.131,0.85,
000715,中兴商业,27.84,0.124,0.573,
600201,生物股份,28.26,0.116,0.62,
600455,博通股份,146.56,0.091,0.227,
600116,三峡水利,29.96,0.09,0.827,
300665,飞鹿股份,86.42,0.085,8.393,
002544,杰赛科技,214.2,0.073,1.723,
300552,万集科技,153.01,0.071,2.317,
300522,世名科技,33.28,0.061,2.323,
600566,济川药业,29.75,0.058,0.51,
300600,瑞特股份,35.22,0.03,1.217,
000423,东阿阿胶,19.33,0.018,1.047,
002541,鸿路钢构,19.36,0.015,0.793,
002135,东南网架,57.07,0.012,0.673,
000679,大连友谊,289.41,0.01,0.777,
300318,博晖创新,150.46,0.005,0.52,
000899,赣能股份,22.33,0.005,0.87,
300080,易成新能,0.0,0.003,0.757,
002159,三特索道,435.07,0.002,1.063,
300189,神农基因,0.0,0.002,1.867,
002781,奇信股份,24.57,-0.001,1.333,
600511,国药股份,20.0,-0.005,2.003,
000027,深圳能源,21.09,-0.006,0.153,
300494,盛天网络,43.48,-0.012,7.447,
300525,博思软件,172.51,-0.026,1.057,
002714,牧原股份,23.0,-0.034,1.1,
600616,金枫酒业,60.67,-0.035,0.553,
600640,号百控股,38.61,-0.045,0.54,
600301,ST南化,0.0,-0.083,0.393,
000975,银泰资源,67.96,-0.134,1.07,
002639,雪人股份,349.09,-0.135,1.27,
002488,金固股份,2467.64,-0.136,2.24,
002832,比音勒芬,32.88,-0.138,0.423,
300261,雅本化学,73.95,-0.138,0.437,
300396,迪瑞医疗,33.23,-0.139,1.38,
600848,上海临港,68.97,-0.174,2.983,
000632,三木集团,980.74,-0.181,0.903,
000419,通程控股,23.69,-0.19,1.177,
601919,中远海控,16.58,-0.197,0.66,
601018,宁波港,22.35,-0.208,0.187,
002655,共达电声,435.76,-0.211,5.197,
600713,南京医药,24.57,-0.212,0.723,
600336,澳柯玛,69.49,-0.221,0.887,
600834,申通地铁,49.32,-0.226,0.797,
002677,浙江美大,36.41,-0.239,2.07,
002228,合兴包装,34.21,-0.251,0.437,
002300,太阳电缆,40.39,-0.261,2.593,
300331,苏大维格,44.25,-0.262,5.023,
600108,亚盛集团,88.58,-0.264,3.69,
300548,博创科技,43.41,-0.269,3.86,
002902,铭普光磁,60.23,-0.286,12.973,
300632,光莆股份,37.53,-0.292,4.373,
600491,龙元建设,26.07,-0.302,0.663,
000155,川化股份,36.56,-0.312,3.483,
600461,洪城水业,17.39,-0.317,0.633,
300126,锐奇股份,736.74,-0.32,1.75,
002498,汉缆股份,33.21,-0.328,0.297,
600825,新华传媒,127.92,-0.33,0.96,
002627,宜昌交运,26.02,-0.336,0.597,
600861,北京城乡,36.46,-0.338,1.363,
002299,圣农发展,138.91,-0.35,1.527,
300046,台基股份,45.53,-0.36,3.62,
600337,美克家居,28.14,-0.363,0.397,
300500,启迪设计,71.78,-0.38,5.77,
000014,沙河股份,363.0,-0.383,3.827,
600879,航天电子,39.32,-0.384,1.62,
300210,森远股份,35.98,-0.39,0.747,
002618,丹邦科技,252.31,-0.393,0.807,
300248,新开普,32.67,-0.395,3.313,
300397,天和防务,105.33,-0.396,2.927,
002104,恒宝股份,32.04,-0.407,2.743,
002791,坚朗五金,21.61,-0.423,1.227,
300721,怡达股份,35.01,-0.426,12.297,
002467,二六三,61.52,-0.439,2.107,
000918,嘉凯城,6.14,-0.441,0.303,
300095,华伍股份,47.6,-0.453,1.68,
002020,京新药业,23.74,-0.455,1.2,
000550,江铃汽车,24.55,-0.464,1.743,
601238,广汽集团,12.83,-0.477,0.113,
300533,冰川网络,49.7,-0.478,4.093,
600679,上海凤凰,78.54,-0.482,2.1,
000726,鲁 泰Ａ,12.23,-0.485,0.647,
000976,华铁股份,45.33,-0.497,0.847,
600009,上海机场,26.17,-0.498,0.703,
000957,中通客车,34.39,-0.516,2.54,
300244,迪安诊断,37.61,-0.524,2.43,
600056,中国医药,18.4,-0.526,0.667,
002381,双箭股份,27.67,-0.54,0.857,
002170,芭田股份,193.64,-0.547,0.503,
600233,圆通速递,30.79,-0.553,0.707,
000705,浙江震元,39.7,-0.566,1.347,
002206,海 利 得,19.53,-0.582,0.647,
300286,安科瑞,25.58,-0.583,0.99,
000551,创元科技,28.17,-0.594,1.03,
600375,华菱星马,94.24,-0.606,1.347,
002057,中钢天源,25.85,-0.61,1.843,
002011,盾安环境,65.79,-0.615,1.533,
000860,顺鑫农业,30.39,-0.615,0.78,
300466,赛摩电气,179.59,-0.616,5.923,
000919,金陵药业,21.48,-0.616,0.677,
000875,吉电股份,0.0,-0.628,1.497,
600615,丰华股份,15.17,-0.633,0.96,
002270,华明装备,24.26,-0.639,0.99,
002882,金龙羽,26.68,-0.648,4.243,
600550,保变电气,123.66,-0.651,0.947,
600650,锦江投资,29.57,-0.661,1.85,
600275,*ST昌鱼,0.0,-0.676,0.5,
000619,海螺型材,283.01,-0.686,1.19,
600936,广西广电,41.5,-0.691,0.483,
601881,中国银河,22.54,-0.693,2.587,
000558,莱茵体育,310.57,-0.693,1.583,
300513,恒泰实达,506.56,-0.704,0.647,
002041,登海种业,67.26,-0.707,2.98,
600644,乐山电力,22.76,-0.72,0.657,
600999,招商证券,20.28,-0.724,0.327,
000701,厦门信达,26.26,-0.728,2.723,
600585,海螺水泥,10.5,-0.734,1.197,
300074,华平股份,205.78,-0.74,0.77,
300194,福安药业,20.19,-0.748,0.893,
600127,金健米业,219.21,-0.754,2.853,
300299,富春股份,41.65,-0.77,2.6,
002872,天圣制药,29.54,-0.77,2.17,
002373,千方科技,48.93,-0.781,2.233,
600031,三一重工,25.48,-0.789,1.15,
002609,捷顺科技,59.72,-0.796,1.273,
300510,金冠电气,73.23,-0.806,1.547,
002250,联化科技,40.77,-0.815,0.867,
600269,赣粤高速,10.48,-0.815,0.583,
000009,中国宝安,52.79,-0.823,1.037,
600361,华联综超,33.38,-0.824,1.603,
002271,东方雨虹,31.33,-0.828,1.477,
002827,高争民爆,25.45,-0.832,2.76,
300470,日机密封,39.64,-0.833,1.453,
000615,京汉股份,0.0,-0.847,5.04,
300327,中颖电子,43.44,-0.854,2.087,
600519,贵州茅台,33.64,-0.857,0.363,
002751,易尚展示,134.04,-0.871,2.43,
300658,延江股份,30.98,-0.875,3.023,
000600,建投能源,37.85,-0.876,1.813,
002315,焦点科技,55.13,-0.878,2.6,
600602,云赛智联,33.81,-0.888,0.733,
300452,山河药辅,43.6,-0.893,1.97,
002718,友邦吊顶,33.57,-0.897,0.973,
600090,同济堂,19.79,-0.904,1.42,
002753,永东股份,21.12,-0.906,2.163,
002846,英联股份,58.49,-0.909,12.17,
601158,重庆水务,15.0,-0.912,0.143,
600812,华北制药,246.18,-0.914,0.19,
002233,塔牌集团,17.89,-0.915,1.323,
300445,康斯特,52.28,-0.925,1.967,
300553,集智股份,70.76,-0.928,1.633,
000720,新能泰山,0.0,-0.936,0.713,
300484,蓝海华腾,25.89,-0.941,2.637,
002633,申科股份,0.0,-0.959,2.437,
000548,湖南投资,16.67,-0.964,1.547,
002750,龙津药业,79.72,-0.964,0.92,
002298,中电鑫龙,36.49,-0.964,1.337,
300512,中亚股份,23.62,-0.971,2.67,
300018,中元股份,45.23,-0.99,2.157,
300199,翰宇药业,41.76,-0.999,1.423,
000407,胜利股份,47.34,-1.033,0.897,
002667,鞍重股份,78.13,-1.036,5.88,
000428,华天酒店,0.0,-1.041,0.563,
002144,宏达高科,23.01,-1.043,1.053,
600170,上海建工,13.08,-1.053,0.313,
600313,农发种业,0.0,-1.058,8.12,
002017,东信和平,65.35,-1.06,1.667,
600885,宏发股份,29.51,-1.064,0.463,
300408,三环集团,42.55,-1.077,0.643,
600020,中原高速,7.32,-1.078,1.43,
002193,如意集团,96.97,-1.085,0.643,
300110,华仁药业,240.43,-1.105,5.51,
600886,国投电力,11.98,-1.113,0.323,
300092,科新机电,248.3,-1.116,1.76,
000400,许继电气,18.84,-1.117,2.04,
002435,长江润发,25.09,-1.119,0.523,
000544,中原环保,23.51,-1.148,0.46,
600429,三元股份,54.03,-1.151,0.35,
000973,佛塑科技,46.78,-1.152,2.507,
600079,人福医药,7.96,-1.163,1.86,
600628,新世界,10.73,-1.164,1.387,
002280,联络互动,324.34,-1.176,1.503,
002281,光迅科技,51.25,-1.177,2.73,
600573,惠泉啤酒,173.61,-1.181,0.903,
600619,海立股份,33.41,-1.191,1.447,
300020,银江股份,42.63,-1.199,3.463,
002697,红旗连锁,43.07,-1.204,4.41,
300681,英搏尔,45.12,-1.224,4.55,
300298,三诺生物,37.11,-1.225,0.97,
000502,绿景控股,0.0,-1.232,1.017,
300106,西部牧业,0.0,-1.235,3.92,
600663,陆家嘴,33.15,-1.241,0.123,
002620,瑞和股份,23.92,-1.241,4.843,
600064,南京高科,14.43,-1.242,0.923,
600680,*ST上普,0.0,-1.243,0.693,
002614,奥佳华,42.86,-1.258,0.9,
000692,惠天热电,0.0,-1.261,0.593,
002329,皇氏集团,34.32,-1.267,4.243,
000727,华东科技,0.0,-1.271,1.597,
600893,航发动力,122.39,-1.271,0.843,
000965,天保基建,13.19,-1.275,0.97,
000429,粤高速Ａ,9.51,-1.278,0.79,
600898,国美通讯,223.58,-1.281,2.133,
600703,三安光电,32.42,-1.293,1.1,
601799,星宇股份,32.82,-1.294,0.25,
600705,中航资本,17.16,-1.298,0.51,
600839,四川长虹,62.98,-1.305,0.717,
300218,安利股份,0.0,-1.307,0.497,
000828,东莞控股,12.17,-1.319,0.3,
002054,德美化工,59.58,-1.321,6.173,
300703,创源文化,40.15,-1.322,5.93,
601899,紫金矿业,29.68,-1.322,2.21,
300009,安科生物,70.03,-1.332,2.963,
300550,和仁科技,92.17,-1.348,2.597,
300108,吉药控股,39.77,-1.349,0.353,
002850,科达利,31.65,-1.349,2.207,
600871,石化油服,0.0,-1.356,0.287,
000333,美的集团,18.17,-1.356,0.707,
002888,惠威科技,67.51,-1.359,4.96,
000861,海印股份,41.59,-1.376,0.42,
300729,乐歌股份,39.89,-1.376,11.513,
600704,物产中大,14.26,-1.379,1.283,
002526,山东矿机,70.98,-1.379,0.987,
300618,寒锐钴业,79.79,-1.38,3.81,
002269,美邦服饰,0.0,-1.389,0.313,
601007,金陵饭店,29.34,-1.391,0.6,
002376,新北洋,36.08,-1.4,2.14,
000756,新华制药,25.0,-1.401,1.517,
600220,江苏阳光,46.59,-1.404,0.85,
002665,首航节能,109.16,-1.408,1.03,
600692,亚通股份,63.32,-1.408,5.173,
600271,航天信息,24.77,-1.421,1.293,
002611,东方精工,53.95,-1.451,2.45,
002538,司尔特,33.57,-1.453,1.213,
300735,光弘科技,40.2,-1.455,14.797,
600859,王府井,17.29,-1.461,0.657,
600572,康恩贝,22.24,-1.466,0.493,
002906,华阳集团,36.37,-1.47,7.697,
300132,青松股份,29.22,-1.472,0.42,
002708,光洋股份,99.8,-1.473,1.38,
600060,海信电器,24.52,-1.474,1.117,
300628,亿联网络,28.04,-1.485,4.9,
600396,金山股份,0.0,-1.486,0.59,
002510,天汽模,41.41,-1.49,3.097,
600211,西藏药业,26.31,-1.492,0.697,
000936,华西股份,37.02,-1.498,4.333,
600073,上海梅林,17.04,-1.498,2.397,
002436,兴森科技,36.68,-1.498,0.883,
600660,福耀玻璃,20.28,-1.515,0.607,
600054,黄山旅游,21.12,-1.523,0.633,
002053,云南能投,34.7,-1.527,0.61,
300291,华录百纳,60.66,-1.528,2.473,
300592,华凯创意,36.18,-1.534,2.81,
000909,数源科技,82.88,-1.535,1.743,
300202,聚龙股份,194.01,-1.564,0.63,
000159,国际实业,0.0,-1.567,1.003,
002071,长城影视,30.79,-1.579,2.307,
002276,万马股份,71.03,-1.585,1.397,
300382,斯莱克,52.6,-1.603,0.78,
002502,骅威文化,20.73,-1.604,1.927,
000592,平潭发展,572.41,-1.616,1.203,
300281,金明精机,66.09,-1.616,1.137,
600611,大众交通,14.91,-1.627,1.127,
000622,恒立实业,0.0,-1.631,0.663,
002885,京泉华,36.29,-1.639,10.413,
300453,三鑫医疗,46.8,-1.639,2.27,
002731,萃华珠宝,35.41,-1.645,2.89,
000803,*ST金宇,123.09,-1.655,0.27,
000850,华茂股份,37.64,-1.657,0.473,
300081,恒信东方,56.71,-1.658,1.897,
000043,中航地产,39.33,-1.659,0.76,
002676,顺威股份,312.68,-1.661,3.99,
300549,优德精密,30.7,-1.668,3.137,
600533,栖霞建设,43.24,-1.669,0.953,
600027,华电国际,0.0,-1.679,0.37,
002151,北斗星通,146.96,-1.682,3.3,
600379,宝光股份,44.15,-1.697,0.65,
300105,龙源技术,169.19,-1.703,3.003,
300583,赛托生物,66.57,-1.721,1.453,
000927,一汽夏利,0.0,-1.722,0.783,
002225,濮耐股份,72.94,-1.741,0.97,
002290,中科新材,44.38,-1.748,1.077,
002291,星期六,96.31,-1.751,1.857,
601107,四川成渝,9.83,-1.752,0.237,
002511,中顺洁柔,33.5,-1.754,0.693,
300654,世纪天鸿,113.19,-1.762,15.57,
600624,复旦复华,113.06,-1.77,2.0,
300546,雄帝科技,47.33,-1.798,1.57,
600209,罗顿发展,0.0,-1.802,3.923,
002684,猛狮科技,62.61,-1.807,1.553,
002513,蓝丰生化,24.87,-1.822,0.817,
300338,开元股份,44.0,-1.841,0.84,
002477,雏鹰农牧,13.52,-1.843,4.203,
600890,中房股份,0.0,-1.845,0.38,
000568,泸州老窖,31.15,-1.858,0.66,
300094,国联水产,38.5,-1.858,1.217,
600089,特变电工,13.14,-1.86,0.707,
002394,联发股份,12.9,-1.861,1.16,
300439,美康生物,29.38,-1.866,1.41,
002292,奥飞娱乐,37.66,-1.868,0.957,
600132,重庆啤酒,24.13,-1.876,0.507,
000157,中联重科,19.05,-1.883,0.567,
002843,泰嘉股份,45.01,-1.883,3.767,
002878,元隆雅图,45.36,-1.891,11.847,
600300,维维股份,48.28,-1.891,1.557,
300428,四通新材,39.21,-1.916,3.6,
600066,宇通客车,20.09,-1.922,0.46,
000048,康达尔,0.0,-1.927,0.177,
600551,时代出版,19.38,-1.94,0.55,
000915,山大华特,22.88,-1.946,2.283,
600864,哈投股份,29.97,-1.947,0.45,
600052,浙江广厦,16.32,-1.952,0.507,
002540,亚太科技,31.22,-1.954,0.56,
002557,洽洽食品,24.28,-1.974,0.467,
000597,东北制药,42.3,-1.975,0.807,
601199,江南水务,16.67,-1.988,0.667,
002204,大连重工,533.37,-1.995,0.23,
600687,刚泰控股,34.7,-1.995,0.457,
300412,迦南科技,38.77,-2.01,0.743,
002569,步森股份,0.0,-2.012,4.663,
000166,申万宏源,23.11,-2.012,0.167,
601766,中国中车,31.93,-2.015,0.32,
601588,北辰实业,12.73,-2.034,0.42,
002803,吉宏股份,90.75,-2.046,0.74,
600229,城市传媒,23.97,-2.058,1.967,
300499,高澜股份,53.51,-2.059,1.737,
000856,冀东装备,273.42,-2.06,5.76,
600969,郴电国际,27.37,-2.064,1.54,
002322,理工环科,29.13,-2.071,1.407,
000738,航发控制,72.8,-2.081,2.327,
600723,首商股份,14.03,-2.084,0.53,
