,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
2673,600657.SH,信达地产,全国地产,1.0,-0.676,-0.676,3.855,698111.2824
2672,600655.SH,豫园股份,百货,1.0,-1.714,-1.714,2.366,1181478.6643
2667,600650.SH,锦江投资,公共交通,1.0,-1.099,-1.099,3.434,399933.5168
2665,600648.SH,外高桥,园区开发,1.0,-1.05,-1.05,1.839,1346099.9386
2688,600676.SH,交运股份,公共交通,1.0,-0.22,-0.22,2.643,448313.1261
2690,600678.SH,四川金顶,水泥,1.0,-0.348,-0.348,3.141,206253.09
2895,600900.SH,长江电力,水力发电,1.0,-0.122,-0.123,0.245,18800708.3783
152,000564.SZ,供销大集,百货,1.0,0.357,0.357,5.338,559066.4077
2737,600727.SH,鲁北化工,农药化肥,1.0,-1.182,-1.182,2.564,210555.9642
2733,600723.SH,首商股份,百货,1.0,-0.311,-0.311,2.028,430377.4883
2730,600720.SH,祁连山,水泥,1.0,-1.562,-1.562,2.742,552627.8331
2726,600716.SH,凤凰股份,区域地产,1.0,0.267,0.267,1.6,346794.1237
2724,600714.SH,金瑞矿业,煤炭开采,1.0,0.0,0.0,2.431,182127.4045
2719,600708.SH,光明地产,全国地产,1.0,-2.03,-2.031,1.814,874534.164
2892,600896.SH,*ST海投,水运,1.0,0.0,0.0,1.182,247010.9008
2717,600706.SH,曲江文旅,旅游服务,1.0,-0.371,-0.371,2.328,195521.6338
2716,600705.SH,中航资本,多元金融,1.0,-0.856,-0.857,9.935,4568949.8149
2708,600696.SH,ST岩石,区域地产,1.0,-1.429,-1.429,0.0,187992.1836
2707,600695.SH,绿庭投资,多元金融,1.0,-2.35,-2.35,5.471,176637.1673
185,000609.SZ,中迪投资,区域地产,1.0,0.593,0.593,10.02,163521.4963
2704,600692.SH,亚通股份,房产服务,1.0,1.884,1.884,2.418,183607.5722
186,000610.SZ,西安旅游,旅游服务,1.0,-0.804,-0.804,4.054,181129.8289
2702,600690.SH,青岛海尔,家用电器,1.0,-4.422,-4.422,2.281,9841208.0014
2700,600688.SH,上海石化,石油加工,1.0,-0.76,-0.76,1.341,3876942.3415
2699,600687.SH,刚泰控股,黄金,1.0,0.485,0.485,3.382,637170.1501
2664,600647.SH,同达创业,综合类,1.0,-1.002,-1.001,2.023,182417.1941
2656,600638.SH,新黄浦,区域地产,1.0,-0.683,-0.683,2.176,600669.9331
2659,600641.SH,万业企业,区域地产,1.0,-1.977,-1.977,2.498,860171.3841
2623,600600.SH,青岛啤酒,啤酒,1.0,-2.864,-2.864,1.904,2718238.588
2900,600917.SH,重庆燃气,供气供热,1.0,-1.009,-1.009,2.038,1090756.0
2633,600611.SH,大众交通,公共交通,1.0,-0.241,-0.241,3.14,667536.0874
2630,600608.SH,ST沪科,钢加工,1.0,-0.237,-0.237,2.138,136899.7196
2629,600606.SH,绿地控股,全国地产,1.0,-1.199,-1.199,1.669,8152663.438
2901,600919.SH,江苏银行,银行,1.0,-1.258,-1.258,1.752,3839256.6651
2628,600605.SH,汇通能源,商贸代理,1.0,-0.81,-0.811,2.86,148376.0041
2624,600601.SH,方正科技,电脑设备,1.0,-0.707,-0.707,2.847,634323.558
2622,600599.SH,熊猫金控,多元金融,1.0,-1.665,-1.665,3.187,171976.0
182,000606.SZ,顺利办,互联网,1.0,-0.661,-0.661,2.829,337707.8304
2620,600597.SH,光明乳业,乳制品,1.0,-0.915,-0.915,2.31,1084731.58
2619,600596.SH,新安股份,农药化肥,1.0,-1.693,-1.693,4.986,786495.805
2614,600590.SH,泰豪科技,电气设备,1.0,0.0,0.0,3.965,495785.397
2902,600926.SH,杭州银行,银行,1.0,-1.752,-1.752,1.529,1659107.4377
2612,600588.SH,用友网络,软件服务,1.0,-2.771,-2.771,3.837,5197411.5144
196,000623.SZ,吉林敖东,中成药,1.0,-1.199,-1.199,4.215,1825765.2678
2609,600585.SH,海螺水泥,水泥,1.0,-2.66,-2.66,3.625,13950962.5956
2634,600612.SH,老凤祥,服饰,1.0,-3.477,-3.477,1.941,1381963.7675
2637,600615.SH,丰华股份,小金属,1.0,0.751,0.751,0.093,201508.7216
2638,600616.SH,金枫酒业,红黄药酒,1.0,-0.616,-0.616,2.686,255765.7384
2639,600617.SH,国新能源,供气供热,1.0,0.205,0.205,2.045,486482.2577
2654,600636.SH,三爱富,化工原料,1.0,-2.284,-2.284,4.593,580124.0767
2653,600635.SH,大众公用,供气供热,1.0,-1.486,-1.486,3.879,1165857.5874
191,000616.SZ,海航投资,全国地产,1.0,-1.706,-1.706,3.125,424773.6842
2651,600633.SH,浙数文化,互联网,1.0,-0.488,-0.488,2.819,1082535.6415
2896,600901.SH,江苏租赁,多元金融,1.0,-0.168,-0.167,3.859,396159.8143
2648,600628.SH,新世界,百货,1.0,-0.605,-0.605,2.283,357369.1094
2647,600626.SH,申达股份,纺织,1.0,-0.383,-0.383,2.692,379269.6637
2646,600624.SH,复旦复华,综合类,1.0,-1.034,-1.035,3.136,405349.5099
2645,600623.SH,华谊集团,汽车配件,1.0,-0.61,-0.611,3.686,1581935.2906
2897,600903.SH,贵州燃气,供气供热,1.0,-1.241,-1.241,1.809,914193.698
2644,600622.SH,光大嘉宝,区域地产,1.0,-2.974,-2.975,5.401,832902.2006
2642,600620.SH,天宸股份,综合类,1.0,-1.573,-1.573,2.664,396899.3713
194,000620.SZ,新华联,全国地产,1.0,-0.713,-0.713,2.871,815572.6881
2898,600908.SH,无锡银行,银行,1.0,-0.893,-0.893,2.883,466045.4601
2899,600909.SH,华安证券,证券,1.0,-0.945,-0.945,4.771,1483398.0
2738,600728.SH,佳都科技,软件服务,1.0,-0.576,-0.576,3.245,1429277.1784
2743,600733.SH,北汽蓝谷,汽车整车,1.0,-1.463,-1.463,1.361,325061.1
2740,600730.SH,中国高科,综合类,1.0,0.206,0.206,1.643,290394.721
2883,600887.SH,伊利股份,乳制品,1.0,-2.156,-2.155,1.574,15594748.5263
2838,600837.SH,海通证券,证券,1.0,-3.047,-3.047,5.453,9233121.6764
2837,600836.SH,界龙实业,广告包装,1.0,0.26,0.26,4.156,265763.9819
2836,600835.SH,上海机电,运输设备,1.0,-2.865,-2.865,1.947,1393639.4304
2835,600834.SH,申通地铁,公共交通,1.0,-0.571,-0.571,2.012,338941.1526
2834,600833.SH,第一医药,医药商业,1.0,-2.273,-2.273,2.537,216393.7566
2833,600831.SH,广电网络,影视音像,1.0,-1.434,-1.434,3.571,441172.3745
2829,600827.SH,百联股份,超市连锁,1.0,-1.422,-1.422,2.553,1425526.4608
2827,600825.SH,新华传媒,出版业,1.0,-1.975,-1.975,3.663,591406.5231
162,000581.SZ,威孚高科,汽车配件,1.0,-1.679,-1.679,2.433,1655413.6922
2826,600824.SH,益民集团,百货,1.0,-0.571,-0.571,4.023,381557.8004
2825,600823.SH,世茂股份,全国地产,1.0,-0.735,-0.735,2.222,1552983.6601
2824,600822.SH,上海物贸,商贸代理,1.0,-0.673,-0.673,2.37,359306.1526
2822,600820.SH,隧道股份,建筑施工,1.0,-1.565,-1.565,1.59,2210299.5541
2820,600818.SH,中路股份,文教休闲,1.0,-2.865,-2.865,2.569,256518.627
2819,600817.SH,ST宏盛,多元金融,1.0,-0.416,-0.416,3.338,115669.552
2815,600812.SH,华北制药,化学制药,1.0,-0.472,-0.472,2.133,702876.8382
2839,600838.SH,上海九百,百货,1.0,-1.231,-1.231,2.492,263780.3435
2842,600843.SH,上工申贝,纺织机械,1.0,-0.692,-0.692,3.064,225437.929
2869,600872.SH,中炬高新,食品,1.0,-3.569,-3.569,3.988,2596240.6152
2855,600858.SH,银座股份,百货,1.0,-0.593,-0.593,2.386,266537.2349
2868,600871.SH,*ST油服,石油开采,1.0,0.0,0.0,1.579,2324233.572
2866,600869.SH,智慧能源,电气设备,1.0,0.795,0.795,2.367,1151844.0752
2874,600877.SH,ST嘉陵,摩托车,1.0,0.0,0.0,1.522,320960.7127
2862,600865.SH,百大集团,百货,1.0,-0.165,-0.165,2.81,234021.4766
2861,600864.SH,哈投股份,证券,1.0,-1.747,-1.747,6.0,752857.3774
161,000576.SZ,广东甘化,造纸,1.0,-2.247,-2.247,4.023,315364.5442
2856,600859.SH,王府井,百货,1.0,-1.592,-1.592,3.301,629023.9581
2875,600879.SH,航天电子,航空,1.0,-0.832,-0.832,3.523,1489026.1809
2845,600846.SH,同济科技,综合类,1.0,-1.043,-1.043,3.426,490437.7901
2849,600851.SH,海欣股份,纺织,1.0,-0.28,-0.28,2.665,540366.8725
2877,600881.SH,亚泰集团,水泥,1.0,-0.295,-0.295,5.621,1150747.2576
160,000573.SZ,粤宏远A,区域地产,1.0,0.0,0.0,2.161,205939.264
2879,600883.SH,博闻科技,水泥,1.0,0.618,0.618,3.226,158651.136
2880,600884.SH,杉杉股份,综合类,1.0,-1.771,-1.771,4.161,1234218.174
2881,600885.SH,宏发股份,电气设备,1.0,-1.745,-1.745,3.475,1995960.9594
2847,600848.SH,上海临港,园区开发,1.0,2.093,2.093,1.458,1754935.2048
2814,600811.SH,东方集团,综合类,1.0,-1.053,-1.053,2.926,1266834.1745
2813,600810.SH,神马股份,化纤,1.0,-2.929,-2.929,3.185,544446.68
2884,600888.SH,新疆众和,铝,1.0,-0.22,-0.22,2.428,386787.4462
2753,600743.SH,华远地产,区域地产,1.0,-1.953,-1.953,3.586,609986.2272
2605,600581.SH,八一钢铁,普钢,1.0,-1.8,-1.799,3.141,603961.7608
156,000568.SZ,泸州老窖,白酒,1.0,-2.374,-2.374,4.57,7283005.2115
2764,600755.SH,厦门国贸,商贸代理,1.0,-0.962,-0.962,2.219,1338592.8443
172,000593.SZ,大通燃气,供气供热,1.0,-0.478,-0.478,1.76,177947.9422
2761,600751.SH,海航科技,水运,1.0,0.0,0.0,4.332,743651.636
176,000598.SZ,兴蓉环境,水务,1.0,-0.457,-0.457,2.752,1337825.9337
2758,600748.SH,上实发展,全国地产,1.0,-1.0,-1.0,3.199,1130717.0528
2752,600742.SH,一汽富维,汽车配件,1.0,-1.25,-1.25,1.989,572636.1485
2812,600809.SH,山西汾酒,白酒,1.0,-1.003,-1.003,6.596,4099791.5395
179,000601.SZ,韶能股份,水力发电,1.0,0.491,0.491,2.689,453529.4639
181,000605.SZ,渤海股份,水务,1.0,-0.628,-0.628,3.056,266981.7672
2889,600893.SH,航发动力,航空,1.0,-0.512,-0.512,4.077,4723236.8838
2749,600739.SH,辽宁成大,商贸代理,1.0,-0.642,-0.642,4.986,1739280.0608
2891,600895.SH,张江高科,园区开发,1.0,-0.38,-0.379,3.048,2513523.1397
2747,600737.SH,中粮糖业,食品,1.0,-1.18,-1.18,4.244,1612774.6578
2745,600735.SH,新华锦,商贸代理,1.0,0.182,0.182,2.541,212435.6472
2768,600759.SH,洲际油气,石油开采,1.0,-1.46,-1.46,5.556,643582.4451
2769,600760.SH,中航沈飞,航空,1.0,-2.75,-2.75,5.656,1325085.9659
157,000570.SZ,苏常柴A,机械基件,1.0,-0.973,-0.973,3.194,172777.2169
2773,600765.SH,中航重机,机械基件,1.0,-3.49,-3.49,5.763,728210.9952
2811,600808.SH,马钢股份,普钢,1.0,-1.351,-1.351,1.918,2220003.4412
2807,600803.SH,新奥股份,农药化肥,1.0,-1.703,-1.703,3.272,1319098.7552
2806,600802.SH,福建水泥,水泥,1.0,-0.66,-0.66,2.258,294042.7228
2805,600801.SH,华新水泥,水泥,1.0,-2.162,-2.162,2.597,1806436.3505
2803,600798.SH,宁波海运,水运,1.0,-0.86,-0.86,2.023,363890.3846
2799,600794.SH,保税科技,仓储物流,1.0,-0.697,-0.697,2.105,346748.0797
2797,600792.SH,云煤能源,焦炭加工,1.0,-1.567,-1.567,2.866,319745.3228
2796,600791.SH,京能置业,全国地产,1.0,0.0,0.0,2.75,185900.9291
2795,600790.SH,轻纺城,商品城,1.0,-0.258,-0.258,2.842,583384.7893
2789,600782.SH,新钢股份,普钢,1.0,-1.429,-1.429,2.174,1798439.6005
2785,600778.SH,*ST友好,百货,1.0,0.0,0.0,2.146,148077.2749
2784,600777.SH,新潮能源,综合类,1.0,-1.786,-1.786,3.182,741862.3032
2776,600768.SH,宁波富邦,铝,1.0,-0.286,-0.287,1.533,141772.032
2775,600767.SH,ST运盛,医疗保健,1.0,-0.215,-0.215,1.509,160568.6957
2774,600766.SH,园城黄金,黄金,1.0,1.432,1.432,2.182,178249.9293
170,000591.SZ,太阳能,新型电力,1.0,-1.061,-1.061,3.217,784283.0877
2594,600569.SH,安阳钢铁,普钢,1.0,-1.524,-1.524,2.786,794703.2503
2604,600580.SH,卧龙电气,电气设备,1.0,0.141,0.141,3.09,946052.2961
2382,600298.SH,安琪酵母,食品,1.0,-1.424,-1.424,2.053,2211833.251
243,000691.SZ,亚太实业,区域地产,1.0,-1.856,-1.856,2.837,126361.5405
2395,600312.SH,平高电气,电气设备,1.0,-2.373,-2.373,5.324,1234798.3912
2392,600309.SH,万华化学,化工原料,1.0,-3.646,-3.646,4.552,5428783.2295
2391,600308.SH,华泰股份,造纸,1.0,-0.665,-0.665,2.679,537078.2527
252,000703.SZ,恒逸石化,化纤,1.0,-1.61,-1.611,1.637,3105731.5978
2389,600306.SH,商业城,百货,1.0,-1.274,-1.274,3.871,114249.2875
2388,600305.SH,恒顺醋业,食品,1.0,-2.097,-2.097,2.742,939487.7206
253,000705.SZ,浙江震元,医药商业,1.0,-0.31,-0.31,2.799,186391.1854
2381,600297.SH,广汇汽车,汽车服务,1.0,-1.667,-1.667,5.72,4047040.5733
2364,600277.SH,亿利洁能,综合类,1.0,-0.634,-0.634,0.638,1687297.2086
2380,600295.SH,鄂尔多斯,小金属,1.0,-0.867,-0.867,3.5,506736.0
256,000709.SZ,河钢股份,普钢,1.0,-1.27,-1.27,1.929,3365555.6728
2376,600290.SH,华仪电气,电气设备,1.0,-1.285,-1.285,3.471,362473.9747
2373,600287.SH,江苏舜天,商贸代理,1.0,-0.384,-0.384,2.89,233249.1035
2371,600284.SH,浦东建设,建筑施工,1.0,-0.187,-0.187,2.06,528789.52
2370,600283.SH,钱江水利,水务,1.0,-0.995,-0.995,4.84,405239.1302
2369,600282.SH,南钢股份,普钢,1.0,-0.806,-0.806,2.439,1671635.6963
2366,600279.SH,重庆港九,港口,1.0,-0.245,-0.245,1.966,287577.8074
2398,600316.SH,洪都航空,航空,1.0,-0.091,-0.091,2.745,805319.597
2402,600320.SH,振华重工,工程机械,1.0,-0.877,-0.877,2.36,1152733.1884
240,000687.SZ,华讯方舟,通信设备,1.0,-0.146,-0.146,4.252,535286.572
2406,600325.SH,华发股份,区域地产,1.0,-1.571,-1.571,3.193,1496144.5845
2438,600365.SH,通葡股份,红黄药酒,1.0,0.0,0.0,2.799,161600.0
2436,600362.SH,江西铜业,铜,1.0,-1.01,-1.01,3.061,2934399.8307
2432,600358.SH,国旅联合,旅游服务,1.0,-1.042,-1.042,3.158,197935.1707
2430,600355.SH,精伦电子,元器件,1.0,-3.765,-3.765,4.645,210614.1776
235,000681.SZ,视觉中国,互联网,1.0,-3.763,-3.763,3.544,789195.8606
2426,600351.SH,亚宝药业,中成药,1.0,-0.674,-0.675,2.886,466620.0139
2425,600350.SH,山东高速,路桥,1.0,-1.345,-1.345,2.273,2165024.6357
2424,600348.SH,阳泉煤业,煤炭开采,1.0,-0.748,-0.748,2.448,1308320.0
2420,600340.SH,华夏幸福,区域地产,1.0,-1.972,-1.972,2.324,8717092.7916
2418,600338.SH,西藏珠峰,铅锌,1.0,-1.212,-1.212,4.652,1336705.8674
237,000683.SZ,远兴能源,化工原料,1.0,-1.504,-1.504,2.29,766277.3526
2416,600336.SH,澳柯玛,家用电器,1.0,-0.792,-0.792,2.926,283414.4287
2415,600335.SH,国机汽车,汽车配件,1.0,-1.475,-1.475,4.341,717726.5754
2414,600333.SH,长春燃气,供气供热,1.0,-0.752,-0.752,2.652,287053.9359
2413,600332.SH,白云山,中成药,1.0,-1.832,-1.832,3.962,3878740.0643
2409,600328.SH,兰太实业,化工原料,1.0,-0.405,-0.405,2.442,330713.4601
239,000686.SZ,东北证券,证券,1.0,-1.511,-1.511,5.718,1774063.3096
2365,600278.SH,东方创业,商贸代理,1.0,-0.47,-0.47,2.716,454350.3129
2363,600276.SH,恒瑞医药,化学制药,1.0,-2.295,-2.295,3.951,24526136.6364
2603,600579.SH,天华院,化工机械,1.0,-0.343,-0.343,2.294,366287.3334
2303,600206.SH,有研新材,半导体,1.0,-1.797,-1.797,5.229,675216.5573
2322,600227.SH,圣济堂,农药化肥,1.0,-0.946,-0.946,2.229,399773.6712
2321,600226.SH,瀚叶股份,农药化肥,1.0,0.0,0.0,3.261,567967.6667
2320,600225.SH,天津松江,区域地产,1.0,1.007,1.007,1.329,284502.6385
2319,600223.SH,鲁商置业,区域地产,1.0,0.311,0.311,1.548,328317.504
2312,600216.SH,浙江医药,化学制药,1.0,-0.546,-0.546,3.073,897615.1948
265,000719.SZ,中原传媒,出版业,1.0,-1.779,-1.779,2.053,563739.6738
2310,600213.SH,亚星客车,汽车整车,1.0,-0.465,-0.465,2.648,144980.0
2307,600210.SH,紫江企业,广告包装,1.0,0.0,0.0,2.186,567259.3231
2299,600200.SH,江苏吴中,综合类,1.0,-0.32,-0.321,3.215,459207.7409
2360,600272.SH,开开实业,中成药,1.0,-0.526,-0.526,2.51,124160.0
2298,600199.SH,金种子酒,白酒,1.0,-1.93,-1.931,2.953,290670.326
2295,600196.SH,复星医药,化学制药,1.0,-3.409,-3.409,3.886,5005565.9737
2290,600190.SH,锦州港,港口,1.0,-1.597,-1.597,2.273,560537.627
2288,600188.SH,兖州煤业,煤炭开采,1.0,-2.146,-2.146,3.289,2788206.489
2287,600187.SH,国中水务,水务,1.0,0.0,0.0,2.817,425042.2746
267,000721.SZ,西安饮食,酒店餐饮,1.0,0.0,0.0,1.947,182598.2915
2279,600178.SH,东安动力,汽车配件,1.0,-1.44,-1.44,3.131,228267.52
2277,600176.SH,中国巨石,玻璃,1.0,-3.223,-3.223,3.145,3905072.1366
2324,600229.SH,城市传媒,出版业,1.0,-0.832,-0.832,4.615,525167.8155
2325,600230.SH,沧州大化,农药化肥,1.0,-1.787,-1.787,5.856,766889.8407
2326,600231.SH,凌钢股份,普钢,1.0,-1.379,-1.379,2.448,811927.2437
2328,600233.SH,圆通速递,仓储物流,1.0,-2.285,-2.285,1.774,988610.2583
2358,600269.SH,赣粤高速,路桥,1.0,-0.983,-0.983,1.737,957516.8757
2357,600268.SH,国电南自,电气设备,1.0,-1.94,-1.94,10.11,318258.4634
2355,600266.SH,北京城建,区域地产,1.0,-1.075,-1.075,2.415,1328849.92
2353,600262.SH,北方股份,汽车整车,1.0,-0.282,-0.282,2.202,307700.0
2347,600256.SH,广汇能源,石油开采,1.0,-1.244,-1.244,2.267,2735263.9276
2345,600252.SH,中恒集团,中成药,1.0,0.0,0.0,1.838,962604.6797
2343,600250.SH,南纺股份,商贸代理,1.0,0.649,0.649,1.936,204367.0434
2342,600249.SH,两面针,日用化工,1.0,-1.02,-1.02,2.835,219450.0
2341,600248.SH,延长化建,建筑施工,1.0,-0.732,-0.732,2.211,252764.0794
263,000717.SZ,韶钢松山,普钢,1.0,-2.662,-2.662,3.906,1287182.9562
2337,600242.SH,中昌数据,软件服务,1.0,-2.062,-2.062,2.105,353561.2473
2334,600239.SH,云南城投,区域地产,1.0,-0.882,-0.882,2.077,552356.2967
2333,600238.SH,*ST椰岛,红黄药酒,1.0,-0.291,-0.291,4.818,319511.1344
2332,600237.SH,铜峰电子,元器件,1.0,-0.783,-0.783,4.211,223490.3477
2331,600236.SH,桂冠电力,水力发电,1.0,-0.52,-0.52,0.523,3498563.0706
2330,600235.SH,民丰特纸,造纸,1.0,-0.546,-0.545,3.108,198133.2
2329,600234.SH,ST山水,文教休闲,1.0,-1.86,-1.86,4.227,144748.8042
2439,600366.SH,宁波韵升,电器仪表,1.0,-1.462,-1.462,3.154,549947.2289
2440,600367.SH,红星发展,化工原料,1.0,-0.378,-0.378,2.785,236454.4
2441,600368.SH,五洲交通,路桥,1.0,-0.938,-0.938,2.208,364704.79
2542,600508.SH,上海能源,煤炭开采,1.0,-0.997,-0.997,2.115,732836.052
2562,600530.SH,交大昂立,医疗保健,1.0,-0.855,-0.855,2.155,369720.0
212,000651.SZ,格力电器,家用电器,1.0,-3.608,-3.608,3.134,26320917.7387
213,000652.SZ,泰达股份,批发业,1.0,0.298,0.299,2.679,508573.361
2556,600523.SH,贵航股份,汽车配件,1.0,-0.306,-0.306,3.579,409297.2001
2555,600522.SH,中天科技,通信设备,1.0,0.111,0.111,5.784,2915834.9675
2552,600519.SH,贵州茅台,白酒,1.0,-1.679,-1.679,2.1,92958637.2
2550,600517.SH,置信电气,电气设备,1.0,-1.519,-1.519,2.828,497808.916
2548,600515.SH,海航基础,全国地产,1.0,-0.832,-0.832,5.031,830805.9784
2537,600502.SH,安徽水利,建筑施工,1.0,-0.52,-0.519,2.611,357916.899
2442,600369.SH,西南证券,证券,1.0,-0.966,-0.966,5.366,2438687.1416
2535,600500.SH,中化国际,商贸代理,1.0,-0.843,-0.843,2.55,1508101.1738
2532,600497.SH,驰宏锌锗,铅锌,1.0,-0.449,-0.449,2.709,1961003.6746
2531,600496.SH,精工钢构,钢加工,1.0,0.0,0.0,2.12,436518.6628
2529,600493.SH,凤竹纺织,纺织,1.0,-1.358,-1.358,2.238,161568.0
2525,600488.SH,天药股份,化学制药,1.0,0.254,0.255,2.284,390392.8958
2523,600486.SH,扬农化工,农药化肥,1.0,-1.718,-1.718,7.949,1435141.8383
2521,600483.SH,福能股份,火力发电,1.0,-1.501,-1.501,3.4,1368710.1563
2519,600481.SH,双良节能,环境保护,1.0,-2.32,-2.32,3.694,636854.8525
2564,600532.SH,宏达矿业,普钢,1.0,-1.215,-1.215,2.664,258548.9257
2565,600533.SH,栖霞建设,区域地产,1.0,-0.307,-0.307,2.154,348600.0
2566,600535.SH,天士力,中成药,1.0,-1.668,-1.667,3.135,3035921.1216
2569,600538.SH,国发股份,医药商业,1.0,-0.913,-0.913,2.765,207122.9285
2601,600577.SH,精达股份,电气设备,1.0,-0.32,-0.321,2.572,612928.2559
2600,600576.SH,祥源文化,影视音像,1.0,0.477,0.477,2.375,226653.4029
2598,600573.SH,惠泉啤酒,啤酒,1.0,-0.697,-0.697,2.388,182250.0
2597,600572.SH,康恩贝,中成药,1.0,-0.993,-0.993,2.341,1628273.9484
2596,600571.SH,信雅达,软件服务,1.0,0.138,0.138,2.61,322039.9977
199,000627.SZ,天茂集团,保险,1.0,-1.368,-1.367,3.466,2949551.1788
2906,600939.SH,重庆建工,建筑施工,1.0,-0.42,-0.42,2.743,199463.3094
2593,600568.SH,中珠医疗,区域地产,1.0,0.45,0.45,3.587,361503.0545
2592,600567.SH,山鹰纸业,造纸,1.0,-1.173,-1.173,2.374,1581681.7688
2591,600566.SH,济川药业,中成药,1.0,-3.132,-3.132,3.577,2949638.8215
2590,600565.SH,迪马股份,全国地产,1.0,-0.683,-0.683,3.436,713001.6615
202,000630.SZ,铜陵有色,铜,1.0,-0.966,-0.966,2.927,2017277.9842
2582,600556.SH,ST慧球,软件服务,1.0,0.782,0.782,0.776,256221.1165
2581,600555.SH,海航创新,旅游服务,1.0,-0.358,-0.358,2.158,276474.0
2579,600551.SH,时代出版,出版业,1.0,-1.208,-1.207,1.556,462324.3205
208,000637.SZ,茂化实华,石油加工,1.0,0.483,0.483,2.164,155760.361
2570,600539.SH,*ST狮头,水泥,1.0,-0.314,-0.314,1.89,148810.0
2518,600480.SH,凌云股份,汽车配件,1.0,-0.71,-0.71,3.099,390058.0536
2516,600478.SH,科力远,元器件,1.0,-2.407,-2.407,5.83,693692.113
2515,600477.SH,杭萧钢构,钢加工,1.0,-0.262,-0.262,2.895,699910.3907
230,000676.SZ,智度股份,互联网,1.0,0.317,0.317,4.211,313887.3151
2472,600403.SH,大有能源,煤炭开采,1.0,-1.292,-1.292,2.618,937198.4616
2470,600400.SH,红豆股份,服饰,1.0,-1.055,-1.055,2.4,958601.1448
2468,600398.SH,海澜之家,服饰,1.0,-0.531,-0.531,1.814,4286091.0595
231,000677.SZ,恒天海龙,化纤,1.0,0.769,0.769,2.672,232410.068
2465,600395.SH,盘江股份,煤炭开采,1.0,-0.789,-0.789,1.988,849041.6047
2463,600392.SH,盛和资源,小金属,1.0,-0.872,-0.872,2.97,1306298.0642
2462,600391.SH,航发科技,航空,1.0,-0.332,-0.332,3.078,409030.2857
2461,600390.SH,五矿资本,多元金融,1.0,0.384,0.384,5.612,425209.2553
2460,600389.SH,江山股份,农药化肥,1.0,-1.048,-1.048,2.059,515295.0
2458,600387.SH,海越能源,石油贸易,1.0,-0.5,-0.5,3.643,318210.75
2457,600386.SH,北巴传媒,公共交通,1.0,-2.433,-2.433,2.494,331430.4
2455,600383.SH,金地集团,全国地产,1.0,-4.064,-4.064,1.75,4988614.8471
2454,600382.SH,广东明珠,商贸代理,1.0,-0.74,-0.74,2.485,281940.945
233,000679.SZ,大连友谊,百货,1.0,-0.76,-0.76,5.102,146816.4563
2448,600376.SH,首开股份,区域地产,1.0,-1.353,-1.353,2.195,1896628.4262
2447,600375.SH,华菱星马,汽车整车,1.0,0.0,0.0,2.584,220629.017
234,000680.SZ,山推股份,工程机械,1.0,0.0,0.0,2.616,373093.172
2473,600405.SH,动力源,电气设备,1.0,-1.04,-1.04,3.361,272211.5204
2476,600409.SH,三友化工,化工原料,1.0,-1.136,-1.136,2.463,1271289.1907
2514,600476.SH,湘邮科技,软件服务,1.0,-0.403,-0.403,4.615,208102.44
2477,600410.SH,华胜天成,软件服务,1.0,-0.976,-0.976,7.061,716380.6857
2513,600475.SH,华光股份,专用机械,1.0,-0.231,-0.231,3.36,125321.9664
2510,600468.SH,百利电气,电气设备,1.0,-3.148,-3.148,3.442,438812.4132
214,000655.SZ,*ST金岭,普钢,1.0,1.777,1.777,2.244,244089.4943
2507,600463.SH,空港股份,园区开发,1.0,-1.264,-1.264,3.556,218400.0
218,000661.SZ,长春高新,生物制药,1.0,-1.57,-1.57,4.665,3679313.5578
2500,600455.SH,博通股份,软件服务,1.0,-2.108,-2.108,3.069,140530.5
2499,600452.SH,涪陵电力,水力发电,1.0,0.097,0.097,4.539,484960.0
2498,600449.SH,宁夏建材,水泥,1.0,-0.497,-0.497,1.748,389717.5492
2496,600446.SH,金证股份,软件服务,1.0,0.624,0.624,4.651,1151834.1534
2495,600444.SH,国机通用,塑料,1.0,-1.162,-1.162,2.938,153889.4505
2490,600433.SH,冠豪高新,造纸,1.0,-0.556,-0.556,2.793,467844.083
223,000667.SZ,美好置业,全国地产,1.0,-0.781,-0.781,1.575,655298.9294
2488,600428.SH,中远海特,水运,1.0,0.29,0.29,2.312,759914.3729
2487,600426.SH,华鲁恒升,农药化肥,1.0,-2.096,-2.096,3.135,2181895.3522
2486,600425.SH,青松建化,水泥,1.0,0.309,0.309,2.462,459137.0986
2484,600422.SH,昆药集团,中成药,1.0,-0.602,-0.601,2.874,515911.2346
227,000671.SZ,阳光城,区域地产,1.0,-2.253,-2.253,5.142,2355329.654
2904,600933.SH,爱柯迪,汽车配件,1.0,-0.244,-0.245,2.451,199066.0586
522,002060.SZ,粤水电,建筑施工,1.0,0.327,0.327,1.629,374937.2191
2909,600960.SH,渤海汽车,汽车配件,1.0,-1.348,-1.348,3.005,256408.4679
44,000059.SZ,华锦股份,石油加工,1.0,-0.657,-0.657,2.645,993251.6693
3339,603456.SH,九洲药业,化学制药,1.0,-0.418,-0.418,3.361,591103.7354
43,000058.SZ,深赛格,元器件,1.0,-2.144,-2.144,3.13,354548.7258
3336,603421.SH,鼎信通讯,通信设备,1.0,-3.412,-3.412,0.23,144842.8922
