,ts_code,symbol,name,industry,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
254,300076.SZ,300076,GQY视讯,IT设备,0.0,17.55,,0.0
255,300830.SZ,300830,金现代,软件服务,0.0,17.56,,0.0
256,300449.SZ,300449,汉邦高科,IT设备,0.0,17.62,北京青旅中兵资产管理有限公司-青旅中兵军工精选私募投资基金,1.0
257,300334.SZ,300334,津膜科技,专用机械,0.0,17.63,,0.0
258,300220.SZ,300220,金运激光,元器件,0.0,17.72,,0.0
259,300563.SZ,300563,神宇股份,通信设备,0.0,17.77,"上海含德股权投资基金管理有限公司-含德盛世6号定增投资私募基金
东海基金-郑如恒-东海基金-金龙122号单一资产管理计划",2.0
260,300805.SZ,300805,电声股份,广告包装,0.0,17.77,前海股权投资基金(有限合伙),1.0
261,300941.SZ,300941,创识科技,软件服务,0.0,17.8,"中国国际金融香港资产管理有限公司-客户资金2
深圳市上善若水资产管理有限公司-上善若水远正证券投资私募基金
渤海银行股份有限公司-凯石澜龙头经济定期开放混合型证券投资基金",3.0
262,300469.SZ,300469,信息发展,软件服务,0.0,17.84,"温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
上海具力资产管理有限公司-具力进取7号私募证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化稳盈优享私募证券投资基金
深圳创富汇投资管理有限公司-创富汇量化一期私募证券投资基金
上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)",5.0
263,300871.SZ,300871,回盛生物,农业综合,0.0,17.85,"中国银河证券股份有限公司-前海开源沪港深农业主题精选灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中信里昂资产管理有限公司-客户资金
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
华夏未来资本管理有限公司-华夏未来泽时进取12号私募证券投资基金
华夏未来资本管理有限公司-华夏未来泽时进取1号基金",6.0
264,300499.SZ,300499,高澜股份,专用机械,0.0,17.86,"深圳建信华讯股权投资基金管理有限公司-建华高精尖装备私募股权投资壹号基金
横琴广金美好基金管理有限公司-广金美好费米一号私募证券投资基金",2.0
265,300107.SZ,300107,建新股份,化工原料,0.0,17.86,"中央汇金资产管理有限责任公司
基本养老保险基金一零零六组合
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国银行股份有限公司-易方达中证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金",5.0
266,300771.SZ,300771,智莱科技,IT设备,0.0,17.87,"深圳市富海新材股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金",4.0
267,300387.SZ,300387,富邦股份,化工原料,0.0,18.15,,0.0
268,300810.SZ,300810,中科海讯,软件服务,0.0,18.19,"北京虹元汇诚资产管理中心(有限合伙)
上海云炜资产管理有限公司-上海云炜衷投资管理中心(有限合伙)",2.0
269,300195.SZ,300195,长荣股份,轻工机械,0.0,18.24,"光大兴陇信托有限责任公司
长城资本管理有限公司-长城资本瑞鑫3号集合资产管理计划",2.0
270,300112.SZ,300112,万讯自控,电器仪表,0.0,18.25,,0.0
271,300534.SZ,300534,陇神戎发,中成药,0.0,18.29,"甘肃生物产业创业投资基金有限公司
兰州天域资产管理有限公司
甘肃省循环经济产业投资基金合伙企业(有限合伙)",3.0
272,300799.SZ,300799,左江科技,软件服务,0.0,18.38,"大成基金-“农银私行·安心快线天天利”开放式人民币理财产品-大成基金定增主题168号单一资产管理计划
全国社保基金一零五组合
全国社保基金六零三组合
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",4.0
273,300444.SZ,300444,双杰电气,电气设备,0.0,18.42,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
274,300855.SZ,300855,图南股份,钢加工,0.0,18.48,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十九号私募证券投资基金
全国社保基金一一三组合
华润深国投信托有限公司-华润信托-致远新华集合资金信托计划
新华资管-招商银行-新华资产-丰裕回报资产管理产品",5.0
275,300155.SZ,300155,安居宝,元器件,0.0,18.49,,0.0
276,300583.SZ,300583,赛托生物,生物制药,0.0,18.53,,0.0
277,300811.SZ,300811,铂科新材,元器件,0.0,18.6,,0.0
278,300295.SZ,300295,三六五网,互联网,0.0,18.76,共青城蕴沣资产管理有限公司-蕴沣起航3号证券投资私募基金,1.0
279,300500.SZ,300500,启迪设计,建筑工程,0.0,18.77,,0.0
280,300867.SZ,300867,圣元环保,环境保护,0.0,18.78,"中国国际金融香港资产管理有限公司-客户资金2
中国国际金融香港资产管理有限公司-CICCFT9(QFII)
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
中信里昂资产管理有限公司-客户资金",4.0
281,300597.SZ,300597,吉大通信,通信设备,0.0,18.85,,0.0
282,300404.SZ,300404,博济医药,医疗保健,0.0,18.94,上海漓沁资产管理合伙企业(有限合伙),1.0
283,300983.SZ,300983,尤安设计,建筑工程,0.0,18.99,,0.0
284,300467.SZ,300467,迅游科技,互联网,0.0,19.06,,0.0
285,300798.SZ,300798,锦鸡股份,染料涂料,0.0,19.17,中信里昂资产管理有限公司-客户资金,1.0
286,300074.SZ,300074,华平股份,通信设备,0.0,19.22,,0.0
287,300340.SZ,300340,科恒股份,元器件,0.0,19.31,"中国国际金融香港资产管理有限公司-客户资金2
中国银河证券股份有限公司-华泰柏瑞中证稀土产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
288,300562.SZ,300562,乐心医疗,医疗保健,0.0,19.34,"中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金",2.0
289,300757.SZ,300757,罗博特科,专用机械,0.0,19.36,,0.0
290,300150.SZ,300150,世纪瑞尔,软件服务,0.0,19.4,山东铁路发展基金有限公司,1.0
291,300585.SZ,300585,奥联电子,汽车配件,0.0,19.52,"鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
广西瑞盈资产管理有限公司",2.0
292,300466.SZ,300466,赛摩智能,电器仪表,0.0,19.55,"徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划
兴证证券资管-徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划",2.0
293,300179.SZ,300179,四方达,矿物制品,0.0,19.57,中央汇金资产管理有限责任公司,1.0
294,300644.SZ,300644,南京聚隆,塑料,0.0,19.64,南京高达梧桐创业投资基金(有限合伙),1.0
295,300561.SZ,300561,汇金科技,软件服务,0.0,19.7,"上海润多资产管理有限公司-润多多策略2号私募证券投资基金
中信里昂资产管理有限公司-客户资金",2.0
296,300533.SZ,300533,冰川网络,软件服务,0.0,19.89,"广州市玄元投资管理有限公司-玄元元创8号私募证券投资基金
广州市玄元投资管理有限公司-玄元元创1号私募证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚映山红16号私募证券投资基金",3.0
297,300698.SZ,300698,万马科技,通信设备,0.0,19.93,,0.0
298,300139.SZ,300139,晓程科技,元器件,0.0,20.02,,0.0
299,300154.SZ,300154,瑞凌股份,元器件,0.0,20.02,,0.0
300,300351.SZ,300351,永贵电器,元器件,0.0,20.03,,0.0
301,300336.SZ,300336,新文化,影视音像,0.0,20.06,,0.0
302,300097.SZ,300097,智云股份,电器仪表,0.0,20.26,南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金,1.0
303,300479.SZ,300479,神思电子,软件服务,0.0,20.27,中央汇金资产管理有限责任公司,1.0
304,300765.SZ,300765,新诺威,食品,0.0,20.34,,0.0
305,300656.SZ,300656,民德电子,IT设备,0.0,20.39,,0.0
306,300592.SZ,300592,华凯创意,软件服务,0.0,20.4,"珠海市怀远基金管理有限公司-怀远自由之路一期私募基金
基本养老保险基金一二零四组合
华夏成长证券投资基金",3.0
307,300385.SZ,300385,雪浪环境,环境保护,0.0,20.41,"中国工商银行股份有限公司-新华趋势领航混合型证券投资基金
全国社保基金五零四组合
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",3.0
308,300746.SZ,300746,汉嘉设计,建筑工程,0.0,20.43,"中国国际金融香港资产管理有限公司-CICCFT5(QFII)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
309,300860.SZ,300860,锋尚文化,文教休闲,0.0,20.48,"上海陆宝投资管理有限公司-陆宝汇荃优选证券投资私募基金
深圳市允泰投资管理有限公司-允泰铭汇私募证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国建设银行股份有限公司-广发科技创新混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行-宝康消费品证券投资基金
全国社保基金五零二组合
宁波银行股份有限公司-易方达科益混合型证券投资基金
交通银行股份有限公司-泰达宏利价值优化型稳定类行业混合型证券投资基金
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金",11.0
310,300669.SZ,300669,沪宁股份,机械基件,0.0,20.52,"博玥杰盈(厦门)资产管理有限公司-博玥杰盈海瑞1号私募证券投资基金
福建省宽客投资管理有限公司-宽客吉星10号私募证券投资基金
福建诚毅资产管理有限公司-诚毅呈泰5号私募证券投资基金",3.0
311,300052.SZ,300052,中青宝,互联网,0.0,20.56,,0.0
312,300175.SZ,300175,朗源股份,食品,0.0,20.57,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
313,300647.SZ,300647,超频三,元器件,0.0,20.61,宁波幻方量化投资管理合伙企业(有限合伙)-幻方星月石11号私募基金,1.0
314,300622.SZ,300622,博士眼镜,其他商业,0.0,20.65,盛坤聚腾(上海)股权投资基金合伙企业(有限合伙),1.0
315,300018.SZ,300018,中元股份,电气设备,0.0,20.75,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
316,300246.SZ,300246,宝莱特,医疗保健,0.0,20.78,中央汇金资产管理有限责任公司,1.0
317,300209.SZ,300209,天泽信息,软件服务,0.0,20.97,"湖南潇湘鑫晟私募股权基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",2.0
318,300610.SZ,300610,晨化股份,化工原料,0.0,21.0,交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金,1.0
319,300788.SZ,300788,中信出版,出版业,0.0,21.02,"大成基金管理有限公司-社保基金17011组合
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银河稳健证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
海通证券资管-交通银行-海通核心优势一年持有期混合型集合资产管理计划
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-银河现代服务主题灵活配置混合型证券投资基金",10.0
320,300887.SZ,300887,谱尼测试,综合类,0.0,21.02,"武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅4号私募基金
中国农业银行股份有限公司-万家创业板2年定期开放混合型证券投资基金
上海迎水投资管理有限公司-迎水兴盛9号私募证券投资基金
中国建设银行股份有限公司-中欧创业板两年定期开放混合型证券投资基金
基本养老保险基金一二零四组合
中国工商银行股份有限公司-光大保德信智能汽车主题股票型证券投资基金
鹏华基金-光大银行-鹏华基金阳光3号集合资产管理计划
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘京瀛选1号私募证券投资基金
杭州乐信投资管理有限公司-乐信鑫荣私募证券投资基金",11.0
321,300374.SZ,300374,中铁装配,其他建材,0.0,21.03,"中国工商银行-天弘精选混合型证券投资基金
招商银行股份有限公司-天弘优质成长企业精选灵活配置混合型发起式证券投资基金
中央汇金资产管理有限责任公司
广东冠丰资产管理有限公司-冠丰同心2号证券投资基金",4.0
322,300718.SZ,300718,长盛轴承,机械基件,0.0,21.05,,0.0
323,300689.SZ,300689,澄天伟业,元器件,0.0,21.22,,0.0
324,300218.SZ,300218,安利股份,塑料,0.0,21.26,"中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",6.0
325,300637.SZ,300637,扬帆新材,化工原料,0.0,21.34,"东方富海(芜湖)二号股权投资基金(有限合伙)
上海通怡投资管理有限公司-通怡梧桐23号私募证券投资基金
东方富海(芜湖)股权投资基金(有限合伙)",3.0
326,300645.SZ,300645,正元智慧,软件服务,0.0,21.36,,0.0
327,300488.SZ,300488,恒锋工具,机械基件,0.0,21.37,,0.0
328,300519.SZ,300519,新光药业,中成药,0.0,21.39,中国国际金融香港资产管理有限公司-CICCFT9(QFII),1.0
329,300625.SZ,300625,三雄极光,半导体,0.0,21.42,,0.0
330,300106.SZ,300106,西部牧业,农业综合,0.0,21.43,"宁波幻方量化投资管理合伙企业(有限合伙)-幻方星月石11号私募基金
中信证券股份有限公司-天弘中证食品饮料指数型发起式证券投资基金",2.0
331,300135.SZ,300135,宝利国际,化工原料,0.0,21.47,中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金,1.0
332,300503.SZ,300503,昊志机电,机械基件,0.0,21.48,"全国社保基金一零三组合
中国银行股份有限公司-博时研究优选3年封闭运作灵活配置混合型证券投资基金
玄元(横琴)股权投资有限公司-玄元横琴4号私募投资基金
广州市玄元投资管理有限公司-玄元定增精选证券投资基金
KB资产运用-KB中国大陆基金
中国工商银行股份有限公司-博时研究精选一年持有期灵活配置混合型证券投资基金",6.0
333,300268.SZ,300268,佳沃股份,农业综合,0.0,21.49,,0.0
334,300249.SZ,300249,依米康,软件服务,0.0,21.49,,0.0
335,300507.SZ,300507,苏奥传感,汽车配件,0.0,21.56,浙江九章资产管理有限公司-九章幻方青溪3号私募基金,1.0
336,300399.SZ,300399,天利科技,互联网,0.0,21.69,长城证券-江阴鑫源投资有限公司-长城-鑫源单一资产管理计划,1.0
337,300686.SZ,300686,智动力,元器件,0.0,21.83,"深圳前海国元基金管理有限公司-国元新经济私募证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
深圳市远致瑞信股权投资管理有限公司-深圳市远致瑞信混改股权投资基金合伙企业(有限合伙)
深圳前海国元基金管理有限公司-国元价值成长私募证券投资基金",5.0
338,300380.SZ,300380,安硕信息,软件服务,0.0,21.91,,0.0
339,300240.SZ,300240,飞力达,仓储物流,0.0,21.95,,0.0
340,300643.SZ,300643,万通智控,汽车配件,0.0,22.02,中国国际金融香港资产管理有限公司-CICCFT,1.0
341,300894.SZ,300894,火星人,家用电器,0.0,22.12,"九坤投资(北京)有限公司-九坤私享33号私募证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国银行股份有限公司-富国周期优势混合型证券投资基金
中国对外经济贸易信托有限公司-新股C1
上海浦东发展银行股份有限公司-永赢消费主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金",6.0
342,300603.SZ,300603,立昂技术,通信设备,0.0,22.13,,0.0
343,300412.SZ,300412,迦南科技,医疗保健,0.0,22.16,,0.0
344,300494.SZ,300494,盛天网络,互联网,0.0,22.23,"厦门国际信托有限公司-卧龙一期证券投资分级受益权集合资金信托
励京投资管理(北京)有限公司-励京资本-沪港深精选私募投资基金",2.0
345,300192.SZ,300192,科德教育,文教休闲,0.0,22.31,"中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金
全国社保基金一零六组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
华夏成长证券投资基金
中国农业银行股份有限公司-华夏消费升级灵活配置混合型证券投资基金
全国社保基金四零三组合",6.0
346,300281.SZ,300281,金明精机,专用机械,0.0,22.37,上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金,1.0
347,300697.SZ,300697,电工合金,铜,0.0,22.5,,0.0
348,300452.SZ,300452,山河药辅,化学制药,0.0,22.73,"中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-创金合信医药消费股票型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-华夏创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金",8.0
349,300286.SZ,300286,安科瑞,电器仪表,0.0,23.07,中央汇金资产管理有限责任公司,1.0
350,300419.SZ,300419,浩丰科技,软件服务,0.0,23.09,,0.0
351,300565.SZ,300565,科信技术,通信设备,0.0,23.14,"中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金
上海通怡投资管理有限公司-通怡梧桐18号私募证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
352,300648.SZ,300648,星云股份,电器仪表,0.0,23.16,"上海南土资产管理有限公司-沃土一号私募证券投资基金
上海南土资产管理有限公司-南土资产诚品三号私募证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
上海南土资产管理有限公司-诚品一号私募证券投资基金
上海南土资产管理有限公司-五色土一期证券投资基金",5.0
353,300631.SZ,300631,久吾高科,环境保护,0.0,23.21,,0.0
354,300721.SZ,300721,怡达股份,化工原料,0.0,23.25,广州金控资产管理有限公司,1.0
355,300105.SZ,300105,龙源技术,电器仪表,0.0,23.25,广东稳健投资基金管理有限公司,1.0
356,300169.SZ,300169,天晟新材,塑料,0.0,23.31,"青岛融海国投资产管理有限公司
长沙盈海私募股权基金管理合伙企业(有限合伙)",2.0
357,300279.SZ,300279,和晶科技,元器件,0.0,23.52,"北京禹源资产管理有限公司
国联证券-张晨光-国联定新41号单一资产管理计划",2.0
358,300513.SZ,300513,恒实科技,软件服务,0.0,23.58,,0.0
359,300333.SZ,300333,兆日科技,软件服务,0.0,23.62,"中央汇金资产管理有限责任公司
中信里昂资产管理有限公司-客户资金",2.0
360,300473.SZ,300473,德尔股份,汽车配件,0.0,23.63,,0.0
361,300103.SZ,300103,达刚控股,环境保护,0.0,23.67,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
362,300745.SZ,300745,欣锐科技,汽车配件,0.0,23.67,中国工商银行股份有限公司-汇添富中证新能源汽车产业指数型发起式证券投资基金(LOF),1.0
363,300176.SZ,300176,派生科技,汽车配件,0.0,23.71,"陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划",2.0
364,300447.SZ,300447,全信股份,电气设备,0.0,23.72,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品",2.0
365,300430.SZ,300430,诚益通,电器仪表,0.0,23.76,,0.0
366,300421.SZ,300421,力星股份,机械基件,0.0,23.78,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中欧基金-映山红兴享回报90天人民币理财-中欧基金兴培1号单一资产管理计划
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
青骓投资管理有限公司-青骓星牛一期私募证券投资基金
中国建设银行股份有限公司-华安幸福生活混合型证券投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金",6.0
367,300675.SZ,300675,建科院,建筑工程,0.0,23.82,大成基金管理有限公司-社保基金17011组合,1.0
368,300719.SZ,300719,安达维尔,航空,0.0,23.85,招商银行股份有限公司-鹏华启航两年封闭运作混合型证券投资基金,1.0
369,300305.SZ,300305,裕兴股份,塑料,0.0,23.96,中央汇金资产管理有限责任公司,1.0
370,300976.SZ,300976,达瑞电子,元器件,0.0,24.04,,0.0
371,300586.SZ,300586,美联新材,化工原料,0.0,24.1,,0.0
372,300172.SZ,300172,中电环保,环境保护,0.0,24.15,中央汇金资产管理有限责任公司,1.0
373,300057.SZ,300057,万顺新材,广告包装,0.0,24.22,,0.0
374,300004.SZ,300004,南风股份,电气设备,0.0,24.4,深圳市皓景资产管理有限公司,1.0
375,300050.SZ,300050,世纪鼎利,软件服务,0.0,24.41,三方资产管理(深圳)有限公司-三方资产正金泽之FOF一期私募债券投资基金,1.0
376,300140.SZ,300140,中环装备,环境保护,0.0,24.45,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
377,300117.SZ,300117,嘉寓股份,装修装饰,0.0,24.73,,0.0
378,300589.SZ,300589,江龙船艇,船舶,0.0,24.76,,0.0
379,300693.SZ,300693,盛弘股份,电气设备,0.0,24.77,"深圳市瀚信资产管理有限公司-瀚信猎鹰1号证券投资基金
中国对外经济贸易信托有限公司-锐进12期鼎萨证券投资集合资金信托计划
深圳市瀚信资产管理有限公司-瀚信6号证券投资基金
山东省国际信托股份有限公司-鼎萨2期证券投资集合资金信托计划
上海申九资产管理有限公司-申九新印象3号私募证券投资基金",5.0
380,300288.SZ,300288,朗玛信息,软件服务,0.0,24.83,广州市玄元投资管理有限公司-玄元定增精选证券投资基金,1.0
381,300260.SZ,300260,新莱应材,机械基件,0.0,25.0,"临沂润商资产管理中心(有限合伙)
临沂卓大资产管理中心(有限合伙)
中央汇金资产管理有限责任公司",3.0
382,300772.SZ,300772,运达股份,电气设备,0.0,25.14,"杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
上海浦东发展银行股份有限公司-东方红启航三年持有期混合型证券投资基金
招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金
中国农业银行股份有限公司-富国成长动力混合型证券投资基金
中国建设银行股份有限公司-东方红启东三年持有期混合型证券投资基金
基本养老保险基金一二零六组合
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金",7.0
383,300660.SZ,300660,江苏雷利,电气设备,0.0,25.23,,0.0
384,300690.SZ,300690,双一科技,电气设备,0.0,25.23,北京益安资本管理有限公司-益安允升私募证券投资基金,1.0
385,300230.SZ,300230,永利股份,塑料,0.0,25.32,"天风证券-光大银行-天风证券天旭1号集合资产管理计划
中央汇金资产管理有限责任公司
基本养老保险基金一零零六组合
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金",5.0
386,300543.SZ,300543,朗科智能,电气设备,0.0,25.34,,0.0
387,300040.SZ,300040,九洲集团,电气设备,0.0,25.42,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单-资产管理计划",2.0
388,300152.SZ,300152,科融环境,环境保护,0.0,25.43,,0.0
389,300301.SZ,300301,长方集团,半导体,0.0,25.44,,0.0
390,300013.SZ,300013,新宁物流,仓储物流,0.0,25.47,,0.0
391,300245.SZ,300245,天玑科技,软件服务,0.0,25.65,"武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅8号私募基金
新华基金浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划",3.0
392,300403.SZ,300403,汉宇集团,家用电器,0.0,25.87,"中国银行股份有限公司-易方达中证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金",2.0
393,300667.SZ,300667,必创科技,电器仪表,0.0,25.89,,0.0
394,300148.SZ,300148,天舟文化,互联网,0.0,25.92,,0.0
395,300506.SZ,300506,名家汇,建筑工程,0.0,25.97,"金鹰基金-浙商银行-金鹰穗通定增508号资产管理计划
建信基金-兴业银行-建信华鑫信托慧智投资118号资产管理计划",2.0
396,300095.SZ,300095,华伍股份,机械基件,0.0,25.98,"华润深国投信托有限公司-华润信托·福润1号集合资金信托计划
陕西省国际信托股份有限公司",2.0
397,300365.SZ,300365,恒华科技,软件服务,0.0,26.01,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德启欣混合型证券投资基金",3.0
398,300490.SZ,300490,华自科技,电气设备,0.0,26.07,"江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
深圳前海昆桐资产管理有限公司-昆桐北冥1号私募证券投资基金
玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金",3.0
399,300489.SZ,300489,中飞股份,铝,0.0,26.17,"中国农业银行-华夏平稳增长混合型证券投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
上海朴道瑞富投资管理中心(有限合伙)-朴道四期私募基金
中国工商银行股份有限公司-华夏军工安全灵活配置混合型证券投资基金",4.0
400,300214.SZ,300214,日科化学,化工原料,0.0,26.17,鲁民投基金管理有限公司-鲁民投点金一号私募证券投资基金,1.0
401,300217.SZ,300217,东方电热,电器仪表,0.0,26.2,"银河资本-浙商银行-银河资本-鑫鑫一号集合资产管理计划
上海浦东发展银行股份有限公司-国泰中证全指家用电器交易型开放式指数证券投资基金",2.0
402,300320.SZ,300320,海达股份,橡胶,0.0,26.46,中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金,1.0
403,300011.SZ,300011,鼎汉技术,运输设备,0.0,26.46,"上海力驶投资管理有限公司-力驶基业16号私募证券投资基金
中央汇金资产管理有限责任公司
中阅资本管理股份公司-中阅产业主题3号私募证券投资基金
中阅资本管理股份公司-中阅源汇3号私募证券投资基金
广州轨道交通产业投资发展基金(有限合伙)",5.0
404,300785.SZ,300785,值得买,互联网,0.0,26.47,"中国建设银行股份有限公司-融通转型三动力灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
招商银行股份有限公司-东方红睿元三年定期开放灵活配置混合型发起式证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
全国社保基金五零四组合
招商银行股份有限公司-汇添富策略增长两年封闭运作灵活配置混合型证券投资基金",6.0
405,300733.SZ,300733,西菱动力,汽车配件,0.0,26.49,"中国建设银行股份有限公司-华安科技动力混合型证券投资基金
中信银行股份有限公司-华安添瑞6个月持有期混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金
中信银行股份有限公司-华安添利6个月持有期债券型证券投资基金
中国工商银行-华安安信消费服务股票型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安安康灵活配置混合型证券投资基金",8.0
406,300241.SZ,300241,瑞丰光电,半导体,0.0,26.72,"中航基金-徐国新-中航基金丹寅1号单一资产管理计划
中央汇金资产管理有限责任公司",2.0
407,300691.SZ,300691,联合光电,元器件,0.0,26.73,"君联和盛(上海)股权投资基金合伙企业(有限合伙)
安信证券资管-谢晋国-安信资管创赢3号单一资产管理计划
华润元大基金-蔡宾-华润元大基金蔡宾单一资产管理计划",3.0
