,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
199,600863.SH,600863,内蒙华电,火力发电,2.89,5.0,0.0,3.32,"火电, MSCI, 内蒙古, 电改, 央企改革, 业绩预增, 风电, 低价股, "
200,002504.SZ,002504,弘高创意,装修装饰,2.89,2.0,1.0,4.5,"特色小镇, 独角兽, 装修装饰, ST摘帽, "
201,002630.SZ,002630,华西能源,专用机械,2.88,9.0,1.0,4.06,"石墨烯, 资产重组, "
202,002951.SZ,002951,金时科技,广告包装,2.88,6.0,1.0,32.5,"次新股, 包装印刷, "
203,600378.SH,600378,天科股份,化工原料,2.88,5.0,1.0,14.51,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
204,002868.SZ,002868,绿康生化,农业综合,2.87,7.0,0.0,24.28,"动物保健, "
205,002674.SZ,002674,兴业科技,纺织,2.87,9.0,1.0,17.22,"业绩预增, 纺织服装, 恒大概念股, 壳公司, "
206,600053.SH,600053,九鼎投资,多元金融,2.86,2.0,1.0,25.73,"高质押率, 房地产, 互联网金融, 移动支付, 跨境电商, 创投, "
207,300283.SZ,300283,温州宏丰,电气设备,2.86,5.0,1.0,5.73,"股权转让, "
208,002575.SZ,002575,群兴玩具,文教休闲,2.86,2.0,0.0,8.64,"二胎, 股权转让, 资产重组, 壳公司, 创投, "
209,600552.SH,600552,凯盛科技,玻璃,2.85,2.0,1.0,5.58,"有色-锆, OLED, 央企改革, 有色金属, 小米概念股, 玻璃, 3D玻璃, 强势人气股, "
210,000755.SZ,000755,山西路桥,公路,2.85,5.0,0.0,5.6,"高速公路, 山西国企改革, ST摘帽, "
211,002129.SZ,002129,中环股份,半导体,2.82,5.0,1.0,10.73,"MSCI, 光伏, 半导体, 天津国企改革, "
212,600246.SH,600246,万通地产,区域地产,2.81,5.0,0.0,5.16,"高质押率, 房地产, 锂电池, 新能源汽车, 京津冀, "
213,600073.SH,600073,上海梅林,食品,2.8,5.0,0.0,10.56,"食品, 休闲食品, 万达系, 上海国企改革, 进口博览会, "
214,000669.SZ,000669,金鸿控股,供气供热,2.79,6.0,1.0,7.66,"油气改革, 天然气, 燃料电池, "
215,600871.SH,600871,石化油服,石油开采,2.78,2.0,0.0,2.97,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 复牌股, 地热, ST摘帽, "
216,002147.SZ,002147,ST新光,区域地产,2.78,5.0,0.0,3.74,"破净股, 债转股-AMC, 高质押率, 房地产, 共享经济, 资产重组, ST股, "
217,300532.SZ,300532,今天国际,软件服务,2.78,3.0,0.0,16.0,"宁德时代概念股, 智慧物流, 智能制造, 快递物流, 国资入股, "
218,600975.SH,600975,新五丰,农业综合,2.77,5.0,0.0,15.26,"养猪, 湖南国企改革, "
219,000683.SZ,000683,远兴能源,化工原料,2.76,5.0,1.0,3.21,"内蒙古, 石墨电极, 甲醇, 纯碱, 回购, 业绩预增, 化肥, "
220,000852.SZ,000852,石化机械,化工机械,2.75,3.0,1.0,9.88,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 地热, "
221,603609.SH,603609,禾丰牧业,饲料,2.75,9.0,0.0,13.86,"饲料, 养猪, "
222,600973.SH,600973,宝胜股份,电气设备,2.75,5.0,1.0,4.77,"央企改革, 军工研究所, 大飞机, 军工, "
223,601012.SH,601012,隆基股份,半导体,2.74,4.0,1.0,23.59,"白马股, MSCI, 乡村振兴, 光伏, 举牌股, "
224,000893.SZ,000893,*ST东凌,食品,2.74,9.0,1.0,8.36,"化肥, 股权转让, ST股, "
225,000068.SZ,000068,华控赛格,元器件,2.72,5.0,0.0,6.6,"海绵城市, PPP, 环保, 雄安新区, 污水处理, 深圳本地股/深汕合作, 强势人气股, 创投, 雄安-设计, "
226,002446.SZ,002446,盛路通信,通信设备,2.72,7.0,1.0,11.3,"5G, 华为产业链, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, "
227,603968.SH,603968,醋化股份,化工原料,2.72,5.0,1.0,18.23,
228,002300.SZ,002300,太阳电缆,电气设备,2.72,5.0,1.0,8.43,"业绩预增, 军工, 军民融合, "
229,603499.SH,603499,翔港科技,广告包装,2.71,9.0,0.0,35.35,"包装印刷, 化妆品, "
230,601799.SH,601799,星宇股份,汽车配件,2.7,5.0,0.0,72.46,"汽车零部件, 无人驾驶, "
231,603010.SH,603010,万盛股份,化工原料,2.7,5.0,1.0,17.15,"国产芯片, 资产重组, "
232,603003.SH,603003,龙宇燃油,石油贸易,2.69,5.0,1.0,9.65,"油气改革, 回购, 石油化工, 大数据, 云计算, "
233,002158.SZ,002158,汉钟精机,工程机械,2.69,7.0,1.0,11.08,"雄安-公共服务, 燃料电池, 冷链, 雄安新区, 地热, "
234,000673.SZ,000673,当代东方,影视音像,2.67,2.0,1.0,5.93,"资产重组, 影视, "
235,600977.SH,600977,中国电影,影视音像,2.65,7.0,1.0,20.5,"MSCI, 中字头, 央企改革, 社保重仓, 影视, "
236,300094.SZ,300094,国联水产,渔业,2.64,2.0,0.0,6.55,"海底捞概念股, 独角兽, "
237,300091.SZ,300091,金通灵,机械基件,2.63,8.0,1.0,7.09,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
238,600746.SH,600746,江苏索普,化工原料,2.63,2.0,1.0,8.28,"醋酸, 资产重组, "
239,600330.SH,600330,天通股份,元器件,2.62,2.0,0.0,8.57,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, "
240,000987.SZ,000987,越秀金控,多元金融,2.6,3.0,0.0,12.15,"券商, 金改, 新零售, 粤港澳大湾区, 宁德时代概念股, 资产重组, 独角兽, "
241,603979.SH,603979,金诚信,建筑施工,2.59,2.0,1.0,9.51,"回购, 有色金属, 磷化工, 有色-铜, "
242,600860.SH,600860,京城股份,专用机械,2.55,5.0,0.0,9.4,"天然气, 燃料电池, "
243,300206.SZ,300206,理邦仪器,医疗保健,2.52,9.0,1.0,8.74,"二胎, 回购, 业绩预增, 医疗器械, 体外诊断, "
244,300667.SZ,300667,必创科技,电器仪表,2.52,2.0,1.0,29.47,"军工, 军民融合, 物联网, 强势人气股, "
245,002667.SZ,002667,鞍重股份,工程机械,2.51,5.0,0.0,9.86,"壳公司, "
246,000656.SZ,000656,金科股份,区域地产,2.5,1.0,0.0,7.82,"MSCI, 业绩预增, 房地产, 股权争夺, "
247,600262.SH,600262,北方股份,汽车整车,2.49,4.0,1.0,23.8,"内蒙古, 混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 无人驾驶, "
248,000915.SZ,000915,山大华特,化学制药,2.49,2.0,1.0,24.16,"二胎, 山东国企改革, 医药, 大气治理, 化学药, 环保, 高校系, "
249,000651.SZ,000651,格力电器,家用电器,2.49,7.0,1.0,60.99,"高股息, 白马股, MSCI, 大消费, 宝能系, 汽车零部件, 小家电, 工业自动化, 白色家电, 家电, 智能制造, 工业互联网, 股权转让, 复牌股, 国产芯片, 机器人, "
250,300345.SZ,300345,红宇新材,钢加工,2.48,9.0,1.0,6.29,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, "
251,002923.SZ,002923,润都股份,化学制药,2.48,2.0,0.0,28.27,"医药, 化学药, 工业大麻, "
252,600088.SH,600088,中视传媒,影视音像,2.48,2.0,0.0,21.4,"旅游, 广电, 影视, 强势人气股, "
253,000529.SZ,000529,广弘控股,食品,2.48,9.0,0.0,8.34,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, "
254,603030.SH,603030,全筑股份,装修装饰,2.47,3.0,1.0,8.49,"回购, 业绩预增, 智能制造, 机器人, 装修装饰, "
255,002690.SZ,002690,美亚光电,专用机械,2.46,2.0,1.0,26.05,"社保重仓, 智能制造, 医疗器械, 机器视觉, "
256,002726.SZ,002726,龙大肉食,食品,2.45,9.0,0.0,11.98,"养猪, 股权转让, "
257,000533.SZ,000533,顺钠股份,电气设备,2.45,5.0,0.0,4.2,
258,600448.SH,600448,华纺股份,纺织,2.45,5.0,1.0,7.45,"东盟博览会, 纺织服装, 山东国企改革, 人民币贬值受益, 印染, 透明工厂, "
259,002661.SZ,002661,克明面业,食品,2.44,2.0,1.0,15.23,"回购, 业绩预增, 食品, 股权转让, 国资入股, "
260,300341.SZ,300341,麦克奥迪,电气设备,2.44,7.0,1.0,7.2,
261,600804.SH,600804,鹏博士,电信运营,2.43,8.0,1.0,11.24,"5G, 安邦系, 光通信, 新进指数成份股, 教育, 回购, 物联网, 谷歌概念股, 大数据, 云计算, 智慧城市, 智慧安防, "
262,002190.SZ,002190,*ST集成,汽车配件,2.4,5.0,1.0,19.95,"央企改革, 军工研究所, 军工, 汽车零部件, 定增破发, 锂电池, 新能源汽车, ST股, "
263,002840.SZ,002840,华统股份,食品,2.4,5.0,0.0,20.77,"养猪, "
264,002778.SZ,002778,高科石化,石油加工,2.4,7.0,1.0,23.04,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, "
265,600499.SH,600499,科达洁能,专用机械,2.4,5.0,1.0,5.52,"回购, 宁德时代概念股, 定增破发, 大气治理, 锂电池, 环保, 新能源汽车, 举牌股, 资产重组, "
266,002303.SZ,002303,美盈森,造纸,2.4,7.0,0.0,7.15,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, "
267,600179.SH,600179,安通控股,仓储物流,2.4,2.0,0.0,8.56,"航运, 智慧物流, 高质押率, 海南自由贸易港, 智能制造, 互联网金融, 快递物流, 自贸区, 自由贸易港, "
268,002387.SZ,002387,维信诺,元器件,2.4,5.0,1.0,12.74,"OLED, 定增破发, 小米概念股, 资产重组, "
269,601595.SH,601595,上海电影,影视音像,2.39,5.0,1.0,15.82,"上海国企改革, 影视, "
270,600965.SH,600965,福成股份,农业综合,2.39,2.0,1.0,12.48,"京津冀, "
271,002250.SZ,002250,联化科技,化工原料,2.39,7.0,0.0,10.99,"农药, 社保重仓, 业绩预增, 医药, 创新药, "
272,000596.SZ,000596,古井贡酒,白酒,2.37,5.0,1.0,110.83,"高价股, MSCI, 安徽国企改革, 白酒, "
273,002602.SZ,002602,世纪华通,汽车配件,2.36,2.0,1.0,19.24,"回购, 汽车零部件, 高质押率, 资产重组, 游戏, 手游, "
274,000530.SZ,000530,大冷股份,机械基件,2.34,5.0,1.0,5.05,"业绩预增, 冷链, 大数据, 地热, 独角兽, "
275,002021.SZ,002021,中捷资源,纺织机械,2.34,5.0,1.0,3.28,"壳公司, "
276,002711.SZ,002711,欧浦智网,仓储物流,2.33,6.0,0.0,5.2,"供应链金融, 智慧物流, 高质押率, 智能制造, 快递物流, 区块链, 股权转让, "
277,002316.SZ,002316,亚联发展,软件服务,2.33,7.0,1.0,9.75,"华为产业链, 新零售, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, "
278,300130.SZ,300130,新国都,电脑设备,2.32,5.0,0.0,18.28,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
279,002164.SZ,002164,宁波东力,电气设备,2.32,5.0,1.0,3.78,"风电, 定增破发, "
280,603960.SH,603960,克来机电,专用机械,2.32,2.0,1.0,35.89,"特斯拉, 社保重仓, 工业自动化, 智能制造, 机器人, "
281,002367.SZ,002367,康力电梯,运输设备,2.31,5.0,0.0,9.66,"回购, 物联网, 百度概念股, 智能制造, 人工智能, 独角兽, 机器人, "
282,603088.SH,603088,宁波精达,专用机械,2.31,6.0,0.0,15.82,
283,002773.SZ,002773,康弘药业,中成药,2.31,7.0,0.0,56.81,"MSCI, 新进指数成份股, 医药, 中药, 创新药, 化学药, "
284,603387.SH,603387,基蛋生物,生物制药,2.31,8.0,1.0,43.5,"医疗器械, 体外诊断, "
285,002122.SZ,002122,*ST天马,机械基件,2.3,7.0,0.0,3.43,"破净股, 智慧停车, 大数据, ST股, 创投, "
286,600217.SH,600217,中再资环,环境保护,2.3,7.0,0.0,7.25,"固废处理, 环保, 资产重组, "
287,300379.SZ,300379,东方通,软件服务,2.29,2.0,1.0,22.3,"5G, 华为产业链, 回购, 网络安全, 大数据, 人工智能, 区块链, 国产软件, "
288,002607.SZ,002607,中公教育,文教休闲,2.28,3.0,0.0,13.06,"教育, 汽车销售, 业绩预增, 资产重组, 独角兽, "
289,600131.SH,600131,岷江水电,水力发电,2.28,2.0,0.0,20.45,"水电, 央企改革, 业绩预增, 云计算, 强势人气股, "
290,600288.SH,600288,大恒科技,软件服务,2.28,2.0,0.0,10.87,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, "
291,300545.SZ,300545,联得装备,专用机械,2.27,5.0,1.0,30.54,"OLED, 华为产业链, 工业自动化, 智能制造, 强势人气股, "
292,002234.SZ,002234,民和股份,农业综合,2.26,9.0,0.0,33.15,"养鸡, "
293,600136.SH,600136,当代明诚,影视音像,2.26,5.0,0.0,15.06,"社保重仓, 高质押率, 足球, 体育产业, 影视, "
294,002810.SZ,002810,山东赫达,化工原料,2.24,5.0,0.0,27.15,"业绩预增, 高送转, "
295,300406.SZ,300406,九强生物,生物制药,2.23,5.0,1.0,17.73,"医疗器械, 体外诊断, "
296,002218.SZ,002218,拓日新能,半导体,2.22,5.0,1.0,3.86,"光伏, "
297,600152.SH,600152,维科技术,电气设备,2.22,9.0,1.0,7.78,"业绩预增, 纺织服装, 定增破发, 锂电池, 新能源汽车, 石墨烯, "
298,002626.SZ,002626,金达威,食品,2.22,9.0,1.0,15.99,"回购, 保健品, 食品, 医药, 化学药, 维生素, "
299,600522.SH,600522,中天科技,通信设备,2.21,7.0,1.0,10.83,"5G, 光通信, MSCI, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, "
300,002041.SZ,002041,登海种业,种植业,2.2,5.0,1.0,7.01,"转基因, 乡村振兴, 农业种植, "
301,300303.SZ,300303,聚飞光电,半导体,2.19,5.0,1.0,3.8,"社保重仓, 业绩预增, LED, "
302,002360.SZ,002360,同德化工,化工原料,2.18,5.0,0.0,7.24,"回购, 民爆, "
303,002188.SZ,002188,*ST巴士,广告包装,2.18,7.0,1.0,4.7,"直播/短视频, 资产重组, ST股, 壳公司, "
304,600516.SH,600516,方大炭素,矿物制品,2.18,3.0,1.0,26.06,"碳纤维, MSCI, 石墨电极, 核电, 石墨烯, "
305,000587.SZ,000587,金洲慈航,批发业,2.17,5.0,1.0,3.25,"破净股, 黄金, "
306,300011.SZ,300011,鼎汉技术,运输设备,2.16,5.0,1.0,7.81,"定增破发, 雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, 人脸识别, "
307,002488.SZ,002488,金固股份,汽车配件,2.16,2.0,1.0,10.28,"阿里巴巴概念股, 回购, 业绩预增, 汽车零部件, 无人驾驶, 独角兽, "
308,603488.SH,603488,展鹏科技,电气设备,2.14,5.0,1.0,9.74,
309,600512.SH,600512,腾达建设,建筑施工,2.13,5.0,1.0,2.98,"大基建, 低价股, 举牌股, "
310,002846.SZ,002846,英联股份,广告包装,2.13,9.0,1.0,17.33,"业绩预增, 包装印刷, "
311,600257.SH,600257,大湖股份,渔业,2.13,5.0,1.0,6.08,"业绩预增, 资产重组, "
312,600732.SH,600732,ST新梅,区域地产,2.12,9.0,0.0,7.85,"上海国企改革, 资产重组, ST股, 壳公司, "
313,000534.SZ,000534,万泽股份,区域地产,2.12,5.0,0.0,11.73,"社保重仓, 大飞机, 军工, 军民融合, 互联网金融, 股权转让, 资产重组, "
314,002272.SZ,002272,川润股份,机械基件,2.12,5.0,0.0,6.12,"业绩预增, 壳公司, "
315,002716.SZ,002716,金贵银业,小金属,2.12,5.0,1.0,8.13,"有色-锌, 有色-锑, 有色金属, 定增破发, 互联网金融, 股权转让, 黄金, "
316,600122.SH,600122,宏图高科,其他商业,2.11,5.0,1.0,4.61,"参股券商, 破净股, 互联网金融, 移动支付, 电竞, 期货概念, 资产重组, "
317,002148.SZ,002148,北纬科技,互联网,2.11,7.0,1.0,7.42,"回购, 物联网, 游戏, 手游, 创投, "
318,000007.SZ,000007,全新好,酒店餐饮,2.11,2.0,1.0,7.08,"举牌股, 国资入股, 资产重组, 壳公司, "
319,002821.SZ,002821,凯莱英,生物制药,2.11,5.0,0.0,93.18,"社保重仓, 医药, 创新药, "
320,002229.SZ,002229,鸿博股份,广告包装,2.1,7.0,1.0,9.8,"5G, 华为产业链, 回购, 彩票, 包装印刷, "
321,002260.SZ,002260,*ST德奥,航空,2.1,9.0,1.0,3.61,"通用航空, 农机, 小家电, 家电, ST股, 壳公司, "
322,600105.SH,600105,永鼎股份,通信设备,2.1,9.0,1.0,6.86,"5G, 光通信, 汽车零部件, 装配式建筑, 大数据, "
323,300639.SZ,300639,凯普生物,医疗保健,2.1,5.0,1.0,21.12,"回购, 基因测序, 医疗器械, 药品信息化追溯, 体外诊断, "
324,603811.SH,603811,诚意药业,化学制药,2.09,5.0,1.0,20.79,"医药, 化学药, "
325,000851.SZ,000851,高鸿股份,软件服务,2.09,7.0,1.0,7.79,"阿里巴巴概念股, 央企改革, 物联网, 无人驾驶, 数字中国, 移动支付, 大数据, 云计算, 人工智能, 无人商店, 彩票, 滴滴出行概念股, 独角兽, 创投, "
326,300551.SZ,300551,古鳌科技,专用机械,2.08,7.0,0.0,17.89,"互联网金融, 无人银行, "
327,600652.SH,600652,游久游戏,互联网,2.07,5.0,1.0,4.37,"信托, 区块链, 电竞, 游戏, 手游, "
328,002806.SZ,002806,华锋股份,元器件,2.05,5.0,1.0,20.58,"有色-铝, 新能源整车, 有色金属, 业绩预增, 新能源汽车, 资产重组, 强势人气股, "
329,300635.SZ,300635,达安股份,建筑施工,2.05,2.0,1.0,16.38,"5G, 资产重组, "
330,002140.SZ,002140,东华科技,建筑施工,2.05,7.0,0.0,9.96,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
331,300050.SZ,300050,世纪鼎利,软件服务,2.05,7.0,1.0,7.07,"5G, 阿里巴巴概念股, 教育, 物联网, 定增破发, 大数据, 无人商店, 股权转让, "
332,600577.SH,600577,精达股份,电气设备,2.05,5.0,1.0,3.79,"小米概念股, 互联网金融, 股权转让, "
333,002613.SZ,002613,北玻股份,专用机械,2.04,5.0,1.0,3.51,"装配式建筑, 玻璃, "
334,000859.SZ,000859,国风塑业,塑料,2.04,5.0,0.0,7.29,"安徽国企改革, 业绩预增, 强势人气股, 创投, "
335,603316.SH,603316,诚邦股份,建筑施工,2.04,6.0,1.0,9.59,"园林, 特色小镇, 地下管廊, PPP, "
336,300593.SZ,300593,新雷能,电气设备,2.03,7.0,1.0,20.65,"5G, 高送转-预期, 军工, 军民融合, "
337,603617.SH,603617,君禾股份,专用机械,2.03,5.0,0.0,21.73,
338,300123.SZ,300123,亚光科技,船舶,2.03,7.0,1.0,13.42,"5G, 回购, 业绩预增, 军工, 军民融合, 半导体, 股权转让, 国产芯片, 智慧安防, "
339,300309.SZ,300309,吉艾科技,多元金融,2.03,5.0,1.0,8.36,"油服, 油气改革, 页岩气, 债转股-AMC, 资产重组, "
340,300502.SZ,300502,新易盛,通信设备,2.02,5.0,1.0,29.27,"5G, 光通信, "
341,002309.SZ,002309,中利集团,电气设备,2.02,5.0,1.0,9.32,"5G, 光通信, 国家队重仓, 华为产业链, 破净股, 光伏, 定增破发, "
342,002220.SZ,002220,天宝食品,食品,2.02,5.0,1.0,3.38,"破净股, 冷链, "
343,002455.SZ,002455,百川股份,化工原料,2.01,5.0,1.0,6.38,"石墨电极, 定增破发, 锂电池, 新能源汽车, 石墨烯, "
344,002505.SZ,002505,大康农业,农业综合,2.01,5.0,0.0,2.57,"阿里巴巴概念股, 养猪, 业绩预增, 食品, 乳业（奶粉）, 高质押率, 低价股, "
345,300013.SZ,300013,新宁物流,仓储物流,2.01,1.0,0.0,16.15,"物联网, 智慧物流, 北斗导航, 智能制造, 快递物流, "
346,300158.SZ,300158,振东制药,中成药,2.01,9.0,0.0,5.78,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
