,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_LIMIT,COL_FLOAT_HOLDERS
127,603816.SH,603816,顾家家居,家居用品,49.17,True,True,"香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金"
128,603383.SH,603383,顶点软件,软件服务,50.4,True,True,
129,688396.SH,688396,华润微,元器件,51.33,True,True,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
广东尚伟投资管理有限责任公司-尚泰2号证券投资基金
中国工商银行股份有限公司-广发聚瑞混合型证券投资基金
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金"
130,300280.SZ,300280,紫天科技,专用机械,53.58,True,True,"上海合锦投资管理有限公司-合锦稳健私募基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中阅资本管理股份公司-中阅被动管理3号私募证券投资基金
中央汇金资产管理有限责任公司"
131,603868.SH,603868,飞科电器,家用电器,55.49,True,True,"香港中央结算有限公司(陆股通)
瑞典第二国家养老基金-自有资金
富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
毕盛(上海)投资管理有限公司-毕盛狮盈私募证券投资基金
毕盛资产管理有限公司-毕盛大中华阿尔法母基金"
132,300620.SZ,300620,光库科技,元器件,57.35,True,True,
133,600859.SH,600859,王府井,百货,60.13,True,True,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
134,603317.SH,603317,天味食品,食品,60.28,True,True,"兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
广发基金管理有限公司-社保基金四二零组合
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金
香港中央结算有限公司(陆股通)
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
交通银行-华安宝利配置证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金
中国农业银行股份有限公司-长信内需成长混合型证券投资基金"
135,600211.SH,600211,西藏药业,中成药,69.38,True,True,
136,000799.SZ,000799,酒鬼酒,白酒,73.95,True,True,"国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)"
137,688278.SH,688278,特宝生物,生物制药,74.91,True,True,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金"
138,002594.SZ,002594,比亚迪,汽车整车,79.35,True,True,"建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
国寿安保基金-渤海银行-华鑫信托-华鑫信托·华融金融小镇-九智2号集合资金信托计划
先进制造产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
139,002049.SZ,002049,紫光国微,元器件,96.83,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
140,300759.SZ,300759,康龙化成,化学制药,103.41,True,True,香港中央结算有限公司(陆股通)
141,000538.SZ,000538,云南白药,中成药,103.51,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一二组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一二组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV"
142,000568.SZ,000568,泸州老窖,白酒,110.1,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金"
143,002304.SZ,002304,洋河股份,白酒,124.13,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
兴元资产管理有限公司-客户资金"
144,300033.SZ,300033,同花顺,软件服务,158.01,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
145,601888.SH,601888,中国中免,旅游服务,182.75,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行-上证50交易型开放式指数证券投资基金"
