,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
136,601928.SH,601928,凤凰传媒,出版业,7.39,4.0,1.0,1.0,188.07,"全国社保基金一零一组合
广发基金-农业银行-广发中证金融资产管理计划
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
全国社保基金四一三组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一零零三组合",8.0
137,600706.SH,600706,曲江文旅,旅游服务,7.39,8.0,0.0,1.0,15.78,,0.0
138,603015.SH,603015,弘讯科技,电气设备,7.45,1.0,1.0,1.0,30.11,,0.0
139,600879.SH,600879,航天电子,航空,7.47,2.0,0.0,1.0,203.13,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",3.0
140,000635.SZ,000635,英力特,化工原料,7.48,8.0,0.0,1.0,22.67,,0.0
141,300199.SZ,300199,翰宇药业,化学制药,7.5,1.0,2.0,2.0,44.06,"中国华融资产管理股份有限公司
红土创新基金-广发证券-中国华融资产管理股份有限公司
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",4.0
142,600606.SH,600606,绿地控股,全国地产,7.51,6.0,0.0,1.0,913.83,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金四一二组合",3.0
143,002026.SZ,002026,山东威达,机械基件,7.52,0.0,1.0,2.0,31.59,中央汇金资产管理有限责任公司,1.0
144,002570.SZ,002570,贝因美,乳制品,7.6,2.0,0.0,1.0,77.71,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
145,300324.SZ,300324,旋极信息,软件服务,7.68,2.0,1.0,2.0,93.94,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)",3.0
146,603007.SH,603007,花王股份,建筑工程,7.69,2.0,1.0,1.0,25.64,香港中央结算有限公司(陆股通),1.0
147,300591.SZ,300591,万里马,服饰,7.74,2.0,0.0,1.0,14.57,,0.0
148,300323.SZ,300323,华灿光电,半导体,7.77,4.0,0.0,1.0,64.64,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
149,000421.SZ,000421,南京公用,供气供热,7.78,3.0,1.0,6.0,44.55,,0.0
150,300208.SZ,300208,青岛中程,电气设备,7.82,1.0,2.0,2.0,50.03,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
151,300086.SZ,300086,康芝药业,化学制药,7.83,0.0,2.0,3.0,34.11,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
152,300318.SZ,300318,博晖创新,医疗保健,7.84,1.0,1.0,1.0,56.8,中央汇金资产管理有限责任公司,1.0
153,002634.SZ,002634,棒杰股份,服饰,7.86,0.0,0.0,2.0,24.84,中央汇金资产管理有限责任公司,1.0
154,002563.SZ,002563,森马服饰,服饰,7.87,2.0,2.0,2.0,144.97,全国社保基金一一一组合,1.0
155,002295.SZ,002295,精艺股份,铜,7.88,2.0,1.0,1.0,19.71,芜湖长元股权投资基金(有限合伙),1.0
156,002137.SZ,002137,麦达数字,通信设备,7.92,4.0,0.0,1.0,28.9,,0.0
157,000525.SZ,000525,红太阳,农药化肥,7.95,9.0,0.0,1.0,45.67,中央汇金资产管理有限责任公司,1.0
158,603603.SH,603603,博天环境,环境保护,8.01,3.0,0.0,1.0,20.17,"香港中央结算有限公司(陆股通)
上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司",3.0
159,603099.SH,603099,长白山,旅游景点,8.05,8.0,0.0,1.0,21.47,中国华融资产管理股份有限公司,1.0
160,300364.SZ,300364,中文在线,出版业,8.15,8.0,0.0,1.0,51.5,,0.0
161,000612.SZ,000612,焦作万方,铝,8.16,9.0,0.0,1.0,97.19,"焦作通财创业投资有限责任公司-焦作通财创新创业投资基金(有限合伙)
中央汇金资产管理有限责任公司",2.0
162,000829.SZ,000829,天音控股,其他商业,8.25,3.0,1.0,2.0,76.69,"北京国际信托有限公司
阳光资产-工商银行-主动配置三号资产管理产品
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品",5.0
163,600620.SH,600620,天宸股份,综合类,8.27,2.0,0.0,1.0,56.79,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
164,300213.SZ,300213,佳讯飞鸿,通信设备,8.28,2.0,0.0,2.0,45.14,,0.0
165,300345.SZ,300345,华民股份,钢加工,8.29,9.0,0.0,1.0,36.58,珠海回声资产管理有限公司-回声1号私募基金,1.0
166,603128.SH,603128,华贸物流,仓储物流,8.32,9.0,0.0,2.0,84.2,"香港中央结算有限公司(陆股通)
珠海回声资产管理有限公司-回声1号私募基金",2.0
167,002561.SZ,002561,徐家汇,百货,8.35,9.0,0.0,1.0,33.16,中央汇金资产管理有限责任公司,1.0
168,601636.SH,601636,旗滨集团,玻璃,8.36,3.0,0.0,1.0,224.32,"全国社保基金一一四组合
中信证券股份有限公司-社保基金1106组合
全国社保基金四一八组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划",7.0
169,300083.SZ,300083,创世纪,元器件,8.39,3.0,1.0,2.0,109.66,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
170,601901.SH,601901,方正证券,证券,8.4,5.0,0.0,1.0,691.5,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",7.0
171,600178.SH,600178,东安动力,汽车配件,8.41,1.0,4.0,6.0,38.86,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
172,600596.SH,600596,新安股份,化工原料,8.43,5.0,0.0,1.0,59.0,"香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
中央汇金资产管理有限责任公司",4.0
173,600136.SH,600136,当代文体,影视音像,8.45,4.0,0.0,1.0,41.14,"全国社保基金一零二组合
全国社保基金一零六组合",2.0
174,000610.SZ,000610,西安旅游,旅游服务,8.48,8.0,0.0,1.0,19.95,,0.0
175,600618.SH,600618,氯碱化工,化工原料,8.59,7.0,0.0,2.0,64.41,中央汇金资产管理有限责任公司,1.0
176,002713.SZ,002713,东易日盛,装修装饰,8.6,8.0,0.0,1.0,34.51,"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金",4.0
177,600435.SH,600435,北方导航,专用机械,8.62,2.0,0.0,1.0,128.38,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中兵投资-广发证券-17中兵EB担保及信托财产专户
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",5.0
178,300241.SZ,300241,瑞丰光电,半导体,8.63,4.0,1.0,1.0,36.76,"福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
前海方舟资产管理有限公司
深圳前海华银创富资产管理有限公司-华银成长1期私募基金
中央汇金资产管理有限责任公司",4.0
179,600054.SH,600054,黄山旅游,旅游景点,8.65,8.0,0.0,1.0,44.4,,0.0
180,000893.SZ,000893,东凌国际,食品,8.66,3.0,1.0,2.0,34.7,,0.0
181,300081.SZ,300081,恒信东方,文教休闲,8.75,9.0,0.0,1.0,32.26,"金鹰基金-工商银行-万向信托-万向信托-星辰50号事务管理类单一资金信托
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",2.0
182,000698.SZ,000698,沈阳化工,化工原料,8.77,0.0,2.0,4.0,68.9,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
183,603959.SH,603959,百利科技,建筑工程,8.79,9.0,0.0,1.0,38.59,"盈科创新资产管理有限公司
上海淮矿资产管理有限公司
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
香港中央结算有限公司(陆股通)
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
吉林雨田股权投资基金合伙企业(有限合伙)",7.0
184,000566.SZ,000566,海南海药,化学制药,8.81,8.0,0.0,2.0,106.03,"金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)
国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划
云南国际信托有限公司-聚利36号单一资金信托",4.0
185,300334.SZ,300334,津膜科技,专用机械,8.84,5.0,0.0,2.0,25.87,中央汇金资产管理有限责任公司,1.0
186,300490.SZ,300490,华自科技,电气设备,8.89,9.0,0.0,1.0,20.87,"玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金",3.0
187,000524.SZ,000524,岭南控股,酒店餐饮,8.93,6.0,1.0,5.0,59.84,,0.0
188,603177.SH,603177,德创环保,环境保护,9.13,5.0,0.0,1.0,18.44,,0.0
189,002235.SZ,002235,安妮股份,互联网,9.18,3.0,0.0,1.0,48.69,,0.0
190,603003.SH,603003,龙宇燃油,石油贸易,9.26,9.0,0.0,1.0,38.57,"财通基金-工商银行-投乐定增6号资产管理计划
九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划
平安大华基金-平安银行-北京恒宇天泽投资管理有限公司",3.0
191,600749.SH,600749,西藏旅游,旅游景点,9.35,8.0,0.0,1.0,21.22,,0.0
192,600551.SH,600551,时代出版,出版业,9.4,9.0,0.0,1.0,47.55,中央汇金资产管理有限责任公司,1.0
193,002413.SZ,002413,雷科防务,通信设备,9.45,1.0,1.0,1.0,98.03,"五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
华融华侨资产管理股份有限公司",4.0
194,002655.SZ,002655,共达电声,元器件,9.47,6.0,0.0,1.0,34.09,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国工商银行-华安中小盘成长混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金",4.0
195,300092.SZ,300092,科新机电,专用机械,9.5,0.0,0.0,1.0,15.89,中央汇金资产管理有限责任公司,1.0
196,002423.SZ,002423,中粮资本,多元金融,9.57,8.0,0.0,1.0,48.14,"香港中央结算有限公司(陆股通)
南方工业资产管理有限责任公司
中央汇金资产管理有限责任公司",3.0
197,603557.SH,603557,起步股份,服饰,9.63,0.0,1.0,1.0,21.08,,0.0
198,002730.SZ,002730,电光科技,电气设备,9.65,3.0,0.0,1.0,27.71,,0.0
199,600797.SH,600797,浙大网新,软件服务,9.66,3.0,1.0,1.0,98.9,"全国社保基金一零三组合
中央汇金资产管理有限责任公司",2.0
200,002560.SZ,002560,通达股份,电气设备,9.69,2.0,0.0,2.0,27.66,"河南超赢投资有限公司-超赢创赢19号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划
河南超赢投资有限公司-超赢创赢30号私募投资基金
深圳前海粤资基金管理有限公司-粤资价值成长10号证券投资私募基金",4.0
201,603398.SH,603398,邦宝益智,文教休闲,9.78,2.0,0.0,1.0,28.99,,0.0
202,300446.SZ,300446,乐凯新材,化工原料,9.82,5.0,0.0,1.0,19.2,中央汇金资产管理有限责任公司,1.0
203,300095.SZ,300095,华伍股份,机械基件,9.84,2.0,1.0,1.0,27.32,华宝信托有限责任公司-大地32号单一资金信托,1.0
204,600723.SH,600723,首商股份,百货,9.92,8.0,0.0,1.0,65.28,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
基本养老保险基金八零五组合
中央汇金资产管理有限责任公司",4.0
205,000426.SZ,000426,兴业矿业,铅锌,9.95,2.0,1.0,1.0,146.79,"上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金
北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划",2.0
206,000153.SZ,000153,丰原药业,化学制药,9.98,2.0,2.0,3.0,31.14,,0.0
207,600291.SH,600291,西水股份,保险,9.98,7.0,0.0,1.0,109.09,"深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托
雪松国际信托股份有限公司",2.0
208,603901.SH,603901,永创智能,专用机械,9.99,0.0,2.0,2.0,43.23,"诺德基金-招商银行-诺德基金千金111号特定客户资产管理计划
深圳前海银湖资本有限公司-银湖麒麟2号私募证券投资基金
诺德基金-招商银行-诺德基金千金134号特定客户资产管理计划",3.0
209,603701.SH,603701,德宏股份,汽车配件,10.22,2.0,0.0,1.0,26.71,,0.0
210,002828.SZ,002828,贝肯能源,石油开采,10.29,3.0,1.0,1.0,15.48,,0.0
211,603106.SH,603106,恒银科技,IT设备,10.3,2.0,1.0,1.0,17.45,,0.0
212,002298.SZ,002298,中电兴发,软件服务,10.46,1.0,2.0,2.0,57.5,"广西铁路发展投资基金(有限合伙)
平安大华基金-平安银行-安徽高新招商致远二期股权投资基金(有限合伙)
云泽投资管理(天津)有限公司-云泽投资1号私募证券投资基金",3.0
213,603178.SH,603178,圣龙股份,汽车配件,10.48,0.0,1.0,1.0,21.06,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
214,600956.SH,600956,新天绿能,新型电力,10.52,8.0,0.0,2.0,14.18,,0.0
215,603421.SH,603421,鼎信通讯,通信设备,10.6,8.0,0.0,1.0,68.9,,0.0
216,002548.SZ,002548,金新农,饲料,10.6,2.0,0.0,2.0,53.51,,0.0
217,002457.SZ,002457,青龙管业,塑料,10.74,9.0,0.0,1.0,35.91,中央汇金资产管理有限责任公司,1.0
218,002084.SZ,002084,海鸥住工,家居用品,10.89,2.0,1.0,1.0,58.83,"泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
上海齐泓股权投资基金合伙企业(有限合伙)
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)",4.0
219,002159.SZ,002159,三特索道,旅游服务,10.99,8.0,0.0,1.0,15.12,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金",3.0
220,000156.SZ,000156,华数传媒,影视音像,11.1,4.0,1.0,1.0,142.11,"全国社保基金六零四组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
221,000830.SZ,000830,鲁西化工,农药化肥,11.22,3.0,0.0,1.0,164.27,"中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
全国社保基金一一七组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",6.0
222,600051.SH,600051,宁波联合,综合类,11.4,9.0,0.0,1.0,35.44,ACADIAN资产管理有限责任公司-ACADIAN中国A股股票主基金(交易所),1.0
223,600184.SH,600184,光电股份,专用机械,11.44,2.0,0.0,1.0,58.2,"中兵投资-广发证券-17中兵EB担保及信托财产专户
汇添富基金-宁波银行-汇添富-光电制导1号资产管理计划",2.0
224,300103.SZ,300103,达刚控股,工程机械,11.45,0.0,1.0,1.0,28.08,"桐乡市东英股权投资基金管理合伙企业(有限合伙)
中央汇金资产管理有限责任公司",2.0
225,600285.SH,600285,羚锐制药,中成药,11.53,0.0,1.0,1.0,65.47,"方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",5.0
226,603617.SH,603617,君禾股份,专用机械,11.59,9.0,0.0,1.0,22.96,,0.0
227,300120.SZ,300120,经纬辉开,元器件,11.66,0.0,4.0,5.0,27.63,"华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划",11.0
228,300339.SZ,300339,润和软件,软件服务,11.95,3.0,2.0,2.0,89.3,"服务贸易创新发展引导基金(有限合伙)
泰达宏利基金-平安银行-厦门信托-厦门信托-财富共赢27号单一资金信托
南京国资混改基金有限公司
香港中央结算有限公司(陆股通)",4.0
229,600501.SH,600501,航天晨光,汽车配件,11.97,1.0,2.0,3.0,50.43,"天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划
航天科工资产管理有限公司
申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划",3.0
230,002208.SZ,002208,合肥城建,区域地产,11.98,9.0,1.0,2.0,61.2,宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金,1.0
231,600176.SH,600176,中国巨石,玻璃,12.02,0.0,0.0,1.0,420.98,"全国社保基金一零一组合
基本养老保险基金八零二组合
基本养老保险基金八零八组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一三组合
招商银行股份有限公司-兴全合泰混合型证券投资基金
基本养老保险基金一零零三组合",8.0
232,002679.SZ,002679,福建金森,林业,12.12,9.0,0.0,1.0,28.57,,0.0
233,300536.SZ,300536,农尚环境,建筑工程,12.16,3.0,0.0,1.0,26.65,上海盈嘉信投资管理合伙企业(有限合伙)-盈嘉信1号私募证券投资基金,1.0
234,300358.SZ,300358,楚天科技,医疗保健,12.25,0.0,1.0,1.0,56.03,"湖南省资产管理有限公司
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
西藏德传投资管理有限公司-德传附子证券投资基金
中央汇金资产管理有限责任公司",5.0
235,600283.SH,600283,钱江水利,水务,12.3,9.0,0.0,1.0,43.42,,0.0
236,300248.SZ,300248,新开普,软件服务,12.31,3.0,1.0,1.0,40.79,"全国社保基金一零一组合
基本养老保险基金八零八组合
中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)",3.0
237,000756.SZ,000756,新华制药,化学制药,12.37,0.0,1.0,1.0,49.42,"中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城消费增值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-浦银安盛价值成长混合型证券投资基金
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",7.0
238,600111.SH,600111,北方稀土,小金属,12.46,2.0,0.0,1.0,452.68,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中央汇金资产管理有限责任公司",4.0
239,002461.SZ,002461,珠江啤酒,啤酒,12.52,2.0,0.0,1.0,277.11,"全国社保基金一一四组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
240,603488.SH,603488,展鹏科技,电气设备,12.54,0.0,3.0,6.0,36.61,,0.0
241,002163.SZ,002163,海南发展,装修装饰,12.55,5.0,1.0,2.0,100.83,"中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划
中国对外经济贸易信托有限公司-鸿道3期",3.0
242,300600.SZ,300600,瑞特股份,电气设备,12.76,2.0,1.0,1.0,26.26,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
全国社保基金一零二组合",4.0
243,000503.SZ,000503,国新健康,医疗保健,12.81,4.0,1.0,1.0,115.14,香港中央结算有限公司(陆股通),1.0
244,300366.SZ,300366,创意信息,软件服务,12.82,1.0,3.0,4.0,44.16,"安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
四川省集成电路和信息安全产业投资基金有限公司
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)",3.0
245,600127.SH,600127,金健米业,农业综合,12.85,9.0,0.0,1.0,82.47,湖南发展资产管理集团有限公司,1.0
246,600198.SH,600198,大唐电信,通信设备,13.03,8.0,0.0,1.0,114.72,"华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",2.0
247,300512.SZ,300512,中亚股份,专用机械,13.11,0.0,1.0,1.0,28.38,,0.0
248,002835.SZ,002835,同为股份,元器件,13.25,3.0,0.0,1.0,15.54,"兴业证券股份有限公司-博道久航混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金",3.0
249,600605.SH,600605,汇通能源,房产服务,13.31,5.0,0.0,1.0,19.61,中央汇金资产管理有限责任公司,1.0
250,300286.SZ,300286,安科瑞,电器仪表,13.34,0.0,1.0,1.0,22.97,中央汇金资产管理有限责任公司,1.0
251,300857.SZ,300857,N协创,IT设备,13.39,0.0,1.0,1.0,6.91,,0.0
252,002232.SZ,002232,启明信息,软件服务,13.39,2.0,1.0,2.0,53.92,中央汇金资产管理有限责任公司,1.0
253,002254.SZ,002254,泰和新材,化纤,13.44,9.0,0.0,1.0,82.1,"基本养老保险基金三零三组合
上海方圆达创投资合伙企业(有限合伙)-方圆-东方38号私募投资基金
中央汇金资产管理有限责任公司",3.0
254,601038.SH,601038,一拖股份,农用机械,13.47,1.0,3.0,4.0,80.0,"香港中央结算有限公司(陆股通)
北京天乙合资本管理有限公司-天乙3期证券投资基金",2.0
255,002625.SZ,002625,光启技术,汽车配件,13.48,0.0,2.0,2.0,157.06,,0.0
256,601020.SH,601020,华钰矿业,铅锌,13.49,9.0,1.0,1.0,70.53,"海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划
交通银行股份有限公司-前海开源多元策略灵活配置混合型证券投资基金",2.0
257,600765.SH,600765,中航重机,机械基件,13.52,2.0,0.0,2.0,105.19,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
基本养老保险基金一二零四组合
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
258,300030.SZ,300030,阳普医疗,医疗保健,13.78,2.0,0.0,1.0,35.05,"华夏基金-农业银行-华夏中证金融资产管理计划
长安基金-光大银行-长安睿享2号分级资产管理计划
中央汇金资产管理有限责任公司",3.0
259,300196.SZ,300196,长海股份,玻璃,13.85,0.0,1.0,1.0,34.95,"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
全国社保基金五零二组合
全国社保基金一一八组合
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金",6.0
260,600682.SH,600682,南京新百,百货,13.88,9.0,0.0,1.0,161.71,兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划,1.0
261,600771.SH,600771,广誉远,中成药,14.0,8.0,0.0,1.0,68.88,"兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托",3.0
262,603256.SH,603256,宏和科技,玻璃,14.0,1.0,0.0,1.0,19.04,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1.0
263,600476.SH,600476,湘邮科技,软件服务,14.18,3.0,1.0,1.0,22.84,北京中邮资产管理有限公司,1.0
264,000038.SZ,000038,深大通,广告包装,14.27,4.0,1.0,1.0,33.12,"云南国际信托有限公司-深大通员工持股计划集合资金信托计划
华安未来资管-宁波银行-深大通1号资产管理计划",2.0
265,603839.SH,603839,安正时尚,服饰,14.3,3.0,1.0,1.0,57.21,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",4.0
266,600072.SH,600072,中船科技,船舶,14.33,2.0,1.0,2.0,105.5,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
上海国际集团资产管理有限公司
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)",4.0
267,002253.SZ,002253,川大智胜,软件服务,14.4,8.0,0.0,1.0,29.86,中央汇金资产管理有限责任公司,1.0
268,603633.SH,603633,徕木股份,元器件,14.72,6.0,0.0,2.0,29.94,上海久奕一期股权投资基金合伙企业(有限合伙),1.0
269,603385.SH,603385,惠达卫浴,家居用品,14.83,3.0,0.0,1.0,54.78,"中国银行股份有限公司-嘉实新收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",3.0
270,600352.SH,600352,浙江龙盛,染料涂料,14.84,4.0,0.0,1.0,482.79,"国泰君安君得明混合型集合资产管理计划
国泰君安君得鑫两年持有期混合型集合资产管理计划
大成睿享混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
