,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_FLOAT_HOLDERS
266,600199.SH,600199,金种子酒,白酒,7.34,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
267,002114.SZ,002114,罗平锌电,铅锌,7.38,True,"新华基金-宁波银行-陈忠明
海富通基金-宁波银行-陈亚发
华融晋商资产管理股份有限公司"
268,600295.SH,600295,鄂尔多斯,小金属,7.4,True,香港中央结算有限公司(陆股通)
269,000828.SZ,000828,东莞控股,路桥,7.42,True,中国工商银行-富国中证红利指数增强型证券投资基金
270,300173.SZ,300173,智慧松德,轻工机械,7.43,True,"中央汇金资产管理有限责任公司
上海汐泰投资管理有限公司-小棉袄私募证券投资基金"
271,600830.SH,600830,香溢融通,多元金融,7.46,True,
272,000671.SZ,000671,阳光城,区域地产,7.46,True,"东方信隆资产管理有限公司
香港中央结算有限公司(陆股通)
东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金"
273,000920.SZ,000920,南方汇通,环境保护,7.51,True,
274,000006.SZ,000006,深振业A,区域地产,7.51,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
275,002318.SZ,002318,久立特材,特种钢,7.51,True,"易方达基金-工商银行-易方达基金臻选2号资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
香港中央结算有限公司(陆股通)"
276,000090.SZ,000090,天健集团,建筑工程,7.52,True,"国泰君安证券资管-招商银行-国泰君安君享天健如意集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
277,300345.SZ,300345,红宇新材,钢加工,7.61,True,珠海回声资产管理有限公司-回声1号私募基金
278,600325.SH,600325,华发股份,区域地产,7.64,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
279,001965.SZ,001965,招商公路,路桥,7.65,True,"基本养老保险基金八零二组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金
全国社保基金零二零组合"
280,601997.SH,601997,贵阳银行,银行,7.68,True,香港中央结算有限公司(陆股通)
281,601377.SH,601377,兴业证券,证券,7.69,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
282,601319.SH,601319,中国人保,保险,7.7,True,"社保基金会
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-招商3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行-上证50交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
283,002702.SZ,002702,海欣食品,食品,7.71,True,
284,300315.SZ,300315,掌趣科技,互联网,7.72,True,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
285,000537.SZ,000537,广宇发展,区域地产,7.73,True,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
286,603030.SH,603030,全筑股份,装修装饰,7.77,True,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
287,600021.SH,600021,上海电力,火力发电,7.78,True,"中国国有企业结构调整基金股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
288,600517.SH,600517,国网英大,电气设备,7.79,True,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金"
289,000736.SZ,000736,中交地产,全国地产,7.81,True,
290,603725.SH,603725,天安新材,塑料,7.82,True,
291,601009.SH,601009,南京银行,银行,7.85,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一零一组合"
292,603767.SH,603767,中马传动,汽车配件,7.88,True,
293,600609.SH,600609,金杯汽车,汽车配件,7.88,True,北京桑海汇通资产管理中心(有限合伙)
294,000762.SZ,000762,西藏矿业,小金属,7.89,True,中央汇金资产管理有限责任公司
295,600390.SH,600390,五矿资本,多元金融,7.89,True,"华宝证券-平安银行-华宝证券华增五号集合资产管理计划
招商证券资管-兴业银行-招商智远智增宝一号集合资产管理计划
前海开源基金-农业银行-上海茁蓄投资管理合伙企业(有限合伙)"
296,000045.SZ,000045,深纺织A,元器件,7.89,True,
297,000783.SZ,000783,长江证券,证券,7.92,True,
298,603012.SH,603012,创力集团,专用机械,7.93,True,"中煤机械集团-财通证券-19中02EB担保及信托财产专户
中煤机械集团-财通证券-19中01EB担保及信托财产专户"
299,600606.SH,600606,绿地控股,全国地产,7.96,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金四一二组合"
300,601225.SH,601225,陕西煤业,煤炭开采,7.99,True,香港中央结算有限公司(陆股通)
301,002500.SZ,002500,山西证券,证券,7.99,True,"山西省科技基金发展有限公司
中吉金投资产管理有限公司-中吉金投-稳赢2号投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
302,002583.SZ,002583,海能达,通信设备,8.02,True,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
招商证券资管-浦发银行-招商智远海能达2号集合资产管理计划
基本养老保险基金八零二组合
富达基金(香港)有限公司-客户资金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
华安基金-工商银行-华融国际信托-华融·正弘旗胜定增基金权益投资集合资金信托计划"
303,300175.SZ,300175,朗源股份,食品,8.06,True,中央汇金资产管理有限责任公司
304,601128.SH,601128,常熟银行,银行,8.07,True,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
基本养老保险基金一零零一组合
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
全国社保基金一一八组合"
305,002640.SZ,002640,跨境通,互联网,8.1,True,"珠海横琴安赐文化互联叁号股权投资基金企业(有限合伙)
广州开发区新兴产业投资基金管理有限公司
上海中平国瑀资产管理有限公司-上海中平国璟并购股权投资基金合伙企业(有限合伙)"
306,000531.SZ,000531,穗恒运A,火力发电,8.12,True,
307,600909.SH,600909,华安证券,证券,8.13,True,东方创业-安信证券-19东创EB担保及信托财产专户
308,300169.SZ,300169,天晟新材,塑料,8.15,True,长沙盈海私募股权基金管理合伙企业(有限合伙)
309,002532.SZ,002532,新界泵业,农用机械,8.16,True,
310,002403.SZ,002403,爱仕达,家用电器,8.18,True,
311,601901.SH,601901,方正证券,证券,8.18,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划"
312,600886.SH,600886,国投电力,水力发电,8.18,True,"香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略才智基金
上海重阳战略投资有限公司-重阳战略聚智基金
上海重阳战略投资有限公司-重阳战略汇智基金
上海重阳战略投资有限公司-重阳战略英智基金
基本养老保险基金一零零三组合"
313,600838.SH,600838,上海九百,百货,8.18,True,重庆国际信托股份有限公司-兴国1号集合资金信托计划
314,300364.SZ,300364,中文在线,出版业,8.19,True,
315,000426.SZ,000426,兴业矿业,铅锌,8.2,True,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金"
316,002797.SZ,002797,第一创业,证券,8.28,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金"
317,002112.SZ,002112,三变科技,电气设备,8.29,True,中央汇金资产管理有限责任公司
318,000685.SZ,000685,中山公用,水务,8.3,True,中央汇金资产管理有限责任公司
319,300160.SZ,300160,秀强股份,玻璃,8.35,True,浙江九章资产管理有限公司-九章幻方青溪3号私募基金
320,601633.SH,601633,长城汽车,汽车整车,8.42,True,"保定创新长城资产管理有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一一组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)"
321,002707.SZ,002707,众信旅游,旅游服务,8.44,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金"
322,601838.SH,601838,成都银行,银行,8.52,True,"成都市协成资产管理有限责任公司
香港中央结算有限公司(陆股通)"
323,603318.SH,603318,派思股份,专用机械,8.55,True,"中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品
太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划"
324,000009.SZ,000009,中国宝安,综合类,8.56,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金"
325,002438.SZ,002438,江苏神通,机械基件,8.57,True,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
326,601577.SH,601577,长沙银行,银行,8.57,True,湖南发展资产管理集团有限公司
327,002298.SZ,002298,中电兴发,软件服务,8.58,True,"云泽投资管理(天津)有限公司-云泽投资1号私募证券投资基金
广西铁路发展投资基金(有限合伙)
平安大华基金-平安银行-安徽高新招商致远二期股权投资基金(有限合伙)"
328,600508.SH,600508,上海能源,煤炭开采,8.6,True,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
329,002457.SZ,002457,青龙管业,塑料,8.61,True,中央汇金资产管理有限责任公司
330,600596.SH,600596,新安股份,化工原料,8.64,True,"中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金"
331,002740.SZ,002740,爱迪尔,服饰,8.64,True,
332,000830.SZ,000830,鲁西化工,农药化肥,8.65,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
全国社保基金一一七组合"
333,600723.SH,600723,首商股份,百货,8.66,True,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
334,300475.SZ,300475,聚隆科技,专用机械,8.73,True,"深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)"
335,002286.SZ,002286,保龄宝,食品,8.74,True,"宁波趵朴富通资产管理中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
336,600695.SH,600695,绿庭投资,多元金融,8.77,True,
337,002769.SZ,002769,普路通,仓储物流,8.79,True,
338,600985.SH,600985,淮北矿业,煤炭开采,8.8,True,"中国信达资产管理股份有限公司
香港中央结算有限公司(陆股通)"
339,600643.SH,600643,爱建集团,多元金融,8.82,True,"上海工商界爱国建设特种基金会
广州产业投资基金管理有限公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一三组合"
340,600846.SH,600846,同济科技,建筑工程,8.88,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
基本养老保险基金九零三组合
中国建设银行股份有限公司-嘉实沪深300指数研究增强型证券投资基金"
341,601229.SH,601229,上海银行,银行,8.9,True,香港中央结算有限公司(陆股通)
342,000851.SZ,000851,高鸿股份,软件服务,8.91,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金"
343,601579.SH,601579,会稽山,红黄酒,8.94,True,"浙商金汇信托股份有限公司-浙金·汇利36号证券投资集合资金信托计划
上海大丰资产管理有限公司"
344,603557.SH,603557,起步股份,服饰,8.94,True,
345,600119.SH,600119,ST长投,仓储物流,9.06,True,
346,600749.SH,600749,西藏旅游,旅游景点,9.07,True,
347,600655.SH,600655,豫园股份,百货,9.1,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
348,603818.SH,603818,曲美家居,家居用品,9.13,True,民生证券-招商银行-民生证券曲美家居1号集合资产管理计划
349,600116.SH,600116,三峡水利,水力发电,9.15,True,"基本养老保险基金一零零三组合
全国社保基金一零七组合"
350,000656.SZ,000656,金科股份,区域地产,9.15,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
351,300121.SZ,300121,阳谷华泰,化工原料,9.16,True,"济南纾困盛鲁股权投资基金合伙企业(有限合伙)
全国社保基金一零二组合"
352,600273.SH,600273,嘉化能源,化工原料,9.16,True,"香港中央结算有限公司(陆股通)
嘉化集团-财通证券-19嘉EB01担保及信托财产专户
红塔资管-广东华兴银行股份有限公司-红塔资产华兴鲲鹏3号单一资产管理计划"
353,002282.SZ,002282,博深股份,轻工机械,9.17,True,
354,002024.SZ,002024,苏宁易购,电器连锁,9.18,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
355,002966.SZ,002966,苏州银行,银行,9.19,True,
356,002394.SZ,002394,联发股份,纺织,9.19,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
357,002144.SZ,002144,宏达高科,纺织,9.21,True,"中央汇金资产管理有限责任公司
杭州泉衡投资管理有限公司-泉衡祥瑞一号私募基金"
358,000960.SZ,000960,锡业股份,小金属,9.24,True,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
359,300243.SZ,300243,瑞丰高材,化工原料,9.27,True,中央汇金资产管理有限责任公司
360,601020.SH,601020,华钰矿业,铅锌,9.28,True,"海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划
交通银行股份有限公司-前海开源多元策略灵活配置混合型证券投资基金"
361,600479.SH,600479,千金药业,中成药,9.3,True,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
长安基金-光大银行-长安平安富贵千金净雅资产管理计划"
362,600153.SH,600153,建发股份,商贸代理,9.3,True,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一零八组合
博时基金管理有限公司-社保基金16011组合
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金"
363,002146.SZ,002146,荣盛发展,全国地产,9.31,True,"荣盛建设-招商证券-19荣盛E1担保及信托财产专户
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四零三组合
基本养老保险基金一零零三组合"
364,002128.SZ,002128,露天煤业,煤炭开采,9.34,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
365,601311.SH,601311,骆驼股份,电气设备,9.35,True,中央汇金资产管理有限责任公司
366,600285.SH,600285,羚锐制药,中成药,9.38,True,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划"
367,300527.SZ,300527,中船应急,专用机械,9.4,True,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
368,002673.SZ,002673,西部证券,证券,9.41,True,"西部信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金"
369,300035.SZ,300035,中科电气,电气设备,9.41,True,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国银行股份有限公司-国泰价值精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金"
370,603106.SH,603106,恒银金融,IT设备,9.48,True,
371,600674.SH,600674,川投能源,水力发电,9.5,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
深圳市明达资产管理有限公司-明达12期私募投资基金"
372,600804.SH,600804,鹏博士,电信运营,9.52,True,"中原信托有限公司-中原信托·定向资管投资项目集合资金信托合同
香港中央结算有限公司(陆股通)"
373,600551.SH,600551,时代出版,出版业,9.6,True,中央汇金资产管理有限责任公司
374,600926.SH,600926,杭州银行,银行,9.6,True,香港中央结算有限公司(陆股通)
375,000996.SZ,000996,中国中期,汽车服务,9.63,True,创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
376,600188.SH,600188,兖州煤业,煤炭开采,9.66,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
全国社保基金四一二组合"
377,300360.SZ,300360,炬华科技,电器仪表,9.67,True,"创金合信基金-浦发银行-粤财信托-粤财信托-菁英158期单一资金信托计划
建信基金-杭州银行-华润深国投信托-华润信托·增利51号单一资金信托
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金"
378,603558.SH,603558,健盛集团,纺织,9.68,True,"浙江创辉产业投资管理有限公司-健盛投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
昆仑信托有限责任公司-昆仑四十一号证券投资集合资金信托计划"
379,002461.SZ,002461,珠江啤酒,啤酒,9.69,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金"
380,601555.SH,601555,东吴证券,证券,9.7,True,"苏州信托有限公司
苏州信托有限公司
苏州信托有限公司"
381,002423.SZ,002423,中粮资本,多元金融,9.71,True,"南方工业资产管理有限责任公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
382,300017.SZ,300017,网宿科技,电信运营,9.72,True,"香港中央结算有限公司(陆股通)
九泰基金-中证金融-九泰基金-泰增战略3号资产管理计划
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
九泰基金-中证金融-陈宝珍
博时基金-招商银行-江苏毅达并购成长股权投资基金(有限合伙)
博时基金-招商银行-西藏信托-晋泽1号单一资金信托
博时基金-招商银行-长城国融投资管理有限公司"
383,000728.SZ,000728,国元证券,证券,9.75,True,"安徽国元信托有限责任公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
384,601519.SH,601519,大智慧,软件服务,9.77,True,
385,600966.SH,600966,博汇纸业,造纸,9.82,True,"中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
平安资产-工商银行-平安资产如意28号保险资产管理产品
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
招商银行股份有限公司-汇添富中盘积极成长混合型证券投资基金"
386,600051.SH,600051,宁波联合,综合类,9.85,True,ACADIAN资产管理有限责任公司-ACADIAN中国A股股票主基金(交易所)
387,000534.SZ,000534,万泽股份,生物制药,9.86,True,"九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划"
388,002808.SZ,002808,恒久科技,元器件,9.86,True,
389,000686.SZ,000686,东北证券,证券,9.88,True,"吉林省信托有限责任公司
中央汇金资产管理有限责任公司
广州一本投资管理有限公司-一本平顺1号私募证券投资基金
华信信托股份有限公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
390,600761.SH,600761,安徽合力,工程机械,9.89,True,"全国社保基金一一三组合
首域投资管理(英国)有限公司-首域中国A股基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司"
391,600059.SH,600059,古越龙山,红黄酒,9.93,True,"中央汇金资产管理有限责任公司
全国社保基金一零三组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金"
392,002753.SZ,002753,永东股份,化工原料,9.93,True,
393,600604.SH,600604,市北高新,园区开发,10.0,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
394,300351.SZ,300351,永贵电器,元器件,10.02,True,
395,002078.SZ,002078,太阳纸业,造纸,10.03,True,"中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
齐鲁证券资管-民生银行-齐鲁民生2号集合资产管理计划
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
博时基金管理有限公司-社保基金16011组合
全国社保基金一一八组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一零八组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)"
396,300170.SZ,300170,汉得信息,软件服务,10.05,True,"中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
全国社保基金一零二组合
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金"
397,300224.SZ,300224,正海磁材,元器件,10.08,True,"中国长城资产管理股份有限公司
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号
基本养老保险基金一二零四组合
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金"
398,002084.SZ,002084,海鸥住工,家居用品,10.09,True,"上海齐泓股权投资基金合伙企业(有限合伙)
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
399,600633.SH,600633,浙数文化,互联网,10.1,True,"广东省铁路发展基金有限责任公司
中央汇金资产管理有限责任公司
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
华润深国投信托有限公司-华润信托·招利3号单一资金信托"
400,600278.SH,600278,东方创业,商贸代理,10.17,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
401,002191.SZ,002191,劲嘉股份,广告包装,10.21,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
402,300227.SZ,300227,光韵达,元器件,10.27,True,"交通银行股份有限公司-博时新兴成长混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金"
403,600765.SH,600765,中航重机,机械基件,10.27,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
基本养老保险基金一二零四组合"
404,002182.SZ,002182,云海金属,小金属,10.29,True,"上海固信投资控股有限公司-上海宣浦股权投资基金合伙企业(有限合伙)
西藏神州牧基金管理有限公司-神州牧量子1号私募证券投资基金
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
交通银行股份有限公司-长信量化先锋混合型证券投资基金"
405,603089.SH,603089,正裕工业,汽车配件,10.3,True,
406,300095.SZ,300095,华伍股份,机械基件,10.3,True,华宝信托有限责任公司-大地32号单一资金信托
407,600682.SH,600682,南京新百,百货,10.32,True,兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划
