,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
604,002141.SZ,贤丰控股,元器件,-0.148,0.043,310664.704
3186,603105.SH,芯能科技,电气设备,-0.148,0.028,117480.0
2235,600135.SH,乐凯胶片,化工原料,-0.148,0.007,217081.1898
3361,603583.SH,捷昌驱动,电气设备,-0.147,0.024,124786.4
3110,601990.SH,南京证券,证券,-0.147,0.026,256593.66
328,000812.SZ,陕西金叶,广告包装,-0.147,0.011,245615.7824
1154,002693.SZ,双成药业,化学制药,-0.146,0.007,163370.65
687,002224.SZ,三力士,橡胶,-0.146,0.009,261696.6253
2995,601212.SH,白银有色,铜,-0.146,0.007,597261.2258
413,000936.SZ,华西股份,化纤,-0.146,0.035,555129.8987
343,000831.SZ,五矿稀土,小金属,-0.146,0.006,861220.5253
751,002289.SZ,宇顺电子,元器件,-0.146,0.007,141597.0509
1377,002935.SZ,天奥电子,元器件,-0.146,0.026,109427.01
1279,002828.SZ,贝肯能源,石油开采,-0.146,0.005,123046.9996
1364,002920.SZ,德赛西威,汽车配件,-0.146,0.004,180900.0
2512,600481.SH,双良节能,环境保护,-0.146,0.003,541245.5999
2237,600137.SH,浪莎股份,服饰,-0.145,0.018,129007.7393
3021,601375.SH,中原证券,证券,-0.145,0.023,798615.0064
2731,600728.SH,佳都科技,软件服务,-0.145,0.026,981105.7204
545,002082.SZ,万邦德,铝,-0.144,0.012,184212.0
2391,600316.SH,洪都航空,航空,-0.144,0.003,730022.5732
3312,603388.SH,元成股份,建筑施工,-0.144,0.005,85857.2
716,002253.SZ,川大智胜,软件服务,-0.144,0.012,286586.2955
2198,600095.SH,哈高科,区域地产,-0.144,0.015,143421.6353
1258,002806.SZ,华锋股份,元器件,-0.144,0.009,107825.6471
3191,603113.SH,金能科技,化工原料,-0.144,0.008,384963.6958
3264,603301.SH,振德医疗,医疗保健,-0.144,0.018,80700.0
3262,603299.SH,井神股份,化工原料,-0.143,0.008,142722.7625
3331,603501.SH,韦尔股份,半导体,-0.143,0.01,425673.105
3359,603579.SH,荣泰健康,医疗保健,-0.143,0.002,153334.44
1205,002748.SZ,世龙实业,化工原料,-0.143,0.001,176400.0
3474,603813.SH,原尚股份,仓储物流,-0.143,0.015,88939.0
3544,603963.SH,大理药业,化学制药,-0.143,0.013,93941.25
465,002002.SZ,鸿达兴业,化工原料,-0.143,0.003,749451.9475
2386,600310.SH,桂东电力,水力发电,-0.143,0.003,312071.175
536,002073.SZ,软控股份,软件服务,-0.143,0.009,377531.9854
330,000815.SZ,美利云,造纸,-0.143,0.031,220492.8
55,000078.SZ,海王生物,生物制药,-0.143,0.003,568136.3345
1385,002943.SZ,宇晶股份,机床制造,-0.143,0.019,90400.0
2770,600769.SH,祥龙电业,建筑施工,-0.143,0.007,154865.5836
2711,600707.SH,彩虹股份,元器件,-0.142,0.002,543521.8503
2189,600084.SH,中葡股份,红黄药酒,-0.142,0.003,352850.2246
2791,600793.SH,宜宾纸业,造纸,-0.142,0.003,160161.3
86,000416.SZ,民生控股,多元金融,-0.142,0.025,238175.2119
978,002516.SZ,旷达科技,纺织,-0.142,0.007,272447.0282
1155,002694.SZ,顾地科技,塑料,-0.142,0.002,228866.2156
2931,600996.SH,贵广网络,影视音像,-0.142,0.002,181772.2573
2997,601218.SH,吉鑫科技,机械基件,-0.142,0.021,240005.92
3534,603929.SH,亚翔集成,装修装饰,-0.142,0.008,145419.36
3125,603009.SH,北特科技,汽车配件,-0.142,0.012,194002.3946
3157,603045.SH,福达合金,电气设备,-0.142,0.025,75608.08
2674,600666.SH,奥瑞德,元器件,-0.142,0.003,262795.359
3256,603283.SH,赛腾股份,专用机械,-0.141,0.012,66760.0
3491,603856.SH,东宏股份,塑料,-0.141,0.021,125623.446
540,002077.SZ,大港股份,区域地产,-0.141,0.002,223852.4053
2340,600257.SH,大湖股份,渔业,-0.141,0.007,189610.2
807,002345.SZ,潮宏基,服饰,-0.141,0.002,412988.6311
3214,603168.SH,莎普爱思,化学制药,-0.141,0.006,202192.9
2722,600719.SH,大连热电,供气供热,-0.141,0.01,157389.2444
1090,002629.SZ,仁智股份,石油开采,-0.141,0.01,140596.9767
742,002280.SZ,联络互动,软件服务,-0.141,0.012,696731.801
368,000881.SZ,中广核技,综合类,-0.141,0.018,213173.6448
1153,002692.SZ,睿康股份,电气设备,-0.141,0.025,288299.7117
3412,603677.SH,奇精机械,机械基件,-0.141,0.038,86268.1697
506,002043.SZ,兔宝宝,其他建材,-0.141,0.008,366270.0719
3147,603033.SH,三维股份,橡胶,-0.141,0.009,59015.46
3511,603888.SH,新华网,互联网,-0.14,0.001,231705.0837
3536,603936.SH,博敏电子,元器件,-0.14,0.014,234959.4
3407,603666.SH,亿嘉和,专用机械,-0.14,0.011,113302.015
3126,603010.SH,万盛股份,化工原料,-0.14,0.015,334559.7775
3017,601360.SH,三六零,互联网,-0.14,0.013,852353.5227
2806,600810.SH,神马股份,化纤,-0.14,0.003,490930.8
2177,600072.SH,中船科技,船舶,-0.14,0.009,416940.4664
2869,600880.SH,博瑞传播,广告包装,-0.14,0.008,287479.1251
1284,002833.SZ,弘亚数控,专用机械,-0.14,0.003,201454.5299
568,002105.SZ,信隆健康,文教休闲,-0.14,0.005,147031.5
575,002112.SZ,三变科技,电气设备,-0.14,0.072,131418.8311
755,002293.SZ,罗莱生活,纺织,-0.139,0.013,614871.6163
3378,603607.SH,京华激光,造纸,-0.139,0.009,91388.1093
2366,600287.SH,江苏舜天,商贸代理,-0.139,0.02,221455.6095
1148,002687.SZ,乔治白,服饰,-0.139,0.047,211457.364
3426,603701.SH,德宏股份,汽车配件,-0.139,0.026,81308.448
3488,603843.SH,正平股份,建筑施工,-0.139,0.009,158318.6294
3364,603587.SH,地素时尚,服饰,-0.139,0.01,129442.0
882,002420.SZ,毅昌股份,塑料,-0.139,0.029,140234.8442
233,000678.SZ,襄阳轴承,机械基件,-0.139,0.006,210678.1803
2358,600278.SH,东方创业,商贸代理,-0.139,0.016,459572.7303
3515,603896.SH,寿仙谷,中成药,-0.139,0.004,166928.471
1363,002919.SZ,名臣健康,日用化工,-0.139,0.013,63872.4898
964,002502.SZ,骅威文化,影视音像,-0.139,0.016,277794.6083
172,000592.SZ,平潭发展,林业,-0.138,0.026,537816.2734
2787,600789.SH,鲁抗医药,化学制药,-0.138,0.007,505970.6633
2730,600727.SH,鲁北化工,农药化肥,-0.138,0.004,197220.7531
1247,002793.SZ,东音股份,专用机械,-0.138,0.018,64940.2488
170,000590.SZ,启迪古汉,中成药,-0.138,0.007,165418.0442
1032,002571.SZ,德力股份,玻璃,-0.138,0.021,135967.1112
915,002453.SZ,华软科技,化工原料,-0.138,0.045,294556.2255
2703,600698.SH,湖南天雁,汽车配件,-0.138,0.009,321381.6425
3527,603917.SH,合力科技,汽车配件,-0.138,0.01,101686.7745
2192,600088.SH,中视传媒,影视音像,-0.137,0.016,327312.3672
1088,002627.SZ,宜昌交运,公共交通,-0.137,0.002,184968.6141
2422,600354.SH,敦煌种业,种植业,-0.137,0.016,200036.9883
3396,603648.SH,畅联股份,仓储物流,-0.137,0.048,313892.0997
1285,002835.SZ,同为股份,元器件,-0.137,0.007,61228.9011
2571,600550.SH,保变电气,电气设备,-0.137,0.003,580081.4713
1025,002564.SZ,天沃科技,化工机械,-0.137,0.012,308151.8612
1182,002724.SZ,海洋王,半导体,-0.137,0.004,175826.1761
2335,600250.SH,南纺股份,商贸代理,-0.137,0.111,202297.5037
3047,601619.SH,嘉泽新能,新型电力,-0.137,0.016,224674.5908
2618,600602.SH,云赛智联,软件服务,-0.136,0.004,525000.0529
2577,600558.SH,大西洋,钢加工,-0.136,0.003,295311.9894
3466,603800.SH,道森股份,专用机械,-0.136,0.025,245440.0
2454,600390.SH,五矿资本,多元金融,-0.136,0.01,380017.9335
2615,600599.SH,熊猫金控,多元金融,-0.136,0.016,174632.0
199,000626.SZ,远大控股,商贸代理,-0.136,0.015,280384.335
2825,600830.SH,香溢融通,多元金融,-0.136,0.023,225344.0825
869,002407.SZ,多氟多,化工原料,-0.136,0.012,652116.7545
3439,603722.SH,阿科力,化工原料,-0.136,0.016,96000.61
3268,603308.SH,应流股份,专用机械,-0.136,0.023,336408.41
1188,002730.SZ,电光科技,电气设备,-0.136,0.011,194053.332
1252,002799.SZ,环球印务,广告包装,-0.136,0.008,94479.375
317,000798.SZ,中水渔业,渔业,-0.136,0.012,167996.6415
1167,002707.SZ,众信旅游,旅游服务,-0.136,0.014,346058.3722
1371,002928.SZ,华夏航空,空运,-0.136,0.01,76909.5
903,002441.SZ,众业达,批发业,-0.135,0.014,278871.2461
6,000008.SZ,神州高铁,运输设备,-0.135,0.008,974041.9136
2443,600378.SH,天科股份,化工原料,-0.135,0.003,273120.6353
3208,603159.SH,上海亚虹,专用机械,-0.135,0.004,44750.0
3528,603918.SH,金桥信息,软件服务,-0.135,0.001,216597.402
3203,603138.SH,海量数据,软件服务,-0.135,0.01,84436.4612
895,002433.SZ,太安堂,中成药,-0.135,0.013,328467.25
2841,600850.SH,华东电脑,软件服务,-0.135,0.023,706977.8868
3371,603599.SH,广信股份,农药化肥,-0.135,0.003,392909.9723
322,000803.SZ,金宇车城,纺织,-0.135,0.03,163751.0048
3411,603676.SH,卫信康,化学制药,-0.135,0.027,77192.8358
1320,002872.SZ,天圣制药,化学制药,-0.135,0.006,187728.408
1333,002886.SZ,沃特股份,塑料,-0.135,0.047,88254.4341
54,000070.SZ,特发信息,通信设备,-0.135,0.013,414211.574
1157,002696.SZ,百洋股份,渔业,-0.135,0.058,200170.0885
2628,600613.SH,神奇制药,中成药,-0.134,0.004,239180.669
3166,603067.SH,振华股份,化工原料,-0.134,0.015,123709.3935
2543,600517.SH,置信电气,电气设备,-0.134,0.015,411936.878
1305,002857.SZ,三晖电气,电器仪表,-0.134,0.007,57691.65
3034,601577.SH,长沙银行,银行,-0.134,0.001,294937.9341
2202,600099.SH,林海股份,摩托车,-0.134,0.012,131472.0
1071,002610.SZ,爱康科技,电气设备,-0.134,0.006,684096.6425
2769,600768.SH,宁波富邦,铝,-0.134,0.001,130938.5088
3565,603999.SH,读者传媒,出版业,-0.134,0.022,297792.0
709,002246.SZ,北化股份,化工原料,-0.134,0.009,281720.531
20,000025.SZ,特力A,汽车服务,-0.134,0.01,718107.1216
1152,002691.SZ,冀凯股份,专用机械,-0.133,0.019,258047.5661
1118,002657.SZ,中科金财,软件服务,-0.133,0.014,359313.6521
1136,002675.SZ,东诚药业,化学制药,-0.133,0.044,563712.0209
3367,603590.SH,康辰药业,化学制药,-0.133,0.013,132680.0
2669,600661.SH,昂立教育,文教休闲,-0.133,0.003,521261.9703
3029,601519.SH,大智慧,软件服务,-0.133,0.009,685756.5
3189,603110.SH,东方材料,染料涂料,-0.133,0.009,58101.5778
3434,603713.SH,密尔克卫,仓储物流,-0.133,0.026,109518.76
2683,600678.SH,四川金顶,水泥,-0.133,0.008,221608.65
295,000762.SZ,西藏矿业,小金属,-0.133,0.007,338877.2224
1351,002906.SZ,华阳集团,汽车配件,-0.132,0.024,210540.8426
348,000838.SZ,财信发展,区域地产,-0.132,0.013,191548.016
417,000948.SZ,南天信息,软件服务,-0.132,0.02,239108.0293
3287,603336.SH,宏辉果蔬,农业综合,-0.132,0.005,112361.0641
389,000908.SZ,景峰医药,化学制药,-0.132,0.009,311794.4326
2488,600444.SH,国机通用,塑料,-0.132,0.009,147446.8855
2423,600355.SH,精伦电子,元器件,-0.132,0.061,186993.896
1293,002843.SZ,泰嘉股份,钢加工,-0.132,0.016,103740.0
2826,600831.SH,广电网络,影视音像,-0.132,0.037,383701.6437
2596,600579.SH,天华院,化工机械,-0.132,0.013,323581.1869
2792,600794.SH,保税科技,仓储物流,-0.132,0.007,321725.0224
2604,600587.SH,新华医疗,医疗保健,-0.132,0.011,520068.5351
727,002265.SZ,西仪股份,汽车配件,-0.131,0.002,264367.142
384,000901.SZ,航天科技,航空,-0.131,0.004,522779.8455
2449,600385.SH,山东金泰,黄金,-0.131,0.01,142059.9449
2832,600838.SH,上海九百,百货,-0.131,0.006,250551.2381
2405,600331.SH,宏达股份,铅锌,-0.131,0.032,459232.0
614,002151.SZ,北斗星通,通信设备,-0.131,0.004,549917.6769
1317,002869.SZ,金溢科技,通信设备,-0.131,0.01,72272.302
315,000796.SZ,凯撒旅游,旅游服务,-0.131,0.01,568186.0419
2371,600292.SH,远达环保,环境保护,-0.131,0.012,391970.0788
813,002351.SZ,漫步者,电脑设备,-0.131,0.002,158899.5464
449,000985.SZ,大庆华科,化工原料,-0.131,0.009,168401.7105
2913,600975.SH,新五丰,农业综合,-0.131,0.006,225825.7521
494,002031.SZ,巨轮智能,汽车配件,-0.131,0.005,364888.8538
3350,603557.SH,起步股份,服饰,-0.131,0.018,170743.9172
2300,600211.SH,西藏药业,中成药,-0.131,0.029,414928.65
309,000789.SZ,万年青,水泥,-0.131,0.003,688791.8524
15,000019.SZ,深深宝A,软饮料,-0.131,0.004,305310.7028
2676,600668.SH,尖峰集团,水泥,-0.131,0.013,413588.7613
2675,600667.SH,太极实业,半导体,-0.131,0.019,638523.0098
3097,601929.SH,吉视传媒,影视音像,-0.13,0.005,647062.9435
394,000913.SZ,钱江摩托,摩托车,-0.13,0.02,450356.7795
1383,002941.SZ,新疆交建,建筑施工,-0.13,0.034,131690.0
3077,601858.SH,中国科传,出版业,-0.13,0.027,173926.5
2302,600213.SH,亚星客车,汽车整车,-0.13,0.005,135300.0
2914,600976.SH,健民集团,中成药,-0.13,0.002,222742.8658
3428,603706.SH,东方环宇,供气供热,-0.13,0.026,113720.0
3233,603208.SH,江山欧派,家居用品,-0.13,0.019,82895.2041
263,000716.SZ,黑芝麻,食品,-0.13,0.003,174436.9244
2657,600647.SH,同达创业,综合类,-0.13,0.019,170729.1359
3462,603790.SH,雅运股份,染料涂料,-0.13,0.039,85265.6
2426,600359.SH,新农开发,农业综合,-0.129,0.01,161761.4357
1253,002800.SZ,天顺股份,仓储物流,-0.129,0.015,60200.2662
2558,600533.SH,栖霞建设,区域地产,-0.129,0.003,333900.0
2951,601020.SH,华钰矿业,铅锌,-0.129,0.006,248374.229
683,002220.SZ,天宝食品,食品,-0.129,0.014,154855.7087
2885,600896.SH,*ST海投,水运,-0.129,0.003,222194.3851
827,002365.SZ,永安药业,化学制药,-0.129,0.002,255050.9464
1144,002683.SZ,宏大爆破,化工原料,-0.129,0.006,517195.693
760,002298.SZ,中电兴发,软件服务,-0.129,0.01,311637.7717
2489,600446.SH,金证股份,软件服务,-0.129,0.033,855049.728
509,002046.SZ,轴研科技,机械基件,-0.129,0.011,225114.1062
2234,600133.SH,东湖高新,园区开发,-0.128,0.085,381394.7899
3449,603757.SH,大元泵业,专用机械,-0.128,0.004,69160.0
2719,600716.SH,凤凰股份,区域地产,-0.128,0.003,303103.5254
2301,600212.SH,江泉实业,综合类,-0.128,0.009,220029.8016
2556,600531.SH,豫光金铅,铅锌,-0.128,0.003,393577.5909
354,000856.SZ,冀东装备,机械基件,-0.128,0.026,325064.0
1251,002798.SZ,帝欧家居,家居用品,-0.128,0.011,133140.8413
2688,600683.SH,京投发展,区域地产,-0.128,0.014,322238.2547
1171,002712.SZ,思美传媒,广告包装,-0.128,0.003,199669.7913
2621,600605.SH,汇通能源,商贸代理,-0.128,0.01,129515.8964
1303,002855.SZ,捷荣技术,塑料,-0.128,0.008,71056.8
2941,601007.SH,金陵饭店,酒店餐饮,-0.128,0.001,241500.0
376,000890.SZ,法尔胜,钢加工,-0.127,0.013,171589.9811
2640,600626.SH,申达股份,纺织,-0.127,0.018,365775.0502
2878,600889.SH,南京化纤,化纤,-0.127,0.004,143094.2859
825,002363.SZ,隆基机械,汽车配件,-0.127,0.01,205800.3298
3391,603633.SH,徕木股份,元器件,-0.127,0.023,110863.5634
790,002328.SZ,新朋股份,汽车配件,-0.127,0.002,200588.6806
2594,600577.SH,精达股份,电气设备,-0.127,0.01,592463.2465
1337,002890.SZ,弘宇股份,农用机械,-0.127,0.005,88317.5239
2589,600571.SH,信雅达,软件服务,-0.127,0.032,291431.109
3479,603822.SH,嘉澳环保,环境保护,-0.127,0.01,92657.3399
602,002139.SZ,拓邦股份,元器件,-0.127,0.015,312877.8985
2466,600405.SH,动力源,电气设备,-0.127,0.005,236248.6163
2670,600662.SH,强生控股,公共交通,-0.127,0.017,450839.0177
402,000923.SZ,河北宣工,铜,-0.127,0.008,263934.0
1345,002899.SZ,英派斯,文教休闲,-0.127,0.003,121069.788
2431,600365.SH,通葡股份,红黄药酒,-0.127,0.024,156400.0
1234,002779.SZ,中坚科技,农用机械,-0.126,0.009,201828.0
2250,600155.SH,华创阳安,证券,-0.126,0.016,917260.9029
3006,601258.SH,庞大集团,汽车服务,-0.126,0.007,954617.8467
712,002249.SZ,大洋电机,电气设备,-0.126,0.003,465632.3529
909,002447.SZ,晨鑫科技,互联网,-0.126,0.02,404871.579
13,000017.SZ,深中华A,文教休闲,-0.126,0.004,145127.9028
137,000545.SZ,金浦钛业,化工原料,-0.126,0.009,339628.696
1346,002900.SZ,哈三联,化学制药,-0.126,0.003,160357.3079
824,002362.SZ,汉王科技,电脑设备,-0.126,0.005,248276.7273
2797,600800.SH,天津磁卡,综合类,-0.126,0.023,331749.1335
2856,600866.SH,星湖科技,食品,-0.126,0.006,215561.4173
3243,603229.SH,奥翔药业,化学制药,-0.126,0.015,62400.88
411,000933.SZ,神火股份,煤炭开采,-0.126,0.007,777291.6779
933,002471.SZ,中超控股,电气设备,-0.126,0.018,348176.0203
2509,600478.SH,科力远,元器件,-0.125,0.008,586404.9853
1094,002633.SZ,申科股份,机械基件,-0.125,0.025,124541.7113
2425,600358.SH,国旅联合,旅游服务,-0.125,0.011,160272.0
625,002162.SZ,悦心健康,医疗保健,-0.125,0.007,257793.2013
3504,603880.SH,南卫股份,医疗保健,-0.125,0.012,78308.2625
1326,002879.SZ,长缆科技,电气设备,-0.124,0.008,155945.9514
2215,600113.SH,浙江东日,区域地产,-0.124,0.004,225250.2
1096,002635.SZ,安洁科技,电脑设备,-0.124,0.018,422205.6585
744,002282.SZ,博深工具,轻工机械,-0.124,0.004,172885.0834
3494,603860.SH,中公高科,公路,-0.124,0.007,57258.24
1340,002893.SZ,华通热力,供气供热,-0.124,0.011,107322.2951
325,000809.SZ,铁岭新城,区域地产,-0.124,0.008,203723.4494
2817,600822.SH,上海物贸,商贸代理,-0.124,0.025,367229.1107
2507,600476.SH,湘邮科技,软件服务,-0.124,0.016,196344.33
1163,002702.SZ,海欣食品,食品,-0.124,0.012,131041.185
3130,603015.SH,弘讯科技,电气设备,-0.124,0.008,247571.016
1046,002585.SZ,双星新材,塑料,-0.123,0.014,442287.758
1362,002918.SZ,蒙娜丽莎,其他建材,-0.123,0.012,135076.9575
3185,603103.SH,横店影视,影视音像,-0.123,0.008,112148.0
130,000537.SZ,广宇发展,区域地产,-0.123,0.004,302023.6856
1014,002553.SZ,南方轴承,汽车配件,-0.123,0.015,128158.9279
3514,603895.SH,天永智能,专用机械,-0.123,0.027,70981.54
3471,603809.SH,豪能股份,汽车配件,-0.123,0.004,126003.402
3344,603533.SH,掌阅科技,互联网,-0.123,0.017,237910.1491
3201,603133.SH,碳元科技,元器件,-0.123,0.018,178161.6039
3337,603516.SH,淳中科技,通信设备,-0.123,0.044,73307.9498
421,000952.SZ,广济药业,化学制药,-0.123,0.011,245906.2524
1378,002936.SZ,郑州银行,银行,-0.123,0.002,308400.0
3475,603816.SH,顾家家居,家居用品,-0.123,0.015,413602.2
865,002403.SZ,爱仕达,家用电器,-0.123,0.007,245852.4846
796,002334.SZ,英威腾,电气设备,-0.123,0.009,256208.4635
511,002048.SZ,宁波华翔,汽车配件,-0.123,0.001,484176.4923
757,002295.SZ,精艺股份,铜,-0.122,0.004,193437.4525
746,002284.SZ,亚太股份,汽车配件,-0.122,0.007,305268.8822
1327,002880.SZ,卫光生物,生物制药,-0.122,0.007,108486.0
3198,603128.SH,华贸物流,仓储物流,-0.122,0.005,545193.3712
1295,002846.SZ,英联股份,广告包装,-0.122,0.009,54835.2
801,002339.SZ,积成电子,电气设备,-0.122,0.015,204653.4285
2367,600288.SH,大恒科技,软件服务,-0.122,0.009,302265.6
3352,603559.SH,中通国脉,通信设备,-0.122,0.014,173147.733
439,000973.SZ,佛塑科技,塑料,-0.122,0.009,335687.7889
2812,600817.SH,ST宏盛,多元金融,-0.122,0.005,125010.2964
2365,600285.SH,羚锐制药,中成药,-0.122,0.011,396113.0597
2361,600281.SH,太化股份,化工原料,-0.122,0.014,192900.7594
2907,600966.SH,博汇纸业,造纸,-0.122,0.003,431800.705
550,002087.SZ,新野纺织,纺织,-0.122,0.006,293629.9111
371,000885.SZ,城发环境,公路,-0.122,0.005,343908.981
2240,600141.SH,兴发集团,化工原料,-0.122,0.008,633912.6161
380,000897.SZ,津滨发展,区域地产,-0.122,0.008,405928.4031
1124,002663.SZ,普邦股份,建筑施工,-0.122,0.012,323711.3857
3430,603708.SH,家家悦,超市连锁,-0.121,0.014,321633.3721
2945,601011.SH,宝泰隆,焦炭加工,-0.121,0.012,929146.9345
2651,600640.SH,号百控股,酒店餐饮,-0.121,0.01,552856.9439
485,002022.SZ,科华生物,医疗保健,-0.121,0.014,475996.1054
324,000807.SZ,云铝股份,铝,-0.121,0.002,984000.489
209,000637.SZ,茂化实华,石油加工,-0.121,0.01,144399.017
2725,600722.SH,金牛化工,化工原料,-0.121,0.015,320430.5674
597,002134.SZ,天津普林,元器件,-0.121,0.017,150214.2082
63,000151.SZ,中成股份,商贸代理,-0.121,0.006,289200.2042
829,002367.SZ,康力电梯,运输设备,-0.121,0.027,299868.1589
3084,601881.SH,中国银河,证券,-0.12,0.015,886999.2982
2810,600815.SH,厦工股份,工程机械,-0.12,0.013,296321.7266
3236,603220.SH,贝通信,通信设备,-0.12,0.028,165080.2
2421,600353.SH,旭光股份,元器件,-0.12,0.005,224012.64
1225,002770.SZ,科迪乳业,乳制品,-0.12,0.007,167353.3656
695,002232.SZ,启明信息,软件服务,-0.12,0.01,278561.5684
252,000702.SZ,正虹科技,饲料,-0.12,0.002,138383.3449
3117,603000.SH,人民网,互联网,-0.12,0.01,810471.544
3178,603089.SH,正裕工业,汽车配件,-0.12,0.013,54731.4912
2743,600740.SH,山西焦化,焦炭加工,-0.119,0.009,563562.5064
1315,002867.SZ,周大生,服饰,-0.119,0.006,459549.4305
2612,600596.SH,新安股份,农药化肥,-0.119,0.009,781062.328
450,000987.SZ,越秀金控,多元金融,-0.119,0.015,425837.6897
1018,002557.SZ,洽洽食品,食品,-0.119,0.001,890799.0
1321,002873.SZ,新天药业,中成药,-0.119,0.015,103873.7213
2697,600692.SH,亚通股份,房产服务,-0.119,0.011,168306.9412
2216,600114.SH,东睦股份,机械基件,-0.119,0.011,407283.8505
1132,002671.SZ,龙泉股份,其他建材,-0.119,0.014,141855.26
885,002423.SZ,中原特钢,特种钢,-0.119,0.013,459729.7314
792,002330.SZ,得利斯,食品,-0.119,0.005,207804.7746
391,000910.SZ,大亚圣象,家居用品,-0.118,0.007,570316.4544
261,000713.SZ,丰乐种业,种植业,-0.118,0.006,138977.3251
2161,600055.SH,万东医疗,医疗保健,-0.118,0.022,427635.936
1380,002938.SZ,鹏鼎控股,元器件,-0.118,0.008,402882.3919
2631,600616.SH,金枫酒业,红黄药酒,-0.118,0.021,249590.3081
2624,600609.SH,金杯汽车,汽车配件,-0.118,0.012,360580.1536
722,002260.SZ,*ST德奥,航空,-0.118,0.039,106875.6
2747,600744.SH,华银电力,火力发电,-0.118,0.041,229254.7294
2864,600874.SH,创业环保,环境保护,-0.118,0.023,920882.4802
2407,600333.SH,长春燃气,供气供热,-0.118,0.012,322008.8433
1119,002658.SZ,雪迪龙,环境保护,-0.118,0.021,227004.2304
777,002315.SZ,焦点科技,互联网,-0.117,0.019,160648.8469
2276,600184.SH,光电股份,专用机械,-0.117,0.02,443467.7147
2634,600619.SH,海立股份,机械基件,-0.117,0.004,539062.6095
2427,600360.SH,华微电子,半导体,-0.117,0.014,383904.56
2428,600361.SH,华联综超,超市连锁,-0.117,0.006,231701.1555
735,002273.SZ,水晶光电,元器件,-0.117,0.015,802446.0182
630,002167.SZ,东方锆业,小金属,-0.117,0.011,342775.1145
754,002292.SZ,奥飞娱乐,影视音像,-0.117,0.017,461026.5294
740,002278.SZ,神开股份,化工机械,-0.117,0.002,222552.472
109,000510.SZ,金路集团,化工原料,-0.117,0.007,228583.3293
1243,002789.SZ,建艺集团,装修装饰,-0.117,0.002,109835.4439
3410,603669.SH,灵康药业,化学制药,-0.117,0.026,362180.0
1026,002565.SZ,顺灏股份,造纸,-0.117,0.018,267771.2525
1257,002805.SZ,丰元股份,化工原料,-0.117,0.011,76627.9101
3301,603366.SH,日出东方,家用电器,-0.117,0.033,372800.0
2226,600125.SH,铁龙物流,铁路,-0.116,0.004,928226.0524
2437,600371.SH,万向德农,种植业,-0.116,0.009,143588.28
2244,600148.SH,长春一东,汽车配件,-0.116,0.011,208878.2802
600,002137.SZ,麦达数字,互联网,-0.116,0.024,216163.726
3533,603928.SH,兴业股份,化工原料,-0.116,0.008,89888.788
812,002350.SZ,北京科锐,电气设备,-0.116,0.008,305646.4396
2186,600081.SH,东风科技,汽车配件,-0.116,0.01,229212.36
3257,603286.SH,日盈电子,汽车配件,-0.115,0.003,66018.693
563,002100.SZ,天康生物,饲料,-0.115,0.004,431604.2358
2580,600561.SH,江西长运,公共交通,-0.115,0.013,131096.392
3038,601599.SH,鹿港文化,影视音像,-0.115,0.029,281208.3637
3530,603920.SH,世运电路,元器件,-0.115,0.002,146415.8406
2174,600069.SH,银鸽投资,造纸,-0.115,0.003,514755.3285
3423,603696.SH,安记食品,食品,-0.115,0.018,188160.0
1076,002615.SZ,哈尔斯,家居用品,-0.115,0.014,115354.6066
3299,603363.SH,傲农生物,饲料,-0.115,0.018,167249.5861
2527,600499.SH,科达洁能,专用机械,-0.115,0.012,619632.8374
1352,002907.SZ,华森制药,化学制药,-0.115,0.064,168649.58
3541,603958.SH,哈森股份,服饰,-0.115,0.02,52865.1958
65,000155.SZ,川能动力,农药化肥,-0.115,0.014,344889.6
1278,002827.SZ,高争民爆,化工原料,-0.115,0.007,90930.96
2231,600130.SH,波导股份,通信设备,-0.115,0.014,282624.0
469,002006.SZ,精功科技,专用机械,-0.115,0.01,221207.76
268,000721.SZ,西安饮食,酒店餐饮,-0.115,0.021,188699.4277
128,000534.SZ,万泽股份,区域地产,-0.115,0.021,499718.6057
2222,600120.SH,浙江东方,商贸代理,-0.115,0.025,882620.1067
2760,600758.SH,红阳能源,煤炭开采,-0.115,0.003,229279.7451
2157,600051.SH,宁波联合,综合类,-0.115,0.005,172227.52
2652,600641.SH,万业企业,区域地产,-0.115,0.002,731185.9844
2852,600862.SH,中航高科,航空,-0.114,0.012,837222.5133
1038,002577.SZ,雷柏科技,电脑设备,-0.114,0.003,285512.8416
3064,601777.SH,力帆股份,摩托车,-0.114,0.01,501845.7067
2834,600841.SH,上柴股份,机械基件,-0.114,0.014,371587.4814
250,000700.SZ,模塑科技,汽车配件,-0.114,0.006,216189.0093
2304,600216.SH,浙江医药,化学制药,-0.114,0.014,846951.0784
739,002277.SZ,友阿股份,百货,-0.114,0.003,461813.2952
352,000851.SZ,高鸿股份,软件服务,-0.113,0.033,389461.7874
2504,600469.SH,风神股份,汽车配件,-0.113,0.003,206968.0657
836,002374.SZ,丽鹏股份,建筑施工,-0.113,0.003,235957.4588
2714,600711.SH,盛屯矿业,小金属,-0.113,0.006,750023.2048
3182,603099.SH,长白山,旅游景点,-0.113,0.001,231202.89
2183,600078.SH,澄星股份,化工原料,-0.113,0.019,213348.4612
