,ts_code,name,industry,COL_EIGEN_SLOPE_0,COL_EIGEN_SLOPE_1,COL_EIGEN_SLOPE_DIFF,COL_DAILY_LIMIT_COUNT,circ_mv
1579,300190.SZ,维尔利,环境保护,2.31,2.55,-0.24,0.0,458921.2946
3198,603089.SH,正裕工业,汽车配件,1.48,1.73,-0.25,0.0,64985.7821
280,000737.SZ,*ST南风,日用化工,3.9,4.15,-0.25,0.0,255173.4
2045,300665.SZ,飞鹿股份,染料涂料,1.33,1.58,-0.25,0.0,85572.9959
2911,600933.SH,爱柯迪,汽车配件,1.19,1.45,-0.26,0.0,256561.8243
2977,601100.SH,恒立液压,工程机械,1.76,2.02,-0.26,0.0,2952936.0
2553,600513.SH,联环药业,化学制药,1.35,1.61,-0.26,0.0,220657.6967
1549,300159.SZ,新研股份,农用机械,3.93,4.19,-0.26,0.0,667611.7023
1253,002801.SZ,微光股份,电气设备,2.34,2.6,-0.26,0.0,77221.12
901,002440.SZ,闰土股份,染料涂料,2.74,3.01,-0.27,0.0,1099086.0944
1147,002687.SZ,乔治白,服饰,2.72,2.99,-0.27,0.0,218165.226
1370,002928.SZ,华夏航空,空运,1.64,1.92,-0.28,0.0,298522.5197
3216,603123.SH,翠微股份,百货,1.07,1.35,-0.28,0.0,350128.3403
330,000816.SZ,*ST慧业,农用机械,2.96,3.24,-0.28,0.0,339414.4779
3265,603229.SH,奥翔药业,化学制药,1.76,2.04,-0.28,0.0,78432.94
1691,300302.SZ,同有科技,软件服务,2.05,2.34,-0.29,0.0,265638.7178
3407,603615.SH,茶花股份,家居用品,1.31,1.61,-0.3,0.0,76509.3575
1252,002800.SZ,天顺股份,仓储物流,1.51,1.81,-0.3,0.0,75933.6303
1139,002679.SZ,福建金森,林业,2.03,2.33,-0.3,0.0,584674.88
3246,603188.SH,亚邦股份,染料涂料,1.35,1.66,-0.31,0.0,539712.0
481,002019.SZ,亿帆医药,化学制药,4.48,4.79,-0.31,0.0,1151553.429
1229,002775.SZ,文科园林,建筑施工,1.11,1.42,-0.31,0.0,298964.3429
3100,601877.SH,正泰电器,电气设备,1.75,2.06,-0.31,0.0,4643492.5647
3257,603218.SH,日月股份,工程机械,4.37,4.69,-0.32,0.0,261896.1177
3186,603067.SH,振华股份,化工原料,1.75,2.07,-0.32,0.0,147050.7885
1042,002582.SZ,好想你,食品,1.37,1.7,-0.33,0.0,243591.4903
2627,600598.SH,北大荒,种植业,1.08,1.41,-0.33,0.0,1727904.8715
1862,300475.SZ,聚隆科技,专用机械,1.97,2.3,-0.33,0.0,142840.8461
1914,300528.SZ,幸福蓝海,影视音像,0.99,1.33,-0.34,0.0,153543.3325
1974,300591.SZ,万里马,服饰,1.08,1.43,-0.35,0.0,77563.2
90,000421.SZ,南京公用,供气供热,1.59,1.94,-0.35,0.0,314383.1668
579,002117.SZ,东港股份,广告包装,1.03,1.38,-0.35,0.0,675318.0406
2197,600078.SH,澄星股份,化工原料,1.49,1.84,-0.35,0.0,284906.3302
2488,600420.SH,现代制药,化学制药,1.11,1.46,-0.35,0.0,588127.0737
3126,601975.SH,ST长油,水运,3.66,4.02,-0.36,0.0,580956.8988
994,002534.SZ,杭锅股份,专用机械,2.16,2.53,-0.37,0.0,503026.1038
3468,603727.SH,博迈科,石油开采,1.16,1.54,-0.38,0.0,142115.26
2009,300628.SZ,亿联网络,通信设备,1.93,2.31,-0.38,0.0,746053.2
1751,300363.SZ,博腾股份,化学制药,1.63,2.02,-0.39,0.0,345824.0545
1221,002767.SZ,先锋电子,电器仪表,2.7,3.09,-0.39,0.0,195346.065
2109,300732.SZ,设研院,建筑施工,1.9,2.29,-0.39,0.0,326005.6536
2747,600731.SH,湖南海利,农药化肥,1.14,1.53,-0.39,0.0,181945.7862
3058,601607.SH,上海医药,医药商业,2.87,3.27,-0.4,0.0,4115080.9385
2200,600081.SH,东风科技,汽车配件,2.08,2.49,-0.41,0.0,297882.0
162,000581.SZ,威孚高科,汽车配件,1.19,1.6,-0.41,0.0,1974116.3788
2728,600712.SH,南宁百货,百货,1.15,1.56,-0.41,0.0,263062.1833
3239,603179.SH,新泉股份,汽车配件,1.46,1.87,-0.41,0.0,175609.9162
108,000510.SZ,金路集团,化工原料,2.18,2.6,-0.42,0.0,296169.2656
29,000036.SZ,华联控股,全国地产,3.11,3.53,-0.42,0.0,874984.4657
2567,600529.SH,山东药玻,医疗保健,1.97,2.4,-0.43,0.0,838853.2568
1512,300122.SZ,智飞生物,生物制药,2.07,2.5,-0.43,0.0,4322377.5613
2222,600106.SH,重庆路桥,路桥,1.69,2.12,-0.43,0.0,421773.2429
2686,600665.SH,天地源,全国地产,1.77,2.2,-0.43,0.0,400952.8497
179,000601.SZ,韶能股份,水力发电,2.3,2.74,-0.44,0.0,533437.0362
2782,600768.SH,宁波富邦,铝,1.64,2.08,-0.44,0.0,153541.7856
660,002198.SZ,嘉应制药,中成药,1.73,2.17,-0.44,0.0,311766.8535
1279,002829.SZ,星网宇达,通信设备,0.98,1.43,-0.45,0.0,131630.3093
836,002375.SZ,亚厦股份,装修装饰,1.38,1.83,-0.45,0.0,826414.7305
1761,300374.SZ,恒通科技,其他建材,2.95,3.4,-0.45,0.0,183868.5457
3401,603606.SH,东方电缆,电气设备,1.91,2.37,-0.46,0.0,566605.1777
704,002242.SZ,九阳股份,家用电器,2.92,3.38,-0.46,0.0,1773077.5226
2439,600359.SH,新农开发,农业综合,0.85,1.31,-0.46,0.0,199912.7177
1916,300530.SZ,达志科技,化工原料,0.65,1.12,-0.47,0.0,84802.5808
3528,603877.SH,太平鸟,服饰,2.1,2.58,-0.48,0.0,400586.5924
687,002225.SZ,濮耐股份,其他建材,1.33,1.81,-0.48,0.0,385406.7546
1607,300218.SZ,安利股份,塑料,0.96,1.44,-0.48,0.0,174967.6027
3064,601619.SH,嘉泽新能,新型电力,1.08,1.57,-0.49,0.0,307794.1144
3531,603880.SH,南卫股份,医疗保健,1.44,1.94,-0.5,0.0,88199.8325
1527,300137.SZ,先河环保,环境保护,1.49,1.99,-0.5,0.0,532657.4349
2523,600479.SH,千金药业,中成药,2.15,2.66,-0.51,0.0,435665.9088
1282,002832.SZ,比音勒芬,服饰,2.47,2.98,-0.51,0.0,332977.8345
2593,600561.SH,江西长运,公共交通,1.15,1.67,-0.52,0.0,162862.968
3208,603108.SH,润达医疗,医药商业,3.05,3.57,-0.52,0.0,540303.8787
598,002136.SZ,安纳达,化工原料,0.59,1.11,-0.52,0.0,196604.5152
2447,600368.SH,五洲交通,路桥,1.77,2.3,-0.53,0.0,433368.3462
2496,600433.SH,冠豪高新,造纸,1.35,1.89,-0.54,0.0,569549.3185
1213,002758.SZ,华通医药,医药商业,2.06,2.6,-0.54,0.0,192146.9352
1906,300519.SZ,新光药业,中成药,1.74,2.28,-0.54,0.0,159858.4
3154,603019.SH,中科曙光,电脑设备,2.65,3.2,-0.55,0.0,3967457.8949
3444,603688.SH,石英股份,矿物制品,1.94,2.49,-0.55,0.0,520732.8414
3579,603978.SH,深圳新星,铝,3.2,3.75,-0.55,0.0,188325.0363
1768,300381.SZ,溢多利,生物制药,4.46,5.01,-0.55,0.0,382864.1616
1063,002603.SZ,以岭药业,中成药,2.71,3.26,-0.55,0.0,1285240.3126
2371,600278.SH,东方创业,商贸代理,1.82,2.37,-0.55,0.0,590133.1651
2541,600500.SH,中化国际,商贸代理,1.23,1.79,-0.56,0.0,1687240.2635
2632,600603.SH,广汇物流,仓储物流,2.41,2.97,-0.56,0.0,260095.0575
476,002014.SZ,永新股份,塑料,1.96,2.52,-0.56,0.0,387489.1621
2711,600693.SH,东百集团,百货,1.35,1.91,-0.56,0.0,550012.7751
2884,600882.SH,妙可蓝多,乳制品,1.33,1.91,-0.58,0.0,377085.73
1738,300349.SZ,金卡智能,软件服务,3.82,4.4,-0.58,0.0,780387.7478
3168,603035.SH,常熟汽饰,汽车配件,0.72,1.3,-0.58,0.0,233350.5527
2861,600858.SH,银座股份,百货,1.6,2.18,-0.58,0.0,299660.3088
2621,600592.SH,龙溪股份,机械基件,1.68,2.27,-0.59,0.0,340819.1961
3591,603997.SH,继峰股份,汽车配件,3.86,4.45,-0.59,0.0,603540.0
818,002357.SZ,富临运业,公路,1.77,2.36,-0.59,0.0,211434.3054
992,002532.SZ,新界泵业,农用机械,0.83,1.43,-0.6,0.0,228991.3192
3502,603816.SH,顾家家居,家居用品,1.75,2.35,-0.6,0.0,508226.4
1936,300551.SZ,古鳌科技,专用机械,1.75,2.35,-0.6,0.0,100351.9215
1344,002899.SZ,英派斯,文教休闲,1.05,1.66,-0.61,0.0,128051.532
2301,600196.SH,复星医药,化学制药,1.48,2.1,-0.62,0.0,5720100.9638
499,002037.SZ,久联发展,化工原料,1.78,2.4,-0.62,0.0,238324.0704
918,002457.SZ,青龙管业,塑料,1.3,1.92,-0.62,0.0,328766.7937
1536,300146.SZ,汤臣倍健,食品,1.81,2.43,-0.62,0.0,2024439.8934
1796,300409.SZ,道氏技术,陶瓷,4.12,4.74,-0.62,0.0,517004.2152
931,002470.SZ,金正大,农药化肥,1.68,2.31,-0.63,0.0,2153364.6366
3493,603800.SH,道森股份,专用机械,2.31,2.94,-0.63,0.0,293072.0
2646,600618.SH,氯碱化工,化工原料,1.56,2.2,-0.64,0.0,626116.38
533,002071.SZ,长城影视,影视音像,1.5,2.14,-0.64,0.0,276321.1923
232,000678.SZ,襄阳轴承,机械基件,3.21,3.85,-0.64,0.0,399044.2112
3295,603316.SH,诚邦股份,建筑施工,0.98,1.62,-0.64,0.0,95514.6276
2651,600623.SH,华谊集团,汽车配件,1.54,2.18,-0.64,0.0,1799357.6765
175,000597.SZ,东北制药,化学制药,2.23,2.87,-0.64,0.0,619178.8452
3326,603367.SH,辰欣药业,化学制药,1.77,2.42,-0.65,0.0,552632.8958
3364,603519.SH,立霸股份,家用电器,1.99,2.64,-0.65,0.0,245687.4317
1092,002632.SZ,道明光学,化工原料,1.7,2.38,-0.68,0.0,506570.3547
2021,300640.SZ,德艺文创,文教休闲,1.07,1.75,-0.68,0.0,60600.0375
163,000582.SZ,北部湾港,港口,2.37,3.06,-0.69,0.0,235015.4482
1650,300261.SZ,雅本化学,农药化肥,1.32,2.01,-0.69,0.0,538250.7751
778,002317.SZ,众生药业,中成药,1.87,2.56,-0.69,0.0,772704.2938
2857,600854.SH,春兰股份,家用电器,1.61,2.31,-0.7,0.0,237912.0104
1074,002614.SZ,奥佳华,医疗保健,2.16,2.86,-0.7,0.0,688139.9433
554,002092.SZ,中泰化学,化工原料,1.39,2.1,-0.71,0.0,1957078.3046
2670,600647.SH,同达创业,综合类,1.0,1.71,-0.71,0.0,208158.7508
1194,002737.SZ,葵花药业,中成药,2.38,3.1,-0.72,0.0,943121.2115
3205,603103.SH,横店影视,影视音像,0.87,1.6,-0.73,0.0,131228.0
526,002064.SZ,华峰氨纶,化纤,1.13,1.86,-0.73,0.0,818992.109
3355,603501.SH,韦尔股份,半导体,2.69,3.42,-0.73,0.0,693823.2402
3113,601918.SH,新集能源,煤炭开采,0.55,1.29,-0.74,0.0,940366.6734
2174,600054.SH,黄山旅游,旅游景点,1.37,2.11,-0.74,0.0,585162.0
3566,603939.SH,益丰药房,医药商业,1.39,2.13,-0.74,0.0,2041245.5352
2079,300699.SZ,光威复材,化工原料,1.94,2.68,-0.74,0.0,1144700.1207
3296,603318.SH,派思股份,专用机械,2.2,2.96,-0.76,0.0,620134.2311
63,000153.SZ,丰原药业,化学制药,1.49,2.25,-0.76,0.0,217136.1521
2660,600636.SH,三爱富,化工原料,2.6,3.37,-0.77,0.0,714652.0791
719,002258.SZ,利尔化学,农药化肥,2.06,2.84,-0.78,0.0,856578.9682
601,002139.SZ,拓邦股份,元器件,1.79,2.57,-0.78,0.0,477550.4766
1826,300439.SZ,美康生物,医疗保健,1.32,2.1,-0.78,0.0,326940.4609
496,002034.SZ,旺能环境,环境保护,2.0,2.78,-0.78,0.0,416022.5028
2941,600990.SH,四创电子,通信设备,2.11,2.9,-0.79,0.0,637441.6125
328,000813.SZ,德展健康,化学制药,5.09,5.89,-0.8,0.0,1318295.8734
643,002181.SZ,粤传媒,出版业,3.49,4.29,-0.8,0.0,781624.0456
3315,603348.SH,文灿股份,汽车配件,1.46,2.27,-0.81,0.0,137775.0
612,002150.SZ,通润装备,机械基件,0.88,1.71,-0.83,0.0,223783.0118
951,002490.SZ,山东墨龙,化工机械,2.13,2.97,-0.84,0.0,152472.672
2677,600654.SH,ST中安,软件服务,3.02,3.86,-0.84,0.0,172149.8391
550,002088.SZ,鲁阳节能,矿物制品,1.06,1.9,-0.84,0.0,351258.5244
880,002419.SZ,天虹股份,百货,1.61,2.45,-0.84,0.0,1580253.1334
2551,600511.SH,国药股份,医药商业,0.91,1.75,-0.84,0.0,710211.8837
3362,603517.SH,绝味食品,食品,1.09,1.95,-0.86,0.0,746155.5392
2031,300651.SZ,金陵体育,文教休闲,1.1,1.97,-0.87,0.0,135543.68
814,002353.SZ,杰瑞股份,化工机械,1.7,2.57,-0.87,0.0,1495428.4866
500,002038.SZ,双鹭药业,生物制药,1.52,2.39,-0.87,0.0,1635685.3931
1652,300263.SZ,隆华科技,专用机械,2.08,2.95,-0.87,0.0,371515.683
2281,600173.SH,卧龙地产,全国地产,0.96,1.84,-0.88,0.0,354387.0397
3313,603339.SH,四方科技,专用机械,1.63,2.51,-0.88,0.0,108693.845
584,002122.SZ,*ST天马,机械基件,3.11,4.0,-0.89,0.0,368301.9522
1278,002828.SZ,贝肯能源,石油开采,2.48,3.38,-0.9,0.0,137379.6112
1472,300082.SZ,奥克股份,化工原料,0.99,1.89,-0.9,0.0,477667.8829
2024,300643.SZ,万通智控,汽车配件,2.24,3.14,-0.9,0.0,74985.2266
1587,300198.SZ,纳川股份,塑料,2.07,2.98,-0.91,0.0,357786.9167
1270,002820.SZ,桂发祥,食品,1.65,2.57,-0.92,0.0,179772.1383
2113,300737.SZ,科顺股份,其他建材,1.44,2.36,-0.92,0.0,286742.3787
2840,600833.SH,第一医药,医药商业,1.79,2.71,-0.92,0.0,240040.9094
2163,600033.SH,福建高速,路桥,1.61,2.54,-0.93,0.0,955051.2
2345,600246.SH,万通地产,区域地产,1.49,2.42,-0.93,0.0,539042.4
2168,600039.SH,四川路桥,建筑施工,1.74,2.67,-0.93,0.0,1386286.2028
620,002158.SZ,汉钟精机,工程机械,2.81,3.76,-0.95,0.0,598983.7055
2604,600573.SH,惠泉啤酒,啤酒,1.2,2.15,-0.95,0.0,212250.0
2959,601011.SH,宝泰隆,焦炭加工,1.68,2.64,-0.96,0.0,1097065.0551
3329,603377.SH,东方时尚,汽车服务,2.97,3.93,-0.96,0.0,1009596.0
721,002260.SZ,*ST德奥,航空,1.74,2.71,-0.97,0.0,91494.0
1299,002851.SZ,麦格米特,电气设备,2.2,3.19,-0.99,0.0,557102.6372
2800,600789.SH,鲁抗医药,化学制药,1.82,2.81,-0.99,0.0,596114.8619
335,000822.SZ,山东海化,化工原料,1.39,2.38,-0.99,0.0,534369.8798
1138,002678.SZ,珠江钢琴,文教休闲,0.94,1.94,-1.0,0.0,977050.332
1248,002796.SZ,世嘉科技,专用机械,2.36,3.36,-1.0,0.0,177698.304
1143,002683.SZ,宏大爆破,化工原料,4.34,5.35,-1.01,0.0,803596.545
3450,603699.SH,纽威股份,专用机械,1.66,2.68,-1.02,0.0,932250.0
2725,600708.SH,光明地产,全国地产,1.57,2.6,-1.03,0.0,1148243.3298
3312,603338.SH,浙江鼎力,专用机械,2.4,3.44,-1.04,0.0,2006343.432
1298,002850.SZ,科达利,机械基件,6.17,7.21,-1.04,0.0,241070.6551
170,000591.SZ,太阳能,新型电力,1.46,2.5,-1.04,0.0,877989.6384
3170,603037.SH,凯众股份,汽车配件,0.97,2.02,-1.05,0.0,137804.955
1566,300176.SZ,派生科技,汽车配件,2.32,3.37,-1.05,0.0,1822088.4415
1275,002825.SZ,纳尔股份,化工原料,1.18,2.24,-1.06,0.0,71323.0929
3293,603313.SH,梦百合,家居用品,2.12,3.18,-1.06,0.0,223983.9542
3526,603871.SH,嘉友国际,仓储物流,2.11,3.18,-1.07,0.0,132776.0
24,000030.SZ,富奥股份,汽车配件,1.65,2.72,-1.07,0.0,891036.1181
3505,603819.SH,神力股份,电气设备,1.57,2.64,-1.07,0.0,101148.3
916,002455.SZ,百川股份,化工原料,1.21,2.28,-1.07,0.0,215877.5703
3420,603639.SH,海利尔,农药化肥,1.43,2.53,-1.1,0.0,174588.7907
888,002427.SZ,*ST尤夫,化纤,2.36,3.46,-1.1,0.0,679300.7724
2362,600267.SH,海正药业,化学制药,0.84,1.94,-1.1,0.0,1067878.2173
2609,600579.SH,天华院,化工机械,1.43,2.53,-1.1,0.0,422133.8327
1328,002882.SZ,金龙羽,电气设备,1.15,2.26,-1.11,0.0,91632.0
450,000989.SZ,九芝堂,中成药,2.76,3.88,-1.12,0.0,1128274.586
1402,300011.SZ,鼎汉技术,运输设备,1.97,3.09,-1.12,0.0,341465.4626
3413,603628.SH,清源股份,电气设备,1.44,2.56,-1.12,0.0,83028.0
491,002029.SZ,七匹狼,服饰,1.38,2.5,-1.12,0.0,563619.5373
457,000999.SZ,华润三九,中成药,1.2,2.33,-1.13,0.0,2807994.534
2955,601007.SH,金陵饭店,酒店餐饮,1.24,2.38,-1.14,0.0,300900.0
2647,600619.SH,海立股份,机械基件,1.57,2.72,-1.15,0.0,568169.6619
611,002149.SZ,西部材料,小金属,2.24,3.4,-1.16,0.0,424488.5955
630,002168.SZ,惠程科技,电气设备,1.13,2.3,-1.17,0.0,959964.9001
1961,300578.SZ,会畅通讯,通信设备,2.59,3.77,-1.18,0.0,132494.9562
3461,603716.SH,塞力斯,医药商业,2.64,3.82,-1.18,0.0,200574.2822
1554,300164.SZ,通源石油,石油开采,1.21,2.4,-1.19,0.0,236983.3813
3534,603883.SH,老百姓,医药商业,1.08,2.28,-1.2,0.0,1674357.0
495,002033.SZ,丽江旅游,旅游景点,0.85,2.06,-1.21,0.0,381888.7258
3431,603665.SH,康隆达,纺织,1.15,2.36,-1.21,0.0,98954.0643
1795,300408.SZ,三环集团,元器件,2.16,3.37,-1.21,0.0,3711823.7105
2495,600429.SH,三元股份,乳制品,0.92,2.14,-1.22,0.0,527460.0
275,000731.SZ,四川美丰,农药化肥,1.45,2.67,-1.22,0.0,424094.2804
3386,603585.SH,苏利股份,化工原料,1.38,2.61,-1.23,0.0,141048.0
2868,600865.SH,百大集团,百货,0.86,2.11,-1.25,0.0,272774.2291
2821,600812.SH,华北制药,化学制药,1.12,2.37,-1.25,0.0,812140.755
1537,300147.SZ,香雪制药,中成药,1.62,2.87,-1.25,0.0,540206.6061
424,000958.SZ,东方能源,火力发电,1.36,2.62,-1.26,0.0,527651.1485
177,000599.SZ,青岛双星,汽车配件,0.91,2.17,-1.26,0.0,352367.6633
2405,600317.SH,营口港,港口,1.09,2.36,-1.27,0.0,1838327.1729
529,002067.SZ,景兴纸业,造纸,1.23,2.5,-1.27,0.0,406533.717
756,002295.SZ,精艺股份,铜,1.4,2.69,-1.29,0.0,211454.9125
1403,300012.SZ,华测检测,电器仪表,1.57,2.86,-1.29,0.0,1358713.0829
1724,300335.SZ,迪森股份,供气供热,2.62,3.91,-1.29,0.0,202406.1027
3123,601966.SH,玲珑轮胎,汽车配件,1.18,2.49,-1.31,0.0,671669.8792
3267,603233.SH,大参林,医药商业,2.43,3.75,-1.32,0.0,296250.1354
871,002410.SZ,广联达,软件服务,1.68,3.01,-1.33,0.0,2554641.5023
3574,603968.SH,醋化股份,化工原料,1.89,3.23,-1.34,0.0,324918.72
2431,600350.SH,山东高速,路桥,0.72,2.1,-1.38,0.0,2424827.5919
1707,300318.SZ,博晖创新,医疗保健,2.13,3.51,-1.38,0.0,365157.2854
242,000690.SZ,宝新能源,火力发电,1.14,2.52,-1.38,0.0,1659904.2375
1888,300501.SZ,海顺新材,广告包装,2.92,4.3,-1.38,0.0,229419.7668
743,002282.SZ,博深工具,轻工机械,0.96,2.36,-1.4,0.0,231353.0724
678,002216.SZ,三全食品,食品,1.26,2.66,-1.4,0.0,452488.3419
547,002085.SZ,万丰奥威,汽车配件,1.66,3.07,-1.41,0.0,1803014.6823
268,000722.SZ,湖南发展,水力发电,2.54,3.95,-1.41,0.0,387108.0072
3202,603099.SH,长白山,旅游景点,1.34,2.76,-1.42,0.0,278136.81
2464,600387.SH,海越能源,石油贸易,1.82,3.24,-1.42,0.0,380695.77
748,002287.SZ,奇正藏药,中成药,2.22,3.65,-1.43,0.0,1251698.0
1061,002601.SZ,龙蟒佰利,化工原料,1.45,2.89,-1.44,0.0,1068173.2497
1314,002867.SZ,周大生,服饰,1.85,3.29,-1.44,0.0,524615.7268
1958,300575.SZ,中旗股份,农药化肥,1.4,2.84,-1.44,0.0,225845.8612
3172,603039.SH,泛微网络,软件服务,1.85,3.31,-1.46,0.0,384484.1088
3533,603882.SH,金域医学,医疗保健,2.59,4.06,-1.47,0.0,824936.1356
1030,002570.SZ,*ST因美,乳制品,1.97,3.45,-1.48,0.0,697328.973
3306,603331.SH,百达精工,专用机械,0.66,2.14,-1.48,0.0,56086.8479
1977,300595.SZ,欧普康视,医疗保健,1.61,3.09,-1.48,0.0,721765.2148
2764,600748.SH,上实发展,全国地产,2.07,3.56,-1.49,0.0,1671173.9802
3503,603817.SH,海峡环保,环境保护,2.12,3.61,-1.49,0.0,143280.0
3218,603127.SH,昭衍新药,医疗保健,3.14,4.64,-1.5,0.0,422756.6595
2370,600277.SH,亿利洁能,综合类,0.91,2.42,-1.51,0.0,1850411.5188
1966,300583.SZ,赛托生物,生物制药,1.1,2.61,-1.51,0.0,127732.8891
1000,002540.SZ,亚太科技,铝,1.7,3.22,-1.52,0.0,514622.3337
144,000554.SZ,泰山石油,石油贸易,3.87,5.39,-1.52,0.0,250953.6
3321,603359.SH,东珠生态,建筑施工,1.75,3.29,-1.54,0.0,304371.0572
352,000852.SZ,石化机械,化工机械,1.62,3.16,-1.54,0.0,567053.4901
1981,300599.SZ,雄塑科技,塑料,1.24,2.78,-1.54,0.0,113802.392
2704,600686.SH,金龙汽车,汽车整车,1.04,2.59,-1.55,0.0,631008.0514
3260,603223.SH,恒通股份,供气供热,2.0,3.56,-1.56,0.0,199080.0
1943,300558.SZ,贝达药业,化学制药,2.41,3.98,-1.57,0.0,780291.4145
2204,600085.SH,同仁堂,中成药,0.78,2.35,-1.57,0.0,4151440.4831
3156,603021.SH,山东华鹏,玻璃,1.38,2.97,-1.59,0.0,222165.4153
482,002020.SZ,京新药业,化学制药,1.99,3.58,-1.59,0.0,650874.1461
2534,600491.SH,龙元建设,建筑施工,1.99,3.59,-1.6,0.0,1092978.6
2623,600594.SH,益佰制药,中成药,1.11,2.75,-1.64,0.0,535342.9224
2403,600315.SH,上海家化,日用化工,1.2,2.85,-1.65,0.0,2147323.8267
3449,603698.SH,航天工程,专用机械,1.84,3.5,-1.66,0.0,740490.8
2358,600261.SH,阳光照明,家用电器,2.04,3.7,-1.66,0.0,586649.5837
2820,600811.SH,东方集团,综合类,1.46,3.12,-1.66,0.0,1410867.0005
982,002521.SZ,齐峰新材,造纸,1.68,3.35,-1.67,0.0,284095.6225
2404,600316.SH,洪都航空,航空,1.63,3.32,-1.69,0.0,1090731.1728
1869,300482.SZ,万孚生物,生物制药,1.82,3.51,-1.69,0.0,784240.3765
1935,300550.SZ,和仁科技,软件服务,1.96,3.66,-1.7,0.0,184020.49
573,002111.SZ,威海广泰,航空,0.95,2.65,-1.7,0.0,451137.8102
3518,603856.SH,东宏股份,塑料,0.76,2.46,-1.7,0.0,121600.57
854,002393.SZ,力生制药,化学制药,1.17,2.88,-1.71,0.0,512698.5275
2,000004.SZ,国农科技,生物制药,1.42,3.13,-1.71,0.0,162705.8406
2925,600971.SH,恒源煤电,煤炭开采,2.58,4.3,-1.72,0.0,718002.9223
1349,002905.SZ,金逸影视,影视音像,1.52,3.25,-1.73,0.0,117398.4
3052,601595.SH,上海电影,影视音像,1.42,3.15,-1.73,0.0,160658.6704
2637,600609.SH,金杯汽车,汽车配件,1.2,2.94,-1.74,0.0,429418.1829
3354,603500.SH,祥和实业,运输设备,1.65,3.4,-1.75,0.0,68997.6
3569,603958.SH,哈森股份,服饰,1.52,3.27,-1.75,0.0,60653.0773
139,000548.SZ,湖南投资,路桥,1.03,2.79,-1.76,0.0,270067.7659
1593,300204.SZ,舒泰神,生物制药,1.05,2.82,-1.77,0.0,660847.6489
2122,300747.SZ,锐科激光,元器件,1.87,3.64,-1.77,0.0,594880.0
564,002102.SZ,ST冠福,化学制药,2.63,4.4,-1.77,0.0,410255.5481
3448,603696.SH,安记食品,食品,2.25,4.02,-1.77,0.0,233688.0
3261,603225.SH,新凤鸣,化纤,1.94,3.73,-1.79,0.0,261589.1431
2608,600578.SH,京能电力,火力发电,0.59,2.4,-1.81,0.0,1824578.3116
2251,600137.SH,浪莎股份,服饰,2.13,3.95,-1.82,0.0,154673.1825
858,002397.SZ,梦洁股份,纺织,1.42,3.24,-1.82,0.0,255475.9291
213,000652.SZ,泰达股份,批发业,1.96,3.79,-1.83,0.0,669253.0605
3374,603557.SH,起步股份,服饰,1.71,3.54,-1.83,0.0,247797.5825
2261,600151.SH,航天机电,半导体,2.24,4.07,-1.83,0.0,856825.2636
1319,002872.SZ,天圣制药,化学制药,2.06,3.9,-1.84,0.0,233746.5973
3327,603368.SH,柳药股份,医药商业,0.72,2.56,-1.84,0.0,797428.0514
2585,600551.SH,时代出版,出版业,1.85,3.7,-1.85,0.0,544268.0185
2693,600675.SH,中华企业,区域地产,1.13,2.99,-1.86,0.0,1278935.6876
2230,600114.SH,东睦股份,机械基件,1.17,3.03,-1.86,0.0,515765.9976
2489,600421.SH,ST仰帆,机械基件,3.95,5.82,-1.87,0.0,238240.8
1103,002643.SZ,万润股份,化工原料,1.27,3.14,-1.87,0.0,1033085.4515
3228,603158.SH,腾龙股份,汽车配件,1.9,3.79,-1.89,0.0,412462.2512
2880,600877.SH,ST嘉陵,摩托车,1.17,3.07,-1.9,0.0,372506.8657
2712,600694.SH,大商股份,百货,0.51,2.42,-1.91,0.0,887030.3321
1340,002895.SZ,川恒股份,化工原料,1.37,3.3,-1.93,0.0,128042.396
3385,603583.SH,捷昌驱动,电气设备,2.11,4.04,-1.93,0.0,222151.2
1511,300121.SZ,阳谷华泰,化工原料,2.27,4.2,-1.93,0.0,372376.7579
1121,002661.SZ,克明面业,食品,1.92,3.87,-1.95,0.0,494306.1134
432,000967.SZ,盈峰环境,环境保护,0.89,2.84,-1.95,0.0,801971.211
1105,002645.SZ,华宏科技,专用机械,1.89,3.85,-1.96,0.0,275682.8143
1184,002727.SZ,一心堂,医药商业,1.09,3.05,-1.96,0.0,759310.9988
2359,600262.SH,北方股份,汽车整车,1.03,2.99,-1.96,0.0,352920.0
1955,300571.SZ,平治信息,互联网,2.13,4.11,-1.98,0.0,427791.315
751,002290.SZ,中科新材,家用电器,1.76,3.76,-2.0,0.0,226934.3359
635,002173.SZ,创新医疗,医疗保健,2.6,4.6,-2.0,0.0,333445.9036
1896,300509.SZ,新美星,专用机械,1.19,3.21,-2.02,0.0,71457.1
2689,600668.SH,尖峰集团,水泥,1.64,3.67,-2.03,0.0,493760.2932
1153,002693.SZ,双成药业,化学制药,1.34,3.37,-2.03,0.0,211373.3842
712,002250.SZ,联化科技,化工原料,1.36,3.43,-2.07,0.0,1121110.5128
1227,002773.SZ,康弘药业,中成药,2.21,4.3,-2.09,0.0,2355561.4753
1674,300285.SZ,国瓷材料,陶瓷,1.41,3.5,-2.09,0.0,876645.9101
1782,300395.SZ,菲利华,玻璃,2.36,4.51,-2.15,0.0,516665.7043
