,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
99,002254.SZ,002254,泰和新材,化纤,True,-1.498,49.86394557823131,85.49,"中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-嘉实策略增长混合型证券投资基金
全国社保基金四一三组合
中央汇金资产管理有限责任公司
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",6.0
100,000807.SZ,000807,云铝股份,铝,True,-2.1912,51.89107413010588,276.34,"中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
全国社保基金四零三组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",5.0
101,002867.SZ,002867,周大生,服饰,True,4.1381,52.487961476725516,274.74,"招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
全国社保基金一零一组合
中国建设银行股份有限公司-安信价值精选股票型证券投资基金",6.0
102,601168.SH,601168,西部矿业,铜,True,-5.4951,52.911813643926784,413.93,"上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中央汇金资产管理有限责任公司
中国对外经济贸易信托有限公司-外贸信托-高毅晓峰鸿远集合资金信托计划",5.0
103,603599.SH,603599,广信股份,农药化肥,True,6.6017,53.71713508612874,156.5,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)",6.0
104,000923.SZ,000923,河钢资源,普钢,True,-5.2097,53.83064516129033,181.65,"中国长城资产管理股份有限公司
北信瑞丰基金-宁波银行-北信瑞丰点石3号资产管理计划
国泰君安证券资管-宁波银行-国泰君安君享宣工集合资产管理计划",3.0
105,002109.SZ,002109,兴化股份,化工原料,True,9.9099,53.94321766561514,51.38,,0.0
106,603016.SH,603016,新宏泰,电气设备,True,-0.6231,54.08,42.54,,0.0
107,603038.SH,603038,华立股份,装修装饰,True,9.5563,54.14165666266506,23.64,,0.0
108,002230.SZ,002230,科大讯飞,软件服务,True,10.0097,54.276405104534355,1151.44,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
中央汇金资产管理有限责任公司",4.0
109,003037.SZ,003037,三和管桩,水泥,True,-6.6996,54.2981501632209,9.0,,0.0
110,300566.SZ,300566,激智科技,元器件,True,9.0974,54.88135593220338,52.84,"上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号
广发基金管理有限公司-社保基金四二零组合
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金",3.0
111,000893.SZ,000893,亚钾国际,农药化肥,True,3.5163,56.347150259067355,48.26,"中国工商银行-华安安信消费服务股票型证券投资基金
中国建设银行股份有限公司-信达澳银匠心臻选两年持有期混合型证券投资基金",2.0
112,002274.SZ,002274,华昌化工,农药化肥,True,9.9844,57.01559020044542,66.13,上海保港张家港保税区股权投资基金有限公司,1.0
113,000009.SZ,000009,中国宝安,综合类,True,4.9563,58.35777126099708,275.6,"全国社保基金四零三组合
香港中央结算有限公司(陆股通)
广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零三组合",5.0
114,002068.SZ,002068,黑猫股份,化工原料,True,-2.5918,60.2076124567474,65.58,"中国工商银行-融通动力先锋混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
115,002184.SZ,002184,海得控制,软件服务,True,-1.7157,60.629921259842526,31.48,上海证券-浦发银行-上海证券聚赢定增1号集合资产管理计划,1.0
116,601808.SH,601808,中海油服,石油开采,True,0.4946,60.63241106719368,601.57,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",6.0
117,605077.SH,605077,华康股份,食品,True,10.0028,61.075991930060546,34.9,,0.0
118,600810.SH,600810,神马股份,化纤,True,-1.5533,61.336515513126464,76.53,陕西省国际信托股份有限公司-陕国投·招商昆吾一期结构化证券投资集合资金信托计划,1.0
119,002539.SZ,002539,云图控股,农药化肥,True,-4.4321,61.40089418777943,67.94,"全国社保基金六零四组合
全国社保基金四零一组合
全国社保基金一一六组合",3.0
120,002378.SZ,002378,章源钨业,小金属,True,-8.7071,61.965811965811966,63.32,,0.0
121,600362.SH,600362,江西铜业,铜,True,2.3287,62.486602357985,629.21,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国银行-易方达积极成长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零九组合",5.0
122,002078.SZ,002078,太阳纸业,造纸,True,0.6654,62.92307692307693,553.36,"博时基金管理有限公司-社保基金16011组合
基本养老保险基金一二零一组合
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
全国社保基金一零八组合",9.0
123,000831.SZ,000831,五矿稀土,小金属,True,-4.0097,63.636363636363626,194.9,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司",3.0
124,601717.SH,601717,郑煤机,汽车配件,True,1.5132,64.32374866879658,229.79,"香港中央结算有限公司(陆股通)
河南资产管理有限公司
中央汇金资产管理有限责任公司",3.0
125,002164.SZ,002164,宁波东力,电气设备,True,-3.0067,65.37753222836098,39.63,,0.0
126,000703.SZ,000703,恒逸石化,化纤,True,0.5181,65.52901023890783,655.42,"长安国际信托股份有限公司-长安信托-恒逸石化第三期员工持股集合资金信托计划
华能贵诚信托有限公司-华能信托·锦溢欣诚集合资金信托计划
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·华颖6号单一资金信托
南华基金-浙商银行-南华基金鑫华1号资产管理计划
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
西藏信托有限公司-西藏信托-泓景19号集合资金信托计划",7.0
127,600096.SH,600096,云天化,农药化肥,True,9.976,66.36363636363637,124.48,"全国社保基金一零七组合
中国长城资产管理股份有限公司",2.0
128,002312.SZ,002312,三泰控股,化工原料,True,-6.776,66.36363636363637,112.96,,0.0
129,000949.SZ,000949,新乡化纤,化纤,True,10.0656,66.55629139072849,63.23,中原资产管理有限公司,1.0
130,003012.SZ,003012,东鹏控股,陶瓷,True,1.1014,66.76760030280091,31.5,,0.0
131,002998.SZ,002998,优彩资源,化纤,True,9.9761,68.87254901960785,11.24,,0.0
132,000902.SZ,000902,新洋丰,农药化肥,True,3.2972,70.92675635276531,271.31,"香港中央结算有限公司(陆股通)
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
基本养老保险基金一零零三组合
全国社保基金五零二组合
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金",5.0
133,000698.SZ,000698,沈阳化工,化工原料,True,-1.1734,74.71526195899773,59.56,"国泰基金-工商银行-国泰基金格物1号资产管理计划
易方达资产-工商银行-易方达资产华瑞3号资产管理计划
国泰基金-招商证券股份有限公司-国泰基金-招金1号单一资产管理计划
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
国泰基金-上海银行-国泰基金格物2号集合资产管理计划
上海国际信托有限公司",6.0
134,000301.SZ,000301,东方盛虹,化纤,True,-4.7264,75.35441657579061,265.31,"陕西省国际信托股份有限公司-陕国投·东方盛虹控股股东及其关联企业第一期员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期2号员工持股集合资金信托计划
上海迎水投资管理有限公司-迎水征东2号私募证券投资基金
国开发展基金有限公司",7.0
135,601899.SH,601899,紫金矿业,黄金,True,-5.3315,75.63025210084034,2720.18,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
全国社保基金一零三组合
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
全国社保基金一一四组合
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",7.0
136,002044.SZ,002044,美年健康,医疗保健,True,-2.2222,76.30597014925371,707.85,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
全国社保基金一零二组合
上海天亿资产管理有限公司
全国社保基金一一七组合",5.0
137,603993.SH,603993,洛阳钼业,小金属,True,-1.7105,76.33410672853829,1319.63,"民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
全国社保基金一零八组合
中国国有企业结构调整基金股份有限公司",5.0
138,600219.SH,600219,南山铝业,铝,True,3.0905,79.6153846153846,558.09,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
139,300593.SZ,300593,新雷能,电气设备,True,5.4688,81.24999999999997,48.61,"招商银行股份有限公司-信达澳银研究优选混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",2.0
140,300211.SZ,300211,亿通科技,通信设备,True,-4.7909,81.64556962025316,32.46,中央汇金资产管理有限责任公司,1.0
141,600409.SH,600409,三友化工,化工原料,True,-2.8815,82.2195704057279,306.14,"平安资产-工商银行-平安资产如意28号保险资产管理产品
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)",5.0
142,000960.SZ,000960,锡业股份,小金属,True,5.4524,83.14255983350678,293.7,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行-易方达积极成长证券投资基金
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
全国社保基金一零九组合",5.0
143,600223.SH,600223,鲁商发展,区域地产,True,4.8832,84.32835820895525,149.56,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",2.0
144,600111.SH,600111,北方稀土,小金属,True,-1.2927,84.3404255319149,776.75,"香港中央结算有限公司(陆股通)
包钢集团-银河证券-20包集EB担保及信托财产专户
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
145,600230.SH,600230,沧州大化,农药化肥,True,7.0201,86.05230386052305,61.53,"北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
中央汇金资产管理有限责任公司",2.0
146,603113.SH,603113,金能科技,焦炭加工,True,-5.2879,86.35036496350368,173.41,"香港中央结算有限公司(陆股通)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
全国社保基金六零二组合",4.0
147,600295.SH,600295,鄂尔多斯,小金属,True,10.0061,88.83034773445732,116.94,香港中央结算有限公司(陆股通),1.0
148,002532.SZ,002532,天山铝业,铝,True,3.0253,90.62027231467471,53.8,"中国建设银行股份有限公司-万家精选混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金",2.0
149,002064.SZ,002064,华峰化学,化纤,True,4.4621,91.59192825112108,334.0,"交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金",7.0
150,600916.SH,600916,中国黄金,黄金,True,9.9686,94.8539638386648,25.22,,0.0
151,603128.SH,603128,华贸物流,仓储物流,True,6.6421,97.94520547945204,189.22,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
香港中央结算有限公司(陆股通)
珠海回声资产管理有限公司-回声1号私募基金
全国社保基金五零二组合
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
易方达基金-招商银行-易方达聚祥分级资产管理计划",6.0
152,002145.SZ,002145,中核钛白,化工原料,True,-4.8193,100.93109869646182,163.4,"香港中央结算有限公司(陆股通)
珠海汇尚创业投资有限公司-橡树湾8号私募证券投资基金",2.0
153,601058.SH,601058,赛轮轮胎,汽车配件,True,10.0524,101.34099616858236,268.94,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划",3.0
154,000488.SZ,000488,晨鸣纸业,造纸,True,6.5026,103.35570469798658,201.12,"全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
基本养老保险基金一二零八组合
中央汇金资产管理有限责任公司",4.0
155,600722.SH,600722,金牛化工,化工原料,True,10.0291,110.27777777777779,51.5,,0.0
156,000918.SZ,000918,嘉凯城,全国地产,True,-0.1453,112.34567901234564,123.95,香港中央结算有限公司(陆股通),1.0
157,603799.SH,603799,华友钴业,小金属,True,-1.5402,115.23283346487764,1225.71,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
158,600746.SH,600746,江苏索普,化工原料,True,10.0433,115.42372881355934,38.72,,0.0
159,002092.SZ,002092,中泰化学,化工原料,True,1.5677,115.58669001751313,264.21,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司",3.0
160,000615.SZ,000615,奥园美谷,化纤,True,2.3654,145.5968688845401,97.11,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
161,003022.SZ,003022,联泓新科,化工原料,True,-1.1378,155.24752475247524,56.34,,0.0
162,002612.SZ,002612,朗姿股份,服饰,True,8.5575,155.84415584415586,87.53,"江苏中韩晨晖朗姿股权投资基金(有限合伙)
中原信托有限公司-金融产品投资20160303号单一资金信托
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金",3.0
163,600392.SH,600392,盛和资源,小金属,True,6.2083,221.43757881462798,447.39,香港中央结算有限公司(陆股通),1.0
