,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
62,300659.SZ,300659,中孚信息,软件服务,72.68,True,True,"基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-海富通先进制造股票型证券投资基金",5.0
63,002709.SZ,002709,天赐材料,化工原料,43.39,True,True,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零八组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",5.0
64,002013.SZ,002013,中航机电,航空,10.66,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
国联安基金-平安银行-上海汽车集团股权投资有限公司
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中央汇金资产管理有限责任公司
中航信托股份有限公司-中航信托·天启(2016)186号特定资产收益权投资集合资金信托计划",5.0
65,002977.SZ,002977,天箭科技,通信设备,121.86,True,True,"杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
深圳瑞福资产管理有限公司-温瑞福6号私募证券投资基金
深圳瑞福资产管理有限公司-温瑞福9号私募证券投资基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-禾天下2号结构化私募基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-钰悦3号私募投资基金",5.0
66,603596.SH,603596,伯特利,汽车配件,38.1,True,True,"安徽高新同华创业投资基金(有限合伙)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
安徽高新金通安益二期创业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",5.0
67,300429.SZ,300429,强力新材,化工原料,20.93,True,True,"中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
长城资本管理有限公司-长城资本瑞鑫2号集合资产管理计划
敦和资产管理有限公司-敦和云栖1号积极成长私募基金
香港中央结算有限公司(陆股通)
敦和资产管理有限公司-敦和云栖2号稳健增长私募基金",5.0
68,300767.SZ,300767,震安科技,橡胶,71.83,True,True,"中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
北京丰实联合投资基金(有限合伙)
华夏基金管理有限公司-社保基金四二二组合
交通银行股份有限公司-华安策略优选混合型证券投资基金",5.0
69,000902.SZ,000902,新洋丰,农药化肥,10.8,True,True,"上海利檀投资管理有限公司-利檀诚同私募证券投资基金
全国社保基金一一一组合
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
基本养老保险基金一零零三组合
香港中央结算有限公司(陆股通)",5.0
70,300741.SZ,300741,华宝股份,食品,65.13,True,True,"中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
香港中央结算有限公司(陆股通)",5.0
71,300726.SZ,300726,宏达电子,元器件,35.49,True,True,"天津宏湘资产管理合伙企业(有限合伙)
天津宏津资产管理合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
前海方舟资产管理有限公司",5.0
72,002048.SZ,002048,宁波华翔,汽车配件,18.84,True,True,"中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金",5.0
73,002151.SZ,002151,北斗星通,通信设备,39.26,True,True,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
国家集成电路产业投资基金股份有限公司
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)",5.0
74,000988.SZ,000988,华工科技,电器仪表,27.17,True,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
香港中央结算有限公司(陆股通)",5.0
75,688198.SH,688198,佰仁医疗,医疗保健,136.7,True,True,"上海勤远投资管理中心(有限合伙)-勤远动态平衡1号私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远嘉裕私募证券投资基金
全国社保基金四一一组合
上海勤远投资管理中心(有限合伙)-勤远动态平衡2号私募证券投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)",5.0
76,002252.SZ,002252,上海莱士,生物制药,9.9,True,True,"陕西省国际信托股份有限公司-陕国投·如意69号定向投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣82号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣76号证券投资集合资金信托计划
民生通惠资产-民生银行-民生通惠聚鑫2号资产管理产品
香港中央结算有限公司(陆股通)",5.0
77,002303.SZ,002303,美盈森,造纸,5.17,True,True,"景顺长城基金-建设银行-中国人寿-中国人寿委托景顺长城基金股票型组合
红塔红土基金-浙商银行-渤海国际信托-美盈森平层投资单一资金信托
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金",5.0
78,601628.SH,601628,中国人寿,保险,44.0,True,True,"交通银行股份有限公司-永赢科技驱动混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划
中国工商银行-上证50交易型开放式指数证券投资基金",5.0
79,300097.SZ,300097,智云股份,电器仪表,18.15,True,True,"南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
中国银行股份有限公司-博时宏观回报债券型证券投资基金
全国社保基金一一四组合
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)",4.0
80,300202.SZ,300202,聚龙股份,IT设备,13.99,True,True,"海通期货-华泰证券-证券行业支持民企发展系列之海通期货1号集合资产管理计划
中央汇金资产管理有限责任公司
富诚海富资管-证券行业支持民企发展系列之富诚海富通海富二号单一资产管理计划
绍兴睿源投资管理有限公司-睿源稳健1号私募证券投资基金",4.0
81,600827.SH,600827,百联股份,超市连锁,26.37,True,True,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
82,002928.SZ,002928,华夏航空,空运,17.16,True,True,"中国工商银行-广发聚富开放式证券投资基金
香港中央结算有限公司(陆股通)
北京银泰嘉福基金管理中心(有限合伙)
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
83,300319.SZ,300319,麦捷科技,元器件,14.49,True,True,"中央汇金资产管理有限责任公司
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",4.0
84,600893.SH,600893,航发动力,航空,32.92,True,True,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)",4.0
85,603290.SH,603290,斯达半导,半导体,272.98,True,True,"全国社保基金四一四组合
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金",4.0
86,002803.SZ,002803,吉宏股份,互联网,33.28,True,True,"华夏基金管理有限公司-社保基金四二二组合
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",4.0
87,600787.SH,600787,中储股份,仓储物流,5.31,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国家第一养老金信托公司-自有资金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
88,300293.SZ,300293,蓝英装备,专用机械,30.25,True,True,"滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金",4.0
89,300010.SZ,300010,立思辰,软件服务,24.08,True,True,"国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行-汇添富美丽30混合型证券投资基金",4.0
90,603757.SH,603757,大元泵业,专用机械,18.73,True,True,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",4.0
91,002368.SZ,002368,太极股份,软件服务,37.18,True,True,"香港中央结算有限公司(陆股通)
全国社保基金六零三组合
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
全国社保基金一零五组合",4.0
92,300447.SZ,300447,全信股份,电气设备,12.99,True,True,"中央汇金资产管理有限责任公司
中海信托股份有限公司-中海-扬帆38号集合资金信托
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品
泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划",4.0
93,600723.SH,600723,首商股份,百货,9.65,True,True,"基本养老保险基金八零五组合
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
94,000069.SZ,000069,华侨城A,旅游景点,8.42,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
全国社保基金四零三组合",4.0
95,600425.SH,600425,青松建化,水泥,5.1,True,True,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",4.0
96,600391.SH,600391,航发科技,航空,23.45,True,True,"北京国际信托有限公司
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金",4.0
97,600259.SH,600259,广晟有色,小金属,36.89,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国东方资产管理股份有限公司海南省分公司
上海珺容投资管理有限公司-珺容战略资源1号基金",4.0
98,000758.SZ,000758,中色股份,铅锌,5.84,True,True,"中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安新经济股票型证券投资基金",4.0
99,000831.SZ,000831,五矿稀土,小金属,14.25,True,True,"全国社保基金四零二组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合",4.0
100,600111.SH,600111,北方稀土,小金属,12.31,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托",4.0
101,600075.SH,600075,新疆天业,化工原料,7.37,True,True,"万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划",4.0
102,002236.SZ,002236,大华股份,电器仪表,22.42,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
上海景林资产管理有限公司-景林全球基金",4.0
103,600685.SH,600685,中船防务,船舶,23.03,True,True,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通9号资产管理计划
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",4.0
104,600072.SH,600072,中船科技,船舶,14.3,True,True,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
上海国际集团资产管理有限公司",4.0
105,002351.SZ,002351,漫步者,IT设备,23.56,True,True,"中央汇金资产管理有限责任公司
广州九逸资产管理有限公司-九逸九浦1号私募证券投资基金
上海润多资产管理有限公司-润多量化对冲1号私募证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金",4.0
106,603138.SH,603138,海量数据,软件服务,24.77,True,True,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
107,603690.SH,603690,至纯科技,专用机械,59.4,True,True,"基本养老保险基金一二零二组合
全国社保基金四一一组合
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",4.0
108,300657.SZ,300657,弘信电子,元器件,28.3,True,True,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
上海金融发展投资基金(有限合伙)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",4.0
109,603659.SH,603659,璞泰来,化工原料,123.25,True,True,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
全国社保基金四零三组合",4.0
110,300183.SZ,300183,东软载波,通信设备,18.43,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",4.0
111,002409.SZ,002409,雅克科技,化工原料,68.64,True,True,"香港中央结算有限公司(陆股通)
农银无锡股权投资基金企业(有限合伙)
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",4.0
112,603650.SH,603650,彤程新材,化工原料,36.29,True,True,"施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
香港中央结算有限公司(陆股通)
施罗德投资管理有限公司-施罗德中国进取股票基金",3.0
113,600606.SH,600606,绿地控股,全国地产,9.45,True,True,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金四一二组合
香港中央结算有限公司(陆股通)",3.0
114,300398.SZ,300398,飞凯材料,染料涂料,25.87,True,True,"上海半导体装备材料产业投资管理有限公司-上海半导体装备材料产业投资基金合伙企业(有限合伙)
共青城胜恒投资管理有限公司-胜恒精选新材料私募股权投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金",3.0
115,600612.SH,600612,老凤祥,服饰,61.36,True,True,"全国社保基金一一三组合
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一一五组合",3.0
116,603612.SH,603612,索通发展,矿物制品,14.91,True,True,"招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中瑞合作基金",3.0
117,600316.SH,600316,洪都航空,航空,23.42,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
118,600318.SH,600318,新力金融,多元金融,15.47,True,True,"华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金",3.0
119,600327.SH,600327,大东方,汽车服务,4.79,True,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司",3.0
120,300464.SZ,300464,星徽精密,机械基件,25.66,True,True,"深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)
深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金",3.0
121,300461.SZ,300461,田中精机,专用机械,21.34,True,True,"上海逐熹投资管理有限公司-逐熹2号证券投资基金
上海逐熹投资管理有限公司-逐熹3号私募投资基金
上海逐熹投资管理有限公司-逐熹5号私募投资基金",3.0
122,600745.SH,600745,闻泰科技,通信设备,160.03,True,True,"全国社保基金一零一组合
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
123,600845.SH,600845,宝信软件,软件服务,68.3,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",3.0
124,300195.SZ,300195,长荣股份,轻工机械,7.59,True,True,"鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托
云南国际信托有限公司-云信智兴2017-234号单一资金信托
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划",3.0
125,603365.SH,603365,水星家纺,纺织,17.47,True,True,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行-国联安德盛小盘精选证券投资基金
民生通惠资产-工商银行-民生通惠通汇2号资产管理产品",3.0
126,000011.SZ,000011,深物业A,区域地产,18.98,True,True,"兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国东方资产管理股份有限公司",3.0
127,600848.SH,600848,上海临港,园区开发,25.84,True,True,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
上海临港经济发展集团资产管理有限公司
中国东方资产管理股份有限公司",3.0
128,600988.SH,600988,赤峰黄金,黄金,13.95,True,True,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-华夏经典配置混合型证券投资基金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金",3.0
129,002640.SZ,002640,跨境通,互联网,9.45,True,True,"广州开发区新兴产业投资基金管理有限公司
上海中平国瑀资产管理有限公司-上海中平国璟并购股权投资基金合伙企业(有限合伙)
珠海横琴安赐文化互联叁号股权投资基金企业(有限合伙)",3.0
130,002626.SZ,002626,金达威,食品,29.15,True,True,"全国社保基金六零四组合
全国社保基金一零二组合
香港中央结算有限公司(陆股通)",3.0
131,002589.SZ,002589,瑞康医药,医药商业,6.31,True,True,"汇添富基金-工商银行-汇添富-优势医药企业定增计划4号资产管理计划
汇添富基金-宁波银行-程义全
汇添富基金-工商银行-汇添富-优势医药企业定增计划5号资产管理计划",3.0
132,002549.SZ,002549,凯美特气,环境保护,9.15,True,True,"湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
湖南省资产管理有限公司",3.0
133,002506.SZ,002506,协鑫集成,电气设备,3.27,True,True,"香港中央结算有限公司(陆股通)
长城(德阳)超日项目基金合伙企业(有限合伙)
天津融境股权投资基金中心(有限合伙)",3.0
134,002425.SZ,002425,凯撒文化,互联网,20.25,True,True,"广西铁路发展投资基金(有限合伙)
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",3.0
135,002207.SZ,002207,准油股份,石油开采,7.01,True,True,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金",3.0
136,002191.SZ,002191,劲嘉股份,广告包装,13.2,True,True,"中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
137,002187.SZ,002187,广百股份,百货,17.05,True,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金",3.0
138,601696.SH,601696,中银证券,证券,34.47,True,True,"上海申九资产管理有限公司-申九全天候2号私募证券投资基金
广东英蓝资产管理有限公司-英蓝精英1号私募证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",3.0
139,002128.SZ,002128,露天煤业,煤炭开采,12.65,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
140,002105.SZ,002105,信隆健康,文教休闲,6.52,True,True,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
141,001696.SZ,001696,宗申动力,摩托车,7.84,True,True,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金",3.0
142,000913.SZ,000913,钱江摩托,摩托车,16.41,True,True,"宝城期货-宝城精选三号结构化资产管理计划
广发期货有限公司-广发期慧1期资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托",3.0
143,601878.SH,601878,浙商证券,证券,19.32,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",3.0
144,000592.SZ,000592,平潭发展,林业,3.67,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
深圳平安大华汇通财富-平安银行-中融国际信托-中融-盈源11号证券投资集合资金信托计划",3.0
145,000547.SZ,000547,航天发展,通信设备,18.62,True,True,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",3.0
146,603011.SH,603011,合锻智能,机床制造,5.61,True,True,"天治基金-浦发银行-华宝信托-华宝-银河31号集合资金信托计划
长信基金-浦发银行-陆家嘴国际信托-陆家嘴信托-鸿泰6号集合资金信托计划
泰达宏利基金-平安银行-华润深国投信托-华润信托·安徽国资定增1期集合信托计划",3.0
147,000158.SZ,000158,常山北明,软件服务,12.52,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四零三组合",3.0
148,002707.SZ,002707,众信旅游,旅游服务,10.84,True,True,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金",3.0
149,600903.SH,600903,贵州燃气,供气供热,11.97,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托",3.0
150,688005.SH,688005,容百科技,电气设备,43.37,True,True,"中国建设银行股份有限公司-华宝兴业服务优选混合型证券投资基金
深圳前海利信资产管理有限公司-利信保利进取私募证券投资基金
中国银行股份有限公司-华宝创新优选混合型证券投资基金",3.0
151,002832.SZ,002832,比音勒芬,服饰,18.65,True,True,"中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零三组合",3.0
152,300085.SZ,300085,银之杰,软件服务,24.78,True,True,"香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划
深圳市明达资产管理有限公司-明达12期私募投资基金",3.0
153,300065.SZ,300065,海兰信,软件服务,12.45,True,True,"中国工商银行-浦银安盛价值成长混合型证券投资基金
杭州东方嘉富资产管理有限公司-杭州宣富投资管理合伙企业(有限合伙)
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金",3.0
154,002932.SZ,002932,明德生物,医疗保健,88.17,True,True,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
武汉光谷生物城华岭基金合伙企业(有限合伙)
科华(宜都)科技创业投资基金(有限合伙)",3.0
155,300045.SZ,300045,华力创通,IT设备,16.23,True,True,"创金合信基金-平安银行-创金合信汇享华力1号资产管理计划
磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金
广州九逸资产管理有限公司-九逸九浦1号私募证券投资基金",3.0
156,300260.SZ,300260,新莱应材,机械基件,24.83,True,True,"中央汇金资产管理有限责任公司
临沂润商资产管理中心(有限合伙)",2.0
157,002957.SZ,002957,科瑞技术,专用机械,29.25,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商基金管理有限公司-社保基金一五零三组合",2.0
158,300740.SZ,300740,御家汇,日用化工,21.97,True,True,"交通银行股份有限公司-工银瑞信双利债券型证券投资基金
前海股权投资基金(有限合伙)",2.0
159,300750.SZ,300750,宁德时代,电气设备,205.02,True,True,"香港中央结算有限公司(陆股通)
上海尚颀投资管理合伙企业(有限合伙)-常州颀德股权投资基金中心(有限合伙)",2.0
160,002747.SZ,002747,埃斯顿,机械基件,15.5,True,True,"香港中央结算有限公司(陆股通)
派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户",2.0
161,000591.SZ,000591,太阳能,新型电力,4.0,True,True,"长安基金-民生银行-长安悦享定增25号分级资产管理计划
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",2.0
162,600908.SH,600908,无锡银行,银行,6.85,True,True,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
163,002130.SZ,002130,沃尔核材,电气设备,5.63,True,True,"新沃基金-广州农商银行-中国民生信托-中国民生信托·至信252号沃尔核材定向增发集合资金信托计划
基本养老保险基金九零三组合",2.0
164,300013.SZ,300013,新宁物流,仓储物流,8.03,True,True,"上海禛瑛投资管理有限公司-禛瑛稳健2号私募投资基金
上海迎水投资管理有限公司-迎水通怡1号私募证券投资基金",2.0
165,600655.SH,600655,豫园股份,百货,11.51,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
166,600628.SH,600628,新世界,百货,13.18,True,True,"新东吴优胜-南京银行-新东吴优胜诚鼎1号专项资产管理计划
中央汇金资产管理有限责任公司",2.0
167,002062.SZ,002062,宏润建设,建筑工程,5.34,True,True,"华澳国际信托有限公司-华澳·臻智117号-宏润建设2018年员工持股集合资金信托计划
浙江九章资产管理有限公司-幻方星月石7号私募基金",2.0
168,600055.SH,600055,万东医疗,医疗保健,18.72,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
上海盛宇股权投资中心(有限合伙)-盛宇十二号私募证券投资基金",2.0
