,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
60,002977.SZ,002977,天箭科技,通信设备,121.98,True,True,"杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-钰悦3号私募投资基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-禾天下2号结构化私募基金
深圳瑞福资产管理有限公司-温瑞福9号私募证券投资基金
深圳瑞福资产管理有限公司-温瑞福6号私募证券投资基金",5.0
61,300741.SZ,300741,华宝股份,食品,62.01,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",5.0
62,300726.SZ,300726,宏达电子,元器件,37.58,True,True,"香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
天津宏津资产管理合伙企业(有限合伙)
前海方舟资产管理有限公司
天津宏湘资产管理合伙企业(有限合伙)",5.0
63,603308.SH,603308,应流股份,专用机械,23.7,True,True,"安徽省铁路发展基金股份有限公司
全国社保基金六零二组合
大成价值增长证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金",5.0
64,000738.SZ,000738,航发控制,航空,16.17,True,True,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国信达资产管理股份有限公司
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",5.0
65,002252.SZ,002252,上海莱士,生物制药,10.14,True,True,"民生通惠资产-民生银行-民生通惠聚鑫2号资产管理产品
香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·如意69号定向投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣82号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣76号证券投资集合资金信托计划",5.0
66,601989.SH,601989,中国重工,船舶,4.81,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国华融资产管理股份有限公司",5.0
67,300429.SZ,300429,强力新材,化工原料,21.73,True,True,"香港中央结算有限公司(陆股通)
敦和资产管理有限公司-敦和云栖1号积极成长私募基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
敦和资产管理有限公司-敦和云栖2号稳健增长私募基金
长城资本管理有限公司-长城资本瑞鑫2号集合资产管理计划",5.0
68,300206.SZ,300206,理邦仪器,医疗保健,26.87,True,True,"中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",5.0
69,300178.SZ,300178,腾邦国际,旅游服务,4.87,True,True,"嘉实基金-农业银行-嘉实中证金融资产管理计划
建信基金管理有限责任公司
中央汇金资产管理有限责任公司
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金",5.0
70,002151.SZ,002151,北斗星通,通信设备,37.4,True,True,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
国家集成电路产业投资基金股份有限公司
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",5.0
71,600150.SH,600150,中国船舶,船舶,20.6,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划",5.0
72,688198.SH,688198,佰仁医疗,医疗保健,135.55,True,True,"上海勤远投资管理中心(有限合伙)-勤远动态平衡1号私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远嘉裕私募证券投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)
全国社保基金四一一组合
上海勤远投资管理中心(有限合伙)-勤远动态平衡2号私募证券投资基金",5.0
73,002048.SZ,002048,宁波华翔,汽车配件,19.09,True,True,"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金",5.0
74,000988.SZ,000988,华工科技,电器仪表,25.83,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金",5.0
75,300010.SZ,300010,立思辰,软件服务,24.32,True,True,"中国工商银行-汇添富美丽30混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金",4.0
76,300202.SZ,300202,聚龙股份,IT设备,13.68,True,True,"中央汇金资产管理有限责任公司
海通期货-华泰证券-证券行业支持民企发展系列之海通期货1号集合资产管理计划
绍兴睿源投资管理有限公司-睿源稳健1号私募证券投资基金
富诚海富资管-证券行业支持民企发展系列之富诚海富通海富二号单一资产管理计划",4.0
77,603757.SH,603757,大元泵业,专用机械,18.5,True,True,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",4.0
78,300465.SZ,300465,高伟达,软件服务,19.45,True,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划",4.0
79,300238.SZ,300238,冠昊生物,医疗保健,22.53,True,True,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划",4.0
80,002928.SZ,002928,华夏航空,空运,16.77,True,True,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
北京银泰嘉福基金管理中心(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行-广发聚富开放式证券投资基金",4.0
81,300251.SZ,300251,光线传媒,影视音像,14.36,True,True,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金",4.0
82,300293.SZ,300293,蓝英装备,专用机械,33.25,True,True,"滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划",4.0
83,300447.SZ,300447,全信股份,电气设备,12.66,True,True,"中央汇金资产管理有限责任公司
中海信托股份有限公司-中海-扬帆38号集合资金信托
泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品",4.0
84,300246.SZ,300246,宝莱特,医疗保健,47.08,True,True,"中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金",4.0
85,600111.SH,600111,北方稀土,小金属,12.64,True,True,"中央汇金资产管理有限责任公司
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
香港中央结算有限公司(陆股通)",4.0
86,600391.SH,600391,航发科技,航空,22.39,True,True,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金",4.0
87,603138.SH,603138,海量数据,软件服务,27.25,True,True,"中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金",4.0
88,600893.SH,600893,航发动力,航空,32.2,True,True,"中央汇金资产管理有限责任公司
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)",4.0
89,600827.SH,600827,百联股份,超市连锁,29.01,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金一零三组合",4.0
90,600739.SH,600739,辽宁成大,商贸代理,25.08,True,True,"前海开源基金-建设银行-前海开源定增3号资产管理计划
前海开源基金-民生银行-前海开源事件驱动集合资产管理计划
香港中央结算有限公司(陆股通)
前海开源基金-民生银行-前海开源战略6号资产管理计划",4.0
91,000758.SZ,000758,中色股份,铅锌,5.49,True,True,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安新经济股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一四组合",4.0
92,600723.SH,600723,首商股份,百货,10.62,True,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金",4.0
93,600685.SH,600685,中船防务,船舶,25.33,True,True,"金鹰基金-工商银行-金鹰穗通9号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",4.0
94,000831.SZ,000831,五矿稀土,小金属,14.09,True,True,"中央汇金资产管理有限责任公司
全国社保基金四零二组合
博时基金管理有限公司-社保基金四一九组合
香港中央结算有限公司(陆股通)",4.0
95,600425.SH,600425,青松建化,水泥,5.19,True,True,"中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",4.0
96,300657.SZ,300657,弘信电子,元器件,28.95,True,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
上海金融发展投资基金(有限合伙)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金",4.0
97,600259.SH,600259,广晟有色,小金属,35.58,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国东方资产管理股份有限公司海南省分公司
上海珺容投资管理有限公司-珺容战略资源1号基金",4.0
98,300183.SZ,300183,东软载波,通信设备,20.27,True,True,"中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",4.0
99,603158.SH,603158,腾龙股份,汽车配件,27.38,True,True,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
交通银行股份有限公司-天治核心成长混合型证券投资基金(LOF)
中国建设银行-华富竞争力优选混合型证券投资基金
招商银行股份有限公司-华富成长趋势混合型证券投资基金",4.0
100,002324.SZ,002324,普利特,塑料,19.66,True,True,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金六零三组合
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金",4.0
101,300763.SZ,300763,锦浪科技,电气设备,78.62,True,True,"中国工商银行股份有限公司-广发制造业精选混合型证券投资基金
西藏源乐晟资产管理有限公司-源乐晟-晟世8号私募证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划",4.0
102,002236.SZ,002236,大华股份,电器仪表,21.5,True,True,"中央汇金资产管理有限责任公司
富达基金(香港)有限公司-客户资金
上海景林资产管理有限公司-景林全球基金
香港中央结算有限公司(陆股通)",4.0
103,600072.SH,600072,中船科技,船舶,13.76,True,True,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司",4.0
104,002409.SZ,002409,雅克科技,化工原料,69.04,True,True,"农银无锡股权投资基金企业(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)",4.0
105,603290.SH,603290,斯达半导,半导体,264.63,True,True,"上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四一四组合
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金",4.0
106,601696.SH,601696,中银证券,证券,37.92,True,True,"中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
上海申九资产管理有限公司-申九全天候2号私募证券投资基金
广东英蓝资产管理有限公司-英蓝精英1号私募证券投资基金",3.0
107,600988.SH,600988,赤峰黄金,黄金,13.01,True,True,"招商银行股份有限公司-华夏经典配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金",3.0
108,300195.SZ,300195,长荣股份,轻工机械,8.0,True,True,"云南国际信托有限公司-云信智兴2017-234号单一资金信托
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划
鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托",3.0
109,600903.SH,600903,贵州燃气,供气供热,12.08,True,True,"创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
110,600845.SH,600845,宝信软件,软件服务,72.01,True,True,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
111,600745.SH,600745,闻泰科技,通信设备,160.03,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
全国社保基金一零一组合",3.0
112,600738.SH,600738,兰州民百,百货,6.18,True,True,"卿云投资管理有限公司-卿云5期私募投资基金
云南国际信托有限公司-云信智胜3号单一资金信托
香港中央结算有限公司(陆股通)",3.0
113,300464.SZ,300464,星徽精密,机械基件,25.98,True,True,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)",3.0
114,600061.SH,600061,国投资本,证券,17.34,True,True,"广发基金-浦发银行-广东粤财信托-粤财信托·粤盛2号单一资金信托计划
中国证券投资者保护基金有限责任公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)",3.0
115,603612.SH,603612,索通发展,矿物制品,14.07,True,True,"招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中瑞合作基金",3.0
116,300461.SZ,300461,田中精机,专用机械,19.79,True,True,"上海逐熹投资管理有限公司-逐熹3号私募投资基金
上海逐熹投资管理有限公司-逐熹2号证券投资基金
上海逐熹投资管理有限公司-逐熹5号私募投资基金",3.0
117,600612.SH,600612,老凤祥,服饰,58.19,True,True,"中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一一三组合
全国社保基金一一五组合",3.0
118,600606.SH,600606,绿地控股,全国地产,9.06,True,True,"全国社保基金四一二组合
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
119,600393.SH,600393,粤泰股份,全国地产,3.59,True,True,"云南国际信托有限公司-粤泰股份第二期员工持股计划集合资金信托计划
万家共赢-宁波银行-山东信托-山东信托恒赢18号集合资金信托计划
锐懿资产-宁波银行-山东信托-山东信托恒赢19号集合资金信托计划",3.0
120,600327.SH,600327,大东方,汽车服务,4.82,True,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司",3.0
121,603650.SH,603650,彤程新材,化工原料,39.92,True,True,"施罗德投资管理有限公司-施罗德中国进取股票基金
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
香港中央结算有限公司(陆股通)",3.0
122,600318.SH,600318,新力金融,多元金融,15.5,True,True,"浙江九章资产管理有限公司-幻方星月石私募基金
华泰证券资管-招商银行-华泰家园3号集合资产管理计划
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金",3.0
123,600316.SH,600316,洪都航空,航空,21.78,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",3.0
124,300398.SZ,300398,飞凯材料,染料涂料,27.94,True,True,"上海半导体装备材料产业投资管理有限公司-上海半导体装备材料产业投资基金合伙企业(有限合伙)
共青城胜恒投资管理有限公司-胜恒精选新材料私募股权投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金",3.0
125,603365.SH,603365,水星家纺,纺织,17.27,True,True,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
民生通惠资产-工商银行-民生通惠通汇2号资产管理产品
中国工商银行-国联安德盛小盘精选证券投资基金",3.0
126,601878.SH,601878,浙商证券,证券,20.23,True,True,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",3.0
127,002128.SZ,002128,露天煤业,煤炭开采,12.24,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
128,002707.SZ,002707,众信旅游,旅游服务,11.92,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金",3.0
129,002905.SZ,002905,金逸影视,影视音像,14.36,True,True,"中国银行股份有限公司-华安成长创新混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金",3.0
130,002832.SZ,002832,比音勒芬,服饰,18.82,True,True,"中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
全国社保基金四零三组合
香港中央结算有限公司(陆股通)",3.0
131,002105.SZ,002105,信隆健康,文教休闲,6.91,True,True,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
132,002163.SZ,002163,海南发展,装修装饰,10.4,True,True,"华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划
中航基金-浙商银行-中航基金同达1号资产管理计划
中国对外经济贸易信托有限公司-鸿道3期",3.0
133,000158.SZ,000158,常山北明,软件服务,12.22,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四零三组合
香港中央结算有限公司(陆股通)",3.0
134,002187.SZ,002187,广百股份,百货,18.76,True,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金",3.0
135,002286.SZ,002286,保龄宝,食品,10.04,True,True,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
136,002932.SZ,002932,明德生物,医疗保健,96.99,True,True,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
科华(宜都)科技创业投资基金(有限合伙)
武汉光谷生物城华岭基金合伙企业(有限合伙)",3.0
137,002640.SZ,002640,跨境通,互联网,10.02,True,True,"珠海横琴安赐文化互联叁号股权投资基金企业(有限合伙)
广州开发区新兴产业投资基金管理有限公司
上海中平国瑀资产管理有限公司-上海中平国璟并购股权投资基金合伙企业(有限合伙)",3.0
138,002626.SZ,002626,金达威,食品,32.07,True,True,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)
全国社保基金六零四组合",3.0
139,002335.SZ,002335,科华恒盛,电气设备,26.54,True,True,"中融鼎(深圳)投资有限公司-中融鼎秋天对冲私募基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行-富国中证红利指数增强型证券投资基金",3.0
140,000547.SZ,000547,航天发展,通信设备,18.18,True,True,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",3.0
141,000913.SZ,000913,钱江摩托,摩托车,16.75,True,True,"宝城期货-宝城精选三号结构化资产管理计划
广发期货有限公司-广发期慧1期资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托",3.0
142,000592.SZ,000592,平潭发展,林业,4.04,True,True,"中央汇金资产管理有限责任公司
深圳平安大华汇通财富-平安银行-中融国际信托-中融-盈源11号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)",3.0
143,002030.SZ,002030,达安基因,生物制药,33.32,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
144,002506.SZ,002506,协鑫集成,电气设备,3.19,True,True,"天津融境股权投资基金中心(有限合伙)
长城(德阳)超日项目基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",3.0
145,300027.SZ,300027,华谊兄弟,影视音像,4.73,True,True,"西藏信托有限公司-西藏信托-盛景28号单一资金信托
陕西省国际信托股份有限公司-陕国投·金元宝55号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
146,000011.SZ,000011,深物业A,区域地产,20.88,True,True,"兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国东方资产管理股份有限公司",3.0
147,688366.SH,688366,昊海生科,生物制药,120.75,True,True,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",3.0
148,300045.SZ,300045,华力创通,IT设备,15.93,True,True,"创金合信基金-平安银行-创金合信汇享华力1号资产管理计划
磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金
广州九逸资产管理有限公司-九逸九浦1号私募证券投资基金",3.0
149,300065.SZ,300065,海兰信,软件服务,13.3,True,True,"杭州东方嘉富资产管理有限公司-杭州宣富投资管理合伙企业(有限合伙)
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金",3.0
150,300085.SZ,300085,银之杰,软件服务,27.26,True,True,"兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
深圳市明达资产管理有限公司-明达12期私募投资基金",3.0
151,002429.SZ,002429,兆驰股份,家用电器,6.38,True,True,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
152,002314.SZ,002314,南山控股,区域地产,4.74,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
153,600693.SH,600693,东百集团,百货,5.85,True,True,"国通信托有限责任公司-国通信托·紫金16号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
154,600338.SH,600338,西藏珠峰,铅锌,13.98,True,True,"香港中央结算有限公司(陆股通)
西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划",2.0
155,300740.SZ,300740,御家汇,日用化工,20.25,True,True,"前海股权投资基金(有限合伙)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金",2.0
156,600360.SH,600360,华微电子,半导体,10.37,True,True,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",2.0
157,000698.SZ,000698,沈阳化工,化工原料,6.01,True,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
158,000620.SZ,000620,新华联,全国地产,4.03,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
159,000612.SZ,000612,焦作万方,铝,8.17,True,True,"中央汇金资产管理有限责任公司
焦作通财创业投资有限责任公司-焦作通财创新创业投资基金(有限合伙)",2.0
160,600549.SH,600549,厦门钨业,小金属,15.65,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
161,600715.SH,600715,文投控股,影视音像,3.3,True,True,"上海丰煜投资有限公司-丰煜-稳盈证券投资基金1号
中国民生信托有限公司-中国民生信托-至信516号证券投资集合资金信托计划",2.0
162,603078.SH,603078,江化微,化工原料,53.88,True,True,"深圳菁英时代资本管理有限公司-菁英时代久盈5号私募证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",2.0
163,600055.SH,600055,万东医疗,医疗保健,18.87,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
上海盛宇股权投资中心(有限合伙)-盛宇十二号私募证券投资基金",2.0
164,002237.SZ,002237,恒邦股份,黄金,17.3,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
165,600658.SH,600658,电子城,园区开发,6.78,True,True,"德邦基金-浦发银行-中融信托-中融-融昱28号集合资金信托计划
全国社保基金五零三组合",2.0
166,000903.SZ,000903,云内动力,机械基件,6.94,True,True,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
安徽中安资本投资基金有限公司",2.0
167,001872.SZ,001872,招商港口,港口,17.49,True,True,"中国工商银行-富国中证红利指数增强型证券投资基金
香港中央结算有限公司(陆股通)",2.0
168,600655.SH,600655,豫园股份,百货,11.87,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
169,001896.SZ,001896,豫能控股,火力发电,4.04,True,True,"信诚基金-工商银行-中国对外经济贸易信托有限公司
信诚基金-中信证券-广州金控资本管理有限公司",2.0
