,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
1863,300478.SZ,杭州高新,橡胶,0.0,-5.17,16.48,208757.104
1550,300162.SZ,雷曼股份,元器件,5.0,-5.16,5.91,135455.2485
3131,601998.SH,中信银行,银行,0.0,-5.15,6.33,20195968.8481
551,002089.SZ,新海宜,通信设备,5.0,-5.15,5.7,533743.0781
2980,601116.SH,三江购物,超市连锁,0.0,-5.14,12.62,518377.6056
2494,600436.SH,片仔癀,中成药,0.0,-5.14,100.85,6084454.0629
2188,600073.SH,上海梅林,食品,5.0,-5.14,8.79,824264.2059
2409,600326.SH,西藏天路,建筑施工,0.0,-5.13,7.56,654230.6896
1895,300510.SZ,金冠股份,电气设备,0.0,-5.13,11.03,235128.566
2755,600743.SH,华远地产,区域地产,5.0,-5.13,2.91,682715.3543
3008,601222.SH,林洋能源,电器仪表,5.0,-5.12,5.58,975869.7541
1429,300040.SZ,九洲电气,电气设备,5.0,-5.12,6.36,149314.239
3098,601880.SH,大连港,港口,5.0,-5.11,2.27,1756031.14
1561,300173.SZ,智慧松德,轻工机械,5.0,-5.11,5.64,218474.5808
2395,600310.SH,桂东电力,水力发电,5.0,-5.09,6.08,503287.2
3175,603055.SH,台华新材,纺织,0.0,-5.08,11.98,120729.1448
1837,300452.SZ,山河药辅,化学制药,0.0,-5.08,16.59,178432.8209
857,002396.SZ,星网锐捷,通信设备,5.0,-5.07,23.66,1275537.1773
2247,600137.SH,浪莎股份,服饰,5.0,-5.07,14.43,140284.9795
1099,002639.SZ,雪人股份,专用机械,3.0,-5.06,8.17,421739.4727
3336,603398.SH,邦宝益智,文教休闲,0.0,-5.06,12.53,265262.606
1171,002713.SZ,东易日盛,装修装饰,0.0,-5.06,16.6,415293.2108
3349,603499.SH,翔港科技,广告包装,5.0,-5.05,26.23,65575.0
568,002106.SZ,莱宝高科,元器件,5.0,-5.04,8.29,583495.2993
625,002163.SZ,中航三鑫,装修装饰,0.0,-5.02,5.53,444288.6238
341,000830.SZ,鲁西化工,农药化肥,0.0,-5.02,11.99,1755309.4146
3299,603328.SH,依顿电子,元器件,5.0,-5.01,10.94,1085649.4521
2438,600362.SH,江西铜业,铜,5.0,-5.01,15.53,3222859.22
1052,002592.SZ,八菱科技,汽车配件,0.0,-5.01,19.22,472289.2256
1685,300298.SZ,三诺生物,医疗保健,0.0,-5.01,12.2,495369.8785
1819,300434.SZ,金石东方,化学制药,0.0,-5.01,9.62,193112.9478
876,002415.SZ,海康威视,电器仪表,0.0,-5.0,34.4,27776983.4594
2171,600055.SH,万东医疗,医疗保健,0.0,-4.99,12.38,669530.4544
315,000797.SZ,中国武夷,全国地产,0.0,-4.98,5.58,725091.4143
212,000651.SZ,格力电器,家用电器,0.0,-4.97,44.51,26571650.0012
690,002228.SZ,合兴包装,广告包装,0.0,-4.97,5.23,609526.552
642,002180.SZ,纳思达,电脑设备,5.0,-4.96,28.16,2810342.1153
2807,600801.SH,华新水泥,水泥,0.0,-4.96,18.89,1837565.0329
1482,300094.SZ,国联水产,渔业,0.0,-4.96,6.31,472183.4623
318,000800.SZ,一汽轿车,汽车整车,0.0,-4.95,8.06,1137873.7869
1282,002832.SZ,比音勒芬,服饰,0.0,-4.95,36.93,291740.7219
226,000670.SZ,盈方微,元器件,5.0,-4.95,5.17,310001.7491
1635,300248.SZ,新开普,软件服务,5.0,-4.93,8.46,267873.4672
2348,600255.SH,梦舟股份,铜,5.0,-4.92,2.69,476020.6663
2515,600475.SH,华光股份,专用机械,5.0,-4.92,9.93,139512.0097
763,002302.SZ,西部建设,水泥,0.0,-4.9,11.09,1374116.2647
1003,002543.SZ,万和电气,家用电器,5.0,-4.9,14.51,704113.8198
489,002027.SZ,分众传媒,影视音像,0.0,-4.9,6.47,9496588.5412
506,002044.SZ,美年健康,医疗保健,1.0,-4.89,16.86,3952935.8246
130,000538.SZ,云南白药,中成药,0.0,-4.89,82.78,8620646.5355
1239,002786.SZ,银宝山新,专用机械,0.0,-4.89,9.68,369040.32
196,000623.SZ,吉林敖东,中成药,0.0,-4.88,17.64,1973437.4586
2898,600901.SH,江苏租赁,多元金融,3.0,-4.87,7.4,1347132.9763
1927,300543.SZ,朗科智能,电气设备,5.0,-4.87,18.67,79534.2
2309,600210.SH,紫江企业,广告包装,5.0,-4.87,4.2,637029.1864
2560,600526.SH,菲达环保,环境保护,5.0,-4.86,6.14,336106.4686
751,002290.SZ,中科新材,家用电器,0.0,-4.86,9.84,206954.019
1557,300169.SZ,天晟新材,塑料,5.0,-4.86,5.57,143442.4421
512,002050.SZ,三花智控,机械基件,5.0,-4.86,15.7,2921380.0356
3052,601601.SH,中国太保,保险,0.0,-4.86,32.66,20532362.2
2522,600482.SH,中国动力,电气设备,0.0,-4.86,24.06,2143980.8737
1122,002662.SZ,京威股份,汽车配件,5.0,-4.86,4.7,685716.417
2551,600516.SH,方大炭素,矿物制品,0.0,-4.85,21.43,3798086.8561
99,000498.SZ,山东路桥,建筑施工,0.0,-4.85,5.67,249876.9
1221,002767.SZ,先锋电子,电器仪表,0.0,-4.85,15.09,186567.8558
3118,601965.SH,中国汽研,汽车服务,5.0,-4.85,7.76,745875.5768
3276,603288.SH,海天味业,食品,0.0,-4.85,74.85,20212264.5099
478,002016.SZ,世荣兆业,区域地产,0.0,-4.84,10.17,698522.0077
1520,300132.SZ,青松股份,化工原料,0.0,-4.83,13.35,493794.8743
1672,300285.SZ,国瓷材料,陶瓷,0.0,-4.83,18.8,768342.3362
2229,600117.SH,西宁特钢,特种钢,0.0,-4.81,3.8,281663.3158
2998,601186.SH,中国铁建,建筑施工,0.0,-4.81,11.06,12722589.523
87,000418.SZ,小天鹅A,家用电器,0.0,-4.81,53.65,2357188.6487
2195,600080.SH,金花股份,中成药,5.0,-4.8,7.53,229887.7916
3350,603500.SH,祥和实业,运输设备,0.0,-4.8,12.37,62344.8
2687,600673.SH,东阳光科,铝,5.0,-4.79,8.84,2173690.8112
126,000533.SZ,顺钠股份,电气设备,5.0,-4.79,3.49,239030.9376
3187,603079.SH,圣达生物,食品,0.0,-4.79,19.66,71781.727
483,002021.SZ,中捷资源,纺织机械,5.0,-4.79,3.42,235114.7537
2163,600038.SH,中直股份,航空,0.0,-4.77,44.9,2646750.4548
353,000856.SZ,冀东装备,机械基件,0.0,-4.76,14.91,338457.0
1238,002785.SZ,万里石,其他建材,0.0,-4.76,10.1,201087.8013
2698,600684.SH,珠江实业,全国地产,0.0,-4.76,4.87,415635.3721
964,002503.SZ,搜于特,服饰,5.0,-4.76,2.87,560855.3954
2910,600958.SH,东方证券,证券,3.0,-4.75,12.22,6937734.5799
1776,300391.SZ,康跃科技,机械基件,0.0,-4.75,12.72,170080.2979
3412,603633.SH,徕木股份,元器件,5.0,-4.74,13.18,142276.7056
1613,300226.SZ,上海钢联,互联网,0.0,-4.74,73.5,1115436.7718
1196,002739.SZ,万达电影,影视音像,0.0,-4.73,22.03,3880454.0251
53,000070.SZ,特发信息,通信设备,5.0,-4.73,15.73,944282.3274
2437,600361.SH,华联综超,超市连锁,0.0,-4.72,4.29,285631.5968
2727,600715.SH,文投控股,影视音像,5.0,-4.72,5.04,647236.5984
3071,601699.SH,潞安环能,煤炭开采,0.0,-4.71,7.9,2363213.268
401,000923.SZ,河北宣工,铜,0.0,-4.7,14.27,282546.0
2465,600392.SH,盛和资源,小金属,5.0,-4.7,11.21,1607819.3066
2327,600230.SH,沧州大化,农药化肥,0.0,-4.7,18.96,780893.1998
1039,002579.SZ,中京电子,元器件,5.0,-4.7,11.66,404496.3557
2611,600585.SH,海螺水泥,水泥,0.0,-4.69,35.15,14058954.5652
433,000968.SZ,蓝焰控股,煤炭开采,0.0,-4.69,12.61,647834.967
1846,300461.SZ,田中精机,专用机械,5.0,-4.69,24.2,225118.08
390,000910.SZ,大亚圣象,家居用品,0.0,-4.69,12.84,693452.9616
50,000066.SZ,中国长城,电脑设备,5.0,-4.68,8.33,2074767.5184
431,000966.SZ,长源电力,火力发电,0.0,-4.67,3.97,439988.7798
1709,300322.SZ,硕贝德,通信设备,0.0,-4.67,14.11,518562.1073
735,002274.SZ,华昌化工,农药化肥,0.0,-4.67,6.56,410218.286
1358,002915.SZ,中欣氟材,化工原料,5.0,-4.67,22.65,76743.8625
827,002366.SZ,台海核电,专用机械,5.0,-4.67,13.94,681764.1571
569,002107.SZ,沃华医药,中成药,0.0,-4.67,7.95,276896.0562
2854,600855.SH,航天长峰,专用机械,5.0,-4.66,13.28,438458.3564
1615,300228.SZ,富瑞特装,化工机械,5.0,-4.66,6.6,268027.7767
1774,300389.SZ,艾比森,半导体,5.0,-4.64,17.57,288472.8588
1547,300159.SZ,新研股份,农用机械,5.0,-4.64,5.88,614328.1392
409,000932.SZ,华菱钢铁,普钢,0.0,-4.64,7.44,2243397.8241
67,000158.SZ,常山北明,纺织,5.0,-4.64,6.93,1125561.4857
2562,600528.SH,中铁工业,建筑施工,0.0,-4.64,11.69,2148328.4583
999,002539.SZ,云图控股,农药化肥,0.0,-4.63,5.07,307013.6791
1875,300490.SZ,华自科技,电气设备,0.0,-4.63,12.61,257325.8175
2732,600720.SH,祁连山,水泥,0.0,-4.63,7.59,589107.4794
692,002230.SZ,科大讯飞,软件服务,5.0,-4.62,37.85,6897310.118
3023,601328.SH,交通银行,银行,0.0,-4.61,6.3,24728044.3295
55,000088.SZ,盐田港,港口,0.0,-4.61,6.23,1209990.6
659,002197.SZ,证通电子,电器仪表,5.0,-4.6,9.09,395022.5974
1697,300310.SZ,宜通世纪,通信设备,5.0,-4.6,6.84,465886.4343
610,002148.SZ,北纬科技,互联网,5.0,-4.6,7.38,327699.5835
263,000717.SZ,韶钢松山,普钢,0.0,-4.6,5.65,1367027.0118
603,002141.SZ,贤丰控股,元器件,5.0,-4.59,4.85,308754.88
2904,600926.SH,杭州银行,银行,0.0,-4.59,8.49,1767355.3508
2397,600312.SH,平高电气,电气设备,0.0,-4.58,8.55,1160167.7192
1109,002649.SZ,博彦科技,软件服务,5.0,-4.58,9.81,409186.1794
1759,300374.SZ,恒通科技,其他建材,0.0,-4.56,10.39,171003.7859
939,002478.SZ,常宝股份,钢加工,0.0,-4.56,5.29,314019.5604
3397,603606.SH,东方电缆,电气设备,0.0,-4.56,10.05,493875.285
1338,002892.SZ,科力尔,电气设备,5.0,-4.56,39.9,105080.64
486,002024.SZ,苏宁易购,电器连锁,0.0,-4.55,12.02,7027791.7679
3346,603486.SH,科沃斯,家用电器,0.0,-4.55,55.0,220550.0
3452,603708.SH,家家悦,超市连锁,0.0,-4.54,23.0,361033.0677
2049,300671.SZ,富满电子,半导体,5.0,-4.54,22.35,175710.6109
2298,600197.SH,伊力特,白酒,0.0,-4.53,16.33,720153.0
1313,002866.SZ,传艺科技,电脑设备,5.0,-4.53,13.36,107715.521
2703,600689.SH,上海三毛,纺织,5.0,-4.52,10.65,162097.4123
3191,603085.SH,天成自控,汽车配件,0.0,-4.51,9.7,143062.8934
408,000931.SZ,中关村,生物制药,5.0,-4.51,8.08,567289.1636
880,002419.SZ,天虹股份,百货,0.0,-4.51,11.95,1433875.7009
1508,300120.SZ,经纬辉开,电气设备,0.0,-4.5,7.85,182173.5135
2027,300649.SZ,杭州园林,建筑施工,0.0,-4.5,25.4,81280.0
1280,002830.SZ,名雕股份,装修装饰,0.0,-4.49,15.25,60756.0
1805,300420.SZ,五洋停车,机械基件,0.0,-4.48,6.07,284801.8148
3081,601799.SH,星宇股份,汽车配件,0.0,-4.48,54.21,1497037.5127
2861,600862.SH,中航高科,航空,0.0,-4.48,7.63,1062896.4686
1669,300282.SZ,三盛教育,文教休闲,0.0,-4.48,14.1,320676.6285
3018,601298.SH,青岛港,港口,5.0,-4.47,9.45,429385.32
2139,600009.SH,上海机场,机场,0.0,-4.47,56.19,6144243.8747
2791,600782.SH,新钢股份,普钢,0.0,-4.46,5.88,1874968.9452
2267,600162.SH,香江控股,全国地产,0.0,-4.45,2.7,803184.0009
0,000001.SZ,平安银行,银行,0.0,-4.44,12.3,21119403.5308
2239,600128.SH,弘业股份,商贸代理,5.0,-4.44,10.2,251702.85
578,002116.SZ,中国海诚,建筑施工,5.0,-4.44,9.82,407742.0678
1384,002943.SZ,宇晶股份,机床制造,5.0,-4.44,41.73,104325.0
106,000507.SZ,珠海港,港口,0.0,-4.43,7.53,581424.2648
2478,600409.SH,三友化工,化工原料,0.0,-4.42,6.54,1332408.8633
2172,600056.SH,中国医药,医药商业,0.0,-4.42,14.68,1485815.742
3308,603338.SH,浙江鼎力,专用机械,0.0,-4.42,67.9,1681860.7288
667,002205.SZ,国统股份,其他建材,0.0,-4.41,14.6,169581.9463
2873,600874.SH,创业环保,环境保护,0.0,-4.4,9.0,978505.587
1975,300595.SZ,欧普康视,医疗保健,1.0,-4.4,47.74,657954.3891
540,002078.SZ,太阳纸业,造纸,0.0,-4.4,6.8,1734618.0384
572,002110.SZ,三钢闽光,普钢,0.0,-4.39,16.0,995631.6768
2039,300661.SZ,圣邦股份,元器件,5.0,-4.39,106.0,450933.7732
1246,002793.SZ,东音股份,专用机械,5.0,-4.38,11.59,74654.3193
3404,603616.SH,韩建河山,其他建材,0.0,-4.38,11.6,340297.6
1554,300166.SZ,东方国信,软件服务,5.0,-4.38,15.32,1241947.3975
2588,600560.SH,金自天正,电气设备,5.0,-4.38,9.89,221185.3995
451,000990.SZ,诚志股份,化工原料,0.0,-4.38,12.45,482665.0163
1277,002827.SZ,高争民爆,化工原料,0.0,-4.38,15.36,96993.024
278,000735.SZ,罗牛山,农业综合,0.0,-4.38,12.85,1361591.0308
2290,600188.SH,兖州煤业,煤炭开采,0.0,-4.37,10.29,3045716.0055
2847,600846.SH,同济科技,综合类,5.0,-4.37,8.23,514178.7277
2101,300725.SZ,药石科技,化工原料,1.0,-4.37,79.31,521971.635
1505,300117.SZ,嘉寓股份,装修装饰,0.0,-4.37,4.24,302856.84
1231,002777.SZ,久远银海,软件服务,5.0,-4.36,35.12,561920.0
308,000789.SZ,万年青,水泥,0.0,-4.36,12.25,751353.5344
2540,600503.SH,华丽家族,区域地产,5.0,-4.35,4.85,777110.65
1489,300101.SZ,振芯科技,通信设备,5.0,-4.34,13.53,743664.0078
1407,300018.SZ,中元股份,电气设备,5.0,-4.33,5.74,209373.2996
1736,300349.SZ,金卡智能,软件服务,0.0,-4.33,20.5,721929.0988
3137,603005.SH,晶方科技,半导体,5.0,-4.32,21.11,368646.4189
2444,600369.SH,西南证券,证券,5.0,-4.31,5.46,3082229.5817
2120,300747.SZ,锐科激光,元器件,5.0,-4.31,171.73,549536.0
2773,600763.SH,通策医疗,医疗保健,0.0,-4.3,56.3,1805203.2
3148,603017.SH,中衡设计,建筑施工,5.0,-4.3,14.98,404350.4513
1165,002706.SZ,良信电器,电气设备,5.0,-4.3,6.47,351655.6388
3396,603605.SH,珀莱雅,日用化工,0.0,-4.3,49.55,307664.869
2474,600403.SH,大有能源,煤炭开采,5.0,-4.3,4.2,1004141.2088
732,002271.SZ,东方雨虹,其他建材,0.0,-4.3,18.81,1868726.4261
313,000795.SZ,英洛华,矿物制品,5.0,-4.3,5.05,447617.7176
1243,002790.SZ,瑞尔特,家居用品,0.0,-4.29,11.91,76224.0
1969,300588.SZ,熙菱信息,软件服务,5.0,-4.28,15.5,121923.0
279,000736.SZ,中交地产,全国地产,0.0,-4.27,8.75,390066.9736
1997,300618.SZ,寒锐钴业,小金属,0.0,-4.27,76.17,868216.128
2289,600187.SH,国中水务,水务,5.0,-4.27,3.26,474533.4983
1289,002840.SZ,华统股份,食品,5.0,-4.26,20.1,294939.5168
989,002529.SZ,海源复材,专用机械,0.0,-4.26,7.82,156400.0
74,000401.SZ,冀东水泥,水泥,0.0,-4.24,15.4,2074713.912
2569,600536.SH,中国软件,软件服务,5.0,-4.24,44.53,2202288.0682
3235,603179.SH,新泉股份,汽车配件,5.0,-4.23,17.89,169819.5351
2264,600159.SH,大龙地产,区域地产,5.0,-4.23,2.98,247340.9631
1793,300408.SZ,三环集团,元器件,5.0,-4.23,19.79,3267659.7522
2753,600741.SH,华域汽车,汽车配件,0.0,-4.22,20.05,6321211.5879
1476,300088.SZ,长信科技,元器件,5.0,-4.22,6.27,1418089.9974
2183,600068.SH,葛洲坝,建筑施工,0.0,-4.21,6.91,3181901.1917
931,002470.SZ,金正大,农药化肥,5.0,-4.21,7.68,2093397.5201
954,002493.SZ,荣盛石化,化纤,0.0,-4.21,10.7,5677230.075
981,002520.SZ,日发精机,机床制造,5.0,-4.21,7.95,187585.5765
346,000837.SZ,秦川机床,机床制造,0.0,-4.21,4.86,283151.6073
3541,603899.SH,晨光文具,文教休闲,0.0,-4.21,30.54,2809680.0
2596,600569.SH,安阳钢铁,普钢,0.0,-4.21,3.53,844970.6246
2126,300753.SZ,爱朋医疗,医疗保健,5.0,-4.21,43.75,88375.0
2261,600156.SH,华升股份,纺织,0.0,-4.2,5.04,202663.7938
2771,600760.SH,中航沈飞,航空,0.0,-4.2,31.85,1269292.8726
348,000839.SZ,中信国安,综合类,5.0,-4.2,5.32,2084911.8315
1286,002837.SZ,英维克,专用机械,0.0,-4.2,19.63,134400.2891
174,000596.SZ,古井贡酒,白酒,2.0,-4.2,78.95,3028522.0
2636,600612.SH,老凤祥,服饰,5.0,-4.2,40.45,1282708.4534
2068,300690.SZ,双一科技,电气设备,5.0,-4.2,21.89,114450.8602
1616,300229.SZ,拓尔思,软件服务,5.0,-4.2,12.04,560503.6909
2226,600114.SH,东睦股份,机械基件,5.0,-4.2,7.46,473261.2967
2307,600208.SH,新湖中宝,全国地产,5.0,-4.19,3.8,3267305.33
2185,600070.SH,浙江富润,纺织,5.0,-4.18,8.01,321616.0045
2500,600449.SH,宁夏建材,水泥,0.0,-4.18,8.48,405497.5236
2697,600683.SH,京投发展,区域地产,0.0,-4.18,4.88,361499.4673
2715,600702.SH,舍得酒业,白酒,0.0,-4.17,27.12,893655.528
2587,600559.SH,老白干酒,白酒,0.0,-4.17,15.14,928512.3424
846,002385.SZ,大北农,饲料,5.0,-4.16,5.47,1463452.6718
1543,300155.SZ,安居宝,元器件,5.0,-4.15,5.7,158174.0914
1399,300010.SZ,立思辰,软件服务,5.0,-4.15,9.91,696917.9356
185,000609.SZ,中迪投资,区域地产,0.0,-4.15,5.8,169361.5498
3263,603233.SH,大参林,医药商业,0.0,-4.14,41.61,266933.0475
127,000534.SZ,万泽股份,区域地产,0.0,-4.13,9.85,483994.9131
2527,600488.SH,天药股份,化学制药,5.0,-4.13,4.43,429141.5703
2621,600596.SH,新安股份,农药化肥,0.0,-4.12,12.23,830642.8062
3082,601800.SH,中国交建,建筑施工,0.0,-4.12,12.08,14190660.3934
1701,300314.SZ,戴维医疗,医疗保健,0.0,-4.11,9.76,184589.5487
180,000603.SZ,盛达矿业,铅锌,0.0,-4.11,10.77,423526.8865
3233,603177.SH,德创环保,环境保护,0.0,-4.11,10.48,64714.0
3395,603603.SH,博天环境,环境保护,0.0,-4.1,20.0,469660.03
2378,600290.SH,华仪电气,电气设备,5.0,-4.1,5.23,397429.5363
3335,603396.SH,金辰股份,专用机械,0.0,-4.1,39.99,126245.1228
340,000829.SZ,天音控股,其他商业,5.0,-4.1,6.85,636970.4263
924,002463.SZ,沪电股份,元器件,1.0,-4.09,10.83,1812622.5507
282,000739.SZ,普洛药业,化学制药,0.0,-4.09,8.7,997736.9366
2304,600203.SH,福日电子,元器件,5.0,-4.08,5.98,221391.6306
1054,002594.SZ,比亚迪,汽车整车,0.0,-4.08,51.12,5836879.32
3065,601668.SH,中国建筑,建筑施工,0.0,-4.08,6.03,24808068.2515
32,000039.SZ,中集集团,轻工机械,0.0,-4.08,12.87,1631404.8049
1235,002781.SZ,奇信股份,装修装饰,0.0,-4.08,16.76,375238.4266
2349,600256.SH,广汇能源,石油开采,0.0,-4.08,4.14,2789160.7538
666,002204.SZ,大连重工,专用机械,0.0,-4.06,3.7,714606.9118
129,000537.SZ,广宇发展,区域地产,0.0,-4.05,8.24,334499.3507
3035,601390.SH,中国中铁,建筑施工,0.0,-4.04,7.24,13493123.9571
2884,600886.SH,国投电力,水力发电,5.0,-4.04,8.1,5496678.9111
2197,600082.SH,海泰发展,园区开发,5.0,-4.04,4.85,307418.318
3394,603602.SH,纵横通信,通信设备,5.0,-4.04,30.49,202363.0569
604,002142.SZ,宁波银行,银行,0.0,-4.03,19.15,8867642.0798
702,002240.SZ,威华股份,家居用品,5.0,-4.03,9.23,452873.0651
2896,600898.SH,国美通讯,通信设备,5.0,-4.02,8.93,225503.7713
3128,601992.SH,金隅集团,水泥,0.0,-4.02,3.95,3291992.5143
217,000659.SZ,珠海中富,广告包装,0.0,-4.02,3.72,478281.3374
2528,600489.SH,中金黄金,黄金,5.0,-4.01,8.69,2999038.2172
814,002353.SZ,杰瑞股份,化工机械,0.0,-4.01,19.57,1317080.8048
2361,600271.SH,航天信息,电脑设备,2.0,-4.01,29.0,5355754.858
9,000011.SZ,深物业A,区域地产,0.0,-4.01,10.22,179731.6038
1982,300602.SZ,飞荣达,元器件,5.0,-4.0,40.04,248248.0
566,002104.SZ,恒宝股份,元器件,5.0,-4.0,7.49,451725.9259
1245,002792.SZ,通宇通讯,通信设备,0.0,-4.0,34.0,240428.6098
937,002476.SZ,宝莫股份,化工原料,5.0,-3.99,5.61,328917.0152
143,000553.SZ,安道麦A,农药化肥,0.0,-3.99,11.01,515946.9889
342,000831.SZ,五矿稀土,小金属,5.0,-3.99,10.65,1044646.7648
2106,300731.SZ,科创新源,橡胶,5.0,-3.98,28.68,168442.5156
798,002337.SZ,赛象科技,化工机械,5.0,-3.98,5.1,299672.3989
2567,600533.SH,栖霞建设,区域地产,0.0,-3.98,3.51,368550.0
839,002378.SZ,章源钨业,小金属,5.0,-3.98,6.89,636097.1331
216,000657.SZ,中钨高新,小金属,5.0,-3.98,6.47,293564.9165
3114,601939.SH,建设银行,银行,0.0,-3.97,6.91,6629217.4057
485,002023.SZ,海特高新,航空,5.0,-3.97,12.9,850471.8669
3502,603822.SH,嘉澳环保,环境保护,0.0,-3.97,29.95,121611.7803
2609,600583.SH,海油工程,石油开采,0.0,-3.97,5.65,2498065.462
378,000895.SZ,双汇发展,食品,0.0,-3.96,23.81,7854975.1678
3348,603496.SH,恒为科技,电脑设备,5.0,-3.96,30.58,232611.7331
3301,603330.SH,上海天洋,塑料,5.0,-3.95,22.38,70549.6042
934,002473.SZ,*ST圣莱,家用电器,0.0,-3.95,8.33,133280.0
56,000089.SZ,深圳机场,机场,0.0,-3.95,9.08,1862098.7142
719,002258.SZ,利尔化学,农药化肥,0.0,-3.95,15.01,784935.9165
2357,600266.SH,北京城建,区域地产,5.0,-3.94,9.75,1527864.0
1876,300491.SZ,通合科技,电气设备,5.0,-3.94,18.82,95897.6299
2864,600865.SH,百大集团,百货,5.0,-3.94,6.76,254338.4536
48,000063.SZ,中兴通讯,通信设备,5.0,-3.94,29.21,10031077.2059
1464,300076.SZ,GQY视讯,电脑设备,5.0,-3.94,5.84,223013.693
3324,603369.SH,今世缘,白酒,0.0,-3.93,21.4,2684630.0
3076,601766.SH,中国中车,运输设备,0.0,-3.93,9.14,20946770.7558
1764,300379.SZ,东方通,软件服务,5.0,-3.92,25.04,481420.3746
440,000976.SZ,华铁股份,运输设备,0.0,-3.91,4.87,776471.693
2995,601169.SH,北京银行,银行,0.0,-3.9,6.3,11496246.8179
2765,600754.SH,锦江股份,酒店餐饮,0.0,-3.9,23.57,1528556.3132
2625,600600.SH,青岛啤酒,啤酒,0.0,-3.9,37.51,2610371.9774
1108,002648.SZ,卫星石化,化工原料,0.0,-3.9,13.15,1363175.9797
2968,601069.SH,西部黄金,黄金,5.0,-3.9,14.9,947640.0
3150,603019.SH,中科曙光,电脑设备,5.0,-3.88,60.18,3869718.2515
1934,300551.SZ,古鳌科技,专用机械,5.0,-3.88,14.39,93466.9353
3017,601288.SH,农业银行,银行,0.0,-3.87,3.69,108506403.4506
1744,300357.SZ,我武生物,生物制药,0.0,-3.87,41.38,1051005.0503
1036,002576.SZ,通达动力,电气设备,0.0,-3.87,11.62,168021.1469
2153,600026.SH,中远海能,水运,0.0,-3.86,5.57,1523970.3036
2147,600019.SH,宝钢股份,普钢,0.0,-3.86,7.38,16310602.1507
1204,002748.SZ,世龙实业,化工原料,5.0,-3.86,8.06,193440.0
2144,600016.SH,民生银行,银行,0.0,-3.86,6.4,22695758.8563
2180,600064.SH,南京高科,园区开发,5.0,-3.86,9.93,1227305.1898
456,000998.SZ,隆平高科,种植业,0.0,-3.86,15.17,1464240.5437
2597,600570.SH,恒生电子,软件服务,3.0,-3.85,84.53,5222307.1865
252,000703.SZ,恒逸石化,化纤,0.0,-3.85,13.14,2987504.6263
743,002282.SZ,博深工具,轻工机械,0.0,-3.85,9.52,214666.7884
936,002475.SZ,立讯精密,元器件,1.0,-3.85,20.7,8508718.8788
2712,600698.SH,湖南天雁,汽车配件,5.0,-3.85,4.09,301479.5683
2237,600126.SH,杭钢股份,普钢,0.0,-3.85,4.92,592900.2333
829,002368.SZ,太极股份,软件服务,5.0,-3.84,35.0,1401615.222
182,000606.SZ,顺利办,互联网,5.0,-3.84,7.56,413118.3168
3476,603768.SH,常青股份,汽车配件,0.0,-3.84,12.7,89058.75
3531,603885.SH,吉祥航空,空运,0.0,-3.83,12.81,2301974.264
3260,603228.SH,景旺电子,元器件,1.0,-3.83,63.38,513935.7567
2365,600276.SH,恒瑞医药,化学制药,0.0,-3.83,69.66,25564726.5913
2134,600000.SH,浦发银行,银行,0.0,-3.83,11.5,32319328.4839
92,000423.SZ,东阿阿胶,中成药,0.0,-3.81,44.87,2933902.6334
3462,603725.SH,天安新材,塑料,0.0,-3.81,11.96,112392.0955
1961,300580.SZ,贝斯特,汽车配件,5.0,-3.81,16.8,111058.752
2198,600083.SH,博信股份,建筑施工,0.0,-3.8,17.63,401952.2337
2322,600225.SH,天津松江,区域地产,5.0,-3.8,3.66,341403.1662
1351,002907.SZ,华森制药,化学制药,2.0,-3.8,20.0,188120.0
585,002123.SZ,梦网集团,互联网,5.0,-3.8,11.42,737090.2965
3124,601988.SH,中国银行,银行,0.0,-3.79,3.75,79037068.0673
2970,601088.SH,中国神华,煤炭开采,0.0,-3.79,20.02,33015057.9859
742,002281.SZ,光迅科技,通信设备,1.0,-3.79,32.58,2047854.188
2795,600787.SH,中储股份,仓储物流,0.0,-3.79,5.96,1311081.4157
2284,600182.SH,S佳通,汽车配件,0.0,-3.77,16.53,281010.0
843,002382.SZ,蓝帆医疗,医疗保健,0.0,-3.77,15.12,734471.9762
2927,600979.SH,广安爱众,水力发电,0.0,-3.75,4.77,342434.5536
2031,300653.SZ,正海生物,医疗保健,0.0,-3.75,53.1,229816.8
1281,002831.SZ,裕同科技,广告包装,0.0,-3.75,48.9,584214.6521
2843,600841.SH,上柴股份,机械基件,5.0,-3.75,8.16,425864.3045
889,002428.SZ,云南锗业,小金属,5.0,-3.75,7.77,500503.8647
1259,002808.SZ,恒久科技,元器件,5.0,-3.74,15.66,137085.0545
2804,600797.SH,浙大网新,软件服务,5.0,-3.74,10.82,1098504.8843
1606,300219.SZ,鸿利智汇,元器件,5.0,-3.73,8.03,462027.6892
3163,603033.SH,三维股份,橡胶,0.0,-3.73,21.03,116295.9
687,002225.SZ,濮耐股份,其他建材,0.0,-3.73,5.06,357827.1886
2396,600311.SH,荣华实业,黄金,5.0,-3.72,3.95,262912.0
2114,300740.SZ,御家汇,日用化工,5.0,-3.72,18.65,269087.8155
1727,300340.SZ,科恒股份,元器件,5.0,-3.71,20.42,312527.7467
1862,300477.SZ,合纵科技,电气设备,5.0,-3.71,9.63,305278.1628
