,ts_code,symbol,name,industry,COL_MA,COL_LASTPRICE,COL_MA_CLOSE_GAP,COL_MA_10,COL_MA_20,COL_MA_GAP,concept
177,000409.SZ,000409,*ST地矿,综合类,6.66,6.8,2.1,7.0,6.66,5.11,"山东国企改革, 雄安新区, 雄安-工程基建, 股权转让, 国资入股, 资产重组, ST股, "
178,002249.SZ,002249,大洋电机,电气设备,6.12,6.25,2.12,6.48,6.12,5.88,"北汽新能源, 燃料电池, 新能源汽车, 共享经济, "
179,002796.SZ,002796,世嘉科技,专用机械,36.79,37.58,2.15,37.68,36.79,2.42,"5G, 业绩预增, 高送转-填权, "
180,002194.SZ,002194,*ST凡谷,通信设备,18.23,18.63,2.19,20.7,18.23,13.55,"5G, 教育, 华为产业链, 回购, 股权转让, ST股, 壳公司, "
181,600848.SH,600848,上海临港,园区开发,33.43,34.17,2.21,35.62,33.43,6.55,"电改, 特斯拉, 环杭州湾大湾区, 房地产, 小米概念股, 上海国企改革, 住房租赁, 自贸区, 智慧城市, 自由贸易港, 资产重组, 独角兽, 上海自由贸易港, 创投, "
182,600845.SH,600845,宝信软件,软件服务,33.26,34.0,2.22,34.04,33.26,2.35,"央企改革, 业绩预增, 物联网, 无人驾驶, 万达系, 大数据, 云计算, 工业互联网, 国产软件, VR&AR, "
183,002240.SZ,002240,威华股份,家居用品,9.91,10.13,2.22,9.97,9.91,0.61,"业绩预增, 定增破发, 稀土磁材, 土地流转, 锂电池, 新能源汽车, 家具家居, "
184,300593.SZ,300593,新雷能,电气设备,20.17,20.62,2.23,20.61,20.17,2.18,"5G, 高送转-预期, 军工, 军民融合, "
185,300234.SZ,300234,开尔新材,陶瓷,11.18,11.43,2.24,11.78,11.18,5.37,"回购, 高质押率, 装修装饰, "
186,000568.SZ,000568,泸州老窖,白酒,68.91,70.48,2.28,69.86,68.91,1.38,"MSCI, 白酒, "
187,000862.SZ,000862,银星能源,新型电力,7.01,7.17,2.28,7.27,7.01,3.71,"央企改革, 风电, 光伏, 宁夏, 强势人气股, "
188,002109.SZ,002109,兴化股份,化工原料,4.83,4.94,2.28,4.86,4.83,0.62,"甲醇, 燃料乙醇, "
189,601015.SH,601015,陕西黑猫,焦炭加工,6.54,6.69,2.29,6.64,6.54,1.53,"煤炭, 甲醇, 天然气, "
190,601555.SH,601555,东吴证券,证券,11.24,11.5,2.31,11.31,11.24,0.62,"MSCI, 券商, 回购, 参股券商, 债转股-AMC, "
191,002882.SZ,002882,金龙羽,电气设备,12.02,12.3,2.33,12.11,12.02,0.75,"业绩预增, 新能源汽车, 充电桩, "
192,002634.SZ,002634,棒杰股份,服饰,6.32,6.47,2.37,6.48,6.32,2.53,"回购, 纺织服装, 股权转让, 科创板概念股, "
193,601699.SH,601699,潞安环能,煤炭开采,8.32,8.52,2.4,8.47,8.32,1.8,"MSCI, 煤炭, 山西国企改革, "
194,002566.SZ,002566,益盛药业,中成药,7.83,8.02,2.43,7.95,7.83,1.53,"保健品, 食品, 医药, 中药, "
195,300309.SZ,300309,吉艾科技,多元金融,8.2,8.4,2.44,8.39,8.2,2.32,"油服, 油气改革, 页岩气, 债转股-AMC, 资产重组, "
196,300532.SZ,300532,今天国际,软件服务,15.13,15.5,2.45,15.24,15.13,0.73,"宁德时代概念股, 智慧物流, 智能制造, 快递物流, 国资入股, "
197,300091.SZ,300091,金通灵,机械基件,6.5,6.66,2.46,7.1,6.5,9.23,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
198,000001.SZ,000001,平安银行,银行,13.79,14.13,2.47,14.19,13.79,2.9,"银行, MSCI, 供应链金融, "
199,600517.SH,600517,置信电气,电气设备,8.89,9.11,2.47,10.78,8.89,21.26,"特高压, 券商, 国家队重仓, 央企改革, 信托, 碳交易, "
200,300427.SZ,300427,红相股份,电气设备,15.61,16.0,2.5,16.51,15.61,5.77,"电改, 业绩预增, 军工, 军民融合, 股权转让, "
201,600289.SH,600289,*ST信通,软件服务,3.17,3.25,2.52,3.25,3.17,2.52,"5G, 网络安全, 大数据, 智慧城市, ST股, "
202,002464.SZ,002464,众应互联,互联网,14.25,14.61,2.53,14.84,14.25,4.14,"大数据, 股权转让, 游戏, 手游, "
203,000695.SZ,000695,滨海能源,供气供热,11.86,12.16,2.53,12.6,11.86,6.24,"天津国企改革, 资产重组, "
204,002454.SZ,002454,松芝股份,汽车配件,5.85,6.0,2.56,6.2,5.85,5.98,"社保重仓, 汽车零部件, "
205,002084.SZ,002084,海鸥住工,家居用品,5.43,5.57,2.58,5.57,5.43,2.58,"回购, 定增破发, 家具家居, 独角兽, "
206,300511.SZ,300511,雪榕生物,种植业,9.13,9.37,2.63,9.58,9.13,4.93,"海底捞概念股, 农业种植, 独角兽, "
207,601001.SH,601001,大同煤业,煤炭开采,5.28,5.42,2.65,5.42,5.28,2.65,"煤炭, 山西国企改革, "
208,000004.SZ,000004,国农科技,生物制药,21.11,21.67,2.65,21.46,21.11,1.66,"网络安全, 资产重组, 游戏, 壳公司, "
209,603118.SH,603118,共进股份,通信设备,11.19,11.49,2.68,11.55,11.19,3.22,"5G, 光通信, 业绩预增, 物联网, 基因测序, 医疗器械, "
210,300113.SZ,300113,顺网科技,互联网,19.0,19.51,2.68,20.51,19.0,7.95,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, "
211,002911.SZ,002911,佛燃股份,供气供热,18.17,18.66,2.7,18.38,18.17,1.16,"天然气, 新能源汽车, 充电桩, "
212,603718.SH,603718,海利生物,生物制药,13.63,14.0,2.71,13.91,13.63,2.05,"医药, 疫苗, 基因测序, 医疗器械, 举牌股, 动物保健, 体外诊断, "
213,603568.SH,603568,伟明环保,环境保护,26.68,27.41,2.74,27.4,26.68,2.7,"固废处理, 环保, "
214,300478.SZ,300478,杭州高新,橡胶,16.42,16.87,2.74,16.98,16.42,3.41,"高质押率, 新能源汽车, 区块链, 充电桩, 游戏, "
215,000551.SZ,000551,创元科技,专用机械,8.01,8.23,2.75,8.24,8.01,2.87,"大气治理, 北斗导航, 环保, "
216,300509.SZ,300509,新美星,专用机械,17.17,17.65,2.8,17.38,17.17,1.22,"工业自动化, 智能制造, 包装印刷, "
217,600699.SH,600699,均胜电子,汽车配件,27.77,28.55,2.81,27.96,27.77,0.68,"MSCI, 新进指数成份股, 特斯拉, 回购, 业绩预增, 汽车零部件, 无人驾驶, 无线充电, "
218,600644.SH,600644,乐山电力,水力发电,7.1,7.3,2.82,7.61,7.1,7.18,"水电, 业绩预增, 举牌股, "
219,000413.SZ,000413,东旭光电,元器件,6.36,6.54,2.83,6.54,6.36,2.83,"OLED, MSCI, 新能源整车, 汽车整车, 华为产业链, 定增破发, 燃料电池, 智能制造, 新能源汽车, 石墨烯, 智慧城市, 3D玻璃, 机器人, "
220,300444.SZ,300444,双杰电气,电气设备,9.53,9.8,2.83,9.9,9.53,3.88,"业绩预增, 锂电池, 新能源汽车, "
221,300119.SZ,300119,瑞普生物,生物制药,16.8,17.28,2.86,18.4,16.8,9.52,"动物保健, "
222,002019.SZ,002019,亿帆医药,化学制药,15.29,15.73,2.88,16.03,15.29,4.84,"MSCI, 社保重仓, 宝能系, 医药, 创新药, 化学药, 维生素, "
223,002549.SZ,002549,凯美特气,环境保护,7.56,7.78,2.91,7.68,7.56,1.59,"业绩预增, 碳交易, "
224,601633.SH,601633,长城汽车,汽车整车,9.51,9.79,2.94,10.05,9.51,5.68,"新能源整车, 汽车整车, 百度概念股, 无人驾驶, 燃料电池, 新能源汽车, 共享经济, "
225,300342.SZ,300342,天银机电,元器件,10.12,10.42,2.96,10.24,10.12,1.19,"军工, 军民融合, 太赫兹, 白色家电, 家电, 股权转让, 国资入股, "
226,002569.SZ,002569,步森股份,服饰,12.63,13.01,3.01,13.26,12.63,4.99,"新零售, 供应链金融, 纺织服装, 股权争夺, 壳公司, "
227,300551.SZ,300551,古鳌科技,专用机械,15.87,16.35,3.02,16.62,15.87,4.73,"互联网金融, 无人银行, "
228,300255.SZ,300255,常山药业,生物制药,8.23,8.48,3.04,8.27,8.23,0.49,"医药, 创新药, 化学药, "
229,000906.SZ,000906,浙商中拓,批发业,7.11,7.33,3.09,7.65,7.11,7.59,"业绩预增, 浙江国企改革, "
230,300751.SZ,300751,迈为股份,专用机械,176.92,182.44,3.12,180.01,176.92,1.75,"高价股, 高送转-预期, 光伏, "
231,000048.SZ,000048,*ST康达,饲料,22.04,22.73,3.13,22.95,22.04,4.13,"饲料, 养猪, 房地产, 土地流转, ST股, "
232,603828.SH,603828,柯利达,装修装饰,10.8,11.14,3.15,11.11,10.8,2.87,"参股券商, PPP, 智慧城市, 装修装饰, "
233,002821.SZ,002821,凯莱英,生物制药,89.98,92.81,3.15,90.62,89.98,0.71,"社保重仓, 医药, 创新药, "
234,603533.SH,603533,掌阅科技,互联网,22.73,23.45,3.17,22.85,22.73,0.53,"独角兽, "
235,603787.SH,603787,新日股份,摩托车,12.57,12.97,3.18,13.06,12.57,3.9,"共享经济, "
236,002669.SZ,002669,康达新材,化工原料,14.68,15.15,3.2,15.33,14.68,4.43,"业绩预增, 军工, 军民融合, 股权转让, 国资入股, "
237,300069.SZ,300069,金利华电,电气设备,13.42,13.85,3.2,13.98,13.42,4.17,"特高压, 燃料电池, 影视, "
238,600733.SH,600733,北汽蓝谷,汽车整车,10.21,10.54,3.23,10.99,10.21,7.64,"新能源整车, 北汽新能源, 业绩预增, 无人驾驶, 新能源汽车, ST摘帽, "
239,600708.SH,600708,光明地产,全国地产,5.87,6.06,3.24,6.24,5.87,6.3,"万达系, 房地产, 冷链, 上海国企改革, 进口博览会, 自贸区, 自由贸易港, 上海自由贸易港, "
240,002147.SZ,002147,ST新光,区域地产,3.37,3.48,3.26,3.47,3.37,2.97,"破净股, 债转股-AMC, 高质押率, 房地产, 共享经济, 资产重组, ST股, "
241,002871.SZ,002871,伟隆股份,机械基件,24.98,25.8,3.28,25.27,24.98,1.16,
242,300214.SZ,300214,日科化学,化工原料,6.95,7.18,3.31,7.35,6.95,5.76,"回购, 举牌股, 股权转让, "
243,600805.SH,600805,悦达投资,综合类,6.93,7.16,3.32,7.06,6.93,1.88,"汽车整车, 社保重仓, 破净股, 农机, 石墨烯, "
244,300679.SZ,300679,电连技术,元器件,40.03,41.36,3.32,43.18,40.03,7.87,"5G, 华为产业链, 小米概念股, "
245,600066.SH,600066,宇通客车,汽车整车,15.08,15.58,3.32,15.42,15.08,2.25,"高股息, MSCI, 新能源整车, 汽车整车, 无人驾驶, 河南自贸区, 燃料电池, 新能源汽车, 自贸区, "
246,600136.SH,600136,当代明诚,影视音像,13.48,13.93,3.34,13.8,13.48,2.37,"社保重仓, 高质押率, 足球, 体育产业, 影视, "
247,300097.SZ,300097,智云股份,电器仪表,13.69,14.15,3.36,13.85,13.69,1.17,"OLED, 华为产业链, 回购, 定增破发, 工业自动化, 智能制造, "
248,002778.SZ,002778,高科石化,石油加工,21.51,22.24,3.39,22.04,21.51,2.46,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, "
249,300659.SZ,300659,中孚信息,软件服务,33.07,34.2,3.42,33.26,33.07,0.57,"网络安全, 国产软件, 资产重组, "
250,300375.SZ,300375,鹏翎股份,汽车配件,8.18,8.46,3.42,8.48,8.18,3.67,"社保重仓, 汽车零部件, 资产重组, "
251,300299.SZ,300299,富春股份,通信设备,6.42,6.64,3.43,6.86,6.42,6.85,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, "
252,600355.SH,600355,精伦电子,元器件,4.86,5.03,3.5,4.92,4.86,1.23,"物联网, 举牌股, 工业互联网, 壳公司, "
253,300206.SZ,300206,理邦仪器,医疗保健,7.93,8.21,3.53,8.64,7.93,8.95,"二胎, 回购, 业绩预增, 医疗器械, 体外诊断, "
254,000567.SZ,000567,海德股份,多元金融,14.57,15.09,3.57,15.04,14.57,3.23,"债转股-AMC, 高质押率, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
255,300436.SZ,300436,广生堂,化学制药,28.49,29.51,3.58,28.8,28.49,1.09,"民营医院, 医药, 创新药, 化学药, 基因测序, 独角兽, "
256,300220.SZ,300220,金运激光,元器件,26.53,27.48,3.58,27.42,26.53,3.35,"3D打印, 智能制造, "
257,603360.SH,603360,百傲化学,化工原料,28.42,29.48,3.73,28.92,28.42,1.76,"农药, 石油化工, "
258,300459.SZ,300459,金科文化,化工原料,8.71,9.04,3.79,8.88,8.71,1.95,"阿里巴巴概念股, 新进指数成份股, 回购, 业绩预增, 谷歌概念股, 高质押率, 大数据, 人工智能, "
259,300510.SZ,300510,金冠股份,电气设备,11.58,12.02,3.8,11.89,11.58,2.68,"智能仪表, 锂电池, 新能源汽车, 股权转让, 国资入股, 资产重组, 充电桩, "
260,000050.SZ,000050,深天马A,元器件,16.07,16.68,3.8,16.3,16.07,1.43,"OLED, MSCI, 央企改革, 华为产业链, 军工研究所, 军工, 汽车零部件, 小米概念股, VR&AR, "
261,002837.SZ,002837,英维克,专用机械,20.35,21.13,3.83,20.59,20.35,1.18,"5G, 军工, 军民融合, 新能源汽车, 腾讯概念股, 充电桩, "
262,600882.SH,600882,妙可蓝多,乳制品,10.96,11.38,3.83,11.32,10.96,3.28,"回购, 食品, 乳业（奶粉）, "
263,000983.SZ,000983,西山煤电,煤炭开采,6.79,7.05,3.83,7.07,6.79,4.12,"MSCI, 煤炭, 社保重仓, 天然气, 山西国企改革, "
264,600217.SH,600217,中再资环,环境保护,6.5,6.75,3.85,6.82,6.5,4.92,"固废处理, 环保, 资产重组, "
265,603499.SH,603499,翔港科技,广告包装,31.3,32.51,3.87,32.54,31.3,3.96,"包装印刷, 化妆品, "
266,600745.SH,600745,闻泰科技,通信设备,35.53,36.91,3.88,36.16,35.53,1.77,"5G, 华为产业链, 社保重仓, 无人驾驶, 半导体, VR&AR, 资产重组, 手势识别, "
267,002776.SZ,002776,柏堡龙,服饰,25.46,26.45,3.89,26.12,25.46,2.59,"社保重仓, 纺织服装, 特色小镇, "
268,002679.SZ,002679,福建金森,林业,24.64,25.6,3.9,24.71,24.64,0.28,"土地流转, 林业, "
269,300217.SZ,300217,东方电热,电器仪表,3.33,3.46,3.9,3.46,3.33,3.9,"5G, 油服, 业绩预增, 光伏, 3D玻璃, "
270,600303.SH,600303,曙光股份,汽车整车,5.11,5.31,3.91,5.4,5.11,5.68,"新能源整车, 振兴东北, 汽车整车, 汽车零部件, 新能源汽车, 股权转让, "
271,000716.SZ,000716,黑芝麻,食品,5.34,5.55,3.93,5.41,5.34,1.31,"食品, 休闲食品, 锂电池, 新能源汽车, 广西, "
272,002553.SZ,002553,南方轴承,汽车配件,7.34,7.63,3.95,7.56,7.34,3.0,"大飞机, 业绩预增, 汽车零部件, "
273,300032.SZ,300032,金龙机电,元器件,3.8,3.95,3.95,3.92,3.8,3.16,"小米概念股, 智能制造, 共享经济, 机器人, "
274,600182.SH,600182,S佳通,汽车配件,19.17,19.93,3.96,20.31,19.17,5.95,"轮胎, "
275,603488.SH,603488,展鹏科技,电气设备,9.58,9.96,3.97,9.77,9.58,1.98,
276,002255.SZ,002255,海陆重工,专用机械,5.02,5.22,3.98,5.12,5.02,1.99,"核电, 业绩预增, 光伏, "
277,603806.SH,603806,福斯特,塑料,34.52,35.9,4.0,35.19,34.52,1.94,"光伏, "
278,600105.SH,600105,永鼎股份,通信设备,6.18,6.43,4.05,6.62,6.18,7.12,"5G, 光通信, 汽车零部件, 装配式建筑, 大数据, "
279,603699.SH,603699,纽威股份,专用机械,13.03,13.56,4.07,13.21,13.03,1.38,"核电, 回购, "
280,600131.SH,600131,岷江水电,水力发电,20.12,20.94,4.08,20.38,20.12,1.29,"水电, 央企改革, 业绩预增, 云计算, 强势人气股, "
281,002436.SZ,002436,兴森科技,元器件,5.55,5.78,4.14,5.65,5.55,1.8,"PCB板, 互联网金融, 半导体, 国资入股, "
282,002723.SZ,002723,金莱特,家用电器,12.56,13.08,4.14,13.42,12.56,6.85,"小家电, 家电, 资产重组, "
283,002793.SZ,002793,东音股份,专用机械,13.0,13.54,4.15,13.05,13.0,0.38,
284,603998.SH,603998,方盛制药,中成药,10.58,11.02,4.16,12.79,10.58,20.89,"医药, 中药, 创新药, 工业大麻, "
285,600593.SH,600593,大连圣亚,旅游服务,42.33,44.1,4.18,43.12,42.33,1.87,"主题公园, 旅游, "
286,603222.SH,603222,济民制药,化学制药,28.88,30.09,4.19,30.22,28.88,4.64,"民营医院, 海南自由贸易港, 医疗器械, 自贸区, 自由贸易港, "
287,300106.SZ,300106,西部牧业,农业综合,7.12,7.42,4.21,7.36,7.12,3.37,"食品, 新疆, 乳业（奶粉）, 新疆国企改革, "
288,603003.SH,603003,龙宇燃油,石油贸易,9.22,9.61,4.23,9.39,9.22,1.84,"油气改革, 回购, 石油化工, 大数据, 云计算, "
289,300254.SZ,300254,仟源医药,化学制药,9.37,9.77,4.27,9.64,9.37,2.88,"二胎, 医药, 中药, 创新药, 化学药, 基因测序, "
290,000792.SZ,000792,盐湖股份,化工原料,7.25,7.56,4.28,7.29,7.25,0.55,"PVC, 有色-镁, 社保重仓, 有色金属, 化肥, 锂电池, 新能源汽车, "
291,002093.SZ,002093,国脉科技,电信运营,10.05,10.48,4.28,10.3,10.05,2.49,"5G, 教育, 物联网, 数字中国, 云计算, "
292,002115.SZ,002115,三维通信,通信设备,13.28,13.85,4.29,14.09,13.28,6.1,"5G, 业绩预增, "
293,600777.SH,600777,新潮能源,综合类,2.76,2.88,4.35,2.86,2.76,3.62,"MSCI, 油服, 油气改革, 可燃冰, 赛马, 业绩预增, 天然气, 低价股, "
294,603283.SH,603283,赛腾股份,专用机械,20.16,21.04,4.37,20.3,20.16,0.69,"工业自动化, 智能制造, 半导体, 苹果产业链, "
295,600239.SH,600239,云南城投,区域地产,4.75,4.96,4.42,4.93,4.75,3.79,"旅游, 业绩预增, 供应链金融, 养老产业, 房地产, 互联网金融, 移动支付, 资产重组, "
296,002533.SZ,002533,金杯电工,电气设备,6.05,6.32,4.46,6.06,6.05,0.17,"锂电池, 冷链, 新能源汽车, 共享经济, 充电桩, "
297,002135.SZ,002135,东南网架,建筑施工,6.49,6.78,4.47,6.69,6.49,3.08,"业绩预增, 大基建, 装配式建筑, 雄安-建材, PPP, 雄安新区, "
298,300387.SZ,300387,富邦股份,化工原料,8.72,9.11,4.47,9.22,8.72,5.73,"化肥, "
299,603300.SH,603300,华铁科技,钢加工,9.38,9.8,4.48,10.42,9.38,11.09,"雄安新区, 雄安-工程基建, 举牌股, 国资入股, "
300,603811.SH,603811,诚意药业,化学制药,20.22,21.14,4.55,20.56,20.22,1.68,"医药, 化学药, "
301,603637.SH,603637,镇海股份,建筑施工,17.54,18.34,4.56,17.84,17.54,1.71,"大气治理, 环保, 举牌股, 股权争夺, "
302,002674.SZ,002674,兴业科技,纺织,15.78,16.5,4.56,16.63,15.78,5.39,"业绩预增, 纺织服装, 恒大概念股, 壳公司, "
303,600519.SH,600519,贵州茅台,白酒,910.76,952.37,4.57,945.75,910.76,3.84,"高价股, 白马股, MSCI, 大消费, 白酒, 大数据, "
304,000698.SZ,000698,沈阳化工,化工原料,4.8,5.02,4.58,4.86,4.8,1.25,"烧碱, 环氧丙烷, 阿里巴巴概念股, 振兴东北, 央企改革, 破净股, 石油化工, "
305,002261.SZ,002261,拓维信息,互联网,6.12,6.4,4.58,6.21,6.12,1.47,"教育, 华为产业链, 回购, 大数据, 云计算, 人工智能, 彩票, 独角兽, 游戏, 手游, "
306,600617.SH,600617,国新能源,供气供热,5.9,6.17,4.58,6.06,5.9,2.71,"油气改革, 天然气, 山西国企改革, 雄安-公共服务, 雄安新区, "
307,000715.SZ,000715,中兴商业,百货,9.37,9.8,4.59,9.51,9.37,1.49,"新零售, 股权转让, "
308,000922.SZ,000922,佳电股份,电气设备,11.06,11.57,4.61,11.79,11.06,6.6,"电改, 央企改革, 核电, 业绩预增, 工业自动化, 智能制造, ST摘帽, "
309,002564.SZ,002564,天沃科技,化工机械,6.24,6.53,4.65,6.35,6.24,1.76,"回购, 风电, 军工, 军民融合, 煤化工, 股权转让, 国资入股, "
310,600186.SH,600186,莲花健康,食品,2.14,2.24,4.67,2.15,2.14,0.47,"调味品, 食品, 低价股, 壳公司, "
311,300050.SZ,300050,世纪鼎利,软件服务,7.0,7.33,4.71,7.24,7.0,3.43,"5G, 阿里巴巴概念股, 教育, 物联网, 定增破发, 大数据, 无人商店, 股权转让, "
312,300229.SZ,300229,拓尔思,软件服务,12.79,13.4,4.77,13.6,12.79,6.33,"网络安全, 互联网金融, 大数据, 云计算, 人工智能, 国产软件, 知识产权, 创投, "
313,300205.SZ,300205,天喻信息,元器件,14.2,14.89,4.86,14.56,14.2,2.54,"教育, 物联网, 网络安全, 移动支付, 国产软件, 高校系, "
314,600868.SH,600868,梅雁吉祥,水力发电,4.72,4.95,4.87,5.14,4.72,8.9,"有色-锑, 有色金属, 粤港澳大湾区, 恒大概念股, 举牌股, 股权争夺, "
315,002639.SZ,002639,雪人股份,专用机械,13.92,14.6,4.89,15.25,13.92,9.55,"福建自贸区, 燃料电池, 冷链, 自贸区, 体育产业, "
316,001696.SZ,001696,宗申动力,摩托车,8.11,8.51,4.93,9.01,8.11,11.1,"东盟博览会, 国家队重仓, 通用航空, 军工, 军民融合, 无人机, 汽车零部件, 农机, 燃料电池, "
317,000544.SZ,000544,中原环保,环境保护,6.67,7.0,4.95,6.86,6.67,2.85,"水务, PPP, 环保, 污水处理, 国资入股, "
318,002524.SZ,002524,光正集团,医疗保健,5.83,6.12,4.97,6.05,5.83,3.77,"一带一路, 民营医院, 装配式建筑, 新疆, 眼科, 壳公司, 创投, "
319,002238.SZ,002238,天威视讯,影视音像,10.03,10.53,4.99,10.27,10.03,2.39,"广电, 深圳本地股/深汕合作, "
320,300262.SZ,300262,巴安水务,环境保护,8.94,9.39,5.03,9.26,8.94,3.58,"水务, 社保重仓, 兜底式增持, PPP, "
321,000626.SZ,000626,远大控股,商贸代理,9.94,10.44,5.03,10.66,9.94,7.24,
322,002560.SZ,002560,通达股份,电气设备,6.35,6.67,5.04,6.52,6.35,2.68,"特高压, 大飞机, 有色金属, 军工, 军民融合, 有色-钛, "
323,603368.SH,603368,柳药股份,医药商业,34.05,35.78,5.08,34.91,34.05,2.53,"医药商业, 回购, 医药, 中药, 互联网医疗, 广西, "
324,300628.SZ,300628,亿联网络,通信设备,98.28,103.3,5.11,100.0,98.28,1.75,"MSCI, 云计算, "
325,002678.SZ,002678,珠江钢琴,文教休闲,7.58,7.97,5.15,7.6,7.58,0.26,"二胎, 教育, "
326,002727.SZ,002727,一心堂,医药商业,26.89,28.28,5.17,27.97,26.89,4.02,"医药商业, 医药, 医疗信息化, "
327,300282.SZ,300282,三盛教育,文教休闲,14.6,15.36,5.21,15.29,14.6,4.73,"教育, 定增破发, "
328,300266.SZ,300266,兴源环境,环境保护,5.76,6.06,5.21,6.14,5.76,6.6,"固废处理, 定增破发, 环保, 污水处理, 股权转让, 国资入股, 资产重组, "
329,000063.SZ,000063,中兴通讯,通信设备,31.98,33.65,5.22,33.99,31.98,6.29,"5G, 光通信, 白马股, MSCI, 物联网, 百度概念股, 互联网金融, 移动支付, 大数据, 云计算, 人工智能, 智慧城市, "
330,002840.SZ,002840,华统股份,食品,19.23,20.24,5.25,19.37,19.23,0.73,"养猪, "
331,002938.SZ,002938,鹏鼎控股,元器件,29.07,30.6,5.26,30.24,29.07,4.02,"密集调研, PCB板, 苹果产业链, "
332,600696.SH,600696,ST岩石,区域地产,6.44,6.78,5.28,6.62,6.44,2.8,"ST股, 壳公司, "
333,002347.SZ,002347,泰尔股份,机械基件,5.64,5.94,5.32,5.82,5.64,3.19,"回购, 锂电池, 新能源汽车, 透明工厂, "
334,600727.SH,600727,鲁北化工,农药化肥,7.48,7.88,5.35,7.53,7.48,0.67,"煤化工, 化肥, 山东国企改革, 磷化工, "
335,002205.SZ,002205,国统股份,其他建材,19.38,20.42,5.37,20.49,19.38,5.73,"一带一路, 央企改革, 新疆, 地下管廊, 水利, 海绵城市, PPP, 新疆国企改革, 股权转让, 复牌股, "
336,600261.SH,600261,阳光照明,家用电器,4.06,4.28,5.42,4.14,4.06,1.97,"LED, "
337,002475.SZ,002475,立讯精密,元器件,25.56,26.95,5.44,26.13,25.56,2.23,"5G, 白马股, MSCI, 华为产业链, 蔚来汽车概念股, 业绩预增, 无线充电, 苹果产业链, "
338,300015.SZ,300015,爱尔眼科,医疗保健,33.88,35.73,5.46,34.04,33.88,0.47,"MSCI, 健康中国, 教育, 民营医院, 创业板人气股, 互联网医疗, 眼科, "
339,603611.SH,603611,诺力股份,运输设备,18.69,19.73,5.56,19.04,18.69,1.87,"智慧物流, 机械, 智能制造, "
340,603028.SH,603028,赛福天,钢加工,9.49,10.02,5.58,9.81,9.49,3.37,"壳公司, "
341,600863.SH,600863,内蒙华电,火力发电,3.04,3.21,5.59,3.14,3.04,3.29,"火电, MSCI, 内蒙古, 电改, 央企改革, 业绩预增, 风电, 低价股, "
342,000868.SZ,000868,*ST安凯,汽车整车,3.74,3.95,5.61,3.93,3.74,5.08,"新能源整车, 汽车整车, 安徽国企改革, 无人驾驶, 定增破发, PPP, 新能源汽车, "
343,002773.SZ,002773,康弘药业,中成药,52.3,55.25,5.64,53.17,52.3,1.66,"MSCI, 新进指数成份股, 医药, 中药, 创新药, 化学药, "
344,002511.SZ,002511,中顺洁柔,造纸,10.03,10.6,5.68,10.42,10.03,3.89,"社保重仓, 回购, 造纸, "
345,300310.SZ,300310,宜通世纪,通信设备,6.81,7.2,5.73,6.99,6.81,2.64,"混改, 华为产业链, 物联网, 定增破发, 互联网医疗, 工业互联网, "
346,002506.SZ,002506,协鑫集成,电气设备,6.86,7.26,5.83,7.31,6.86,6.56,"MSCI, 乡村振兴, 光伏, 储能, 半导体, "
347,300158.SZ,300158,振东制药,中成药,5.32,5.63,5.83,5.55,5.32,4.32,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
348,300483.SZ,300483,沃施股份,专用机械,36.51,38.65,5.86,37.56,36.51,2.88,"天然气, 资产重组, "
349,300130.SZ,300130,新国都,电脑设备,17.58,18.61,5.86,17.84,17.58,1.48,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
350,002303.SZ,002303,美盈森,造纸,6.49,6.87,5.86,6.71,6.49,3.39,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, "
351,002446.SZ,002446,盛路通信,通信设备,11.07,11.73,5.96,11.43,11.07,3.25,"5G, 华为产业链, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, "
352,603968.SH,603968,醋化股份,化工原料,17.11,18.14,6.02,17.68,17.11,3.33,
353,000958.SZ,000958,东方能源,火力发电,6.97,7.39,6.03,8.56,6.97,22.81,"火电, 电改, 央企改革, 风电, 光伏, 雄安-公共服务, 雄安新区, 京津冀, 复牌股, "
354,601018.SH,601018,宁波港,港口,4.94,5.24,6.07,5.29,4.94,7.09,"一带一路, 港口, 浙江国企改革, 环杭州湾大湾区, "
355,002714.SZ,002714,牧原股份,农业综合,67.26,71.35,6.08,68.08,67.26,1.22,"MSCI, 社保重仓, 养猪, "
356,002739.SZ,002739,万达电影,影视音像,23.24,24.66,6.11,24.37,23.24,4.86,"阿里巴巴概念股, 大消费, 资产重组, 影视, "
357,600996.SH,600996,贵广网络,影视音像,10.76,11.42,6.13,10.81,10.76,0.46,"物联网, 大数据, 云计算, 广电, "
358,300489.SZ,300489,中飞股份,铝,17.02,18.07,6.17,18.52,17.02,8.81,"有色-铝, 核电, 有色金属, 军工, 军民融合, "
