,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
745,002284.SZ,亚太股份,汽车配件,2.06,28.0,4.0,5.69,390333.8504
2853,600848.SH,上海临港,园区开发,2.06,28.0,4.0,29.97,2361715.6752
239,000686.SZ,东北证券,证券,2.05,30.0,4.0,9.43,2207047.0988
611,002149.SZ,西部材料,小金属,2.05,30.0,1.0,9.18,390461.4535
1551,300161.SZ,华中数控,机床制造,2.05,28.0,4.0,14.45,242658.837
3142,603006.SH,联明股份,汽车配件,2.04,30.0,0.0,15.84,158333.7666
3345,603444.SH,吉比特,互联网,2.04,17.0,0.0,212.78,877679.4124
2469,600392.SH,盛和资源,小金属,2.04,28.0,1.0,13.01,1865988.33
1398,300007.SZ,汉威科技,电器仪表,2.04,28.0,4.0,12.39,281148.9116
2560,600521.SH,华海药业,化学制药,2.04,28.0,0.0,16.66,2059965.5091
1044,002584.SZ,西陇科学,化工原料,2.03,28.0,2.0,7.97,303743.284
1347,002902.SZ,铭普光磁,元器件,2.03,28.0,0.0,29.55,213572.625
1405,300014.SZ,亿纬锂能,电气设备,2.03,28.0,4.0,24.0,1966223.2872
1797,300410.SZ,正业科技,电器仪表,2.02,26.0,4.0,23.52,439556.0625
758,002297.SZ,博云新材,矿物制品,2.02,28.0,4.0,8.22,326822.6889
2533,600490.SH,鹏欣资源,铜,2.02,28.0,1.0,6.4,954476.6106
1867,300480.SZ,光力科技,电器仪表,2.02,27.0,0.0,13.94,147137.4695
3385,603583.SH,捷昌驱动,电气设备,2.02,30.0,0.0,75.03,226590.6
3219,603128.SH,华贸物流,仓储物流,2.02,27.0,2.0,7.62,727561.0313
654,002192.SZ,融捷股份,专用机械,2.02,28.0,0.0,31.6,748893.911
2869,600866.SH,星湖科技,食品,2.02,28.0,0.0,4.88,314952.0109
2293,600187.SH,国中水务,水务,2.02,28.0,4.0,3.75,545859.0855
174,000596.SZ,古井贡酒,白酒,2.02,30.0,0.0,99.06,3799941.6
2556,600517.SH,置信电气,电气设备,2.02,26.0,3.0,4.81,598615.2215
3471,603730.SH,岱美股份,汽车配件,2.01,28.0,4.0,27.23,222086.4177
913,002452.SZ,长高集团,电气设备,2.01,29.0,4.0,4.58,194478.4039
1898,300511.SZ,雪榕生物,种植业,2.01,28.0,4.0,8.8,178265.5213
1014,002554.SZ,惠博普,石油开采,2.0,27.0,0.0,3.82,293947.1668
886,002425.SZ,凯撒文化,互联网,2.0,28.0,1.0,8.75,703833.9306
1031,002571.SZ,德力股份,玻璃,2.0,28.0,4.0,6.28,159008.0928
1633,300244.SZ,迪安诊断,医疗保健,2.0,28.0,1.0,21.97,917503.9668
3374,603557.SH,起步股份,服饰,2.0,29.0,0.0,10.78,235976.8497
1382,002941.SZ,新疆交建,建筑施工,1.99,27.0,0.0,37.76,245440.0
405,000928.SZ,中钢国际,建筑施工,1.99,27.0,0.0,6.27,465960.2315
697,002235.SZ,安妮股份,互联网,1.99,28.0,0.0,7.54,377245.525
1071,002611.SZ,东方精工,轻工机械,1.98,27.0,4.0,4.41,489883.8891
3492,603799.SH,华友钴业,小金属,1.98,28.0,0.0,40.98,3359873.1248
2524,600480.SH,凌云股份,汽车配件,1.97,28.0,0.0,12.02,542022.8675
102,000503.SZ,国新健康,医疗保健,1.97,28.0,0.0,23.1,2076279.2912
2217,600100.SH,同方股份,电脑设备,1.97,27.0,4.0,12.01,3559642.6402
2875,600872.SH,中炬高新,食品,1.97,4.0,1.0,31.76,2530119.7281
2260,600150.SH,*ST船舶,船舶,1.97,27.0,0.0,19.16,2640473.3178
704,002242.SZ,九阳股份,家用电器,1.97,19.0,0.0,22.3,1699167.5442
2261,600151.SH,航天机电,半导体,1.97,30.0,4.0,5.72,794333.9558
1322,002876.SZ,三利谱,元器件,1.97,29.0,4.0,49.95,273175.1514
2188,600069.SH,银鸽投资,造纸,1.97,27.0,2.0,3.9,633295.1992
2409,600321.SH,*ST正源,其他建材,1.97,28.0,0.0,3.07,463738.85
1451,300061.SZ,康旗股份,医疗保健,1.96,29.0,4.0,9.01,247330.4421
1409,300018.SZ,中元股份,电气设备,1.96,28.0,1.0,6.79,247673.2934
2435,600354.SH,敦煌种业,种植业,1.96,28.0,4.0,4.8,253344.9984
330,000816.SZ,*ST慧业,农用机械,1.95,28.0,0.0,2.61,348768.4202
888,002427.SZ,*ST尤夫,化纤,1.95,28.0,0.0,17.8,684685.9427
2088,300709.SZ,精研科技,元器件,1.95,27.0,0.0,38.33,216876.3529
1213,002758.SZ,华通医药,医药商业,1.94,28.0,0.0,10.98,196807.2153
831,002370.SZ,亚太药业,化学制药,1.94,28.0,0.0,13.83,563206.6287
2235,600119.SH,长江投资,仓储物流,1.94,27.0,2.0,7.77,238849.8
473,002011.SZ,盾安环境,工程机械,1.94,29.0,0.0,6.54,550076.1038
565,002103.SZ,广博股份,文教休闲,1.94,28.0,4.0,5.33,199511.6033
2326,600225.SH,天津松江,区域地产,1.94,30.0,4.0,3.94,367521.4412
3421,603648.SH,畅联股份,仓储物流,1.94,28.0,4.0,13.43,366890.4177
868,002407.SZ,多氟多,化工原料,1.93,28.0,4.0,15.79,858250.3232
1395,300004.SZ,南风股份,电气设备,1.93,28.0,0.0,4.8,214003.9598
2248,600133.SH,东湖高新,园区开发,1.93,27.0,4.0,7.62,454808.8105
1327,002881.SZ,美格智能,通信设备,1.93,28.0,4.0,22.32,101196.648
268,000722.SZ,湖南发展,水力发电,1.93,28.0,1.0,7.97,369934.1508
552,002090.SZ,金智科技,软件服务,1.93,30.0,4.0,22.02,509690.4397
232,000678.SZ,襄阳轴承,机械基件,1.93,30.0,0.0,9.08,389604.4557
792,002331.SZ,皖通科技,软件服务,1.93,27.0,4.0,11.98,371760.4009
1819,300432.SZ,富临精工,汽车配件,1.93,29.0,2.0,7.21,276874.6614
519,002057.SZ,中钢天源,元器件,1.92,28.0,1.0,8.37,267540.9709
1581,300192.SZ,科斯伍德,染料涂料,1.92,28.0,4.0,11.01,189771.2105
334,000821.SZ,京山轻机,轻工机械,1.92,28.0,1.0,10.44,482430.3851
1250,002798.SZ,帝欧家居,家居用品,1.92,27.0,0.0,21.73,341924.238
209,000638.SZ,万方发展,批发业,1.91,28.0,4.0,6.33,195850.2
49,000065.SZ,北方国际,建筑施工,1.91,28.0,0.0,11.34,713222.0503
1538,300148.SZ,天舟文化,出版业,1.91,29.0,4.0,4.97,397992.4362
1897,300510.SZ,金冠股份,电气设备,1.91,28.0,3.0,12.47,265825.3144
879,002418.SZ,康盛股份,机械基件,1.91,28.0,1.0,5.0,501804.138
2993,601155.SH,新城控股,区域地产,1.9,30.0,0.0,43.02,9662223.9682
376,000892.SZ,欢瑞世纪,影视音像,1.9,29.0,4.0,6.1,328287.4918
1516,300126.SZ,锐奇股份,轻工机械,1.9,28.0,4.0,6.08,128092.5456
3325,603366.SH,日出东方,家用电器,1.9,28.0,1.0,5.24,419200.0
893,002432.SZ,九安医疗,医疗保健,1.9,27.0,4.0,7.03,304262.5625
3257,603218.SH,日月股份,工程机械,1.89,17.0,1.0,25.31,251654.9256
3541,603895.SH,天永智能,专用机械,1.88,27.0,4.0,27.29,89421.5251
126,000533.SZ,顺钠股份,电气设备,1.88,28.0,2.0,3.96,271221.3504
2307,600202.SH,*ST哈空,电气设备,1.88,27.0,0.0,5.19,198953.8088
496,002034.SZ,旺能环境,环境保护,1.88,30.0,4.0,17.8,388113.2363
3542,603896.SH,寿仙谷,中成药,1.88,29.0,0.0,41.48,253262.362
2680,600658.SH,电子城,园区开发,1.87,28.0,3.0,6.59,737147.5447
185,000609.SZ,中迪投资,区域地产,1.87,28.0,1.0,6.85,200021.8303
427,000961.SZ,中南建设,建筑施工,1.87,30.0,0.0,9.3,3440849.5725
344,000835.SZ,长城动漫,影视音像,1.87,28.0,0.0,5.51,166895.145
2376,600283.SH,钱江水利,水务,1.86,27.0,4.0,14.07,496665.0315
2367,600273.SH,嘉化能源,化工原料,1.86,30.0,0.0,13.7,1936813.7045
1214,002759.SZ,天际股份,家用电器,1.85,27.0,2.0,9.37,176252.8558
1453,300063.SZ,天龙集团,染料涂料,1.85,27.0,4.0,3.93,218582.795
1293,002845.SZ,同兴达,元器件,1.85,28.0,0.0,22.03,162601.2094
517,002055.SZ,得润电子,元器件,1.85,30.0,4.0,15.03,640111.5623
2322,600220.SH,江苏阳光,纺织,1.85,28.0,3.0,3.15,561752.2027
1931,300546.SZ,雄帝科技,元器件,1.85,28.0,4.0,31.89,205056.6863
3373,603556.SH,海兴电力,电器仪表,1.85,28.0,4.0,16.29,273270.6339
3561,603929.SH,亚翔集成,装修装饰,1.85,28.0,4.0,18.98,183270.88
1568,300178.SZ,腾邦国际,旅游服务,1.84,28.0,2.0,10.87,636350.478
1064,002604.SZ,*ST龙力,食品,1.84,27.0,0.0,2.11,107203.9073
1490,300100.SZ,双林股份,汽车服务,1.84,28.0,4.0,11.21,433135.0863
2704,600686.SH,金龙汽车,汽车整车,1.84,28.0,0.0,10.62,644356.2987
838,002377.SZ,国创高新,石油加工,1.84,28.0,0.0,6.48,314837.221
2497,600435.SH,北方导航,专用机械,1.83,28.0,4.0,10.31,1535488.92
2068,300688.SZ,创业黑马,综合类,1.83,28.0,4.0,45.21,165191.3045
1191,002734.SZ,利民股份,农药化肥,1.83,28.0,4.0,13.37,273747.7418
1736,300347.SZ,泰格医药,医疗保健,1.83,29.0,1.0,63.42,2288961.0771
1481,300091.SZ,金通灵,机械基件,1.83,29.0,1.0,5.64,595379.7812
333,000820.SZ,神雾节能,环境保护,1.82,28.0,0.0,6.7,192730.1364
1830,300443.SZ,金雷股份,专用机械,1.82,29.0,1.0,18.75,298970.9681
240,000687.SZ,华讯方舟,通信设备,1.82,27.0,4.0,8.8,662520.6518
2427,600343.SH,航天动力,航空,1.81,26.0,3.0,11.02,703303.3955
388,000908.SZ,景峰医药,化学制药,1.81,28.0,4.0,5.62,397343.4719
542,002080.SZ,中材科技,化纤,1.81,30.0,1.0,14.07,900480.0
960,002499.SZ,科林环保,环境保护,1.81,27.0,4.0,8.87,167628.9632
3344,603429.SH,集友股份,广告包装,1.81,27.0,4.0,32.59,318013.22
2726,600710.SH,苏美达,工程机械,1.8,28.0,4.0,5.37,343832.508
434,000969.SZ,安泰科技,钢加工,1.8,28.0,1.0,6.93,627838.1996
2797,600784.SH,鲁银投资,普钢,1.8,28.0,4.0,6.06,344315.7747
411,000935.SZ,四川双马,水泥,1.8,27.0,4.0,19.2,1465805.4394
2990,601137.SH,博威合金,铜,1.8,28.0,4.0,9.47,534040.3567
3579,603978.SH,深圳新星,铝,1.8,28.0,0.0,26.94,205071.8059
3464,603721.SH,中广天择,影视音像,1.8,30.0,0.0,24.52,116092.6323
3417,603636.SH,南威软件,软件服务,1.8,29.0,0.0,14.3,750249.0653
934,002473.SZ,*ST圣莱,家用电器,1.79,27.0,0.0,9.93,158880.0
1266,002816.SZ,和科达,专用机械,1.79,27.0,0.0,23.36,133759.4908
1261,002810.SZ,山东赫达,化工原料,1.79,30.0,1.0,26.0,159619.6472
1259,002808.SZ,恒久科技,元器件,1.79,27.0,2.0,16.61,145401.1977
1836,300449.SZ,汉邦高科,电脑设备,1.79,28.0,0.0,22.55,251179.3357
3348,603466.SH,风语筑,文教休闲,1.79,28.0,4.0,19.36,170368.0
2787,600774.SH,汉商集团,百货,1.79,27.0,4.0,14.42,326984.6481
737,002276.SZ,万马股份,电气设备,1.79,28.0,4.0,7.54,779659.3951
2092,300713.SZ,英可瑞,电气设备,1.78,27.0,2.0,25.04,107210.8458
257,000710.SZ,贝瑞基因,医疗保健,1.78,28.0,0.0,45.53,283187.494
2428,600345.SH,长江通信,通信设备,1.78,18.0,0.0,27.05,535590.0
408,000931.SZ,中关村,生物制药,1.78,28.0,4.0,9.39,659263.0255
1800,300413.SZ,芒果超媒,影视音像,1.77,28.0,0.0,50.6,1040733.5541
1929,300543.SZ,朗科智能,电气设备,1.77,28.0,4.0,19.79,84305.4
2792,600779.SH,水井坊,白酒,1.77,28.0,1.0,42.65,2083647.402
1447,300056.SZ,三维丝,环境保护,1.77,28.0,4.0,6.43,138795.7359
3320,603358.SH,华达科技,汽车配件,1.76,27.0,4.0,13.9,191405.174
3443,603686.SH,龙马环卫,专用机械,1.76,28.0,0.0,15.6,463159.2498
2818,600809.SH,山西汾酒,白酒,1.76,30.0,0.0,58.51,5066078.2044
2212,600095.SH,哈高科,区域地产,1.76,27.0,3.0,5.06,182799.3639
42,000056.SZ,皇庭国际,房产服务,1.76,28.0,0.0,6.58,594656.4509
2189,600070.SH,浙江富润,纺织,1.76,30.0,4.0,9.05,363373.8877
2164,600035.SH,楚天高速,路桥,1.76,28.0,4.0,3.84,586254.0104
1234,002780.SZ,三夫户外,其他商业,1.75,30.0,2.0,18.25,147046.5225
1236,002782.SZ,可立克,电气设备,1.75,27.0,4.0,15.58,663708.0
2810,600800.SH,天津磁卡,综合类,1.75,27.0,0.0,7.27,444165.0462
1332,002886.SZ,沃特股份,塑料,1.75,27.0,0.0,20.65,102442.6118
1094,002634.SZ,棒杰股份,服饰,1.75,26.0,3.0,5.58,150763.6083
3218,603127.SH,昭衍新药,医疗保健,1.75,29.0,0.0,76.75,428337.6055
1135,002675.SZ,东诚药业,化学制药,1.75,30.0,0.0,13.07,823772.3122
1673,300284.SZ,苏交科,建筑施工,1.75,17.0,0.0,13.41,729722.6125
2038,300658.SZ,延江股份,纺织,1.75,27.0,2.0,15.31,64302.0
603,002141.SZ,贤丰控股,元器件,1.75,28.0,4.0,5.12,325943.296
2117,300741.SZ,华宝股份,食品,1.75,28.0,3.0,41.99,258616.41
2173,600053.SH,九鼎投资,多元金融,1.74,30.0,4.0,27.6,1196572.608
808,002347.SZ,泰尔股份,机械基件,1.74,27.0,2.0,4.86,155085.4601
1549,300159.SZ,新研股份,农用机械,1.74,28.0,2.0,6.48,677014.6841
2684,600663.SH,陆家嘴,园区开发,1.74,27.0,4.0,17.78,4346412.0336
2522,600478.SH,科力远,元器件,1.74,28.0,0.0,6.21,912675.4283
1733,300344.SZ,太空智造,其他建材,1.74,28.0,4.0,7.69,157405.2989
2298,600192.SH,长城电工,电气设备,1.73,28.0,0.0,7.78,343679.944
1777,300390.SZ,天华超净,元器件,1.73,28.0,0.0,11.41,213261.1939
2328,600227.SH,圣济堂,农药化肥,1.73,29.0,2.0,4.13,514350.549
2303,600198.SH,*ST大唐,通信设备,1.73,27.0,0.0,10.56,924343.9487
2097,300719.SZ,安达维尔,航空,1.72,27.0,4.0,12.87,105988.1617
717,002255.SZ,海陆重工,专用机械,1.71,28.0,0.0,5.06,271881.602
937,002476.SZ,宝莫股份,化工原料,1.71,27.0,0.0,6.15,360577.4766
1617,300228.SZ,富瑞特装,化工机械,1.71,28.0,1.0,7.59,308231.9432
2011,300630.SZ,普利制药,化学制药,1.71,28.0,0.0,71.2,704712.6444
3238,603178.SH,圣龙股份,汽车配件,1.7,28.0,0.0,13.33,67933.679
1437,300046.SZ,台基股份,半导体,1.7,29.0,0.0,17.37,370189.44
1621,300232.SZ,洲明科技,半导体,1.7,28.0,4.0,13.85,626958.0563
3304,603329.SH,上海雅仕,仓储物流,1.7,27.0,4.0,18.37,118817.16
1588,300199.SZ,翰宇药业,化学制药,1.7,28.0,3.0,11.16,617308.5243
266,000720.SZ,*ST新能,火力发电,1.7,28.0,0.0,5.11,441228.06
273,000728.SZ,国元证券,证券,1.7,29.0,4.0,10.1,2975611.5
1772,300385.SZ,雪浪环境,环境保护,1.7,27.0,0.0,18.75,108600.8231
438,000973.SZ,佛塑科技,塑料,1.7,28.0,0.0,5.03,486602.1839
770,002309.SZ,中利集团,电气设备,1.69,26.0,3.0,9.76,685053.9257
516,002054.SZ,德美化工,化工原料,1.69,28.0,4.0,7.31,228213.3893
1512,300122.SZ,智飞生物,生物制药,1.69,28.0,0.0,51.0,4432762.0275
1913,300527.SZ,中国应急,专用机械,1.69,28.0,4.0,9.07,234080.2144
3164,603030.SH,全筑股份,装修装饰,1.69,28.0,4.0,7.35,392475.0303
3177,603045.SH,福达合金,电气设备,1.69,27.0,4.0,32.23,79221.34
1183,002726.SZ,龙大肉食,食品,1.69,28.0,4.0,9.31,698549.7922
61,000150.SZ,宜华健康,医疗保健,1.69,23.0,2.0,12.8,736905.3645
3126,601975.SH,ST长油,水运,1.69,27.0,0.0,3.1,588551.1067
2643,600615.SH,丰华股份,小金属,1.69,28.0,0.0,14.68,275432.7777
372,000887.SZ,中鼎股份,橡胶,1.69,28.0,4.0,12.76,1554825.2319
3411,603619.SH,中曼石油,石油开采,1.69,28.0,0.0,19.81,283920.1173
2304,600199.SH,金种子酒,白酒,1.68,29.0,0.0,7.13,396267.5764
2354,600257.SH,大湖股份,渔业,1.68,27.0,4.0,5.53,236158.65
592,002130.SZ,沃尔核材,电气设备,1.68,27.0,0.0,5.04,476853.2269
2554,600515.SH,海航基础,全国地产,1.68,27.0,0.0,6.43,1066283.9203
2236,600120.SH,浙江东方,商贸代理,1.68,28.0,4.0,17.75,1180595.8473
1504,300114.SZ,中航电测,元器件,1.68,30.0,4.0,10.28,607301.793
1066,002606.SZ,大连电瓷,电气设备,1.68,28.0,0.0,8.18,330363.561
214,000655.SZ,*ST金岭,普钢,1.68,28.0,0.0,5.25,312553.6208
354,000858.SZ,五粮液,白酒,1.67,30.0,0.0,86.0,32643629.8948
2823,600815.SH,厦工股份,工程机械,1.67,27.0,0.0,3.75,359613.7459
751,002290.SZ,中科新材,家用电器,1.67,29.0,0.0,10.95,230299.4419
3338,603393.SH,新天然气,供气供热,1.66,27.0,0.0,42.25,404098.8406
1835,300448.SZ,浩云科技,软件服务,1.66,28.0,4.0,13.05,316733.4493
3533,603882.SH,金域医学,医疗保健,1.66,27.0,0.0,29.81,833604.956
932,002471.SZ,中超控股,电气设备,1.66,27.0,2.0,3.59,451246.178
1998,300617.SZ,安靠智电,电气设备,1.65,27.0,4.0,27.31,100241.355
2175,600055.SH,万东医疗,医疗保健,1.65,23.0,4.0,13.6,735510.0306
1022,002562.SZ,兄弟科技,化学制药,1.65,28.0,0.0,5.98,296807.1364
783,002322.SZ,理工环科,软件服务,1.65,28.0,0.0,13.12,473412.3607
213,000652.SZ,泰达股份,批发业,1.65,28.0,4.0,4.38,645667.0496
2392,600302.SH,标准股份,纺织机械,1.64,28.0,4.0,5.99,207259.8726
192,000617.SZ,中油资本,多元金融,1.64,30.0,0.0,15.17,436196.9664
787,002326.SZ,永太科技,化工原料,1.64,28.0,4.0,9.57,515296.4825
2407,600319.SH,亚星化学,化工原料,1.64,27.0,4.0,5.46,172314.324
2851,600846.SH,同济科技,综合类,1.64,28.0,0.0,10.73,670369.1067
2870,600867.SH,通化东宝,生物制药,1.64,28.0,0.0,17.0,3321360.8424
1049,002589.SZ,瑞康医药,医药商业,1.64,29.0,0.0,8.53,925216.0889
2076,300696.SZ,爱乐达,航空,1.64,27.0,4.0,25.28,124326.1678
679,002217.SZ,合力泰,元器件,1.63,30.0,4.0,7.5,1920990.096
849,002388.SZ,新亚制程,元器件,1.63,28.0,4.0,5.96,238161.6
3532,603881.SH,数据港,电信运营,1.63,28.0,0.0,37.05,473664.0874
3511,603829.SH,洛凯股份,电气设备,1.63,28.0,0.0,12.75,92310.0
2967,601028.SH,玉龙股份,钢加工,1.63,27.0,0.0,6.21,486258.997
3593,603999.SH,读者传媒,出版业,1.63,27.0,4.0,6.41,369216.0
2785,600771.SH,广誉远,中成药,1.63,28.0,0.0,34.0,1027837.578
307,000788.SZ,北大医药,化学制药,1.62,28.0,0.0,7.88,469636.5236
1629,300240.SZ,飞力达,仓储物流,1.62,28.0,3.0,8.41,306994.6066
1969,300586.SZ,美联新材,化工原料,1.62,28.0,0.0,16.18,98900.25
3436,603676.SH,卫信康,化学制药,1.62,27.0,0.0,14.02,93457.993
3000,601177.SH,杭齿前进,机械基件,1.62,28.0,0.0,14.86,594489.16
359,000863.SZ,三湘印象,区域地产,1.61,28.0,3.0,5.27,483125.8793
780,002319.SZ,乐通股份,染料涂料,1.61,25.0,2.0,13.35,266949.3114
1915,300529.SZ,健帆生物,医疗保健,1.61,28.0,1.0,56.31,603864.442
3191,603079.SH,圣达生物,食品,1.61,27.0,2.0,20.9,76309.1604
172,000593.SZ,大通燃气,供气供热,1.6,27.0,0.0,8.1,226631.8132
2463,600386.SH,北巴传媒,公共交通,1.6,27.0,4.0,5.09,410457.6
338,000826.SZ,启迪桑德,环境保护,1.59,28.0,4.0,12.52,1486939.7018
567,002105.SZ,信隆健康,文教休闲,1.59,27.0,0.0,5.54,204149.0
65,000156.SZ,华数传媒,影视音像,1.59,28.0,4.0,10.94,1400643.0987
570,002108.SZ,沧州明珠,塑料,1.59,28.0,4.0,5.5,779858.3095
2933,600981.SH,汇鸿集团,商贸代理,1.59,28.0,4.0,5.2,380043.1341
3152,603017.SH,中衡设计,建筑施工,1.59,27.0,4.0,15.68,423245.3322
927,002466.SZ,天齐锂业,小金属,1.59,28.0,1.0,38.7,4396165.2348
1493,300103.SZ,达刚路机,工程机械,1.59,30.0,0.0,11.63,292293.1556
807,002346.SZ,柘中股份,电气设备,1.59,28.0,4.0,15.15,594309.5283
1089,002629.SZ,仁智股份,石油开采,1.59,27.0,0.0,4.64,159894.6009
2717,600699.SH,均胜电子,汽车配件,1.58,29.0,4.0,27.46,2606747.594
109,000513.SZ,丽珠集团,中成药,1.58,29.0,4.0,36.55,1674911.4657
1479,300089.SZ,文化长城,陶瓷,1.58,27.0,1.0,6.95,192602.3386
1040,002580.SZ,圣阳股份,电气设备,1.57,28.0,4.0,6.52,194496.6947
360,000868.SZ,安凯客车,汽车整车,1.57,27.0,1.0,4.11,285875.7983
3282,603297.SH,永新光学,电器仪表,1.57,29.0,1.0,63.29,132909.0
2450,600371.SH,万向德农,种植业,1.57,28.0,4.0,7.87,177122.22
1774,300387.SZ,富邦股份,化工原料,1.57,28.0,4.0,7.6,218963.2648
3571,603960.SH,克来机电,专用机械,1.57,27.0,0.0,36.5,189092.2212
2525,600481.SH,双良节能,环境保护,1.57,28.0,4.0,4.66,755151.0465
157,000570.SZ,苏常柴A,机械基件,1.57,27.0,0.0,5.71,234894.7401
2121,300746.SZ,汉嘉设计,建筑施工,1.56,26.0,2.0,23.92,125819.2
1977,300595.SZ,欧普康视,医疗保健,1.56,29.0,0.0,53.14,732377.3824
1412,300021.SZ,大禹节水,农业综合,1.56,27.0,0.0,6.09,394811.5356
816,002355.SZ,兴民智通,汽车配件,1.56,29.0,4.0,8.69,339047.1334
2830,600822.SH,上海物贸,商贸代理,1.56,27.0,4.0,11.08,438931.8821
1593,300204.SZ,舒泰神,生物制药,1.56,27.0,3.0,14.07,656647.346
3072,601678.SH,滨化股份,化工原料,1.56,28.0,0.0,6.4,988416.0
430,000965.SZ,天保基建,区域地产,1.56,28.0,3.0,4.58,508302.5499
2377,600284.SH,浦东建设,建筑施工,1.55,28.0,2.0,7.06,685000.736
561,002099.SZ,海翔药业,化学制药,1.55,28.0,0.0,6.44,1025083.2345
1256,002805.SZ,丰元股份,化工原料,1.55,28.0,0.0,18.63,99900.4874
144,000554.SZ,泰山石油,石油贸易,1.55,27.0,0.0,7.34,266184.8879
2371,600278.SH,东方创业,商贸代理,1.55,27.0,0.0,11.14,581777.2972
1274,002824.SZ,和胜股份,铝,1.55,28.0,0.0,11.76,86969.3807
1119,002659.SZ,凯文教育,文教休闲,1.55,28.0,4.0,9.28,288603.128
1139,002679.SZ,福建金森,林业,1.55,26.0,0.0,24.75,583496.1
1263,002812.SZ,恩捷股份,广告包装,1.54,28.0,0.0,64.65,821463.4264
2344,600243.SH,青海华鼎,机床制造,1.54,28.0,0.0,5.7,250144.5
1628,300239.SZ,东宝生物,生物制药,1.54,28.0,4.0,4.88,217124.0539
1350,002906.SZ,华阳集团,汽车配件,1.54,28.0,4.0,11.55,233597.1884
2445,600366.SH,宁波韵升,电器仪表,1.54,28.0,0.0,7.18,710183.6517
2513,600463.SH,空港股份,园区开发,1.54,28.0,0.0,9.48,284400.0
2592,600560.SH,金自天正,电气设备,1.54,28.0,1.0,10.96,245115.468
2858,600855.SH,航天长峰,专用机械,1.54,30.0,0.0,15.18,501189.5972
689,002227.SZ,奥特迅,电气设备,1.53,28.0,0.0,14.78,325015.8773
2977,601100.SH,恒立液压,工程机械,1.53,28.0,0.0,33.2,2928240.0
1420,300029.SZ,天龙光电,专用机械,1.53,28.0,4.0,5.86,117200.0
1495,300105.SZ,龙源技术,电器仪表,1.53,28.0,4.0,5.03,258147.648
936,002475.SZ,立讯精密,元器件,1.53,30.0,0.0,23.64,9717203.5892
1936,300551.SZ,古鳌科技,专用机械,1.53,28.0,0.0,15.51,100741.6377
1009,002549.SZ,凯美特气,环境保护,1.53,27.0,1.0,6.69,414937.1648
2439,600359.SH,新农开发,农业综合,1.52,28.0,4.0,5.11,194953.051
1636,300247.SZ,融捷健康,医疗保健,1.52,27.0,4.0,4.08,249780.9844
2774,600759.SH,洲际油气,石油开采,1.52,29.0,0.0,3.65,824237.1666
1910,300523.SZ,辰安科技,软件服务,1.52,26.0,4.0,53.28,546801.9041
3364,603519.SH,立霸股份,家用电器,1.52,28.0,1.0,11.17,247906.8303
3060,601611.SH,中国核建,建筑施工,1.52,27.0,0.0,9.47,910824.6
1871,300484.SZ,蓝海华腾,电气设备,1.52,27.0,4.0,13.29,124574.3466
3222,603133.SH,碳元科技,元器件,1.52,27.0,2.0,20.57,230344.701
1843,300456.SZ,耐威科技,元器件,1.52,28.0,4.0,30.46,437265.8556
558,002096.SZ,南岭民爆,化工原料,1.52,28.0,1.0,7.14,264788.328
985,002524.SZ,光正集团,供气供热,1.52,28.0,0.0,6.01,301128.1622
723,002262.SZ,恩华药业,化学制药,1.51,30.0,0.0,13.24,1170647.7583
2312,600209.SH,*ST罗顿,综合类,1.51,27.0,4.0,4.52,198433.0484
1375,002933.SZ,新兴装备,航空,1.51,28.0,4.0,54.92,161190.2
484,002022.SZ,科华生物,医疗保健,1.51,28.0,4.0,11.98,592152.9951
950,002489.SZ,浙江永强,家居用品,1.51,28.0,4.0,3.54,662130.131
2150,600018.SH,上港集团,港口,1.51,28.0,2.0,7.24,16777740.4466
2606,600576.SH,祥源文化,影视音像,1.51,28.0,4.0,5.21,273982.4198
2622,600593.SH,大连圣亚,旅游服务,1.51,23.0,0.0,37.6,484288.0
644,002182.SZ,云海金属,小金属,1.51,28.0,0.0,8.91,401790.4883
1896,300509.SZ,新美星,专用机械,1.51,28.0,0.0,14.23,71107.31
393,000913.SZ,钱江摩托,摩托车,1.51,27.0,4.0,10.76,487999.894
112,000517.SZ,荣安地产,区域地产,1.51,27.0,0.0,3.08,935009.4033
2227,600111.SH,北方稀土,小金属,1.5,28.0,1.0,11.89,4319715.474
1622,300233.SZ,金城医药,化学制药,1.5,30.0,0.0,21.74,771851.9533
1085,002625.SZ,光启技术,汽车配件,1.5,28.0,4.0,12.08,515841.6966
1372,002930.SZ,宏川智慧,仓储物流,1.5,28.0,4.0,28.46,173122.18
2438,600358.SH,国旅联合,旅游服务,1.5,28.0,0.0,4.74,239339.9768
276,000732.SZ,泰禾集团,区域地产,1.5,30.0,0.0,19.08,2371757.9038
2274,600166.SH,福田汽车,汽车整车,1.5,28.0,0.0,2.39,1594161.3783
3591,603997.SH,继峰股份,汽车配件,1.5,28.0,2.0,9.75,614250.0
596,002134.SZ,天津普林,元器件,1.5,27.0,4.0,7.4,181928.8283
958,002497.SZ,雅化集团,化工原料,1.5,27.0,1.0,8.75,712992.6764
1059,002599.SZ,盛通股份,广告包装,1.5,29.0,2.0,11.93,241312.9953
