,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
138,000547.SZ,航天发展,通信设备,2.0,-3.31,10.76,1199061.0558
813,002352.SZ,顺丰控股,仓储物流,4.0,-3.31,37.0,4187099.7941
1283,002833.SZ,弘亚数控,专用机械,2.0,-3.31,42.22,242661.7721
952,002491.SZ,通鼎互联,通信设备,2.0,-3.3,10.5,1234584.4959
645,002183.SZ,怡亚通,仓储物流,2.0,-3.3,5.76,1221341.2888
186,000610.SZ,西安旅游,旅游服务,2.0,-3.29,8.74,205594.1175
715,002253.SZ,川大智胜,软件服务,2.0,-3.29,17.58,363505.561
3413,603636.SH,南威软件,软件服务,3.0,-3.29,11.55,605970.3989
3538,603896.SH,寿仙谷,中成药,3.0,-3.28,35.66,217727.479
2701,600687.SH,刚泰控股,黄金,2.0,-3.28,4.94,735425.3602
2846,600845.SH,宝信软件,软件服务,2.0,-3.28,31.42,2013487.3259
552,002090.SZ,金智科技,软件服务,3.0,-3.27,18.98,439324.4571
1032,002572.SZ,索菲亚,家居用品,2.0,-3.27,21.91,1398029.2486
847,002386.SZ,天原集团,化工原料,2.0,-3.26,6.4,429875.0758
3220,603138.SH,海量数据,软件服务,2.0,-3.26,23.19,109819.4916
916,002455.SZ,百川股份,化工原料,2.0,-3.26,5.83,203322.4935
1995,300616.SZ,尚品宅配,家居用品,4.0,-3.26,83.5,569307.7595
1184,002727.SZ,一心堂,医药商业,4.0,-3.26,25.4,742359.483
2676,600658.SH,电子城,园区开发,2.0,-3.26,6.11,683455.4625
852,002391.SZ,长青股份,农药化肥,2.0,-3.25,12.38,294290.6798
2670,600651.SH,飞乐音响,电器仪表,4.0,-3.24,4.79,471920.381
978,002517.SZ,恺英网络,互联网,2.0,-3.24,4.65,563007.1265
661,002199.SZ,东晶电子,元器件,3.0,-3.24,10.6,239704.567
2407,600323.SH,瀚蓝环境,水务,3.0,-3.23,16.36,1253607.9334
3471,603739.SH,蔚蓝生物,农业综合,0.0,-3.23,35.43,136997.181
1959,300578.SZ,会畅通讯,通信设备,3.0,-3.23,19.92,120515.9602
557,002095.SZ,生意宝,互联网,3.0,-3.23,29.18,734279.9495
1588,300201.SZ,海伦哲,专用机械,3.0,-3.23,5.04,440438.1579
797,002336.SZ,人人乐,超市连锁,2.0,-3.22,7.38,250366.5
3366,603536.SH,惠发股份,食品,4.0,-3.22,9.21,38682.0
1431,300042.SZ,朗科科技,电脑设备,4.0,-3.22,17.9,200248.0518
883,002422.SZ,科伦药业,化学制药,4.0,-3.22,24.49,2520973.4602
1401,300012.SZ,华测检测,电器仪表,4.0,-3.22,8.36,1257900.4842
2163,600038.SH,中直股份,航空,2.0,-3.21,47.54,2802372.3079
493,002031.SZ,巨轮智能,汽车配件,2.0,-3.21,2.71,512356.888
2288,600186.SH,莲花健康,食品,2.0,-3.21,2.18,231521.2998
2506,600460.SH,士兰微,半导体,2.0,-3.21,12.62,1655821.7569
903,002442.SZ,龙星化工,化工原料,2.0,-3.21,8.44,404742.099
3393,603601.SH,再升科技,玻璃,2.0,-3.21,8.83,477365.5492
3094,601869.SH,长飞光纤,通信设备,2.0,-3.21,48.62,368493.4596
2625,600600.SH,青岛啤酒,啤酒,3.0,-3.2,39.95,2780174.8999
414,000938.SZ,紫光股份,软件服务,2.0,-3.2,42.94,1238870.528
1331,002885.SZ,京泉华,元器件,4.0,-3.2,23.96,108126.712
2530,600491.SH,龙元建设,建筑施工,2.0,-3.19,7.81,985700.1
1271,002821.SZ,凯莱英,生物制药,3.0,-3.19,91.92,1111664.4859
1780,300395.SZ,菲利华,玻璃,2.0,-3.19,19.5,524738.606
339,000828.SZ,东莞控股,路桥,2.0,-3.18,10.01,1040555.1576
1888,300503.SZ,昊志机电,机械基件,3.0,-3.17,10.4,106699.2254
1855,300470.SZ,日机密封,机械基件,3.0,-3.17,25.19,452177.6292
3469,603737.SH,三棵树,染料涂料,3.0,-3.17,52.94,228869.0963
3531,603885.SH,吉祥航空,空运,2.0,-3.17,13.56,2436750.2748
2752,600740.SH,山西焦化,焦炭加工,2.0,-3.16,9.64,633186.7787
167,000587.SZ,金洲慈航,批发业,2.0,-3.15,3.21,389376.8039
2436,600360.SH,华微电子,半导体,2.0,-3.15,6.67,494994.707
2606,600580.SH,卧龙电气,电气设备,4.0,-3.15,7.73,996319.38
3176,603056.SH,德邦股份,仓储物流,2.0,-3.15,19.69,428570.2855
1645,300258.SZ,精锻科技,汽车配件,2.0,-3.15,13.09,492680.8087
1663,300276.SZ,三丰智能,专用机械,3.0,-3.15,13.72,291134.0521
1763,300378.SZ,鼎捷软件,软件服务,2.0,-3.14,13.38,351095.0039
3028,601360.SH,三六零,互联网,2.0,-3.14,26.95,1070406.6839
287,000755.SZ,山西路桥,公路,4.0,-3.14,4.87,228531.8704
2101,300725.SZ,药石科技,化工原料,4.0,-3.14,82.24,541255.1666
3102,601888.SH,中国国旅,旅游服务,0.0,-3.13,62.4,12183447.3946
1578,300191.SZ,潜能恒信,石油开采,4.0,-3.13,17.48,361869.649
235,000681.SZ,视觉中国,互联网,3.0,-3.13,28.32,879230.0067
2090,300713.SZ,英可瑞,电气设备,3.0,-3.12,22.57,96635.3351
3325,603377.SH,东方时尚,汽车服务,4.0,-3.12,15.06,885528.0
1029,002569.SZ,步森股份,服饰,2.0,-3.12,11.89,166182.428
2617,600592.SH,龙溪股份,机械基件,2.0,-3.12,7.17,286479.9104
3377,603577.SH,汇金通,钢加工,2.0,-3.11,11.15,86429.7056
1686,300299.SZ,富春股份,通信设备,2.0,-3.1,6.3,385167.7967
402,000925.SZ,众合科技,专用机械,3.0,-3.1,7.56,345863.0773
1224,002770.SZ,科迪乳业,乳制品,3.0,-3.09,3.73,217501.064
428,000962.SZ,东方钽业,小金属,2.0,-3.09,7.83,345170.72
2131,300759.SZ,康龙化成,化学制药,3.0,-3.08,41.98,275514.74
1683,300296.SZ,利亚德,半导体,4.0,-3.08,9.33,1688825.6474
482,002020.SZ,京新药业,化学制药,2.0,-3.07,10.1,594378.741
601,002139.SZ,拓邦股份,元器件,3.0,-3.07,5.86,459514.9085
921,002460.SZ,赣锋锂业,小金属,2.0,-3.07,27.49,2200737.2958
247,000697.SZ,炼石航空,航空,2.0,-3.07,13.67,765082.627
2536,600499.SH,科达洁能,专用机械,4.0,-3.07,5.8,818649.3068
1945,300562.SZ,乐心医疗,医疗保健,4.0,-3.06,12.4,105502.5133
1799,300414.SZ,中光防雷,元器件,3.0,-3.06,17.93,282415.3637
2579,600549.SH,厦门钨业,小金属,2.0,-3.06,14.71,2068293.9602
3426,603663.SH,三祥新材,矿物制品,3.0,-3.06,19.58,96072.9902
316,000798.SZ,中水渔业,渔业,3.0,-3.05,6.94,221653.3635
558,002096.SZ,南岭民爆,化工原料,2.0,-3.05,6.48,240312.096
2781,600771.SH,广誉远,中成药,2.0,-3.05,30.35,917496.191
1739,300352.SZ,北信源,软件服务,4.0,-3.05,5.85,639735.7005
3585,603993.SH,洛阳钼业,小金属,2.0,-3.05,4.88,8620897.0205
1753,300367.SZ,东方网力,电脑设备,2.0,-3.04,12.29,735768.6119
468,002006.SZ,精功科技,专用机械,2.0,-3.04,6.07,276282.12
1985,300605.SZ,恒锋信息,软件服务,4.0,-3.04,17.77,86031.8148
596,002134.SZ,天津普林,元器件,2.0,-3.03,7.03,172832.3869
1363,002920.SZ,德赛西威,汽车配件,4.0,-3.03,27.5,336325.0
1933,300550.SZ,和仁科技,软件服务,2.0,-3.03,55.2,161570.4
3488,603799.SH,华友钴业,小金属,0.0,-3.02,38.45,3152443.1832
1403,300014.SZ,亿纬锂能,电气设备,3.0,-3.02,22.37,1832683.9556
2026,300648.SZ,星云股份,电器仪表,2.0,-3.02,19.33,116059.9064
1624,300237.SZ,美晨生态,建筑施工,2.0,-3.02,4.76,688152.9558
990,002530.SZ,金财互联,专用机械,4.0,-3.01,9.49,354637.7944
1736,300349.SZ,金卡智能,软件服务,4.0,-3.01,21.67,763131.8815
2105,300730.SZ,科创信息,软件服务,2.0,-3.01,20.5,155280.3722
746,002285.SZ,世联行,房产服务,2.0,-3.01,6.16,1238169.0133
2400,600316.SH,洪都航空,航空,2.0,-3.01,14.88,1067066.3939
3553,603920.SH,世运电路,元器件,2.0,-3.0,13.48,172827.1043
384,000902.SZ,新洋丰,农药化肥,4.0,-3.0,9.93,1164683.4938
1069,002609.SZ,捷顺科技,软件服务,2.0,-3.0,7.38,289671.9763
2879,600881.SH,亚泰集团,水泥,3.0,-3.0,4.01,1292576.0513
2141,600011.SH,华能国际,火力发电,2.0,-3.0,7.31,7675500.0
1600,300213.SZ,佳讯飞鸿,通信设备,2.0,-3.0,8.2,316369.2168
1028,002568.SZ,百润股份,红黄药酒,4.0,-2.99,14.16,527824.4303
175,000597.SZ,东北制药,化学制药,2.0,-2.99,12.4,586989.1193
536,002074.SZ,国轩高科,电气设备,2.0,-2.99,17.55,1769476.4439
1203,002747.SZ,埃斯顿,机械基件,3.0,-2.99,11.33,822977.4094
2466,600393.SH,粤泰股份,全国地产,2.0,-2.99,3.03,299426.2823
995,002535.SZ,林州重机,工程机械,2.0,-2.98,4.05,239142.7095
543,002081.SZ,金螳螂,装修装饰,4.0,-2.98,10.94,2818321.1438
2422,600340.SH,华夏幸福,区域地产,2.0,-2.98,32.8,9692225.2055
1880,300495.SZ,美尚生态,环境保护,3.0,-2.97,14.11,436756.7832
93,000425.SZ,徐工机械,工程机械,3.0,-2.97,4.21,2944290.0053
36,000045.SZ,深纺织A,纺织,4.0,-2.97,7.23,330423.0011
1693,300306.SZ,远方信息,电器仪表,3.0,-2.97,9.68,142171.1754
1944,300561.SZ,汇金科技,软件服务,3.0,-2.96,15.43,104316.6953
2125,300752.SZ,隆利科技,元器件,2.0,-2.96,76.91,139709.3223
1257,002806.SZ,华锋股份,元器件,4.0,-2.96,20.25,116825.5406
2961,601020.SH,华钰矿业,铅锌,2.0,-2.95,11.01,312883.325
635,002173.SZ,创新医疗,医疗保健,2.0,-2.94,8.45,313416.895
1939,300556.SZ,丝路视觉,软件服务,2.0,-2.94,21.89,137091.9434
1306,002859.SZ,洁美科技,元器件,2.0,-2.94,36.05,391006.4221
3541,603899.SH,晨光文具,文教休闲,4.0,-2.94,31.28,2877760.0
441,000977.SZ,浪潮信息,电脑设备,2.0,-2.94,25.09,3234733.697
383,000901.SZ,航天科技,航空,2.0,-2.94,13.06,740510.28
1829,300444.SZ,双杰电气,电气设备,2.0,-2.94,8.19,247163.268
497,002035.SZ,华帝股份,家用电器,3.0,-2.93,12.11,948061.0486
1186,002729.SZ,好利来,元器件,3.0,-2.93,24.13,160898.84
1843,300458.SZ,全志科技,元器件,2.0,-2.93,24.79,580684.8619
1752,300366.SZ,创意信息,软件服务,2.0,-2.93,9.67,311447.3499
1500,300112.SZ,万讯自控,电器仪表,2.0,-2.92,8.37,156076.8799
1622,300235.SZ,方直科技,软件服务,2.0,-2.92,10.2,108049.1681
1508,300120.SZ,经纬辉开,电气设备,4.0,-2.92,8.45,196097.6037
1816,300431.SZ,暴风集团,互联网,2.0,-2.92,10.16,254639.4206
73,000400.SZ,许继电气,电气设备,2.0,-2.92,11.47,1156362.6559
434,000969.SZ,安泰科技,钢加工,2.0,-2.92,6.28,568279.6693
2730,600718.SH,东软集团,软件服务,2.0,-2.91,13.43,1668503.3062
3138,603006.SH,联明股份,汽车配件,4.0,-2.91,13.39,133844.0111
3390,603598.SH,引力传媒,影视音像,3.0,-2.9,11.41,305631.5689
1537,300149.SZ,量子生物,食品,3.0,-2.89,18.33,742632.3962
801,002340.SZ,格林美,小金属,2.0,-2.89,5.15,1948566.4748
379,000897.SZ,津滨发展,区域地产,2.0,-2.88,3.03,490025.1241
3530,603883.SH,老百姓,医药商业,2.0,-2.88,57.7,1540590.0
1991,300611.SZ,美力科技,机械基件,4.0,-2.86,9.83,72149.8408
72,000338.SZ,潍柴动力,汽车配件,3.0,-2.86,10.9,4625784.643
152,000564.SZ,供销大集,百货,2.0,-2.86,3.58,676168.1553
3312,603351.SH,威尔药业,化学制药,0.0,-2.86,61.56,102600.2052
734,002273.SZ,水晶光电,元器件,2.0,-2.86,13.35,1085212.5221
707,002245.SZ,澳洋顺昌,仓储物流,2.0,-2.85,5.01,458116.8694
888,002427.SZ,*ST尤夫,化纤,5.0,-2.84,14.44,555441.8547
2816,600811.SH,东方集团,综合类,2.0,-2.84,4.2,1374858.794
481,002019.SZ,亿帆医药,化学制药,3.0,-2.84,12.78,1039325.7643
1690,300303.SZ,聚飞光电,半导体,4.0,-2.84,3.36,380422.5996
3295,603321.SH,梅轮电梯,运输设备,4.0,-2.84,9.28,107740.8
1352,002908.SZ,德生科技,元器件,2.0,-2.84,20.99,182685.3357
137,000546.SZ,金圆股份,水泥,3.0,-2.83,10.26,678210.8477
2135,600004.SH,白云机场,机场,3.0,-2.83,13.44,2781166.7708
2132,300760.SZ,迈瑞医疗,医疗保健,4.0,-2.83,132.6,1612416.0
1513,300125.SZ,易世达,电气设备,3.0,-2.83,20.42,352537.9657
1110,002650.SZ,加加食品,食品,2.0,-2.83,3.92,371260.9499
356,000860.SZ,顺鑫农业,白酒,3.0,-2.83,45.4,2590478.5637
818,002357.SZ,富临运业,公路,2.0,-2.83,6.49,203290.1692
3058,601616.SH,广电电气,电气设备,2.0,-2.82,4.25,397619.375
518,002056.SZ,横店东磁,元器件,2.0,-2.82,7.25,1190807.3054
1836,300451.SZ,创业慧康,软件服务,2.0,-2.81,21.59,748493.6707
234,000680.SZ,山推股份,工程机械,3.0,-2.81,4.06,429109.9938
1084,002624.SZ,完美世界,影视音像,3.0,-2.81,30.8,1501306.921
1646,300259.SZ,新天科技,电器仪表,2.0,-2.81,3.67,265846.919
3274,603283.SH,赛腾股份,专用机械,3.0,-2.81,20.12,80480.0
688,002226.SZ,江南化工,化工原料,2.0,-2.81,6.71,611421.1511
2979,601113.SH,华鼎股份,化纤,3.0,-2.8,7.9,658109.5
473,002011.SZ,盾安环境,工程机械,2.0,-2.8,5.76,484470.697
467,002005.SZ,德豪润达,家用电器,2.0,-2.8,2.98,479456.7296
991,002531.SZ,天顺风能,电气设备,3.0,-2.8,5.9,1043700.3022
1746,300359.SZ,全通教育,文教休闲,2.0,-2.79,6.97,351800.0929
1501,300113.SZ,顺网科技,互联网,2.0,-2.79,15.64,733377.8331
945,002484.SZ,江海股份,元器件,4.0,-2.79,7.79,594881.1135
53,000070.SZ,特发信息,通信设备,4.0,-2.79,16.84,1010916.3632
2479,600410.SH,华胜天成,软件服务,2.0,-2.79,7.87,864711.0424
2918,600967.SH,内蒙一机,运输设备,2.0,-2.78,12.25,1176610.2913
2757,600745.SH,闻泰科技,通信设备,2.0,-2.78,30.3,1930917.1526
2684,600667.SH,太极实业,半导体,2.0,-2.77,6.71,799345.0365
164,000584.SZ,哈工智能,化纤,2.0,-2.77,8.61,526335.9994
1172,002714.SZ,牧原股份,农业综合,3.0,-2.77,53.3,6350938.9115
2074,300696.SZ,爱乐达,航空,2.0,-2.76,25.06,123244.2154
3415,603638.SH,艾迪精密,专用机械,3.0,-2.76,28.78,244577.088
1679,300292.SZ,吴通控股,软件服务,2.0,-2.76,4.63,476712.6085
3078,601788.SH,光大证券,证券,0.0,-2.76,13.58,5305297.0234
2262,600157.SH,永泰能源,煤炭开采,0.0,-2.75,2.15,2671545.9951
8,000010.SZ,美丽生态,建筑施工,2.0,-2.75,3.83,199991.6263
1019,002559.SZ,亚威股份,机床制造,2.0,-2.75,8.07,247354.5836
1466,300078.SZ,思创医惠,元器件,2.0,-2.75,11.07,807326.5993
3337,603399.SH,吉翔股份,小金属,2.0,-2.74,11.73,595943.4113
1207,002751.SZ,易尚展示,家居用品,4.0,-2.74,26.18,228940.8275
1059,002599.SZ,盛通股份,广告包装,3.0,-2.74,11.34,219101.3114
3005,601212.SH,白银有色,铜,2.0,-2.74,4.36,856598.3371
3177,603058.SH,永吉股份,广告包装,4.0,-2.74,11.26,256802.316
3308,603338.SH,浙江鼎力,专用机械,3.0,-2.74,72.4,1793324.2528
1680,300293.SZ,蓝英装备,专用机械,3.0,-2.73,9.5,256500.0
1277,002827.SZ,高争民爆,化工原料,4.0,-2.73,16.19,102234.1835
469,002007.SZ,华兰生物,生物制药,4.0,-2.72,39.21,3147156.1099
3581,603988.SH,中电电机,电气设备,3.0,-2.72,10.97,258014.4
39,000049.SZ,德赛电池,电气设备,2.0,-2.72,34.56,709322.3585
716,002254.SZ,泰和新材,化纤,2.0,-2.72,11.74,716930.9273
1856,300471.SZ,厚普股份,专用机械,3.0,-2.71,6.83,186645.1175
2824,600820.SH,隧道股份,建筑施工,3.0,-2.71,7.37,2317198.8213
2551,600516.SH,方大炭素,矿物制品,2.0,-2.71,23.0,4076341.4694
2984,601127.SH,小康股份,汽车配件,2.0,-2.71,16.59,366428.7018
3588,603998.SH,方盛制药,中成药,4.0,-2.71,6.1,259369.9992
1551,300163.SZ,先锋新材,其他建材,2.0,-2.7,4.06,133804.6449
2553,600518.SH,康美药业,中成药,4.0,-2.7,11.15,4909559.0421
2319,600221.SH,海航控股,空运,2.0,-2.7,2.24,3681664.6111
2836,600833.SH,第一医药,医药商业,4.0,-2.7,10.73,239371.6503
173,000595.SZ,宝塔实业,机械基件,2.0,-2.7,3.85,290400.9378
3111,601928.SH,凤凰传媒,出版业,2.0,-2.7,8.5,2163165.0
3222,603156.SH,养元饮品,软饮料,3.0,-2.7,45.96,2099207.654
3180,603063.SH,禾望电气,电气设备,4.0,-2.7,10.85,277000.5
3514,603856.SH,东宏股份,塑料,4.0,-2.69,12.28,112274.812
2952,601008.SH,连云港,港口,3.0,-2.69,3.81,386796.9535
1948,300566.SZ,激智科技,元器件,2.0,-2.69,16.91,159940.3045
748,002287.SZ,奇正藏药,中成药,2.0,-2.69,29.1,1181460.0
2064,300686.SZ,智动力,元器件,2.0,-2.69,11.76,103572.9566
1115,002655.SZ,共达电声,元器件,2.0,-2.69,7.64,275040.0
1946,300563.SZ,神宇股份,通信设备,3.0,-2.67,27.86,89360.95
506,002044.SZ,美年健康,医疗保健,3.0,-2.67,17.6,4126433.601
3076,601766.SH,中国中车,运输设备,2.0,-2.67,9.72,22275996.9088
927,002466.SZ,天齐锂业,小金属,2.0,-2.67,37.55,4265529.8338
3381,603583.SH,捷昌驱动,电气设备,4.0,-2.67,70.35,212457.0
2088,300711.SZ,广哈通信,通信设备,2.0,-2.66,20.48,92583.936
2748,600736.SH,苏州高新,园区开发,2.0,-2.66,6.68,769063.6619
1558,300170.SZ,汉得信息,软件服务,3.0,-2.66,15.26,1058007.6781
1978,300598.SZ,诚迈科技,软件服务,4.0,-2.66,25.76,124591.9494
969,002508.SZ,老板电器,家用电器,3.0,-2.66,28.6,2673816.2337
1140,002680.SZ,*ST长生,生物制药,0.0,-2.65,1.51,87703.341
27,000034.SZ,神州数码,综合类,2.0,-2.65,14.55,520729.4262
737,002276.SZ,万马股份,电气设备,2.0,-2.64,7.1,734162.0299
132,000540.SZ,中天金融,多元金融,3.0,-2.64,4.94,3213732.1347
2067,300689.SZ,澄天伟业,元器件,2.0,-2.63,35.54,67668.16
583,002121.SZ,科陆电子,电器仪表,2.0,-2.63,5.91,535219.8609
251,000702.SZ,正虹科技,饲料,3.0,-2.63,6.49,173045.8398
2113,300739.SZ,明阳电路,元器件,2.0,-2.63,23.9,110418.0
1949,300567.SZ,精测电子,电器仪表,3.0,-2.63,74.35,622192.3988
2937,600990.SH,四创电子,通信设备,2.0,-2.63,44.7,611058.1188
1311,002864.SZ,盘龙药业,中成药,4.0,-2.62,35.75,176958.925
1571,300183.SZ,东软载波,软件服务,2.0,-2.62,15.51,416057.498
2112,300738.SZ,奥飞数据,电信运营,2.0,-2.62,45.0,157257.0
2208,600095.SH,哈高科,区域地产,2.0,-2.62,4.71,170155.1391
120,000526.SZ,紫光学大,文教休闲,3.0,-2.62,23.67,227693.8183
3436,603680.SH,今创集团,运输设备,3.0,-2.61,17.11,315573.1819
3420,603656.SH,泰禾光电,专用机械,2.0,-2.61,19.26,121975.7525
1895,300510.SZ,金冠股份,电气设备,0.0,-2.61,11.65,248345.2216
3397,603606.SH,东方电缆,电气设备,4.0,-2.61,10.85,533188.7405
814,002353.SZ,杰瑞股份,化工机械,4.0,-2.61,20.84,1402553.0901
1031,002571.SZ,德力股份,玻璃,2.0,-2.61,5.48,138752.2848
2780,600770.SH,综艺股份,综合类,2.0,-2.6,6.74,876200.0
1015,002555.SZ,三七互娱,互联网,0.0,-2.6,13.6,2165421.123
1524,300136.SZ,信维通信,通信设备,3.0,-2.6,31.6,2559760.0951
1997,300618.SZ,寒锐钴业,小金属,0.0,-2.6,79.88,910504.192
711,002249.SZ,大洋电机,电气设备,2.0,-2.6,4.74,1087175.9577
1107,002647.SZ,仁东控股,多元金融,4.0,-2.59,14.88,833185.7352
915,002454.SZ,松芝股份,汽车配件,2.0,-2.59,5.15,322189.802
2997,601179.SH,中国西电,电气设备,2.0,-2.59,4.31,2209255.2937
365,000878.SZ,云南铜业,铜,3.0,-2.59,10.6,1501375.4734
2851,600851.SH,海欣股份,纺织,2.0,-2.59,8.16,602376.1858
519,002057.SZ,中钢天源,元器件,2.0,-2.59,7.09,226626.7005
638,002176.SZ,江特电机,电气设备,2.0,-2.59,6.0,880986.1554
2332,600235.SH,民丰特纸,造纸,4.0,-2.59,8.23,289119.9
1889,300504.SZ,天邑股份,通信设备,2.0,-2.59,31.27,209046.204
1664,300277.SZ,海联讯,软件服务,3.0,-2.59,7.11,237751.7344
3423,603659.SH,璞泰来,化工原料,2.0,-2.58,51.2,988770.135
83,000413.SZ,东旭光电,元器件,4.0,-2.58,6.27,3049825.3819
1308,002861.SZ,瀛通通讯,通信设备,3.0,-2.58,22.11,111090.6448
549,002087.SZ,新野纺织,纺织,4.0,-2.58,4.33,353171.532
3528,603881.SH,数据港,电信运营,2.0,-2.58,35.55,454487.4037
11,000014.SZ,沙河股份,全国地产,2.0,-2.57,11.36,229137.0924
3165,603036.SH,如通股份,专用机械,4.0,-2.57,13.16,66905.44
1792,300407.SZ,凯发电气,电气设备,3.0,-2.57,8.49,140831.5809
2693,600679.SH,上海凤凰,文教休闲,2.0,-2.57,11.96,275796.3406
3323,603368.SH,柳药股份,医药商业,2.0,-2.56,29.06,752867.4195
2268,600163.SH,中闽能源,新型电力,2.0,-2.56,3.89,388791.9745
405,000928.SZ,中钢国际,建筑施工,2.0,-2.56,5.28,392387.5634
1666,300279.SZ,和晶科技,元器件,3.0,-2.55,7.03,219734.4674
3432,603676.SH,卫信康,化学制药,4.0,-2.55,12.4,82658.9952
712,002250.SZ,联化科技,化工原料,4.0,-2.54,10.76,956381.6191
363,000876.SZ,新希望,饲料,3.0,-2.54,12.87,5373771.5902
3474,603766.SH,隆鑫通用,摩托车,2.0,-2.54,5.09,1035385.4804
3492,603806.SH,福斯特,塑料,4.0,-2.54,34.97,1827532.2
2686,600671.SH,天目药业,中成药,4.0,-2.54,18.43,224330.9423
1125,002665.SZ,首航节能,电气设备,2.0,-2.53,3.25,733347.3758
787,002326.SZ,永太科技,化工原料,4.0,-2.53,9.35,503450.5864
2784,600775.SH,南京熊猫,通信设备,2.0,-2.52,12.33,828376.9063
2218,600106.SH,重庆路桥,路桥,2.0,-2.52,3.58,393215.6796
1276,002826.SZ,易明医药,中成药,4.0,-2.52,11.7,154071.8221
1576,300189.SZ,神农基因,种植业,2.0,-2.52,3.48,307189.1846
517,002055.SZ,得润电子,元器件,4.0,-2.51,15.12,643944.5657
1912,300528.SZ,幸福蓝海,影视音像,2.0,-2.5,8.86,146910.7911
43,000058.SZ,深赛格,元器件,2.0,-2.5,8.02,431484.1852
1899,300514.SZ,友讯达,通信设备,2.0,-2.5,13.31,120215.92
3048,601595.SH,上海电影,影视音像,2.0,-2.5,14.24,151008.5456
2751,600739.SH,辽宁成大,商贸代理,4.0,-2.5,14.27,2182895.9074
188,000612.SZ,焦作万方,铝,4.0,-2.5,4.93,586399.9607
1580,300193.SZ,佳士科技,专用机械,2.0,-2.5,7.7,352318.3595
2764,600753.SH,东方银星,批发业,3.0,-2.5,18.44,236032.0
462,001979.SZ,招商蛇口,全国地产,2.0,-2.5,21.82,5241893.7372
605,002143.SZ,印纪传媒,影视音像,2.0,-2.49,3.89,378934.1936
1302,002855.SZ,捷荣技术,塑料,2.0,-2.49,9.68,80731.2
2162,600037.SH,歌华有线,影视音像,2.0,-2.49,11.87,1652040.3483
667,002205.SZ,国统股份,其他建材,3.0,-2.49,15.67,182010.2122
290,000758.SZ,中色股份,铅锌,2.0,-2.49,5.03,990503.0006
1247,002795.SZ,永和智控,机械基件,3.0,-2.49,16.6,105825.0
1515,300127.SZ,银河磁体,元器件,2.0,-2.49,13.29,301835.6888
1176,002718.SZ,友邦吊顶,家居用品,4.0,-2.49,29.78,136488.241
3019,601311.SH,骆驼股份,电气设备,2.0,-2.48,11.02,934934.3447
523,002061.SZ,浙江交科,化工原料,4.0,-2.48,9.25,535332.7952
2626,600601.SH,方正科技,电脑设备,2.0,-2.48,3.44,755042.5742
2621,600596.SH,新安股份,农药化肥,2.0,-2.48,12.76,866639.5917
1341,002896.SZ,中大力德,机械基件,2.0,-2.48,35.1,120217.5
1987,300607.SZ,拓斯达,专用机械,3.0,-2.47,41.03,235346.3075
433,000968.SZ,蓝焰控股,煤炭开采,3.0,-2.47,13.4,688420.98
3478,603776.SH,永安行,公共交通,0.0,-2.47,26.03,224214.4939
2526,600487.SH,亨通光电,通信设备,3.0,-2.47,22.56,4196894.0776
1373,002931.SZ,锋龙股份,汽车配件,4.0,-2.47,34.76,77236.72
2850,600850.SH,华东电脑,软件服务,2.0,-2.46,20.62,874310.6923
772,002311.SZ,海大集团,饲料,3.0,-2.46,27.1,4185911.4467
1491,300103.SZ,达刚路机,工程机械,4.0,-2.46,10.34,259871.9888
1288,002839.SZ,张家港行,银行,2.0,-2.46,7.29,622153.378
2354,600261.SH,阳光照明,家用电器,2.0,-2.46,3.74,543086.4958
1349,002905.SZ,金逸影视,影视音像,2.0,-2.45,15.41,103555.2
55,000088.SZ,盐田港,港口,4.0,-2.45,6.57,1276025.4
1509,300121.SZ,阳谷华泰,化工原料,4.0,-2.45,10.27,366664.3628
3160,603030.SH,全筑股份,装修装饰,0.0,-2.45,6.82,364174.1097
3345,603477.SH,振静股份,纺织,2.0,-2.44,8.72,98972.0
2424,600345.SH,长江通信,通信设备,2.0,-2.44,24.59,486882.0
1522,300134.SZ,大富科技,通信设备,2.0,-2.44,15.14,1078598.5901
1134,002674.SZ,兴业科技,纺织,4.0,-2.44,10.68,256771.8441
2933,600985.SH,淮北矿业,煤炭开采,2.0,-2.44,12.38,325414.1731
864,002403.SZ,爱仕达,家用电器,2.0,-2.44,9.6,281309.16
2494,600436.SH,片仔癀,中成药,4.0,-2.43,106.96,6453080.8782
1783,300398.SZ,飞凯材料,染料涂料,2.0,-2.43,18.35,656986.017
3372,603559.SH,中通国脉,通信设备,2.0,-2.43,25.19,200256.7215
1619,300232.SZ,洲明科技,半导体,3.0,-2.43,13.22,598439.3866
1740,300353.SZ,东土科技,通信设备,4.0,-2.43,12.6,442377.6147
1329,002883.SZ,中设股份,建筑施工,3.0,-2.43,23.46,72767.4773
2532,600495.SH,晋西车轴,运输设备,2.0,-2.43,5.51,665713.1782
3402,603612.SH,索通发展,矿物制品,1.0,-2.43,16.07,287431.4429
1163,002703.SZ,浙江世宝,汽车配件,4.0,-2.43,6.08,336264.0988
218,000661.SZ,长春高新,生物制药,1.0,-2.43,226.05,3841788.6726
1689,300302.SZ,同有科技,软件服务,2.0,-2.43,9.79,241467.321
