code,name,past_p_change,past_positive
300653,正海生物,-8.95623401652,★
600416,湘电股份,-8.93770903315,★
300551,古鳌科技,-8.93482470765,
000959,首钢股份,-8.93350197669,★
603955,大千生态,-8.92814605062,★
300128,锦富技术,-8.92652212054,
002405,四维图新,-8.9260158551,★
300710,万隆光电,-8.92582068442,★
600028,中国石化,-8.91691924643,★
601019,山东出版,-8.91643289493,★
603839,安正时尚,-8.9079445138,★
000159,国际实业,-8.90435711832,★
600748,上实发展,-8.90407616337,★
300605,恒锋信息,-8.90146496846,
600689,上海三毛,-8.89158712927,★
000061,农 产 品,-8.88383367748,★
300173,智慧松德,-8.8810883422,
000926,福星股份,-8.85479606052,★
002395,双象股份,-8.85406456247,★
600963,岳阳林纸,-8.8502837485,★
300129,泰胜风能,-8.84859348748,★
300615,欣天科技,-8.83973842438,★
000881,中广核技,-8.83898531328,★
300293,蓝英装备,-8.83822756694,
300713,英可瑞,-8.81439906824,★
002070,*ST众和,-8.81193583689,
300638,广和通,-8.80745213907,★
002631,德尔未来,-8.80207180993,★
603985,恒润股份,-8.79247960358,★
603208,江山欧派,-8.79247464707,★
300422,博世科,-8.7845712021,★
603536,惠发股份,-8.77597345428,
600783,鲁信创投,-8.7658696024,★
002287,奇正藏药,-8.74099329433,★
300467,迅游科技,-8.73742244431,★
600452,涪陵电力,-8.73229786634,
300553,集智股份,-8.71265040821,★
000018,神州长城,-8.70171457452,
600184,光电股份,-8.68690316383,★
002038,双鹭药业,-8.68244407002,★
300114,中航电测,-8.67839254663,★
002253,川大智胜,-8.66891225787,★
600275,*ST昌鱼,-8.65240910448,★
300337,银邦股份,-8.63579274274,
601228,广州港,-8.63487789708,★
300606,金太阳,-8.63370466031,★
603798,康普顿,-8.63103173958,★
300163,先锋新材,-8.6261739676,
600256,广汇能源,-8.62126679063,★
300052,中青宝,-8.61658357394,★
002066,瑞泰科技,-8.61577231177,★
600391,航发科技,-8.61412577001,★
600333,长春燃气,-8.60779004968,★
002148,北纬科技,-8.59338724291,★
600983,惠而浦,-8.56708145206,★
002373,千方科技,-8.5611614018,
000504,南华生物,-8.55796645439,★
300333,兆日科技,-8.54827226167,★
603126,中材节能,-8.54351990605,★
002765,蓝黛传动,-8.5283455264,★
603685,晨丰科技,-8.52485138375,★
603663,三祥新材,-8.52400925714,★
601727,上海电气,-8.52168460754,★
603387,基蛋生物,-8.51372936725,
002169,智光电气,-8.50577573304,★
002318,久立特材,-8.50295166692,★
000922,*ST佳电,-8.4955738615,★
600495,晋西车轴,-8.48737525587,★
600225,*ST松江,-8.48032587876,★
000690,宝新能源,-8.47799226414,
002692,睿康股份,-8.47591179117,
000592,平潭发展,-8.45474735584,
002265,西仪股份,-8.45469889362,★
603896,寿仙谷,-8.45332546214,
300254,仟源医药,-8.43583141188,★
600814,杭州解百,-8.43503319957,★
300691,联合光电,-8.43058370612,★
002790,瑞尔特,-8.43048100232,★
300599,雄塑科技,-8.42497539275,★
002494,华斯股份,-8.41986824167,★
600036,招商银行,-8.4124767431,★
002900,哈三联,-8.40658183458,★
603129,春风动力,-8.39997623391,★
000526,*ST紫学,-8.39348105201,★
000786,北新建材,-8.38455997175,★
600180,瑞茂通,-8.38309016213,★
600936,广西广电,-8.38059282716,★
300306,远方信息,-8.37296221758,
300622,博士眼镜,-8.36941308279,★
000090,天健集团,-8.36572344238,★
000615,京汉股份,-8.36222610471,★
000836,鑫茂科技,-8.34774078685,
600135,乐凯胶片,-8.3341841351,★
601939,建设银行,-8.31259956509,★
603010,万盛股份,-8.31253808713,★
300449,汉邦高科,-8.30707315126,★
300562,乐心医疗,-8.29827287419,★
603456,九洲药业,-8.28646624327,
002622,融钰集团,-8.27839268551,
601858,中国科传,-8.2699525093,★
603886,元祖股份,-8.26647106161,
002877,智能自控,-8.2613328981,★
300366,创意信息,-8.26111148048,
600217,中再资环,-8.25700323781,★
600097,开创国际,-8.24272523599,
603416,信捷电气,-8.23870266657,★
002005,德豪润达,-8.21974582779,
002703,浙江世宝,-8.21865172316,★
600628,新世界,-8.2150611555,★
300087,荃银高科,-8.19584132749,★
000523,广州浪奇,-8.18961620867,★
000613,*ST东海A,-8.18672446262,
002533,金杯电工,-8.18047525417,★
601375,中原证券,-8.14799635917,
000543,皖能电力,-8.14663954851,★
002425,凯撒文化,-8.14617750923,★
002037,久联发展,-8.14115693097,★
300667,必创科技,-8.14054174763,
002246,北化股份,-8.13947283789,★
300274,阳光电源,-8.13759822331,★
601099,太平洋,-8.13661667754,★
000686,东北证券,-8.12712141039,★
002375,亚厦股份,-8.11131411956,★
600780,通宝能源,-8.10738274619,★
300608,思特奇,-8.10615926117,★
002838,道恩股份,-8.10401168747,
601500,通用股份,-8.10241242145,★
002868,绿康生化,-8.09378808841,★
300668,杰恩设计,-8.07894823587,
300112,万讯自控,-8.07410746187,★
300350,华鹏飞,-8.07358557824,
002109,兴化股份,-8.07301859431,★
300695,兆丰股份,-8.05428622731,★
000042,中洲控股,-8.05159361182,★
600105,永鼎股份,-8.04840241797,★
002885,京泉华,-8.04765790348,
600639,浦东金桥,-8.04537521283,★
600869,智慧能源,-8.04274415691,
600749,西藏旅游,-8.0339565784,★
603737,三棵树,-8.03016347229,★
000905,厦门港务,-8.03015379335,★
600862,中航高科,-8.02080030361,★
002370,亚太药业,-8.0207151775,
603608,天创时尚,-8.01901495923,★
300535,达威股份,-8.01704154251,
000851,高鸿股份,-8.01330810742,★
002898,赛隆药业,-7.99766043899,★
000930,中粮生化,-7.99431913141,★
603557,起步股份,-7.97536799965,
600716,凤凰股份,-7.96968336699,
603768,常青股份,-7.96726143685,
600827,百联股份,-7.96555202094,★
600775,南京熊猫,-7.96325267015,★
002755,东方新星,-7.96153245715,★
000738,航发控制,-7.94745045996,★
002335,科华恒盛,-7.94558290829,★
601618,中国中冶,-7.94521040957,★
002801,微光股份,-7.94496956556,★
002742,三圣股份,-7.94472174994,
300716,国立科技,-7.94393718471,
603617,君禾股份,-7.94025101766,
300140,中环装备,-7.94008125856,★
002411,必康股份,-7.93441878637,
600630,龙头股份,-7.92873269494,★
000682,东方电子,-7.90844029705,★
002499,科林环保,-7.90029575478,
300198,纳川股份,-7.84755108634,
603380,易德龙,-7.84289162673,★
300507,苏奥传感,-7.84245806403,★
002792,通宇通讯,-7.83894740275,★
300575,中旗股份,-7.83854419268,★
002731,萃华珠宝,-7.83636823122,
603882,金域医学,-7.82892732349,★
601997,贵阳银行,-7.82101812808,★
600861,北京城乡,-7.81640194686,★
603131,上海沪工,-7.81467738657,★
000783,长江证券,-7.81318351887,★
300700,岱勒新材,-7.8098920424,★
600435,北方导航,-7.80944759367,★
002567,唐人神,-7.80663300502,★
603917,合力科技,-7.79950799488,
002134,*ST普林,-7.79049518497,★
300576,容大感光,-7.78343716574,★
300291,华录百纳,-7.77842175515,★
000565,渝三峡Ａ,-7.77267354144,★
300310,宜通世纪,-7.77117262635,★
600692,亚通股份,-7.76638596878,★
002620,瑞和股份,-7.75609395212,
000533,万 家 乐,-7.75561130018,★
002736,国信证券,-7.74528864546,★
000088,盐 田 港,-7.73489753929,★
600819,耀皮玻璃,-7.73282560926,★
000813,德展健康,-7.72662718845,★
002498,汉缆股份,-7.72418362842,
300729,乐歌股份,-7.72118826942,
300120,经纬电材,-7.71851208518,★
300558,贝达药业,-7.71558703894,
300490,华自科技,-7.71324574003,
300717,华信新材,-7.70078187674,★
601318,中国平安,-7.6963417101,★
000859,国风塑业,-7.69511105078,★
002105,信隆健康,-7.67960165565,★
002062,宏润建设,-7.67744639886,★
000920,南方汇通,-7.67622196839,★
601200,上海环境,-7.6743051697,★
002111,威海广泰,-7.67411867645,★
000623,吉林敖东,-7.67330766331,★
600381,青海春天,-7.67026899273,★
000547,航天发展,-7.6655136897,★
600970,中材国际,-7.65671210715,★
603319,湘油泵,-7.64870574247,★
601607,上海医药,-7.64236022159,★
002438,江苏神通,-7.63694311,★
002882,金龙羽,-7.63177505449,★
002541,鸿路钢构,-7.62968799655,★
600824,益民集团,-7.62710840135,★
603378,亚士创能,-7.62171670391,★
002658,雪迪龙,-7.60673418835,★
600984,建设机械,-7.60607101003,
601038,一拖股份,-7.60242970659,
002696,百洋股份,-7.59725718348,★
300464,星徽精密,-7.59165536303,★
601890,亚星锚链,-7.57996223995,★
600122,宏图高科,-7.57639957528,★
300702,天宇股份,-7.57486123984,★
600620,天宸股份,-7.56310841092,★
603389,亚振家居,-7.55758788198,★
002781,奇信股份,-7.53917960087,★
300130,新国都,-7.53389240852,★
600760,中航沈飞,-7.53267663829,★
600978,宜华生活,-7.52980740929,★
600481,双良节能,-7.52962740272,★
300434,金石东方,-7.52571424298,★
002657,中科金财,-7.50564612799,★
000551,创元科技,-7.49978783382,★
300024,机器人,-7.49945923546,★
002917,金奥博,-7.4964991361,
601225,陕西煤业,-7.4964020335,★
600679,上海凤凰,-7.49153501335,★
603139,康惠制药,-7.49100291515,★
603976,正川股份,-7.48170721703,★
000951,中国重汽,-7.47792010517,★
000518,四环生物,-7.47505571096,★
002791,坚朗五金,-7.47504077546,★
300705,九典制药,-7.4702752567,★
600708,光明地产,-7.46641506729,★
600801,华新水泥,-7.44817865375,★
600238,海南椰岛,-7.4460867885,★
603698,航天工程,-7.43733749026,
600321,正源股份,-7.4325961687,★
300491,通合科技,-7.43228083848,★
000700,模塑科技,-7.42506733859,★
600866,星湖科技,-7.4243658697,
002183,怡 亚 通,-7.42148907982,★
600562,国睿科技,-7.4192190891,★
603615,茶花股份,-7.41457445734,★
002435,长江润发,-7.40808712567,
002291,星期六,-7.40143993104,★
601012,隆基股份,-7.40129703044,★
300623,捷捷微电,-7.40125162807,
002866,传艺科技,-7.40119390403,
002224,三 力 士,-7.39862901494,★
002046,轴研科技,-7.39590711475,★
002556,辉隆股份,-7.39420929394,
601949,中国出版,-7.38149014865,★
002149,西部材料,-7.3764483055,★
000581,威孚高科,-7.3761780964,★
300530,达志科技,-7.37207143536,
601989,中国重工,-7.37025954312,★
300177,中海达,-7.36891685747,★
600250,南纺股份,-7.35794497238,★
603633,徕木股份,-7.34511363773,★
002786,银宝山新,-7.34394054006,★
002030,达安基因,-7.33613476402,★
300515,三德科技,-7.33550538135,
600038,中直股份,-7.32236282075,★
601866,中远海发,-7.3194435511,★
300388,国祯环保,-7.31517493922,★
601333,广深铁路,-7.31491945198,★
603108,润达医疗,-7.31170437507,
002184,海得控制,-7.28291170009,★
300655,晶瑞股份,-7.28107852279,★
601009,南京银行,-7.28094471278,★
603127,昭衍新药,-7.27147224198,★
300715,凯伦股份,-7.27122116433,
603922,金鸿顺,-7.26579230705,★
300426,唐德影视,-7.26420743379,
300075,数字政通,-7.24650295906,★
000419,通程控股,-7.24462505433,★
600223,鲁商置业,-7.24397008712,
002823,凯中精密,-7.23785436614,★
600078,澄星股份,-7.22190469847,★
000099,中信海直,-7.21815341108,★
600239,云南城投,-7.21592626268,★
600031,三一重工,-7.21089093319,★
002021,中捷资源,-7.2086549001,★
300341,麦迪电气,-7.20536858264,★
600880,博瑞传播,-7.19808356012,★
002711,欧浦智网,-7.19705032542,
000715,中兴商业,-7.19637404126,★
300447,全信股份,-7.19278388438,★
000524,岭南控股,-7.1892510854,★
600711,盛屯矿业,-7.17708682193,
300249,依米康,-7.17192459891,★
002431,棕榈股份,-7.16639926977,★
601608,中信重工,-7.15937656937,★
002300,太阳电缆,-7.15375594698,★
000158,常山北明,-7.15233375249,★
603823,百合花,-7.15191407999,★
600125,铁龙物流,-7.1487627267,★
601901,方正证券,-7.14725139541,★
000601,韶能股份,-7.140960414,★
300326,凯利泰,-7.14065154671,
000608,阳光股份,-7.13968822069,★
300453,三鑫医疗,-7.13658534479,★
000697,炼石有色,-7.13033285057,★
600188,兖州煤业,-7.12425632482,★
603002,宏昌电子,-7.12395511115,★
002830,名雕股份,-7.11825198707,★
002686,亿利达,-7.1173004074,★
300359,全通教育,-7.11035781238,★
300573,兴齐眼药,-7.1030852025,★
002773,康弘药业,-7.10137772017,★
300485,赛升药业,-7.0936715705,
300699,光威复材,-7.09185304967,★
002501,利源精制,-7.0904127816,★
000421,南京公用,-7.08556073325,★
600480,凌云股份,-7.07757480728,★
300260,新莱应材,-7.07741475928,★
002232,启明信息,-7.07713398664,★
600161,天坛生物,-7.07223305029,★
000045,深纺织Ａ,-7.07116925559,★
600475,华光股份,-7.06562023265,★
002452,长高集团,-7.05928636835,★
600697,欧亚集团,-7.0590564926,★
002818,富森美,-7.0544948783,★
000995,皇台酒业,-7.05369190359,★
002484,江海股份,-7.0485593946,★
002428,云南锗业,-7.04612390473,★
000828,东莞控股,-7.03213605186,★
002811,亚泰国际,-7.03033761134,★
002743,富煌钢构,-7.02629185833,★
300585,奥联电子,-7.0238466274,★
300331,苏大维格,-7.01870083617,★
603089,正裕工业,-7.00681128113,
002453,天马精化,-7.00647034868,
600421,ST仰帆,-6.99480516213,★
002881,美格智能,-6.99446629017,
600463,空港股份,-6.96916083237,★
300099,精准信息,-6.96813816343,★
600026,中远海能,-6.95242400194,★
300227,光韵达,-6.94118021487,★
002835,同为股份,-6.93652463569,★
300125,易世达,-6.93540437863,★
000796,凯撒旅游,-6.92971083332,★
600662,强生控股,-6.92559994645,★
603868,飞科电器,-6.91412570117,
002353,杰瑞股份,-6.91324950447,★
603888,新华网,-6.90669778239,★
300500,启迪设计,-6.90522227133,★
002616,长青集团,-6.9031525413,★
002181,粤 传 媒,-6.89605558884,★
002365,永安药业,-6.88904742041,★
300652,雷迪克,-6.88719209809,★
000990,诚志股份,-6.85236799843,★
002151,北斗星通,-6.85042605206,★
600016,民生银行,-6.84399166933,★
002101,广东鸿图,-6.8399929755,
002820,桂发祥,-6.83488562335,★
600308,华泰股份,-6.83290937601,★
600089,特变电工,-6.83197368934,★
603661,恒林股份,-6.82802942774,★
603979,金诚信,-6.8238451959,★
600825,新华传媒,-6.81946180734,★
002284,亚太股份,-6.81155272918,★
300706,阿石创,-6.8058445642,★
600826,兰生股份,-6.80215201705,★
000571,新大洲Ａ,-6.7976254226,★
300335,迪森股份,-6.79397301245,★
603908,牧高笛,-6.79322296396,★
002890,弘宇股份,-6.7846791156,★
603113,金能科技,-6.78381886443,★
603757,大元泵业,-6.78330051241,★
300206,理邦仪器,-6.78163236255,★
300360,炬华科技,-6.77791071773,★
603619,中曼石油,-6.77757203882,
300182,捷成股份,-6.77372784681,★
000695,滨海能源,-6.77215849806,★
002486,嘉麟杰,-6.76852898154,
000026,飞亚达Ａ,-6.75748165721,★
603177,德创环保,-6.75678309527,★
601128,常熟银行,-6.73933877166,★
002087,新野纺织,-6.73887595053,
002277,友阿股份,-6.73221098159,★
002264,新 华 都,-6.72793884311,★
000801,四川九洲,-6.72560275916,★
002796,世嘉科技,-6.71886712157,★
002745,木林森,-6.71720971027,★
000868,安凯客车,-6.71667762414,★
603900,莱绅通灵,-6.71609620192,★
002670,国盛金控,-6.71430487934,★
002326,永太科技,-6.71056068687,★
603966,法兰泰克,-6.7015158163,★
002354,天神娱乐,-6.68351229002,★
002011,盾安环境,-6.67814942911,★
002526,山东矿机,-6.66239330198,★
600131,岷江水电,-6.65602611466,★
300049,福瑞股份,-6.64716451998,
300235,方直科技,-6.64088076441,
300498,温氏股份,-6.6365919322,★
600385,山东金泰,-6.63507092619,★
300279,和晶科技,-6.62497828798,
300162,雷曼股份,-6.61713840194,★
603518,维格娜丝,-6.61711975662,★
601179,中国西电,-6.60378774996,★
300555,路通视信,-6.60278451797,★
002445,中南文化,-6.60240910541,★
002577,雷柏科技,-6.58467717519,★
603101,汇嘉时代,-6.57314009607,
002349,精华制药,-6.56953226996,★
000590,启迪古汉,-6.56569368839,★
002214,大立科技,-6.55253345655,★
002042,华孚时尚,-6.55110307794,★
000887,中鼎股份,-6.55003266627,
000666,经纬纺机,-6.54854982125,★
000785,武汉中商,-6.53820464076,★
300069,金利华电,-6.53687846786,
300067,安诺其,-6.53389746251,
603496,恒为科技,-6.53022844518,
603015,弘讯科技,-6.52969549246,★
600505,西昌电力,-6.52951058645,★
600059,古越龙山,-6.52621647003,★
600446,金证股份,-6.52385929146,★
300521,爱司凯,-6.52352079733,★
000799,酒鬼酒,-6.52268463953,★
603239,浙江仙通,-6.51399963706,
600055,万东医疗,-6.51142824245,★
600449,宁夏建材,-6.51122617683,★
600415,小商品城,-6.50568379351,★
300417,南华仪器,-6.49796973942,★
600057,象屿股份,-6.49768655628,★
002344,海宁皮城,-6.49755932285,★
300016,北陆药业,-6.48714605663,★
300588,熙菱信息,-6.48285897126,★
601985,中国核电,-6.47715319297,★
603358,华达科技,-6.47414251091,★
000652,泰达股份,-6.47274758183,★
002081,金 螳 螂,-6.47104446475,★
600438,通威股份,-6.46639483815,★
300645,正元智慧,-6.46238578818,★
603937,丽岛新材,-6.44898672413,★
300556,丝路视觉,-6.44635743015,
603326,我乐家居,-6.44570043,★
600050,中国联通,-6.43191506827,★
600594,益佰制药,-6.4265321089,★
002871,伟隆股份,-6.42604659966,★
600820,隧道股份,-6.4179756749,★
300432,富临精工,-6.41756508208,
300194,福安药业,-6.41747282885,★
600312,平高电气,-6.41564096237,★
601098,中南传媒,-6.40893578557,★
000921,海信科龙,-6.40876750471,★
002409,雅克科技,-6.40096988288,★
600816,安信信托,-6.39039786137,
603701,德宏股份,-6.39020543477,★
002763,汇洁股份,-6.38814976048,
603605,珀莱雅,-6.37872337526,★
603303,得邦照明,-6.37810381363,★
603569,长久物流,-6.37199534425,★
603648,畅联股份,-6.37135748354,★
300280,南通锻压,-6.36699378462,
300164,通源石油,-6.36357281156,★
002733,雄韬股份,-6.34956913959,★
002808,苏州恒久,-6.34817073018,★
002629,仁智股份,-6.33238630756,
600353,旭光股份,-6.33224624493,
600823,世茂股份,-6.32883774232,★
300346,南大光电,-6.32850369676,★
002513,蓝丰生化,-6.32262016162,★
002839,张家港行,-6.31862310364,
002751,易尚展示,-6.30697016465,★
300354,东华测试,-6.30359112921,★
002298,中电鑫龙,-6.30321932993,★
002017,东信和平,-6.28740713456,★
300027,华谊兄弟,-6.2865656653,★
300548,博创科技,-6.27828663342,
600817,*ST宏盛,-6.26110737667,★
000811,冰轮环境,-6.25377364375,★
600372,中航电子,-6.25349619537,★
002473,*ST圣莱,-6.25150240622,★
002826,易明医药,-6.24943948375,
300620,光库科技,-6.24609608431,★
300489,中飞股份,-6.24494406913,★
002401,中远海科,-6.24478454033,★
002918,蒙娜丽莎,-6.24062664168,★
603800,道森股份,-6.22914719754,★
002218,拓日新能,-6.2271887549,★
600278,东方创业,-6.22271317373,★
000166,申万宏源,-6.20809654551,★
600335,国机汽车,-6.20600889025,★
002104,恒宝股份,-6.19947977765,★
603183,建研院,-6.17742353494,★
300639,凯普生物,-6.16684337337,
000011,深物业A,-6.16049785361,★
002880,卫光生物,-6.15610832333,
002090,金智科技,-6.15174238214,★
002648,卫星石化,-6.14240136926,★
300298,三诺生物,-6.13843692082,
000028,国药一致,-6.13592740686,★
002557,洽洽食品,-6.127043441,★
002317,众生药业,-6.10898174692,★
002772,众兴菌业,-6.10213741933,★
300025,华星创业,-6.10211765067,
002237,恒邦股份,-6.09825795016,★
603197,保隆科技,-6.09422885815,★
000791,甘肃电投,-6.090258749,★
601636,旗滨集团,-6.0897959089,★
601326,秦港股份,-6.08331253593,★
600743,华远地产,-6.08095353052,★
300242,明家联合,-6.08056015861,★
300175,朗源股份,-6.07900623096,★
002565,顺灏股份,-6.07781969891,
000962,东方钽业,-6.06009165441,★
600268,国电南自,-6.05748831748,★
603335,迪生力,-6.05660389379,★
601899,紫金矿业,-6.05609950412,★
002244,滨江集团,-6.05278622246,★
600233,圆通速递,-6.04895632216,★
002416,爱施德,-6.0485060546,★
600834,申通地铁,-6.04121795193,★
000530,大冷股份,-6.02975137457,★
000848,承德露露,-6.02379422249,★
603926,铁流股份,-6.0211800231,★
601216,君正集团,-6.02015047823,
300386,飞天诚信,-6.01833731647,★
002163,中航三鑫,-6.01463436495,
600305,恒顺醋业,-6.01223467823,
600356,恒丰纸业,-6.00999819169,★
300557,理工光科,-5.99617729099,★
603767,中马传动,-5.98821363256,★
002748,世龙实业,-5.97993922113,★
300115,长盈精密,-5.9787411564,★
002483,润邦股份,-5.97195556848,★
002165,红 宝 丽,-5.96893520246,★
600980,北矿科技,-5.96888181189,★
603920,世运电路,-5.96844343982,★
000622,恒立实业,-5.96767495588,★
002552,宝鼎科技,-5.96672813636,★
600064,南京高科,-5.95403919669,★
002433,太安堂,-5.95397500346,★
600015,华夏银行,-5.94760404701,★
002619,艾格拉斯,-5.947015715,
002869,金溢科技,-5.93732837064,★
603123,翠微股份,-5.93448401867,★
002566,益盛药业,-5.93008712682,★
000973,佛塑科技,-5.92836432299,★
603936,博敏电子,-5.91993210862,
002774,快意电梯,-5.91377376068,★
002430,杭氧股份,-5.91067536256,★
000718,苏宁环球,-5.91047485177,★
600694,大商股份,-5.90509772261,★
601900,南方传媒,-5.90216691779,★
603519,立霸股份,-5.89850990106,★
600649,城投控股,-5.89685189636,★
000685,中山公用,-5.88624783923,★
600894,广日股份,-5.88556262864,★
600053,九鼎投资,-5.88227624542,★
603393,新天然气,-5.87567557611,★
600444,国机通用,-5.87088156983,★
603189,网达软件,-5.86719337952,★
300666,江丰电子,-5.86025888097,★
300627,华测导航,-5.85252978672,
600611,大众交通,-5.85242334969,★
002825,纳尔股份,-5.85138495588,★
600428,中远海特,-5.85106178684,★
000750,国海证券,-5.85019009701,★
600237,铜峰电子,-5.83820400638,
603585,苏利股份,-5.83287954876,★
603020,爱普股份,-5.83144930438,★
600674,川投能源,-5.83023352888,★
603041,美思德,-5.82633376937,
002740,爱迪尔,-5.8253516996,★
002216,三全食品,-5.82202905777,★
603595,东尼电子,-5.81985638638,★
002671,龙泉股份,-5.81922382835,★
300329,海伦钢琴,-5.80986560219,★
600683,京投发展,-5.80021434003,★
601898,中煤能源,-5.79919243245,★
600543,莫高股份,-5.79168421265,★
601818,光大银行,-5.78859025059,★
002068,黑猫股份,-5.78823494672,★
300243,瑞丰高材,-5.78776026825,
600327,大东方,-5.78501061832,★
601991,大唐发电,-5.78094224325,
300132,青松股份,-5.75618220635,★
002160,常铝股份,-5.75416949338,
600756,浪潮软件,-5.75222042238,★
600791,京能置业,-5.74687267395,★
000650,仁和药业,-5.73794521623,★
000818,方大化工,-5.7344835419,★
600432,*ST吉恩,-5.73148457067,
600489,中金黄金,-5.72829442977,★
600650,锦江投资,-5.72112535842,★
300462,华铭智能,-5.70766637161,★
000521,美菱电器,-5.7050027293,★
600570,恒生电子,-5.7001275407,★
000657,中钨高新,-5.69251735623,★
000720,新能泰山,-5.67233754439,★
002464,众应互联,-5.67051320815,
603586,金麒麟,-5.65710413811,★
600677,航天通信,-5.6521766847,★
600406,国电南瑞,-5.64897384531,★
603179,新泉股份,-5.64733306727,★
600633,浙数文化,-5.63438333108,★
603520,司太立,-5.63159643923,★
002884,凌霄泵业,-5.63038567763,★
000058,深 赛 格,-5.63036269484,★
002860,星帅尔,-5.62820251675,★
300045,华力创通,-5.62224231658,★
002782,可立克,-5.60675908238,★
002495,佳隆股份,-5.60667483964,★
603298,杭叉集团,-5.60384534034,★
600320,振华重工,-5.60287013645,★
601880,大连港,-5.59683179344,★
601008,连云港,-5.59562482254,★
601028,玉龙股份,-5.58741650431,★
002467,二六三,-5.58413924427,★
002450,康得新,-5.58200626214,
600843,上工申贝,-5.57873389693,★
601996,丰林集团,-5.56534194225,★
600769,祥龙电业,-5.54451926244,★
600582,天地科技,-5.54420596531,★
300394,天孚通信,-5.54256942354,
300601,康泰生物,-5.54150030365,★
601968,宝钢包装,-5.52595412367,★
603023,威帝股份,-5.52219689876,★
603628,清源股份,-5.51726119495,
603232,格尔软件,-5.5165765223,★
600395,盘江股份,-5.50988238489,★
000059,华锦股份,-5.5071651888,★
300351,永贵电器,-5.4870763753,★
600027,华电国际,-5.4812543463,
603067,振华股份,-5.48052646429,★
600644,乐山电力,-5.47700684298,★
600455,博通股份,-5.47412060313,★
000876,新 希 望,-5.46977228279,★
002889,东方嘉盛,-5.46477968091,★
300603,立昂技术,-5.46339520633,
300632,光莆股份,-5.4525310937,★
600868,梅雁吉祥,-5.45052656971,★
601366,利群股份,-5.4458029375,★
002597,金禾实业,-5.43954431223,★
600071,凤凰光学,-5.43814315304,
600160,巨化股份,-5.4373990141,★
000761,本钢板材,-5.43588245628,★
002199,东晶电子,-5.42967402935,★
000425,徐工机械,-5.42581446635,★
002836,新宏泽,-5.42483017109,★
600218,全柴动力,-5.42073492956,★
000803,*ST金宇,-5.41376493964,★
601168,西部矿业,-5.41174836269,★
002568,百润股份,-5.39988895544,★
002461,珠江啤酒,-5.3983705587,★
600643,爱建集团,-5.38889569817,★
000012,南 玻Ａ,-5.38711009102,★
300382,斯莱克,-5.38097626029,★
002267,陕天然气,-5.37324771437,★
000673,当代东方,-5.37258997819,
300512,中亚股份,-5.36961833645,★
601588,北辰实业,-5.36410369353,★
002347,泰尔股份,-5.36243052744,
002235,安妮股份,-5.34745914797,★
002605,姚记扑克,-5.34571046324,★
000625,长安汽车,-5.34545099916,
300460,惠伦晶体,-5.34334049316,★
002360,同德化工,-5.3425493673,★
600132,重庆啤酒,-5.34200462201,★
600675,中华企业,-5.3366795539,★
600178,东安动力,-5.33178032743,★
300158,振东制药,-5.33038106711,
002262,恩华药业,-5.32325228111,★
600676,交运股份,-5.32309458874,★
600035,楚天高速,-5.32123649177,★
600981,汇鸿集团,-5.31363981885,★
300106,西部牧业,-5.31116223233,
002663,普邦股份,-5.30718699778,
600361,华联综超,-5.30504637965,★
002906,华阳集团,-5.30030605419,★
600515,海航基础,-5.29818408224,
603169,兰石重装,-5.29346246975,★
300342,天银机电,-5.2878455093,★
300405,科隆股份,-5.28209732377,★
601798,蓝科高新,-5.28028638468,★
002843,泰嘉股份,-5.27610053059,★
300151,昌红科技,-5.26780598067,
000965,天保基建,-5.26736294474,★
601003,柳钢股份,-5.26590987955,★
603098,森特股份,-5.26316557545,★
002447,晨鑫科技,-5.26201194428,★
002327,富安娜,-5.2580175946,★
600301,ST南化,-5.25719409809,★
300358,楚天科技,-5.25145294316,
600023,浙能电力,-5.24982202518,
601519,*ST智慧,-5.24710113516,★
603901,永创智能,-5.24632806097,★
002555,三七互娱,-5.24450269389,
300336,新文化,-5.23829318552,★
300593,新雷能,-5.23691238616,★
002243,通产丽星,-5.23290487415,★
300479,神思电子,-5.23167816476,★
601212,白银有色,-5.23157005344,
600328,兰太实业,-5.2310796181,★
300178,腾邦国际,-5.22980995842,
300116,坚瑞沃能,-5.22912548502,
002022,科华生物,-5.22620413893,★
603218,日月股份,-5.22117454963,★
002672,东江环保,-5.21860190344,★
600919,江苏银行,-5.21036671703,★
000626,远大控股,-5.20906633021,
002522,浙江众成,-5.20900067593,★
002821,凯莱英,-5.20849144435,
300533,冰川网络,-5.20832522961,★
002503,搜于特,-5.20232553349,★
300153,科泰电源,-5.20229477448,★
603188,亚邦股份,-5.19674995096,★
000968,蓝焰控股,-5.19445915662,★
600403,*ST大有,-5.18571861937,★
300211,亿通科技,-5.18341528869,★
002807,江阴银行,-5.17112010305,★
600637,东方明珠,-5.16880662865,★
300268,佳沃股份,-5.1673905127,★
000987,越秀金控,-5.16727660253,★
600058,五矿发展,-5.1636300505,★
603099,长白山,-5.1585043324,★
002831,裕同科技,-5.14196895599,
600265,ST景谷,-5.13339178418,★
002888,惠威科技,-5.13048867404,
601015,陕西黑猫,-5.12835709706,★
002721,金一文化,-5.12200808519,
000501,鄂武商Ａ,-5.12186966523,★
002536,西泵股份,-5.1180845523,★
600759,洲际油气,-5.11179717077,★
600288,大恒科技,-5.09921322848,★
600000,浦发银行,-5.09420842854,★
603116,红蜻蜓,-5.08622405072,★
