code,name,past_p_change,past_positive
603458,勘设股份,-7.25698587033,★
000619,海螺型材,-7.2558218811,★
600409,三友化工,-7.24406945938,★
601101,昊华能源,-7.2433908122,★
600737,中粮糖业,-7.23667547159,★
300326,凯利泰,-7.23317780065,★
603083,剑桥科技,-7.22007965352,★
603385,惠达卫浴,-7.20717495437,★
600125,铁龙物流,-7.2040587489,★
002354,天神娱乐,-7.19829732754,★
300467,迅游科技,-7.19816814301,
300419,浩丰科技,-7.1971355501,★
002711,欧浦智网,-7.19705032542,
600335,国机汽车,-7.19616555369,★
300720,海川智能,-7.19552491862,★
601579,会稽山,-7.19366641058,★
600711,盛屯矿业,-7.17708682193,
601318,中国平安,-7.17392005162,★
002360,同德化工,-7.16943816451,
600184,光电股份,-7.16596289995,★
603380,易德龙,-7.16560692813,★
000581,威孚高科,-7.16464518966,★
002631,德尔未来,-7.1642760328,★
002226,江南化工,-7.14344986036,★
002045,国光电器,-7.14297584008,★
600626,申达股份,-7.14277284757,★
600760,中航沈飞,-7.14209757104,★
002533,金杯电工,-7.12914216102,★
000002,万 科Ａ,-7.11079262105,★
002038,双鹭药业,-7.10159025046,★
600379,宝光股份,-7.09711610892,★
300336,新文化,-7.09673581791,★
600808,马钢股份,-7.09250115091,★
300615,欣天科技,-7.09092707259,★
300029,天龙光电,-7.08931542609,
300024,机器人,-7.08830419014,★
603000,人民网,-7.08559119622,★
300421,力星股份,-7.08393502653,★
000738,航发控制,-7.08345249123,★
601949,中国出版,-7.08190077156,★
600917,重庆燃气,-7.08171267438,★
600775,南京熊猫,-7.07917875748,★
002820,桂发祥,-7.07648675778,★
300703,创源文化,-7.07366153473,★
000831,五矿稀土,-7.04768665479,★
002801,微光股份,-7.04129401888,★
002648,卫星石化,-7.04025019245,★
300556,丝路视觉,-7.01138438032,★
603320,迪贝电气,-7.00653821331,★
300563,神宇股份,-7.00228954092,★
300647,超频三,-6.99671844463,★
000848,承德露露,-6.99319765443,★
600105,永鼎股份,-6.97996065624,★
600827,百联股份,-6.97533724631,★
603006,联明股份,-6.97504157056,★
603933,睿能科技,-6.945537428,★
002232,启明信息,-6.93617090106,★
300498,温氏股份,-6.93571378424,
002667,鞍重股份,-6.93106529716,★
000796,凯撒旅游,-6.92971083332,★
600026,中远海能,-6.92460154326,★
300359,全通教育,-6.92355109104,★
600121,*ST郑煤,-6.91021170064,★
300635,达安股份,-6.90854245806,★
603101,汇嘉时代,-6.90684055807,★
300121,阳谷华泰,-6.90646323866,★
000517,荣安地产,-6.90204231402,★
000166,申万宏源,-6.89569322231,★
002218,拓日新能,-6.88992711827,★
002838,道恩股份,-6.8850592301,
000055,方大集团,-6.87785491339,★
002430,杭氧股份,-6.87564603244,★
000925,众合科技,-6.86998923946,★
300562,乐心医疗,-6.86802858917,★
600489,中金黄金,-6.84990901121,
600256,广汇能源,-6.84885395451,★
002148,北纬科技,-6.84216070352,★
002411,必康股份,-6.83556561891,
300306,远方信息,-6.82651432251,★
002907,华森制药,-6.81829091269,★
600478,科力远,-6.8121445455,★
000860,顺鑫农业,-6.81107279774,★
600339,中油工程,-6.80683718164,★
000901,航天科技,-6.80393574191,★
002724,海洋王,-6.797842401,★
002791,坚朗五金,-6.79292382702,★
603316,诚邦股份,-6.78476616483,★
000828,东莞控股,-6.78044324863,★
300120,经纬电材,-6.77524416903,★
000617,中油资本,-6.77360689165,★
601098,中南传媒,-6.76113032312,★
603528,多伦科技,-6.7534968728,
002087,新野纺织,-6.73887595053,
300690,双一科技,-6.73540682944,★
603165,荣晟环保,-6.73120309066,★
600716,凤凰股份,-6.72918148068,★
002452,长高集团,-6.72469979927,★
603106,恒银金融,-6.72238732127,★
600320,振华重工,-6.72010611471,★
002200,云投生态,-6.70897331382,★
603022,新通联,-6.69636850242,★
002369,卓翼科技,-6.69312679341,★
000425,徐工机械,-6.68555941426,★
600708,光明地产,-6.68387057229,★
600684,珠江实业,-6.68128113465,★
600223,鲁商置业,-6.68108530552,★
603357,设计总院,-6.68052249344,★
300638,广和通,-6.67975044932,★
000926,福星股份,-6.67713854348,★
601969,海南矿业,-6.66494578976,★
300605,恒锋信息,-6.66346833822,★
000059,华锦股份,-6.65623957505,★
300049,福瑞股份,-6.64716451998,
002287,奇正藏药,-6.63889700965,★
603595,东尼电子,-6.63111839088,★
600657,信达地产,-6.62078616997,★
600570,恒生电子,-6.61921132996,★
300721,怡达股份,-6.60910411164,★
002755,东方新星,-6.60720709318,★
002479,富春环保,-6.58930302919,★
002106,莱宝高科,-6.58806582993,★
000510,金路集团,-6.58456088526,★
300295,三六五网,-6.57806087672,★
300490,华自科技,-6.5682718875,★
300643,万通智控,-6.56415491609,★
000920,南方汇通,-6.55258717239,★
002298,中电鑫龙,-6.54683095967,★
000800,一汽轿车,-6.54471512993,★
300069,金利华电,-6.53687846786,
000921,海信科龙,-6.52170945865,★
002195,二三四五,-6.52065714289,★
600284,浦东建设,-6.51879755521,★
002438,江苏神通,-6.50726253952,★
000524,岭南控股,-6.50468155213,★
600468,百利电气,-6.50196673757,★
000026,飞亚达Ａ,-6.4956695319,★
600639,浦东金桥,-6.48556332225,★
000612,焦作万方,-6.48139393116,★
603880,南卫股份,-6.47249646304,★
300125,易世达,-6.4710101889,★
300538,同益股份,-6.46772768716,★
300710,万隆光电,-6.45833935442,★
600037,歌华有线,-6.44187404306,
603721,中广天择,-6.43713865159,★
300291,华录百纳,-6.4310285665,★
600072,中船科技,-6.41762610171,★
601375,中原证券,-6.41755865205,★
002053,云南能投,-6.41560063937,★
002111,威海广泰,-6.41128855878,★
600683,京投发展,-6.39389098033,★
000421,南京公用,-6.38744583193,★
603985,恒润股份,-6.37700636787,★
002830,名雕股份,-6.37101346725,★
002284,亚太股份,-6.36842676583,★
300280,南通锻压,-6.36699378462,
603456,九洲药业,-6.36670470969,
600637,东方明珠,-6.36502847591,★
000876,新 希 望,-6.36393937914,★
603722,阿科力,-6.35674070498,★
603855,华荣股份,-6.3544332306,★
600452,涪陵电力,-6.35268952218,★
000965,天保基建,-6.35102725208,★
600592,龙溪股份,-6.34827916622,★
300611,美力科技,-6.34426775802,★
603896,寿仙谷,-6.33561476,★
600598,北大荒,-6.32998089262,★
002063,远光软件,-6.32893897508,★
600861,北京城乡,-6.32475796542,★
600415,小商品城,-6.31903113588,★
300046,台基股份,-6.30417296179,★
300505,川金诺,-6.30253529646,★
002169,智光电气,-6.30064911273,★
300706,阿石创,-6.2944018832,★
000090,天健集团,-6.28672825749,★
603868,飞科电器,-6.27124133672,★
600331,宏达股份,-6.26736898612,
300666,江丰电子,-6.26473618594,★
601618,中国中冶,-6.25117889233,★
000061,农 产 品,-6.24537090577,★
600721,百花村,-6.2447243635,★
002183,怡 亚 通,-6.24412476351,★
603633,徕木股份,-6.23951382068,★
002896,中大力德,-6.23785814554,★
300702,天宇股份,-6.22585891464,★
600893,航发动力,-6.22566631123,★
002395,双象股份,-6.22485488639,★
002018,华信国际,-6.21672055172,★
600674,川投能源,-6.20377484769,
300235,方直科技,-6.19701807391,★
600986,科达股份,-6.1948783356,
603416,信捷电气,-6.18245339654,★
603788,宁波高发,-6.17946192064,
600128,弘业股份,-6.17648068598,★
002501,利源精制,-6.17605853904,★
000505,珠江控股,-6.17441553813,★
600225,*ST松江,-6.17366329374,
600509,天富能源,-6.17071387531,★
300087,荃银高科,-6.1702030086,★
000682,东方电子,-6.1685568672,★
603580,艾艾精工,-6.16192966217,★
000426,兴业矿业,-6.15937374535,★
300130,新国都,-6.15576021588,★
300126,锐奇股份,-6.15017286481,
002751,易尚展示,-6.14769201393,★
002022,科华生物,-6.14266891797,★
603129,春风动力,-6.14193347631,★
600825,新华传媒,-6.13555075888,★
600919,江苏银行,-6.13473370826,★
603663,三祥新材,-6.12920402003,★
600594,益佰制药,-6.12679727682,★
600697,欧亚集团,-6.12628909489,★
603909,合诚股份,-6.11469785508,
000700,模塑科技,-6.10949935782,★
300341,麦迪电气,-6.10933273761,★
603737,三棵树,-6.1086034872,★
600058,五矿发展,-6.10260401039,★
002329,皇氏集团,-6.09878526923,★
002253,川大智胜,-6.09475533166,★
600759,洲际油气,-6.09214365282,★
000518,四环生物,-6.08765026468,★
002447,晨鑫科技,-6.0668590225,★
600238,海南椰岛,-6.06282124595,★
300112,万讯自控,-6.05416923316,★
603131,上海沪工,-6.05263997011,★
600820,隧道股份,-6.05256728997,★
600475,华光股份,-6.05182445656,★
603238,诺邦股份,-6.04893615355,★
002753,永东股份,-6.04083892697,★
300274,阳光电源,-6.04015070799,
300689,澄天伟业,-6.03693558337,★
002790,瑞尔特,-6.0347668425,★
000785,武汉中商,-6.03300574693,★
000012,南 玻Ａ,-6.03143395637,★
603768,常青股份,-6.03120687561,★
002687,乔治白,-6.02911220882,★
002758,华通医药,-6.02102491828,★
601216,君正集团,-6.02015047823,
300231,银信科技,-6.01945999992,★
002163,中航三鑫,-6.01463436495,
601128,常熟银行,-6.00817668745,★
300083,劲胜智能,-6.0040906172,
600333,长春燃气,-6.00223156702,★
002779,中坚科技,-5.99833606969,★
300374,恒通科技,-5.99709494334,★
601991,大唐发电,-5.99601154936,★
002373,千方科技,-5.99173003719,★
300329,海伦钢琴,-5.99061628935,★
002586,围海股份,-5.98882221586,
300591,万里马,-5.98801151233,★
600783,鲁信创投,-5.97909522166,★
300692,中环环保,-5.9766087079,★
002567,唐人神,-5.97249781105,★
600495,晋西车轴,-5.97236748552,★
300302,同有科技,-5.96831583928,★
300557,理工光科,-5.95840199555,★
002264,新 华 都,-5.95671139979,★
603535,嘉诚国际,-5.95135769035,★
000677,恒天海龙,-5.95100646821,★
002855,捷荣技术,-5.94892611131,★
000526,*ST紫学,-5.94889885967,★
002619,艾格拉斯,-5.947015715,
600138,中青旅,-5.94592080919,★
603698,航天工程,-5.94181230593,★
300085,银之杰,-5.93966958957,★
002731,萃华珠宝,-5.93492265699,★
600328,兰太实业,-5.93307162093,★
603016,新宏泰,-5.93265279086,
300553,集智股份,-5.92360166541,★
002062,宏润建设,-5.9181151522,★
300109,新开源,-5.91754388977,★
300377,赢时胜,-5.91052484458,★
002906,华阳集团,-5.90849497885,★
600978,宜华生活,-5.90571164094,★
300577,开润股份,-5.90420546979,★
600272,开开实业,-5.87918393347,★
000551,创元科技,-5.87910140577,★
603615,茶花股份,-5.87620296259,★
603976,正川股份,-5.87318135443,★
600936,广西广电,-5.86788406254,★
002484,江海股份,-5.86440427071,★
600597,光明乳业,-5.86182382856,★
601099,太平洋,-5.85838970849,★
603808,歌力思,-5.85511643414,★
300346,南大光电,-5.85058789929,★
300533,冰川网络,-5.85008487561,★
603888,新华网,-5.84976755106,★
603677,奇精机械,-5.83640682616,★
603886,元祖股份,-5.83425018704,★
600533,栖霞建设,-5.82693519352,★
603777,来伊份,-5.82089624652,★
600501,航天晨光,-5.8208477719,★
603922,金鸿顺,-5.80908740321,★
001965,招商公路,-5.8020234503,★
002175,东方网络,-5.79929240549,
002875,安奈儿,-5.79194738171,★
600838,上海九百,-5.78012304472,★
002797,第一创业,-5.76992259132,★
603283,赛腾股份,-5.76451495297,★
300177,中海达,-5.75989380147,★
600480,凌云股份,-5.75622648188,★
300705,九典制药,-5.7557150955,★
600894,广日股份,-5.75424888306,★
002160,常铝股份,-5.75416949338,
002852,道道全,-5.74856631867,★
603648,畅联股份,-5.74803484358,★
000625,长安汽车,-5.74767904611,★
300651,金陵体育,-5.740950524,
600770,综艺股份,-5.73938854322,★
601179,中国西电,-5.7386597267,★
600432,*ST吉恩,-5.73148457067,★
000859,国风塑业,-5.7263900799,★
300622,博士眼镜,-5.72378745459,★
000099,中信海直,-5.71722868895,★
002273,水晶光电,-5.7110435455,★
002816,和科达,-5.70657978489,★
600027,华电国际,-5.69690072563,★
300623,捷捷微电,-5.69100943875,★
000685,中山公用,-5.68860895969,★
300267,尔康制药,-5.68643159321,★
603811,诚意药业,-5.6856404477,★
601009,南京银行,-5.68458059772,★
603050,科林电气,-5.67853457857,★
000789,万年青,-5.67687991943,★
002464,众应互联,-5.67051320815,
600312,平高电气,-5.66448728293,★
002027,分众传媒,-5.66427139971,
002233,塔牌集团,-5.65715749454,★
300460,惠伦晶体,-5.65322836655,★
300507,苏奥传感,-5.64979260262,★
600582,天地科技,-5.64621006254,★
000666,经纬纺机,-5.64406063074,★
300227,光韵达,-5.63839477541,
603179,新泉股份,-5.637920391,★
002344,海宁皮城,-5.63214437895,★
603520,司太立,-5.63159643923,★
600459,贵研铂业,-5.62502529313,★
603725,天安新材,-5.62482338563,★
300099,精准信息,-5.61687902627,★
300551,古鳌科技,-5.61343916158,★
002563,森马服饰,-5.60694944425,
000560,昆百大Ａ,-5.6066938971,★
601608,中信重工,-5.60579355631,★
601038,一拖股份,-5.60415785027,★
601200,上海环境,-5.60384761266,★
601020,华钰矿业,-5.59932715315,★
603766,隆鑫通用,-5.59577200991,★
002556,辉隆股份,-5.58237686082,★
002450,康得新,-5.58200626214,
000565,渝三峡Ａ,-5.55703034805,★
300730,科创信息,-5.55642905736,★
300207,欣旺达,-5.54154776388,★
600824,益民集团,-5.53990413317,★
600630,龙头股份,-5.53727120649,★
300607,拓斯达,-5.53364616309,★
002267,陕天然气,-5.53122225909,★
000697,炼石有色,-5.52785405376,★
002241,歌尔股份,-5.52379011303,★
002846,英联股份,-5.52133488689,★
600035,楚天高速,-5.51964523677,★
601877,正泰电器,-5.51829059439,
002202,金风科技,-5.51803035116,★
600373,中文传媒,-5.51580660598,★
600416,湘电股份,-5.50734376561,★
002597,金禾实业,-5.50431174763,★
600834,申通地铁,-5.50258267316,★
603178,圣龙股份,-5.50078553082,★
600587,新华医疗,-5.49998217841,★
300655,晶瑞股份,-5.49730394562,★
600240,华业资本,-5.49553297938,★
600428,中远海特,-5.49329582163,★
603617,君禾股份,-5.49095494382,★
000020,深华发Ａ,-5.48978953091,★
603277,银都股份,-5.48472418295,★
300715,凯伦股份,-5.48155573281,★
603630,拉芳家化,-5.47692290663,★
600743,华远地产,-5.47072936563,★
603991,至正股份,-5.46989202771,★
600481,双良节能,-5.46884829556,★
601858,中国科传,-5.46810510918,★
000799,酒鬼酒,-5.46304595438,★
601233,桐昆股份,-5.46096611064,★
000595,*ST宝实,-5.45653193231,★
600694,大商股份,-5.44791022293,★
000066,中国长城,-5.44066925821,★
600963,岳阳林纸,-5.43470799267,★
600019,宝钢股份,-5.42897467511,★
002337,赛象科技,-5.42331547127,★
000630,铜陵有色,-5.42244248758,★
002494,华斯股份,-5.42121027684,★
002683,宏大爆破,-5.41266999294,★
300417,南华仪器,-5.41129103112,★
002811,亚泰国际,-5.39780090882,★
000089,深圳机场,-5.39349984017,★
002159,三特索道,-5.38271493301,★
000715,中兴商业,-5.38188359482,★
002805,丰元股份,-5.37862868614,★
600505,西昌电力,-5.3769535106,★
603208,江山欧派,-5.36926161325,★
300617,安靠智电,-5.36428209189,★
000810,创维数字,-5.36413253679,★
300535,达威股份,-5.36151387205,★
600814,杭州解百,-5.35855504624,★
002566,益盛药业,-5.35198268543,★
002552,宝鼎科技,-5.34907328534,★
000523,广州浪奇,-5.34663753839,★
002035,华帝股份,-5.34446218759,★
000338,潍柴动力,-5.34340354609,★
002765,蓝黛传动,-5.34196819855,★
000970,中科三环,-5.33467086648,★
000937,冀中能源,-5.32116065977,★
601900,南方传媒,-5.31221185144,★
002750,龙津药业,-5.31085031397,★
002663,普邦股份,-5.30718699778,
002182,云海金属,-5.3047009672,★
002316,键桥通讯,-5.3033163291,★
000507,珠海港,-5.30179289517,★
600515,海航基础,-5.29818408224,
300688,创业黑马,-5.28518073863,★
002155,湖南黄金,-5.28311240024,★
002335,科华恒盛,-5.27638208484,★
600007,中国国贸,-5.27376904829,★
300194,福安药业,-5.2720318598,★
000531,穗恒运Ａ,-5.26491883279,★
002034,旺能环境,-5.25696503755,★
000851,高鸿股份,-5.25333311674,★
601800,中国交建,-5.24549922859,★
600624,复旦复华,-5.24287908703,★
300211,亿通科技,-5.24091473363,
600846,同济科技,-5.23952084574,★
002708,光洋股份,-5.23743046838,★
300593,新雷能,-5.23691238616,★
300007,汉威科技,-5.23554561442,★
300662,科锐国际,-5.23509125568,★
601003,柳钢股份,-5.22936475847,★
300116,坚瑞沃能,-5.22912548502,
603365,水星家纺,-5.22738834933,★
600435,北方导航,-5.22571562128,★
300350,华鹏飞,-5.22381029997,★
603393,新天然气,-5.21875755447,★
603926,铁流股份,-5.21689088717,★
002244,滨江集团,-5.21414394884,
300665,飞鹿股份,-5.20895811327,★
300540,深冷股份,-5.20798519872,★
000898,鞍钢股份,-5.20346856946,★
600275,*ST昌鱼,-5.20261054236,★
002066,瑞泰科技,-5.20050672432,★
000881,中广核技,-5.1793055743,★
600110,诺德股份,-5.17695987958,★
603823,百合花,-5.17562952024,★
300265,通光线缆,-5.1747629696,★
600062,华润双鹤,-5.17441676699,★
600543,莫高股份,-5.15699772117,★
002845,同兴达,-5.15103836462,★
000918,嘉凯城,-5.14723441905,★
300717,华信新材,-5.14686232279,★
600886,国投电力,-5.14617510347,★
600897,厦门空港,-5.13957461587,★
600816,安信信托,-5.13382972608,★
600064,南京高科,-5.12469311485,★
002721,金一文化,-5.12200808519,
002165,红 宝 丽,-5.11332951731,★
603076,乐惠国际,-5.112618614,★
300300,汉鼎宇佑,-5.10327074091,
603225,新凤鸣,-5.10293825379,★
603920,世运电路,-5.09760558965,★
601500,通用股份,-5.09185994901,★
300030,阳普医疗,-5.0817625065,★
300587,天铁股份,-5.08164963867,★
603300,华铁科技,-5.08053866353,★
603800,道森股份,-5.0792784628,★
600321,正源股份,-5.07854406142,★
002387,黑牛食品,-5.07023860344,
603326,我乐家居,-5.06728186362,★
603906,龙蟠科技,-5.06091818202,★
603015,弘讯科技,-5.0601856843,★
000975,银泰资源,-5.04834256788,★
300660,江苏雷利,-5.04785650908,★
300447,全信股份,-5.04318028497,★
300716,国立科技,-5.0420594893,★
002823,凯中精密,-5.04118009983,★
600392,盛和资源,-5.04082075105,★
002531,天顺风能,-5.03899082277,★
000501,鄂武商Ａ,-5.0358167404,★
000423,东阿阿胶,-5.03492213462,
000028,国药一致,-5.02928725839,★
603303,得邦照明,-5.02892199818,★
600177,雅戈尔,-5.01248991083,★
600756,浪潮软件,-5.00173412194,★
000616,海航投资,-4.99484915281,
600633,浙数文化,-4.99269713773,★
002646,青青稞酒,-4.99172156836,★
603900,莱绅通灵,-4.986691441,★
002433,太安堂,-4.98413714056,★
002483,润邦股份,-4.9718598771,★
000672,上峰水泥,-4.9707113427,★
002068,黑猫股份,-4.96686771958,★
600308,华泰股份,-4.96647200887,★
300182,捷成股份,-4.96141212103,★
002379,宏创控股,-4.95884069555,★
002184,海得控制,-4.95324220684,★
603020,爱普股份,-4.95004076828,★
000987,越秀金控,-4.94892114772,★
002774,快意电梯,-4.94878682489,★
300008,天海防务,-4.94388375989,★
000159,国际实业,-4.93956285557,★
300269,联建光电,-4.93666840641,★
300453,三鑫医疗,-4.9291763079,★
603586,金麒麟,-4.92898917556,★
002227,奥 特 迅,-4.92808195033,
600161,天坛生物,-4.92526153826,★
300479,神思电子,-4.92405123244,★
603577,汇金通,-4.91577701566,★
002040,南 京 港,-4.90898946852,★
002749,国光股份,-4.88325988204,★
300653,正海生物,-4.86331973882,★
600444,国机通用,-4.86170926745,★
600390,五矿资本,-4.86148209715,★
601007,金陵饭店,-4.85856974777,★
600771,广誉远,-4.85042856552,★
002149,西部材料,-4.84575017177,★
600995,文山电力,-4.84398880127,★
600327,大东方,-4.84295588154,★
002808,苏州恒久,-4.84102084618,★
600157,永泰能源,-4.83586144317,
000997,新 大 陆,-4.83257046951,★
002559,亚威股份,-4.83082042037,★
002786,银宝山新,-4.82726133847,★
000622,恒立实业,-4.82726087045,★
002817,黄山胶囊,-4.82662842621,★
600830,香溢融通,-4.81923173143,★
002620,瑞和股份,-4.81012406293,★
603111,康尼机电,-4.80837775174,
600090,同济堂,-4.80738613804,
002603,以岭药业,-4.80217212714,★
300354,东华测试,-4.80094876202,★
603421,鼎信通讯,-4.79503962716,★
300695,兆丰股份,-4.7929358662,★
601228,广州港,-4.79267782478,★
603816,顾家家居,-4.78760302892,★
600506,香梨股份,-4.78071750039,★
600288,大恒科技,-4.77917486801,★
000042,中洲控股,-4.77454629354,★
002798,帝王洁具,-4.7728587268,
600158,中体产业,-4.76685039071,★
300351,永贵电器,-4.75961210596,★
600831,广电网络,-4.75767176865,★
300670,大烨智能,-4.75142691967,★
600023,浙能电力,-4.74679092905,★
601985,中国核电,-4.74595322157,★
300462,华铭智能,-4.73078944909,★
600650,锦江投资,-4.71234139976,★
300333,兆日科技,-4.70927620948,★
002224,三 力 士,-4.70721768749,★
002732,燕塘乳业,-4.70212382744,★
603183,建研院,-4.70098576631,★
600151,航天机电,-4.70058961814,★
300713,英可瑞,-4.69818385377,★
300405,科隆股份,-4.69120020133,★
603656,泰禾光电,-4.68107996954,★
600369,西南证券,-4.67912772898,★
000540,中天金融,-4.6759921333,★
300685,艾德生物,-4.67295358117,★
300672,国科微,-4.67223410157,★
600747,*ST大控,-4.67015636193,★
002843,泰嘉股份,-4.66633091018,★
002348,高乐股份,-4.65889745883,
600406,国电南瑞,-4.64777548793,★
002884,凌霄泵业,-4.62966747853,★
600823,世茂股份,-4.62814415838,★
300729,乐歌股份,-4.62048489185,★
000757,浩物股份,-4.61524758386,★
600879,航天电子,-4.60342132448,★
002416,爱施德,-4.59335870797,★
603665,康隆达,-4.59192781684,
002831,裕同科技,-4.58997078196,
300163,先锋新材,-4.58965570986,★
000791,甘肃电投,-4.58952656354,★
603060,国检集团,-4.58181712633,★
600807,天业股份,-4.58014619052,★
600372,中航电子,-4.57826168733,★
300228,富瑞特装,-4.57749349417,★
300519,新光药业,-4.57275467324,★
600097,开创国际,-4.57243424543,★
603636,南威软件,-4.56664419733,★
300097,智云股份,-4.5622887845,★
002582,好想你,-4.55782048692,★
300098,高新兴,-4.55198248954,★
002187,广百股份,-4.54791686436,★
000759,中百集团,-4.54276971846,★
603358,华达科技,-4.54069349107,★
300394,天孚通信,-4.53479745508,★
002869,金溢科技,-4.52948555041,★
300573,兴齐眼药,-4.52524794225,★
600250,南纺股份,-4.51845164491,★
600858,银座股份,-4.51024942666,★
300386,飞天诚信,-4.50096481783,★
002461,珠江啤酒,-4.49875546391,★
000652,泰达股份,-4.49542723473,★
600305,恒顺醋业,-4.48552986082,★
600590,泰豪科技,-4.48536654218,★
600611,大众交通,-4.4828657138,★
600980,北矿科技,-4.48222381682,★
300555,路通视信,-4.47666904358,★
300161,华中数控,-4.47415221649,
603500,祥和实业,-4.46983280978,★
002498,汉缆股份,-4.46772617314,★
601798,蓝科高新,-4.45116724951,★
600649,城投控股,-4.4418472513,
600757,长江传媒,-4.44128531352,★
002714,牧原股份,-4.44083590926,★
002522,浙江众成,-4.43472255198,★
603917,合力科技,-4.42654905989,★
002866,传艺科技,-4.42419615753,★
603618,杭电股份,-4.4222990199,★
601369,陕鼓动力,-4.42045927887,★
601333,广深铁路,-4.41221538819,★
300105,龙源技术,-4.41091274957,★
000513,丽珠集团,-4.40246122998,★
002584,西陇科学,-4.40223553691,★
300546,雄帝科技,-4.40021510198,★
002864,盘龙药业,-4.39532790921,★
603002,宏昌电子,-4.38949465838,★
600782,新钢股份,-4.37756796929,★
000403,ST生化,-4.3759046131,
002635,安洁科技,-4.35588388035,★
300249,依米康,-4.35163555332,★
600004,白云机场,-4.35124341686,★
603159,上海亚虹,-4.34962295845,★
000761,本钢板材,-4.34090964384,★
603378,亚士创能,-4.34005573915,★
601117,中国化学,-4.33532810179,★
600880,博瑞传播,-4.33505579785,★
600530,交大昂立,-4.33244896425,★
000933,神火股份,-4.31934192808,★
601015,陕西黑猫,-4.31376986168,★
002050,三花智控,-4.31307288906,★
603389,亚振家居,-4.30378291375,★
300335,迪森股份,-4.29789533507,★
000722,湖南发展,-4.29576511334,★
000530,大冷股份,-4.29150711704,★
600667,太极实业,-4.27882321878,★
002386,天原集团,-4.27846057413,★
000559,万向钱潮,-4.26894237386,★
603901,永创智能,-4.26546090421,★
002071,长城影视,-4.25565938265,
300263,隆华节能,-4.25004037401,★
603809,豪能股份,-4.24876148561,★
000990,诚志股份,-4.24809809192,★
600612,老凤祥,-4.2415037687,★
000729,燕京啤酒,-4.23808354753,★
000027,深圳能源,-4.23496863387,★
000750,国海证券,-4.23282270782,★
002104,恒宝股份,-4.23069646184,★
603608,天创时尚,-4.22806242469,★
002686,亿利达,-4.22787155728,★
300175,朗源股份,-4.22731184161,★
000045,深纺织Ａ,-4.22186926027,★
300423,鲁亿通,-4.21920616083,
000895,双汇发展,-4.21100635841,★
300494,盛天网络,-4.20932483078,★
000541,佛山照明,-4.20857197449,★
600973,宝胜股份,-4.20733385966,★
600662,强生控股,-4.20174797862,★
600675,中华企业,-4.20075789079,★
600800,天津磁卡,-4.19793585938,★
300652,雷迪克,-4.19694966458,★
300184,力源信息,-4.19443067615,★
603518,维格娜丝,-4.18532225898,★
002495,佳隆股份,-4.1834198863,★
000650,仁和药业,-4.18287258928,★
300012,华测检测,-4.18012014986,
600054,黄山旅游,-4.17351402219,
002748,世龙实业,-4.17112881733,★
300541,先进数通,-4.17047641949,★
000811,冰轮环境,-4.16253350801,★
002507,涪陵榨菜,-4.16134665593,★
603701,德宏股份,-4.15160636187,★
002526,山东矿机,-4.13639348975,★
603012,创力集团,-4.13567305862,★
600503,华丽家族,-4.13542149486,★
300131,英唐智控,-4.13534904999,★
002880,卫光生物,-4.12674364883,★
600642,申能股份,-4.12651025487,★
002577,雷柏科技,-4.12237627843,★
600705,中航资本,-4.12236800332,★
601872,招商轮船,-4.11221515744,★
002347,泰尔股份,-4.10562349593,★
000429,粤高速Ａ,-4.10259407888,★
002671,龙泉股份,-4.10181528708,★
300499,高澜股份,-4.1012079853,★
603021,山东华鹏,-4.09698789079,
300606,金太阳,-4.09669621487,★
002315,焦点科技,-4.094892314,★
600059,古越龙山,-4.0901051406,★
002291,星期六,-4.0857425579,★
002877,智能自控,-4.08453644115,★
603598,引力传媒,-4.07979252673,★
300630,普利制药,-4.07474106682,
300608,思特奇,-4.07133458297,★
000017,深中华A,-4.0712681792,★
601595,上海电影,-4.07124765169,
603123,翠微股份,-4.06924346383,★
600033,福建高速,-4.05805413775,★
002562,兄弟科技,-4.05658568414,★
002319,乐通股份,-4.0515955074,
300071,华谊嘉信,-4.05111524263,★
000534,万泽股份,-4.04308502274,★
002333,罗普斯金,-4.04308446148,★
600233,圆通速递,-4.04202989855,★
603605,珀莱雅,-4.0303157022,★
300132,青松股份,-4.02862015975,★
002568,百润股份,-4.02818734529,★
300365,恒华科技,-4.02466361929,
600985,雷鸣科化,-4.0245517699,★
600562,国睿科技,-4.02365245386,★
002109,兴化股份,-4.02020153192,★
002773,康弘药业,-4.02016305085,★
002564,天沃科技,-4.01746579202,
600135,乐凯胶片,-4.00996547314,★
002518,科士达,-4.0077916057,★
300592,华凯创意,-4.00765830066,★
600755,厦门国贸,-4.00646977322,★
601010,文峰股份,-4.00298029209,★
600981,汇鸿集团,-3.99947732211,★
300276,三丰智能,-3.99929164311,★
002243,通产丽星,-3.99818562648,★
002605,姚记扑克,-3.98507883841,★
600993,马应龙,-3.98459995314,★
002385,大北农,-3.98000660016,★
600020,中原高速,-3.97866856687,★
300051,三五互联,-3.97800906653,★
300620,光库科技,-3.97708763079,★
600366,宁波韵升,-3.97284140398,★
002611,东方精工,-3.97008655228,
300206,理邦仪器,-3.96860094735,★
600053,九鼎投资,-3.96209713663,
300709,精研科技,-3.96113755556,★
601116,三江购物,-3.95820870751,★
600303,曙光股份,-3.9503019232,★
300316,晶盛机电,-3.94694032069,★
603779,威龙股份,-3.94189172678,
