,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
119,002524.SZ,002524,光正集团,医疗保健,True,11.54,True,False,0.4,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金,1.0
120,000516.SZ,000516,国际医学,医疗保健,True,5.61,True,False,0.41,"泰达宏利基金-民生银行-泰达宏利价值成长定向增发170号资产管理计划
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划",2.0
121,600080.SH,600080,ST金花,中成药,True,5.41,True,False,0.41,北京融亨基金管理有限公司-融亨宝盈证券私募投资基金,1.0
122,300705.SZ,300705,九典制药,化学制药,True,15.77,True,True,0.41,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
123,002019.SZ,002019,亿帆医药,化学制药,True,27.5,True,False,0.42,"深圳国调招商并购股权投资基金合伙企业(有限合伙)
金元顺安基金-宁波银行-华润深国投信托-华润信托·韶夏增利32号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
江苏一带一路投资基金(有限合伙)
香港中央结算有限公司(陆股通)",5.0
124,000566.SZ,000566,海南海药,化学制药,True,9.92,True,True,0.43,"国通信托有限责任公司-国通信托·方泰1号集合资金信托计划
泰达宏利基金-浦发银行-粤财信托-粤财信托·浦发绚丽2号结构化集合资金信托计划
金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙)
云南国际信托有限公司-聚利36号单一资金信托",4.0
125,000661.SZ,000661,长春高新,生物制药,True,470.5,True,False,0.43,"全国社保基金一零一组合
交通银行-易方达50指数证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
全国社保基金一一六组合
全国社保基金一一八组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-鹏华价值成长混合型证券投资基金
全国社保基金一零四组合",9.0
126,300573.SZ,300573,兴齐眼药,化学制药,True,167.0,True,False,0.45,"中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金",7.0
127,600380.SH,600380,健康元,化学制药,True,19.22,True,True,0.45,"基本养老保险基金一六零一一组合
全国社保基金五零二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",7.0
128,605199.SH,605199,葫芦娃,中成药,True,10.93,True,True,0.46,,0.0
129,300601.SZ,300601,康泰生物,生物制药,True,193.68,True,False,0.47,"中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",6.0
130,002030.SZ,002030,达安基因,生物制药,True,29.68,True,False,0.47,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
131,300122.SZ,300122,智飞生物,生物制药,True,123.55,True,True,0.5,"云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金",6.0
132,000509.SZ,000509,*ST华塑,医疗保健,True,1.81,True,False,0.6,,0.0
133,002294.SZ,002294,信立泰,化学制药,True,33.31,True,False,0.67,"香港中央结算有限公司(陆股通)
北京市中国人民大学教育基金会
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
134,300298.SZ,300298,三诺生物,医疗保健,True,36.45,True,False,0.68,"湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
香港中央结算有限公司(陆股通)
广东省铁路发展基金有限责任公司
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金",5.0
135,300238.SZ,300238,冠昊生物,医疗保健,True,29.47,True,True,0.81,"云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金",4.0
136,688108.SH,688108,赛诺医疗,医疗保健,True,34.54,True,True,0.9,深圳前海汇富雪球基金管理有限公司-汇富雪球医药医疗大健康一号基金,1.0
137,603718.SH,603718,海利生物,生物制药,True,33.83,True,True,0.95,,0.0
138,603392.SH,603392,万泰生物,医疗保健,True,200.0,True,False,0.95,,0.0
139,300677.SZ,300677,英科医疗,医疗保健,True,158.0,True,True,0.98,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金",4.0
140,600211.SH,600211,西藏药业,中成药,True,85.53,True,True,1.33,,0.0
141,603087.SH,603087,甘李药业,生物制药,True,257.56,True,True,1.82,,0.0
142,300841.SZ,300841,康华生物,生物制药,True,557.76,True,True,4.5,,0.0
