,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
141,000411.SZ,000411,英特集团,医药商业,29.13,0.0,2.0,60.39,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
142,002399.SZ,002399,海普瑞,化学制药,29.28,0.0,1.0,365.18,"中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
143,603950.SH,603950,长源东谷,汽车配件,29.66,0.0,1.0,17.17,,0.0
144,002190.SZ,002190,成飞集成,汽车配件,30.8,0.0,2.0,106.32,,0.0
145,600850.SH,600850,华东电脑,软件服务,30.99,2.0,1.0,132.28,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
146,600391.SH,600391,航发科技,航空,31.3,1.0,2.0,103.33,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",4.0
147,002625.SZ,002625,光启技术,汽车配件,31.5,0.0,1.0,367.01,,0.0
148,603938.SH,603938,三孚股份,化工原料,31.59,0.0,1.0,47.44,"中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-诺安新经济股票型证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金
国泰基金-上海银行-国泰优选配置集合资产管理计划
中国银行-易方达策略成长证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金",7.0
149,002967.SZ,002967,广电计量,综合类,32.58,2.0,1.0,43.09,"中国银行股份有限公司-招商核心优选股票型证券投资基金
中国银行股份有限公司-广发优势增长股票型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
中国工商银行-广发聚丰混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
招商银行股份有限公司-汇添富中盘积极成长混合型证券投资基金
上海汐泰投资管理有限公司-汐泰兴国4号私募证券投资基金
中国工商银行-广发稳健增长证券投资基金",9.0
150,603995.SH,603995,甬金股份,特种钢,32.63,2.0,1.0,18.82,,0.0
151,300857.SZ,300857,协创数据,IT设备,34.73,0.0,3.0,17.93,,0.0
152,300823.SZ,300823,建科机械,专用机械,35.89,1.0,1.0,8.4,,0.0
153,300378.SZ,300378,鼎捷软件,软件服务,35.9,1.0,1.0,95.05,,0.0
154,603801.SH,603801,志邦家居,家居用品,36.27,0.0,1.0,78.81,"全国社保基金一一四组合
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
155,300436.SZ,300436,广生堂,化学制药,36.47,2.0,1.0,40.99,"奥华集团-华福证券-19奥华E2担保及信托财产专户
奥华集团-华福证券-19奥华E1担保及信托财产专户",2.0
156,300629.SZ,300629,新劲刚,矿物制品,36.5,1.0,1.0,23.91,广州常彰明资产管理有限公司,1.0
157,603508.SH,603508,思维列控,软件服务,38.48,0.0,1.0,86.62,上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金,1.0
158,601689.SH,601689,拓普集团,汽车配件,39.29,0.0,1.0,414.5,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
全国社保基金四一八组合
全国社保基金四一三组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
香港中央结算有限公司(陆股通)
平安资产-工商银行-鑫享3号资产管理产品
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
基本养老保险基金一二零六组合",8.0
159,688556.SH,688556,高测股份,专用机械,40.4,1.0,1.0,14.87,,0.0
160,300671.SZ,300671,富满电子,半导体,42.57,0.0,1.0,59.96,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
161,605199.SH,605199,葫芦娃,中成药,43.63,1.0,1.0,17.5,,0.0
162,300748.SZ,300748,金力永磁,元器件,46.68,0.0,1.0,120.48,"中国-比利时直接股权投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",4.0
163,300578.SZ,300578,会畅通讯,通信设备,47.4,1.0,1.0,56.58,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国工商银行股份有限公司-海富通科技创新混合型证券投资基金
中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金",3.0
164,300855.SZ,300855,图南股份,钢加工,47.47,0.0,3.0,23.73,,0.0
165,603859.SH,603859,能科股份,软件服务,48.19,0.0,2.0,62.53,"全国社保基金一一八组合
全国社保基金六零三组合
国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划",3.0
166,300715.SZ,300715,凯伦股份,其他建材,49.23,0.0,1.0,38.57,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金",2.0
167,600893.SH,600893,航发动力,航空,50.12,1.0,1.0,976.2,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",4.0
168,300778.SZ,300778,新城市,建筑工程,50.19,4.0,1.0,23.14,,0.0
169,002992.SZ,002992,宝明科技,元器件,51.82,0.0,3.0,17.88,,0.0
170,600511.SH,600511,国药股份,医药商业,52.0,0.0,2.0,287.74,"全国社保基金一零三组合
全国社保基金四一三组合
中央汇金资产管理有限责任公司
全国社保基金一零一组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金一一五组合
广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)",8.0
171,002890.SZ,002890,弘宇股份,农用机械,52.62,0.0,1.0,25.02,,0.0
172,603707.SH,603707,健友股份,化学制药,57.35,0.0,1.0,534.89,"兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金六零二组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
全国社保基金一零九组合
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
招商银行股份有限公司-兴全合润分级混合型证券投资基金",8.0
173,603069.SH,603069,海汽集团,公路,59.1,1.0,2.0,186.76,,0.0
174,300579.SZ,300579,数字认证,软件服务,59.29,2.0,1.0,103.18,"广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金",2.0
175,603180.SH,603180,金牌厨柜,家居用品,62.35,0.0,1.0,57.84,"景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
平安银行股份有限公司-新华增盈回报债券型证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行-易方达策略成长证券投资基金
全国社保基金五零二组合",6.0
176,600038.SH,600038,中直股份,航空,64.8,1.0,1.0,381.98,"全国社保基金一零二组合
全国社保基金一一八组合
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",5.0
177,002995.SZ,002995,天地在线,互联网,64.86,0.0,3.0,10.49,,0.0
178,603267.SH,603267,鸿远电子,元器件,66.22,0.0,1.0,104.3,"全国社保基金一零二组合
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金",5.0
179,300729.SZ,300729,乐歌股份,家居用品,67.38,2.0,1.0,16.1,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
180,600760.SH,600760,中航沈飞,航空,69.55,1.0,1.0,277.17,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",8.0
181,688189.SH,688189,南新制药,化学制药,72.78,1.0,1.0,23.33,,0.0
182,688516.SH,688516,奥特维,专用机械,74.0,0.0,1.0,15.31,,0.0
183,002151.SZ,002151,北斗星通,通信设备,77.86,0.0,2.0,285.62,"全国社保基金一零二组合
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
国家集成电路产业投资基金股份有限公司",5.0
184,300858.SZ,300858,科拓生物,食品,85.58,0.0,2.0,17.66,,0.0
185,002991.SZ,002991,甘源食品,食品,98.87,0.0,3.0,23.04,,0.0
186,603338.SH,603338,浙江鼎力,专用机械,99.15,1.0,1.0,481.36,"中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",5.0
187,300776.SZ,300776,帝尔激光,专用机械,100.4,0.0,1.0,45.64,"中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国农业银行股份有限公司-新华优选分红混合型证券投资基金",4.0
188,688598.SH,688598,金博股份,矿物制品,111.05,0.0,1.0,20.3,,0.0
189,688338.SH,688338,N赛科,生物制药,134.0,2.0,1.0,25.08,,0.0
190,002049.SZ,002049,紫光国微,元器件,145.21,1.0,1.0,880.31,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",6.0
191,603208.SH,603208,江山欧派,家居用品,153.47,0.0,1.0,161.24,"交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金",6.0
192,688311.SH,688311,盟升电子,元器件,157.1,1.0,1.0,41.37,,0.0
193,002985.SZ,002985,北摩高科,航空,214.3,1.0,2.0,80.45,"中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
泰康资产管理有限责任公司-积极配置投资产品
全国社保基金一零七组合
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
中国工商银行-广发聚富开放式证券投资基金",7.0
194,300601.SZ,300601,康泰生物,生物制药,230.0,4.0,1.0,1035.98,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金",6.0
