code,name,pe,p_change_01,past_average_turnover,stop_mark
300459,金科文化,58.7,1.65,1.85,
600836,界龙实业,0.0,1.642,1.643,
000620,新华联,36.26,1.635,0.383,
600601,方正科技,0.0,1.62,0.573,
300495,美尚生态,30.92,1.609,1.14,
000752,西藏发展,281.7,1.608,0.79,
600007,中国国贸,24.18,1.602,0.21,
300557,理工光科,51.52,1.586,3.163,
002548,金新农,29.95,1.572,1.097,
600036,招商银行,9.75,1.571,0.307,
002477,雏鹰农牧,14.14,1.564,3.097,
002697,红旗连锁,44.12,1.559,4.09,
600691,阳煤化工,48.68,1.557,1.857,
000798,中水渔业,24.0,1.552,1.273,
600976,健民集团,34.03,1.538,0.54,
300237,美晨生态,23.93,1.536,0.363,
002015,霞客环保,0.0,1.527,1.093,
300308,中际旭创,205.1,1.512,0.813,
300330,华虹计通,0.0,1.51,1.173,
000999,华润三九,19.3,1.5,0.67,
300379,东方通,66.54,1.499,2.697,
002389,南洋科技,82.59,1.493,1.447,
600857,宁波中百,61.01,1.486,0.75,
300667,必创科技,191.53,1.484,10.057,
600830,香溢融通,35.96,1.47,3.627,
600467,好当家,71.5,1.415,1.18,
300296,利亚德,43.55,1.404,1.333,
600251,冠农股份,47.77,1.398,1.877,
600351,亚宝药业,29.74,1.394,1.303,
002390,信邦制药,42.1,1.376,1.42,
300309,吉艾科技,78.83,1.368,0.607,
002890,弘宇股份,36.54,1.362,4.133,
002731,萃华珠宝,36.29,1.359,2.767,
300106,西部牧业,0.0,1.344,3.25,
601018,宁波港,22.65,1.319,0.18,
000543,皖能电力,62.37,1.318,1.053,
300294,博雅生物,44.17,1.313,0.597,
601601,中国太保,24.42,1.311,0.433,
600611,大众交通,14.91,1.31,1.387,
300339,润和软件,48.49,1.299,3.53,
300289,利德曼,49.98,1.277,1.207,
002025,航天电器,32.62,1.269,1.95,
000626,远大控股,20.94,1.241,1.817,
300575,中旗股份,28.57,1.233,2.897,
002495,佳隆股份,106.66,1.221,1.037,
300265,通光线缆,26.8,1.22,0.49,
600521,华海药业,45.19,1.219,0.857,
600738,兰州民百,43.35,1.216,0.833,
600876,洛阳玻璃,12449.38,1.214,5.113,
600676,交运股份,20.91,1.193,1.57,
002557,洽洽食品,24.12,1.19,0.403,
000627,天茂集团,33.48,1.188,1.03,
000889,茂业通信,33.86,1.161,0.397,
300664,鹏鹞环保,32.69,1.158,16.813,
600683,京投发展,12.5,1.156,0.693,
300124,汇川技术,55.59,1.156,1.127,
300270,中威电子,81.87,1.154,1.053,
300533,冰川网络,49.85,1.149,4.183,
300450,先导智能,55.01,1.145,3.09,
600801,华新水泥,15.02,1.142,2.673,
600513,联环药业,34.21,1.134,1.717,
300540,深冷股份,114.89,1.129,2.733,
002790,瑞尔特,22.93,1.119,2.177,
002691,冀凯股份,437.79,1.115,0.137,
300246,宝莱特,34.13,1.096,3.22,
300522,世名科技,33.21,1.089,3.107,
002755,东方新星,248.61,1.076,1.547,
002567,唐人神,19.85,1.06,2.063,
300466,赛摩电气,181.08,1.038,8.563,
000066,中国长城,50.71,1.02,2.257,
600235,民丰特纸,100.68,1.003,1.213,
300538,同益股份,121.42,0.978,3.153,
600233,圆通速递,31.74,0.971,0.627,
600211,西藏药业,25.58,0.959,0.977,
000636,风华高科,46.43,0.956,6.29,
002411,必康股份,48.75,0.924,2.747,
000416,民生控股,110.23,0.902,2.15,
002262,恩华药业,35.26,0.894,0.637,
300637,扬帆新材,35.67,0.888,3.463,
300364,中文在线,167.4,0.886,10.4,
002689,远大智能,91.94,0.853,0.807,
000665,湖北广电,19.01,0.849,2.387,
600249,两面针,0.0,0.84,3.74,
000977,浪潮信息,78.76,0.834,4.14,
600009,上海机场,27.26,0.817,0.58,
000899,赣能股份,22.6,0.815,0.853,
002318,久立特材,35.93,0.805,0.733,
600575,皖江物流,44.95,0.8,0.233,
002850,科达利,30.64,0.799,2.143,
600990,四创电子,87.76,0.797,1.38,
000656,金科股份,21.72,0.781,0.59,
300573,兴齐眼药,30.09,0.774,4.1,
300366,创意信息,54.03,0.771,3.84,
600886,国投电力,12.08,0.753,0.307,
002472,双环传动,25.47,0.752,2.853,
002316,键桥通讯,0.0,0.719,1.253,
000685,中山公用,13.21,0.714,0.747,
600999,招商证券,20.49,0.692,0.353,
300034,钢研高纳,75.08,0.683,2.97,
002670,国盛金控,53.04,0.679,2.673,
002711,欧浦智网,29.0,0.679,1.82,
300281,金明精机,66.67,0.676,1.31,
002431,棕榈股份,45.88,0.655,1.713,
600444,国机通用,58.6,0.654,4.55,
000903,云内动力,25.14,0.649,0.803,
600806,*ST昆机,0.0,0.638,,
002766,索菱股份,39.69,0.603,3.087,
600809,山西汾酒,45.1,0.594,0.51,
000918,嘉凯城,0.0,0.591,0.293,
002254,泰和新材,79.41,0.58,1.52,
300551,古鳌科技,0.0,0.571,2.327,
300025,华星创业,75.09,0.57,5.2,
002300,太阳电缆,40.98,0.528,2.833,
300176,鸿特精密,37.94,0.525,1.017,
002271,东方雨虹,31.81,0.522,1.1,
600167,联美控股,34.1,0.517,0.35,
002346,柘中股份,24.46,0.509,4.987,
600242,中昌数据,57.52,0.5,0.74,
601238,广汽集团,12.95,0.477,0.093,
601113,华鼎股份,146.61,0.465,0.223,
002171,楚江新材,19.63,0.461,1.347,
600973,宝胜股份,39.98,0.46,0.7,
600420,现代制药,24.31,0.435,1.053,
601766,中国中车,32.46,0.417,0.32,
600248,延长化建,27.56,0.414,0.597,
300712,永福股份,36.68,0.408,13.137,
600731,湖南海利,114.6,0.405,1.567,
600706,曲江文旅,29.55,0.4,1.413,
000570,苏常柴Ａ,49.54,0.399,0.833,
000551,创元科技,28.09,0.397,1.003,
002686,亿利达,32.4,0.386,0.37,
300494,盛天网络,42.71,0.322,7.233,
000786,北新建材,18.31,0.322,2.277,
000423,东阿阿胶,19.26,0.297,1.107,
300630,普利制药,106.35,0.294,2.923,
000659,*ST中富,84.19,0.288,1.193,
600739,辽宁成大,16.29,0.281,0.467,
300718,长盛轴承,30.2,0.271,8.637,
000731,四川美丰,24.81,0.264,2.28,
002351,漫步者,35.93,0.26,4.507,
300066,三川智慧,49.29,0.26,1.947,
002324,普利特,28.36,0.247,0.62,
300229,拓尔思,77.12,0.244,1.943,
000633,合金投资,0.0,0.243,0.81,
601789,宁波建工,20.27,0.235,1.16,
002069,獐子岛,30.83,0.234,2.723,
000530,大冷股份,21.73,0.221,4.487,
002696,百洋股份,63.45,0.217,0.787,
002719,麦趣尔,96.48,0.214,2.167,
600091,ST明科,114.97,0.205,0.853,
601881,中国银河,22.67,0.197,3.163,
600375,华菱星马,94.81,0.194,1.36,
300144,宋城演艺,22.79,0.188,0.743,
002570,贝因美,0.0,0.181,2.58,
300735,光弘科技,39.16,0.177,18.823,
000679,大连友谊,289.89,0.17,0.737,
300549,优德精密,30.7,0.161,3.44,
000155,川化股份,35.06,0.157,3.283,
002336,人人乐,0.0,0.155,1.017,
002886,沃特股份,59.97,0.134,10.787,
600479,千金药业,39.7,0.121,1.57,
002868,绿康生化,26.24,0.12,4.84,
300068,南都电源,28.36,0.116,1.79,
300326,凯利泰,28.6,0.107,1.123,
601311,骆驼股份,23.38,0.089,0.487,
600368,五洲交通,11.75,0.056,1.03,
300424,航新科技,101.41,0.042,3.433,
600240,华业资本,9.39,0.038,1.763,
000333,美的集团,18.49,0.019,0.613,
002882,金龙羽,27.74,0.016,4.9,
600336,澳柯玛,69.65,0.009,0.92,
002201,九鼎新材,434.84,0.008,1.023,
002172,澳洋科技,16.95,0.002,1.94,
002290,中科新材,44.84,-0.001,1.167,
002612,朗姿股份,34.53,-0.001,1.13,
600597,光明乳业,22.39,-0.003,0.69,
300026,红日药业,19.18,-0.007,0.76,
600655,豫园股份,19.79,-0.008,0.627,
002687,乔治白,37.32,-0.017,2.013,
601952,苏垦农发,26.26,-0.017,11.087,
000976,华铁股份,45.33,-0.019,0.8,
002415,海康威视,48.14,-0.037,0.507,
600139,西部资源,0.0,-0.04,2.177,
601799,星宇股份,33.12,-0.055,0.207,
600993,马应龙,24.24,-0.064,1.267,
000803,*ST金宇,120.27,-0.07,0.38,
000026,飞亚达Ａ,32.1,-0.078,1.507,
600452,涪陵电力,22.04,-0.097,0.573,
002897,意华股份,37.66,-0.103,10.06,
002474,榕基软件,152.08,-0.113,3.633,
000880,潍柴重机,64.29,-0.12,1.277,
002373,千方科技,47.92,-0.12,2.183,
300206,理邦仪器,44.67,-0.138,0.967,
002199,东晶电子,0.0,-0.144,0.433,
600094,大名城,12.31,-0.153,0.337,
300423,鲁亿通,188.49,-0.154,0.607,
601628,中国人寿,21.1,-0.159,0.08,
000610,西安旅游,0.0,-0.168,2.107,
002170,芭田股份,196.18,-0.174,0.527,
600570,恒生电子,78.64,-0.204,3.35,
300545,联得装备,67.94,-0.207,5.647,
000546,金圆股份,29.96,-0.212,0.907,
600644,乐山电力,22.65,-0.215,0.733,
002871,伟隆股份,35.43,-0.227,4.887,
002470,金正大,22.13,-0.227,0.573,
002443,金洲管道,30.94,-0.229,1.153,
600826,兰生股份,38.9,-0.234,1.217,
002843,泰嘉股份,43.88,-0.238,4.053,
002778,高科石化,57.46,-0.247,1.747,
600587,新华医疗,337.59,-0.254,0.773,
000911,南宁糖业,0.0,-0.254,1.5,
000662,天夏智慧,35.34,-0.255,1.023,
002275,桂林三金,19.32,-0.255,0.33,
300081,恒信东方,57.26,-0.258,1.82,
300094,国联水产,37.71,-0.262,0.877,
000690,宝新能源,40.68,-0.263,0.66,
300258,精锻科技,25.38,-0.266,1.087,
300233,金城医药,30.03,-0.285,0.6,
600889,南京化纤,22.01,-0.299,0.947,
002918,蒙娜丽莎,22.35,-0.306,8.557,
600624,复旦复华,112.69,-0.308,2.217,
300157,恒泰艾普,43.57,-0.314,4.237,
600379,宝光股份,43.43,-0.324,0.707,
600505,西昌电力,32.49,-0.326,0.92,
002498,汉缆股份,33.21,-0.328,0.283,
300452,山河药辅,42.87,-0.338,2.533,
600027,华电国际,0.0,-0.338,0.393,
600312,平高电气,19.23,-0.345,1.56,
300590,移为通信,37.91,-0.351,5.19,
002653,海思科,41.98,-0.359,0.437,
300239,东宝生物,108.55,-0.367,0.98,
002234,民和股份,0.0,-0.377,2.403,
002408,齐翔腾达,29.28,-0.392,0.52,
000996,中国中期,137.34,-0.413,7.98,
600619,海立股份,33.67,-0.414,1.417,
600466,蓝光发展,28.52,-0.418,2.953,
002909,集泰股份,43.12,-0.439,14.06,
002587,奥拓电子,33.26,-0.444,5.08,
300008,天海防务,39.15,-0.447,2.757,
000785,武汉中商,49.95,-0.447,1.63,
600488,天药股份,39.09,-0.453,0.673,
002194,武汉凡谷,0.0,-0.459,4.01,
600660,福耀玻璃,20.59,-0.464,0.66,
002287,奇正藏药,43.71,-0.471,0.57,
300663,科蓝软件,0.0,-0.48,22.39,
002397,梦洁股份,48.14,-0.492,0.66,
002223,鱼跃医疗,31.37,-0.512,1.603,
300178,腾邦国际,29.12,-0.517,1.25,
000971,高升控股,36.21,-0.517,2.367,
002526,山东矿机,70.22,-0.52,0.99,
600030,中信证券,20.29,-0.521,1.737,
000027,深圳能源,20.87,-0.53,0.153,
300643,万通智控,55.8,-0.543,4.743,
300426,唐德影视,48.23,-0.549,1.283,
002059,云南旅游,108.56,-0.556,0.287,
300484,蓝海华腾,25.38,-0.562,2.713,
000587,金洲慈航,15.11,-0.581,0.99,
002614,奥佳华,41.62,-0.587,0.817,
002693,双成药业,0.0,-0.588,0.637,
600064,南京高科,14.27,-0.588,1.047,
300680,隆盛科技,98.89,-0.594,11.173,
300319,麦捷科技,46.74,-0.598,1.113,
000897,津滨发展,0.0,-0.618,0.937,
002329,皇氏集团,34.49,-0.632,4.687,
601500,通用股份,40.22,-0.657,2.66,
002768,国恩股份,39.52,-0.674,3.647,
300512,中亚股份,23.38,-0.677,3.353,
300368,汇金股份,0.0,-0.684,2.31,
000409,山东地矿,0.0,-0.685,1.973,
600222,太龙药业,703.22,-0.688,0.763,
002781,奇信股份,24.38,-0.696,1.55,
600097,开创国际,92.61,-0.707,0.683,
600615,丰华股份,15.21,-0.713,1.2,
000157,中联重科,19.24,-0.714,0.533,
300636,同和药业,31.55,-0.716,6.407,
002339,积成电子,73.39,-0.718,3.12,
002675,东诚药业,37.02,-0.723,1.603,
000419,通程控股,23.69,-0.729,1.183,
300232,洲明科技,33.68,-0.73,1.877,
000789,万年青,21.09,-0.733,6.777,
000901,航天科技,71.89,-0.734,2.637,
002417,深南股份,248.37,-0.738,3.39,
000952,广济药业,31.41,-0.746,1.47,
300739,明阳电路,36.41,-0.746,17.937,
000544,中原环保,23.69,-0.759,0.493,
600313,农发种业,0.0,-0.764,5.163,
300418,昆仑万维,36.86,-0.766,4.61,
002586,围海股份,99.07,-0.767,0.783,
002848,高斯贝尔,229.4,-0.773,5.223,
600271,航天信息,24.68,-0.773,1.333,
002206,海 利 得,19.41,-0.779,0.657,
002902,铭普光磁,58.25,-0.788,13.973,
002733,雄韬股份,50.11,-0.805,2.263,
000548,湖南投资,16.73,-0.805,1.543,
000166,申万宏源,23.35,-0.815,0.19,
300683,海特生物,32.76,-0.816,5.39,
300716,国立科技,46.3,-0.816,14.763,
600882,广泽股份,0.0,-0.822,0.32,
300191,潜能恒信,0.0,-0.844,1.96,
600811,东方集团,25.41,-0.886,0.427,
601899,紫金矿业,35.42,-0.886,1.99,
300569,天能重工,34.82,-0.909,3.64,
600023,浙能电力,14.76,-0.931,0.17,
300552,万集科技,150.14,-0.941,2.667,
601390,中国中铁,11.58,-0.943,0.193,
000720,新能泰山,0.0,-0.946,0.763,
000028,国药一致,22.92,-0.956,0.58,
002791,坚朗五金,21.5,-0.958,1.247,
002298,中电鑫龙,36.31,-0.974,1.363,
300615,欣天科技,66.35,-0.981,6.3,
600243,青海华鼎,62.08,-0.987,1.0,
600965,福成股份,51.96,-0.987,0.43,
601229,上海银行,7.51,-0.999,0.69,
300617,安靠智电,41.1,-1.023,3.017,
600422,昆药集团,18.79,-1.033,2.91,
600529,山东药玻,22.13,-1.038,0.707,
600361,华联综超,33.31,-1.041,1.69,
002203,海亮股份,18.68,-1.041,0.617,
600551,时代出版,19.35,-1.042,0.527,
002872,天圣制药,29.22,-1.045,2.1,
600061,国投资本,20.22,-1.057,0.26,
600189,吉林森工,0.0,-1.058,0.757,
002299,圣农发展,137.05,-1.058,1.357,
002468,申通快递,24.38,-1.081,1.187,
600425,*ST青松,1519.66,-1.083,0.833,
300248,新开普,31.61,-1.089,3.633,
000705,浙江震元,39.44,-1.099,1.47,
000099,中信海直,43.89,-1.1,1.587,
300563,神宇股份,47.69,-1.107,6.43,
600298,安琪酵母,29.59,-1.121,0.903,
300553,集智股份,69.03,-1.121,1.747,
002735,王子新材,65.12,-1.122,1.027,
600713,南京医药,24.34,-1.123,0.787,
000833,贵糖股份,51.12,-1.129,1.22,
002652,扬子新材,44.54,-1.132,1.657,
300386,飞天诚信,88.3,-1.132,4.31,
300279,和晶科技,46.95,-1.143,0.82,
000561,烽火电子,514.23,-1.148,0.783,
600895,张江高科,37.95,-1.149,1.15,
300221,银禧科技,37.91,-1.154,3.83,
600455,博通股份,144.97,-1.157,0.257,
300126,锐奇股份,725.59,-1.164,1.917,
300721,怡达股份,33.93,-1.178,14.263,
600724,宁波富达,28.63,-1.184,0.593,
600741,华域汽车,12.96,-1.187,0.5,
000876,新 希 望,12.21,-1.192,0.787,
300095,华伍股份,47.25,-1.194,1.643,
002641,永高股份,26.57,-1.212,0.38,
000722,湖南发展,33.09,-1.226,1.28,
002779,中坚科技,56.08,-1.23,1.64,
000590,启迪古汉,138.46,-1.234,0.5,
000650,仁和药业,17.35,-1.236,0.83,
601668,中国建筑,7.75,-1.24,0.563,
002453,天马精化,604.76,-1.244,1.06,
600511,国药股份,20.27,-1.251,1.867,
002361,神剑股份,36.82,-1.261,1.39,
002157,正邦科技,20.07,-1.265,1.093,
600252,中恒集团,19.09,-1.266,0.797,
600802,福建水泥,0.0,-1.278,1.937,
600651,飞乐音响,12.26,-1.279,0.973,
600020,中原高速,7.26,-1.295,2.26,
002677,浙江美大,35.5,-1.299,2.3,
002563,森马服饰,19.54,-1.314,0.267,
300249,依米康,62.55,-1.317,1.473,
600549,厦门钨业,34.24,-1.32,1.917,
600774,汉商集团,264.3,-1.325,0.273,
000909,数源科技,83.14,-1.327,2.277,
000539,粤电力Ａ,22.61,-1.328,0.13,
300115,长盈精密,23.14,-1.329,2.97,
600137,浪莎股份,73.22,-1.331,2.493,
000726,鲁 泰Ａ,12.16,-1.336,0.637,
000860,顺鑫农业,29.85,-1.348,0.673,
300158,振东制药,22.23,-1.351,2.45,
000975,银泰资源,67.04,-1.355,0.937,
600847,*ST万里,450.94,-1.357,0.203,
600538,国发股份,0.0,-1.358,0.743,
000502,绿景控股,0.0,-1.368,1.153,
600725,ST云维,503.11,-1.375,0.37,
000632,三木集团,977.28,-1.394,0.89,
002803,吉宏股份,90.72,-1.399,0.6,
601818,光大银行,6.49,-1.4,0.313,
300592,华凯创意,35.56,-1.428,3.113,
600234,ST山水,0.0,-1.444,0.093,
300600,瑞特股份,34.28,-1.459,1.387,
600383,金地集团,17.94,-1.462,0.743,
002574,明牌珠宝,32.35,-1.462,1.387,
600396,金山股份,0.0,-1.466,0.57,
600377,宁沪高速,12.46,-1.48,0.143,
600429,三元股份,53.76,-1.486,0.433,
600919,江苏银行,6.91,-1.488,0.807,
002819,东方中科,173.04,-1.488,1.033,
002633,申科股份,0.0,-1.5,2.557,
002888,惠威科技,65.08,-1.502,5.82,
002655,共达电声,423.31,-1.51,5.353,
002608,江苏国信,15.8,-1.514,1.34,
002144,宏达高科,22.86,-1.515,1.037,
300149,量子高科,91.94,-1.515,0.733,
300020,银江股份,41.5,-1.516,3.967,
600400,红豆股份,15.79,-1.518,2.56,
300629,新劲刚,174.08,-1.518,18.21,
002240,威华股份,316.99,-1.521,1.067,
300681,英搏尔,43.92,-1.522,5.243,
000828,东莞控股,11.22,-1.525,0.36,
002906,华阳集团,35.99,-1.529,8.327,
300396,迪瑞医疗,32.63,-1.532,1.393,
002483,润邦股份,29.55,-1.533,0.563,
600703,三安光电,32.06,-1.537,1.063,
002288,超华科技,97.62,-1.539,1.807,
601328,交通银行,6.47,-1.54,0.297,
300373,扬杰科技,42.97,-1.544,2.39,
002853,皮阿诺,43.56,-1.548,4.21,
600779,水井坊,63.52,-1.568,1.06,
600992,贵绳股份,124.09,-1.57,1.06,
002490,*ST墨龙,257.21,-1.578,1.127,
600301,ST南化,0.0,-1.591,0.363,
300550,和仁科技,87.04,-1.6,3.297,
600848,上海临港,68.54,-1.603,3.36,
002827,高争民爆,25.14,-1.616,3.987,
002385,大北农,23.24,-1.628,1.293,
300497,富祥股份,27.51,-1.629,2.283,
600269,赣粤高速,10.37,-1.632,0.667,
600531,豫光金铅,34.16,-1.636,2.54,
300499,高澜股份,53.37,-1.639,1.84,
300331,苏大维格,42.86,-1.662,6.463,
300194,福安药业,19.93,-1.678,1.097,
002090,金智科技,30.39,-1.682,0.53,
600694,大商股份,11.67,-1.698,0.66,
002740,爱迪尔,41.58,-1.703,2.007,
300243,瑞丰高材,69.53,-1.709,0.483,
300352,北信源,172.59,-1.71,3.383,
000861,海印股份,41.59,-1.711,0.463,
300445,康斯特,51.53,-1.725,1.79,
300338,开元股份,42.84,-1.726,0.663,
300623,捷捷微电,37.4,-1.731,6.32,
002255,海陆重工,46.0,-1.737,0.763,
601857,中国石油,61.9,-1.758,0.04,
601107,四川成渝,9.8,-1.762,0.283,
000692,惠天热电,0.0,-1.762,0.61,
600461,洪城水业,17.19,-1.775,0.893,
600900,长江电力,15.32,-1.778,0.173,
600275,*ST昌鱼,0.0,-1.786,0.457,
000813,德展健康,21.76,-1.794,0.493,
300073,当升科技,35.75,-1.811,4.043,
300510,金冠电气,72.09,-1.812,1.753,
300092,科新机电,246.54,-1.814,2.097,
002277,友阿股份,16.99,-1.816,1.27,
000403,ST生化,103.06,-1.817,0.26,
300675,建科院,1106.54,-1.824,15.297,
600280,中央商场,25.22,-1.832,0.647,
002433,太安堂,22.48,-1.836,1.06,
000882,华联股份,221.01,-1.841,4.22,
600201,生物股份,27.64,-1.846,0.627,
600170,上海建工,13.01,-1.848,0.343,
600792,云煤能源,0.0,-1.852,0.297,
600035,楚天高速,11.58,-1.853,0.68,
002753,永东股份,20.85,-1.855,2.453,
600749,西藏旅游,0.0,-1.864,0.83,
002412,汉森制药,53.0,-1.866,0.33,
300671,富满电子,74.66,-1.867,5.823,
000848,承德露露,21.22,-1.869,0.557,
300648,星云股份,57.8,-1.878,5.067,
600182,S佳通,162.19,-1.886,1.377,
000601,韶能股份,12.55,-1.889,0.333,
000715,中兴商业,33.14,-1.892,0.58,
600668,尖峰集团,12.45,-1.893,1.4,
002457,青龙管业,0.0,-1.897,6.64,
002340,格林美,52.88,-1.902,6.037,
600129,太极集团,79.57,-1.903,0.423,
600687,刚泰控股,34.7,-1.907,0.5,
300720,海川智能,59.99,-1.915,13.713,
600118,中国卫星,59.47,-1.918,0.953,
600770,综艺股份,177.55,-1.918,1.633,
000418,小天鹅Ａ,28.3,-1.923,0.353,
002796,世嘉科技,95.28,-1.932,8.2,
600839,四川长虹,62.36,-1.97,0.76,
600056,中国医药,18.13,-1.976,0.793,
300546,雄帝科技,46.27,-1.999,1.87,
600606,绿地控股,10.22,-2.008,3.02,
300382,斯莱克,51.78,-2.01,0.72,
000965,天保基建,13.06,-2.018,0.907,
002883,中设股份,52.79,-2.02,13.303,
300460,惠伦晶体,120.06,-2.025,1.623,
300286,安科瑞,24.84,-2.032,0.96,
600936,广西广电,41.14,-2.042,0.477,
600812,华北制药,243.36,-2.05,0.227,
300548,博创科技,41.7,-2.051,4.323,
002187,广百股份,17.08,-2.053,1.133,
600969,郴电国际,27.5,-2.054,1.483,
002628,成都路桥,201.7,-2.055,0.437,
002217,合力泰,24.61,-2.063,0.94,
300304,云意电气,40.33,-2.063,4.267,
002435,长江润发,24.93,-2.072,0.507,
002461,珠江啤酒,45.64,-2.081,0.307,
600585,海螺水泥,12.79,-2.081,1.177,
600346,恒力股份,39.47,-2.084,1.79,
300269,联建光电,15.51,-2.089,2.64,
300318,博晖创新,147.59,-2.094,0.527,
600210,紫江企业,12.58,-2.109,1.853,
300322,硕贝德,94.24,-2.11,2.523,
002467,二六三,60.03,-2.11,2.293,
600621,华鑫股份,84.41,-2.112,4.513,
600090,同济堂,19.5,-2.116,1.533,
300543,朗科智能,32.2,-2.118,7.54,
600220,江苏阳光,46.42,-2.121,0.737,
002011,盾安环境,76.91,-2.125,1.823,
000558,莱茵体育,302.54,-2.125,1.77,
300036,超图软件,72.88,-2.128,2.727,
600628,新世界,10.6,-2.13,1.393,
002210,飞马国际,81.44,-2.134,0.363,
600756,浪潮软件,128.47,-2.144,2.753,
600416,湘电股份,125.92,-2.149,1.98,
000987,越秀金控,33.15,-2.162,3.123,
002235,安妮股份,48.82,-2.176,5.667,
300408,三环集团,41.82,-2.176,0.693,
300142,沃森生物,0.0,-2.184,1.297,
601717,郑煤机,25.0,-2.191,1.033,
300703,创源文化,38.93,-2.192,7.783,
600089,特变电工,13.11,-2.201,0.753,
600890,中房股份,0.0,-2.207,0.353,
600871,石化油服,0.0,-2.208,0.317,
300476,胜宏科技,39.19,-2.214,16.837,
300652,雷迪克,28.5,-2.217,4.097,
300131,英唐智控,48.84,-2.236,2.01,
002576,通达动力,2745.7,-2.239,4.0,
600236,桂冠电力,13.99,-2.244,0.12,
002228,合兴包装,33.19,-2.264,0.39,
600059,古越龙山,48.52,-2.266,0.463,
600033,福建高速,11.97,-2.266,0.317,
300041,回天新材,37.99,-2.269,1.667,
601958,金钼股份,425.29,-2.274,0.54,
601158,重庆水务,15.33,-2.282,0.19,
002564,天沃科技,20.64,-2.283,0.813,
300204,舒泰神,21.2,-2.285,0.49,
000014,沙河股份,365.38,-2.289,3.903,
000429,粤高速Ａ,9.43,-2.295,0.997,
300104,乐视网,0.0,-2.295,9.59,
000058,深 赛 格,85.05,-2.296,1.153,
002353,杰瑞股份,207.63,-2.303,1.553,
002795,永和智控,44.64,-2.32,6.463,
300513,恒泰实达,499.5,-2.329,0.653,
600548,深高速,11.35,-2.332,0.197,
002718,友邦吊顶,33.18,-2.337,0.98,
300138,晨光生物,26.65,-2.343,1.117,
002618,丹邦科技,245.94,-2.345,0.92,
600898,国美通讯,220.33,-2.361,3.653,
002100,天康生物,17.58,-2.376,0.323,
601199,江南水务,16.57,-2.387,0.893,
600805,悦达投资,0.0,-2.389,0.9,
600321,正源股份,633.13,-2.399,0.47,
002639,雪人股份,342.56,-2.399,1.333,
002800,天顺股份,37.47,-2.407,2.093,
300665,飞鹿股份,83.9,-2.413,10.777,
600151,航天机电,0.0,-2.419,0.637,
002728,特一药业,32.44,-2.422,2.073,
300298,三诺生物,36.05,-2.424,0.99,
000597,东北制药,41.41,-2.426,0.89,
300299,富春股份,41.22,-2.43,2.7,
002230,科大讯飞,334.9,-2.434,3.727,
000048,康达尔,0.0,-2.437,0.153,
002546,新联电子,36.25,-2.439,1.127,
002541,鸿路钢构,18.87,-2.441,1.113,
002588,史丹利,25.79,-2.464,1.283,
002104,恒宝股份,31.13,-2.468,2.717,
300169,天晟新材,430.93,-2.47,0.783,
002129,中环股份,37.86,-2.489,2.863,
300074,华平股份,202.66,-2.49,0.837,
600060,海信电器,24.58,-2.491,1.103,
000725,京东方Ａ,22.01,-2.5,2.073,
600493,凤竹纺织,85.93,-2.504,0.923,
300539,横河模具,52.17,-2.511,3.31,
600730,中国高科,27.48,-2.511,2.377,
002315,焦点科技,53.97,-2.518,2.643,
600750,江中药业,16.57,-2.53,2.513,
002750,龙津药业,78.74,-2.53,1.467,
002684,猛狮科技,61.97,-2.536,1.627,
000936,华西股份,35.48,-2.536,4.907,
002029,七 匹 狼,25.66,-2.542,1.037,
000676,智度股份,24.2,-2.552,1.83,
000727,华东科技,0.0,-2.557,1.52,
600697,欧亚集团,13.26,-2.562,0.823,
600640,号百控股,37.46,-2.57,0.707,
600863,内蒙华电,23.97,-2.573,0.217,
300597,吉大通信,78.73,-2.576,6.81,
000919,金陵药业,20.95,-2.584,0.817,
002676,顺威股份,319.04,-2.584,4.893,
600337,美克家居,27.51,-2.588,0.443,
300525,博思软件,164.99,-2.598,0.933,
600648,外高桥,43.54,-2.6,0.29,
600533,栖霞建设,43.13,-2.601,1.057,
600814,杭州解百,29.75,-2.607,0.977,
002488,金固股份,2428.86,-2.613,1.99,
002060,粤 水 电,42.83,-2.616,0.62,
300078,思创医惠,49.61,-2.629,4.04,
000957,中通客车,33.55,-2.631,2.74,
000613,大东海A,1082.53,-2.634,7.987,
600637,东方明珠,30.95,-2.636,0.283,
002835,同为股份,61.13,-2.637,3.82,
002589,瑞康医药,21.89,-2.639,0.847,
600573,惠泉啤酒,170.38,-2.645,0.99,
600323,瀚蓝环境,15.97,-2.657,0.53,
000906,浙商中拓,23.58,-2.667,0.777,
002736,国信证券,19.18,-2.667,0.177,
002420,毅昌股份,0.0,-2.681,1.01,
002889,东方嘉盛,27.53,-2.692,6.557,
000011,深物业A,12.02,-2.695,2.807,
002280,联络互动,316.01,-2.697,1.553,
300434,金石东方,117.08,-2.715,1.373,
300046,台基股份,42.9,-2.726,3.967,
300732,设研院,33.44,-2.729,9.9,
002169,智光电气,32.99,-2.733,1.127,
002261,拓维信息,35.07,-2.735,2.023,
600608,*ST沪科,0.0,-2.738,0.277,
600491,龙元建设,26.02,-2.74,0.727,
002627,宜昌交运,25.68,-2.746,0.56,
002758,华通医药,38.65,-2.753,1.533,
601007,金陵饭店,28.99,-2.753,0.783,
601333,广深铁路,27.39,-2.757,0.56,
