code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
600139,西部资源,0.939,-4.674,0.893,0.016,5.468,,
002441,众业达,4.868,-4.639,1.633,0.021,8.905,★,
002355,兴民智通,2.337,-4.638,1.45,0.011,9.608,★,
300175,朗源股份,4.086,-4.627,0.97,0.012,5.475,,
000009,中国宝安,2.342,-4.597,0.747,0.005,6.083,★,
600861,北京城乡,2.211,-4.591,0.66,0.009,8.748,★,
002039,黔源电力,1.481,-4.59,0.483,0.005,14.315,★,
600649,城投控股,0.255,-4.589,0.21,0.003,7.46,★,
002363,隆基机械,0.582,-4.577,0.827,0.009,7.03,,
002486,嘉麟杰,0.719,-4.572,1.277,0.015,4.252,★,
300191,潜能恒信,2.694,-4.556,2.42,0.012,21.835,★,
601163,三角轮胎,0.494,-4.539,1.147,0.008,16.603,★,
002076,雪 莱 特,12.69,-4.531,6.353,0.013,5.822,,
002325,洪涛股份,0.664,-4.513,0.72,0.007,4.512,★,
002752,昇兴股份,4.988,-4.503,7.677,0.065,8.308,,
000839,中信国安,1.957,-4.479,0.7,0.006,6.68,,
000678,襄阳轴承,1.172,-4.474,0.357,0.002,6.057,★,
300539,横河模具,3.886,-4.46,19.893,0.07,11.438,,
300484,蓝海华腾,2.548,-4.395,2.543,0.024,16.432,,
600120,浙江东方,2.46,-4.39,0.733,0.012,21.435,★,
600873,梅花生物,0.818,-4.385,0.297,0.008,4.928,,
000819,岳阳兴长,4.238,-4.375,2.517,0.022,12.08,★,
002811,亚泰国际,13.991,-4.373,6.36,0.041,17.912,,
002820,桂发祥,4.044,-4.372,7.063,0.047,15.812,,
600908,无锡银行,0.585,-4.356,0.917,0.003,6.868,★,
300654,世纪天鸿,1.794,-4.345,8.547,0.007,32.175,★,
002613,北玻股份,7.643,-4.342,1.957,0.019,3.713,,
002293,罗莱生活,6.39,-4.334,0.627,0.017,14.902,★,
600576,祥源文化,4.84,-4.328,5.96,0.046,6.797,,
000957,中通客车,0.787,-4.314,1.48,0.009,8.98,★,
300294,博雅生物,5.262,-4.307,1.173,0.015,35.672,★,
600176,中国巨石,6.003,-4.3,0.68,0.013,15.142,,
002635,安洁科技,2.912,-4.28,4.927,0.015,18.712,,
300214,日科化学,0.383,-4.263,2.863,0.011,5.51,,
002730,电光科技,7.979,-4.252,1.35,0.021,10.742,,
601137,博威合金,0.803,-4.208,0.257,0.009,10.042,★,
002406,远东传动,0.161,-4.197,0.473,0.006,6.678,★,
600722,金牛化工,2.341,-4.183,3.567,0.031,6.26,,
002186,全 聚 德,2.15,-4.182,0.263,0.01,15.31,★,
002684,猛狮科技,5.104,-4.166,1.78,0.022,12.978,,
300141,和顺电气,7.966,-4.151,2.603,0.019,10.115,,
002780,三夫户外,5.541,-4.148,4.507,0.02,19.182,★,
600159,大龙地产,2.192,-4.138,0.343,0.004,3.255,★,
600663,陆家嘴,0.324,-4.115,0.067,0.006,18.042,★,
000530,大冷股份,0.009,-4.033,0.93,0.005,4.81,★,
000502,绿景控股,7.164,-4.028,1.233,0.018,9.308,,
300057,万顺股份,1.105,-4.003,0.337,0.006,8.285,★,
300492,山鼎设计,2.191,-3.993,11.397,0.035,28.62,,
002388,新亚制程,9.131,-3.979,1.01,0.036,7.392,,
002751,易尚展示,0.829,-3.976,0.63,0.016,35.138,,
600350,山东高速,1.128,-3.97,0.087,0.006,5.373,★,
002328,新朋股份,2.858,-3.96,1.383,0.005,6.507,★,
002389,南洋科技,4.596,-3.959,1.76,0.015,16.972,,
002107,沃华医药,7.671,-3.958,1.093,0.014,11.792,,
600201,生物股份,0.883,-3.945,0.76,0.006,24.772,,
300148,天舟文化,0.814,-3.92,3.643,0.036,6.32,,
002489,浙江永强,3.813,-3.904,0.46,0.013,4.252,,
002511,中顺洁柔,9.354,-3.886,1.853,0.042,15.435,,
000544,中原环保,3.486,-3.854,0.563,0.007,13.912,★,
000721,西安饮食,1.268,-3.837,1.507,0.018,4.855,★,
300425,环能科技,9.801,-3.831,7.797,0.049,10.52,,
600054,黄山旅游,1.214,-3.809,0.437,0.003,12.45,★,
002732,燕塘乳业,0.771,-3.798,0.333,0.007,24.925,★,
002339,积成电子,1.834,-3.777,1.91,0.011,8.397,,
300169,天晟新材,0.709,-3.77,0.377,0.009,5.7,★,
300241,瑞丰光电,0.566,-3.769,3.407,0.019,17.715,,
600478,科力远,8.495,-3.76,0.95,0.028,5.848,,
300215,电科院,0.271,-3.754,0.637,0.013,7.555,,
600419,天润乳业,6.314,-3.752,1.223,0.022,43.558,,
601689,拓普集团,4.389,-3.75,1.78,0.015,20.213,,
002349,精华制药,3.248,-3.743,2.003,0.027,8.1,,
002081,金 螳 螂,2.513,-3.711,0.433,0.007,13.025,★,
601939,建设银行,4.725,-3.63,1.61,0.011,7.667,,
300259,新天科技,4.628,-3.603,2.667,0.022,10.755,,
002007,华兰生物,16.327,-3.596,3.83,0.052,33.095,,
002846,英联股份,1.084,-3.59,10.687,0.016,16.215,,
600223,鲁商置业,0.003,-3.583,0.193,0.004,3.5,★,
002537,海联金汇,0.987,-3.574,1.09,0.015,11.295,★,
002816,和科达,5.235,-3.56,3.503,0.017,18.155,★,
300488,恒锋工具,0.259,-3.532,4.493,0.019,33.108,,
600835,上海机电,0.861,-3.532,0.29,0.005,21.018,★,
002055,得润电子,5.178,-3.525,2.567,0.028,19.13,★,
600647,同达创业,1.249,-3.522,0.567,0.014,15.11,,
300446,乐凯新材,2.322,-3.522,2.94,0.026,22.377,,
002610,爱康科技,4.561,-3.517,1.257,0.016,2.23,,
300729,乐歌股份,0.464,-3.506,10.587,0.014,30.538,,
002473,*ST圣莱,4.899,-3.496,1.213,0.03,7.555,★,
300376,易事特,0.299,-3.488,0.497,0.01,7.045,,
600825,新华传媒,0.179,-3.475,0.243,0.004,5.528,★,
002714,牧原股份,4.815,-3.473,0.64,0.016,50.48,,
600337,美克家居,13.645,-3.463,1.187,0.04,5.702,,
600616,金枫酒业,0.413,-3.421,0.433,0.007,7.4,★,
300721,怡达股份,0.418,-3.378,9.477,0.016,31.812,,
600939,重庆建工,1.154,-3.371,0.717,0.01,6.158,★,
600259,广晟有色,1.141,-3.37,1.443,0.007,32.358,★,
000503,海虹控股,3.474,-3.368,0.777,0.006,41.435,★,
002130,沃尔核材,2.025,-3.366,2.397,0.021,5.512,★,
000025,特 力Ａ,3.279,-3.365,2.043,0.012,36.798,★,
600823,世茂股份,1.028,-3.349,0.253,0.004,4.902,★,
002494,华斯股份,1.631,-3.324,2.137,0.017,7.532,,
601116,三江购物,0.635,-3.316,1.33,0.02,19.505,,
300475,聚隆科技,0.798,-3.292,1.967,0.007,12.577,★,
601007,金陵饭店,1.28,-3.269,0.4,0.005,10.24,★,
600333,长春燃气,2.216,-3.246,0.71,0.006,5.53,★,
300385,雪浪环境,2.615,-3.224,2.15,0.01,22.868,,
300516,久之洋,3.494,-3.194,1.54,0.008,46.345,★,
600513,联环药业,1.092,-3.191,1.757,0.016,8.358,,
000836,鑫茂科技,2.861,-3.176,1.743,0.012,4.645,★,
000068,华控赛格,1.167,-3.174,0.227,0.011,4.36,★,
002266,浙富控股,4.271,-3.17,0.557,0.013,4.098,,
002125,湘潭电化,0.903,-3.164,0.86,0.005,8.97,★,
300548,博创科技,0.216,-3.159,5.64,0.023,44.908,,
300194,福安药业,0.546,-3.121,0.99,0.011,5.58,,
002352,顺丰控股,3.595,-3.12,0.183,0.006,48.85,★,
000823,超声电子,2.386,-3.09,2.01,0.007,8.933,,
000759,中百集团,1.778,-3.076,0.35,0.003,7.948,★,
600456,宝钛股份,1.62,-3.043,0.98,0.006,19.25,★,
002612,朗姿股份,6.324,-3.041,2.48,0.016,12.757,,
000537,广宇发展,1.751,-3.028,1.287,0.004,12.685,★,
002272,川润股份,0.407,-3.015,0.643,0.011,4.92,,
600036,招商银行,6.537,-3.014,0.237,0.014,30.12,,
601200,上海环境,4.878,-3.007,1.723,0.009,18.92,★,
601177,杭齿前进,0.002,-2.988,0.147,0.005,7.315,★,
300067,安诺其,10.057,-2.984,8.297,0.053,6.428,★,
600016,民生银行,1.272,-2.974,0.157,0.001,7.938,★,
600886,国投电力,3.013,-2.963,0.24,0.01,7.105,,
300741,华宝股份,1.386,-2.962,6.813,0.012,46.142,,
600192,长城电工,1.297,-2.958,0.857,0.01,5.545,,
000069,华侨城Ａ,0.754,-2.951,0.5,0.011,8.128,,
300305,裕兴股份,0.15,-2.942,0.747,0.011,7.028,,
600111,北方稀土,1.153,-2.921,0.977,0.006,12.902,★,
000011,深物业A,3.05,-2.896,4.383,0.018,14.853,★,
601618,中国中冶,0.272,-2.872,0.123,0.003,3.725,★,
000627,天茂集团,0.127,-2.865,0.633,0.01,7.86,★,
300314,戴维医疗,1.189,-2.853,1.187,0.01,12.915,★,
000012,南 玻Ａ,0.843,-2.85,0.497,0.005,7.24,★,
002087,新野纺织,0.212,-2.827,0.557,0.003,4.822,★,
000669,金鸿控股,0.549,-2.824,0.53,0.005,11.053,★,
002480,新筑股份,1.117,-2.812,0.477,0.012,7.46,,
002096,南岭民爆,1.872,-2.803,0.457,0.008,6.98,,
300442,普丽盛,5.085,-2.796,1.317,0.015,20.075,,
300473,德尔股份,1.398,-2.781,1.773,0.012,40.418,★,
600818,中路股份,3.662,-2.753,0.617,0.019,16.768,,
600824,益民集团,1.182,-2.747,0.2,0.005,4.245,★,
600240,华业资本,0.122,-2.712,0.207,0.004,7.882,★,
601668,中国建筑,2.384,-2.69,0.217,0.004,8.512,★,
002855,捷荣技术,4.42,-2.684,5.373,0.018,12.09,★,
600397,*ST安煤,0.387,-2.627,0.343,0.003,2.617,★,
600077,宋都股份,2.384,-2.624,1.007,0.018,3.498,,
600303,曙光股份,4.855,-2.621,1.903,0.008,7.698,★,
002124,天邦股份,2.886,-2.61,0.687,0.017,8.742,,
600429,三元股份,0.357,-2.593,0.197,0.012,5.772,,
000657,中钨高新,5.064,-2.592,2.377,0.017,11.65,,
600196,复星医药,1.0,-2.585,1.247,0.016,42.508,★,
002291,星期六,2.666,-2.582,1.623,0.019,6.113,★,
000762,西藏矿业,4.899,-2.578,2.567,0.019,13.398,★,
002407,多氟多,1.699,-2.555,3.413,0.013,17.417,★,
600458,时代新材,0.484,-2.502,0.48,0.007,8.255,★,
300563,神宇股份,10.068,-2.498,8.033,0.032,30.168,,
002695,煌上煌,0.07,-2.491,1.623,0.016,15.19,,
600833,第一医药,12.022,-2.479,5.463,0.05,12.925,,
002249,大洋电机,1.173,-2.459,0.843,0.008,6.018,★,
600985,雷鸣科化,8.864,-2.459,3.257,0.038,13.292,,
600421,ST仰帆,3.114,-2.458,0.267,0.012,7.318,★,
000720,*ST新能,5.287,-2.457,0.813,0.015,4.19,★,
601166,兴业银行,1.857,-2.456,0.207,0.003,16.305,★,
300649,杭州园林,1.896,-2.445,21.197,0.038,36.54,,
601128,常熟银行,1.609,-2.425,1.05,0.005,6.908,★,
600851,海欣股份,0.112,-2.414,0.217,0.01,10.235,,
300502,新易盛,1.55,-2.386,3.393,0.011,21.012,★,
002321,华英农业,0.815,-2.385,3.153,0.003,7.398,★,
002040,南 京 港,3.613,-2.385,2.057,0.023,11.655,,
000829,天音控股,2.088,-2.375,0.48,0.008,8.85,★,
000729,燕京啤酒,2.682,-2.358,0.687,0.009,7.992,★,
600820,隧道股份,0.148,-2.357,0.28,0.006,7.078,★,
002828,贝肯能源,5.352,-2.356,11.35,0.023,25.26,★,
002549,凯美特气,0.656,-2.336,0.603,0.012,6.395,,
600161,天坛生物,4.715,-2.334,2.29,0.028,29.038,★,
300521,爱司凯,10.296,-2.282,5.433,0.019,15.372,,
600073,上海梅林,0.293,-2.277,0.427,0.006,7.04,,
000651,格力电器,3.983,-2.262,1.003,0.007,48.122,★,
002230,科大讯飞,4.033,-2.25,2.05,0.133,51.325,,
002243,通产丽星,2.008,-2.244,0.65,0.01,7.182,,
300211,亿通科技,2.451,-2.241,2.457,0.016,6.77,,
600996,贵广网络,0.442,-2.169,1.34,0.004,9.058,★,
601588,北辰实业,0.005,-2.156,0.137,0.005,4.127,★,
601398,工商银行,2.021,-2.148,0.083,0.007,6.03,★,
000338,潍柴动力,2.067,-2.144,0.763,0.006,8.328,,
601515,东风股份,0.566,-2.123,0.073,0.005,8.758,★,
600295,鄂尔多斯,5.079,-2.12,1.367,0.011,11.0,,
000520,长航凤凰,7.76,-2.094,1.937,0.029,3.308,,
600973,宝胜股份,0.858,-2.078,1.16,0.006,4.682,★,
002659,凯文教育,9.653,-2.072,1.337,0.038,13.355,,
300095,华伍股份,1.98,-2.069,0.907,0.005,7.165,★,
002277,友阿股份,3.128,-2.064,1.257,0.015,4.93,★,
601199,江南水务,3.151,-2.058,1.617,0.033,5.052,,
002529,海源机械,0.611,-2.056,0.543,0.002,16.3,★,
600658,电子城,0.75,-2.054,0.267,0.004,9.438,★,
300478,杭州高新,2.534,-2.047,1.393,0.017,37.165,,
600507,方大特钢,1.664,-2.038,1.637,0.008,13.418,★,
300001,特锐德,0.947,-2.035,0.693,0.016,12.898,,
002470,金正大,1.511,-2.021,0.367,0.014,9.208,,
601678,滨化股份,2.051,-2.018,1.583,0.013,6.908,★,
300393,中来股份,12.107,-2.018,1.303,0.036,36.432,,
600684,珠江实业,0.991,-1.947,2.503,0.016,6.175,,
002481,双塔食品,0.242,-1.938,0.623,0.004,4.065,★,
601818,光大银行,2.725,-1.934,0.127,0.004,4.102,★,
600661,新南洋,4.07,-1.925,0.437,0.016,28.098,,
002620,瑞和股份,0.692,-1.913,1.18,0.008,8.91,,
600396,金山股份,0.756,-1.909,0.243,0.004,2.648,★,
000921,海信科龙,1.937,-1.897,0.697,0.005,11.093,★,
002442,龙星化工,0.079,-1.896,0.417,0.02,11.552,,
300648,星云股份,2.289,-1.867,3.42,0.01,56.515,★,
601633,长城汽车,0.909,-1.858,0.1,0.014,11.08,,
601368,绿城水务,0.498,-1.852,0.49,0.006,8.04,★,
600499,科达洁能,0.673,-1.851,1.377,0.008,8.942,★,
002050,三花智控,4.315,-1.82,0.863,0.01,17.91,,
600292,远达环保,0.715,-1.803,0.373,0.003,7.132,★,
600721,百花村,3.948,-1.795,2.56,0.019,9.592,,
002696,百洋股份,3.075,-1.789,1.303,0.017,21.175,★,
600083,博信股份,0.517,-1.76,1.03,0.014,20.8,★,
002060,粤 水 电,0.011,-1.758,0.613,0.01,3.385,,
002843,泰嘉股份,0.408,-1.752,2.703,0.017,18.07,,
601628,中国人寿,2.3,-1.741,0.037,0.004,25.31,★,
002561,徐家汇,3.989,-1.728,0.673,0.01,11.01,,
002852,道道全,0.444,-1.686,2.267,0.015,29.958,,
600637,东方明珠,6.833,-1.67,0.723,0.024,17.762,,
002046,轴研科技,1.829,-1.668,0.577,0.006,8.45,★,
002513,蓝丰生化,0.458,-1.666,1.4,0.008,8.913,★,
002191,劲嘉股份,1.696,-1.649,0.553,0.008,8.38,★,
002477,雏鹰农牧,1.665,-1.637,2.903,0.012,3.628,★,
002750,龙津药业,6.313,-1.585,1.533,0.024,9.302,★,
600248,延长化建,1.549,-1.547,0.647,0.013,5.302,★,
300360,炬华科技,1.557,-1.541,1.213,0.014,9.355,,
600511,国药股份,0.541,-1.533,0.947,0.003,29.32,★,
601933,永辉超市,2.331,-1.51,0.383,0.006,9.272,★,
002138,顺络电子,0.45,-1.508,0.917,0.001,17.672,★,
600345,长江通信,0.952,-1.487,2.953,0.016,28.053,,
002736,国信证券,0.186,-1.475,0.08,0.006,10.798,★,
002539,云图控股,6.323,-1.468,2.35,0.019,5.57,,
600705,中航资本,0.912,-1.461,0.333,0.006,5.505,★,
601328,交通银行,1.629,-1.455,0.163,0.003,6.21,★,
601169,北京银行,1.466,-1.451,0.12,0.004,6.877,★,
600276,恒瑞医药,7.838,-1.437,0.77,0.029,89.518,,
300583,赛托生物,3.291,-1.431,5.723,0.019,45.292,,
002443,金洲管道,1.427,-1.43,0.497,0.006,8.452,★,
600497,驰宏锌锗,2.952,-1.422,0.74,0.01,6.228,★,
300254,仟源医药,3.674,-1.405,5.233,0.023,10.46,,
300209,天泽信息,2.256,-1.403,4.267,0.043,19.335,,
002644,佛慈制药,1.08,-1.394,1.203,0.014,11.282,★,
601011,宝泰隆,0.011,-1.374,1.52,0.007,7.22,,
600361,华联综超,0.807,-1.362,0.75,0.008,5.105,★,
000060,中金岭南,2.97,-1.35,0.773,0.007,9.635,★,
000928,中钢国际,1.328,-1.333,0.823,0.006,5.325,★,
300585,奥联电子,0.598,-1.32,18.673,0.052,17.825,,
601258,庞大集团,0.002,-1.287,0.337,0.005,2.245,★,
002842,翔鹭钨业,0.153,-1.279,4.03,0.01,40.938,★,
600459,贵研铂业,2.263,-1.27,2.063,0.011,18.808,★,
002719,麦趣尔,1.173,-1.269,1.98,0.014,30.308,★,
002908,德生科技,0.072,-1.268,14.993,0.025,35.662,,
002796,世嘉科技,7.372,-1.263,9.553,0.022,27.12,★,
000969,安泰科技,0.515,-1.246,0.93,0.005,7.953,★,
300145,中金环境,0.902,-1.228,1.253,0.006,11.225,★,
000581,威孚高科,3.03,-1.224,1.043,0.004,23.405,★,
002841,视源股份,3.283,-1.192,1.403,0.012,89.812,★,
600153,建发股份,0.449,-1.176,0.307,0.002,11.215,★,
601699,潞安环能,3.634,-1.173,1.853,0.019,10.465,★,
600258,首旅酒店,4.895,-1.164,0.967,0.009,29.213,★,
300438,鹏辉能源,5.058,-1.155,3.373,0.017,23.91,,
600127,金健米业,0.998,-1.154,0.51,0.007,4.09,★,
002158,汉钟精机,4.569,-1.121,2.1,0.02,11.9,★,
600919,江苏银行,1.107,-1.11,0.357,0.002,7.245,★,
600804,鹏博士,4.901,-1.096,0.917,0.025,14.332,,
601336,新华保险,1.974,-1.091,0.697,0.006,46.88,★,
300207,欣旺达,5.048,-1.071,1.473,0.023,11.215,,
002393,力生制药,0.961,-1.068,0.803,0.009,28.978,★,
300218,安利股份,2.725,-1.024,0.523,0.009,7.932,★,
601226,华电重工,1.261,-1.023,0.22,0.006,4.875,★,
600688,上海石化,0.684,-1.02,0.19,0.004,5.905,★,
600674,川投能源,1.336,-0.982,0.197,0.005,9.095,★,
600246,万通地产,0.738,-0.971,0.1,0.004,4.138,★,
600858,银座股份,2.096,-0.954,0.283,0.002,7.295,★,
000070,特发信息,0.211,-0.946,1.683,0.018,9.195,,
600433,冠豪高新,0.237,-0.934,0.43,0.006,4.297,★,
000408,藏格控股,2.541,-0.905,1.287,0.011,16.835,★,
000419,通程控股,1.062,-0.892,1.023,0.01,5.728,★,
600367,红星发展,1.887,-0.884,1.657,0.013,10.452,,
300703,创源文化,3.678,-0.878,25.557,0.065,32.998,,
000155,川化股份,5.445,-0.871,1.847,0.021,6.89,,
000518,四环生物,1.207,-0.856,0.303,0.007,5.862,★,
000632,三木集团,0.855,-0.845,0.683,0.008,5.875,★,
600270,外运发展,4.571,-0.829,0.877,0.019,19.552,,
300147,香雪制药,3.965,-0.786,2.177,0.018,9.335,,
600163,中闽能源,0.519,-0.782,0.24,0.007,3.858,★,
000630,铜陵有色,0.39,-0.772,0.367,0.004,2.593,★,
002706,良信电器,2.05,-0.766,0.907,0.014,7.11,,
002685,华东重机,4.287,-0.764,1.19,0.015,9.25,,
002724,海洋王,2.784,-0.763,0.623,0.005,8.157,★,
601288,农业银行,2.337,-0.754,0.07,0.004,3.912,★,
600977,中国电影,1.827,-0.74,1.923,0.012,16.598,,
600236,桂冠电力,3.432,-0.738,0.12,0.01,5.655,,
600106,重庆路桥,0.515,-0.727,0.327,0.003,3.94,★,
000876,新 希 望,0.562,-0.7,0.303,0.003,7.145,★,
002364,中恒电气,0.68,-0.694,0.467,0.017,10.395,,
002621,三垒股份,1.127,-0.688,0.367,0.006,14.38,★,
600085,同仁堂,2.061,-0.631,0.8,0.008,38.37,,
002768,国恩股份,0.95,-0.568,0.81,0.007,25.095,,
600744,华银电力,2.481,-0.562,0.427,0.009,3.282,★,
002763,汇洁股份,0.086,-0.55,1.73,0.009,12.715,,
000158,常山北明,2.346,-0.533,1.823,0.027,7.978,,
300706,阿石创,6.067,-0.527,15.883,0.026,80.235,,
300632,光莆股份,1.564,-0.521,6.143,0.014,21.39,★,
600064,南京高科,2.065,-0.497,0.43,0.009,14.26,★,
000045,深纺织Ａ,1.333,-0.491,1.38,0.011,8.455,,
300224,正海磁材,1.335,-0.489,1.43,0.011,8.355,★,
002547,春兴精工,4.884,-0.476,2.233,0.023,8.618,,
002585,双星新材,0.969,-0.472,0.613,0.007,6.205,★,
600704,物产中大,0.469,-0.463,0.807,0.007,6.445,★,
002171,楚江新材,2.296,-0.438,0.823,0.007,7.138,★,
000965,天保基建,1.262,-0.382,0.917,0.01,5.67,★,
000878,云南铜业,1.431,-0.374,1.087,0.008,11.308,★,
600779,水井坊,8.988,-0.367,1.1,0.018,48.035,,
000599,青岛双星,2.503,-0.348,0.957,0.006,6.16,★,
000925,众合科技,5.342,-0.34,3.333,0.028,12.578,,
000681,视觉中国,0.832,-0.313,2.633,0.009,26.902,★,
300638,广和通,0.815,-0.312,9.74,0.018,42.438,★,
600843,上工申贝,0.97,-0.307,0.307,0.008,10.522,,
600385,山东金泰,0.609,-0.3,1.083,0.013,13.24,★,
600984,建设机械,2.332,-0.293,0.717,0.01,6.582,★,
300353,东土科技,0.185,-0.272,4.417,0.015,16.125,★,
300172,中电环保,5.044,-0.269,2.037,0.017,7.22,★,
600336,澳柯玛,6.163,-0.19,1.217,0.013,4.625,★,
600900,长江电力,0.875,-0.189,0.13,0.004,16.155,★,
000049,德赛电池,4.192,-0.188,3.133,0.024,33.708,,
002444,巨星科技,1.516,-0.17,0.637,0.009,11.455,★,
300023,宝德股份,0.997,-0.162,1.05,0.015,11.138,★,
300006,莱美药业,5.226,-0.152,4.403,0.029,5.962,,
601015,陕西黑猫,13.415,-0.138,2.74,0.053,7.825,,
300553,集智股份,5.275,-0.109,15.347,0.064,43.378,,
600882,广泽股份,3.477,-0.106,0.197,0.016,8.11,,
002273,水晶光电,3.867,-0.095,2.157,0.01,20.212,★,
600355,精伦电子,0.866,-0.04,0.603,0.013,5.862,,
600702,舍得酒业,7.16,-0.012,1.693,0.015,40.912,,
601127,小康股份,0.549,-0.01,0.783,0.004,17.962,★,
002591,恒大高新,0.527,-0.007,0.483,0.013,9.582,★,
002681,奋达科技,1.385,-0.007,1.737,0.016,9.905,,
002793,东音股份,0.939,-0.005,9.61,0.021,16.392,,
002740,爱迪尔,2.328,-0.004,0.973,0.009,8.45,★,
