code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
000838,财信发展,6.32,-15.339,0.081,17.119,0.058,
000526,紫光学大,0.96,-15.333,0.058,-4.812,0.098,
000868,安凯客车,6.96,-15.317,0.079,8.542,0.034,
600684,珠江实业,8.53,-15.315,0.095,16.508,0.046,
002801,微光股份,0.29,-15.307,0.087,15.066,0.059,
600213,亚星客车,2.2,-15.302,0.081,21.657,0.073,
000862,银星能源,5.01,-15.279,0.086,14.08,0.053,
000557,西部创业,5.85,-15.279,0.081,10.235,0.037,
600727,鲁北化工,3.51,-15.278,0.085,13.74,0.047,
000524,岭南控股,2.72,-15.278,0.077,24.036,0.063,
600243,青海华鼎,2.37,-15.266,0.081,29.35,0.095,
000993,闽东电力,3.73,-15.258,0.075,34.199,0.12,
002335,科华恒盛,2.25,-15.239,0.084,14.581,0.057,
002151,北斗星通,2.73,-15.235,0.089,3.521,0.025,
002338,奥普光电,2.4,-15.231,0.092,7.359,0.041,
600199,金种子酒,5.56,-15.222,0.086,8.332,0.044,
600250,南纺股份,2.59,-15.212,0.106,58.679,0.171,
000590,启迪古汉,2.23,-15.21,0.092,15.892,0.066,
600850,华东电脑,4.23,-15.196,0.093,12.301,0.047,
600689,上海三毛,1.52,-15.182,0.086,83.432,0.25,
000722,湖南发展,4.64,-15.178,0.083,20.261,0.06,
000058,深 赛 格,5.38,-15.17,0.089,57.012,0.185,
002148,北纬科技,4.43,-15.16,0.085,32.431,0.133,
002334,英威腾,5.78,-15.157,0.085,15.112,0.071,
600136,当代明诚,3.44,-15.115,0.119,8.029,0.058,
600742,一汽富维,5.08,-15.101,0.101,27.902,0.069,
002457,青龙管业,3.34,-15.083,0.079,19.881,0.053,
002625,光启技术,4.27,-15.079,0.105,29.637,0.098,
000529,广弘控股,5.7,-15.077,0.078,18.875,0.053,
002105,信隆健康,3.69,-15.075,0.081,25.898,0.079,
002792,通宇通讯,0.71,-15.062,0.086,11.81,0.057,
002351,漫步者,2.99,-15.024,0.081,16.662,0.059,
