,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
2978,601106.SH,中国一重,工程机械,0.0,-6.9,3.8,0.02,2484440.0
2217,600101.SH,明星电力,水力发电,0.0,-6.9,8.24,0.01,267123.477
2013,300632.SZ,光莆股份,半导体,0.0,-6.88,18.55,0.01,89610.8169
1919,300533.SZ,冰川网络,软件服务,0.0,-6.88,36.56,0.01,148693.8341
1495,300105.SZ,龙源技术,电器仪表,1.0,-6.86,4.92,0.01,252502.272
724,002263.SZ,*ST东南,塑料,0.0,-6.86,1.93,0.04,362523.4993
2790,600778.SH,*ST友好,百货,0.0,-6.85,5.11,0.02,158965.3098
2475,600400.SH,红豆股份,服饰,0.0,-6.84,4.42,0.02,1103389.8594
170,000591.SZ,太阳能,新型电力,1.0,-6.82,4.21,0.04,857618.6491
2272,600165.SH,新日恒力,钢加工,0.0,-6.81,5.24,0.02,358879.0981
2657,600634.SH,*ST富控,互联网,1.0,-6.8,2.81,0.04,161780.7148
260,000713.SZ,丰乐种业,种植业,1.0,-6.8,5.84,0.02,174543.5653
844,002383.SZ,合众思壮,通信设备,0.0,-6.78,14.43,0.01,701467.4486
943,002482.SZ,广田集团,装修装饰,1.0,-6.76,6.53,0.09,998630.1874
2431,600351.SH,亚宝药业,中成药,1.0,-6.76,7.85,0.03,604450.0181
1911,300525.SZ,博思软件,软件服务,1.0,-6.75,34.5,0.06,270594.2261
1022,002562.SZ,兄弟科技,化学制药,1.0,-6.75,5.33,0.06,264545.4911
574,002112.SZ,三变科技,电气设备,1.0,-6.74,8.7,0.02,159908.2281
2809,600800.SH,天津磁卡,综合类,1.0,-6.72,7.15,0.09,436833.5736
19,000025.SZ,特力A,汽车服务,1.0,-6.72,32.78,0.01,887949.8848
1025,002565.SZ,顺灏股份,造纸,0.0,-6.72,12.52,0.02,857415.8777
2966,601028.SH,玉龙股份,钢加工,1.0,-6.71,5.61,0.03,439277.4514
2131,300757.SZ,罗博特科,专用机械,1.0,-6.71,65.35,0.01,130700.0
316,000798.SZ,中水渔业,渔业,1.0,-6.7,6.69,0.03,213668.7323
2375,600283.SH,钱江水利,水务,1.0,-6.69,13.62,0.03,480780.2224
2534,600493.SH,凤竹纺织,纺织,0.0,-6.68,6.65,0.02,180880.0
601,002139.SZ,拓邦股份,元器件,1.0,-6.68,5.79,0.01,454025.8226
3531,603881.SH,数据港,电信运营,1.0,-6.66,36.04,0.03,460751.787
3189,603078.SH,江化微,化工原料,0.0,-6.65,31.63,0.01,151434.4766
1708,300319.SZ,麦捷科技,元器件,0.0,-6.65,8.03,0.02,512615.936
3226,603157.SH,拉夏贝尔,服饰,1.0,-6.61,9.71,0.07,141574.7392
1723,300334.SZ,津膜科技,专用机械,1.0,-6.61,8.63,0.02,252007.5383
3010,601218.SH,吉鑫科技,机械基件,1.0,-6.61,3.1,0.01,307445.6
3129,601990.SH,南京证券,证券,1.0,-6.6,13.7,0.01,376777.4
1312,002865.SZ,钧达股份,汽车配件,1.0,-6.59,20.71,0.01,78905.1
542,002080.SZ,中材科技,化纤,1.0,-6.58,13.92,0.06,890880.0
171,000592.SZ,平潭发展,林业,1.0,-6.57,3.93,0.01,752177.208
1438,300047.SZ,天源迪科,软件服务,1.0,-6.57,16.4,0.03,497827.1627
1879,300492.SZ,山鼎设计,建筑施工,0.0,-6.57,24.69,0.03,72458.6689
474,002012.SZ,凯恩股份,造纸,1.0,-6.57,5.25,0.03,245162.0036
35,000043.SZ,中航善达,房产服务,0.0,-6.57,8.83,0.02,588801.7651
2314,600212.SH,江泉实业,综合类,0.0,-6.56,4.77,0.02,244079.5706
1445,300054.SZ,鼎龙股份,化工原料,1.0,-6.56,9.44,0.02,645856.4866
169,000590.SZ,启迪古汉,中成药,0.0,-6.55,8.26,0.01,184393.1235
2090,300711.SZ,广哈通信,通信设备,0.0,-6.54,19.74,0.01,89238.618
645,002183.SZ,怡亚通,仓储物流,1.0,-6.54,5.77,0.02,1223461.673
2975,601099.SH,太平洋,证券,1.0,-6.54,4.04,0.01,2617441.8135
698,002236.SZ,大华股份,电器仪表,1.0,-6.52,17.11,0.01,3138502.9557
2449,600371.SH,万向德农,种植业,0.0,-6.49,7.81,0.01,175771.86
884,002423.SZ,中原特钢,特种钢,0.0,-6.48,11.58,0.03,582458.4562
1494,300104.SZ,乐视网,互联网,0.0,-6.46,3.08,0.01,946553.4287
827,002366.SZ,台海核电,专用机械,1.0,-6.45,14.01,0.04,685187.65
2367,600275.SH,ST昌鱼,农业综合,0.0,-6.45,2.94,0.03,149598.148
2741,600726.SH,华电能源,火力发电,0.0,-6.45,2.63,0.02,403619.5647
1951,300567.SZ,精测电子,电器仪表,1.0,-6.45,73.13,0.03,611982.9203
2373,600281.SH,太化股份,化工原料,0.0,-6.45,4.07,0.01,209361.6242
2416,600330.SH,天通股份,元器件,0.0,-6.44,7.83,0.01,780310.9666
2627,600599.SH,熊猫金控,多元金融,0.0,-6.44,13.03,0.01,216298.0
1892,300505.SZ,川金诺,化工原料,1.0,-6.43,24.39,0.03,146326.9489
165,000585.SZ,*ST东电,电气设备,0.0,-6.43,2.65,0.02,161496.5592
2123,300748.SZ,金力永磁,元器件,0.0,-6.42,27.2,0.02,113152.0
578,002116.SZ,中国海诚,建筑施工,1.0,-6.41,10.07,0.05,418122.4667
1071,002611.SZ,东方精工,轻工机械,1.0,-6.4,4.45,0.03,494327.2803
1029,002569.SZ,步森股份,服饰,1.0,-6.38,12.17,0.01,170095.8914
1586,300197.SZ,铁汉生态,环境保护,1.0,-6.37,4.58,0.01,761109.1101
3059,601611.SH,中国核建,建筑施工,0.0,-6.34,8.72,0.01,838689.6
1986,300604.SZ,长川科技,专用机械,0.0,-6.34,39.48,0.01,263284.4017
3480,603773.SH,沃格光电,元器件,0.0,-6.32,50.27,0.01,118882.965
1643,300254.SZ,仟源医药,化学制药,1.0,-6.32,8.08,0.02,130806.0324
2736,600721.SH,百花村,生物制药,1.0,-6.32,6.88,0.03,209945.7408
2469,600393.SH,粤泰股份,全国地产,1.0,-6.31,2.86,0.02,282626.7879
1836,300449.SZ,汉邦高科,电脑设备,1.0,-6.31,20.0,0.04,222775.464
1873,300486.SZ,东杰智能,专用机械,0.0,-6.31,15.23,0.01,203646.4707
2786,600774.SH,汉商集团,百货,1.0,-6.31,14.27,0.03,323583.2821
2091,300712.SZ,永福股份,建筑施工,0.0,-6.31,16.2,0.01,97822.1351
2717,600701.SH,*ST工新,综合类,1.0,-6.3,2.61,0.05,202504.2971
105,000506.SZ,中润资源,区域地产,1.0,-6.3,3.48,0.02,323177.4944
1566,300176.SZ,派生科技,汽车配件,0.0,-6.3,45.77,0.01,1708954.6715
720,002259.SZ,ST升达,供气供热,0.0,-6.3,2.41,0.03,174405.8112
1051,002591.SZ,恒大高新,化工原料,1.0,-6.29,8.3,0.06,150969.6719
2133,300759.SZ,康龙化成,化学制药,1.0,-6.27,41.0,0.08,269083.0
2026,300645.SZ,正元智慧,软件服务,0.0,-6.26,36.24,0.01,164598.8148
1492,300102.SZ,乾照光电,半导体,0.0,-6.25,6.91,0.01,488883.0604
2318,600217.SH,中再资环,环境保护,1.0,-6.24,5.42,0.03,714849.6406
3017,601233.SH,桐昆股份,化纤,1.0,-6.23,12.6,0.02,2248301.1071
790,002329.SZ,皇氏集团,乳制品,1.0,-6.22,4.26,0.02,220936.006
2798,600787.SH,中储股份,仓储物流,0.0,-6.2,5.97,0.02,1313281.2167
3244,603187.SH,海容冷链,机械基件,0.0,-6.2,47.62,0.01,95240.0
1533,300143.SZ,星普医科,医疗保健,0.0,-6.19,10.48,0.01,444188.249
1348,002903.SZ,宇环数控,机床制造,0.0,-6.19,19.82,0.01,130812.0
1657,300268.SZ,佳沃股份,农业综合,0.0,-6.18,14.86,0.01,146224.0064
660,002198.SZ,嘉应制药,中成药,1.0,-6.18,6.28,0.02,292223.2597
2048,300668.SZ,杰恩设计,装修装饰,0.0,-6.16,20.75,0.02,85293.9125
3283,603299.SH,苏盐井神,化工原料,0.0,-6.16,6.4,0.01,358041.6
1110,002650.SZ,加加食品,食品,0.0,-6.16,3.96,0.01,375049.327
2962,601018.SH,宁波港,港口,1.0,-6.16,4.14,0.02,5299200.0
2100,300722.SZ,新余国科,专用机械,1.0,-6.15,35.96,0.03,71920.0
221,000665.SZ,湖北广电,影视音像,1.0,-6.15,9.08,0.01,577632.2113
865,002404.SZ,嘉欣丝绸,纺织,0.0,-6.14,6.5,0.02,298392.7382
402,000925.SZ,众合科技,专用机械,1.0,-6.13,8.74,0.02,399846.9968
1578,300189.SZ,神农基因,种植业,0.0,-6.12,3.7,0.01,326609.1905
1217,002762.SZ,金发拉比,服饰,1.0,-6.12,6.7,0.02,127346.7359
970,002509.SZ,天广中茂,专用机械,0.0,-6.11,2.92,0.02,618219.0332
2372,600280.SH,中央商场,百货,0.0,-6.1,4.6,0.01,528234.0411
16,000020.SZ,深华发A,元器件,1.0,-6.08,12.51,0.05,226637.9041
1396,300005.SZ,探路者,服饰,1.0,-6.08,4.21,0.01,278795.7735
889,002428.SZ,云南锗业,小金属,0.0,-6.07,7.62,0.01,490841.6279
2098,300720.SZ,海川智能,电器仪表,0.0,-6.07,27.93,0.01,67271.6394
2462,600386.SH,北巴传媒,公共交通,1.0,-6.06,5.15,0.03,415296.0
1423,300032.SZ,金龙机电,元器件,1.0,-6.06,3.8,0.03,299955.8325
3589,603996.SH,中新科技,家用电器,1.0,-6.05,10.68,0.01,320560.2
3078,601727.SH,上海电气,电气设备,1.0,-6.05,6.02,0.02,6014103.1794
2943,600995.SH,文山电力,水力发电,1.0,-6.05,8.14,0.03,389520.4896
520,002058.SZ,威尔泰,电器仪表,0.0,-6.04,13.91,0.03,199536.6298
798,002337.SZ,赛象科技,化工机械,0.0,-6.04,5.71,0.03,335515.5682
398,000920.SZ,南方汇通,环境保护,0.0,-6.02,7.18,0.01,302919.0484
1485,300095.SZ,华伍股份,机械基件,1.0,-6.02,6.06,0.02,145505.751
1840,300453.SZ,三鑫医疗,医疗保健,1.0,-6.02,14.48,0.02,132715.897
730,002269.SZ,美邦服饰,服饰,1.0,-6.02,3.3,0.04,829125.0
2823,600816.SH,安信信托,多元金融,1.0,-6.01,7.46,0.01,3485691.8237
483,002021.SZ,中捷资源,纺织机械,0.0,-6.01,3.47,0.03,238552.1039
2652,600626.SH,申达股份,纺织,1.0,-6.01,6.5,0.08,461657.8304
2302,600198.SH,*ST大唐,通信设备,0.0,-6.0,9.6,0.01,840312.6806
2182,600063.SH,皖维高新,化纤,1.0,-6.0,3.38,0.04,650952.4059
1261,002810.SZ,山东赫达,化工原料,1.0,-6.0,25.3,0.07,155322.1952
131,000539.SZ,粤电力A,火力发电,1.0,-5.98,4.68,0.04,1195228.4947
2025,300644.SZ,南京聚隆,塑料,0.0,-5.96,31.48,0.01,105568.4885
3198,603090.SH,宏盛股份,专用机械,1.0,-5.96,17.2,0.1,69971.836
1606,300217.SZ,东方电热,电器仪表,1.0,-5.95,3.24,0.02,286911.0341
1705,300316.SZ,晶盛机电,专用机械,1.0,-5.95,14.77,0.01,1769867.4398
2878,600876.SH,洛阳玻璃,玻璃,1.0,-5.94,12.99,0.01,340035.1706
1615,300226.SZ,上海钢联,互联网,1.0,-5.93,85.25,0.08,1293754.8951
3483,603778.SH,乾景园林,建筑施工,1.0,-5.92,4.99,0.02,249500.0
2094,300716.SZ,国立科技,塑料,1.0,-5.91,12.07,0.01,105334.89
392,000912.SZ,*ST天化,农药化肥,0.0,-5.9,5.54,0.05,868672.0
2901,600901.SH,江苏租赁,多元金融,1.0,-5.9,7.36,0.01,1339851.1764
1890,300503.SZ,昊志机电,机械基件,1.0,-5.9,10.6,0.01,108751.1335
2065,300685.SZ,艾德生物,生物制药,1.0,-5.89,53.86,0.03,490673.2176
1519,300129.SZ,泰胜风能,电气设备,1.0,-5.88,4.26,0.02,228144.6834
1298,002850.SZ,科达利,机械基件,1.0,-5.88,25.69,0.01,238655.3037
1774,300387.SZ,富邦股份,化工原料,1.0,-5.88,7.43,0.03,214065.4023
2939,600988.SH,赤峰黄金,黄金,0.0,-5.88,4.35,0.01,620475.9508
3348,603477.SH,振静股份,纺织,1.0,-5.86,8.53,0.02,96815.5
1812,300425.SZ,环能科技,环境保护,1.0,-5.86,5.67,0.02,357824.7862
362,000875.SZ,吉电股份,火力发电,0.0,-5.85,3.07,0.01,599972.9416
3199,603096.SH,新经典,出版业,1.0,-5.85,58.0,0.02,312724.4
217,000659.SZ,珠海中富,广告包装,1.0,-5.85,3.58,0.01,460281.5022
22,000028.SZ,国药一致,医药商业,0.0,-5.85,48.69,0.01,1498407.2645
3475,603757.SH,大元泵业,专用机械,1.0,-5.85,23.69,0.02,82915.0
839,002378.SZ,章源钨业,小金属,0.0,-5.84,6.79,0.01,626864.9541
3045,601558.SH,ST锐电,电气设备,0.0,-5.84,1.46,0.02,833251.1999
2012,300631.SZ,久吾高科,环境保护,0.0,-5.84,17.2,0.02,119202.88
539,002077.SZ,大港股份,区域地产,0.0,-5.83,6.94,0.03,369010.8533
2321,600220.SH,江苏阳光,纺织,0.0,-5.83,3.09,0.03,551052.1607
861,002400.SZ,省广集团,广告包装,0.0,-5.83,3.87,0.01,641298.3455
1500,300110.SZ,华仁药业,化学制药,0.0,-5.82,3.74,0.02,440571.1533
80,000409.SZ,*ST地矿,综合类,0.0,-5.82,4.72,0.02,191457.9472
3101,601880.SH,大连港,港口,1.0,-5.81,2.29,0.01,1771502.78
1583,300194.SZ,福安药业,化学制药,1.0,-5.81,3.77,0.02,225460.9737
3135,601999.SH,出版传媒,出版业,0.0,-5.81,6.55,0.02,360849.1285
2782,600769.SH,祥龙电业,建筑施工,0.0,-5.81,4.91,0.01,184113.8052
2472,600397.SH,*ST安煤,煤炭开采,0.0,-5.8,2.61,0.02,258379.5292
153,000565.SZ,渝三峡A,染料涂料,1.0,-5.8,5.68,0.03,246280.381
1165,002706.SZ,良信电器,电气设备,0.0,-5.8,6.5,0.01,353286.1904
3542,603897.SH,长城科技,电气设备,1.0,-5.8,25.22,0.02,112481.2
2745,600730.SH,中国高科,综合类,1.0,-5.78,7.18,0.1,421219.0094
2297,600192.SH,长城电工,电气设备,1.0,-5.78,7.18,0.12,317175.064
2311,600209.SH,*ST罗顿,综合类,0.0,-5.78,4.24,0.01,186140.7357
3571,603963.SH,大理药业,化学制药,1.0,-5.77,14.63,0.03,111736.625
2502,600448.SH,华纺股份,纺织,0.0,-5.77,6.82,0.01,351023.65
3179,603056.SH,德邦股份,仓储物流,1.0,-5.77,18.8,0.01,409198.6474
668,002206.SZ,海利得,化纤,1.0,-5.76,4.51,0.03,411990.212
1375,002933.SZ,新兴装备,航空,0.0,-5.75,52.6,0.01,154381.0
1544,300154.SZ,瑞凌股份,元器件,0.0,-5.73,5.94,0.01,188410.6521
894,002433.SZ,太安堂,中成药,0.0,-5.72,5.8,0.01,427415.456
2018,300637.SZ,扬帆新材,化工原料,1.0,-5.72,34.59,0.06,224460.0444
3506,603823.SH,百合花,染料涂料,0.0,-5.72,17.83,0.01,125421.8953
2296,600191.SH,华资实业,食品,0.0,-5.71,5.27,0.01,255559.164
3284,603300.SH,华铁科技,钢加工,1.0,-5.71,7.08,0.05,321818.8144
803,002342.SZ,巨力索具,机械基件,1.0,-5.71,4.24,0.03,373601.505
1724,300335.SZ,迪森股份,供气供热,1.0,-5.71,7.41,0.02,195800.1594
3158,603025.SH,大豪科技,电脑设备,1.0,-5.7,11.58,0.01,1057744.9237
1321,002875.SZ,安奈儿,服饰,0.0,-5.7,20.89,0.02,81213.0085
189,000613.SZ,大东海A,旅游服务,1.0,-5.7,7.78,0.05,206672.2768
2932,600981.SH,汇鸿集团,商贸代理,0.0,-5.7,5.02,0.02,366887.7949
864,002403.SZ,爱仕达,家用电器,0.0,-5.7,9.68,0.03,283653.403
518,002056.SZ,横店东磁,元器件,0.0,-5.69,7.13,0.01,1171038.5689
2106,300729.SZ,乐歌股份,家居用品,0.0,-5.69,25.86,0.03,63898.4075
1716,300327.SZ,中颖电子,半导体,1.0,-5.67,25.36,0.01,581512.1088
21,000027.SZ,深圳能源,火力发电,1.0,-5.67,6.41,0.01,2541239.1137
1798,300411.SZ,金盾股份,专用机械,1.0,-5.67,9.36,0.01,171855.7654
1224,002770.SZ,科迪乳业,乳制品,0.0,-5.67,3.67,0.01,214002.3873
1482,300092.SZ,科新机电,专用机械,1.0,-5.66,7.37,0.01,123356.0737
2285,600179.SH,安通控股,仓储物流,0.0,-5.66,7.86,0.01,529480.5928
157,000570.SZ,苏常柴A,机械基件,0.0,-5.66,4.72,0.03,194168.6819
2891,600890.SH,中房股份,区域地产,1.0,-5.65,7.78,0.01,450613.6517
3138,603002.SH,宏昌电子,化工原料,0.0,-5.65,4.33,0.01,264226.6413
3278,603286.SH,日盈电子,汽车配件,0.0,-5.65,16.22,0.02,74208.122
1695,300306.SZ,远方信息,电器仪表,1.0,-5.65,10.0,0.05,146871.049
1507,300117.SZ,嘉寓股份,装修装饰,1.0,-5.63,4.49,0.04,320713.965
2806,600796.SH,钱江生化,农药化肥,1.0,-5.62,6.13,0.07,184759.5143
1898,300511.SZ,雪榕生物,种植业,1.0,-5.62,8.68,0.01,175834.6278
3545,603900.SH,莱绅通灵,服饰,0.0,-5.62,13.98,0.01,118995.6071
3564,603938.SH,三孚股份,化工原料,0.0,-5.61,19.5,0.01,99033.87
287,000755.SZ,山西路桥,公路,1.0,-5.61,4.97,0.03,233224.5166
3431,603666.SH,亿嘉和,专用机械,1.0,-5.6,62.07,0.03,152452.9822
1863,300476.SZ,胜宏科技,元器件,1.0,-5.6,14.9,0.02,1131839.7764
3161,603028.SH,赛福天,钢加工,0.0,-5.6,8.43,0.01,97424.3829
3155,603021.SH,山东华鹏,玻璃,1.0,-5.6,6.9,0.03,217747.3531
962,002501.SZ,利源精制,铝,1.0,-5.59,3.5,0.05,350456.3069
975,002514.SZ,宝馨科技,机械基件,0.0,-5.57,6.53,0.02,253367.3852
2484,600416.SH,湘电股份,电气设备,0.0,-5.57,7.1,0.01,625823.5445
2988,601128.SH,常熟银行,银行,0.0,-5.57,7.77,0.01,805913.0838
3416,603636.SH,南威软件,软件服务,1.0,-5.57,13.13,0.02,688865.0508
1920,300534.SZ,陇神戎发,中成药,1.0,-5.56,6.84,0.02,138595.6395
2630,600602.SH,云赛智联,软件服务,1.0,-5.56,8.11,0.04,838139.8482
2174,600055.SH,万东医疗,医疗保健,0.0,-5.55,13.47,0.05,728479.4201
1839,300452.SZ,山河药辅,化学制药,0.0,-5.55,16.48,0.02,177249.7221
531,002069.SZ,獐子岛,渔业,0.0,-5.55,5.13,0.03,353300.891
1846,300459.SZ,金科文化,化工原料,0.0,-5.55,8.66,0.02,663116.0556
2074,300694.SZ,蠡湖股份,汽车配件,1.0,-5.54,21.85,0.03,117618.55
1253,002801.SZ,微光股份,电气设备,1.0,-5.54,26.08,0.01,76779.52
1673,300284.SZ,苏交科,建筑施工,1.0,-5.53,12.71,0.02,691631.201
1698,300309.SZ,吉艾科技,多元金融,1.0,-5.53,8.25,0.06,616214.8022
2860,600858.SH,银座股份,百货,0.0,-5.53,5.66,0.01,292932.1844
2872,600870.SH,*ST厦华,家用电器,0.0,-5.52,3.47,0.01,181550.2838
988,002528.SZ,英飞拓,电脑设备,1.0,-5.51,4.86,0.02,419983.3026
3443,603688.SH,石英股份,矿物制品,1.0,-5.51,15.08,0.04,507933.4572
1201,002745.SZ,木林森,半导体,0.0,-5.5,14.1,0.01,733017.8083
664,002202.SZ,金风科技,电气设备,1.0,-5.5,15.26,0.03,4356435.5171
2328,600228.SH,ST昌九,化工原料,0.0,-5.49,7.69,0.03,185575.08
3353,603500.SH,祥和实业,运输设备,1.0,-5.48,12.75,0.01,64260.0
1425,300034.SZ,钢研高纳,小金属,0.0,-5.48,12.47,0.01,524985.4263
2341,600241.SH,时代万恒,商贸代理,1.0,-5.48,7.27,0.04,182889.2613
1019,002559.SZ,亚威股份,机床制造,0.0,-5.47,8.14,0.01,249500.1624
1539,300149.SZ,量子生物,食品,0.0,-5.46,17.4,0.02,704953.8295
554,002092.SZ,中泰化学,化工原料,1.0,-5.45,9.57,0.02,1946906.3799
1154,002694.SZ,顾地科技,塑料,0.0,-5.44,5.05,0.01,251802.699
3412,603628.SH,清源股份,电气设备,1.0,-5.44,8.92,0.02,79209.6
1311,002864.SZ,盘龙药业,中成药,0.0,-5.43,35.03,0.04,173394.997
141,000551.SZ,创元科技,专用机械,1.0,-5.43,7.05,0.02,282056.6855
556,002094.SZ,青岛金王,日用化工,1.0,-5.41,5.63,0.01,339415.1108
744,002283.SZ,天润曲轴,汽车配件,0.0,-5.4,4.43,0.01,453501.0084
85,000416.SZ,民生控股,多元金融,1.0,-5.39,5.15,0.01,273795.1655
1297,002849.SZ,威星智能,电器仪表,0.0,-5.38,16.19,0.01,93071.2911
1122,002662.SZ,京威股份,汽车配件,1.0,-5.38,5.14,0.04,749911.1454
180,000603.SZ,盛达矿业,铅锌,0.0,-5.37,10.87,0.06,427459.3553
2684,600664.SH,哈药股份,化学制药,0.0,-5.37,4.57,0.01,1145678.4697
603,002141.SZ,贤丰控股,元器件,1.0,-5.37,5.38,0.03,342495.104
2069,300689.SZ,澄天伟业,元器件,0.0,-5.35,34.98,0.01,66601.92
1489,300099.SZ,精准信息,电器仪表,1.0,-5.35,5.53,0.02,216596.2241
1580,300191.SZ,潜能恒信,石油开采,0.0,-5.34,17.52,0.02,362697.726
1409,300018.SZ,中元股份,电气设备,1.0,-5.34,6.82,0.08,248767.579
2197,600079.SH,人福医药,化学制药,0.0,-5.34,11.04,0.01,1419798.1644
1740,300351.SZ,永贵电器,元器件,1.0,-5.33,11.41,0.04,273200.927
2850,600846.SH,同济科技,综合类,1.0,-5.33,9.74,0.09,608517.7166
1340,002895.SZ,川恒股份,化工原料,1.0,-5.32,14.38,0.01,128042.396
2512,600463.SH,空港股份,园区开发,1.0,-5.31,9.11,0.11,273300.0
1729,300340.SZ,科恒股份,元器件,1.0,-5.31,23.0,0.02,352014.6021
1888,300501.SZ,海顺新材,广告包装,1.0,-5.31,21.91,0.05,118775.383
1672,300283.SZ,温州宏丰,电气设备,1.0,-5.3,5.58,0.01,118828.7232
786,002325.SZ,洪涛股份,装修装饰,1.0,-5.3,3.8,0.02,349802.681
2370,600278.SH,东方创业,商贸代理,1.0,-5.3,11.04,0.06,576554.8799
1875,300488.SZ,恒锋工具,机械基件,0.0,-5.3,25.47,0.01,78241.3821
824,002363.SZ,隆基机械,汽车配件,1.0,-5.29,6.31,0.01,262343.4507
840,002379.SZ,宏创控股,铝,0.0,-5.29,3.61,0.01,334288.2393
942,002481.SZ,双塔食品,食品,1.0,-5.29,3.94,0.01,436208.2941
1509,300119.SZ,瑞普生物,生物制药,1.0,-5.29,12.6,0.05,257976.907
1807,300420.SZ,五洋停车,机械基件,1.0,-5.28,6.23,0.03,292308.9466
348,000839.SZ,中信国安,综合类,0.0,-5.25,6.2,0.01,2429784.4652
2805,600795.SH,国电电力,火力发电,0.0,-5.23,2.72,0.01,5344908.2138
323,000807.SZ,云铝股份,铝,0.0,-5.23,4.92,0.01,1195378.3718
3207,603108.SH,润达医疗,医药商业,1.0,-5.23,10.96,0.03,557077.1882
1167,002708.SZ,光洋股份,汽车配件,1.0,-5.22,10.41,0.1,387562.3315
285,000752.SZ,西藏发展,啤酒,1.0,-5.22,7.56,0.02,199397.423
2675,600653.SH,申华控股,汽车服务,1.0,-5.22,2.62,0.05,457551.6431
2892,600891.SH,秋林集团,百货,0.0,-5.21,5.49,0.01,210948.886
2586,600555.SH,海航创新,旅游服务,1.0,-5.2,3.42,0.05,332937.0
1041,002581.SZ,未名医药,生物制药,1.0,-5.2,8.36,0.06,335060.2193
2029,300649.SZ,杭州园林,建筑施工,0.0,-5.2,25.53,0.02,81696.0
2007,300626.SZ,华瑞股份,电气设备,1.0,-5.2,9.28,0.01,87117.4152
1307,002860.SZ,星帅尔,电气设备,0.0,-5.2,21.17,0.01,100119.5414
296,000767.SZ,漳泽电力,火力发电,0.0,-5.19,2.92,0.01,850390.1601
946,002485.SZ,希努尔,服饰,1.0,-5.19,8.18,0.02,444988.8712
2281,600175.SH,美都能源,综合类,0.0,-5.19,2.75,0.01,674035.315
391,000911.SZ,南宁糖业,食品,0.0,-5.18,8.91,0.03,288756.1149
2184,600066.SH,宇通客车,汽车整车,1.0,-5.18,13.37,0.03,2960036.7412
3462,603718.SH,海利生物,生物制药,0.0,-5.18,13.29,0.01,855876.0
2461,600385.SH,山东金泰,黄金,0.0,-5.17,10.42,0.03,148770.3142
2258,600149.SH,ST坊展,综合类,0.0,-5.17,5.87,0.01,223153.92
2323,600222.SH,太龙药业,中成药,1.0,-5.17,4.75,0.05,269267.5169
2343,600243.SH,青海华鼎,机床制造,0.0,-5.15,5.19,0.02,227763.15
1822,300435.SZ,中泰股份,机械基件,1.0,-5.15,11.52,0.04,118442.0678
2437,600358.SH,国旅联合,旅游服务,1.0,-5.15,4.53,0.04,228736.307
596,002134.SZ,天津普林,元器件,1.0,-5.14,7.82,0.07,192254.5186
2299,600195.SH,中牧股份,饲料,1.0,-5.14,12.68,0.01,762980.96
3592,603999.SH,读者传媒,出版业,0.0,-5.13,6.28,0.02,361728.0
2170,600051.SH,宁波联合,综合类,0.0,-5.12,6.53,0.02,203004.64
116,000521.SZ,长虹美菱,家用电器,1.0,-5.12,4.15,0.07,333054.3046
1365,002922.SZ,伊戈尔,电气设备,0.0,-5.12,18.09,0.01,130072.7531
509,002047.SZ,宝鹰股份,装修装饰,1.0,-5.12,7.4,0.06,934666.7014
2648,600621.SH,华鑫股份,证券,1.0,-5.11,13.19,0.01,705994.7843
643,002181.SZ,粤传媒,出版业,1.0,-5.11,6.4,0.06,726036.8493
309,000790.SZ,泰合健康,中成药,1.0,-5.11,5.22,0.01,292200.9678
1637,300248.SZ,新开普,软件服务,1.0,-5.11,9.12,0.01,288771.3972
3063,601619.SH,嘉泽新能,新型电力,1.0,-5.1,5.83,0.02,293688.9831
1894,300507.SZ,苏奥传感,汽车配件,0.0,-5.1,19.9,0.02,116702.6645
2247,600133.SH,东湖高新,园区开发,1.0,-5.1,7.55,0.03,450630.7768
2151,600020.SH,中原高速,路桥,1.0,-5.1,6.3,0.07,1415844.2542
2248,600135.SH,乐凯胶片,化工原料,0.0,-5.08,8.08,0.01,301377.3219
1661,300272.SZ,开能健康,环境保护,0.0,-5.08,8.65,0.02,230533.3782
197,000625.SZ,长安汽车,汽车整车,1.0,-5.07,7.86,0.02,2956052.5179
1989,300607.SZ,拓斯达,专用机械,1.0,-5.07,41.3,0.01,236895.0158
3208,603110.SH,东方材料,染料涂料,1.0,-5.07,13.17,0.03,71513.8112
1614,300225.SZ,金力泰,染料涂料,1.0,-5.07,6.0,0.05,281164.0086
2549,600510.SH,黑牡丹,全国地产,0.0,-5.07,6.44,0.01,674329.1961
594,002132.SZ,恒星科技,钢加工,0.0,-5.06,3.02,0.01,378731.6273
463,002001.SZ,新和成,化学制药,1.0,-5.06,18.78,0.01,3984141.9978
371,000886.SZ,海南高速,路桥,1.0,-5.04,4.64,0.02,449380.7279
1237,002783.SZ,凯龙股份,化工原料,1.0,-5.04,8.85,0.05,295483.8
1706,300317.SZ,珈伟新能,半导体,1.0,-5.03,7.04,0.09,461969.4042
1011,002551.SZ,尚荣医疗,医疗保健,1.0,-5.03,6.3,0.02,279543.7418
2021,300640.SZ,德艺文创,文教休闲,1.0,-5.0,11.44,0.03,59001.228
2332,600232.SH,金鹰股份,纺织,1.0,-5.0,6.17,0.09,225031.3416
