,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_LIMIT,COL_FLOAT_HOLDERS
145,300258.SZ,300258,精锻科技,汽车配件,12.92,True,True,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金"
146,600546.SH,600546,山煤国际,煤炭开采,13.1,True,True,"全国社保基金一一二组合
全国社保基金一零七组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零三组合"
147,000878.SZ,000878,云南铜业,铜,13.17,True,True,"中央企业贫困地区产业投资基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司"
148,600291.SH,600291,西水股份,保险,13.27,True,True,"雪松国际信托股份有限公司
深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托"
149,300123.SZ,300123,亚光科技,半导体,13.38,True,True,"湖南省资产管理有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)"
150,601198.SH,601198,东兴证券,证券,13.43,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国东方资产管理股份有限公司"
151,600070.SH,600070,浙江富润,互联网,13.5,True,True,横琴广金美好基金管理有限公司-广金美好玻色六号私募证券投资基金
152,600663.SH,600663,陆家嘴,园区开发,13.61,True,True,"上海国际集团资产管理有限公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
153,300319.SZ,300319,麦捷科技,元器件,13.63,True,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
154,002736.SZ,002736,国信证券,证券,13.83,True,True,"华润深国投信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
155,300711.SZ,300711,广哈通信,通信设备,14.38,True,True,
156,002240.SZ,002240,威华股份,家居用品,14.76,True,True,"国通信托有限责任公司-国通信托·紫金9号集合资金信托计划
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金"
157,002187.SZ,002187,广百股份,百货,14.99,True,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
158,000001.SZ,000001,平安银行,银行,15.48,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
交通银行-易方达50指数证券投资基金"
159,601881.SH,601881,中国银河,证券,15.55,True,True,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
全国社保基金四一二组合"
160,300697.SZ,300697,电工合金,铜,15.7,True,True,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
161,002124.SZ,002124,天邦股份,饲料,15.76,True,True,"金鹰基金-浦发银行-万向信托-万向信托-星辰41号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
162,600837.SH,600837,海通证券,证券,15.78,True,True,
163,300052.SZ,300052,中青宝,互联网,15.8,True,True,
164,600109.SH,600109,国金证券,证券,15.95,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
165,601878.SH,601878,浙商证券,证券,15.96,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
166,300565.SZ,300565,科信技术,通信设备,16.05,True,True,
167,300465.SZ,300465,高伟达,软件服务,16.08,True,True,"中央汇金资产管理有限责任公司
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
168,000987.SZ,000987,越秀金控,多元金融,16.09,True,True,
169,002243.SZ,002243,通产丽星,塑料,16.28,True,True,中央汇金资产管理有限责任公司
170,603726.SH,603726,朗迪集团,机械基件,16.52,True,True,
171,600185.SH,600185,格力地产,区域地产,16.74,True,True,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划"
172,000796.SZ,000796,凯撒旅业,旅游服务,16.81,True,True,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金
173,300378.SZ,300378,鼎捷软件,软件服务,16.89,True,True,
174,300314.SZ,300314,戴维医疗,医疗保健,17.0,True,True,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金
175,002669.SZ,002669,康达新材,化工原料,17.15,True,True,"金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金"
176,002930.SZ,002930,宏川智慧,仓储物流,17.35,True,True,广东中科白云新兴产业创业投资基金有限公司
177,600129.SH,600129,太极集团,中成药,17.38,True,True,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司
重庆市供销合作发展股权投资基金有限公司"
178,000776.SZ,000776,广发证券,证券,17.39,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划"
179,603985.SH,603985,恒润股份,机械基件,17.4,True,True,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
180,600048.SH,600048,保利地产,全国地产,17.66,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金"
181,300592.SZ,300592,华凯创意,软件服务,17.85,True,True,"湖南文化旅游创业投资基金企业(有限合伙)
湖南文化旅游创业投资基金企业(有限合伙)"
182,300097.SZ,300097,智云股份,电器仪表,18.01,True,True,"南通金玖锐信投资管理有限公司-中汇金锐定增5期私募投资基金
全国社保基金一一四组合
中国银行股份有限公司-博时宏观回报债券型证券投资基金
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)"
183,002852.SZ,002852,道道全,食品,18.06,True,True,
184,002577.SZ,002577,雷柏科技,IT设备,18.26,True,True,香港中央结算有限公司(陆股通)
185,300461.SZ,300461,田中精机,专用机械,18.29,True,True,"上海逐熹投资管理有限公司-逐熹2号证券投资基金
上海逐熹投资管理有限公司-逐熹3号私募投资基金
上海逐熹投资管理有限公司-逐熹5号私募投资基金"
186,000623.SZ,000623,吉林敖东,化学制药,18.31,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
187,603906.SH,603906,龙蟠科技,化工原料,18.58,True,True,
188,000997.SZ,000997,新大陆,软件服务,18.66,True,True,"中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
东兴证券-民生银行-东兴信鑫3号集合资产管理计划"
189,000501.SZ,000501,鄂武商A,百货,18.7,True,True,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中央汇金资产管理有限责任公司"
190,001979.SZ,001979,招商蛇口,全国地产,18.77,True,True,"香港中央结算有限公司(陆股通)
国新投资-海通证券-20国新E1担保及信托财产专户
国新投资-海通证券-20国新E1担保及信托财产专户
香港中央结算有限公司(陆股通)"
191,300740.SZ,300740,御家汇,日用化工,18.8,True,True,"前海股权投资基金(有限合伙)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金"
192,300143.SZ,300143,盈康生命,医疗保健,18.86,True,True,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合"
193,603103.SH,603103,横店影视,影视音像,19.1,True,True,"中国农业银行股份有限公司-长信双利优选混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华安成长创新混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
全国社保基金五零三组合"
194,600316.SH,600316,洪都航空,航空,19.35,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)"
195,002949.SZ,002949,华阳国际,建筑工程,19.56,True,True,"深圳市华阳中天资产管理企业(有限合伙)
深圳市华阳旭日资产管理企业(有限合伙)"
196,002258.SZ,002258,利尔化学,农药化肥,19.85,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
博时基金管理有限公司-社保基金四一九组合
全国社保基金一零一组合
中国工商银行-博时第三产业成长混合型证券投资基金
中央汇金资产管理有限责任公司"
197,002738.SZ,002738,中矿资源,小金属,19.9,True,True,中央汇金资产管理有限责任公司
198,300085.SZ,300085,银之杰,软件服务,20.48,True,True,"香港中央结算有限公司(陆股通)
深圳市明达资产管理有限公司-明达12期私募投资基金
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划"
199,603633.SH,603633,徕木股份,元器件,20.49,True,True,上海久奕一期股权投资基金合伙企业(有限合伙)
200,002425.SZ,002425,凯撒文化,互联网,20.68,True,True,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
广西铁路发展投资基金(有限合伙)
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
201,601211.SH,601211,国泰君安,证券,20.82,True,True,"香港中央结算有限公司(陆股通)
上海上国投资产管理有限公司
香港中央结算有限公司(陆股通)"
202,002558.SZ,002558,巨人网络,互联网,20.86,True,True,"弘毅创领(上海)股权投资基金合伙企业(有限合伙)
国寿安保基金-渤海银行-民生信托-中国民生信托·至信170号世纪游轮定向增发集合资金信托计划"
203,002022.SZ,002022,科华生物,医疗保健,21.08,True,True,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
204,300464.SZ,300464,星徽精密,机械基件,21.21,True,True,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)"
205,000768.SZ,000768,中航飞机,航空,21.71,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
206,600827.SH,600827,百联股份,超市连锁,21.79,True,True,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
207,600446.SH,600446,金证股份,软件服务,22.31,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
四川电子科技大学教育发展基金会"
208,603069.SH,603069,海汽集团,公路,22.34,True,True,
209,300206.SZ,300206,理邦仪器,医疗保健,22.43,True,True,"云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金"
210,300260.SZ,300260,新莱应材,机械基件,22.55,True,True,"中央汇金资产管理有限责任公司
临沂润商资产管理中心(有限合伙)"
211,601688.SH,601688,华泰证券,证券,23.27,True,True,"安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)
安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)"
212,002351.SZ,002351,漫步者,IT设备,24.0,True,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
广州九逸资产管理有限公司-九逸九浦1号私募证券投资基金
上海润多资产管理有限公司-润多量化对冲1号私募证券投资基金"
213,601788.SH,601788,光大证券,证券,24.82,True,True,"平安大华基金-平安银行-平安银行股份有限公司
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
214,603718.SH,603718,海利生物,生物制药,24.99,True,True,
215,002888.SZ,002888,惠威科技,元器件,25.28,True,True,
216,600848.SH,600848,上海临港,园区开发,25.32,True,True,"上海临港经济发展集团资产管理有限公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国东方资产管理股份有限公司"
217,603156.SH,603156,养元饮品,软饮料,25.74,True,True,
218,000021.SZ,000021,深科技,IT设备,26.22,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
基本养老保险基金一二零二组合"
219,600340.SH,600340,华夏幸福,区域地产,27.29,True,True,"香港中央结算有限公司(陆股通)
全国社保基金一零八组合
中央汇金资产管理有限责任公司
华夏控股-光大证券-20华夏EB担保及信托财产专户"
220,300494.SZ,300494,盛天网络,互联网,27.3,True,True,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
深圳创富兆业金融管理有限公司-创富福星云产业私募证券投资基金"
221,300473.SZ,300473,德尔股份,汽车配件,28.26,True,True,浙商财富(北京)投资基金管理有限公司-浙商财富和诚私募投资基金
222,600999.SH,600999,招商证券,证券,28.43,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
223,002867.SZ,002867,周大生,服饰,28.5,True,True,"中国建设银行股份有限公司-安信价值精选股票型证券投资基金
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合
全国社保基金五零三组合
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)"
224,002957.SZ,002957,科瑞技术,专用机械,28.8,True,True,"招商基金管理有限公司-社保基金一五零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
225,002960.SZ,002960,青鸟消防,专用机械,29.6,True,True,
226,601696.SH,601696,中银证券,证券,29.68,True,True,"广东英蓝资产管理有限公司-英蓝精英1号私募证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
上海申九资产管理有限公司-申九全天候2号私募证券投资基金"
227,603650.SH,603650,彤程新材,化工原料,29.99,True,True,"香港中央结算有限公司(陆股通)
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
施罗德投资管理有限公司-施罗德中国进取股票基金"
228,002607.SZ,002607,中公教育,文教休闲,30.28,True,True,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
全国社保基金一零二组合
全国社保基金四一四组合
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金"
229,688138.SH,688138,清溢光电,元器件,30.95,True,True,
230,600030.SH,600030,中信证券,证券,31.13,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
231,002803.SZ,002803,吉宏股份,互联网,31.27,True,True,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
华夏基金管理有限公司-社保基金四二二组合
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
232,002979.SZ,002979,雷赛智能,专用机械,31.47,True,True,
233,002142.SZ,002142,宁波银行,银行,31.56,True,True,"香港中央结算有限公司(陆股通)
宁兴(宁波)资产管理有限公司
中央汇金资产管理有限责任公司"
234,601689.SH,601689,拓普集团,汽车配件,31.82,True,True,"香港中央结算有限公司(陆股通)
平安资产-工商银行-鑫享3号资产管理产品
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
基本养老保险基金一二零六组合
全国社保基金四一三组合
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金"
235,601601.SH,601601,中国太保,保险,32.7,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
236,300603.SZ,300603,立昂技术,通信设备,33.41,True,True,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金"
237,601628.SH,601628,中国人寿,保险,37.29,True,True,"交通银行股份有限公司-永赢科技驱动混合型证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
238,603596.SH,603596,伯特利,汽车配件,37.95,True,True,"安徽高新同华创业投资基金(有限合伙)
安徽高新金通安益二期创业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金"
239,600584.SH,600584,长电科技,半导体,38.34,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
240,300246.SZ,300246,宝莱特,医疗保健,39.91,True,True,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划"
241,600036.SH,600036,招商银行,银行,41.06,True,True,香港中央结算有限公司(陆股通)
242,300689.SZ,300689,澄天伟业,元器件,41.53,True,True,
243,002683.SZ,002683,宏大爆破,化工原料,41.55,True,True,"全国社保基金一零五组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)"
244,300458.SZ,300458,全志科技,元器件,41.61,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
北京芯动能投资基金(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
245,002709.SZ,002709,天赐材料,化工原料,41.62,True,True,"全国社保基金一零八组合
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中央汇金资产管理有限责任公司"
246,688005.SH,688005,容百科技,电气设备,42.04,True,True,"中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国建设银行股份有限公司-华宝兴业服务优选混合型证券投资基金
深圳前海利信资产管理有限公司-利信保利进取私募证券投资基金"
247,300003.SZ,300003,乐普医疗,医疗保健,42.08,True,True,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
鼎晖投资咨询新加坡有限公司-鼎晖稳健成长A股基金
全国社保基金一零四组合
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金五零三组合
中国信达资产管理股份有限公司
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划"
248,600760.SH,600760,中航沈飞,航空,42.61,True,True,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金"
249,300787.SZ,300787,海能实业,通信设备,42.9,True,True,
250,603429.SH,603429,集友股份,广告包装,44.68,True,True,
251,603976.SH,603976,正川股份,医疗保健,47.92,True,True,
252,300294.SZ,300294,博雅生物,生物制药,49.59,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
253,002568.SZ,002568,百润股份,红黄酒,50.05,True,True,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
254,601066.SH,601066,中信建投,证券,50.16,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
255,002368.SZ,002368,太极股份,软件服务,50.4,True,True,"香港中央结算有限公司(陆股通)
全国社保基金一零五组合
全国社保基金六零三组合
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
256,300768.SZ,300768,迪普科技,软件服务,51.4,True,True,"基本养老保险基金一二零一组合
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
全国社保基金四一一组合
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国农业银行-大成精选增值混合型证券投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)"
257,300674.SZ,300674,宇信科技,软件服务,53.52,True,True,"珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)"
258,300014.SZ,300014,亿纬锂能,电气设备,53.59,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金"
