,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT_20
998,600004.SH,600004,白云机场,机场,0.0
999,688310.SH,688310,迈得医疗,医疗保健,0.0
1000,600007.SH,600007,中国国贸,园区开发,0.0
1001,688309.SH,688309,恒誉环保,环境保护,0.0
1002,600008.SH,600008,首创股份,环境保护,0.0
1003,600009.SH,600009,上海机场,机场,0.0
1004,600010.SH,600010,包钢股份,普钢,0.0
1005,600011.SH,600011,华能国际,火力发电,0.0
1006,600012.SH,600012,皖通高速,路桥,0.0
1007,600038.SH,600038,中直股份,航空,0.0
1008,600039.SH,600039,四川路桥,建筑工程,0.0
1009,600095.SH,600095,湘财股份,证券,0.0
1010,600082.SH,600082,海泰发展,园区开发,0.0
1011,600073.SH,600073,上海梅林,食品,0.0
1012,600075.SH,600075,新疆天业,化工原料,0.0
1013,688218.SH,688218,江苏北人,专用机械,0.0
1014,600077.SH,600077,宋都股份,全国地产,0.0
1015,688215.SH,688215,瑞晟智能,专用机械,0.0
1016,688202.SH,688202,美迪西,医疗保健,0.0
1017,600078.SH,600078,澄星股份,化工原料,0.0
1018,600079.SH,600079,人福医药,化学制药,0.0
1019,600080.SH,600080,ST金花,中成药,0.0
1020,600081.SH,600081,东风科技,汽车配件,0.0
1021,600083.SH,600083,*ST博信,综合类,0.0
1022,600048.SH,600048,保利地产,全国地产,0.0
1023,600084.SH,600084,ST中葡,红黄酒,0.0
1024,600085.SH,600085,同仁堂,中成药,0.0
1025,600086.SH,600086,*ST金钰,服饰,0.0
1026,600088.SH,600088,中视传媒,影视音像,0.0
1027,600089.SH,600089,特变电工,电气设备,0.0
1028,688199.SH,688199,久日新材,化工原料,0.0
1029,600090.SH,600090,*ST济堂,医药商业,0.0
1030,688198.SH,688198,佰仁医疗,医疗保健,0.0
1031,600091.SH,600091,ST明科,化工原料,0.0
1032,600093.SH,600093,易见股份,仓储物流,0.0
1033,600072.SH,600072,中船科技,船舶,0.0
1034,600071.SH,600071,凤凰光学,元器件,0.0
1035,688222.SH,688222,成都先导,化学制药,0.0
1036,600070.SH,600070,浙江富润,互联网,0.0
1037,600050.SH,600050,中国联通,电信运营,0.0
1038,600051.SH,600051,宁波联合,综合类,0.0
1039,600052.SH,600052,浙江广厦,影视音像,0.0
1040,688268.SH,688268,华特气体,化工原料,0.0
1041,600053.SH,600053,九鼎投资,多元金融,0.0
1042,600054.SH,600054,黄山旅游,旅游景点,0.0
1043,600055.SH,600055,万东医疗,医疗保健,0.0
1044,600056.SH,600056,中国医药,医药商业,0.0
1045,688266.SH,688266,泽璟制药-U,化学制药,0.0
1046,600057.SH,600057,厦门象屿,仓储物流,0.0
1047,600058.SH,600058,五矿发展,商贸代理,0.0
1048,688258.SH,688258,卓易信息,软件服务,0.0
1049,600060.SH,600060,海信视像,家用电器,0.0
1050,600061.SH,600061,国投资本,证券,0.0
1051,600062.SH,600062,华润双鹤,化学制药,0.0
1052,600063.SH,600063,皖维高新,化纤,0.0
1053,600064.SH,600064,南京高科,园区开发,0.0
1054,688233.SH,688233,神工股份,化工原料,0.0
1055,600067.SH,600067,冠城大通,全国地产,0.0
1056,688229.SH,688229,博睿数据,软件服务,0.0
1057,688228.SH,688228,开普云,互联网,0.0
1058,688356.SH,688356,键凯科技,化学制药,0.0
1059,688357.SH,688357,建龙微纳,化工原料,0.0
1060,688358.SH,688358,祥生医疗,医疗保健,0.0
1061,688550.SH,688550,瑞联新材,化工原料,0.0
1062,688566.SH,688566,吉贝尔,化学制药,0.0
1063,688559.SH,688559,海目星,专用机械,0.0
1064,300829.SZ,300829,金丹科技,食品,0.0
1065,300830.SZ,300830,金现代,软件服务,0.0
1066,688558.SH,688558,国盛智科,机床制造,0.0
1067,688556.SH,688556,高测股份,专用机械,0.0
1068,300832.SZ,300832,新产业,医疗保健,0.0
1069,300833.SZ,300833,浩洋股份,专用机械,0.0
1070,688555.SH,688555,泽达易盛,软件服务,0.0
1071,688551.SH,688551,科威尔,专用机械,0.0
1072,300837.SZ,300837,浙矿股份,专用机械,0.0
1073,688360.SH,688360,德马科技,机械基件,0.0
1074,300838.SZ,300838,浙江力诺,电器仪表,0.0
1075,300839.SZ,300839,博汇股份,石油加工,0.0
1076,300840.SZ,300840,酷特智能,服饰,0.0
1077,688528.SH,688528,秦川物联,电器仪表,0.0
1078,688526.SH,688526,科前生物,农业综合,0.0
1079,300845.SZ,300845,捷安高科,软件服务,0.0
1080,300846.SZ,300846,首都在线,软件服务,0.0
1081,300847.SZ,300847,中船汉光,化工原料,0.0
1082,300848.SZ,300848,美瑞新材,化工原料,0.0
1083,300851.SZ,300851,交大思诺,软件服务,0.0
1084,300825.SZ,300825,阿尔特,汽车服务,0.0
1085,300824.SZ,300824,北鼎股份,家用电器,0.0
1086,300823.SZ,300823,建科机械,专用机械,0.0
1087,300822.SZ,300822,贝仕达克,元器件,0.0
1088,688981.SH,688981,中芯国际-U,半导体,0.0
1089,688600.SH,688600,皖仪科技,电器仪表,0.0
1090,688599.SH,688599,天合光能,电气设备,0.0
1091,688598.SH,688598,金博股份,矿物制品,0.0
1092,300806.SZ,300806,斯迪克,塑料,0.0
1093,688596.SH,688596,正帆科技,专用机械,0.0
1094,688589.SH,688589,力合微,半导体,0.0
1095,300810.SZ,300810,中科海讯,软件服务,0.0
1096,300811.SZ,300811,铂科新材,元器件,0.0
1097,688588.SH,688588,凌志软件,软件服务,0.0
1098,300813.SZ,300813,泰林生物,医疗保健,0.0
1099,300815.SZ,300815,玉禾田,环境保护,0.0
1100,688585.SH,688585,上纬新材,化工原料,0.0
1101,688580.SH,688580,伟思医疗,医疗保健,0.0
1102,688579.SH,688579,山大地纬,软件服务,0.0
1103,300816.SZ,300816,艾可蓝,环境保护,0.0
1104,688577.SH,688577,浙海德曼,机床制造,0.0
1105,300818.SZ,300818,耐普矿机,专用机械,0.0
1106,688569.SH,688569,铁科轨道,运输设备,0.0
1107,688568.SH,688568,中科星图,软件服务,0.0
1108,688567.SH,688567,孚能科技,电气设备,0.0
1109,300852.SZ,300852,四会富仕,元器件,0.0
1110,300853.SZ,300853,申昊科技,机械基件,0.0
1111,300855.SZ,300855,图南股份,钢加工,0.0
1112,300872.SZ,300872,天阳科技,软件服务,0.0
1113,300875.SZ,300875,捷强装备,专用机械,0.0
1114,300876.SZ,300876,蒙泰高新,化纤,0.0
1115,300877.SZ,300877,金春股份,纺织,0.0
1116,300878.SZ,300878,维康药业,中成药,0.0
1117,300879.SZ,300879,大叶股份,农用机械,0.0
1118,688393.SH,688393,安必平,医疗保健,0.0
1119,688390.SH,688390,固德威,电气设备,0.0
1120,688389.SH,688389,普门科技,医疗保健,0.0
1121,688388.SH,688388,嘉元科技,元器件,0.0
1122,300886.SZ,300886,华业香料,化工原料,0.0
1123,688379.SH,688379,华光新材,小金属,0.0
1124,688378.SH,688378,奥来德,专用机械,0.0
1125,688377.SH,688377,迪威尔,专用机械,0.0
1126,300887.SZ,300887,谱尼测试,综合类,0.0
1127,300888.SZ,300888,稳健医疗,医疗保健,0.0
1128,300889.SZ,300889,爱克股份,电气设备,0.0
1129,688369.SH,688369,致远互联,软件服务,0.0
1130,300892.SZ,300892,品渥食品,乳制品,0.0
1131,688365.SH,688365,光云科技,软件服务,0.0
1132,688363.SH,688363,华熙生物,生物制药,0.0
1133,300896.SZ,300896,爱美客,医疗保健,0.0
1134,300873.SZ,300873,海晨股份,仓储物流,0.0
1135,688398.SH,688398,赛特新材,矿物制品,0.0
1136,300856.SZ,300856,科思股份,化工原料,0.0
1137,300871.SZ,300871,回盛生物,农业综合,0.0
1138,688520.SH,688520,神州细胞-U,生物制药,0.0
1139,300858.SZ,300858,科拓生物,食品,0.0
1140,300859.SZ,300859,西域旅游,旅游服务,0.0
1141,300860.SZ,300860,锋尚文化,文教休闲,0.0
1142,300861.SZ,300861,美畅股份,矿物制品,0.0
1143,300862.SZ,300862,蓝盾光电,电器仪表,0.0
1144,688519.SH,688519,南亚新材,元器件,0.0
1145,688518.SH,688518,联赢激光,专用机械,0.0
1146,688516.SH,688516,奥特维,专用机械,0.0
1147,300864.SZ,300864,南大环境,环境保护,0.0
1148,688513.SH,688513,苑东生物,化学制药,0.0
1149,300865.SZ,300865,大宏立,专用机械,0.0
1150,300866.SZ,300866,安克创新,元器件,0.0
1151,300867.SZ,300867,圣元环保,环境保护,0.0
1152,688505.SH,688505,复旦张江,化学制药,0.0
1153,688500.SH,688500,慧辰资讯,互联网,0.0
1154,688488.SH,688488,艾迪药业,生物制药,0.0
1155,688466.SH,688466,金科环境,环境保护,0.0
1156,688418.SH,688418,震有科技,通信设备,0.0
1157,688408.SH,688408,中信博,电气设备,0.0
1158,300870.SZ,300870,欧陆通,元器件,0.0
1159,600094.SH,600094,大名城,区域地产,0.0
1160,600096.SH,600096,云天化,农药化肥,0.0
1161,688068.SH,688068,热景生物,医疗保健,0.0
1162,600236.SH,600236,桂冠电力,水力发电,0.0
1163,600228.SH,600228,ST昌九,化工原料,0.0
1164,688101.SH,688101,三达膜,环境保护,0.0
1165,600229.SH,600229,城市传媒,出版业,0.0
1166,600230.SH,600230,沧州大化,农药化肥,0.0
1167,600231.SH,600231,凌钢股份,普钢,0.0
1168,688100.SH,688100,威胜信息,通信设备,0.0
1169,600232.SH,600232,金鹰股份,纺织,0.0
1170,600233.SH,600233,圆通速递,仓储物流,0.0
1171,600234.SH,600234,ST山水,综合类,0.0
1172,600235.SH,600235,民丰特纸,造纸,0.0
1173,600237.SH,600237,铜峰电子,元器件,0.0
1174,600250.SH,600250,南纺股份,商贸代理,0.0
1175,688099.SH,688099,晶晨股份,半导体,0.0
1176,600238.SH,600238,ST椰岛,红黄酒,0.0
1177,600239.SH,600239,云南城投,区域地产,0.0
1178,600241.SH,600241,*ST时万,商贸代理,0.0
1179,600242.SH,600242,*ST中昌,软件服务,0.0
1180,600243.SH,600243,*ST海华,机床制造,0.0
1181,600246.SH,600246,万通发展,区域地产,0.0
1182,688098.SH,688098,申联生物,生物制药,0.0
1183,600247.SH,600247,*ST成城,商贸代理,0.0
1184,600248.SH,600248,延长化建,建筑工程,0.0
1185,600227.SH,600227,圣济堂,化学制药,0.0
1186,600226.SH,600226,*ST瀚叶,互联网,0.0
1187,600225.SH,600225,*ST松江,区域地产,0.0
1188,600223.SH,600223,鲁商发展,区域地产,0.0
1189,600200.SH,600200,江苏吴中,化学制药,0.0
1190,600201.SH,600201,生物股份,农业综合,0.0
1191,600202.SH,600202,哈空调,电气设备,0.0
1192,600203.SH,600203,福日电子,元器件,0.0
1193,600206.SH,600206,有研新材,半导体,0.0
1194,688111.SH,688111,金山办公,软件服务,0.0
1195,600208.SH,600208,新湖中宝,全国地产,0.0
1196,600209.SH,600209,ST罗顿,综合类,0.0
1197,600210.SH,600210,紫江企业,广告包装,0.0
1198,600211.SH,600211,西藏药业,中成药,0.0
1199,600212.SH,600212,*ST江泉,综合类,0.0
1200,600213.SH,600213,亚星客车,汽车整车,0.0
1201,688108.SH,688108,赛诺医疗,医疗保健,0.0
1202,600215.SH,600215,*ST经开,园区开发,0.0
1203,600216.SH,600216,浙江医药,化学制药,0.0
1204,600217.SH,600217,中再资环,环境保护,0.0
1205,600218.SH,600218,全柴动力,农用机械,0.0
1206,600219.SH,600219,南山铝业,铝,0.0
1207,688106.SH,688106,金宏气体,化工原料,0.0
1208,600221.SH,600221,海航控股,空运,0.0
1209,600222.SH,600222,太龙药业,中成药,0.0
1210,600249.SH,600249,两面针,日用化工,0.0
1211,600251.SH,600251,冠农股份,农业综合,0.0
1212,600097.SH,600097,开创国际,渔业,0.0
1213,600288.SH,600288,大恒科技,软件服务,0.0
1214,600277.SH,600277,亿利洁能,化工原料,0.0
1215,600278.SH,600278,东方创业,商贸代理,0.0
1216,600692.SH,600692,亚通股份,房产服务,0.0
1217,600280.SH,600280,*ST中商,百货,0.0
1218,600281.SH,600281,太化股份,综合类,0.0
1219,600282.SH,600282,南钢股份,普钢,0.0
1220,600283.SH,600283,钱江水利,水务,0.0
1221,600284.SH,600284,浦东建设,建筑工程,0.0
1222,600285.SH,600285,羚锐制药,中成药,0.0
1223,600287.SH,600287,江苏舜天,商贸代理,0.0
1224,600289.SH,600289,*ST信通,软件服务,0.0
1225,600252.SH,600252,中恒集团,中成药,0.0
1226,688080.SH,688080,映翰通,通信设备,0.0
1227,600290.SH,600290,*ST华仪,电气设备,0.0
1228,688078.SH,688078,龙软科技,软件服务,0.0
1229,600291.SH,600291,西水股份,保险,0.0
1230,600292.SH,600292,远达环保,环境保护,0.0
1231,688069.SH,688069,德林海,环境保护,0.0
1232,600295.SH,600295,鄂尔多斯,小金属,0.0
1233,600298.SH,600298,安琪酵母,食品,0.0
1234,600299.SH,600299,安迪苏,化学制药,0.0
1235,600300.SH,600300,维维股份,软饮料,0.0
1236,600276.SH,600276,恒瑞医药,化学制药,0.0
1237,600275.SH,600275,ST昌鱼,农业综合,0.0
1238,688081.SH,688081,兴图新科,软件服务,0.0
1239,688085.SH,688085,三友医疗,医疗保健,0.0
1240,600255.SH,600255,*ST梦舟,铜,0.0
1241,600256.SH,600256,广汇能源,石油开采,0.0
1242,688096.SH,688096,京源环保,环境保护,0.0
1243,600258.SH,600258,首旅酒店,酒店餐饮,0.0
1244,600259.SH,600259,广晟有色,小金属,0.0
1245,600260.SH,600260,凯乐科技,通信设备,0.0
1246,600261.SH,600261,阳光照明,家用电器,0.0
1247,600262.SH,600262,北方股份,汽车整车,0.0
1248,600265.SH,600265,ST景谷,林业,0.0
1249,688093.SH,688093,世华科技,化工原料,0.0
1250,688090.SH,688090,瑞松科技,专用机械,0.0
1251,600266.SH,600266,城建发展,区域地产,0.0
1252,688089.SH,688089,嘉必优,食品,0.0
1253,600267.SH,600267,海正药业,化学制药,0.0
1254,688088.SH,688088,虹软科技,软件服务,0.0
1255,600268.SH,600268,国电南自,电气设备,0.0
1256,688086.SH,688086,紫晶存储,IT设备,0.0
1257,600269.SH,600269,赣粤高速,路桥,0.0
1258,600271.SH,600271,航天信息,IT设备,0.0
1259,600272.SH,600272,开开实业,医药商业,0.0
1260,600273.SH,600273,嘉化能源,化工原料,0.0
1261,688116.SH,688116,天奈科技,化工原料,0.0
1262,688118.SH,688118,普元信息,软件服务,0.0
1263,688122.SH,688122,西部超导,小金属,0.0
1264,600129.SH,600129,太极集团,中成药,0.0
1265,600120.SH,600120,浙江东方,多元金融,0.0
1266,600121.SH,600121,郑州煤电,煤炭开采,0.0
1267,600122.SH,600122,*ST宏图,其他商业,0.0
1268,600123.SH,600123,兰花科创,煤炭开采,0.0
1269,600125.SH,600125,铁龙物流,铁路,0.0
1270,600126.SH,600126,杭钢股份,普钢,0.0
1271,600127.SH,600127,金健米业,农业综合,0.0
1272,600128.SH,600128,弘业股份,商贸代理,0.0
1273,688178.SH,688178,万德斯,环境保护,0.0
1274,688177.SH,688177,百奥泰-U,生物制药,0.0
1275,600130.SH,600130,波导股份,通信设备,0.0
1276,600198.SH,600198,大唐电信,通信设备,0.0
1277,688168.SH,688168,安博通,软件服务,0.0
1278,600131.SH,600131,国网信通,通信设备,0.0
1279,600132.SH,600132,重庆啤酒,啤酒,0.0
1280,600133.SH,600133,东湖高新,园区开发,0.0
1281,688166.SH,688166,博瑞医药,化学制药,0.0
1282,600135.SH,600135,乐凯胶片,化工原料,0.0
1283,688165.SH,688165,埃夫特-U,专用机械,0.0
1284,600137.SH,600137,浪莎股份,服饰,0.0
1285,600138.SH,600138,中青旅,旅游服务,0.0
1286,688159.SH,688159,有方科技,通信设备,0.0
1287,600119.SH,600119,ST长投,仓储物流,0.0
1288,600118.SH,600118,中国卫星,航空,0.0
1289,600117.SH,600117,西宁特钢,特种钢,0.0
1290,600116.SH,600116,三峡水利,水力发电,0.0
1291,600098.SH,600098,广州发展,火力发电,0.0
1292,688196.SH,688196,卓越新能,环境保护,0.0
1293,688188.SH,688188,柏楚电子,软件服务,0.0
1294,600099.SH,600099,林海股份,摩托车,0.0
1295,600100.SH,600100,同方股份,IT设备,0.0
1296,600101.SH,600101,明星电力,水力发电,0.0
1297,600103.SH,600103,青山纸业,造纸,0.0
1298,600104.SH,600104,上汽集团,汽车整车,0.0
1299,600105.SH,600105,永鼎股份,通信设备,0.0
1300,600106.SH,600106,重庆路桥,路桥,0.0
1301,600107.SH,600107,美尔雅,服饰,0.0
1302,600108.SH,600108,亚盛集团,农业综合,0.0
1303,688186.SH,688186,广大特材,特种钢,0.0
1304,688185.SH,688185,康希诺-U,生物制药,0.0
1305,688181.SH,688181,八亿时空,半导体,0.0
1306,600112.SH,600112,ST天成,电气设备,0.0
1307,688180.SH,688180,君实生物-U,生物制药,0.0
1308,600113.SH,600113,浙江东日,区域地产,0.0
1309,000004.SZ,000004,国农科技,互联网,0.0
1310,600114.SH,600114,东睦股份,机械基件,0.0
1311,600115.SH,600115,东方航空,空运,0.0
1312,688158.SH,688158,优刻得-W,互联网,0.0
1313,600141.SH,600141,兴发集团,化工原料,0.0
1314,600143.SH,600143,金发科技,塑料,0.0
1315,600170.SH,600170,上海建工,建筑工程,0.0
1316,688139.SH,688139,海尔生物,医疗保健,0.0
1317,600173.SH,600173,卧龙地产,全国地产,0.0
1318,688138.SH,688138,清溢光电,元器件,0.0
1319,600177.SH,600177,雅戈尔,服饰,0.0
1320,000005.SZ,000005,世纪星源,环境保护,0.0
1321,600179.SH,600179,*ST安通,仓储物流,0.0
1322,600180.SH,600180,瑞茂通,仓储物流,0.0
1323,600182.SH,600182,S佳通,汽车配件,0.0
1324,600183.SH,600183,生益科技,元器件,0.0
1325,600184.SH,600184,光电股份,专用机械,0.0
1326,600186.SH,600186,莲花健康,食品,0.0
1327,600187.SH,600187,国中水务,水务,0.0
1328,600188.SH,600188,兖州煤业,煤炭开采,0.0
1329,000031.SZ,000031,大悦城,全国地产,0.0
1330,600190.SH,600190,锦州港,港口,0.0
1331,600191.SH,600191,华资实业,食品,0.0
1332,600192.SH,600192,长城电工,电气设备,0.0
1333,600193.SH,600193,ST创兴,装修装饰,0.0
1334,600195.SH,600195,中牧股份,饲料,0.0
1335,688128.SH,688128,中国电研,专用机械,0.0
1336,688123.SH,688123,聚辰股份,半导体,0.0
1337,600171.SH,600171,上海贝岭,半导体,0.0
1338,600169.SH,600169,太原重工,工程机械,0.0
1339,600145.SH,600145,*ST新亿,陶瓷,0.0
1340,600168.SH,600168,武汉控股,水务,0.0
1341,600146.SH,600146,*ST环球,服饰,0.0
1342,600148.SH,600148,长春一东,汽车配件,0.0
1343,600149.SH,600149,ST坊展,综合类,0.0
1344,600150.SH,600150,中国船舶,船舶,0.0
1345,600151.SH,600151,航天机电,汽车配件,0.0
1346,600152.SH,600152,维科技术,电气设备,0.0
1347,600153.SH,600153,建发股份,商贸代理,0.0
1348,600155.SH,600155,华创阳安,证券,0.0
1349,688157.SH,688157,松井股份,染料涂料,0.0
1350,600156.SH,600156,华升股份,纺织,0.0
1351,600157.SH,600157,*ST永泰,火力发电,0.0
1352,600158.SH,600158,中体产业,文教休闲,0.0
1353,600159.SH,600159,大龙地产,区域地产,0.0
1354,600160.SH,600160,巨化股份,化工原料,0.0
1355,688156.SH,688156,路德环境,环境保护,0.0
1356,600161.SH,600161,天坛生物,生物制药,0.0
1357,600162.SH,600162,香江控股,全国地产,0.0
1358,600163.SH,600163,中闽能源,新型电力,0.0
1359,600165.SH,600165,新日恒力,化工原料,0.0
1360,688155.SH,688155,先惠技术,专用机械,0.0
1361,600167.SH,600167,联美控股,供气供热,0.0
1362,600691.SH,600691,阳煤化工,农药化肥,0.0
1363,600707.SH,600707,彩虹股份,元器件,0.0
1364,600693.SH,600693,东百集团,百货,0.0
1365,603180.SH,603180,金牌厨柜,家居用品,0.0
1366,603127.SH,603127,昭衍新药,医疗保健,0.0
1367,603815.SH,603815,交建股份,建筑工程,0.0
1368,603813.SH,603813,原尚股份,仓储物流,0.0
1369,603129.SH,603129,春风动力,摩托车,0.0
1370,603811.SH,603811,诚意药业,化学制药,0.0
1371,603133.SH,603133,碳元科技,元器件,0.0
1372,603136.SH,603136,天目湖,旅游景点,0.0
1373,603138.SH,603138,海量数据,软件服务,0.0
1374,603139.SH,603139,康惠制药,中成药,0.0
1375,603810.SH,603810,丰山集团,农药化肥,0.0
1376,603156.SH,603156,养元饮品,软饮料,0.0
1377,603157.SH,603157,*ST拉夏,服饰,0.0
1378,603158.SH,603158,腾龙股份,汽车配件,0.0
1379,603159.SH,603159,上海亚虹,专用机械,0.0
1380,603160.SH,603160,汇顶科技,元器件,0.0
1381,603161.SH,603161,科华控股,汽车配件,0.0
1382,603165.SH,603165,荣晟环保,造纸,0.0
1383,603166.SH,603166,福达股份,汽车配件,0.0
1384,603809.SH,603809,豪能股份,汽车配件,0.0
1385,603168.SH,603168,莎普爱思,化学制药,0.0
1386,603169.SH,603169,兰石重装,专用机械,0.0
1387,603177.SH,603177,德创环保,环境保护,0.0
1388,603178.SH,603178,圣龙股份,汽车配件,0.0
1389,603817.SH,603817,海峡环保,环境保护,0.0
1390,603123.SH,603123,翠微股份,百货,0.0
1391,603121.SH,603121,华培动力,汽车配件,0.0
1392,603101.SH,603101,汇嘉时代,百货,0.0
1393,603087.SH,603087,甘李药业,生物制药,0.0
1394,603088.SH,603088,宁波精达,专用机械,0.0
1395,603089.SH,603089,正裕工业,汽车配件,0.0
1396,603090.SH,603090,宏盛股份,专用机械,0.0
1397,603093.SH,603093,南华期货,多元金融,0.0
1398,603095.SH,603095,越剑智能,纺织机械,0.0
1399,603096.SH,603096,新经典,出版业,0.0
1400,603098.SH,603098,森特股份,装修装饰,0.0
1401,603099.SH,603099,长白山,旅游景点,0.0
1402,603818.SH,603818,曲美家居,家居用品,0.0
1403,603103.SH,603103,横店影视,影视音像,0.0
1404,603118.SH,603118,共进股份,通信设备,0.0
1405,603105.SH,603105,芯能科技,电气设备,0.0
1406,603106.SH,603106,恒银科技,IT设备,0.0
1407,603108.SH,603108,润达医疗,医药商业,0.0
1408,603110.SH,603110,东方材料,染料涂料,0.0
1409,603111.SH,603111,康尼机电,运输设备,0.0
1410,603112.SH,603112,华翔股份,机械基件,0.0
1411,603113.SH,603113,金能科技,化工原料,0.0
1412,603115.SH,603115,海星股份,元器件,0.0
1413,603116.SH,603116,红蜻蜓,服饰,0.0
1414,603117.SH,603117,万林物流,仓储物流,0.0
1415,603179.SH,603179,新泉股份,汽车配件,0.0
1416,603181.SH,603181,皇马科技,化工原料,0.0
1417,603085.SH,603085,天成自控,汽车配件,0.0
1418,603183.SH,603183,建研院,建筑工程,0.0
1419,603229.SH,603229,奥翔药业,化学制药,0.0
1420,603232.SH,603232,格尔软件,软件服务,0.0
1421,603233.SH,603233,大参林,医药商业,0.0
1422,603236.SH,603236,移远通信,通信设备,0.0
1423,603238.SH,603238,诺邦股份,纺织,0.0
1424,603239.SH,603239,浙江仙通,汽车配件,0.0
1425,603256.SH,603256,宏和科技,玻璃,0.0
1426,603258.SH,603258,电魂网络,互联网,0.0
1427,603259.SH,603259,药明康德,化学制药,0.0
1428,603806.SH,603806,福斯特,塑料,0.0
1429,603266.SH,603266,天龙股份,塑料,0.0
1430,603803.SH,603803,瑞斯康达,通信设备,0.0
1431,603268.SH,603268,松发股份,陶瓷,0.0
1432,603269.SH,603269,海鸥股份,机械基件,0.0
1433,603278.SH,603278,大业股份,钢加工,0.0
1434,603279.SH,603279,景津环保,环境保护,0.0
1435,603283.SH,603283,赛腾股份,专用机械,0.0
1436,603286.SH,603286,日盈电子,汽车配件,0.0
1437,603288.SH,603288,海天味业,食品,0.0
1438,603289.SH,603289,泰瑞机器,专用机械,0.0
1439,603801.SH,603801,志邦家居,家居用品,0.0
1440,603800.SH,603800,道森股份,专用机械,0.0
1441,603297.SH,603297,永新光学,电器仪表,0.0
1442,603228.SH,603228,景旺电子,元器件,0.0
1443,603227.SH,603227,雪峰科技,化工原料,0.0
1444,603226.SH,603226,菲林格尔,家居用品,0.0
1445,603199.SH,603199,九华旅游,旅游景点,0.0
1446,603185.SH,603185,上机数控,机床制造,0.0
1447,603808.SH,603808,歌力思,服饰,0.0
1448,603187.SH,603187,海容冷链,机械基件,0.0
1449,603188.SH,603188,ST亚邦,染料涂料,0.0
1450,603189.SH,603189,网达软件,软件服务,0.0
1451,603192.SH,603192,汇得科技,化工原料,0.0
1452,603195.SH,603195,公牛集团,电气设备,0.0
1453,603196.SH,603196,日播时尚,服饰,0.0
1454,603197.SH,603197,保隆科技,汽车配件,0.0
1455,000017.SZ,000017,*ST中华A,文教休闲,0.0
1456,603200.SH,603200,上海洗霸,环境保护,0.0
1457,603225.SH,603225,新凤鸣,化纤,0.0
1458,603203.SH,603203,快克股份,专用机械,0.0
1459,603208.SH,603208,江山欧派,家居用品,0.0
1460,603212.SH,603212,赛伍技术,塑料,0.0
1461,603214.SH,603214,爱婴室,百货,0.0
1462,603217.SH,603217,元利科技,化工原料,0.0
1463,603218.SH,603218,日月股份,工程机械,0.0
1464,603220.SH,603220,中贝通信,通信设备,0.0
1465,603221.SH,603221,爱丽家居,家居用品,0.0
1466,603222.SH,603222,济民制药,化学制药,0.0
1467,603223.SH,603223,恒通股份,供气供热,0.0
1468,603819.SH,603819,神力股份,电气设备,0.0
1469,603083.SH,603083,剑桥科技,通信设备,0.0
1470,600694.SH,600694,大商股份,百货,0.0
1471,603848.SH,603848,好太太,家居用品,0.0
1472,601969.SH,601969,海南矿业,普钢,0.0
1473,601975.SH,601975,招商南油,水运,0.0
1474,601985.SH,601985,中国核电,新型电力,0.0
1475,601988.SH,601988,中国银行,银行,0.0
1476,601989.SH,601989,中国重工,船舶,0.0
1477,601990.SH,601990,南京证券,证券,0.0
1478,603860.SH,603860,中公高科,公路,0.0
1479,601991.SH,601991,大唐发电,火力发电,0.0
1480,603859.SH,603859,能科股份,软件服务,0.0
1481,601992.SH,601992,金隅集团,水泥,0.0
1482,000019.SZ,000019,深粮控股,其他商业,0.0
1483,601996.SH,601996,丰林集团,家居用品,0.0
1484,601997.SH,601997,贵阳银行,银行,0.0
1485,601998.SH,601998,中信银行,银行,0.0
1486,601999.SH,601999,出版传媒,出版业,0.0
1487,603000.SH,603000,人民网,互联网,0.0
1488,603858.SH,603858,步长制药,中成药,0.0
1489,603001.SH,603001,奥康国际,服饰,0.0
1490,603003.SH,603003,龙宇燃油,石油贸易,0.0
1491,603005.SH,603005,晶方科技,半导体,0.0
1492,603006.SH,603006,联明股份,汽车配件,0.0
1493,603855.SH,603855,华荣股份,专用机械,0.0
1494,603008.SH,603008,喜临门,家居用品,0.0
1495,601968.SH,601968,宝钢包装,广告包装,0.0
1496,601966.SH,601966,玲珑轮胎,汽车配件,0.0
1497,601965.SH,601965,中国汽研,汽车服务,0.0
1498,601901.SH,601901,方正证券,证券,0.0
1499,601880.SH,601880,大连港,港口,0.0
1500,603868.SH,603868,飞科电器,家用电器,0.0
1501,601881.SH,601881,中国银河,证券,0.0
1502,601882.SH,601882,海天精工,机床制造,0.0
1503,601886.SH,601886,江河集团,装修装饰,0.0
1504,601888.SH,601888,中国中免,旅游服务,0.0
1505,601890.SH,601890,亚星锚链,船舶,0.0
1506,601898.SH,601898,中煤能源,煤炭开采,0.0
1507,601899.SH,601899,紫金矿业,黄金,0.0
1508,601900.SH,601900,南方传媒,出版业,0.0
1509,603867.SH,603867,新化股份,化工原料,0.0
1510,601958.SH,601958,金钼股份,小金属,0.0
1511,603866.SH,603866,桃李面包,食品,0.0
1512,601916.SH,601916,浙商银行,银行,0.0
1513,601918.SH,601918,新集能源,煤炭开采,0.0
1514,603863.SH,603863,松炀资源,造纸,0.0
1515,601928.SH,601928,凤凰传媒,出版业,0.0
1516,601929.SH,601929,吉视传媒,影视音像,0.0
