,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
3061,601619.SH,嘉泽新能,新型电力,1.0,-5.76,6.1,0.01,307290.3597
1280,002830.SZ,名雕股份,装修装饰,1.0,-5.76,16.4,0.04,65337.6
2746,600733.SH,北汽蓝谷,汽车整车,1.0,-5.76,9.05,0.01,359194.5
1888,300502.SZ,新易盛,通信设备,2.0,-5.75,30.99,0.01,488402.2172
3448,603700.SH,宁波水表,电器仪表,1.0,-5.75,35.86,0.01,140176.74
3530,603882.SH,金域医学,医疗保健,2.0,-5.74,27.32,0.05,763974.7534
650,002188.SZ,*ST巴士,广告包装,1.0,-5.74,4.07,0.01,89746.0352
306,000786.SZ,北新建材,其他建材,2.0,-5.74,19.35,0.01,2736054.3805
569,002107.SZ,沃华医药,中成药,1.0,-5.72,8.33,0.01,290131.3394
2279,600175.SH,美都能源,综合类,1.0,-5.72,2.93,0.02,718153.9901
681,002219.SZ,恒康医疗,中成药,1.0,-5.71,4.19,0.03,781524.1653
1378,002937.SZ,兴瑞科技,元器件,1.0,-5.71,34.96,0.03,160816.0
48,000063.SZ,中兴通讯,通信设备,1.0,-5.71,31.09,0.01,10676692.5824
3317,603358.SH,华达科技,汽车配件,1.0,-5.7,14.67,0.03,202008.1944
4,000006.SZ,深振业A,区域地产,1.0,-5.67,6.18,0.01,833254.3267
3538,603895.SH,天永智能,专用机械,1.0,-5.67,29.76,0.08,97515.0086
1235,002781.SZ,奇信股份,装修装饰,1.0,-5.65,17.29,0.01,387104.5582
2081,300702.SZ,天宇股份,化学制药,1.0,-5.65,28.92,0.07,151123.4121
2365,600275.SH,ST昌鱼,农业综合,1.0,-5.64,3.09,0.01,157230.7065
11,000014.SZ,沙河股份,全国地产,1.0,-5.63,11.21,0.01,226111.5146
319,000801.SZ,四川九洲,通信设备,1.0,-5.63,6.95,0.03,710850.619
438,000973.SZ,佛塑科技,塑料,1.0,-5.62,5.03,0.01,486602.1839
2410,600326.SH,西藏天路,建筑施工,1.0,-5.62,8.03,0.02,694903.7615
1366,002923.SZ,润都股份,化学制药,2.0,-5.61,24.98,0.01,99951.225
78,000407.SZ,胜利股份,供气供热,1.0,-5.61,4.69,0.01,349701.4563
2258,600151.SH,航天机电,半导体,1.0,-5.59,5.75,0.03,798500.043
1485,300096.SZ,易联众,软件服务,1.0,-5.59,12.69,0.02,477806.5183
2167,600050.SH,中国联通,电信运营,2.0,-5.58,7.5,0.08,15897447.2963
672,002210.SZ,飞马国际,仓储物流,1.0,-5.58,4.42,0.02,720477.1726
1072,002612.SZ,朗姿股份,服饰,1.0,-5.58,10.49,0.02,219845.7569
3405,603616.SH,韩建河山,其他建材,1.0,-5.57,12.24,0.01,359072.64
2568,600533.SH,栖霞建设,区域地产,1.0,-5.57,3.68,0.01,386400.0
3541,603898.SH,好莱客,家居用品,1.0,-5.57,18.41,0.01,569974.8629
2401,600316.SH,洪都航空,航空,2.0,-5.56,14.79,0.03,1060612.3632
2027,300648.SZ,星云股份,电器仪表,2.0,-5.56,22.46,0.02,134852.8451
61,000150.SZ,宜华健康,医疗保健,1.0,-5.56,13.35,0.03,768569.2669
3510,603838.SH,四通股份,陶瓷,2.0,-5.56,10.02,0.02,267213.36
1117,002657.SZ,中科金财,软件服务,2.0,-5.55,22.16,0.02,625955.0557
779,002318.SZ,久立特材,特种钢,2.0,-5.55,8.31,0.03,682061.5702
312,000793.SZ,华闻传媒,出版业,1.0,-5.53,4.61,0.05,893869.254
639,002177.SZ,御银股份,电脑设备,1.0,-5.52,4.49,0.03,289389.1989
25,000031.SZ,中粮地产,全国地产,1.0,-5.52,6.05,0.01,1097302.2988
2049,300670.SZ,大烨智能,电气设备,2.0,-5.51,19.6,0.05,168356.16
690,002228.SZ,合兴包装,广告包装,1.0,-5.51,5.48,0.01,638662.6204
3346,603477.SH,振静股份,纺织,1.0,-5.51,8.98,0.03,101923.0
3486,603790.SH,雅运股份,染料涂料,1.0,-5.51,23.73,0.01,87326.4
1169,002711.SZ,欧浦智网,仓储物流,1.0,-5.51,5.14,0.04,539785.8267
393,000913.SZ,钱江摩托,摩托车,1.0,-5.5,11.24,0.09,509769.406
2937,600988.SH,赤峰黄金,黄金,1.0,-5.5,4.6,0.01,656135.4882
3590,603999.SH,读者传媒,出版业,1.0,-5.49,6.54,0.03,376704.0
1628,300240.SZ,飞力达,仓储物流,2.0,-5.46,8.41,0.02,306994.6066
3226,603159.SH,上海亚虹,专用机械,1.0,-5.46,21.19,0.02,52975.0
2487,600422.SH,昆药集团,中成药,1.0,-5.45,9.9,0.06,751106.0621
154,000566.SZ,海南海药,化学制药,1.0,-5.45,6.95,0.01,836430.0404
350,000850.SZ,华茂股份,纺织,1.0,-5.44,4.13,0.01,389616.968
460,001896.SZ,豫能控股,火力发电,1.0,-5.42,3.97,0.02,369016.2136
995,002535.SZ,林州重机,工程机械,1.0,-5.42,4.22,0.03,249180.7986
2606,600579.SH,天华院,化工机械,2.0,-5.41,9.67,0.02,397085.0352
1679,300291.SZ,华录百纳,影视音像,1.0,-5.39,6.59,0.01,395152.7504
513,002051.SZ,中工国际,建筑施工,2.0,-5.39,14.33,0.03,1592388.7209
3122,601969.SH,海南矿业,普钢,1.0,-5.38,5.63,0.04,1100507.5368
2326,600228.SH,ST昌九,化工原料,1.0,-5.38,8.07,0.01,194745.24
2779,600768.SH,宁波富邦,铝,2.0,-5.38,11.68,0.04,156216.7296
1562,300173.SZ,智慧松德,轻工机械,1.0,-5.37,6.29,0.06,243653.3889
1869,300483.SZ,沃施股份,专用机械,1.0,-5.37,32.25,0.01,198337.5
840,002379.SZ,宏创控股,铝,1.0,-5.37,3.76,0.01,348178.3323
1677,300289.SZ,利德曼,生物制药,1.0,-5.36,7.68,0.01,320477.9981
1262,002811.SZ,亚泰国际,装修装饰,1.0,-5.35,17.29,0.02,77805.0
295,000766.SZ,通化金马,中成药,1.0,-5.35,7.85,0.01,450188.7465
2990,601155.SH,新城控股,区域地产,2.0,-5.35,37.85,0.02,8501050.144
3382,603583.SH,捷昌驱动,电气设备,2.0,-5.34,74.48,0.04,224929.6
985,002524.SZ,光正集团,供气供热,1.0,-5.34,5.39,0.02,270063.3601
29,000036.SZ,华联控股,全国地产,1.0,-5.34,6.54,0.02,743168.6241
1556,300167.SZ,迪威迅,通信设备,2.0,-5.34,6.74,0.04,202361.76
489,002027.SZ,分众传媒,影视音像,1.0,-5.33,7.0,0.05,10274516.196
2698,600683.SH,京投发展,区域地产,1.0,-5.32,5.26,0.01,389649.016
2797,600789.SH,鲁抗医药,化学制药,1.0,-5.32,9.5,0.01,552496.7013
1946,300562.SZ,乐心医疗,医疗保健,1.0,-5.32,12.8,0.02,108905.8202
2071,300692.SZ,中环环保,环境保护,1.0,-5.32,15.43,0.03,149678.715
1717,300329.SZ,海伦钢琴,文教休闲,1.0,-5.31,8.91,0.01,223538.4281
2262,600156.SH,华升股份,纺织,1.0,-5.3,5.34,0.01,214727.1149
374,000889.SZ,中嘉博创,通信设备,2.0,-5.29,13.59,0.01,844813.8046
2531,600491.SH,龙元建设,建筑施工,1.0,-5.29,7.76,0.02,979389.6
1644,300256.SZ,星星科技,元器件,1.0,-5.28,4.34,0.01,336468.8952
1843,300457.SZ,赢合科技,专用机械,2.0,-5.27,29.5,0.04,559758.4821
259,000712.SZ,锦龙股份,证券,2.0,-5.27,14.66,0.02,1311666.8134
1372,002930.SZ,宏川智慧,仓储物流,1.0,-5.26,28.05,0.01,170628.15
702,002240.SZ,威华股份,家居用品,1.0,-5.25,9.74,0.01,477896.3873
203,000631.SZ,顺发恒业,区域地产,1.0,-5.25,3.55,0.01,863544.3046
893,002432.SZ,九安医疗,医疗保健,1.0,-5.25,7.03,0.02,304262.5625
2129,300756.SZ,中山金马,专用机械,1.0,-5.24,99.51,0.02,99510.0
2741,600728.SH,佳都科技,软件服务,1.0,-5.24,12.27,0.05,1968263.8584
3246,603196.SH,日播时尚,服饰,1.0,-5.23,10.12,0.02,66184.8
1277,002827.SZ,高争民爆,化工原料,1.0,-5.23,15.97,0.01,100844.9605
98,000488.SZ,晨鸣纸业,造纸,1.0,-5.22,7.04,0.02,1167242.5825
3177,603056.SH,德邦股份,仓储物流,2.0,-5.21,19.99,0.03,435100.0511
2822,600817.SH,ST宏盛,多元金融,1.0,-5.21,8.09,0.01,125944.3709
287,000755.SZ,山西路桥,公路,1.0,-5.21,5.06,0.04,237447.8982
934,002473.SZ,*ST圣莱,家用电器,1.0,-5.2,8.86,0.04,141760.0
175,000597.SZ,东北制药,化学制药,2.0,-5.2,12.65,0.04,598823.5773
956,002495.SZ,佳隆股份,食品,1.0,-5.18,3.91,0.04,266682.5091
2143,600012.SH,皖通高速,路桥,1.0,-5.16,6.89,0.02,803098.4
2198,600082.SH,海泰发展,园区开发,2.0,-5.16,5.5,0.01,348618.7111
2128,300755.SZ,华致酒行,其他商业,1.0,-5.14,34.78,0.02,201336.7838
28,000035.SZ,中国天楹,环境保护,1.0,-5.14,5.73,0.06,734064.2846
2981,601116.SH,三江购物,超市连锁,2.0,-5.14,13.55,0.01,556578.174
1098,002638.SZ,勤上股份,半导体,1.0,-5.14,3.27,0.01,320253.9514
2329,600231.SH,凌钢股份,普钢,1.0,-5.13,3.42,0.01,947710.2981
1298,002850.SZ,科达利,机械基件,1.0,-5.12,26.96,0.01,250453.3666
202,000630.SZ,铜陵有色,铜,1.0,-5.12,2.86,0.01,2734319.9218
1890,300504.SZ,天邑股份,通信设备,1.0,-5.11,32.43,0.02,216801.036
13,000017.SZ,深中华A,文教休闲,2.0,-5.11,5.74,0.01,173911.0986
2475,600403.SH,大有能源,煤炭开采,1.0,-5.11,4.52,0.04,1080647.2057
3351,603500.SH,祥和实业,运输设备,1.0,-5.11,13.17,0.01,66376.8
2569,600535.SH,天士力,中成药,2.0,-5.1,23.72,0.01,3588044.2952
2468,600395.SH,盘江股份,煤炭开采,1.0,-5.1,5.72,0.01,946689.6645
1224,002770.SZ,科迪乳业,乳制品,1.0,-5.1,3.84,0.01,223915.3044
2585,600556.SH,ST慧球,软件服务,1.0,-5.08,7.31,0.02,288594.2005
3134,603000.SH,人民网,互联网,1.0,-5.06,31.45,0.04,3477398.3711
1374,002932.SZ,明德生物,医疗保健,1.0,-5.06,49.86,0.05,82998.387
1787,300401.SZ,花园生物,食品,2.0,-5.05,15.55,0.03,713760.0446
3264,603233.SH,大参林,医药商业,1.0,-5.05,45.5,0.06,291887.8554
3060,601618.SH,中国中冶,建筑施工,2.0,-5.04,3.68,0.01,6569763.8546
313,000795.SZ,英洛华,矿物制品,1.0,-5.03,5.17,0.01,458254.1782
1238,002785.SZ,万里石,其他建材,1.0,-5.03,10.71,0.01,213232.7081
1033,002573.SZ,清新环境,环境保护,1.0,-5.03,10.01,0.09,1079718.0644
1938,300554.SZ,三超新材,矿物制品,1.0,-5.03,20.29,0.01,94529.5375
3515,603856.SH,东宏股份,塑料,2.0,-5.03,13.5,0.04,123429.15
2334,600236.SH,桂冠电力,水力发电,1.0,-5.03,5.78,0.01,3504626.4381
1773,300387.SZ,富邦股份,化工原料,1.0,-5.01,7.47,0.07,215217.8406
914,002453.SZ,华软科技,化工原料,1.0,-5.0,6.7,0.04,371662.2807
1910,300525.SZ,博思软件,软件服务,1.0,-5.0,34.61,0.02,271456.9902
2577,600546.SH,山煤国际,煤炭开采,1.0,-5.0,3.89,0.01,771175.4385
876,002415.SZ,海康威视,电器仪表,2.0,-5.0,36.11,0.02,29157757.9278
1211,002756.SZ,永兴特钢,特种钢,1.0,-5.0,15.98,0.01,295543.8502
206,000635.SZ,英力特,化工原料,2.0,-5.0,10.09,0.01,305815.3904
404,000927.SZ,一汽夏利,汽车整车,2.0,-5.0,3.93,0.01,626902.1873
252,000703.SZ,恒逸石化,化纤,1.0,-4.99,13.68,0.01,3110278.789
3174,603045.SH,福达合金,电气设备,1.0,-4.99,34.09,0.08,83793.22
3164,603033.SH,三维股份,橡胶,1.0,-4.99,21.89,0.02,121051.7
346,000837.SZ,秦川机床,机床制造,1.0,-4.98,5.15,0.02,300047.4851
2972,601098.SH,中南传媒,出版业,1.0,-4.98,13.9,0.05,2496440.0
1695,300307.SZ,慈星股份,纺织机械,1.0,-4.97,6.94,0.03,550496.9501
2610,600583.SH,海油工程,石油开采,1.0,-4.97,5.83,0.01,2577649.8484
3146,603013.SH,亚普股份,汽车配件,2.0,-4.96,18.77,0.01,112620.0
1200,002743.SZ,富煌钢构,钢加工,1.0,-4.96,6.91,0.01,231198.8431
2926,600977.SH,中国电影,影视音像,1.0,-4.96,17.0,0.03,960500.0
2399,600313.SH,农发种业,种植业,1.0,-4.95,3.0,0.01,305819.1321
3461,603721.SH,中广天择,影视音像,2.0,-4.95,22.9,0.09,108422.5644
1282,002832.SZ,比音勒芬,服饰,2.0,-4.95,39.15,0.06,309278.3445
1347,002902.SZ,铭普光磁,元器件,1.0,-4.94,25.96,0.01,187625.9
3040,601518.SH,吉林高速,路桥,1.0,-4.94,3.16,0.01,383371.2
2079,300700.SZ,岱勒新材,矿物制品,1.0,-4.93,25.75,0.02,114091.8125
803,002342.SZ,巨力索具,机械基件,1.0,-4.92,4.32,0.02,380650.59
1196,002739.SZ,万达电影,影视音像,1.0,-4.9,23.46,0.02,4132340.0558
1239,002786.SZ,银宝山新,专用机械,2.0,-4.89,10.8,0.07,411739.2
427,000961.SZ,中南建设,建筑施工,1.0,-4.89,8.45,0.04,3126363.3213
1278,002828.SZ,贝肯能源,石油开采,1.0,-4.89,12.99,0.01,128293.3968
3188,603079.SH,圣达生物,食品,1.0,-4.88,21.15,0.02,77221.9494
2184,600068.SH,葛洲坝,建筑施工,1.0,-4.88,7.2,0.01,3315439.7366
381,000899.SZ,赣能股份,火力发电,1.0,-4.88,5.53,0.03,539547.7253
2028,300649.SZ,杭州园林,建筑施工,1.0,-4.87,26.43,0.01,84576.0
183,000607.SZ,华媒控股,广告包装,1.0,-4.87,5.97,0.11,528261.4015
1272,002822.SZ,中装建设,装修装饰,1.0,-4.87,6.1,0.02,186696.6
1103,002643.SZ,万润股份,化工原料,2.0,-4.86,11.97,0.01,1067878.4848
348,000839.SZ,中信国安,综合类,1.0,-4.86,6.15,0.08,2410189.4292
2877,600877.SH,ST嘉陵,摩托车,1.0,-4.86,5.05,0.02,347077.4302
2479,600409.SH,三友化工,化工原料,1.0,-4.85,6.89,0.01,1403715.1481
1635,300247.SZ,融捷健康,医疗保健,1.0,-4.85,4.04,0.01,247332.1512
433,000968.SZ,蓝焰控股,煤炭开采,1.0,-4.84,13.03,0.02,669412.341
2634,600609.SH,金杯汽车,汽车配件,2.0,-4.83,3.91,0.01,427232.8486
264,000718.SZ,苏宁环球,区域地产,1.0,-4.83,3.85,0.01,881388.771
2165,600039.SH,四川路桥,建筑施工,1.0,-4.83,3.84,0.01,1327515.9648
1673,300285.SZ,国瓷材料,陶瓷,2.0,-4.83,20.43,0.02,834959.2515
719,002258.SZ,利尔化学,农药化肥,1.0,-4.83,16.0,0.04,836707.1728
1741,300353.SZ,东土科技,通信设备,1.0,-4.82,14.4,0.02,505574.4168
314,000796.SZ,凯撒旅游,旅游服务,1.0,-4.82,8.13,0.01,652450.921
144,000554.SZ,泰山石油,石油贸易,1.0,-4.81,6.31,0.04,228831.9676
1147,002687.SZ,乔治白,服饰,1.0,-4.81,6.8,0.01,217206.96
3283,603301.SH,振德医疗,医疗保健,1.0,-4.81,35.98,0.01,89950.0
963,002502.SZ,骅威文化,影视音像,1.0,-4.8,4.84,0.03,300788.7928
2232,600119.SH,长江投资,仓储物流,1.0,-4.79,7.88,0.01,242231.2
3287,603308.SH,应流股份,专用机械,1.0,-4.79,10.84,0.01,433610.84
2193,600077.SH,宋都股份,全国地产,1.0,-4.79,3.29,0.01,440900.2453
2142,600011.SH,华能国际,火力发电,1.0,-4.79,7.09,0.01,7444500.0
972,002511.SZ,中顺洁柔,造纸,1.0,-4.78,8.28,0.01,1041723.4734
82,000411.SZ,英特集团,医药商业,1.0,-4.78,13.71,0.01,284210.1111
1051,002591.SZ,恒大高新,化工原料,1.0,-4.78,8.33,0.02,151515.3454
3365,603533.SH,掌阅科技,互联网,1.0,-4.78,23.77,0.01,387811.1987
2164,600038.SH,中直股份,航空,2.0,-4.77,47.16,0.01,2779972.1927
285,000752.SZ,西藏发展,啤酒,1.0,-4.77,7.9,0.02,208365.032
1507,300118.SZ,东方日升,半导体,2.0,-4.77,10.41,0.01,710524.7594
3480,603777.SH,来伊份,食品,1.0,-4.77,11.74,0.01,129875.99
756,002295.SZ,精艺股份,铜,1.0,-4.77,8.31,0.01,207951.5175
944,002483.SZ,润邦股份,工程机械,1.0,-4.76,4.55,0.01,305409.7164
2630,600604.SH,市北高新,园区开发,1.0,-4.76,18.43,0.09,2458902.4168
1867,300481.SZ,濮阳惠成,化工原料,0.0,-4.75,20.65,0.04,525222.6315
356,000860.SZ,顺鑫农业,白酒,2.0,-4.74,44.7,0.02,2550537.2642
1670,300282.SZ,三盛教育,文教休闲,1.0,-4.74,14.68,0.01,333867.582
139,000548.SZ,湖南投资,路桥,1.0,-4.74,5.3,0.03,264576.5544
1614,300226.SZ,上海钢联,互联网,2.0,-4.74,81.0,0.04,1229256.8505
2862,600862.SH,中航高科,航空,1.0,-4.73,8.36,0.02,1164589.0535
2265,600159.SH,大龙地产,区域地产,1.0,-4.73,3.13,0.01,259791.0116
895,002434.SZ,万里扬,汽车配件,1.0,-4.73,6.81,0.01,693990.9603
605,002143.SZ,印纪传媒,影视音像,1.0,-4.72,4.69,0.11,456864.1049
570,002108.SZ,沧州明珠,塑料,1.0,-4.72,5.44,0.01,771350.7643
1351,002907.SZ,华森制药,化学制药,1.0,-4.71,21.0,0.02,197526.0
2175,600058.SH,五矿发展,商贸代理,1.0,-4.71,8.39,0.01,899333.0865
2072,300693.SZ,盛弘股份,电气设备,2.0,-4.71,19.95,0.01,132629.4514
2887,600888.SH,新疆众和,铝,1.0,-4.7,5.23,0.02,435969.4706
1552,300163.SZ,先锋新材,其他建材,1.0,-4.69,4.27,0.02,140725.5749
2754,600741.SH,华域汽车,汽车配件,1.0,-4.69,21.06,0.03,6639636.7103
974,002513.SZ,蓝丰生化,农药化肥,1.0,-4.69,6.39,0.02,200911.8604
104,000505.SZ,京粮控股,食品,1.0,-4.68,6.54,0.01,265607.5851
380,000898.SZ,鞍钢股份,普钢,1.0,-4.68,5.82,0.01,3578714.863
1254,002802.SZ,洪汇新材,化工原料,1.0,-4.67,23.66,0.01,92610.8947
1205,002749.SZ,国光股份,农药化肥,2.0,-4.67,22.51,0.01,314670.4324
2758,600745.SH,闻泰科技,通信设备,1.0,-4.67,30.28,0.03,1929642.6198
2772,600760.SH,中航沈飞,航空,1.0,-4.67,33.55,0.03,1337041.6287
2919,600967.SH,内蒙一机,运输设备,1.0,-4.67,11.98,0.01,1150676.84
918,002457.SZ,青龙管业,塑料,2.0,-4.66,9.39,0.01,314050.8844
225,000669.SZ,金鸿控股,供气供热,1.0,-4.65,6.8,0.08,455556.8282
720,002259.SZ,ST升达,供气供热,1.0,-4.65,2.54,0.01,183813.5935
3477,603768.SH,常青股份,汽车配件,1.0,-4.65,13.49,0.02,94598.625
542,002080.SZ,中材科技,化纤,2.0,-4.64,13.95,0.03,892800.0
2087,300709.SZ,精研科技,元器件,2.0,-4.64,34.7,0.07,196337.3192
2239,600127.SH,金健米业,农业综合,1.0,-4.64,3.63,0.01,232967.3081
3018,601288.SH,农业银行,银行,1.0,-4.64,3.74,0.01,109976679.9201
3572,603969.SH,银龙股份,其他建材,1.0,-4.63,5.33,0.01,448253.0
1852,300466.SZ,赛摩电气,电器仪表,2.0,-4.63,8.13,0.05,238661.3166
2501,600449.SH,宁夏建材,水泥,1.0,-4.62,8.95,0.01,427972.0326
3049,601595.SH,上海电影,影视音像,1.0,-4.61,15.16,0.04,160764.7157
1031,002571.SZ,德力股份,玻璃,1.0,-4.61,6.11,0.09,154703.7336
1016,002556.SZ,辉隆股份,其他商业,1.0,-4.61,6.09,0.03,425834.9962
2837,600833.SH,第一医药,医药商业,1.0,-4.61,10.79,0.02,240710.1684
3239,603183.SH,建研院,建筑施工,1.0,-4.6,17.99,0.01,132617.5396
797,002336.SZ,人人乐,超市连锁,1.0,-4.59,7.53,0.01,255455.25
788,002327.SZ,富安娜,纺织,1.0,-4.58,8.75,0.03,445995.0521
3329,603383.SH,顶点软件,软件服务,1.0,-4.58,86.28,0.03,500571.7114
699,002237.SZ,恒邦股份,黄金,1.0,-4.58,9.94,0.01,846564.95
1276,002826.SZ,易明医药,中成药,1.0,-4.58,12.03,0.01,158417.4376
2836,600831.SH,广电网络,影视音像,1.0,-4.58,9.79,0.06,612226.0919
666,002204.SZ,大连重工,专用机械,1.0,-4.57,3.87,0.01,747440.2024
1091,002631.SZ,德尔未来,家居用品,1.0,-4.56,8.25,0.01,533524.9598
352,000852.SZ,石化机械,化工机械,1.0,-4.56,8.71,0.02,520995.348
3469,603733.SH,仙鹤股份,造纸,2.0,-4.55,17.92,0.01,111104.0
3125,601988.SH,中国银行,银行,1.0,-4.55,3.83,0.01,80723192.186
3347,603486.SH,科沃斯,家用电器,2.0,-4.55,59.66,0.02,239236.6
360,000868.SZ,安凯客车,汽车整车,1.0,-4.55,4.18,0.01,290744.7292
3457,603713.SH,密尔克卫,仓储物流,1.0,-4.53,37.32,0.03,142263.84
1524,300135.SZ,宝利国际,化工原料,1.0,-4.53,3.31,0.01,305049.6
2587,600558.SH,大西洋,钢加工,1.0,-4.52,4.42,0.07,396741.3353
370,000885.SZ,城发环境,公路,1.0,-4.5,8.83,0.01,395921.291
2766,600754.SH,锦江股份,酒店餐饮,1.0,-4.5,24.54,0.01,1591462.534
118,000524.SZ,岭南控股,酒店餐饮,1.0,-4.5,8.05,0.03,219257.784
1533,300144.SZ,宋城演艺,旅游景点,1.0,-4.5,22.41,0.03,2651544.2932
815,002354.SZ,天神娱乐,互联网,1.0,-4.5,6.29,0.02,433102.3102
1942,300558.SZ,贝达药业,化学制药,2.0,-4.49,47.36,0.01,803710.3391
2656,600635.SH,大众公用,供气供热,2.0,-4.49,7.57,0.04,1831025.298
3321,603365.SH,水星家纺,纺织,1.0,-4.49,16.54,0.01,146517.936
1837,300451.SZ,创业慧康,软件服务,1.0,-4.49,22.0,0.04,762707.77
2190,600074.SH,*ST保千,电脑设备,1.0,-4.48,1.32,0.01,135439.0134
1178,002721.SZ,金一文化,服饰,1.0,-4.47,7.01,0.03,411611.2754
1917,300532.SZ,今天国际,软件服务,2.0,-4.47,15.56,0.04,186136.5187
3299,603326.SH,我乐家居,家居用品,1.0,-4.47,11.59,0.01,74600.6576
2844,600841.SH,上柴股份,机械基件,1.0,-4.46,8.76,0.02,457177.8563
2348,600252.SH,中恒集团,中成药,1.0,-4.46,3.33,0.02,1157210.68
2642,600617.SH,国新能源,供气供热,1.0,-4.46,5.53,0.01,539127.6322
1936,300552.SZ,万集科技,软件服务,1.0,-4.45,20.0,0.02,82507.04
1126,002666.SZ,德联集团,化工原料,1.0,-4.44,5.16,0.02,228447.712
548,002086.SZ,ST东海洋,渔业,1.0,-4.44,4.9,0.01,233052.428
213,000652.SZ,泰达股份,批发业,1.0,-4.44,4.32,0.03,636822.2955
258,000711.SZ,京蓝科技,软件服务,1.0,-4.43,8.93,0.03,362807.2765
2790,600780.SH,通宝能源,火力发电,1.0,-4.43,4.04,0.01,463187.0193
122,000529.SZ,广弘控股,食品,1.0,-4.43,7.14,0.07,406897.4452
2735,600722.SH,金牛化工,化工原料,2.0,-4.43,5.67,0.01,385741.2563
2854,600854.SH,春兰股份,家用电器,1.0,-4.42,4.48,0.01,232717.425
3309,603338.SH,浙江鼎力,专用机械,2.0,-4.42,74.28,0.03,1839891.2362
530,002068.SZ,黑猫股份,化工原料,2.0,-4.41,6.72,0.01,407903.6445
3549,603912.SH,佳力图,专用机械,2.0,-4.41,17.16,0.01,184984.8
1829,300443.SZ,金雷股份,专用机械,2.0,-4.41,17.85,0.07,284620.3617
2765,600753.SH,东方银星,批发业,1.0,-4.41,17.8,0.02,227840.0
524,002062.SZ,宏润建设,建筑施工,1.0,-4.4,4.54,0.02,435206.991
764,002303.SZ,美盈森,造纸,1.0,-4.4,5.38,0.01,823547.9842
2592,600563.SH,法拉电子,元器件,1.0,-4.4,47.77,0.01,1074825.0
2961,601019.SH,山东出版,出版业,1.0,-4.39,9.19,0.04,392321.1
278,000735.SZ,罗牛山,农业综合,2.0,-4.38,13.7,0.05,1451657.3636
499,002037.SZ,久联发展,化工原料,1.0,-4.38,10.06,0.02,230532.7066
655,002193.SZ,如意集团,纺织,1.0,-4.38,10.57,0.03,243549.7627
1506,300117.SZ,嘉寓股份,装修装饰,1.0,-4.37,4.61,0.01,329285.385
1546,300157.SZ,恒泰艾普,石油开采,2.0,-4.36,5.82,0.05,357067.9771
594,002132.SZ,恒星科技,钢加工,1.0,-4.36,3.16,0.01,396288.7226
3284,603303.SH,得邦照明,家用电器,1.0,-4.36,14.1,0.02,143820.0
1460,300071.SZ,华谊嘉信,广告包装,1.0,-4.34,4.46,0.02,185983.9789
947,002486.SZ,嘉麟杰,服饰,1.0,-4.34,4.33,0.01,354767.725
1294,002846.SZ,英联股份,广告包装,1.0,-4.34,12.4,0.01,65670.7968
3525,603877.SH,太平鸟,服饰,1.0,-4.34,19.99,0.01,400787.0862
1737,300349.SZ,金卡智能,软件服务,2.0,-4.33,22.66,0.01,797995.7746
767,002306.SZ,*ST云网,酒店餐饮,1.0,-4.33,3.88,0.02,307772.6433
867,002406.SZ,远东传动,汽车配件,1.0,-4.33,6.68,0.02,277688.7877
2613,600586.SH,金晶科技,玻璃,1.0,-4.32,3.68,0.01,531441.9376
378,000895.SZ,双汇发展,食品,1.0,-4.32,25.97,0.07,8567564.2632
1044,002584.SZ,西陇科学,化工原料,1.0,-4.31,7.62,0.03,290404.4949
3315,603356.SH,华菱精工,机械基件,1.0,-4.31,14.83,0.01,133825.92
440,000976.SZ,华铁股份,运输设备,1.0,-4.3,5.27,0.07,840247.6021
2774,600763.SH,通策医疗,医疗保健,2.0,-4.3,61.8,0.05,1981555.2
3397,603605.SH,珀莱雅,日用化工,2.0,-4.3,54.73,0.03,339828.4214
3389,603595.SH,东尼电子,元器件,1.0,-4.3,42.66,0.04,212357.0434
2493,600433.SH,冠豪高新,造纸,2.0,-4.29,4.44,0.02,564464.0567
2975,601101.SH,昊华能源,煤炭开采,1.0,-4.29,6.83,0.01,819598.8198
2085,300707.SZ,威唐工业,专用机械,1.0,-4.29,18.08,0.02,139567.0811
1883,300497.SZ,富祥股份,化学制药,1.0,-4.29,18.73,0.01,230654.4733
1301,002853.SZ,皮阿诺,家居用品,1.0,-4.28,20.09,0.01,116583.7667
158,000571.SZ,新大洲A,综合类,1.0,-4.28,3.69,0.01,297586.1658
21,000027.SZ,深圳能源,火力发电,1.0,-4.28,6.63,0.05,2628457.9288
989,002529.SZ,海源复材,专用机械,2.0,-4.26,8.66,0.03,173200.0
1570,300181.SZ,佐力药业,中成药,2.0,-4.26,7.12,0.02,332691.1634
92,000423.SZ,东阿阿胶,中成药,1.0,-4.25,46.35,0.01,3030674.9958
892,002431.SZ,棕榈股份,建筑施工,1.0,-4.25,4.92,0.01,651974.8745
3437,603680.SH,今创集团,运输设备,1.0,-4.25,17.55,0.02,323688.4478
2248,600137.SH,浪莎股份,服饰,1.0,-4.24,15.34,0.02,149131.78
1332,002886.SZ,沃特股份,塑料,1.0,-4.23,19.97,0.02,99069.199
1151,002691.SZ,冀凯股份,专用机械,1.0,-4.23,8.24,0.01,279410.2424
