,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
144,600615.SH,600615,丰华股份,小金属,9.19,2.0,0.0,17.24,"重庆国际信托股份有限公司-鸿睿一号集合资金信托计划
重庆国际信托股份有限公司-兴国1号集合资金信托计划",2.0
145,600366.SH,600366,宁波韵升,电器仪表,7.37,2.0,2.0,72.9,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
146,600753.SH,600753,东方银星,商贸代理,14.97,2.0,0.0,26.83,上海杰宇资产管理有限公司,1.0
147,600114.SH,600114,东睦股份,机械基件,11.38,2.0,0.0,69.79,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
上海国赞投资管理中心(有限合伙)-国赞稳健1号私募证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金",5.0
148,603338.SH,603338,浙江鼎力,专用机械,105.6,2.0,0.0,512.67,"香港中央结算有限公司(陆股通)
中国工商银行-易方达价值成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四零六组合
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金",6.0
149,603348.SH,603348,文灿股份,汽车配件,23.0,2.0,1.0,18.77,"平安资管-工商银行-平安资产MOM1号资产管理计划
九泰基金-工商银行-九泰基金-大同证券新三板1号资产管理计划",2.0
150,603416.SH,603416,信捷电气,电气设备,79.19,2.0,0.0,72.24,"全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",5.0
151,600515.SH,600515,海航基础,全国地产,7.74,2.0,0.0,128.35,"重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划",6.0
152,600419.SH,600419,天润乳业,乳制品,18.5,2.0,2.0,49.69,"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
全国社保基金六零四组合
十二师国资公司-中信建投-20国资EB担保及信托财产专户
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金四零四组合
广东潮金投资基金管理有限公司-潮金产融1号
中国工商银行-华安中小盘成长混合型证券投资基金",7.0
153,603801.SH,603801,志邦家居,家居用品,39.07,2.0,0.0,84.9,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",3.0
154,600770.SH,600770,综艺股份,综合类,6.77,2.0,0.0,88.01,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
155,600510.SH,600510,黑牡丹,全国地产,9.01,2.0,0.0,94.34,中央汇金资产管理有限责任公司,1.0
156,603600.SH,603600,永艺股份,家居用品,22.52,2.0,1.0,67.97,"香港中央结算有限公司(陆股通)
建信基金-杭州银行-建信-华润信托-惠润1号特定客户资产管理计划",2.0
157,603655.SH,603655,朗博科技,汽车配件,37.96,2.0,0.0,12.91,,0.0
158,603696.SH,603696,安记食品,食品,14.73,2.0,0.0,34.64,"云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
中国工商银行股份有限公司-南方大数据100指数证券投资基金
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托
中国银行股份有限公司-招商盛合灵活配置混合型证券投资基金",4.0
159,600823.SH,600823,世茂股份,全国地产,5.56,2.0,2.0,208.56,"香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
银华基金-农业银行-银华中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",13.0
160,600876.SH,600876,洛阳玻璃,玻璃,15.4,2.0,0.0,42.97,香港中央结算有限公司(陆股通),1.0
161,600960.SH,600960,渤海汽车,汽车配件,3.77,2.0,0.0,35.83,"北京东海中矿投资管理有限公司-东海中矿2号私募投资基金
北京忠诚志业资本管理有限公司-旗鱼资本专项1期私募基金",2.0
162,601628.SH,601628,中国人寿,保险,43.62,2.0,0.0,9083.22,"香港中央结算有限公司(陆股通)
中国工商银行-上证50交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
交通银行股份有限公司-永赢科技驱动混合型证券投资基金
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划",5.0
163,600976.SH,600976,健民集团,中成药,27.45,2.0,1.0,42.08,"泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金",6.0
164,601689.SH,601689,拓普集团,汽车配件,41.66,2.0,0.0,439.51,"基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
全国社保基金四一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品",8.0
165,000025.SZ,000025,特力A,汽车服务,25.72,2.0,1.0,101.02,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
基本养老保险基金一三零一组合
香港中央结算有限公司(陆股通)
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
汇添富基金管理股份有限公司-社保基金一五零二组合",6.0
166,300613.SZ,300613,富瀚微,半导体,157.9,2.0,0.0,119.08,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
167,002084.SZ,002084,海鸥住工,家居用品,13.56,2.0,1.0,73.26,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
上海齐泓股权投资基金合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",5.0
168,002106.SZ,002106,莱宝高科,元器件,16.94,2.0,0.0,119.23,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金",3.0
169,002109.SZ,002109,兴化股份,化工原料,3.4,2.0,0.0,35.8,,0.0
170,688037.SH,688037,芯源微,半导体,120.5,2.0,0.0,23.53,基本养老保险基金一二零二组合,1.0
171,002164.SZ,002164,宁波东力,电气设备,6.25,2.0,1.0,27.26,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划,1.0
172,002166.SZ,002166,莱茵生物,中成药,9.47,2.0,0.0,42.01,中央汇金资产管理有限责任公司,1.0
173,002173.SZ,002173,创新医疗,医疗保健,7.33,2.0,0.0,27.19,,0.0
174,002206.SZ,002206,海利得,化纤,4.05,2.0,0.0,38.9,"西藏山南硅谷天堂昌吉投资管理有限公司-硅谷天堂恒昌私募基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
基本养老保险基金一零零三组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
上海齐银股权投资基金管理有限公司-上海同煤齐银投资管理中心(有限合伙)",5.0
175,002226.SZ,002226,江南化工,化工原料,6.86,2.0,0.0,65.74,"香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划
兴业全球基金-上海银行-浙江中升港通贸易有限公司",3.0
176,002270.SZ,002270,华明装备,电气设备,6.86,2.0,0.0,52.08,"深圳安信乾能股权投资基金合伙企业(有限合伙)
上海国投协力发展股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)",4.0
177,002285.SZ,002285,世联行,房产服务,4.48,2.0,0.0,90.25,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
178,002297.SZ,002297,博云新材,矿物制品,8.13,2.0,0.0,38.23,中央汇金资产管理有限责任公司,1.0
179,688011.SH,688011,新光光电,元器件,53.2,2.0,0.0,21.7,,0.0
180,002370.SZ,002370,亚太药业,化学制药,5.86,2.0,1.0,27.15,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
181,002400.SZ,002400,省广集团,广告包装,8.74,2.0,0.0,146.01,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
182,002416.SZ,002416,爱施德,电器连锁,10.7,2.0,0.0,130.83,香港中央结算有限公司(陆股通),1.0
183,002424.SZ,002424,贵州百灵,中成药,10.79,2.0,1.0,83.91,"紫金信托有限责任公司
香港中央结算有限公司(陆股通)
华创证券有限责任公司支持民企发展14号单一资产管理计划
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华创证券-证券行业支持民企发展系列之华创证券1号FOF单一资产管理计划-华创证券有限责任公司支持民企发展14号单一资产管理计划
华创证券-工商银行-华创证券有限责任公司支持民企发展1号集合资产管理计划
申万宏源证券-证券行业支持民企发展之申万宏源2号单一资产管理计划",8.0
184,002430.SZ,002430,杭氧股份,化工机械,21.52,2.0,2.0,207.4,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
基本养老保险基金一二零一组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
全国社保基金一一四组合",8.0
185,002453.SZ,002453,华软科技,软件服务,5.99,2.0,0.0,34.22,,0.0
186,300610.SZ,300610,晨化股份,化工原料,18.65,2.0,0.0,20.63,中国比利时直接股权投资基金,1.0
187,002096.SZ,002096,南岭民爆,化工原料,8.88,2.0,0.0,32.93,"华菱津杉(天津)产业投资基金合伙企业(有限合伙
中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙)",3.0
188,002082.SZ,002082,万邦德,铝,14.02,2.0,0.0,27.07,中央汇金资产管理有限责任公司,1.0
189,002550.SZ,002550,千红制药,生物制药,5.02,2.0,0.0,45.73,香港中央结算有限公司(陆股通),1.0
190,688055.SH,688055,龙腾光电,元器件,10.02,2.0,0.0,26.99,,0.0
191,000558.SZ,000558,莱茵体育,文教休闲,3.33,2.0,0.0,42.9,,0.0
192,000616.SZ,000616,海航投资,全国地产,3.29,2.0,0.0,47.05,中央汇金资产管理有限责任公司,1.0
193,000683.SZ,000683,远兴能源,化工原料,2.51,2.0,0.0,89.23,"上海塔彧毅股权投资基金(上海)中心(有限合伙)
香港中央结算有限公司(陆股通)
中国信达资产管理股份有限公司
中信建投基金-广州农商银行-华鑫国际信托-华鑫信托·153号证券投资集合资金信托计划
北京中稷弘立资产管理有限公司",5.0
194,000697.SZ,000697,炼石航空,航空,13.02,2.0,0.0,73.66,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金",2.0
195,000733.SZ,000733,振华科技,元器件,42.85,2.0,0.0,220.59,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
香港中央结算有限公司(陆股通)
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
全国社保基金一零二组合
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",8.0
196,688357.SH,688357,建龙微纳,化工原料,75.17,2.0,0.0,10.33,"银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金",2.0
197,000738.SZ,000738,航发控制,航空,22.73,2.0,0.0,260.4,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",6.0
198,000762.SZ,000762,西藏矿业,小金属,10.12,2.0,0.0,52.7,中央汇金资产管理有限责任公司,1.0
199,000777.SZ,000777,中核科技,机械基件,14.71,2.0,0.0,56.4,中央汇金资产管理有限责任公司,1.0
200,000796.SZ,000796,凯撒旅业,旅游服务,15.6,2.0,0.0,125.18,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金,1.0
201,000798.SZ,000798,中水渔业,渔业,8.89,2.0,0.0,28.39,,0.0
202,000856.SZ,000856,冀东装备,机械基件,10.14,2.0,0.0,23.02,中央汇金资产管理有限责任公司,1.0
203,000869.SZ,000869,张裕A,红黄酒,40.15,2.0,1.0,182.06,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
204,000886.SZ,000886,海南高速,路桥,6.16,2.0,0.0,59.87,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
205,000887.SZ,000887,中鼎股份,橡胶,12.27,2.0,0.0,149.46,"香港中央结算有限公司(陆股通)
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
安徽省铁路发展基金股份有限公司
挪威中央银行-自有资金
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)",6.0
206,000893.SZ,000893,东凌国际,农药化肥,9.35,2.0,0.0,37.47,,0.0
207,000908.SZ,000908,景峰医药,化学制药,5.63,2.0,0.0,40.36,"中国长城资产管理股份有限公司
平江县国有资产管理局
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划",3.0
208,000913.SZ,000913,钱江摩托,摩托车,21.2,2.0,2.0,96.15,"广发期货有限公司-广发期慧1期资产管理计划
宝城期货-宝城精选三号结构化资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托",3.0
209,688189.SH,688189,南新制药,化学制药,61.25,2.0,0.0,19.63,,0.0
210,002488.SZ,002488,金固股份,汽车配件,6.76,2.0,0.0,55.72,"天弘基金-宁波银行-天津信托-天津信托-弘盈3号集合资金信托计划
杭州东方嘉富资产管理有限公司-东方嘉富-兴瑞1号专项私募基金
金元顺安基金-宁波银行-杭州乾瞳投资管理合伙企业(有限合伙)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",4.0
211,002459.SZ,002459,晶澳科技,电气设备,23.51,2.0,1.0,90.98,"香港中央结算有限公司(陆股通)
基本养老保险基金一五零二一组合
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
全国社保基金五零三组合
广发基金管理有限公司-社保基金四二零组合
国泰基金管理有限公司-社保基金四二一组合",6.0
212,002552.SZ,002552,宝鼎科技,机械基件,18.19,2.0,0.0,40.95,,0.0
213,603898.SH,603898,好莱客,家居用品,19.66,2.0,0.0,60.87,"香港中央结算有限公司(陆股通)
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)
中国建设银行股份有限公司-中欧养老产业混合型证券投资基金",3.0
214,300217.SZ,300217,东方电热,电器仪表,3.08,2.0,0.0,27.08,中央汇金资产管理有限责任公司,1.0
215,603959.SH,603959,百利科技,建筑工程,11.86,2.0,0.0,52.07,"吉林雨田股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
盈科创新资产管理有限公司
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
上海淮矿资产管理有限公司
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托",7.0
216,300254.SZ,300254,仟源医药,化学制药,8.81,2.0,2.0,14.21,中央汇金资产管理有限责任公司,1.0
217,300255.SZ,300255,常山药业,生物制药,7.15,2.0,0.0,48.73,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",2.0
218,300323.SZ,300323,华灿光电,半导体,11.43,2.0,0.0,95.18,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
219,300343.SZ,300343,联创股份,互联网,2.94,2.0,0.0,23.31,,0.0
220,300431.SZ,300431,暴风集团,互联网,1.48,2.0,0.0,3.67,,0.0
221,603906.SH,603906,龙蟠科技,化工原料,31.69,2.0,1.0,95.38,"上海汐泰投资管理有限公司-小棉袄私募证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划",2.0
222,300435.SZ,300435,中泰股份,机械基件,13.01,2.0,0.0,29.48,"基本养老保险基金九零三组合
中央汇金资产管理有限责任公司",2.0
223,300455.SZ,300455,康拓红外,运输设备,16.95,2.0,0.0,84.82,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",3.0
224,603997.SH,603997,继峰股份,汽车配件,8.57,2.0,1.0,54.19,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金四一二组合
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金",5.0
225,603877.SH,603877,太平鸟,服饰,22.49,2.0,0.0,107.22,香港中央结算有限公司(陆股通),1.0
226,603859.SH,603859,能科股份,软件服务,40.68,2.0,0.0,52.78,"全国社保基金一一八组合
国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划
全国社保基金六零三组合",3.0
227,300464.SZ,300464,星徽精密,机械基件,27.08,2.0,1.0,69.81,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)",3.0
228,300509.SZ,300509,新美星,专用机械,8.94,2.0,0.0,14.89,深圳赞道资本管理有限公司-赞道杰出成长6号私募证券投资基金,1.0
229,603838.SH,603838,四通股份,陶瓷,10.3,2.0,0.0,27.47,,0.0
230,300551.SZ,300551,古鳌科技,IT设备,34.99,2.0,2.0,50.42,"中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本优盛私募基金
深圳德威资本投资管理有限公司——德威资本优盛私募基金
中国工商银行股份有限公司——金鹰核心资源混合型证券投资基金",4.0
231,300554.SZ,300554,三超新材,矿物制品,21.57,2.0,0.0,12.06,,0.0
232,300557.SZ,300557,理工光科,电器仪表,31.84,2.0,0.0,17.59,,0.0
233,300579.SZ,300579,数字认证,软件服务,61.45,2.0,0.0,106.94,"广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金
广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金",2.0
234,002585.SZ,002585,双星新材,塑料,10.8,2.0,0.0,95.02,"云南国际信托有限公司-云南国际信托有限公司杭州城投定增2号集合资金信托计划
鹏华基金-招商银行-中山证券有限责任公司
中央汇金资产管理有限责任公司
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金",4.0
235,603995.SH,603995,甬金股份,特种钢,33.52,2.0,0.0,19.33,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",6.0
236,605008.SH,605008,长鸿高科,塑料,16.7,2.0,2.0,7.68,,0.0
237,002967.SZ,002967,广电计量,综合类,32.05,2.0,0.0,42.39,"招商银行股份有限公司-汇添富中盘积极成长混合型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
汇添富基金管理股份有限公司-社保基金四二三组合
中国银行股份有限公司-广发优势增长股票型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
中国工商银行-广发稳健增长证券投资基金
上海汐泰投资管理有限公司-汐泰兴国4号私募证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
中国银行股份有限公司-招商核心优选股票型证券投资基金",15.0
238,002740.SZ,002740,爱迪尔,服饰,6.69,2.0,0.0,16.17,,0.0
239,002827.SZ,002827,高争民爆,化工原料,20.0,2.0,0.0,55.2,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
全国社会保障基金理事会转持一户",2.0
240,002670.SZ,002670,国盛金控,证券,10.31,2.0,0.0,167.32,华鑫国际信托有限公司-华鑫信托·国鑫37号集合资金信托计划,1.0
241,002643.SZ,002643,万润股份,化工原料,19.93,2.0,0.0,178.25,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金四一三组合
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
华夏成长证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",7.0
242,002882.SZ,002882,金龙羽,电气设备,10.95,2.0,1.0,46.93,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国农业银行股份有限公司-景顺长城低碳科技主题灵活配置混合型证券投资基金",3.0
243,002965.SZ,002965,祥鑫科技,汽车配件,40.37,2.0,0.0,15.21,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金
招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金",7.0
244,300067.SZ,300067,安诺其,染料涂料,4.4,2.0,0.0,28.55,"鹏华资产-浦发银行-粤财信托-粤财信托-菁英163期单一资金信托计划
中央汇金资产管理有限责任公司",2.0
245,300077.SZ,300077,国民技术,半导体,10.57,2.0,0.0,57.61,上海广文投资管理有限公司-广文价值发现1期证券投资基金,1.0
246,300083.SZ,300083,创世纪,元器件,11.96,2.0,1.0,156.32,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
247,300094.SZ,300094,国联水产,渔业,5.45,2.0,1.0,47.69,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划",3.0
248,002617.SZ,002617,露笑科技,电气设备,6.44,2.0,1.0,74.51,中央汇金资产管理有限责任公司,1.0
249,300123.SZ,300123,亚光科技,半导体,19.16,2.0,0.0,110.78,"香港中央结算有限公司(陆股通)
湖南省资产管理有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划",4.0
250,002748.SZ,002748,世龙实业,化工原料,7.69,2.0,0.0,18.46,中央汇金资产管理有限责任公司,1.0
251,688368.SH,688368,晶丰明源,半导体,114.7,1.0,1.0,17.1,"中国银行股份有限公司-嘉实先进制造股票型证券投资基金
招商银行股份有限公司-嘉实科技创新混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国银行股份有限公司-中金科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-泰信中小盘精选股票型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金",11.0
252,688393.SH,688393,安必平,医疗保健,50.5,1.0,1.0,10.71,,0.0
253,603025.SH,603025,大豪科技,IT设备,9.02,1.0,1.0,82.83,"先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
先锋基金-匀丰灵活配置-定制8号私募证券投资基金-先锋基金云海1号单一资产管理计划",4.0
254,603079.SH,603079,圣达生物,食品,34.85,1.0,1.0,59.66,,0.0
255,605178.SH,605178,时空科技,装修装饰,83.35,1.0,1.0,14.78,,0.0
256,603595.SH,603595,东尼电子,元器件,35.2,1.0,1.0,51.8,中国农业银行-华夏平稳增长混合型证券投资基金,1.0
257,688022.SH,688022,瀚川智能,专用机械,42.89,1.0,1.0,24.99,,0.0
258,603444.SH,603444,吉比特,互联网,625.98,1.0,1.0,449.86,"基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
全国社保基金四零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零一组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",8.0
