,ts_code,symbol,name,industry,COL_LASTPRICE,concept
559,000570.SZ,000570,苏常柴A,机械基件,4.92,"汽车零部件, 农机, 锂电池, 新能源汽车, 科创板概念股, "
560,600368.SH,600368,五洲交通,路桥,4.92,"高速公路, 一带一路, 东盟博览会, 广西, "
561,000863.SZ,000863,三湘印象,区域地产,4.92,"旅游, 回购, 房地产, 创投, "
562,600350.SH,600350,山东高速,路桥,4.92,"高股息, 高速公路, 参股券商, 宝能系, 破净股, 恒大概念股, 山东国企改革, "
563,002103.SZ,002103,广博股份,文教休闲,4.93,"回购, 互联网金融, 区块链, 独角兽, 创投, "
564,002542.SZ,002542,中化岩土,建筑施工,4.93,"通用航空, 大基建, 雄安新区, 互联网金融, 雄安-工程基建, 京津冀, 股权转让, 国产芯片, 国资入股, "
565,000892.SZ,000892,欢瑞世纪,影视音像,4.94,"影视, "
566,601619.SH,601619,嘉泽新能,新型电力,4.94,"业绩预增, 风电, 光伏, 区块链, 资产重组, 宁夏, "
567,000721.SZ,000721,西安饮食,酒店餐饮,4.95,"大消费, 教育, 股权转让, 独角兽, "
568,600297.SH,600297,广汇汽车,汽车服务,4.95,"MSCI, 大消费, 回购, 汽车销售, 恒大概念股, 定增破发, "
569,000157.SZ,000157,中联重科,工程机械,4.95,"MSCI, 一带一路, 乡村振兴, 业绩预增, 宁德时代概念股, 农机, 工业自动化, 机械, 智能制造, 人工智能, 工业互联网, "
570,000599.SZ,000599,青岛双星,汽车配件,4.96,"中韩自贸区, 智慧物流, 轮胎, 山东国企改革, 智能制造, 自贸区, "
571,002702.SZ,002702,海欣食品,食品,4.97,"大消费, 食品, 壳公司, "
572,600057.SH,600057,厦门象屿,仓储物流,4.98,"社保重仓, 福建自贸区, 乡村振兴, 业绩预增, 智慧物流, 土地流转, 智能制造, 快递物流, 自贸区, "
573,300150.SZ,300150,世纪瑞尔,软件服务,4.98,"定增破发, 雄安新区, 雄安-工程基建, 京津冀, 高铁轨交, "
574,600552.SH,600552,凯盛科技,玻璃,4.98,"有色-锆, OLED, 央企改革, 有色金属, 小米概念股, 玻璃, 3D玻璃, 强势人气股, "
575,000655.SZ,000655,金岭矿业,普钢,4.98,"山东国企改革, 铁矿石, 股权转让, 复牌股, ST摘帽, "
576,000419.SZ,000419,通程控股,百货,4.98,"新零售, 破净股, 湖南国企改革, "
577,600986.SH,600986,科达股份,互联网,4.99,"定增破发, 小米概念股, 区块链, 共享经济, 独角兽, 手游, "
578,300362.SZ,300362,天翔环境,环境保护,4.99,"固废处理, 环保, 污水处理, 股权转让, 资产重组, "
579,601789.SH,601789,宁波建工,建筑施工,4.99,"装配式建筑, 环杭州湾大湾区, 云计算, "
580,600470.SH,600470,六国化工,农药化肥,4.99,"安徽国企改革, 煤化工, 化肥, 磷化工, "
581,600497.SH,600497,驰宏锌锗,铅锌,5.0,"MSCI, 有色-锌, 有色金属, "
582,000927.SZ,000927,一汽夏利,汽车整车,5.0,"汽车整车, 混改, 央企改革, 铁总混改, 复牌股, 资产重组, "
583,600526.SH,600526,*ST菲达,环境保护,5.0,"浙江国企改革, 大气治理, 环保, "
584,002450.SZ,002450,ST康得新,化工原料,5.0,"碳纤维, OLED, 蔚来汽车概念股, 石墨烯, VR&AR, 国资入股, 资产重组, ST股, "
585,002539.SZ,002539,云图控股,农药化肥,5.01,"社保重仓, 调味品, 业绩预增, 食品, 化肥, 磷化工, 电竞, 腾讯概念股, 手游, "
586,603335.SH,603335,迪生力,汽车配件,5.01,"汽车零部件, "
587,002671.SZ,002671,龙泉股份,其他建材,5.02,"核电, 雄安-建材, 地下管廊, 海绵城市, PPP, 雄安新区, 股权转让, "
588,300201.SZ,300201,海伦哲,专用机械,5.02,"军工, 军民融合, 工业自动化, 智能制造, 资产重组, 机器人, LED, "
589,600495.SH,600495,晋西车轴,运输设备,5.02,"一带一路, 混改, 军工混改, 央企改革, 军工研究所, 军工, 高铁轨交, "
590,600499.SH,600499,科达洁能,专用机械,5.02,"回购, 宁德时代概念股, 定增破发, 大气治理, 锂电池, 环保, 新能源汽车, 举牌股, 资产重组, "
591,601968.SH,601968,宝钢包装,广告包装,5.02,"央企改革, 社保重仓, 万达系, 包装印刷, "
592,601001.SH,601001,大同煤业,煤炭开采,5.02,"煤炭, 山西国企改革, "
593,600327.SH,600327,大东方,百货,5.03,"社保重仓, 汽车销售, 新零售, "
594,002694.SZ,002694,顾地科技,塑料,5.03,"旅游, 地下管廊, 海绵城市, PPP, "
595,600185.SH,600185,格力地产,区域地产,5.03,"粤港澳大湾区, 房地产, "
596,000632.SZ,000632,三木集团,综合类,5.04,"福建自贸区, 房地产, 举牌股, 自贸区, "
597,002766.SZ,002766,索菱股份,汽车配件,5.04,"汽车零部件, 物联网, 无人驾驶, 定增破发, 股权转让, 国资入股, "
598,300269.SZ,300269,联建光电,半导体,5.04,"破净股, 高质押率, 智慧城市, 智慧安防, LED, "
599,002436.SZ,002436,兴森科技,元器件,5.04,"PCB板, 互联网金融, 半导体, 国资入股, "
600,600959.SH,600959,江苏有线,影视音像,5.04,"新进指数成份股, 破净股, 定增破发, 智慧城市, 广电, "
601,600319.SH,600319,亚星化学,化工原料,5.05,"烧碱, 股权转让, 壳公司, "
602,002546.SZ,002546,新联电子,电气设备,5.05,"电改, "
603,002225.SZ,002225,濮耐股份,其他建材,5.05,"有色-镁, 有色金属, 业绩预增, 耐火材料, "
604,002245.SZ,002245,澳洋顺昌,仓储物流,5.06,"锂电池, 新能源汽车, 快递物流, 股权转让, LED, "
605,002682.SZ,002682,龙洲股份,公路,5.06,"新能源整车, 油气改革, 教育, 汽车销售, 雄安-建材, 雄安新区, 新能源汽车, 快递物流, "
606,601008.SH,601008,连云港,港口,5.07,"一带一路, 港口, 回购, 中韩自贸区, 自贸区, "
607,600165.SH,600165,新日恒力,钢加工,5.07,"壳公司, 宁夏, "
608,000900.SZ,000900,现代投资,路桥,5.07,"高速公路, 破净股, 湖南国企改革, 期货概念, 资产重组, "
609,600823.SH,600823,世茂股份,全国地产,5.07,"破净股, 房地产, "
610,600603.SH,600603,广汇物流,仓储物流,5.08,"业绩预增, 恒大概念股, 智慧物流, 智能制造, 快递物流, "
611,000060.SZ,000060,中金岭南,铅锌,5.08,"MSCI, 有色-锌, 新进指数成份股, 有色金属, 债转股-AMC, 期货概念, "
612,002681.SZ,002681,奋达科技,家用电器,5.08,"华为产业链, 回购, 定增破发, 小家电, 工业自动化, 家电, 智能制造, 智能音箱, VR&AR, 苹果产业链, 国资入股, 独角兽, "
613,600981.SH,600981,汇鸿集团,商贸代理,5.08,"业绩预增, 万达系, 期货概念, 创投, "
614,600308.SH,600308,华泰股份,造纸,5.08,"环氧丙烷, 破净股, 造纸, "
615,002169.SZ,002169,智光电气,电气设备,5.08,"储能, 工业互联网, 半导体, 国产芯片, "
616,000068.SZ,000068,华控赛格,元器件,5.08,"海绵城市, PPP, 环保, 雄安新区, 污水处理, 深圳本地股/深汕合作, 强势人气股, 创投, 雄安-设计, "
617,600257.SH,600257,大湖股份,渔业,5.08,"业绩预增, 资产重组, "
618,002807.SZ,002807,江阴银行,银行,5.08,"银行, "
619,002586.SZ,002586,围海股份,建筑施工,5.09,"水务, 定增破发, 环杭州湾大湾区, 高质押率, 水利, PPP, 雄安新区, 雄安-工程基建, "
620,600589.SH,600589,广东榕泰,塑料,5.09,"大数据, 云计算, "
621,601028.SH,601028,玉龙股份,钢加工,5.09,"油气改革, 天然气, 锂电池, 新能源汽车, 石墨烯, "
622,601898.SH,601898,中煤能源,煤炭开采,5.1,"高股息, 煤炭, 中字头, 央企改革, 甲醇, 破净股, "
623,600530.SH,600530,交大昂立,医疗保健,5.1,"回购, 保健品, 食品, 举牌股, 高校系, "
624,600110.SH,600110,诺德股份,电气设备,5.11,"中科院系, 宁德时代概念股, "
625,002011.SZ,002011,盾安环境,工程机械,5.11,"核电, 宁德时代概念股, 雄安-公共服务, 白色家电, 家电, 智能制造, 冷链, 雄安新区, 地热, 资产重组, 机器人, 创投, "
626,600683.SH,600683,京投发展,区域地产,5.11,"北京城市规划, 谷歌概念股, 房地产, 土地流转, 雄安新区, 雄安-工程基建, 创投, "
627,002084.SZ,002084,海鸥住工,家居用品,5.11,"回购, 定增破发, 家具家居, 独角兽, "
628,000421.SZ,000421,南京公用,供气供热,5.12,"汽车销售, 天然气, 新能源汽车, 充电桩, "
629,002344.SZ,002344,海宁皮城,商品城,5.12,"民营医院, 回购, 供应链金融, 浙江国企改革, 特色小镇, 环杭州湾大湾区, 房地产, 互联网金融, "
630,000543.SZ,000543,皖能电力,火力发电,5.12,"火电, 电改, 安徽国企改革, 核电, 业绩预增, 量子通信, "
631,000510.SZ,000510,金路集团,化工原料,5.13,"烧碱, PVC, 教育, 石墨烯, 年报季报, "
632,600869.SH,600869,智慧能源,电气设备,5.13,"碳纤维, 特高压, 特斯拉, 核电, 业绩预增, 无人机, 雄安-智慧城市, 工业自动化, 高质押率, 锂电池, 智能制造, 雄安新区, 互联网金融, 新能源汽车, 石墨烯, 智慧城市, 股权转让, 独角兽, "
633,600688.SH,600688,上海石化,石油加工,5.13,"碳纤维, MSCI, 油气改革, 央企改革, 石油化工, 油品升级, "
634,000035.SZ,000035,中国天楹,环境保护,5.13,"固废处理, 环保, 资产重组, "
635,600546.SH,600546,山煤国际,煤炭开采,5.13,"煤炭, 社保重仓, 山西国企改革, "
636,000166.SZ,000166,申万宏源,证券,5.14,"MSCI, 券商, 新疆, "
637,002651.SZ,002651,利君股份,专用机械,5.15,"大飞机, 通用航空, 无人机, "
638,000955.SZ,000955,欣龙控股,纺织,5.16,"纺织服装, 海南自由贸易港, 自贸区, 自由贸易港, 壳公司, 海南, "
639,600873.SH,600873,梅花生物,食品,5.16,"调味品, 回购, 食品, 医药, 疫苗, 西藏, "
640,600888.SH,600888,新疆众和,铝,5.16,"有色-铝, 养老金持股, 有色-镁, 有色金属, 业绩预增, 新疆, "
641,300158.SZ,300158,振东制药,中成药,5.16,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
642,600303.SH,600303,曙光股份,汽车整车,5.16,"新能源整车, 振兴东北, 汽车整车, 汽车零部件, 新能源汽车, 股权转让, "
643,002666.SZ,002666,德联集团,化工原料,5.17,"蔚来汽车概念股, "
644,002181.SZ,002181,粤传媒,出版业,5.17,"彩票, 独角兽, 创投, "
645,601038.SH,601038,一拖股份,农用机械,5.17,"央企改革, 乡村振兴, 债转股-AMC, 农机, "
646,600337.SH,600337,美克家居,家居用品,5.17,"回购, 新疆, 家具家居, "
647,000717.SZ,000717,韶钢松山,普钢,5.17,"钢铁, 新进指数成份股, 央企改革, 万达系, "
648,300169.SZ,300169,天晟新材,塑料,5.17,"高铁轨交, "
649,000797.SZ,000797,中国武夷,全国地产,5.18,"北京城市规划, 福建自贸区, 大基建, 房地产, 京津冀, 自贸区, "
650,000030.SZ,000030,富奥股份,汽车配件,5.18,"回购, 汽车零部件, "
651,002272.SZ,002272,川润股份,机械基件,5.18,"业绩预增, 壳公司, "
652,600405.SH,600405,动力源,电气设备,5.19,"宁德时代概念股, 新能源汽车, 充电桩, "
653,601118.SH,601118,海南橡胶,橡胶,5.19,"赛马, 农垦, 土地流转, 海南自由贸易港, 自贸区, 农业种植, 自由贸易港, 资产重组, 海南, 橡胶, "
654,002130.SZ,002130,沃尔核材,电气设备,5.2,"一带一路, 特斯拉, 核电, 风电, 互联网金融, "
655,300064.SZ,300064,豫金刚石,矿物制品,5.2,"破净股, 高质押率, 股权转让, 国资入股, 富勒烯, "
656,600359.SH,600359,新农开发,农业综合,5.2,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, "
657,600202.SH,600202,哈空调,电气设备,5.2,"振兴东北, 核电, 复牌股, ST摘帽, "
658,600126.SH,600126,杭钢股份,普钢,5.2,"钢铁, 浙江国企改革, "
659,002072.SZ,002072,凯瑞德,互联网,5.2,"跨境电商, 股权争夺, 壳公司, "
660,002288.SZ,002288,超华科技,元器件,5.2,"PCB板, 半导体, 智慧城市, 智慧安防, 独角兽, "
661,600143.SH,600143,金发科技,塑料,5.2,"碳纤维, 特斯拉, 国家队重仓, 回购, 供应链金融, 煤化工, "
662,002512.SZ,002512,达华智能,元器件,5.21,"互联网金融, 移动支付, 无人商店, 智慧城市, 股权转让, 国资入股, 资产重组, "
663,002266.SZ,002266,浙富控股,电气设备,5.21,"水电, 核电, 水利, "
664,300182.SZ,300182,捷成股份,软件服务,5.23,"云计算, 国产软件, 股权转让, VR&AR, 影视, 知识产权, "
665,002064.SZ,002064,华峰氨纶,化纤,5.24,"国家队重仓, 石油化工, "
666,600369.SH,600369,西南证券,证券,5.24,"券商, 重庆国企改革, "
667,000807.SZ,000807,云铝股份,铝,5.24,"有色-铝, 有色金属, 燃料电池, 工业互联网, "
668,002562.SZ,002562,兄弟科技,化学制药,5.24,"回购, 维生素, "
669,002701.SZ,002701,奥瑞金,广告包装,5.24,"MSCI, 国家队重仓, 社保重仓, 足球, 股权转让, 包装印刷, "
670,600819.SH,600819,耀皮玻璃,玻璃,5.25,"业绩预增, 上海国企改革, 玻璃, "
671,300352.SZ,300352,北信源,软件服务,5.25,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, "
672,600490.SH,600490,鹏欣资源,铜,5.25,"回购, 有色金属, 有色-镍, 有色-钴, 万达系, 有色-铜, 黄金, "
673,002006.SZ,002006,精功科技,专用机械,5.26,"碳纤维, 光伏, 智能制造, 机器人, "
674,600807.SH,600807,ST天业,区域地产,5.26,"房地产, 举牌股, ST股, 壳公司, 黄金, "
675,600279.SH,600279,重庆港九,港口,5.27,"一带一路, 港口, 重庆国企改革, "
676,002255.SZ,002255,海陆重工,专用机械,5.27,"核电, 业绩预增, 光伏, "
677,002228.SZ,002228,合兴包装,广告包装,5.27,"业绩预增, 工业自动化, 小米概念股, 智能制造, 包装印刷, "
678,300364.SZ,300364,中文在线,出版业,5.28,"教育, 社保重仓, 定增破发, 独角兽, 手游, 知识产权, 动漫, "
679,002285.SZ,002285,世联行,房产服务,5.29,"大消费, 供应链金融, 债转股-AMC, 恒大概念股, 养老产业, 房地产, 互联网金融, 住房租赁, 共享经济, 创投, "
680,002531.SZ,002531,天顺风能,电气设备,5.29,"回购, 风电, "
681,601598.SH,601598,中国外运,仓储物流,5.29,"央企改革, "
682,300157.SZ,300157,恒泰艾普,石油开采,5.31,"油服, 油气改革, 可燃冰, 回购, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 大数据, 地热, 创投, "
683,000908.SZ,000908,景峰医药,化学制药,5.31,"民营医院, 债转股-AMC, 医药, 中药, 创新药, 化学药, 动物保健, "
684,002270.SZ,002270,华明装备,电气设备,5.31,"资产重组, "
685,603111.SH,603111,康尼机电,运输设备,5.31,"一带一路, 社保重仓, 定增破发, 小米概念股, 高铁轨交, "
686,300027.SZ,300027,华谊兄弟,影视音像,5.31,"主题公园, 阿里巴巴概念股, 新进指数成份股, 大消费, 特色小镇, 电竞, 腾讯概念股, 独角兽, 游戏, 手游, 影视, 动漫, "
687,300043.SZ,300043,星辉娱乐,文教休闲,5.32,"二胎, 足球, 腾讯概念股, 游戏, 手游, 体育产业, 动漫, "
688,601222.SH,601222,林洋能源,电器仪表,5.32,"蔚来汽车概念股, 物联网, 光伏, 智能仪表, "
689,600707.SH,600707,彩虹股份,元器件,5.33,"OLED, 军工研究所, 军工, 玻璃, "
690,300029.SZ,300029,天龙光电,专用机械,5.33,"光伏, "
691,600939.SH,600939,重庆建工,建筑施工,5.34,"重庆国企改革, 大基建, "
692,601669.SH,601669,中国电建,建筑施工,5.34,"高股息, MSCI, 中字头, 一带一路, 央企改革, 回购, 大基建, 雄安-智慧城市, 水利, 雄安新区, 股权转让, "
693,601018.SH,601018,宁波港,港口,5.35,"一带一路, 港口, 浙江国企改革, 环杭州湾大湾区, "
694,000514.SZ,000514,渝开发,区域地产,5.35,"重庆国企改革, 债转股-AMC, 房地产, "
695,000750.SZ,000750,国海证券,证券,5.35,"MSCI, 券商, 债转股-AMC, 广西, "
696,000056.SZ,000056,皇庭国际,房产服务,5.36,"回购, 通用航空, 兜底式增持, 高质押率, 房地产, 住房租赁, "
697,600191.SH,600191,华资实业,食品,5.36,"内蒙古, 参股券商, 食品, 白糖, "
698,000898.SZ,000898,鞍钢股份,普钢,5.36,"MSCI, 钢铁, 振兴东北, 央企改革, 航母, 破净股, 人工智能, 工业互联网, 股权转让, "
699,002308.SZ,002308,威创股份,电脑设备,5.36,"二胎, 教育, 百度概念股, 定增破发, 智慧城市, 智慧安防, "
700,600310.SH,600310,桂东电力,水力发电,5.36,"水电, 电改, 参股券商, 广西, "
701,600020.SH,600020,中原高速,路桥,5.37,"高速公路, 信托, 河南自贸区, 自贸区, 科创板概念股, 创投, "
702,600222.SH,600222,太龙药业,中成药,5.37,"回购, 医药, 中药, 创新药, 流感, "
703,300018.SZ,300018,中元股份,电气设备,5.37,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, "
704,600896.SH,600896,览海投资,水运,5.37,"民营医院, 海南自由贸易港, 自贸区, 自由贸易港, 复牌股, 资产重组, 海南, ST摘帽, "
705,300155.SZ,300155,安居宝,元器件,5.38,"智慧安防, "
706,601339.SH,601339,百隆东方,纺织,5.38,"东盟博览会, 纺织服装, 人民币贬值受益, "
707,002284.SZ,002284,亚太股份,汽车配件,5.38,"汽车零部件, 无人驾驶, "
708,002540.SZ,002540,亚太科技,铝,5.38,"有色-铝, 回购, 有色金属, 3D打印, 智能制造, 新能源汽车, "
709,002004.SZ,002004,华邦健康,化学制药,5.38,"草甘膦, 农药, 民营医院, 回购, 医药, 创新药, 化学药, "
710,002665.SZ,002665,首航节能,电气设备,5.39,"回购, 储能, 定增破发, 雄安-公共服务, 雄安新区, 股权转让, 资产重组, "
711,000850.SZ,000850,华茂股份,纺织,5.39,"棉花, 纺织服装, "
712,600866.SH,600866,星湖科技,食品,5.4,"医药, 化学药, "
713,600178.SH,600178,东安动力,汽车配件,5.4,"北汽新能源, 混改, 军工混改, 央企改革, 军工研究所, 军工, 汽车零部件, "
714,000607.SZ,000607,华媒控股,广告包装,5.41,"阿里巴巴概念股, 教育, 浙江国企改革, 房地产, 区块链, 知识产权, "
715,300145.SZ,300145,中金环境,专用机械,5.41,"固废处理, 回购, 环保, 污水处理, 股权转让, 国资入股, "
716,603969.SH,603969,银龙股份,其他建材,5.42,"水利, 雄安新区, 雄安-工程基建, 京津冀, 高铁轨交, "
717,600784.SH,600784,鲁银投资,普钢,5.42,"债转股-AMC, 山东国企改革, 铁矿石, 资产重组, "
718,601969.SH,601969,海南矿业,普钢,5.42,"油服, 铁矿石, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
719,600353.SH,600353,旭光股份,元器件,5.43,"业绩预增, "
720,002121.SZ,002121,科陆电子,电器仪表,5.43,"储能, 智能仪表, 互联网金融, 新能源汽车, 股权转让, 国资入股, 充电桩, "
721,002936.SZ,002936,郑州银行,银行,5.44,"银行, "
722,002210.SZ,002210,飞马国际,仓储物流,5.45,"粤港澳大湾区, 高质押率, 快递物流, 国资入股, 资产重组, "
723,002418.SZ,002418,康盛股份,机械基件,5.45,"新能源整车, 汽车整车, 白色家电, 家电, 燃料电池, 新能源汽车, 石墨烯, 资产重组, "
724,000976.SZ,000976,华铁股份,运输设备,5.46,"高质押率, 高铁轨交, "
725,300089.SZ,300089,文化长城,陶瓷,5.47,"教育, 定增破发, 区块链, "
726,000417.SZ,000417,合肥百货,百货,5.47,"安徽国企改革, 新零售, 宝能系, "
727,600616.SH,600616,金枫酒业,红黄药酒,5.48,"上海国企改革, 进口博览会, "
728,002073.SZ,002073,软控股份,软件服务,5.48,"教育, 有色金属, 有色-钴, 智慧物流, 工业自动化, 轮胎, 智能制造, 无人商店, 机器人, 知识产权, 科创板概念股, "
729,002077.SZ,002077,大港股份,区域地产,5.48,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, "
730,600676.SH,600676,交运股份,公共交通,5.48,"汽车零部件, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, "
731,000682.SZ,000682,东方电子,电气设备,5.48,"物联网, 智能仪表, 山东国企改革, 新能源汽车, 充电桩, "
732,002571.SZ,002571,德力股份,玻璃,5.48,"ST摘帽, 创投, "
733,600375.SH,600375,华菱星马,汽车整车,5.49,"汽车整车, 安徽国企改革, 重卡, 机械, 强势人气股, "
734,000980.SZ,000980,众泰汽车,汽车配件,5.49,"新能源整车, 汽车整车, 破净股, 定增破发, 新能源汽车, 共享经济, "
735,600532.SH,600532,宏达矿业,普钢,5.49,"铁矿石, 股权转让, 壳公司, "
736,002533.SZ,002533,金杯电工,电气设备,5.5,"锂电池, 冷链, 新能源汽车, 共享经济, 充电桩, "
737,002642.SZ,002642,*ST荣联,软件服务,5.5,"空铁WiFi, 物联网, 无人驾驶, 智慧物流, 定增破发, 智能制造, 基因测序, 大数据, 云计算, 区块链, 智慧城市, 独角兽, "
738,002012.SZ,002012,凯恩股份,造纸,5.5,"造纸, 区块链, 资产重组, 壳公司, "
739,600825.SH,600825,新华传媒,出版业,5.51,"互联网金融, 移动支付, 独角兽, "
740,300230.SZ,300230,永利股份,塑料,5.51,"特斯拉, 煤化工, 小米概念股, "
741,600892.SH,600892,大晟文化,影视音像,5.51,"高质押率, 游戏, 手游, 影视, 创投, "
742,000716.SZ,000716,黑芝麻,食品,5.51,"食品, 休闲食品, 锂电池, 新能源汽车, 广西, "
743,600333.SH,600333,长春燃气,供气供热,5.51,"油气改革, 天然气, "
744,300173.SZ,300173,智慧松德,轻工机械,5.52,"工业自动化, 智能制造, 3D玻璃, 股权转让, 国资入股, 资产重组, 机器人, "
745,600614.SH,600614,鹏起科技,综合类,5.52,"固废处理, 大飞机, 有色金属, 军工, 军民融合, 环保, 有色-钒, 国资入股, 有色-钛, "
746,000966.SZ,000966,长源电力,火力发电,5.52,"火电, 电改, 央企改革, 创投, "
747,600889.SH,600889,南京化纤,化纤,5.52,"举牌股, 粘胶短纤, "
748,600662.SH,600662,强生控股,公共交通,5.53,"阿里巴巴概念股, 旅游, 汽车销售, 上海国企改革, 进口博览会, 共享经济, "
749,600538.SH,600538,国发股份,医药商业,5.53,"农药, 民营医院, 医药, 中药, 医疗器械, 广西, "
750,600207.SH,600207,安彩高科,元器件,5.53,"天然气, 光伏, 玻璃, 3D玻璃, "
751,600816.SH,600816,安信信托,多元金融,5.54,"MSCI, 金改, 信托, "
752,300159.SZ,300159,新研股份,农用机械,5.54,"大飞机, 军工, 军民融合, 新疆, 农机, 股权转让, "
753,000755.SZ,000755,山西路桥,公路,5.54,"高速公路, 山西国企改革, ST摘帽, "
754,002183.SZ,002183,怡亚通,仓储物流,5.55,"供应链金融, 互联网金融, 快递物流, 进口博览会, 股权转让, 国资入股, "
755,000669.SZ,000669,金鸿控股,供气供热,5.55,"油气改革, 天然气, 燃料电池, "
756,601375.SH,601375,中原证券,证券,5.55,"券商, "
757,300279.SZ,300279,和晶科技,元器件,5.55,"阿里巴巴概念股, 教育, 物联网, 智慧城市, 腾讯概念股, 独角兽, 强势人气股, "
758,002433.SZ,002433,太安堂,中成药,5.57,"破净股, 医药, 中药, 互联网医疗, "
759,300022.SZ,300022,吉峰科技,农用机械,5.57,"乡村振兴, 农机, "
760,000426.SZ,000426,兴业矿业,铅锌,5.57,"内蒙古, 有色-锌, 有色-锑, 回购, 有色金属, 高质押率, 铁矿石, "
761,002177.SZ,002177,御银股份,电脑设备,5.57,"业绩预增, 互联网金融, 区块链, 腾讯概念股, 国产操作系统, 虹膜识别, 人脸识别, 无人银行, "
762,600302.SH,600302,标准股份,纺织机械,5.57,
763,300641.SZ,300641,正丹股份,化工原料,5.57,
764,002291.SZ,002291,星期六,服饰,5.57,"新零售, 纺织服装, 资产重组, 壳公司, "
765,002480.SZ,002480,新筑股份,机械基件,5.58,"储能, 股权转让, 高铁轨交, "
766,300167.SZ,300167,迪威迅,通信设备,5.58,"智慧城市, 国资入股, 智慧安防, "
767,000757.SZ,000757,浩物股份,汽车配件,5.58,"汽车销售, 业绩预增, 汽车零部件, 天津国企改革, 资产重组, "
768,002261.SZ,002261,拓维信息,互联网,5.59,"教育, 华为产业链, 回购, 大数据, 云计算, 人工智能, 彩票, 独角兽, 游戏, 手游, "
769,002195.SZ,002195,二三四五,软件服务,5.59,"MSCI, 业绩预增, 百度概念股, 网络安全, 互联网金融, 区块链, 国产软件, "
770,300313.SZ,300313,天山生物,农业综合,5.6,"赛马, 新疆, 定增破发, 土地流转, "
771,300320.SZ,300320,海达股份,橡胶,5.6,"汽车零部件, 高铁轨交, "
772,300091.SZ,300091,金通灵,机械基件,5.6,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
773,000862.SZ,000862,银星能源,新型电力,5.6,"央企改革, 风电, 光伏, 宁夏, 强势人气股, "
774,002479.SZ,002479,富春环保,火力发电,5.6,"固废处理, 回购, 定增破发, 环保, "
775,002377.SZ,002377,国创高新,石油加工,5.6,"石墨电极, 业绩预增, 石油化工, 高质押率, 住房租赁, "
776,600642.SH,600642,申能股份,火力发电,5.6,"火电, 高股息, MSCI, 油服, 甲醇, 社保重仓, 风电, 天然气, 上海国企改革, "
777,600693.SH,600693,东百集团,百货,5.6,"福建自贸区, 新零售, 快递物流, 自贸区, "
778,300165.SZ,300165,天瑞仪器,电器仪表,5.6,"大气治理, 环保, 药品信息化追溯, 污水处理, 体外诊断, "
779,000899.SZ,000899,赣能股份,火力发电,5.6,"火电, 电改, 业绩预增, "
780,600711.SH,600711,盛屯矿业,小金属,5.61,"有色-锌, 有色金属, 参股券商, 有色-钴, 有色-铜, "
781,002556.SZ,002556,辉隆股份,其他商业,5.61,"乡村振兴, 回购, 煤化工, 化肥, 农垦, 土地流转, "
782,000609.SZ,000609,中迪投资,区域地产,5.61,"房地产, 互联网金融, 壳公司, "
783,300403.SZ,300403,汉宇集团,家用电器,5.62,"供应链金融, 智能制造, 新能源汽车, 机器人, 充电桩, "
784,002249.SZ,002249,大洋电机,电气设备,5.62,"北汽新能源, 燃料电池, 新能源汽车, 共享经济, "
785,002002.SZ,002002,鸿达兴业,化工原料,5.62,"PVC, 供应链金融, 稀土磁材, 土地流转, 燃料电池, "
786,600794.SH,600794,保税科技,仓储物流,5.62,"军工, 军民融合, 快递物流, "
787,600365.SH,600365,通葡股份,红黄药酒,5.63,"资产重组, "
788,000622.SZ,000622,恒立实业,汽车配件,5.63,"汽车零部件, 壳公司, 强势人气股, "
789,600251.SH,600251,冠农股份,农业综合,5.63,"回购, 棉花, 食品, 新疆, 化肥, 农垦, 白糖, 新疆国企改革, 大数据, "
790,600617.SH,600617,国新能源,供气供热,5.63,"油气改革, 天然气, 山西国企改革, 雄安-公共服务, 雄安新区, "
791,600712.SH,600712,南宁百货,百货,5.63,"东盟博览会, 教育, 新零售, 宝能系, 广西, "
792,600858.SH,600858,银座股份,百货,5.64,"社保重仓, 新零售, 山东国企改革, "
793,600828.SH,600828,茂业商业,百货,5.64,"兜底式增持, 高质押率, "
794,600360.SH,600360,华微电子,半导体,5.65,"半导体, "
795,002397.SZ,002397,梦洁股份,纺织,5.65,"回购, 业绩预增, 纺织服装, "
796,600429.SH,600429,三元股份,乳制品,5.65,"二胎, 业绩预增, 食品, 乳业（奶粉）, "
797,300263.SZ,300263,隆华科技,专用机械,5.65,"OLED, 业绩预增, 军工, 军民融合, 雄安-公共服务, 环保, 雄安新区, 污水处理, 半导体, 股权转让, 地热, "
