,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_MONTHLY_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
105,002597.SZ,002597,金禾实业,食品,True,0.4092,242.23,"中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
交通银行股份有限公司-华安策略优选混合型证券投资基金
全国社保基金一零一组合
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
基本养老保险基金八零八组合
中国工商银行-广发稳健增长证券投资基金",8.0
106,002139.SZ,002139,拓邦股份,元器件,True,0.42060000000000003,88.64,"中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金",3.0
107,603613.SH,603613,国联股份,互联网,True,0.4215000000000001,197.16,中小企业发展基金(江苏有限合伙),1.0
108,300101.SZ,300101,振芯科技,通信设备,True,0.42369999999999997,118.81,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
109,300224.SZ,300224,正海磁材,元器件,True,0.42499999999999993,117.4,"中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国长城资产管理股份有限公司
基本养老保险基金一二零四组合
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号",5.0
110,603313.SH,603313,梦百合,家居用品,True,0.42790000000000006,142.8,"红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
全国社保基金一一一组合
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",4.0
111,002202.SZ,002202,金风科技,电气设备,True,0.43210000000000004,570.78,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)",4.0
112,600111.SH,600111,北方稀土,小金属,True,0.44530000000000003,664.85,"中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
包钢集团-银河证券-20包集EB担保及信托财产专户
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
113,600428.SH,600428,中远海特,水运,True,0.4467,117.64,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
银华基金-农业银行-银华中证金融资产管理计划
前海开源基金-包商银行-前海开源定增11号资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",6.0
114,000659.SZ,000659,珠海中富,广告包装,True,0.45799999999999996,44.61,,0.0
115,600089.SH,600089,特变电工,电气设备,True,0.4641,481.37,"易方达基金-农业银行-易方达中证金融资产管理计划
香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中央汇金资产管理有限责任公司
银华基金-农业银行-银华中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",12.0
116,002595.SZ,002595,豪迈科技,专用机械,True,0.4656,184.36,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
117,601615.SH,601615,明阳智能,机械基件,True,0.46629999999999994,220.14,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
全国社保基金一零二组合
平阳凯天百业股权投资基金管理中心(有限合伙)",5.0
118,603882.SH,603882,金域医学,医疗保健,True,0.4741,773.91,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
国创开元股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)",3.0
119,600295.SH,600295,鄂尔多斯,小金属,True,0.4749,82.22,香港中央结算有限公司(陆股通),1.0
120,300151.SZ,300151,昌红科技,机械基件,True,0.47540000000000004,95.08,"深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国银行股份有限公司-博时宏观回报债券型证券投资基金
广州市玄元投资管理有限公司-玄元科新6号私募证券投资基金",3.0
121,601015.SH,601015,陕西黑猫,焦炭加工,True,0.4806,103.82,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
122,000881.SZ,000881,中广核技,综合类,True,0.483,76.37,"香港中央结算有限公司(陆股通)
深圳中广核一期核技术产业发展基金合伙企业(有限合伙)",2.0
123,300496.SZ,300496,中科创达,软件服务,True,0.4835,431.62,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金一一零组合
全国社保基金四零六组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",6.0
124,300059.SZ,300059,东方财富,证券,True,0.49629999999999996,2806.52,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金四一四组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
125,601799.SH,601799,星宇股份,汽车配件,True,0.4989,593.73,"中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
全国社保基金一零六组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四零六组合
基本养老保险基金八零七组合",6.0
126,002648.SZ,002648,卫星石化,化工原料,True,0.5004,339.25,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
鹏华基金管理有限公司-社保基金16051组合
香港中央结算有限公司(陆股通)",4.0
127,002415.SZ,002415,海康威视,电器仪表,True,0.5063,5568.74,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)",3.0
128,600486.SH,600486,扬农化工,农药化肥,True,0.5205,475.29,"全国社保基金一零六组合
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
基本养老保险基金三零八组合
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
全国社保基金一零三组合",7.0
129,603218.SH,603218,日月股份,工程机械,True,0.5294,381.9,"基本养老保险基金八零四组合
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)",4.0
130,600132.SH,600132,重庆啤酒,啤酒,True,0.5324000000000001,676.11,"全国社保基金一一五组合
基本养老保险基金八零五组合
香港中央结算有限公司(陆股通)
汇添富基金管理股份有限公司-社保基金1103组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-广发稳健增长证券投资基金",7.0
131,002352.SZ,002352,顺丰控股,仓储物流,True,0.5394,4507.83,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
挪威中央银行-自有资金",5.0
132,601233.SH,601233,桐昆股份,化纤,True,0.5474,605.28,"华润深国投信托有限公司-华润信托·华颖2号单一资金信托
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·华颖1号单一资金信托
中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·财富81号单一资金信托
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划",6.0
133,603345.SH,603345,安井食品,食品,True,0.5523,502.48,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)",5.0
134,601866.SH,601866,中远海发,水运,True,0.5552,272.87,"兴业全球基金-上海银行-中国海运(集团)总公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
135,300347.SZ,300347,泰格医药,医疗保健,True,0.5577000000000001,995.8,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
高瓴资本管理有限公司-HCM中国基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金",5.0
136,300243.SZ,300243,瑞丰高材,化工原料,True,0.5649,32.67,"上海通怡投资管理有限公司-通怡海川3号私募证券投资基金
深圳市金格投资管理有限公司-金格一号私募证券投资基金
中央汇金资产管理有限责任公司",3.0
137,002601.SZ,002601,龙蟒佰利,化工原料,True,0.5765,595.12,"中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)",2.0
138,600763.SH,600763,通策医疗,医疗保健,True,0.5886,1019.64,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
浙江存济医疗教育基金会
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金",8.0
139,000762.SZ,000762,西藏矿业,小金属,True,0.5911,91.82,中央汇金资产管理有限责任公司,1.0
140,603128.SH,603128,华贸物流,仓储物流,True,0.5929,161.06,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
珠海回声资产管理有限公司-回声1号私募基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
易方达基金-招商银行-易方达聚祥分级资产管理计划
全国社保基金五零二组合",6.0
141,300015.SZ,300015,爱尔眼科,医疗保健,True,0.5967,2771.62,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
高瓴资本管理有限公司-HCM中国基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
142,601966.SH,601966,玲珑轮胎,汽车配件,True,0.5971,597.97,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
全国社保基金一零一组合
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金",6.0
143,000155.SZ,000155,川能动力,新型电力,True,0.6076,195.83,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
144,600499.SH,600499,科达制造,专用机械,True,0.6172,147.15,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
145,603806.SH,603806,福斯特,塑料,True,0.6303,811.8,"交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",5.0
146,603187.SH,603187,海容冷链,机械基件,True,0.6306,83.5,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
交通银行股份有限公司-华安策略优选混合型证券投资基金",3.0
147,300014.SZ,300014,亿纬锂能,电气设备,True,0.6329,1964.49,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
北信瑞丰资管-非凡资产管理翠竹13W理财产品周四公享01款-上海北信民生凤凰9号单一资产管理计划
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
汇安基金-华能信托·博远惠诚集合资金信托计划-汇安基金-汇鑫32号单一资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",8.0
148,603915.SH,603915,国茂股份,机械基件,True,0.6373,53.01,"上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金",5.0
149,002571.SZ,002571,德力股份,玻璃,True,0.6507999999999999,34.33,深圳市前海钻盾资产管理有限公司-钻盾-长江二号混合策略私募证券投资基金,1.0
150,600586.SH,600586,金晶科技,玻璃,True,0.6686000000000001,112.59,"嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金",3.0
151,600309.SH,600309,万华化学,化工原料,True,0.6703,1658.53,"全国社保基金一一一组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一零八组合
全国社保基金一零三组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金",7.0
152,300450.SZ,300450,先导智能,专用机械,True,0.6733,887.67,"香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
全国社保基金一零七组合
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
153,002906.SZ,002906,华阳集团,汽车配件,True,0.6770999999999999,165.48,"中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
上海少薮派投资管理有限公司-称心如意8号证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
华润深国投信托有限公司-朱雀合伙专项证券投资信托
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金",8.0
154,000301.SZ,000301,东方盛虹,化纤,True,0.6801,263.58,"国开发展基金有限公司
上海迎水投资管理有限公司-迎水征东2号私募证券投资基金
香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期员工持股集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期2号员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·东方盛虹控股股东及其关联企业第一期员工持股集合资金信托计划",7.0
155,002466.SZ,002466,天齐锂业,小金属,True,0.6881,938.58,"香港中央结算有限公司(陆股通)
中国工商银行-汇添富均衡增长混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金",5.0
156,002407.SZ,002407,多氟多,化工原料,True,0.6928,139.43,"北京中证焦桐投资基金(有限合伙)
香港中央结算有限公司(陆股通)
红土创新基金-银河证券-深圳市创新投资集团有限公司
汇丰晋信沪港深股票型证券投资基金
中证500交易型开放式指数证券投资基金",5.0
157,000615.SZ,000615,奥园美谷,化纤,True,0.7091,84.04,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
158,300390.SZ,300390,天华超净,元器件,True,0.716,96.73,,0.0
159,002706.SZ,002706,良信股份,电气设备,True,0.7167000000000001,192.44,"中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金",5.0
160,600110.SH,600110,诺德股份,电气设备,True,0.7168,137.0,"基本养老保险基金一二零六组合
中国对外经济贸易信托有限公司-鸿道3期
中国建设银行股份有限公司-华夏兴和混合型证券投资基金",3.0
161,002460.SZ,002460,赣锋锂业,小金属,True,0.7222999999999998,1105.21,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",5.0
162,300593.SZ,300593,新雷能,电气设备,True,0.738,45.11,"招商银行股份有限公司-信达澳银研究优选混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",2.0
163,002064.SZ,002064,华峰化学,化纤,True,0.7705,207.24,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)",7.0
164,300705.SZ,300705,九典制药,化学制药,True,0.7965,38.4,"中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
全国社保基金一一一组合
国泰基金管理有限公司-社保基金四二一组合",4.0
165,600346.SH,600346,恒力石化,化纤,True,0.801,2002.39,"全国社保基金一零一组合
平安资管-平安银行-平安资产创赢5号资产管理产品
西藏信托有限公司-西藏信托-恒力石化第四期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)",4.0
166,000039.SZ,000039,中集集团,轻工机械,True,0.8099,282.0,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
河南伊洛投资管理有限公司-君安9号伊洛私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算(代理人)有限公司
河南伊洛投资管理有限公司-华中3号伊洛私募证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
河南伊洛投资管理有限公司-君行10号私募基金",8.0
167,603799.SH,603799,华友钴业,小金属,True,0.8810000000000001,1065.97,"中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
168,600660.SH,600660,福耀玻璃,汽车配件,True,0.8998,1253.07,"河仁慈善基金会
汇添富基金管理股份有限公司-社保基金1103组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
169,601636.SH,601636,旗滨集团,玻璃,True,0.9191,379.83,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金一一四组合
中信证券股份有限公司-社保基金1106组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",7.0
170,002493.SZ,002493,荣盛石化,化纤,True,0.9297000000000001,2108.38,"财通基金-建设银行-财通基金-海港1号资产管理计划
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·星海3号单一资金信托
中国银行股份有限公司-富国创新趋势股票型证券投资基金
陕西省国际信托股份有限公司-陕国投·财富90号单一资金信托",5.0
171,601012.SH,601012,隆基股份,电气设备,True,0.9533,4514.71,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
172,300888.SZ,300888,稳健医疗,医疗保健,True,0.9596,87.43,"中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国银行股份有限公司-招商丰盈积极配置混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金",6.0
173,600438.SH,600438,通威股份,饲料,True,0.9602999999999999,1923.1,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
交通银行股份有限公司-南方成长先锋混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
华能贵诚信托有限公司-华能信托·丹华成长集合资金信托计划
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",8.0
174,300124.SZ,300124,汇川技术,电器仪表,True,0.9905999999999999,1390.06,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
175,300763.SZ,300763,锦浪科技,电气设备,True,1.0134,101.7,"中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金",4.0
176,002747.SZ,002747,埃斯顿,机械基件,True,1.0136,268.31,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国银行股份有限公司-富国周期优势混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金",5.0
177,002594.SZ,002594,比亚迪,汽车整车,True,1.1328999999999998,2783.06,"中央汇金资产管理有限责任公司
建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
香港中央结算有限公司(陆股通)",3.0
178,603129.SH,603129,春风动力,摩托车,True,1.1329,253.12,"中国建设银行股份有限公司-南方优选成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",4.0
179,002444.SZ,002444,巨星科技,轻工机械,True,1.1425,336.14,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金",8.0
180,603185.SH,603185,上机数控,机床制造,True,1.2292,137.94,"兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
181,002756.SZ,002756,永兴材料,特种钢,True,1.4249999999999998,165.28,基本养老保险基金一零零三组合,1.0
182,300274.SZ,300274,阳光电源,电气设备,True,1.9113,1073.28,"全国社保基金四一三组合
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
挪威中央银行-自有资金",7.0
183,689009.SH,689009,九号公司-UWD,专用机械,True,2.2149,57.15,,0.0
184,300896.SZ,300896,爱美客,医疗保健,True,2.5954,213.25,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
全国社保基金六零二组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",7.0
