code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
000025,特 力Ａ,2.767,-1.471,1.097,0.015,36.285,★,
601155,新城控股,1.552,-1.432,2.693,0.022,32.865,,
002706,良信电器,1.374,-1.42,0.637,0.151,9.53,,
600817,*ST宏盛,6.648,-1.394,0.36,0.023,8.778,,
002333,罗普斯金,5.553,-1.394,0.49,0.023,15.402,,
000883,湖北能源,0.233,-1.392,0.14,0.007,4.245,,
002077,大港股份,5.343,-1.392,0.933,0.023,11.368,,
000887,中鼎股份,1.039,-1.389,0.367,0.018,16.345,,
600317,营口港,1.013,-1.361,0.11,0.01,2.965,★,
601567,三星医疗,0.694,-1.343,0.14,0.002,8.8,★,
000413,东旭光电,9.237,-1.33,1.977,0.022,7.907,,
600370,三房巷,2.044,-1.325,1.76,0.016,2.995,★,
601857,中国石油,0.007,-1.289,0.013,0.008,7.642,★,
600796,钱江生化,1.917,-1.275,0.61,0.015,6.282,,
000909,数源科技,1.687,-1.243,0.6,0.018,9.412,,
002123,梦网集团,3.189,-1.205,1.64,0.024,10.61,,
002015,霞客环保,15.263,-1.185,2.513,0.051,6.302,,
601958,金钼股份,0.298,-1.179,0.227,0.011,6.73,★,
000895,双汇发展,5.478,-1.142,0.253,0.009,26.002,,
600526,菲达环保,2.027,-1.104,0.59,0.017,7.34,,
000931,中 关 村,2.074,-1.099,0.67,0.016,6.245,,
600333,长春燃气,2.78,-1.089,1.317,0.014,5.538,★,
600436,片仔癀,5.639,-1.082,0.763,0.019,87.612,,
002751,易尚展示,0.044,-1.066,0.723,0.01,34.902,★,
002194,武汉凡谷,1.102,-1.061,4.21,0.017,9.062,,
000598,兴蓉环境,0.001,-1.039,0.217,0.006,4.79,★,
600167,联美控股,0.974,-1.037,0.34,0.018,23.498,,
300091,金通灵,5.678,-1.025,1.19,0.016,15.177,,
600015,华夏银行,0.241,-1.012,0.143,0.007,8.738,★,
600839,四川长虹,2.309,-0.976,0.497,0.01,3.038,,
000002,万 科Ａ,0.253,-0.964,0.367,0.011,30.277,★,
000529,广弘控股,1.288,-0.963,0.3,0.011,6.22,,
600694,大商股份,2.357,-0.962,0.387,0.016,33.782,,
000012,南 玻Ａ,0.966,-0.96,0.393,0.011,7.242,★,
002387,黑牛食品,1.201,-0.925,0.847,0.007,15.07,★,
600153,建发股份,0.825,-0.913,0.287,0.011,10.838,★,
300676,华大基因,1.154,-0.91,3.023,0.02,156.512,,
600336,澳柯玛,0.712,-0.9,0.29,0.012,4.298,,
002546,新联电子,0.671,-0.892,1.073,0.011,4.448,★,
002363,隆基机械,0.005,-0.876,0.333,0.012,6.847,,
002682,龙洲股份,4.46,-0.846,1.077,0.014,9.712,,
601872,招商轮船,2.996,-0.832,0.2,0.016,3.805,★,
600575,皖江物流,1.902,-0.813,0.28,0.005,3.715,★,
002135,东南网架,0.646,-0.801,0.377,0.01,6.232,★,
600674,川投能源,0.79,-0.799,0.183,0.007,8.818,★,
002042,华孚时尚,0.929,-0.764,0.27,0.01,11.672,,
600958,东方证券,0.499,-0.748,0.213,0.017,11.925,,
300438,鹏辉能源,1.583,-0.739,1.61,0.014,22.742,,
002687,乔治白,0.002,-0.739,0.68,0.01,6.6,★,
600589,广东榕泰,5.277,-0.739,0.787,0.014,5.488,,
600774,汉商集团,1.494,-0.735,0.137,0.004,16.09,★,
600892,大晟文化,6.057,-0.734,0.89,0.023,9.575,,
000419,通程控股,3.864,-0.731,0.687,0.021,5.46,,
300217,东方电热,0.368,-0.728,0.913,0.008,2.75,★,
000576,广东甘化,0.249,-0.726,0.64,0.002,20.228,★,
000420,吉林化纤,1.089,-0.721,0.833,0.012,2.755,★,
600018,上港集团,1.585,-0.713,0.083,0.007,6.938,★,
000726,鲁 泰Ａ,0.587,-0.692,0.307,0.008,10.365,★,
300640,德艺文创,15.43,-0.675,1.483,0.075,23.972,,
002258,利尔化学,3.935,-0.67,0.863,0.018,19.29,,
600406,国电南瑞,3.35,-0.651,0.54,0.009,17.075,,
002511,中顺洁柔,2.427,-0.614,0.453,0.01,14.692,★,
600572,康恩贝,5.624,-0.604,0.46,0.027,6.627,,
600372,中航电子,4.272,-0.591,0.707,0.02,16.097,★,
600739,辽宁成大,0.345,-0.585,0.267,0.009,17.428,★,
300210,森远股份,2.135,-0.577,0.503,0.012,5.2,,
002290,中科新材,6.03,-0.576,1.513,0.016,11.42,,
600657,信达地产,0.997,-0.555,0.663,0.013,5.042,,
600500,中化国际,1.104,-0.536,0.267,0.016,7.235,,
601225,陕西煤业,5.312,-0.525,0.827,0.009,7.892,★,
601328,交通银行,0.65,-0.515,0.163,0.005,6.122,★,
002422,科伦药业,6.184,-0.509,1.093,0.022,30.348,,
002192,融捷股份,11.14,-0.507,6.7,0.044,27.895,,
600398,海澜之家,4.491,-0.503,0.253,0.021,11.8,,
300616,尚品宅配,1.744,-0.501,0.717,0.016,198.907,,
000678,襄阳轴承,1.162,-0.497,0.807,0.016,5.952,,
600583,海油工程,0.807,-0.486,0.323,0.012,6.175,★,
000157,中联重科,0.484,-0.48,0.293,0.004,4.16,★,
002877,智能自控,13.02,-0.466,11.453,0.074,18.908,,
300382,斯莱克,2.013,-0.463,0.78,0.013,12.815,,
300687,赛意信息,1.103,-0.46,7.94,0.032,53.935,,
600239,云南城投,0.444,-0.437,0.637,0.015,4.38,★,
002691,冀凯股份,13.654,-0.429,2.29,0.056,24.655,,
300683,海特生物,0.444,-0.411,3.62,0.027,46.015,,
600508,上海能源,0.773,-0.382,0.417,0.01,10.562,,
600368,五洲交通,0.757,-0.372,0.353,0.01,5.185,,
000797,中国武夷,4.944,-0.352,0.64,0.029,9.032,,
601229,上海银行,2.321,-0.345,0.517,0.008,14.928,★,
002282,博深工具,6.851,-0.337,2.003,0.014,11.89,,
002060,粤 水 电,0.01,-0.31,0.33,0.007,3.335,★,
601518,吉林高速,27.385,-0.304,4.697,0.093,3.732,,
002843,泰嘉股份,0.767,-0.301,1.543,0.018,16.857,,
002391,长青股份,4.725,-0.292,1.443,0.021,13.998,,
000037,深南电A,0.693,-0.288,1.023,0.014,7.038,,
600033,福建高速,0.281,-0.288,0.193,0.006,3.43,★,
002858,力盛赛车,5.323,-0.276,3.203,0.028,37.628,,
600609,金杯汽车,2.793,-0.222,0.387,0.018,5.072,,
002393,力生制药,0.514,-0.216,0.423,0.012,27.485,,
000728,国元证券,3.871,-0.21,0.73,0.011,9.11,★,
002187,广百股份,0.735,-0.206,0.267,0.012,9.395,,
300158,振东制药,0.209,-0.202,0.807,0.017,13.96,,
600029,南方航空,0.807,-0.199,1.157,0.026,9.67,,
002412,汉森制药,0.938,-0.183,0.23,0.005,16.195,★,
002740,爱迪尔,0.261,-0.138,0.45,0.015,7.63,,
600358,国旅联合,0.894,-0.128,1.56,0.009,6.828,★,
600080,金花股份,9.369,-0.09,2.71,0.038,10.15,,
300119,瑞普生物,5.51,-0.082,3.023,0.031,10.78,,
600960,渤海活塞,0.402,-0.029,1.057,0.006,7.43,★,
601908,京运通,4.445,-0.008,0.347,0.009,4.898,★,
