,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_LIMIT,COL_FLOAT_HOLDERS
140,600546.SH,600546,山煤国际,煤炭开采,13.37,True,True,"全国社保基金一一二组合
全国社保基金一零七组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零三组合"
141,601198.SH,601198,东兴证券,证券,13.95,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国东方资产管理股份有限公司"
142,002428.SZ,002428,云南锗业,小金属,14.09,True,True,中央汇金资产管理有限责任公司
143,002736.SZ,002736,国信证券,证券,14.14,True,True,"华润深国投信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
144,603113.SH,603113,金能科技,化工原料,14.33,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
上海复星创富股权投资基金合伙企业(有限合伙)
北京国投协力股权投资基金(有限合伙)
国投创新(北京)投资基金有限公司"
145,300052.SZ,300052,中青宝,互联网,14.36,True,True,
146,002827.SZ,002827,高争民爆,化工原料,14.37,True,True,全国社会保障基金理事会转持一户
147,601878.SH,601878,浙商证券,证券,14.51,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
148,603726.SH,603726,朗迪集团,机械基件,15.02,True,True,
149,601881.SH,601881,中国银河,证券,15.13,True,True,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
全国社保基金四一二组合"
150,002124.SZ,002124,天邦股份,饲料,15.19,True,True,"金鹰基金-浦发银行-万向信托-万向信托-星辰41号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
151,000987.SZ,000987,越秀金控,多元金融,15.26,True,True,
152,000796.SZ,000796,凯撒旅业,旅游服务,15.28,True,True,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金
153,600109.SH,600109,国金证券,证券,15.35,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
154,002243.SZ,002243,通产丽星,塑料,15.51,True,True,中央汇金资产管理有限责任公司
155,000001.SZ,000001,平安银行,银行,15.68,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
交通银行-易方达50指数证券投资基金"
156,300465.SZ,300465,高伟达,软件服务,15.82,True,True,"中央汇金资产管理有限责任公司
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
157,600185.SH,600185,格力地产,区域地产,15.95,True,True,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划"
158,300565.SZ,300565,科信技术,通信设备,16.17,True,True,
159,300592.SZ,300592,华凯创意,软件服务,16.23,True,True,"湖南文化旅游创业投资基金企业(有限合伙)
湖南文化旅游创业投资基金企业(有限合伙)"
160,600837.SH,600837,海通证券,证券,16.29,True,True,
161,300314.SZ,300314,戴维医疗,医疗保健,16.41,True,True,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金
162,300740.SZ,300740,御家汇,日用化工,17.09,True,True,"前海股权投资基金(有限合伙)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金"
163,002577.SZ,002577,雷柏科技,IT设备,17.11,True,True,香港中央结算有限公司(陆股通)
164,002930.SZ,002930,宏川智慧,仓储物流,17.13,True,True,广东中科白云新兴产业创业投资基金有限公司
165,002669.SZ,002669,康达新材,化工原料,17.49,True,True,"金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
金鹰基金-工商银行-万向信托-万向信托-星辰18号事务管理类单一资金信托
上海联一投资管理有限公司-上海军民融合产业股权投资基金合伙企业(有限合伙)
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金"
166,603985.SH,603985,恒润股份,机械基件,17.49,True,True,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
167,600697.SH,600697,欧亚集团,百货,17.52,True,True,
168,600316.SH,600316,洪都航空,航空,17.71,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)"
169,600129.SH,600129,太极集团,中成药,17.92,True,True,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司
重庆市供销合作发展股权投资基金有限公司"
170,600048.SH,600048,保利地产,全国地产,17.99,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金"
171,300143.SZ,300143,盈康生命,医疗保健,18.13,True,True,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合"
172,000776.SZ,000776,广发证券,证券,18.21,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划"
173,000997.SZ,000997,新大陆,软件服务,18.22,True,True,"中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
东兴证券-民生银行-东兴信鑫3号集合资产管理计划"
174,002738.SZ,002738,中矿资源,小金属,18.26,True,True,中央汇金资产管理有限责任公司
175,601990.SH,601990,南京证券,证券,18.37,True,True,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
176,000501.SZ,000501,鄂武商A,百货,18.4,True,True,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中央汇金资产管理有限责任公司"
177,603633.SH,603633,徕木股份,元器件,18.63,True,True,上海久奕一期股权投资基金合伙企业(有限合伙)
178,002258.SZ,002258,利尔化学,农药化肥,18.65,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
博时基金管理有限公司-社保基金四一九组合
全国社保基金一零一组合
中国工商银行-博时第三产业成长混合型证券投资基金
中央汇金资产管理有限责任公司"
179,002425.SZ,002425,凯撒文化,互联网,18.8,True,True,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
广西铁路发展投资基金(有限合伙)
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
180,603906.SH,603906,龙蟠科技,化工原料,18.83,True,True,
181,000623.SZ,000623,吉林敖东,化学制药,18.87,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
182,300209.SZ,300209,天泽信息,软件服务,18.92,True,True,中国工商银行股份有限公司-南方大数据100指数证券投资基金
183,300464.SZ,300464,星徽精密,机械基件,19.28,True,True,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)"
184,001979.SZ,001979,招商蛇口,全国地产,19.3,True,True,"香港中央结算有限公司(陆股通)
国新投资-海通证券-20国新E1担保及信托财产专户
国新投资-海通证券-20国新E1担保及信托财产专户
香港中央结算有限公司(陆股通)"
185,002949.SZ,002949,华阳国际,建筑工程,19.55,True,True,"深圳市华阳中天资产管理企业(有限合伙)
深圳市华阳旭日资产管理企业(有限合伙)"
186,002951.SZ,002951,金时科技,广告包装,19.7,True,True,香港中央结算有限公司(陆股通)
187,600827.SH,600827,百联股份,超市连锁,19.81,True,True,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
188,300085.SZ,300085,银之杰,软件服务,19.95,True,True,"香港中央结算有限公司(陆股通)
深圳市明达资产管理有限公司-明达12期私募投资基金
兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划"
189,000768.SZ,000768,中航飞机,航空,20.28,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
190,603069.SH,603069,海汽集团,公路,20.31,True,True,
191,300206.SZ,300206,理邦仪器,医疗保健,20.39,True,True,"云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金"
192,300735.SZ,300735,光弘科技,通信设备,21.35,True,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
兴全基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票主动管理型产品(个分红)委托投资"
193,002558.SZ,002558,巨人网络,互联网,21.35,True,True,"弘毅创领(上海)股权投资基金合伙企业(有限合伙)
国寿安保基金-渤海银行-民生信托-中国民生信托·至信170号世纪游轮定向增发集合资金信托计划"
194,300758.SZ,300758,七彩化学,染料涂料,21.36,True,True,
195,601211.SH,601211,国泰君安,证券,21.51,True,True,"香港中央结算有限公司(陆股通)
上海上国投资产管理有限公司
香港中央结算有限公司(陆股通)"
196,300293.SZ,300293,蓝英装备,专用机械,22.92,True,True,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金"
197,601788.SH,601788,光大证券,证券,23.13,True,True,"平安大华基金-平安银行-平安银行股份有限公司
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
198,600446.SH,600446,金证股份,软件服务,23.14,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
四川电子科技大学教育发展基金会"
199,603718.SH,603718,海利生物,生物制药,23.34,True,True,
200,601688.SH,601688,华泰证券,证券,24.32,True,True,"安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)
安信证券-招商银行-安信证券定增宝1号集合资产管理计划
香港中央结算有限公司(陆股通)"
201,000739.SZ,000739,普洛药业,化学制药,24.89,True,True,"香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)"
202,002867.SZ,002867,周大生,服饰,26.39,True,True,"中国建设银行股份有限公司-安信价值精选股票型证券投资基金
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合
全国社保基金五零三组合
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)"
203,600340.SH,600340,华夏幸福,区域地产,27.24,True,True,"香港中央结算有限公司(陆股通)
全国社保基金一零八组合
中央汇金资产管理有限责任公司
华夏控股-光大证券-20华夏EB担保及信托财产专户"
204,002216.SZ,002216,三全食品,食品,27.26,True,True,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
上海明河投资管理有限公司-明河成长2号私募证券投资基金"
205,603650.SH,603650,彤程新材,化工原料,27.26,True,True,"香港中央结算有限公司(陆股通)
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
施罗德投资管理有限公司-施罗德中国进取股票基金"
206,601696.SH,601696,中银证券,证券,28.04,True,True,"广东英蓝资产管理有限公司-英蓝精英1号私募证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
上海申九资产管理有限公司-申九全天候2号私募证券投资基金"
207,600999.SH,600999,招商证券,证券,29.23,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
208,002960.SZ,002960,青鸟消防,专用机械,30.09,True,True,
209,002142.SZ,002142,宁波银行,银行,31.13,True,True,"香港中央结算有限公司(陆股通)
宁兴(宁波)资产管理有限公司
中央汇金资产管理有限责任公司"
210,600030.SH,600030,中信证券,证券,31.54,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
211,688138.SH,688138,清溢光电,元器件,31.8,True,True,
212,601601.SH,601601,中国太保,保险,33.72,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
213,601628.SH,601628,中国人寿,保险,36.34,True,True,"交通银行股份有限公司-永赢科技驱动混合型证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
214,600584.SH,600584,长电科技,半导体,37.51,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
215,002709.SZ,002709,天赐材料,化工原料,37.84,True,True,"全国社保基金一零八组合
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中央汇金资产管理有限责任公司"
216,300246.SZ,300246,宝莱特,医疗保健,37.97,True,True,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信价值管理型金融投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托·锐进31期清水源证券投资集合资金信托计划"
217,600760.SH,600760,中航沈飞,航空,38.74,True,True,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金"
218,002683.SZ,002683,宏大爆破,化工原料,39.83,True,True,"全国社保基金一零五组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)"
219,600036.SH,600036,招商银行,银行,40.41,True,True,香港中央结算有限公司(陆股通)
220,603429.SH,603429,集友股份,广告包装,40.62,True,True,
221,300003.SZ,300003,乐普医疗,医疗保健,41.23,True,True,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
鼎晖投资咨询新加坡有限公司-鼎晖稳健成长A股基金
全国社保基金一零四组合
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
全国社保基金五零三组合
中国信达资产管理股份有限公司
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划"
222,300458.SZ,300458,全志科技,元器件,41.36,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
北京芯动能投资基金(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
223,603019.SH,603019,中科曙光,IT设备,43.44,True,True,"北京中科算源资产管理有限公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
全国社保基金一一一组合"
224,603976.SH,603976,正川股份,医疗保健,43.56,True,True,
225,300674.SZ,300674,宇信科技,软件服务,48.66,True,True,"珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)"
226,300768.SZ,300768,迪普科技,软件服务,48.76,True,True,"基本养老保险基金一二零一组合
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
全国社保基金四一一组合
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国农业银行-大成精选增值混合型证券投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)"
227,300741.SZ,300741,华宝股份,食品,48.94,True,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金"
228,603690.SH,603690,至纯科技,专用机械,49.09,True,True,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
基本养老保险基金一二零二组合
全国社保基金四一一组合"
229,002568.SZ,002568,百润股份,红黄酒,49.13,True,True,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
230,300294.SZ,300294,博雅生物,生物制药,50.09,True,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
231,601066.SH,601066,中信建投,证券,52.4,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
232,300280.SZ,300280,紫天科技,专用机械,54.7,True,True,"上海合锦投资管理有限公司-合锦稳健私募基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中阅资本管理股份公司-中阅被动管理3号私募证券投资基金
中央汇金资产管理有限责任公司"
233,603383.SH,603383,顶点软件,软件服务,55.44,True,True,
234,601336.SH,601336,新华保险,保险,55.61,True,True,"中央汇金投资有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
交通银行股份有限公司-永赢科技驱动混合型证券投资基金"
235,688396.SH,688396,华润微,元器件,59.45,True,True,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
广东尚伟投资管理有限责任公司-尚泰2号证券投资基金
中国工商银行股份有限公司-广发聚瑞混合型证券投资基金
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金"
236,603317.SH,603317,天味食品,食品,59.65,True,True,"兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
广发基金管理有限公司-社保基金四二零组合
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金
香港中央结算有限公司(陆股通)
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
交通银行-华安宝利配置证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金
中国农业银行股份有限公司-长信内需成长混合型证券投资基金"
237,300620.SZ,300620,光库科技,元器件,60.27,True,True,
238,603301.SH,603301,振德医疗,医疗保健,64.55,True,True,
239,600859.SH,600859,王府井,百货,66.14,True,True,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
240,688025.SH,688025,杰普特,元器件,67.2,True,True,中国建设银行股份有限公司-富国中小盘精选混合型证券投资基金
241,300666.SZ,300666,江丰电子,元器件,67.95,True,True,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金"
242,300236.SZ,300236,上海新阳,半导体,68.6,True,True,"上海新晖资产管理有限公司
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金"
243,300618.SZ,300618,寒锐钴业,小金属,69.26,True,True,"中阅资本管理股份公司-中阅家族荣耀7号私募证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发价值优势混合型证券投资基金"
244,002594.SZ,002594,比亚迪,汽车整车,80.9,True,True,"建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
国寿安保基金-渤海银行-华鑫信托-华鑫信托·华融金融小镇-九智2号集合资金信托计划
先进制造产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)"
245,688158.SH,688158,优刻得-W,互联网,81.49,True,True,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
华润元大基金-兴业银行-中天国富证券有限公司
深圳德威资本投资管理有限公司-德威资本商品1号私募基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国农业银行股份有限公司-万家科技创新混合型证券投资基金"
246,688123.SH,688123,聚辰股份,半导体,93.54,True,True,上海富灵投资管理有限公司-富灵精择1号私募证券投资基金
247,300759.SZ,300759,康龙化成,化学制药,101.35,True,True,香港中央结算有限公司(陆股通)
248,603893.SH,603893,瑞芯微,半导体,102.98,True,True,"中国农业银行股份有限公司-万家科技创新混合型证券投资基金
深圳望正资产管理有限公司-望正精英-鹏辉1号证券投资基金
深圳望正资产管理有限公司-望正基石投资一号基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金"
