,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
1696,300307.SZ,慈星股份,纺织机械,1.0,-0.94,6.45,0.04,511629.0098
2132,300758.SZ,七彩化学,染料涂料,0.0,-0.92,49.54,0.01,132172.72
2247,600132.SH,重庆啤酒,啤酒,0.0,-0.9,34.67,0.03,1677928.1435
1104,002644.SZ,佛慈制药,中成药,0.0,-0.89,9.0,0.01,459591.3
66,000157.SZ,中联重科,工程机械,1.0,-0.87,4.57,0.01,2875295.427
670,002208.SZ,合肥城建,区域地产,2.0,-0.86,14.26,0.01,455282.9386
365,000878.SZ,云南铜业,铜,0.0,-0.85,10.55,0.01,1494293.5136
1317,002870.SZ,香山股份,电器仪表,2.0,-0.83,24.38,0.02,97812.56
3394,603598.SH,引力传媒,影视音像,0.0,-0.82,11.14,0.03,298399.2706
2918,600962.SH,国投中鲁,软饮料,0.0,-0.81,9.87,0.01,250717.74
2670,600647.SH,同达创业,综合类,1.0,-0.81,14.96,0.02,208158.7508
1891,300504.SZ,天邑股份,通信设备,0.0,-0.8,30.02,0.01,200689.704
1657,300268.SZ,佳沃股份,农业综合,0.0,-0.8,15.09,0.02,148487.2312
1916,300530.SZ,达志科技,化工原料,1.0,-0.8,40.24,0.01,84802.5808
2729,600713.SH,南京医药,医药商业,0.0,-0.79,5.04,0.01,452302.5014
2174,600054.SH,黄山旅游,旅游景点,0.0,-0.79,11.4,0.01,585162.0
542,002080.SZ,中材科技,化纤,1.0,-0.78,14.67,0.03,938880.0
3269,603239.SH,浙江仙通,汽车配件,0.0,-0.78,12.94,0.01,117391.68
1593,300204.SZ,舒泰神,生物制药,1.0,-0.78,14.16,0.01,660847.6489
611,002149.SZ,西部材料,小金属,1.0,-0.77,9.98,0.09,424488.5955
842,002381.SZ,双箭股份,橡胶,1.0,-0.77,9.43,0.04,313577.5628
2134,300760.SZ,迈瑞医疗,医疗保健,0.0,-0.76,132.13,0.02,1606700.8
3184,603063.SH,禾望电气,电气设备,2.0,-0.75,11.29,0.04,288233.7
2321,600219.SH,南山铝业,铝,0.0,-0.72,2.75,0.01,2691518.3699
999,002539.SZ,云图控股,农药化肥,1.0,-0.7,5.79,0.02,350613.2549
3212,603116.SH,红蜻蜓,服饰,2.0,-0.69,8.86,0.01,510513.9088
1767,300380.SZ,安硕信息,软件服务,2.0,-0.68,25.82,0.11,318417.9824
93,000425.SZ,徐工机械,工程机械,1.0,-0.66,4.52,0.01,3161090.457
986,002526.SZ,山东矿机,工程机械,0.0,-0.65,3.1,0.02,503735.346
2283,600176.SH,中国巨石,玻璃,0.0,-0.64,11.0,0.02,3852537.5339
2544,600503.SH,华丽家族,区域地产,0.0,-0.63,4.77,0.01,764292.33
2324,600222.SH,太龙药业,中成药,1.0,-0.63,4.8,0.01,272101.9118
643,002181.SZ,粤传媒,出版业,2.0,-0.63,6.89,0.06,781624.0456
1569,300179.SZ,四方达,矿物制品,0.0,-0.62,4.86,0.02,158643.8209
73,000400.SZ,许继电气,电气设备,2.0,-0.62,11.28,0.01,1137207.564
2165,600036.SH,招商银行,银行,0.0,-0.62,32.27,0.01,66569603.6724
7,000009.SZ,中国宝安,综合类,1.0,-0.61,6.88,0.05,1458414.8774
903,002442.SZ,龙星化工,化工原料,0.0,-0.61,8.24,0.01,395151.054
310,000791.SZ,甘肃电投,水力发电,2.0,-0.61,6.79,0.03,659371.7736
3309,603335.SH,迪生力,汽车配件,1.0,-0.59,6.79,0.01,106224.118
2332,600231.SH,凌钢股份,普钢,0.0,-0.57,3.47,0.01,961565.7118
3172,603039.SH,泛微网络,软件服务,2.0,-0.54,96.36,0.01,384484.1088
2354,600257.SH,大湖股份,渔业,0.0,-0.54,5.53,0.01,236158.65
2696,600678.SH,四川金顶,水泥,1.0,-0.53,7.52,0.02,262440.48
1402,300011.SZ,鼎汉技术,运输设备,0.0,-0.52,7.62,0.01,341465.4626
1752,300364.SZ,中文在线,出版业,2.0,-0.5,6.1,0.01,327310.0882
2418,600331.SH,宏达股份,铅锌,0.0,-0.5,4.11,0.05,835152.0
121,000528.SZ,柳工,工程机械,0.0,-0.5,7.99,0.02,1168650.1414
2491,600423.SH,*ST柳化,农药化肥,1.0,-0.49,4.28,0.04,341841.4711
1276,002826.SZ,易明医药,中成药,0.0,-0.48,12.53,0.02,165001.7035
1071,002611.SZ,东方精工,轻工机械,1.0,-0.45,4.5,0.02,499881.5195
2977,601100.SH,恒立液压,工程机械,2.0,-0.42,33.48,0.01,2952936.0
2543,600502.SH,安徽水利,建筑施工,1.0,-0.4,5.39,0.04,490883.4824
1538,300148.SZ,天舟文化,出版业,0.0,-0.4,5.04,0.01,403597.9634
393,000913.SZ,钱江摩托,摩托车,2.0,-0.37,11.39,0.05,516572.3785
2297,600191.SH,华资实业,食品,1.0,-0.37,5.45,0.03,264287.94
2735,600719.SH,大连热电,供气供热,1.0,-0.36,5.63,0.03,227789.5748
2261,600151.SH,航天机电,半导体,2.0,-0.36,6.17,0.07,856825.2636
1450,300059.SZ,东方财富,证券,2.0,-0.36,19.87,0.01,8253033.2519
1650,300261.SZ,雅本化学,农药化肥,2.0,-0.35,5.86,0.03,538250.7751
2847,600841.SH,上柴股份,机械基件,1.0,-0.34,9.9,0.11,516673.6047
2848,600843.SH,上工申贝,纺织机械,0.0,-0.33,9.18,0.02,279664.8903
2797,600784.SH,鲁银投资,普钢,1.0,-0.33,6.14,0.01,348861.1974
976,002515.SZ,金字火腿,食品,0.0,-0.33,6.16,0.04,523248.2067
1098,002638.SZ,勤上股份,半导体,2.0,-0.31,3.25,0.01,318295.2117
3548,603903.SH,中持股份,环境保护,2.0,-0.3,23.83,0.01,176682.4735
2593,600561.SH,江西长运,公共交通,2.0,-0.3,6.87,0.02,162862.968
3167,603033.SH,三维股份,橡胶,1.0,-0.29,24.96,0.03,138028.8
1993,300611.SZ,美力科技,机械基件,1.0,-0.29,10.38,0.02,76186.7088
228,000672.SZ,上峰水泥,水泥,2.0,-0.28,11.19,0.04,910425.1934
662,002200.SZ,云投生态,环境保护,1.0,-0.28,7.51,0.05,98845.1961
2925,600971.SH,恒源煤电,煤炭开采,1.0,-0.28,7.18,0.01,718002.9223
1571,300181.SZ,佐力药业,中成药,1.0,-0.27,7.37,0.01,344372.7352
979,002518.SZ,科士达,电器仪表,1.0,-0.26,12.14,0.06,677352.5456
2811,600801.SH,华新水泥,水泥,2.0,-0.24,21.33,0.03,2074921.2362
1519,300129.SZ,泰胜风能,电气设备,2.0,-0.23,4.59,0.03,245817.8631
370,000885.SZ,城发环境,公路,1.0,-0.22,9.32,0.03,417892.0082
2728,600712.SH,南宁百货,百货,1.0,-0.21,4.89,0.03,263062.1833
323,000807.SZ,云铝股份,铝,1.0,-0.2,5.18,0.04,1258548.7736
3532,603881.SH,数据港,电信运营,2.0,-0.19,40.76,0.1,521094.4184
733,002272.SZ,川润股份,机械基件,1.0,-0.19,5.48,0.03,175713.1246
1859,300472.SZ,新元科技,专用机械,2.0,-0.19,22.91,0.04,187704.5212
2285,600178.SH,东安动力,汽车配件,1.0,-0.18,5.72,0.01,264309.76
2346,600247.SH,*ST成城,商贸代理,2.0,-0.17,5.87,0.02,197491.2192
982,002521.SZ,齐峰新材,造纸,2.0,-0.16,6.68,0.02,284095.6225
2693,600675.SH,中华企业,区域地产,0.0,-0.15,6.85,0.01,1278935.6876
2213,600096.SH,云天化,农药化肥,1.0,-0.15,6.99,0.06,923644.0175
1028,002568.SZ,百润股份,红黄药酒,1.0,-0.15,13.93,0.04,519251.0108
2736,600720.SH,祁连山,水泥,2.0,-0.12,9.16,0.03,710965.0213
1239,002786.SZ,银宝山新,专用机械,1.0,-0.1,10.38,0.03,395727.12
103,000504.SZ,南华生物,环境保护,2.0,-0.07,15.6,0.1,484650.1936
