,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
65,000156.SZ,华数传媒,影视音像,2.0,-7.88,10.94,0.03,1400643.0987
1337,002891.SZ,中宠股份,饲料,2.0,-7.88,40.77,0.04,219573.0157
1776,300389.SZ,艾比森,半导体,2.0,-7.88,17.83,0.01,292741.666
1658,300269.SZ,联建光电,半导体,2.0,-7.86,6.33,0.01,248655.2524
1367,002925.SZ,盈趣科技,元器件,1.0,-7.85,56.75,0.04,945004.2064
2900,600898.SH,国美通讯,通信设备,2.0,-7.83,9.55,0.01,241160.2481
3522,603861.SH,白云电器,电气设备,1.0,-7.82,12.37,0.01,149782.5309
270,000725.SZ,京东方A,元器件,1.0,-7.77,3.95,0.02,13374600.5129
1439,300048.SZ,合康新能,电气设备,1.0,-7.76,3.22,0.01,325387.3717
1965,300582.SZ,英飞特,半导体,2.0,-7.75,15.15,0.03,180849.5526
1109,002649.SZ,博彦科技,软件服务,1.0,-7.74,9.91,0.01,413357.2924
1342,002897.SZ,意华股份,元器件,2.0,-7.69,23.63,0.02,159165.3283
1572,300182.SZ,捷成股份,软件服务,1.0,-7.67,6.29,0.08,1129151.1974
230,000676.SZ,智度股份,互联网,2.0,-7.67,11.06,0.01,349849.7198
694,002232.SZ,启明信息,软件服务,2.0,-7.67,9.13,0.02,368589.4376
113,000518.SZ,四环生物,生物制药,2.0,-7.64,4.42,0.01,455054.7763
1468,300078.SZ,思创医惠,元器件,2.0,-7.64,11.12,0.03,810973.061
1975,300592.SZ,华凯创意,软件服务,2.0,-7.63,11.15,0.01,100855.318
718,002256.SZ,兆新股份,染料涂料,1.0,-7.58,3.73,0.02,465138.2067
1187,002730.SZ,电光科技,电气设备,2.0,-7.57,8.35,0.01,242566.665
2515,600467.SH,好当家,渔业,2.0,-7.57,3.05,0.01,445603.2627
376,000892.SZ,欢瑞世纪,影视音像,1.0,-7.56,6.1,0.04,328287.4918
1327,002881.SZ,美格智能,通信设备,1.0,-7.54,22.32,0.01,101196.648
1556,300166.SZ,东方国信,软件服务,2.0,-7.49,15.78,0.01,1279238.2463
600,002138.SZ,顺络电子,元器件,2.0,-7.49,17.41,0.01,1217070.9985
566,002104.SZ,恒宝股份,元器件,2.0,-7.48,7.86,0.04,474040.8248
2243,600128.SH,弘业股份,商贸代理,1.0,-7.48,10.07,0.01,248494.8725
2226,600110.SH,诺德股份,电气设备,2.0,-7.48,5.18,0.01,595861.6662
2859,600856.SH,中天能源,供气供热,1.0,-7.47,4.95,0.03,664993.9182
2752,600736.SH,苏州高新,园区开发,2.0,-7.45,8.27,0.06,952119.2341
2400,600311.SH,荣华实业,黄金,2.0,-7.44,3.91,0.02,260249.6
2505,600452.SH,涪陵电力,水力发电,2.0,-7.43,23.96,0.04,536704.0
1932,300547.SZ,川环科技,橡胶,2.0,-7.4,24.74,0.02,154823.4
1181,002724.SZ,海洋王,半导体,2.0,-7.38,6.64,0.01,220280.3413
1665,300276.SZ,三丰智能,专用机械,2.0,-7.38,13.9,0.01,294953.5951
2497,600435.SH,北方导航,专用机械,2.0,-7.35,10.31,0.01,1535488.92
2309,600206.SH,有研新材,半导体,2.0,-7.35,9.24,0.01,775031.1788
1910,300523.SZ,辰安科技,软件服务,1.0,-7.34,53.28,0.02,546801.9041
2036,300656.SZ,民德电子,电脑设备,2.0,-7.33,24.94,0.01,112979.4246
2860,600857.SH,宁波中百,百货,2.0,-7.32,9.5,0.01,213103.9231
3057,601606.SH,长城军工,专用机械,2.0,-7.32,17.3,0.03,256040.0
158,000571.SZ,新大洲A,综合类,0.0,-7.29,4.04,0.03,325812.4959
797,002336.SZ,人人乐,超市连锁,2.0,-7.28,7.65,0.01,259526.25
492,002030.SZ,达安基因,生物制药,2.0,-7.26,13.14,0.01,1003647.6816
2468,600391.SH,航发科技,航空,1.0,-7.26,17.48,0.01,577066.1335
1047,002587.SZ,奥拓电子,元器件,2.0,-7.22,6.8,0.01,271471.0178
731,002270.SZ,华明装备,电气设备,2.0,-7.19,5.56,0.01,410843.1106
688,002226.SZ,江南化工,化工原料,2.0,-7.18,7.35,0.05,704345.6439
1496,300106.SZ,西部牧业,农业综合,2.0,-7.18,6.86,0.01,144860.54
2839,600831.SH,广电网络,影视音像,2.0,-7.17,10.14,0.09,634113.6437
1174,002716.SZ,金贵银业,小金属,2.0,-7.17,8.06,0.02,437138.4653
2674,600651.SH,飞乐音响,电器仪表,0.0,-7.14,6.22,0.02,612806.8412
1708,300319.SZ,麦捷科技,元器件,1.0,-7.12,8.14,0.01,519638.0721
2044,300664.SZ,鹏鹞环保,环境保护,2.0,-7.11,11.27,0.01,378144.4513
2451,600372.SH,中航电子,航空,1.0,-7.09,17.31,0.02,3045144.0524
1670,300281.SZ,金明精机,专用机械,2.0,-7.06,6.72,0.01,176148.2009
2308,600203.SH,福日电子,元器件,2.0,-7.05,6.15,0.02,227685.3726
3507,603823.SH,百合花,染料涂料,1.0,-7.04,17.92,0.01,126054.9839
757,002296.SZ,辉煌科技,通信设备,2.0,-6.99,6.73,0.01,217256.4097
155,000567.SZ,海德股份,多元金融,1.0,-6.99,13.92,0.03,209299.7837
1621,300232.SZ,洲明科技,半导体,1.0,-6.99,13.85,0.07,626958.0563
150,000561.SZ,烽火电子,通信设备,2.0,-6.96,7.21,0.01,428268.1339
3425,603657.SH,春光科技,塑料,2.0,-6.94,36.46,0.03,87504.0
475,002013.SZ,中航机电,航空,2.0,-6.94,7.98,0.07,2879494.6686
748,002287.SZ,奇正藏药,中成药,2.0,-6.93,30.73,0.01,1247638.0
1715,300326.SZ,凯利泰,医疗保健,2.0,-6.93,10.5,0.01,676949.868
2234,600118.SH,中国卫星,航空,1.0,-6.9,26.18,0.03,3095756.5554
2218,600101.SH,明星电力,水力发电,2.0,-6.9,8.73,0.04,283008.2469
910,002449.SZ,国星光电,半导体,2.0,-6.9,13.12,0.01,797049.4779
1610,300221.SZ,银禧科技,塑料,2.0,-6.89,7.46,0.02,315835.8865
1577,300188.SZ,美亚柏科,软件服务,2.0,-6.89,18.44,0.02,973580.3108
2013,300632.SZ,光莆股份,半导体,2.0,-6.88,19.15,0.01,92509.28
1919,300533.SZ,冰川网络,软件服务,2.0,-6.88,38.57,0.01,156868.7413
2503,600448.SH,华纺股份,纺织,1.0,-6.87,7.08,0.03,364405.7833
724,002263.SZ,*ST东南,塑料,2.0,-6.86,2.1,0.02,394455.621
281,000738.SZ,航发控制,航空,1.0,-6.79,15.94,0.01,1826141.232
2081,300701.SZ,森霸传感,元器件,2.0,-6.76,37.99,0.01,86166.6386
2743,600727.SH,鲁北化工,农药化肥,2.0,-6.76,6.86,0.01,240735.6524
1820,300433.SZ,蓝思科技,元器件,1.0,-6.7,8.86,0.01,3464564.3162
2535,600493.SH,凤竹纺织,纺织,2.0,-6.68,6.8,0.01,184960.0
1954,300570.SZ,太辰光,元器件,2.0,-6.62,23.1,0.01,220227.0979
614,002152.SZ,广电运通,电脑设备,2.0,-6.61,7.15,0.04,1725475.3666
773,002312.SZ,三泰控股,电脑设备,2.0,-6.6,4.08,0.01,413908.6948
1186,002729.SZ,好利来,元器件,2.0,-6.59,25.9,0.02,172701.2
1857,300470.SZ,日机密封,机械基件,2.0,-6.59,25.27,0.01,454170.8871
313,000795.SZ,英洛华,矿物制品,0.0,-6.57,5.39,0.01,477754.356
2912,600936.SH,广西广电,影视音像,2.0,-6.56,5.08,0.04,607559.5281
2189,600070.SH,浙江富润,纺织,1.0,-6.56,9.05,0.06,363373.8877
2315,600212.SH,江泉实业,综合类,2.0,-6.56,4.88,0.01,249708.2399
169,000590.SZ,启迪古汉,中成药,2.0,-6.55,9.01,0.07,201135.8405
2090,300711.SZ,广哈通信,通信设备,2.0,-6.54,20.02,0.01,90504.414
3273,603266.SH,天龙股份,塑料,2.0,-6.49,19.89,0.03,69615.0
1494,300104.SZ,乐视网,互联网,2.0,-6.46,3.08,0.01,946553.4287
1331,002885.SZ,京泉华,元器件,2.0,-6.46,24.03,0.02,108442.608
3150,603015.SH,弘讯科技,电气设备,2.0,-6.45,7.72,0.01,310267.572
165,000585.SZ,*ST东电,电气设备,2.0,-6.43,2.9,0.02,176732.0836
2123,300748.SZ,金力永磁,元器件,2.0,-6.42,27.85,0.02,115856.0
3248,603192.SH,汇得科技,化工原料,2.0,-6.41,33.54,0.01,89440.0011
1962,300579.SZ,数字认证,软件服务,1.0,-6.38,41.9,0.05,201228.5922
125,000532.SZ,华金资本,元器件,1.0,-6.37,13.18,0.06,452711.1818
2181,600061.SH,国投资本,证券,1.0,-6.32,13.88,0.03,5793278.7133
1942,300557.SZ,理工光科,电器仪表,1.0,-6.31,30.23,0.01,102737.6586
1566,300176.SZ,派生科技,汽车配件,2.0,-6.3,47.56,0.02,1775789.4729
720,002259.SZ,ST升达,供气供热,2.0,-6.3,2.59,0.05,187431.9713
1717,300328.SZ,宜安科技,铝,1.0,-6.29,10.1,0.05,464885.224
1514,300124.SZ,汇川技术,电器仪表,1.0,-6.29,26.85,0.01,3638022.1993
3459,603712.SH,七一二,通信设备,2.0,-6.29,18.91,0.02,692931.9888
2026,300645.SZ,正元智慧,软件服务,2.0,-6.26,37.63,0.03,170912.0695
2509,600459.SH,贵研铂业,小金属,2.0,-6.23,16.28,0.06,712588.6419
2006,300625.SZ,三雄极光,半导体,2.0,-6.23,16.63,0.01,153540.719
2799,600787.SH,中储股份,仓储物流,2.0,-6.2,6.14,0.01,1350677.8343
94,000426.SZ,兴业矿业,铅锌,2.0,-6.2,6.82,0.01,907370.919
1286,002837.SZ,英维克,专用机械,2.0,-6.17,19.73,0.02,135084.9569
375,000890.SZ,法尔胜,钢加工,2.0,-6.17,6.73,0.04,255486.8524
2072,300692.SZ,中环环保,环境保护,2.0,-6.14,14.97,0.01,145216.485
2098,300720.SZ,海川智能,电器仪表,2.0,-6.07,28.8,0.01,69367.104
570,002108.SZ,沧州明珠,塑料,2.0,-6.07,5.5,0.03,779858.3095
1437,300046.SZ,台基股份,半导体,1.0,-6.05,17.37,0.11,370189.44
2562,600523.SH,贵航股份,汽车配件,1.0,-6.04,11.34,0.01,458186.5991
1967,300584.SZ,海辰药业,化学制药,2.0,-6.03,30.08,0.01,142650.0444
398,000920.SZ,南方汇通,环境保护,2.0,-6.02,7.47,0.02,315153.9403
2680,600658.SH,电子城,园区开发,0.0,-6.02,6.59,0.01,737147.5447
2303,600198.SH,*ST大唐,通信设备,2.0,-6.0,10.56,0.04,924343.9487
2882,600880.SH,博瑞传播,广告包装,2.0,-6.0,4.5,0.01,491863.5788
1030,002570.SZ,*ST因美,乳制品,2.0,-5.99,6.8,0.03,695284.02
2320,600218.SH,全柴动力,农用机械,0.0,-5.98,12.95,0.03,477537.725
3540,603890.SH,春秋电子,机械基件,2.0,-5.94,14.04,0.01,135881.928
2940,600988.SH,赤峰黄金,黄金,2.0,-5.88,4.45,0.01,634739.7657
3094,601858.SH,中国科传,出版业,1.0,-5.84,11.36,0.01,216408.0
2897,600895.SH,张江高科,园区开发,0.0,-5.84,23.78,0.03,3682783.7499
839,002378.SZ,章源钨业,小金属,2.0,-5.84,6.98,0.01,644406.0942
2322,600220.SH,江苏阳光,纺织,2.0,-5.83,3.15,0.01,561752.2027
80,000409.SZ,*ST地矿,综合类,2.0,-5.82,4.97,0.02,201598.7283
1249,002797.SZ,第一创业,证券,1.0,-5.82,7.77,0.01,1490634.8839
3136,601999.SH,出版传媒,出版业,2.0,-5.81,6.68,0.01,368011.0196
2473,600397.SH,*ST安煤,煤炭开采,2.0,-5.8,2.81,0.01,278178.7268
2312,600209.SH,*ST罗顿,综合类,2.0,-5.78,4.52,0.02,198433.0484
1375,002933.SZ,新兴装备,航空,2.0,-5.75,54.92,0.01,161190.2
1362,002919.SZ,名臣健康,日用化工,2.0,-5.73,23.22,0.01,65450.9803
2267,600158.SH,中体产业,文教休闲,2.0,-5.71,11.68,0.04,767954.6179
2933,600981.SH,汇鸿集团,商贸代理,2.0,-5.7,5.2,0.03,380043.1341
1321,002875.SZ,安奈儿,服饰,2.0,-5.7,21.57,0.02,83856.6105
933,002472.SZ,双环传动,机械基件,2.0,-5.66,7.58,0.01,417052.5892
1516,300126.SZ,锐奇股份,轻工机械,1.0,-5.66,6.08,0.01,128092.5456
157,000570.SZ,苏常柴A,机械基件,2.0,-5.66,5.71,0.02,234894.7401
1640,300251.SZ,光线传媒,影视音像,2.0,-5.62,8.85,0.01,2435573.8735
725,002264.SZ,新华都,超市连锁,1.0,-5.61,6.78,0.02,407916.6423
3565,603938.SH,三孚股份,化工原料,2.0,-5.61,22.12,0.09,112339.9592
3162,603028.SH,赛福天,钢加工,2.0,-5.6,8.78,0.02,101469.2861
2485,600416.SH,湘电股份,电气设备,2.0,-5.57,7.35,0.01,647859.5848
1546,300156.SZ,神雾环保,环境保护,1.0,-5.57,4.51,0.05,325531.8
1943,300558.SZ,贝达药业,化学制药,2.0,-5.56,47.18,0.01,800655.6967
1846,300459.SZ,金科文化,化工原料,2.0,-5.55,8.69,0.02,665413.2244
2873,600870.SH,*ST厦华,家用电器,2.0,-5.52,3.82,0.05,199862.272
1201,002745.SZ,木林森,半导体,2.0,-5.5,15.26,0.03,793322.8194
28,000035.SZ,中国天楹,环境保护,2.0,-5.49,5.55,0.02,711004.6736
1899,300512.SZ,中亚股份,专用机械,2.0,-5.48,16.04,0.02,124831.1733
3345,603444.SH,吉比特,互联网,2.0,-5.48,212.78,0.1,877679.4124
1425,300034.SZ,钢研高纳,小金属,2.0,-5.48,12.81,0.01,539299.3834
587,002125.SZ,湘潭电化,化工原料,2.0,-5.47,11.86,0.01,409881.5822
3214,603118.SH,共进股份,通信设备,2.0,-5.45,8.74,0.01,677990.9322
1154,002694.SZ,顾地科技,塑料,2.0,-5.44,5.34,0.04,266262.656
3110,601900.SH,南方传媒,出版业,2.0,-5.43,9.59,0.03,852982.5049
737,002276.SZ,万马股份,电气设备,1.0,-5.4,7.54,0.02,779659.3951
7,000009.SZ,中国宝安,综合类,2.0,-5.36,6.57,0.02,1392701.4164
41,000055.SZ,方大集团,其他建材,2.0,-5.36,6.55,0.01,444275.9571
885,002424.SZ,贵州百灵,中成药,1.0,-5.35,10.38,0.01,756046.4905
2069,300689.SZ,澄天伟业,元器件,2.0,-5.35,35.78,0.01,68125.12
1580,300191.SZ,潜能恒信,石油开采,2.0,-5.34,18.61,0.03,385262.8243
2922,600967.SH,内蒙一机,运输设备,2.0,-5.32,11.98,0.03,1150676.84
840,002379.SZ,宏创控股,铝,1.0,-5.29,3.62,0.01,335214.2455
355,000859.SZ,国风塑业,塑料,1.0,-5.25,7.06,0.01,521954.6109
1523,300133.SZ,华策影视,影视音像,1.0,-5.25,8.56,0.02,1183299.8946
322,000806.SZ,银河生物,生物制药,0.0,-5.23,5.93,0.01,414179.8425
1635,300246.SZ,宝莱特,医疗保健,2.0,-5.21,14.32,0.01,154303.5347
2029,300649.SZ,杭州园林,建筑施工,2.0,-5.2,26.4,0.01,84480.0
2282,600175.SH,美都能源,综合类,2.0,-5.19,3.0,0.06,735311.2527
914,002453.SZ,华软科技,化工原料,1.0,-5.17,6.77,0.01,375545.3195
2167,600038.SH,中直股份,航空,2.0,-5.17,46.38,0.02,2733993.0088
2344,600243.SH,青海华鼎,机床制造,2.0,-5.15,5.7,0.07,250144.5
3593,603999.SH,读者传媒,出版业,2.0,-5.13,6.41,0.01,369216.0
2171,600051.SH,宁波联合,综合类,2.0,-5.12,6.89,0.01,214196.32
1027,002567.SZ,唐人神,饲料,1.0,-5.12,14.0,0.02,1060085.7974
1269,002819.SZ,东方中科,电器仪表,2.0,-5.1,26.6,0.07,117878.2538
1661,300272.SZ,开能健康,环境保护,2.0,-5.08,8.91,0.01,237462.7052
2550,600510.SH,黑牡丹,全国地产,2.0,-5.07,6.8,0.03,712024.617
2080,300700.SZ,岱勒新材,矿物制品,1.0,-5.05,25.86,0.01,114579.195
2895,600893.SH,航发动力,航空,1.0,-5.02,26.23,0.01,5108886.7407
1000,002540.SZ,亚太科技,铝,2.0,-5.01,5.65,0.02,505672.3801
638,002176.SZ,江特电机,电气设备,1.0,-5.0,6.77,0.11,994046.0453
2224,600108.SH,亚盛集团,农业综合,2.0,-4.99,3.37,0.01,656110.3958
1526,300136.SZ,信维通信,通信设备,1.0,-4.97,30.49,0.02,2469844.4715
2782,600768.SH,宁波富邦,铝,2.0,-4.94,11.31,0.01,151268.0832
474,002012.SZ,凯恩股份,造纸,0.0,-4.93,5.25,0.01,245162.0036
3239,603179.SH,新泉股份,汽车配件,2.0,-4.93,18.26,0.02,173331.7335
2972,601069.SH,西部黄金,黄金,2.0,-4.91,15.04,0.02,956544.0
2016,300635.SZ,达安股份,建筑施工,2.0,-4.91,17.51,0.01,76553.5449
468,002006.SZ,精功科技,专用机械,1.0,-4.89,6.37,0.01,289936.92
1336,002890.SZ,弘宇股份,农用机械,2.0,-4.89,21.88,0.01,104171.8287
878,002417.SZ,深南股份,多元金融,2.0,-4.86,9.26,0.02,219015.255
58,000096.SZ,广聚能源,石油贸易,2.0,-4.85,11.18,0.03,571128.064
3197,603088.SH,宁波精达,专用机械,2.0,-4.84,14.7,0.04,164640.0
826,002365.SZ,永安药业,化学制药,2.0,-4.84,12.62,0.02,305625.3662
1535,300145.SZ,中金环境,专用机械,2.0,-4.83,4.27,0.06,631547.9685
2379,600287.SH,江苏舜天,商贸代理,2.0,-4.78,6.25,0.02,272997.5463
2969,601058.SH,赛轮轮胎,汽车配件,2.0,-4.78,2.96,0.01,639110.522
2941,600990.SH,四创电子,通信设备,2.0,-4.76,46.64,0.01,637578.3146
2576,600539.SH,*ST狮头,水泥,2.0,-4.74,7.27,0.02,167210.0
2387,600297.SH,广汇汽车,汽车服务,2.0,-4.73,5.13,0.03,4160584.7978
856,002395.SZ,双象股份,塑料,2.0,-4.73,14.73,0.01,263381.238
2184,600064.SH,南京高科,园区开发,0.0,-4.72,12.83,0.08,1585732.6873
3467,603726.SH,朗迪集团,机械基件,2.0,-4.71,20.14,0.01,66768.128
3254,603203.SH,快克股份,专用机械,2.0,-4.67,26.5,0.04,142873.6503
3029,601333.SH,广深铁路,铁路,2.0,-4.66,3.81,0.01,2153502.297
879,002418.SZ,康盛股份,机械基件,2.0,-4.63,5.0,0.09,501804.138
2829,600821.SH,津劝业,百货,1.0,-4.62,5.01,0.01,208550.3807
964,002503.SZ,搜于特,服饰,1.0,-4.61,3.09,0.05,603847.7951
930,002469.SZ,三维工程,建筑施工,2.0,-4.6,4.77,0.01,221052.8788
3186,603067.SH,振华股份,化工原料,2.0,-4.6,9.53,0.02,148295.6629
3014,601226.SH,华电重工,专用机械,2.0,-4.58,4.79,0.01,553245.0
2335,600234.SH,ST山水,文教休闲,1.0,-4.56,7.4,0.01,149809.9512
2236,600120.SH,浙江东方,商贸代理,2.0,-4.55,17.75,0.01,1180595.8473
3430,603663.SH,三祥新材,矿物制品,2.0,-4.51,19.99,0.01,98084.7331
2607,600577.SH,精达股份,电气设备,1.0,-4.5,3.68,0.01,707077.1103
1414,300023.SZ,宝德股份,专用机械,2.0,-4.5,7.73,0.01,111628.0364
1802,300415.SZ,伊之密,专用机械,2.0,-4.5,7.67,0.04,225247.5362
2805,600794.SH,保税科技,仓储物流,2.0,-4.46,3.4,0.02,405135.2134
1241,002788.SZ,鹭燕医药,医药商业,2.0,-4.46,15.41,0.01,288104.6388
1397,300006.SZ,莱美药业,化学制药,2.0,-4.45,4.79,0.01,321576.4867
1421,300030.SZ,阳普医疗,医疗保健,2.0,-4.42,6.43,0.02,163560.6668
1262,002811.SZ,亚泰国际,装修装饰,2.0,-4.39,17.52,0.01,78840.0
3579,603978.SH,深圳新星,铝,2.0,-4.37,26.94,0.06,205071.8059
2731,600715.SH,文投控股,影视音像,1.0,-4.35,5.38,0.01,690899.3848
2358,600261.SH,阳光照明,家用电器,2.0,-4.34,3.92,0.02,569224.3486
3585,603988.SH,中电电机,电气设备,1.0,-4.33,12.99,0.04,305524.8
134,000543.SZ,皖能电力,火力发电,1.0,-4.33,5.67,0.01,1015154.5195
1177,002719.SZ,麦趣尔,乳制品,2.0,-4.31,13.13,0.01,184937.1345
1474,300084.SZ,海默科技,石油开采,2.0,-4.31,7.04,0.07,213642.145
3581,603980.SH,吉华集团,染料涂料,2.0,-4.31,14.68,0.02,360589.3732
689,002227.SZ,奥特迅,电气设备,2.0,-4.3,14.78,0.06,325015.8773
806,002345.SZ,潮宏基,服饰,2.0,-4.3,5.31,0.02,466589.2832
1146,002686.SZ,亿利达,专用机械,2.0,-4.3,7.5,0.01,261120.2483
770,002309.SZ,中利集团,电气设备,1.0,-4.29,9.76,0.02,685053.9257
3478,603766.SH,隆鑫通用,摩托车,2.0,-4.29,5.13,0.02,1043522.105
2382,600290.SH,华仪电气,电气设备,0.0,-4.28,8.11,0.02,616281.7474
2701,600683.SH,京投发展,区域地产,2.0,-4.27,5.39,0.02,399279.1248
3182,603059.SH,倍加洁,家居用品,1.0,-4.26,35.69,0.01,71380.0
699,002237.SZ,恒邦股份,黄金,2.0,-4.22,9.94,0.01,846564.95
3253,603200.SH,上海洗霸,环境保护,1.0,-4.21,38.48,0.02,97238.96
2775,600760.SH,中航沈飞,航空,2.0,-4.18,33.65,0.03,1341026.8497
2293,600187.SH,国中水务,水务,1.0,-4.18,3.75,0.04,545859.0855
3353,603499.SH,翔港科技,广告包装,1.0,-4.13,30.84,0.01,77100.0
3582,603985.SH,恒润股份,机械基件,2.0,-4.13,26.85,0.04,178713.6
1779,300392.SZ,腾信股份,互联网,1.0,-4.12,8.97,0.01,231949.709
1293,002845.SZ,同兴达,元器件,1.0,-4.1,22.03,0.08,162601.2094
3126,601975.SH,ST长油,水运,2.0,-4.08,3.1,0.04,588551.1067
456,000998.SZ,隆平高科,种植业,2.0,-4.08,17.09,0.03,1649563.012
2307,600202.SH,*ST哈空,电气设备,2.0,-4.08,5.19,0.02,198953.8088
78,000407.SZ,胜利股份,供气供热,2.0,-4.07,5.17,0.11,385491.7973
2325,600223.SH,鲁商置业,区域地产,2.0,-4.07,3.88,0.01,388375.584
628,002166.SZ,莱茵生物,中成药,2.0,-4.03,8.54,0.07,302289.3091
2032,300652.SZ,雷迪克,汽车配件,2.0,-4.02,25.58,0.05,75517.8336
3429,603661.SH,恒林股份,家居用品,2.0,-4.01,35.47,0.02,101976.25
481,002019.SZ,亿帆医药,化学制药,2.0,-4.01,14.48,0.04,1177577.2353
1334,002888.SZ,惠威科技,元器件,2.0,-4.0,20.49,0.02,72896.0436
1531,300141.SZ,和顺电气,电气设备,2.0,-4.0,9.64,0.02,158071.5809
1351,002907.SZ,华森制药,化学制药,2.0,-3.99,21.53,0.02,202511.18
2177,600057.SH,厦门象屿,仓储物流,2.0,-3.97,5.12,0.03,1104616.4915
2506,600455.SH,博通股份,软件服务,2.0,-3.94,25.87,0.01,161578.846
2659,600635.SH,大众公用,供气供热,1.0,-3.92,7.23,0.03,1748786.381
1559,300169.SZ,天晟新材,塑料,2.0,-3.92,5.83,0.01,150138.1396
2713,600695.SH,绿庭投资,多元金融,2.0,-3.92,7.93,0.07,290608.4515
3003,601188.SH,龙江交通,路桥,2.0,-3.89,3.57,0.01,469768.6498
2393,600303.SH,曙光股份,汽车整车,2.0,-3.88,4.71,0.01,292172.7434
2009,300628.SZ,亿联网络,通信设备,2.0,-3.84,100.3,0.01,749040.4
1718,300329.SZ,海伦钢琴,文教休闲,2.0,-3.81,8.85,0.01,222033.1188
350,000850.SZ,华茂股份,纺织,2.0,-3.79,4.17,0.01,393390.4979
1872,300485.SZ,赛升药业,生物制药,2.0,-3.78,12.57,0.01,310127.04
2121,300746.SZ,汉嘉设计,建筑施工,1.0,-3.78,23.92,0.02,125819.2
771,002310.SZ,东方园林,建筑施工,2.0,-3.74,8.64,0.01,1328568.442
2920,600965.SH,福成股份,农业综合,2.0,-3.73,11.23,0.02,919401.1725
2890,600888.SH,新疆众和,铝,2.0,-3.66,5.4,0.04,450140.5624
381,000899.SZ,赣能股份,火力发电,2.0,-3.62,5.63,0.02,549304.4654
940,002479.SZ,富春环保,火力发电,2.0,-3.61,5.51,0.01,438128.1729
366,000880.SZ,潍柴重机,机械基件,2.0,-3.61,8.96,0.02,121080.96
344,000835.SZ,长城动漫,影视音像,2.0,-3.6,5.51,0.06,166895.145
2773,600758.SH,红阳能源,煤炭开采,2.0,-3.59,4.2,0.01,329991.6921
1344,002899.SZ,英派斯,文教休闲,2.0,-3.58,16.46,0.02,130590.348
1969,300586.SZ,美联新材,化工原料,2.0,-3.57,16.18,0.02,98900.25
1089,002629.SZ,仁智股份,石油开采,2.0,-3.56,4.64,0.02,159894.6009
3477,603758.SH,秦安股份,汽车配件,2.0,-3.55,7.28,0.03,97187.1846
2956,601008.SH,连云港,港口,2.0,-3.54,4.0,0.01,406086.0404
3424,603656.SH,泰禾光电,专用机械,1.0,-3.53,18.92,0.01,119822.4942
1131,002671.SZ,龙泉股份,其他建材,2.0,-3.53,5.56,0.08,187789.3442
1288,002839.SZ,张家港行,银行,2.0,-3.52,7.11,0.02,610319.5077
3260,603223.SH,恒通股份,供气供热,2.0,-3.52,12.13,0.03,203784.0
546,002084.SZ,海鸥住工,家居用品,2.0,-3.5,5.24,0.01,260907.373
3313,603339.SH,四方科技,专用机械,2.0,-3.49,18.9,0.01,109272.0038
1517,300127.SZ,银河磁体,元器件,2.0,-3.47,13.6,0.01,308876.2504
1358,002915.SZ,中欣氟材,化工原料,2.0,-3.46,24.18,0.01,81927.885
2043,300663.SZ,科蓝软件,软件服务,2.0,-3.46,25.77,0.08,317318.6167
225,000669.SZ,金鸿控股,供气供热,0.0,-3.43,7.05,0.07,472305.241
2372,600279.SH,重庆港九,港口,0.0,-3.43,4.6,0.04,318760.9431
2973,601086.SH,国芳集团,百货,2.0,-3.42,6.4,0.01,106240.0
2508,600458.SH,时代新材,塑料,0.0,-3.42,8.79,0.02,705659.5756
655,002193.SZ,如意集团,纺织,2.0,-3.41,10.73,0.02,247236.4195
3574,603968.SH,醋化股份,化工原料,2.0,-3.39,15.39,0.01,314694.72
3578,603977.SH,国泰集团,化工原料,2.0,-3.38,8.46,0.02,148855.392
1209,002753.SZ,永东股份,化工原料,2.0,-3.38,10.76,0.01,215671.967
2781,600767.SH,ST运盛,医疗保健,2.0,-3.35,5.62,0.03,191591.5223
783,002322.SZ,理工环科,软件服务,2.0,-3.35,13.12,0.02,473412.3607
194,000620.SZ,新华联,全国地产,2.0,-3.35,4.77,0.01,904716.6796
3153,603018.SH,中设集团,建筑施工,2.0,-3.34,21.82,0.01,673978.8024
961,002500.SZ,山西证券,证券,1.0,-3.33,8.73,0.01,2469477.0586
2865,600862.SH,中航高科,航空,1.0,-3.33,9.21,0.05,1282998.2275
37,000046.SZ,泛海控股,全国地产,1.0,-3.32,7.28,0.02,3767551.6664
985,002524.SZ,光正集团,供气供热,2.0,-3.32,6.01,0.01,301128.1622
428,000962.SZ,东方钽业,小金属,2.0,-3.32,8.54,0.05,376469.7252
238,000685.SZ,中山公用,水务,2.0,-3.31,8.62,0.01,1080284.1807
2313,600210.SH,紫江企业,广告包装,1.0,-3.31,4.78,0.01,724999.8835
1553,300163.SZ,先锋新材,其他建材,2.0,-3.3,4.26,0.01,140396.0068
2108,300731.SZ,科创新源,橡胶,1.0,-3.3,32.08,0.04,188411.2936
1792,300405.SZ,科隆股份,化工原料,2.0,-3.28,9.19,0.01,121859.4
1196,002739.SZ,万达电影,影视音像,1.0,-3.28,23.74,0.02,4181660.3975
1319,002872.SZ,天圣制药,化学制药,2.0,-3.25,11.09,0.01,238477.4392
