,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
141,002748.SZ,002748,世龙实业,化工原料,8.02,2.0,1.0,19.25,中央汇金资产管理有限责任公司,1.0
142,600318.SH,600318,新力金融,多元金融,12.27,2.0,0.0,61.87,"青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金
浙江九章资产管理有限公司-幻方星月石私募基金
华泰证券资管-招商银行-华泰家园3号集合资产管理计划",3.0
143,000869.SZ,000869,张裕A,红黄酒,37.4,2.0,2.0,169.59,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
144,688196.SH,688196,卓越新能,环境保护,71.92,2.0,0.0,21.01,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国银行股份有限公司-博时丝路主题股票型证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",5.0
145,000930.SZ,000930,中粮科技,农业综合,10.12,2.0,0.0,97.6,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证主要消费交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
146,600095.SH,600095,哈高科,证券,17.1,2.0,0.0,61.78,,0.0
147,600114.SH,600114,东睦股份,机械基件,11.16,2.0,0.0,68.45,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
上海国赞投资管理中心(有限合伙)-国赞稳健1号私募证券投资基金
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金",5.0
148,688357.SH,688357,建龙微纳,化工原料,79.01,2.0,0.0,10.85,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合",2.0
149,000908.SZ,000908,景峰医药,化学制药,5.56,2.0,0.0,39.86,"华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司
平江县国有资产管理局",3.0
150,000901.SZ,000901,航天科技,航空,12.42,2.0,0.0,94.75,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国航发资产管理有限公司",5.0
151,000893.SZ,000893,东凌国际,农药化肥,9.42,2.0,0.0,37.75,,0.0
152,600186.SH,600186,莲花健康,食品,3.0,2.0,2.0,41.4,,0.0
153,000886.SZ,000886,海南高速,路桥,6.09,2.0,0.0,59.19,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
154,600196.SH,600196,复星医药,化学制药,53.49,2.0,0.0,1075.66,"中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
全国社保基金一一三组合
全国社保基金一一零组合
香港中央结算有限公司(陆股通)",5.0
155,603801.SH,603801,志邦家居,家居用品,38.31,2.0,0.0,83.25,"中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",3.0
156,000762.SZ,000762,西藏矿业,小金属,10.1,2.0,0.0,52.6,中央汇金资产管理有限责任公司,1.0
157,600295.SH,600295,鄂尔多斯,小金属,9.68,2.0,1.0,59.24,香港中央结算有限公司(陆股通),1.0
158,600310.SH,600310,桂东电力,水力发电,4.66,2.0,2.0,38.57,香港中央结算有限公司(陆股通),1.0
159,600510.SH,600510,黑牡丹,全国地产,9.18,2.0,0.0,96.12,中央汇金资产管理有限责任公司,1.0
160,600537.SH,600537,亿晶光电,半导体,3.86,2.0,0.0,45.41,中央汇金资产管理有限责任公司,1.0
161,600515.SH,600515,海航基础,全国地产,7.58,2.0,0.0,125.7,"泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划",6.0
162,002025.SZ,002025,航天电器,元器件,51.88,2.0,0.0,222.51,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",6.0
163,603338.SH,603338,浙江鼎力,专用机械,105.6,2.0,0.0,512.67,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金四零六组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)",6.0
164,000697.SZ,000697,炼石航空,航空,13.07,2.0,0.0,73.94,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金",2.0
165,000692.SZ,000692,惠天热电,供气供热,3.39,2.0,1.0,18.06,,0.0
166,601628.SH,601628,中国人寿,保险,44.7,2.0,0.0,9308.12,"交通银行股份有限公司-永赢科技驱动混合型证券投资基金
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划
中央汇金资产管理有限责任公司
中国工商银行-上证50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",5.0
167,601689.SH,601689,拓普集团,汽车配件,40.71,2.0,0.0,429.49,"全国社保基金四一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
基本养老保险基金一二零六组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",8.0
168,601838.SH,601838,成都银行,银行,10.1,2.0,0.0,191.31,"成都市协成资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
169,000683.SZ,000683,远兴能源,化工原料,2.61,2.0,0.0,92.78,"中信建投基金-广州农商银行-华鑫国际信托-华鑫信托·153号证券投资集合资金信托计划
上海塔彧毅股权投资基金(上海)中心(有限合伙)
中国信达资产管理股份有限公司
香港中央结算有限公司(陆股通)
北京中稷弘立资产管理有限公司",5.0
170,601969.SH,601969,海南矿业,普钢,6.61,2.0,0.0,129.21,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中信银行股份有限公司-建信中证500指数增强型证券投资基金
上海并购股权投资基金合伙企业(有限合伙)",4.0
171,000616.SZ,000616,海航投资,全国地产,3.13,2.0,0.0,44.77,中央汇金资产管理有限责任公司,1.0
172,603017.SH,603017,中衡设计,建筑工程,15.6,2.0,0.0,42.58,,0.0
173,603056.SH,603056,德邦股份,仓储物流,16.74,2.0,0.0,36.44,"中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
天津瑞荣股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
南方基金-中国农业银行“安心·灵动·30天”人民币理财产品-南方基金666号单一资产管理计划
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)",10.0
174,603066.SH,603066,音飞储存,仓储物流,11.6,2.0,0.0,34.88,,0.0
175,000573.SZ,000573,粤宏远A,区域地产,3.2,2.0,0.0,20.22,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金,1.0
176,603076.SH,603076,乐惠国际,专用机械,53.9,2.0,1.0,14.47,上海天戈投资管理有限公司-天戈紫旭私募基金,1.0
177,603080.SH,603080,新疆火炬,供气供热,18.66,2.0,0.0,16.28,香港中央结算有限公司(陆股通),1.0
178,000560.SZ,000560,我爱我家,房产服务,4.2,2.0,0.0,80.53,,0.0
179,000558.SZ,000558,莱茵体育,文教休闲,3.15,2.0,0.0,40.58,,0.0
180,603283.SH,603283,赛腾股份,专用机械,54.15,2.0,0.0,26.55,"全国社保基金四零一组合
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
中国建设银行-上投摩根成长先锋股票型证券投资基金
香港中央结算有限公司(陆股通)
交通银行-中海优质成长证券投资基金)
中国银行-南方高增长股票型开放式证券投资基金
交通银行-中海优质成长证券投资基金",9.0
181,000534.SZ,000534,万泽股份,生物制药,14.79,2.0,0.0,72.69,"云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划",3.0
182,601086.SH,601086,国芳集团,百货,5.84,2.0,0.0,9.69,,0.0
183,601010.SH,601010,文峰股份,超市连锁,3.43,2.0,0.0,63.39,中央汇金资产管理有限责任公司,1.0
184,603348.SH,603348,文灿股份,汽车配件,23.54,2.0,1.0,19.21,"平安资管-工商银行-平安资产MOM1号资产管理计划
九泰基金-工商银行-九泰基金-大同证券新三板1号资产管理计划",2.0
185,600753.SH,600753,东方银星,商贸代理,14.51,2.0,0.0,26.0,上海杰宇资产管理有限公司,1.0
186,000757.SZ,000757,浩物股份,汽车配件,4.76,2.0,0.0,21.5,"北方国际信托股份有限公司-汇富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",7.0
187,603655.SH,603655,朗博科技,汽车配件,36.92,2.0,0.0,12.55,,0.0
188,000738.SZ,000738,航发控制,航空,22.11,2.0,0.0,253.3,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国信达资产管理股份有限公司",6.0
189,600592.SH,600592,龙溪股份,机械基件,12.33,2.0,0.0,49.26,"上海七王资产管理有限公司-七王瑞德2号证券投资基金
国机资产管理有限公司",2.0
190,600615.SH,600615,丰华股份,小金属,9.17,2.0,0.0,17.21,"重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆国际信托股份有限公司-鸿睿一号集合资金信托计划",2.0
191,603600.SH,603600,永艺股份,家居用品,21.35,2.0,1.0,64.44,"建信基金-杭州银行-建信-华润信托-惠润1号特定客户资产管理计划
香港中央结算有限公司(陆股通)",2.0
192,000733.SZ,000733,振华科技,元器件,42.66,2.0,0.0,219.62,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
全国社保基金一零二组合
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",8.0
193,600742.SH,600742,一汽富维,汽车配件,11.02,2.0,0.0,72.73,"全国社保基金一零一组合
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
194,600770.SH,600770,综艺股份,综合类,6.81,2.0,0.0,88.53,"嘉实基金-农业银行-嘉实中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",3.0
195,600980.SH,600980,北矿科技,元器件,14.89,2.0,0.0,22.66,,0.0
196,603579.SH,603579,荣泰健康,医疗保健,41.32,2.0,0.0,57.85,香港中央结算有限公司(陆股通),1.0
197,600834.SH,600834,申通地铁,公共交通,11.81,2.0,0.0,56.38,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
198,603535.SH,603535,嘉诚国际,仓储物流,30.2,2.0,2.0,45.42,上海大筝资产管理有限公司-大筝稳健增长1号私募基金,1.0
199,600876.SH,600876,洛阳玻璃,玻璃,15.28,2.0,0.0,42.64,香港中央结算有限公司(陆股通),1.0
200,600893.SH,600893,航发动力,航空,46.0,2.0,0.0,895.95,"建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
201,600960.SH,600960,渤海汽车,汽车配件,3.75,2.0,0.0,35.64,"北京忠诚志业资本管理有限公司-旗鱼资本专项1期私募基金
北京东海中矿投资管理有限公司-东海中矿2号私募投资基金",2.0
202,600976.SH,600976,健民集团,中成药,27.07,2.0,1.0,41.5,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",6.0
203,603416.SH,603416,信捷电气,电气设备,79.0,2.0,0.0,72.07,"上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",5.0
204,000998.SZ,000998,隆平高科,种植业,21.18,2.0,0.0,205.32,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",6.0
205,002049.SZ,002049,紫光国微,元器件,128.42,2.0,0.0,778.28,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金",8.0
206,688189.SH,688189,南新制药,化学制药,59.0,2.0,0.0,18.91,,0.0
207,002285.SZ,002285,世联行,房产服务,4.54,2.0,0.0,91.46,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
208,002453.SZ,002453,华软科技,软件服务,6.16,2.0,0.0,35.19,,0.0
209,300114.SZ,300114,中航电测,电器仪表,14.26,2.0,0.0,84.24,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社保基金六零四组合",2.0
210,300116.SZ,300116,坚瑞沃能,电气设备,2.09,2.0,2.0,78.95,"兴业财富资产-兴业银行-兴业财富-兴利190号特定多客户资产管理计划
上海国泰君安君彤投资管理有限公司-君彤二期投资基金",2.0
211,688011.SH,688011,新光光电,元器件,53.28,2.0,0.0,21.73,,0.0
212,300123.SZ,300123,亚光科技,半导体,18.89,2.0,0.0,109.22,"湖南省资产管理有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)",4.0
213,002416.SZ,002416,爱施德,电器连锁,10.65,2.0,0.0,130.22,香港中央结算有限公司(陆股通),1.0
214,002389.SZ,002389,航天彩虹,元器件,23.42,2.0,0.0,145.02,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)",4.0
215,002383.SZ,002383,合众思壮,通信设备,11.08,2.0,0.0,57.9,,0.0
216,002370.SZ,002370,亚太药业,化学制药,6.08,2.0,1.0,28.16,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
217,300217.SZ,300217,东方电热,电器仪表,3.02,2.0,0.0,26.55,中央汇金资产管理有限责任公司,1.0
218,603267.SH,603267,鸿远电子,元器件,71.31,2.0,0.0,112.32,"全国社保基金一零二组合
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金",5.0
219,002357.SZ,002357,富临运业,公路,6.22,2.0,0.0,19.5,,0.0
220,002315.SZ,002315,焦点科技,互联网,17.55,2.0,0.0,29.26,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司",2.0
221,603997.SH,603997,继峰股份,汽车配件,8.32,2.0,1.0,52.61,"全国社保基金四一二组合
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",5.0
222,300254.SZ,300254,仟源医药,化学制药,9.1,2.0,2.0,14.67,中央汇金资产管理有限责任公司,1.0
223,300255.SZ,300255,常山药业,生物制药,7.07,2.0,0.0,48.18,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",2.0
224,300829.SZ,300829,金丹科技,食品,84.5,2.0,0.0,23.91,"中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-广发科技创新混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行-中海能源策略混合型证券投资基金",6.0
225,300077.SZ,300077,国民技术,半导体,9.8,2.0,0.0,53.42,上海广文投资管理有限公司-广文价值发现1期证券投资基金,1.0
226,300067.SZ,300067,安诺其,染料涂料,4.49,2.0,0.0,29.13,"鹏华资产-浦发银行-粤财信托-粤财信托-菁英163期单一资金信托计划
中央汇金资产管理有限责任公司",2.0
227,002459.SZ,002459,晶澳科技,电气设备,22.92,2.0,1.0,88.7,"基本养老保险基金一五零二一组合
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
全国社保基金五零三组合
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金",6.0
228,002909.SZ,002909,集泰股份,化工原料,12.26,2.0,0.0,12.73,,0.0
229,002787.SZ,002787,华源控股,广告包装,8.32,2.0,0.0,15.11,"大成基金-工商银行-易方达资产管理有限公司
金库骐楷(杭州)投资管理有限公司-金库成长五号私募证券投资基金",2.0
230,002799.SZ,002799,环球印务,广告包装,20.02,2.0,0.0,36.04,中国农业银行股份有限公司-融通产业趋势先锋股票型证券投资基金,1.0
231,002740.SZ,002740,爱迪尔,服饰,6.93,2.0,0.0,16.75,,0.0
232,002699.SZ,002699,美盛文化,服饰,7.4,2.0,0.0,52.79,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
233,002670.SZ,002670,国盛金控,证券,10.38,2.0,0.0,168.46,华鑫国际信托有限公司-华鑫信托·国鑫37号集合资金信托计划,1.0
234,002664.SZ,002664,长鹰信质,汽车配件,19.33,2.0,0.0,75.41,易方达基金-工商银行-易方达基金臻选2号资产管理计划,1.0
235,002882.SZ,002882,金龙羽,电气设备,12.17,2.0,2.0,52.16,"中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-景顺长城低碳科技主题灵活配置混合型证券投资基金",3.0
236,605222.SH,605222,起帆电缆,电气设备,25.55,2.0,0.0,12.78,,0.0
237,300027.SZ,300027,华谊兄弟,影视音像,6.8,2.0,1.0,150.38,"西藏信托有限公司-西藏信托-盛景28号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·金元宝55号证券投资集合资金信托计划",3.0
238,002643.SZ,002643,万润股份,化工原料,19.63,2.0,0.0,175.57,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
全国社保基金四一三组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
华夏成长证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",7.0
239,002967.SZ,002967,广电计量,综合类,30.8,2.0,0.0,40.74,"中国工商银行-广发聚丰混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国银行股份有限公司-广发优势增长股票型证券投资基金
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-汇添富中盘积极成长混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
上海汐泰投资管理有限公司-汐泰兴国4号私募证券投资基金
中国银行股份有限公司-招商核心优选股票型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",15.0
240,002617.SZ,002617,露笑科技,电气设备,6.41,2.0,1.0,74.16,中央汇金资产管理有限责任公司,1.0
241,002585.SZ,002585,双星新材,塑料,10.83,2.0,0.0,95.28,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
鹏华基金-招商银行-中山证券有限责任公司
云南国际信托有限公司-云南国际信托有限公司杭州城投定增2号集合资金信托计划
中央汇金资产管理有限责任公司",4.0
242,002552.SZ,002552,宝鼎科技,机械基件,17.82,2.0,0.0,40.11,,0.0
243,002550.SZ,002550,千红制药,生物制药,5.09,2.0,0.0,46.36,香港中央结算有限公司(陆股通),1.0
244,002488.SZ,002488,金固股份,汽车配件,6.76,2.0,0.0,55.72,"杭州东方嘉富资产管理有限公司-东方嘉富-兴瑞1号专项私募基金
金元顺安基金-宁波银行-杭州乾瞳投资管理合伙企业(有限合伙)
天弘基金-宁波银行-天津信托-天津信托-弘盈3号集合资金信托计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",4.0
245,002297.SZ,002297,博云新材,矿物制品,8.17,2.0,0.0,38.42,中央汇金资产管理有限责任公司,1.0
246,002314.SZ,002314,南山控股,区域地产,4.53,2.0,0.0,51.53,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
247,300323.SZ,300323,华灿光电,半导体,11.25,2.0,0.0,93.68,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
248,300671.SZ,300671,富满电子,半导体,48.1,2.0,0.0,67.75,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
249,002166.SZ,002166,莱茵生物,中成药,9.58,2.0,0.0,42.5,中央汇金资产管理有限责任公司,1.0
250,603877.SH,603877,太平鸟,服饰,21.71,2.0,0.0,103.5,香港中央结算有限公司(陆股通),1.0
251,300610.SZ,300610,晨化股份,化工原料,19.15,2.0,0.0,21.19,中国比利时直接股权投资基金,1.0
252,300613.SZ,300613,富瀚微,半导体,144.49,2.0,0.0,108.96,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
253,603859.SH,603859,能科股份,软件服务,41.87,2.0,0.0,54.33,"国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划
全国社保基金六零三组合
全国社保基金一一八组合",3.0
254,688055.SH,688055,龙腾光电,元器件,11.02,2.0,0.0,29.68,,0.0
255,300647.SZ,300647,超频三,元器件,10.66,2.0,2.0,23.03,,0.0
256,300680.SZ,300680,隆盛科技,汽车配件,28.96,2.0,0.0,25.31,,0.0
257,300557.SZ,300557,理工光科,电器仪表,32.33,2.0,0.0,17.86,,0.0
258,300715.SZ,300715,凯伦股份,其他建材,66.96,2.0,0.0,51.52,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金",2.0
259,002109.SZ,002109,兴化股份,化工原料,3.43,2.0,0.0,36.12,,0.0
260,002106.SZ,002106,莱宝高科,元器件,16.11,2.0,0.0,113.39,"中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金",3.0
261,300723.SZ,300723,一品红,化学制药,53.27,2.0,0.0,23.64,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金",4.0
262,002084.SZ,002084,海鸥住工,家居用品,14.19,2.0,2.0,76.66,"泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
上海齐泓股权投资基金合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",5.0
263,603838.SH,603838,四通股份,陶瓷,10.61,2.0,0.0,28.29,,0.0
264,002027.SZ,002027,分众传媒,影视音像,7.01,2.0,1.0,1028.92,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
265,300343.SZ,300343,联创股份,互联网,2.88,2.0,0.0,22.84,,0.0
266,300566.SZ,300566,激智科技,元器件,38.42,2.0,0.0,44.43,"上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",3.0
