,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
109,600529.SH,600529,山东药玻,医疗保健,True,63.24,1.0,0.0,0.0,376.26,"招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
全国社保基金一一五组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四零六组合",7.0
110,300357.SZ,300357,我武生物,生物制药,True,65.0,0.0,0.0,0.0,297.43,"香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金一一二组合
中国工商银行-广发稳健增长证券投资基金
全国社保基金四一四组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
全国社保基金四零六组合",8.0
111,300142.SZ,300142,沃森生物,生物制药,True,67.05,3.0,0.0,0.0,975.24,"全国社保基金四零一组合
香港中央结算有限公司(陆股通)
珠海横琴长乐汇资本管理有限公司-智汇3号私募证券投资基金",3.0
112,603520.SH,603520,司太立,化学制药,True,70.43,3.0,0.0,1.0,165.48,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金",4.0
113,688139.SH,688139,海尔生物,医疗保健,True,70.84,0.0,0.0,0.0,53.91,"全国社保基金一一八组合
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金",6.0
114,300529.SZ,300529,健帆生物,医疗保健,True,70.96,9.0,0.0,0.0,327.38,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一零组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
全国社保基金四零六组合",6.0
115,603976.SH,603976,正川股份,医疗保健,True,73.1,1.0,2.0,2.0,28.0,,0.0
116,300653.SZ,300653,正海生物,医疗保健,True,73.27,9.0,0.0,0.0,87.92,蓝色经济区产业投资基金(有限合伙),1.0
117,000710.SZ,000710,贝瑞基因,医疗保健,True,75.03,0.0,2.0,2.0,106.17,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
基本养老保险基金八零二组合
海通兴泰(安徽)新兴产业投资基金(有限合伙)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)",6.0
118,300685.SZ,300685,艾德生物,生物制药,True,76.2,3.0,0.0,0.0,105.48,"兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
博时基金管理有限公司-社保基金四一九组合
香港中央结算有限公司(陆股通)
全国社保基金四零六组合",4.0
119,603939.SH,603939,益丰药房,医药商业,True,86.49,9.0,0.0,0.0,445.09,"香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
全国社保基金一一六组合",5.0
120,300791.SZ,300791,仙乐健康,医疗保健,True,86.96,3.0,0.0,0.0,26.09,"中国银行-易方达策略成长二号混合型证券投资基金
中国银行-易方达策略成长证券投资基金",2.0
121,603882.SH,603882,金域医学,医疗保健,True,91.39,3.0,0.0,0.0,255.56,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
国创开元股权投资基金(有限合伙)
高瓴资本管理有限公司-HCM中国基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金",8.0
122,600276.SH,600276,恒瑞医药,化学制药,True,94.6,9.0,0.0,0.0,5009.77,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
奥本海默基金公司-中国基金",3.0
123,002932.SZ,002932,明德生物,医疗保健,True,95.1,3.0,0.0,0.0,28.55,"武汉光谷生物城华岭基金合伙企业(有限合伙)
科华(宜都)科技创业投资基金(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
124,300702.SZ,300702,天宇股份,化学制药,True,101.8,9.0,0.0,0.0,55.9,"中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",10.0
125,603883.SH,603883,老百姓,医药商业,True,103.39,3.0,0.0,0.0,282.26,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
国泰基金管理有限公司-社保基金四二一组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金",6.0
126,300347.SZ,300347,泰格医药,医疗保健,True,104.6,3.0,0.0,0.0,565.77,"中央汇金资产管理有限责任公司
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金
全国社保基金四零六组合
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金",6.0
127,688180.SH,688180,君实生物-U,生物制药,True,105.5,9.0,0.0,1.0,72.1,,0.0
128,603259.SH,603259,药明康德,化学制药,True,108.9,3.0,0.0,0.0,1538.91,香港中央结算有限公司(陆股通),1.0
129,300759.SZ,300759,康龙化成,化学制药,True,110.96,3.0,0.0,0.0,314.28,香港中央结算有限公司(陆股通),1.0
130,600211.SH,600211,西藏药业,中成药,True,116.99,0.0,2.0,4.0,290.06,,0.0
131,688366.SH,688366,昊海生科,生物制药,True,132.29,3.0,0.0,0.0,20.3,"中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",3.0
132,688202.SH,688202,美迪西,医疗保健,True,140.6,3.0,0.0,0.0,18.52,"中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",8.0
133,300122.SZ,300122,智飞生物,生物制药,True,160.5,1.0,0.0,1.0,1405.61,"香港中央结算有限公司(陆股通)
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金",6.0
134,300677.SZ,300677,英科医疗,医疗保健,True,166.44,9.0,1.0,1.0,256.37,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金",4.0
135,600763.SH,600763,通策医疗,医疗保健,True,169.4,3.0,0.0,0.0,543.16,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
全国社保基金四零六组合
交通银行股份有限公司-博时新兴成长混合型证券投资基金",8.0
136,688580.SH,688580,伟思医疗,医疗保健,True,171.78,5.0,0.0,1.0,26.93,,0.0
137,300573.SZ,300573,兴齐眼药,化学制药,True,195.45,3.0,1.0,1.0,118.29,"中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",7.0
138,603087.SH,603087,甘李药业,生物制药,True,196.04,9.0,0.0,1.0,78.81,,0.0
139,300601.SZ,300601,康泰生物,生物制药,True,208.61,3.0,0.0,0.0,933.86,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",6.0
140,300760.SZ,300760,迈瑞医疗,医疗保健,True,339.99,3.0,0.0,0.0,1697.01,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)",2.0
141,000661.SZ,000661,长春高新,生物制药,True,460.6,9.0,0.0,0.0,1566.18,"中央汇金资产管理有限责任公司
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
招商银行股份有限公司-鹏华价值成长混合型证券投资基金
全国社保基金一零四组合
交通银行-易方达50指数证券投资基金
全国社保基金一一六组合
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",9.0
142,300841.SZ,300841,康华生物,生物制药,True,734.96,1.0,2.0,3.0,110.24,,0.0
