,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
111,002932.SZ,002932,明德生物,医疗保健,True,96.23,4.0,0.0,0.0,28.89,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
武汉光谷生物城华岭基金合伙企业(有限合伙)
科华(宜都)科技创业投资基金(有限合伙)",3.0
112,603883.SH,603883,老百姓,医药商业,True,105.5,4.0,0.0,0.0,288.02,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
国泰基金管理有限公司-社保基金四二一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金1102组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",6.0
113,300347.SZ,300347,泰格医药,医疗保健,True,109.43,4.0,0.0,0.0,591.89,"全国社保基金四零六组合
香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合",6.0
114,603259.SH,603259,药明康德,化学制药,True,109.6,4.0,0.0,0.0,1548.8,香港中央结算有限公司(陆股通),1.0
115,300759.SZ,300759,康龙化成,化学制药,True,112.55,4.0,0.0,0.0,318.78,香港中央结算有限公司(陆股通),1.0
116,600211.SH,600211,西藏药业,中成药,True,128.69,0.0,3.0,4.0,319.07,,0.0
117,688366.SH,688366,昊海生科,生物制药,True,133.2,4.0,0.0,0.0,20.44,"中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",3.0
118,688202.SH,688202,美迪西,医疗保健,True,143.51,4.0,0.0,0.0,18.91,"中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",8.0
119,688580.SH,688580,伟思医疗,医疗保健,True,170.88,6.0,0.0,1.0,26.79,,0.0
120,600763.SH,600763,通策医疗,医疗保健,True,172.33,4.0,0.0,0.0,552.56,"全国社保基金四零六组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金",8.0
121,300122.SZ,300122,智飞生物,生物制药,True,176.55,0.0,1.0,2.0,1546.17,"云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",6.0
122,300573.SZ,300573,兴齐眼药,化学制药,True,200.5,4.0,0.0,1.0,121.34,"中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",7.0
123,300601.SZ,300601,康泰生物,生物制药,True,224.51,0.0,0.0,0.0,1011.25,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",6.0
124,688050.SH,688050,N爱博,医疗保健,True,240.5,0.0,1.0,1.0,51.7,,0.0
125,300760.SZ,300760,迈瑞医疗,医疗保健,True,342.98,4.0,0.0,0.0,1711.93,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合",2.0
126,000661.SZ,000661,长春高新,生物制药,True,503.22,0.0,0.0,0.0,1711.1,"全国社保基金一一八组合
全国社保基金一一六组合
全国社保基金一零四组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
全国社保基金一零一组合
交通银行-易方达50指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-鹏华价值成长混合型证券投资基金",9.0
127,300841.SZ,300841,康华生物,生物制药,True,770.02,0.0,2.0,2.0,115.5,,0.0
