,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_AMPLITUDE,COL_FLOAT_HOLDERS
125,603788.SH,603788,宁波高发,汽车配件,16.31,True,19.479606188466935,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
全国社保基金四一三组合"
126,002273.SZ,002273,水晶光电,元器件,16.72,True,29.81366459627328,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金一一零组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
127,300517.SZ,300517,海波重科,建筑工程,16.99,True,13.8389886892881,
128,300519.SZ,300519,新光药业,中成药,17.0,True,28.593040847201202,
129,603586.SH,603586,金麒麟,汽车配件,17.27,True,13.394615889691398,"黄河三角洲产业投资基金管理有限公司
黄河三角洲产业投资基金管理有限公司"
130,600976.SH,600976,健民集团,中成药,17.3,True,16.341627437794237,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品"
131,002951.SZ,002951,金时科技,广告包装,17.58,True,29.47214076246334,香港中央结算有限公司(陆股通)
132,002236.SZ,002236,大华股份,电器仪表,18.3,True,23.149394347240925,"中央汇金资产管理有限责任公司
上海景林资产管理有限公司-景林全球基金
富达基金(香港)有限公司-客户资金
香港中央结算有限公司(陆股通)"
133,600262.SH,600262,北方股份,汽车整车,18.41,True,26.825938566552885,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金
134,300531.SZ,300531,优博讯,软件服务,18.51,True,24.395161290322577,
135,300562.SZ,300562,乐心医疗,医疗保健,18.9,True,20.721841941505904,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金"
136,002595.SZ,002595,豪迈科技,专用机械,19.17,True,18.076688983566648,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金"
137,600739.SH,600739,辽宁成大,商贸代理,19.23,True,17.61467889908257,"前海开源基金-民生银行-前海开源战略6号资产管理计划
前海开源基金-建设银行-前海开源定增3号资产管理计划
前海开源基金-民生银行-前海开源事件驱动集合资产管理计划
香港中央结算有限公司(陆股通)"
138,300321.SZ,300321,同大股份,塑料,19.88,True,27.128335451080066,中央汇金资产管理有限责任公司
139,300739.SZ,300739,明阳电路,元器件,20.08,True,19.027860106698256,中国国际金融香港资产管理有限公司-客户资金
140,300146.SZ,300146,汤臣倍健,医疗保健,20.1,True,28.002489110143113,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金"
141,002923.SZ,002923,润都股份,化学制药,20.19,True,26.741996233521668,广东中科白云新兴产业创业投资基金有限公司
142,603139.SH,603139,康惠制药,中成药,20.57,True,23.692122669873726,"陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
中国建设银行股份有限公司-光大保德信风格轮动混合型证券投资基金"
143,002921.SZ,002921,联诚精密,汽车配件,20.67,True,22.74346793349169,
144,002287.SZ,002287,奇正藏药,中成药,21.17,True,13.512064343163566,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司"
145,603607.SH,603607,京华激光,造纸,21.63,True,23.247863247863233,
146,002802.SZ,002802,洪汇新材,化工原料,21.74,True,20.71071626873957,
147,300001.SZ,300001,特锐德,电气设备,22.82,True,24.904214559386983,"香港中央结算有限公司(陆股通)
成都市金算盘投资管理咨询有限公司-金算盘虎虎生威1号私募证券投资基金
全国社保基金四零三组合"
148,603319.SH,603319,湘油泵,汽车配件,23.05,True,26.7876787678768,湖南省资产管理有限公司
149,600645.SH,600645,中源协和,生物制药,23.12,True,28.874024526198426,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
150,002174.SZ,002174,游族网络,互联网,23.14,True,27.774710104914412,"香港中央结算有限公司(陆股通)
中国工商银行-南方绩优成长股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金"
151,600699.SH,600699,均胜电子,汽车配件,23.42,True,24.640766365087828,"中信期货有限公司-中信期货工银量化宏观配置资产管理计划
浙江浙商产融资产管理有限公司
金鹰基金-浦发银行-万向信托-万向信托-均胜2号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
金鹰基金-浦发银行-万向信托-万向信托-均胜1号事务管理类单一资金信托"
152,600566.SH,600566,济川药业,中成药,23.62,True,16.872835230084114,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一六组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
153,002819.SZ,002819,东方中科,电器仪表,25.67,True,19.409866297833076,
154,300584.SZ,300584,海辰药业,化学制药,26.56,True,18.36007130124775,"西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金"
155,603515.SH,603515,欧普照明,电气设备,27.23,True,18.980291345329903,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-景顺长城优选混合型证券投资基金
全国社保基金一零九组合
挪威中央银行-自有资金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金"
156,002025.SZ,002025,航天电器,元器件,28.61,True,21.718882303132926,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
157,300470.SZ,300470,中密控股,机械基件,29.15,True,24.839400428265513,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-兴全合润分级混合型证券投资基金"
158,300701.SZ,300701,森霸传感,元器件,33.1,True,22.59259259259261,
159,002816.SZ,002816,和科达,专用机械,33.1,True,28.294573643410857,
160,300684.SZ,300684,中石科技,化工原料,33.79,True,29.96153846153846,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
全国社保基金四零一组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金"
161,002008.SZ,002008,大族激光,电器仪表,33.98,True,23.83381924198249,"香港中央结算有限公司(陆股通)
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合
挪威中央银行-自有资金"
162,002180.SZ,002180,纳思达,IT设备,34.1,True,27.096533730898265,"中信信托有限责任公司-中信理财之债券双盈计划1号
国家集成电路产业投资基金股份有限公司
全国社保基金一零二组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
163,300731.SZ,300731,科创新源,橡胶,35.0,True,18.25657894736843,"中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金"
164,300294.SZ,300294,博雅生物,生物制药,37.8,True,23.934426229508187,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
165,002801.SZ,002801,微光股份,电气设备,38.0,True,16.635972989564163,
166,002555.SZ,002555,三七互娱,互联网,40.72,True,28.08497344579819,"香港中央结算有限公司(陆股通)
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划"
167,002773.SZ,002773,康弘药业,化学制药,42.79,True,22.783357245337154,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金"
168,002624.SZ,002624,完美世界,影视音像,51.27,True,22.36276849642005,"新华资管-民生银行-新华资产-明德三号资产管理产品
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一二组合
香港中央结算有限公司(陆股通)
全国社保基金一零八组合"
169,300533.SZ,300533,冰川网络,软件服务,53.94,True,20.1336302895323,
170,002352.SZ,002352,顺丰控股,仓储物流,54.99,True,23.873873873873876,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中原资产管理有限公司
香港中央结算有限公司(陆股通)"
171,688366.SH,688366,昊海生科,生物制药,88.27,True,26.770070371966103,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金"
172,002841.SZ,002841,视源股份,元器件,96.83,True,29.10666666666666,
173,688188.SH,688188,柏楚电子,软件服务,151.99,True,26.5416872224963,"招商银行股份有限公司-兴全合泰混合型证券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金"
174,300760.SZ,300760,迈瑞医疗,医疗保健,286.83,True,26.75328118785629,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合"
175,603444.SH,603444,吉比特,互联网,446.6,True,22.366221881250503,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零一组合"
