,ts_code,symbol,name,industry,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
324,300592.SZ,300592,华凯创意,软件服务,0.0,20.98,"基本养老保险基金一二零四组合
华夏成长证券投资基金
中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金",4.0
325,300249.SZ,300249,依米康,软件服务,0.0,21.0,,0.0
326,300645.SZ,300645,正元智慧,软件服务,0.0,21.26,,0.0
327,300610.SZ,300610,晨化股份,化工原料,0.0,21.3,"中国-比利时直接股权投资基金
睿远基金-东方证券-睿远基金睿见11号集合资产管理计划",2.0
328,300603.SZ,300603,立昂技术,通信设备,0.0,21.31,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
329,300399.SZ,300399,天利科技,互联网,0.0,21.32,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
330,300135.SZ,300135,宝利国际,化工原料,0.0,21.38,中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金,1.0
331,300625.SZ,300625,三雄极光,半导体,0.0,21.41,,0.0
332,300106.SZ,300106,西部牧业,农业综合,0.0,21.43,中信证券股份有限公司-天弘中证食品饮料指数型发起式证券投资基金,1.0
333,300718.SZ,300718,长盛轴承,机械基件,0.0,21.45,"上海拿特资产管理有限公司-拿特共济二号私募证券投资基金
深圳市盛世共赢资产管理有限公司-盛世共赢一号私募基金
深圳市盛世共赢资产管理有限公司-盛世共赢二号私募证券投资基金",3.0
334,300240.SZ,300240,飞力达,仓储物流,0.0,21.48,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
335,300380.SZ,300380,安硕信息,软件服务,0.0,21.52,中央汇金资产管理有限责任公司,1.0
336,300686.SZ,300686,智动力,元器件,0.0,21.57,"深圳前海国元基金管理有限公司-国元新经济私募证券投资基金
深圳前海国元基金管理有限公司-国元价值成长私募证券投资基金",2.0
337,300412.SZ,300412,迦南科技,医疗保健,0.0,21.63,中央汇金资产管理有限责任公司,1.0
338,300547.SZ,300547,川环科技,橡胶,0.0,21.66,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
339,300507.SZ,300507,苏奥传感,汽车配件,0.0,21.67,,0.0
340,300503.SZ,300503,昊志机电,机械基件,0.0,21.76,"上海通怡投资管理有限公司-通怡海川12号私募证券投资基金
上海迎水投资管理有限公司-迎水和谐4号私募证券投资基金
上海迎水投资管理有限公司-迎水和谐3号私募证券投资基金
上海通怡投资管理有限公司-通怡桃李2号私募证券投资基金
上海通怡投资管理有限公司-通怡东风3号私募证券投资基金
广州市玄元投资管理有限公司-玄元定增精选证券投资基金",6.0
341,300281.SZ,300281,金明精机,专用机械,0.0,21.81,上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金,1.0
342,300637.SZ,300637,扬帆新材,化工原料,0.0,21.83,"东方富海(芜湖)股权投资基金(有限合伙)
东方富海(芜湖)二号股权投资基金(有限合伙)",2.0
343,300192.SZ,300192,科德教育,文教休闲,0.0,22.0,"中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
嘉实基金-邮储银行-嘉实基金-中邮理财-研究驱动1号集合资产管理计划
全国社保基金一零六组合",4.0
344,300340.SZ,300340,科恒股份,元器件,0.0,22.05,"深圳创富兆业金融管理有限公司-创富福星二号私募证券投资基金
中央汇金资产管理有限责任公司
深圳创富兆业金融管理有限公司-创富福星一号私募证券投资基金
深圳创富兆业金融管理有限公司-创富福星五号私募证券投资基金",4.0
345,300697.SZ,300697,电工合金,铜,0.0,22.09,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
346,300374.SZ,300374,中铁装配,其他建材,0.0,22.27,"中国工商银行-天弘精选混合型证券投资基金
广东冠丰资产管理有限公司-冠丰同心2号证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
347,300473.SZ,300473,德尔股份,汽车配件,0.0,22.54,,0.0
348,300513.SZ,300513,恒实科技,软件服务,0.0,22.56,,0.0
349,300452.SZ,300452,山河药辅,化学制药,0.0,22.61,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金",7.0
350,300419.SZ,300419,浩丰科技,软件服务,0.0,22.62,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
351,300286.SZ,300286,安科瑞,电器仪表,0.0,22.64,,0.0
352,300643.SZ,300643,万通智控,汽车配件,0.0,22.7,,0.0
353,300430.SZ,300430,诚益通,电器仪表,0.0,22.71,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
354,300494.SZ,300494,盛天网络,互联网,0.0,22.87,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金",2.0
355,300421.SZ,300421,力星股份,机械基件,0.0,23.05,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
356,300447.SZ,300447,全信股份,电气设备,0.0,23.1,"泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划
中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品",3.0
357,300279.SZ,300279,和晶科技,元器件,0.0,23.12,"上银基金-浦发银行-上银基金和晶科技1号资产管理计划
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海春山新棠投资管理有限公司-春山新棠事件驱动型私募投资基金",3.0
358,300565.SZ,300565,科信技术,通信设备,0.0,23.28,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
359,300894.SZ,300894,火星人,家用电器,0.0,23.31,,0.0
360,300721.SZ,300721,怡达股份,化工原料,0.0,23.31,广州金控资产管理有限公司,1.0
361,300333.SZ,300333,兆日科技,软件服务,0.0,23.35,中央汇金资产管理有限责任公司,1.0
362,300169.SZ,300169,天晟新材,塑料,0.0,23.41,"长沙盈海私募股权基金管理合伙企业(有限合伙)
青岛融海国投资产管理有限公司",2.0
363,300631.SZ,300631,久吾高科,环境保护,0.0,23.46,,0.0
364,300103.SZ,300103,达刚控股,环境保护,0.0,23.55,"中央汇金资产管理有限责任公司
桐乡市东英股权投资基金管理合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
365,300976.SZ,300976,达瑞电子,元器件,0.0,23.63,,0.0
366,300586.SZ,300586,美联新材,化工原料,0.0,23.67,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
367,300745.SZ,300745,欣锐科技,汽车配件,0.0,23.68,,0.0
368,300172.SZ,300172,中电环保,环境保护,0.0,23.71,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
369,300004.SZ,300004,南风股份,电气设备,0.0,23.72,北京郁金香天枢资产管理中心(有限合伙),1.0
370,300013.SZ,300013,新宁物流,仓储物流,0.0,23.73,,0.0
371,300176.SZ,300176,派生科技,汽车配件,0.0,23.75,"陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划",2.0
372,300153.SZ,300153,科泰电源,电气设备,0.0,23.8,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
373,300140.SZ,300140,中环装备,环境保护,0.0,23.87,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
374,300057.SZ,300057,万顺新材,广告包装,0.0,23.97,,0.0
375,300648.SZ,300648,星云股份,电器仪表,0.0,24.06,"上海南土资产管理有限公司-五色土一期证券投资基金
上海南土资产管理有限公司-沃土一号私募证券投资基金
上海南土资产管理有限公司-南土资产诚品三号私募证券投资基金",3.0
376,300719.SZ,300719,安达维尔,航空,0.0,24.1,"招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金",3.0
377,300117.SZ,300117,嘉寓股份,装修装饰,0.0,24.15,中央汇金资产管理有限责任公司,1.0
378,300675.SZ,300675,建科院,建筑工程,0.0,24.16,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社会保障基金理事会转持一户
广东万有道资产管理有限公司-万有道无始门私募证券投资基金",3.0
379,300050.SZ,300050,世纪鼎利,软件服务,0.0,24.31,三方资产管理(深圳)有限公司-三方资产正金泽之FOF一期私募债券投资基金,1.0
380,300660.SZ,300660,江苏雷利,电气设备,0.0,24.35,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
381,300288.SZ,300288,朗玛信息,软件服务,0.0,24.36,"上海广文投资管理有限公司-广文价值发现1期证券投资基金
广州市玄元投资管理有限公司-玄元定增精选证券投资基金",2.0
382,300543.SZ,300543,朗科智能,电气设备,0.0,24.38,,0.0
383,300305.SZ,300305,裕兴股份,塑料,0.0,24.56,中央汇金资产管理有限责任公司,1.0
384,300260.SZ,300260,新莱应材,机械基件,0.0,24.58,"临沂润商资产管理中心(有限合伙)
中央汇金资产管理有限责任公司",2.0
385,300301.SZ,300301,长方集团,半导体,0.0,24.65,安信基金-浦发银行-深圳市鼎萨恒顺投资有限公司,1.0
386,300309.SZ,300309,吉艾科技,多元金融,0.0,24.7,,0.0
387,300152.SZ,300152,科融环境,环境保护,0.0,24.79,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
388,300693.SZ,300693,盛弘股份,电气设备,0.0,24.91,深圳市瀚信资产管理有限公司-瀚信6号证券投资基金,1.0
389,300589.SZ,300589,江龙船艇,船舶,0.0,24.92,"全国社保基金一零七组合
中国国际金融香港资产管理有限公司-CICCFT4(QFII)",2.0
390,300506.SZ,300506,名家汇,建筑工程,0.0,24.93,"信达澳银基金-浙商银行-信达澳银源信定增1号资产管理计划
金鹰基金-浙商银行-金鹰穗通定增508号资产管理计划
建信基金-兴业银行-建信华鑫信托慧智投资118号资产管理计划",3.0
391,300105.SZ,300105,龙源技术,电器仪表,0.0,24.94,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东稳健投资基金管理有限公司",3.0
392,300690.SZ,300690,双一科技,电气设备,0.0,25.07,中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金,1.0
393,300230.SZ,300230,永利股份,塑料,0.0,25.16,"中央汇金资产管理有限责任公司
国寿安保基金-中国人寿保险股份有限公司-万能险-国寿股份委托国寿安保红利增长股票组合单一资产管理计划
天风证券-光大银行-天风证券天旭1号集合资产管理计划",3.0
394,300245.SZ,300245,天玑科技,软件服务,0.0,25.19,"新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅8号私募基金",2.0
395,300772.SZ,300772,运达股份,电气设备,0.0,25.32,"杭州斌诺资产管理有限公司-斌诺鑫源1号私募证券投资基金
基本养老保险基金一二零六组合
基本养老保险基金八零四组合
杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金",4.0
396,300403.SZ,300403,汉宇集团,家用电器,0.0,25.37,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金",4.0
397,300785.SZ,300785,值得买,互联网,0.0,25.38,"中国工商银行-融通蓝筹成长证券投资基金
中国建设银行股份有限公司-融通转型三动力灵活配置混合型证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金五零四组合
中国银行-易方达策略成长证券投资基金
中国工商银行-南方积极配置证券投资基金",7.0
398,300095.SZ,300095,华伍股份,机械基件,0.0,25.41,陕西省国际信托股份有限公司,1.0
399,300667.SZ,300667,必创科技,电器仪表,0.0,25.46,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
400,300148.SZ,300148,天舟文化,互联网,0.0,25.46,,0.0
401,300489.SZ,300489,中飞股份,铝,0.0,25.46,"深圳市前海富银城投基金管理有限公司
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
中国农业银行-华夏平稳增长混合型证券投资基金",4.0
402,300040.SZ,300040,九洲集团,电气设备,0.0,25.59,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
403,300217.SZ,300217,东方电热,电器仪表,0.0,25.85,"中央汇金资产管理有限责任公司
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划",2.0
404,300365.SZ,300365,恒华科技,软件服务,0.0,25.87,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
405,300214.SZ,300214,日科化学,化工原料,0.0,26.06,鲁民投基金管理有限公司-鲁民投点金一号私募证券投资基金,1.0
406,300559.SZ,300559,佳发教育,软件服务,0.0,26.17,"大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中国工商银行股份有限公司-南方优选价值股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
上海一村投资管理有限公司-一村扬帆16号私募证券投资基金",6.0
407,300241.SZ,300241,瑞丰光电,半导体,0.0,26.29,"中航基金-徐国新-中航基金丹寅1号单一资产管理计划
中央汇金资产管理有限责任公司",2.0
408,300011.SZ,300011,鼎汉技术,运输设备,0.0,26.37,"中阅资本管理股份公司-中阅源汇3号私募证券投资基金
广州轨道交通产业投资发展基金(有限合伙)
中央汇金资产管理有限责任公司",3.0
409,300758.SZ,300758,七彩化学,染料涂料,0.0,26.42,"中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",3.0
410,300350.SZ,300350,华鹏飞,仓储物流,0.0,26.47,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)",2.0
411,300320.SZ,300320,海达股份,橡胶,0.0,26.65,中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金,1.0
412,300289.SZ,300289,利德曼,生物制药,0.0,26.73,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)",2.0
413,300067.SZ,300067,安诺其,染料涂料,0.0,26.78,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
414,300691.SZ,300691,联合光电,元器件,0.0,26.85,"安信证券资管-谢晋国-安信资管创赢3号单一资产管理计划
君联和盛(上海)股权投资基金合伙企业(有限合伙)",2.0
415,300428.SZ,300428,四通新材,铝,0.0,26.87,"中国农业银行股份有限公司-广发趋势优选灵活配置混合型证券投资基金
红土创新基金-西藏山南中和投资管理中心(有限合伙)基金-红土创新红人79号单一资产管理计划
深圳红马创业基金管理中心(有限合伙)
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
红土创新基金-锦绣511号私募投资基金-红土创新红人77号单一资产管理计划",6.0
416,300228.SZ,300228,富瑞特装,化工机械,0.0,26.89,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,1.0
417,300490.SZ,300490,华自科技,电气设备,0.0,26.9,"玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金
深圳前海昆桐资产管理有限公司-昆桐北冥1号私募证券投资基金",4.0
418,300343.SZ,300343,联创股份,互联网,0.0,26.94,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
419,300542.SZ,300542,新晨科技,软件服务,0.0,26.94,上海呈瑞投资管理有限公司-呈瑞和兴12号私募证券投资基金,1.0
420,300056.SZ,300056,中创环保,环境保护,0.0,26.95,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
421,300242.SZ,300242,佳云科技,互联网,0.0,27.05,上银基金-浦发银行-上银基金财富43号资产管理计划,1.0
422,300063.SZ,300063,天龙集团,互联网,0.0,27.08,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
423,300727.SZ,300727,润禾材料,化工原料,0.0,27.09,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
424,300247.SZ,300247,融捷健康,医疗保健,0.0,27.14,,0.0
425,300311.SZ,300311,任子行,软件服务,0.0,27.15,中央汇金资产管理有限责任公司,1.0
426,300277.SZ,300277,海联讯,软件服务,0.0,27.16,中央汇金资产管理有限责任公司,1.0
427,300353.SZ,300353,东土科技,通信设备,0.0,27.31,,0.0
428,300086.SZ,300086,康芝药业,化学制药,0.0,27.32,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
429,300512.SZ,300512,中亚股份,专用机械,0.0,27.35,"中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股2号单一资产管理计划
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",3.0
430,300157.SZ,300157,恒泰艾普,石油开采,0.0,27.36,,0.0
431,300791.SZ,300791,仙乐健康,医疗保健,0.0,27.37,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
珠海横琴长乐汇资本管理有限公司-专享1号私募证券投资基金
交通银行-华安宝利配置证券投资基金
中国银行股份有限公司-华安优质生活混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金",10.0
432,300733.SZ,300733,西菱动力,汽车配件,0.0,27.37,"中国工商银行股份有限公司-华安安康灵活配置混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金
中国工商银行-华安安信消费服务股票型证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中信银行股份有限公司-华安添瑞6个月持有期混合型证券投资基金",7.0
433,300521.SZ,300521,爱司凯,专用机械,0.0,27.39,,0.0
434,300402.SZ,300402,宝色股份,专用机械,0.0,27.41,中央汇金资产管理有限责任公司,1.0
435,300802.SZ,300802,矩子科技,IT设备,0.0,27.43,"易方达基金-建设银行-建信资本管理有限责任公司
招商银行股份有限公司-银河创新成长混合型证券投资基金",2.0
436,300201.SZ,300201,海伦哲,专用机械,0.0,27.44,杭州吾牛投资管理有限公司-BHK56号私募证券投资基金,1.0
437,300732.SZ,300732,设研院,建筑工程,0.0,27.58,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
438,300049.SZ,300049,福瑞股份,医疗保健,0.0,27.63,中央汇金资产管理有限责任公司,1.0
439,300511.SZ,300511,雪榕生物,种植业,0.0,27.7,"深圳市云图资产管理服务有限公司-云图优选1号私募证券投资基金
中国工商银行股份有限公司-广发科技动力股票型证券投资基金
广发基金-平安银行-广发大中华投资资产管理计划1号",3.0
440,300030.SZ,300030,阳普医疗,医疗保健,0.0,27.89,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划",3.0
441,300414.SZ,300414,中光防雷,通信设备,0.0,27.97,"中央汇金资产管理有限责任公司
厦门慕阳资产管理有限公司--慕阳私募证券投资基金",2.0
442,300392.SZ,300392,腾信股份,互联网,0.0,28.04,"青岛浩基资产管理有限公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
443,300536.SZ,300536,农尚环境,建筑工程,0.0,28.18,北京赢成投资管理有限公司-赢成三号私募证券投资基金,1.0
444,300711.SZ,300711,广哈通信,通信设备,0.0,28.25,北京汐合精英投资有限公司-汐合量化1号私募证券投资基金,1.0
445,300680.SZ,300680,隆盛科技,汽车配件,0.0,28.44,"中国工商银行股份有限公司-中欧可转债债券型证券投资基金
招商银行股份有限公司-中欧科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金",4.0
446,300424.SZ,300424,航新科技,航空,0.0,28.51,"宁波梅山保税港区凌顶投资管理有限公司-凌顶恒誉穿云航空产业1号私募证券投资基金
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",3.0
447,300366.SZ,300366,创意信息,软件服务,0.0,28.6,"中国国际金融香港资产管理有限公司-客户资金
香港中央结算有限公司(陆股通)
贵州铁路发展基金管理有限公司-贵州铁路壹期号股权投资基金中心(有限合伙)
四川省集成电路和信息安全产业投资基金有限公司
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)",5.0
448,300816.SZ,300816,艾可蓝,环境保护,0.0,28.63,"中国农业银行股份有限公司-工银瑞信信息产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一一零组合
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-平安价值成长混合型证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国银行股份有限公司-招商制造业转型灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",10.0
449,300636.SZ,300636,同和药业,化学制药,0.0,28.66,"中国-比利时直接股权投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富医疗积极成长一年持有期混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",5.0
450,300434.SZ,300434,金石亚药,化学制药,0.0,28.69,浙江天堂硅谷资产管理集团有限公司-天堂硅谷-金石定增资产管理计划,1.0
451,300570.SZ,300570,太辰光,元器件,0.0,28.7,"中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金",2.0
452,300211.SZ,300211,亿通科技,通信设备,0.0,28.75,中央汇金资产管理有限责任公司,1.0
453,300800.SZ,300800,力合科技,环境保护,0.0,28.79,兴业银行股份有限公司-天弘永利债券型证券投资基金,1.0
454,300310.SZ,300310,宜通世纪,通信设备,0.0,28.85,"上海迎水投资管理有限公司-迎水月异12号私募证券投资基金
汇银富通资产管理有限公司",2.0
455,300081.SZ,300081,恒信东方,文教休闲,0.0,28.91,金鹰基金-工商银行-万向信托-万向信托-星辰50号事务管理类单一资金信托,1.0
456,300290.SZ,300290,荣科科技,软件服务,0.0,28.92,,0.0
457,300231.SZ,300231,银信科技,软件服务,0.0,28.92,"中央汇金资产管理有限责任公司
中国光大银行股份有限公司-泰信先行策略开放式证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",3.0
458,300234.SZ,300234,开尔新材,陶瓷,0.0,28.95,上海漓沁资产管理合伙企业(有限合伙),1.0
459,300577.SZ,300577,开润股份,纺织,0.0,28.99,"全国社保基金四零四组合
香港中央结算有限公司(陆股通)
深圳悟空投资管理有限公司-悟空蓝海源饶6号私募证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
基本养老保险基金一二零三组合",8.0
460,300314.SZ,300314,戴维医疗,医疗保健,0.0,29.03,"深圳市上善若水资产管理有限公司-上善若水远正证券投资私募基金
中国银行股份有限公司-工银瑞信健康生活混合型证券投资基金
中国银行股份有限公司-工银瑞信医药健康行业股票型证券投资基金
中国工商银行股份有限公司-汇添富医疗积极成长一年持有期混合型证券投资基金",4.0
461,300600.SZ,300600,国瑞科技,电气设备,0.0,29.1,,0.0
462,300425.SZ,300425,中建环能,环境保护,0.0,29.15,广东宝新资产管理有限公司,1.0
463,300252.SZ,300252,金信诺,通信设备,0.0,29.25,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
陕西省国际信托股份有限公司-陕国投·金信诺第一期员工持股证券投资集合资金信托计划",2.0
464,300692.SZ,300692,中环环保,环境保护,0.0,29.33,"安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
安徽高新金通安益股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
上海玖歌投资管理有限公司-玖歌久泰1号私募证券投资基金
安徽高新招商致远股权投资基金(有限合伙)",5.0
465,300861.SZ,300861,美畅股份,矿物制品,0.0,29.56,"厦门国际信托有限公司-厦门信托宝耀1期证券投资集合资金信托
上海宝荟投资管理中心(有限合伙)-宝耀荣耀十年私募证券投资基金
永安国富资产管理有限公司-永安国富-永富16号混合投资私募基金",3.0
466,300276.SZ,300276,三丰智能,专用机械,0.0,29.59,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选74号资产管理产品",3.0
467,300651.SZ,300651,金陵体育,文教休闲,0.0,29.89,"中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金",2.0
468,300576.SZ,300576,容大感光,染料涂料,0.0,30.21,,0.0
469,300042.SZ,300042,朗科科技,IT设备,0.0,30.27,海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划,1.0
470,300678.SZ,300678,中科信息,软件服务,0.0,30.37,全国社会保障基金理事会转持一户,1.0
471,300617.SZ,300617,安靠智电,电气设备,0.0,30.39,中国工商银行股份有限公司-农银汇理主题轮动灵活配置混合型证券投资基金,1.0
472,300359.SZ,300359,全通教育,文教休闲,0.0,30.46,北京顺业恒通资产管理有限公司,1.0
473,300518.SZ,300518,盛讯达,软件服务,0.0,30.66,,0.0
474,300480.SZ,300480,光力科技,专用机械,0.0,30.79,,0.0
475,300632.SZ,300632,光莆股份,半导体,0.0,30.93,,0.0
476,300448.SZ,300448,浩云科技,软件服务,0.0,31.13,中央汇金资产管理有限责任公司,1.0
