,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
115,002294.SZ,002294,信立泰,化学制药,True,32.1,9.0,0.0,0.0,335.72,"香港中央结算有限公司(陆股通)
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
北京市中国人民大学教育基金会
中央汇金资产管理有限责任公司",4.0
116,603351.SH,603351,威尔药业,化学制药,True,32.42,1.0,2.0,2.0,19.34,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
江苏人才创新创业投资二期基金(有限合伙)",3.0
117,300436.SZ,300436,广生堂,化学制药,True,32.64,9.0,0.0,0.0,36.68,"奥华集团-华福证券-19奥华E2担保及信托财产专户
奥华集团-华福证券-19奥华E1担保及信托财产专户",2.0
118,300584.SZ,300584,海辰药业,化学制药,True,32.84,1.0,2.0,2.0,20.81,"西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金",2.0
119,603456.SH,603456,九洲药业,化学制药,True,34.6,2.0,1.0,1.0,277.94,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合",2.0
120,002030.SZ,002030,达安基因,生物制药,True,35.4,9.0,0.0,0.0,303.16,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
121,600332.SH,600332,白云山,中成药,True,35.51,2.0,0.0,0.0,499.23,"香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司",4.0
122,300244.SZ,300244,迪安诊断,医疗保健,True,36.19,2.0,0.0,0.0,164.37,"北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
123,300238.SZ,300238,冠昊生物,医疗保健,True,36.82,2.0,1.0,4.0,94.79,"华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划",4.0
124,600521.SH,600521,华海药业,化学制药,True,37.6,2.0,0.0,0.0,517.35,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
全国社保基金一零五组合
中央汇金资产管理有限责任公司",4.0
125,603896.SH,603896,寿仙谷,中成药,True,37.79,5.0,0.0,1.0,53.69,,0.0
126,300233.SZ,300233,金城医药,化学制药,True,38.3,2.0,0.0,1.0,140.04,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
香港中央结算有限公司(陆股通)
海通证券资管-工商银行-海通投融宝1号集合资产管理计划",5.0
127,000403.SZ,000403,双林生物,生物制药,True,39.22,9.0,0.0,0.0,191.04,"交通银行股份有限公司-易方达科讯混合型证券投资基金
基本养老保险基金三零九组合
中国信达资产管理股份有限公司",3.0
128,688488.SH,688488,艾迪药业,生物制药,True,40.93,0.0,2.0,3.0,21.07,,0.0
129,600161.SH,600161,天坛生物,生物制药,True,42.16,2.0,1.0,1.0,528.87,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
130,300298.SZ,300298,三诺生物,医疗保健,True,44.98,2.0,3.0,3.0,197.8,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
香港中央结算有限公司(陆股通)
广东省铁路发展基金有限责任公司",5.0
131,300630.SZ,300630,普利制药,化学制药,True,45.16,9.0,0.0,0.0,138.74,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",2.0
132,603718.SH,603718,海利生物,生物制药,True,45.35,0.0,2.0,3.0,292.05,,0.0
133,000028.SZ,000028,国药一致,医药商业,True,45.4,8.0,0.0,0.0,166.95,"富达基金(香港)有限公司-客户资金
中国银行股份有限公司-嘉实医疗保健股票型证券投资基金
全国社保基金一一八组合
基本养老保险基金一五零六一组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",6.0
134,688336.SH,688336,三生国健,生物制药,True,45.6,3.0,1.0,1.0,25.64,,0.0
135,300723.SZ,300723,一品红,化学制药,True,45.7,9.0,0.0,0.0,20.28,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金",4.0
136,300015.SZ,300015,爱尔眼科,医疗保健,True,46.0,8.0,0.0,0.0,1571.6,"中国银行股份有限公司-易方达中小盘混合型证券投资基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
高瓴资本管理有限公司-HCM中国基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
137,002773.SZ,002773,康弘药业,化学制药,True,46.45,8.0,0.0,0.0,288.57,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
招商银行股份有限公司-兴全合泰混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)",6.0
138,603590.SH,603590,康辰药业,化学制药,True,52.8,3.0,1.0,3.0,44.02,香港中央结算有限公司(陆股通),1.0
139,600196.SH,600196,复星医药,化学制药,True,52.93,0.0,2.0,3.0,1064.4,"基本养老保险基金八零二组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一三组合
全国社保基金一一零组合",5.0
140,000513.SZ,000513,丽珠集团,化学制药,True,54.0,2.0,0.0,0.0,324.88,"全国社保基金一零八组合
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",7.0
141,002007.SZ,002007,华兰生物,生物制药,True,57.15,2.0,0.0,0.0,895.53,"中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
交通银行-易方达50指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
142,300683.SZ,300683,海特生物,生物制药,True,63.99,2.0,1.0,1.0,30.02,"上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金
德同新能(上海)股权投资基金企业(有限合伙)
山西恒天成投资管理有限公司-恒立7号私募证券投资基金
山东省国际信托股份有限公司-山东信托·柒伍玖单一证券投资信托",4.0
143,600529.SH,600529,山东药玻,医疗保健,True,64.11,0.0,0.0,0.0,381.43,"全国社保基金一一五组合
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
全国社保基金四零六组合
中国工商银行-广发稳健增长证券投资基金",7.0
144,002940.SZ,002940,昂利康,化学制药,True,66.2,2.0,1.0,2.0,28.1,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金",5.0
145,688139.SH,688139,海尔生物,医疗保健,True,66.6,2.0,0.0,0.0,50.68,"寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
全国社保基金一一八组合
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",6.0
146,300142.SZ,300142,沃森生物,生物制药,True,68.08,2.0,0.0,0.0,990.22,"香港中央结算有限公司(陆股通)
全国社保基金四零一组合
珠海横琴长乐汇资本管理有限公司-智汇3号私募证券投资基金",3.0
147,300529.SZ,300529,健帆生物,医疗保健,True,68.62,8.0,0.0,0.0,316.59,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金四零六组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一零组合",6.0
148,300653.SZ,300653,正海生物,医疗保健,True,72.1,8.0,0.0,0.0,86.52,蓝色经济区产业投资基金(有限合伙),1.0
149,000710.SZ,000710,贝瑞基因,医疗保健,True,72.3,0.0,2.0,2.0,102.31,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
基本养老保险基金八零二组合
海通兴泰(安徽)新兴产业投资基金(有限合伙)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金",6.0
150,603976.SH,603976,正川股份,医疗保健,True,73.95,0.0,2.0,2.0,28.32,,0.0
151,300685.SZ,300685,艾德生物,生物制药,True,75.37,2.0,0.0,0.0,104.33,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金四零六组合",4.0
152,603520.SH,603520,司太立,化学制药,True,78.26,2.0,0.0,1.0,183.88,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",4.0
153,300791.SZ,300791,仙乐健康,医疗保健,True,80.3,2.0,0.0,0.0,24.09,"中国银行-易方达策略成长证券投资基金
中国银行-易方达策略成长二号混合型证券投资基金",2.0
154,603939.SH,603939,益丰药房,医药商业,True,86.83,8.0,0.0,0.0,446.84,"全国社保基金一一五组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
中国工商银行-广发稳健增长证券投资基金",5.0
155,603882.SH,603882,金域医学,医疗保健,True,91.91,2.0,0.0,0.0,257.02,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金
国创开元股权投资基金(有限合伙)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
高瓴资本管理有限公司-HCM中国基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)",8.0
156,002932.SZ,002932,明德生物,医疗保健,True,94.55,2.0,0.0,0.0,28.39,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
科华(宜都)科技创业投资基金(有限合伙)
武汉光谷生物城华岭基金合伙企业(有限合伙)",3.0
157,300482.SZ,300482,万孚生物,医疗保健,True,95.22,9.0,0.0,0.0,229.56,"中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
广州汇垠天粤股权投资基金管理有限公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
158,600276.SH,600276,恒瑞医药,化学制药,True,95.39,8.0,0.0,0.0,5051.6,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
奥本海默基金公司-中国基金",3.0
159,300702.SZ,300702,天宇股份,化学制药,True,100.59,8.0,0.0,0.0,55.23,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金",10.0
160,688277.SH,688277,天智航-U,医疗保健,True,100.87,9.0,1.0,2.0,35.3,,0.0
161,603883.SH,603883,老百姓,医药商业,True,101.67,2.0,0.0,0.0,277.56,"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
国泰基金管理有限公司-社保基金四二一组合
国泰基金管理有限公司-社保基金1102组合
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",6.0
162,300347.SZ,300347,泰格医药,医疗保健,True,103.84,2.0,0.0,0.0,561.66,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
全国社保基金四零六组合
高瓴资本管理有限公司-HCM中国基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",6.0
163,000538.SZ,000538,云南白药,中成药,True,106.35,9.0,0.0,0.0,640.4,"香港中央结算有限公司(陆股通)
全国社保基金一一二组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
中央汇金资产管理有限责任公司",4.0
164,603259.SH,603259,药明康德,化学制药,True,106.78,2.0,0.0,0.0,1508.95,香港中央结算有限公司(陆股通),1.0
165,688180.SH,688180,君实生物-U,生物制药,True,107.0,8.0,0.0,1.0,73.13,,0.0
166,300759.SZ,300759,康龙化成,化学制药,True,107.88,2.0,0.0,0.0,305.55,香港中央结算有限公司(陆股通),1.0
167,600211.SH,600211,西藏药业,中成药,True,112.09,0.0,3.0,5.0,277.91,,0.0
168,688363.SH,688363,华熙生物,生物制药,True,133.05,9.0,0.0,0.0,63.96,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
基本养老保险基金八零四组合
中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
基本养老保险基金一二零六组合",7.0
169,688202.SH,688202,美迪西,医疗保健,True,135.18,2.0,0.0,0.0,17.81,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划",8.0
170,688366.SH,688366,昊海生科,生物制药,True,135.3,2.0,0.0,0.0,20.77,"中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",3.0
171,300558.SZ,300558,贝达药业,化学制药,True,135.5,9.0,0.0,0.0,516.55,香港中央结算有限公司(陆股通),1.0
172,300677.SZ,300677,英科医疗,医疗保健,True,151.31,8.0,0.0,1.0,233.06,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金",4.0
173,688580.SH,688580,伟思医疗,医疗保健,True,158.83,4.0,1.0,1.0,24.9,,0.0
174,300122.SZ,300122,智飞生物,生物制药,True,162.05,0.0,1.0,1.0,1419.18,"尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金",6.0
175,600763.SH,600763,通策医疗,医疗保健,True,168.37,2.0,0.0,0.0,539.86,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金",8.0
176,300573.SZ,300573,兴齐眼药,化学制药,True,191.0,2.0,1.0,1.0,115.59,"中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金",7.0
177,600436.SH,600436,片仔癀,中成药,True,191.95,9.0,0.0,0.0,1158.07,"深圳市林园投资管理有限责任公司-林园投资36号私募投资基金
深圳市林园投资管理有限责任公司-林园投资21号私募投资基金
中央汇金资产管理有限责任公司
深圳市林园投资管理有限责任公司-林园投资29号私募投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
178,603087.SH,603087,甘李药业,生物制药,True,194.89,8.0,0.0,2.0,78.35,,0.0
179,300601.SZ,300601,康泰生物,生物制药,True,207.89,2.0,0.0,0.0,930.63,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",6.0
180,603392.SH,603392,万泰生物,医疗保健,True,222.59,9.0,0.0,1.0,97.05,,0.0
181,300760.SZ,300760,迈瑞医疗,医疗保健,True,334.0,2.0,0.0,0.0,1667.11,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合",2.0
182,000661.SZ,000661,长春高新,生物制药,True,454.28,8.0,0.0,0.0,1544.69,"全国社保基金一零四组合
全国社保基金一零一组合
全国社保基金一一八组合
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
交通银行-易方达50指数证券投资基金
全国社保基金一一六组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-鹏华价值成长混合型证券投资基金",9.0
183,300841.SZ,300841,康华生物,生物制药,True,739.2,0.0,2.0,4.0,110.88,,0.0
