code,name,pe,p_change_01,past_average_turnover,stop_mark
002531,天顺风能,27.49,5.122,0.6,
002819,东方中科,179.1,5.115,1.533,
600488,天药股份,41.46,5.105,0.597,
300270,中威电子,87.72,5.103,1.43,
600422,昆药集团,21.54,5.098,5.893,
002200,云投生态,0.0,5.06,3.07,
000620,新华联,37.54,5.053,0.937,
300045,华力创通,177.89,5.046,2.503,
002359,北讯集团,150.67,5.03,1.07,
300481,濮阳惠成,49.62,5.015,3.647,
600796,钱江生化,36.62,5.01,1.953,
300178,腾邦国际,31.27,4.971,1.227,
600898,国美通讯,238.39,4.97,2.017,
002390,信邦制药,46.15,4.955,2.723,
300540,深冷股份,121.71,4.951,1.473,
600156,华升股份,0.0,4.944,1.46,
002686,亿利达,34.26,4.909,0.443,
300020,银江股份,44.87,4.868,3.563,
002863,今飞凯达,58.98,4.855,17.607,
002255,海陆重工,49.71,4.853,1.337,
000656,金科股份,22.82,4.852,0.513,
000687,华讯方舟,116.79,4.822,3.047,
300735,光弘科技,42.6,4.816,15.393,
300551,古鳌科技,0.0,4.801,1.897,
002581,未名医药,28.55,4.795,1.527,
002902,铭普光磁,64.13,4.792,13.963,
000518,四环生物,136.89,4.778,0.423,
601258,庞大集团,37.16,4.746,2.073,
600653,申华控股,0.0,4.743,1.647,
002340,格林美,56.13,4.696,6.337,
300496,中科创达,130.67,4.693,5.363,
300718,长盛轴承,32.81,4.691,10.227,
600980,北矿科技,50.56,4.682,2.773,
000078,海王生物,29.17,4.681,1.38,
600686,金龙汽车,26.27,4.657,1.823,
002696,百洋股份,67.93,4.613,0.87,
002046,轴研科技,0.0,4.611,1.983,
300248,新开普,34.08,4.599,3.483,
300636,同和药业,33.81,4.598,6.32,
600281,太化股份,0.0,4.597,1.37,
600386,北巴传媒,39.58,4.592,1.593,
600561,江西长运,136.18,4.577,1.363,
601311,骆驼股份,24.48,4.551,0.45,
002727,一心堂,34.8,4.551,3.493,
600936,广西广电,43.98,4.546,0.513,
600094,大名城,12.94,4.542,0.37,
300584,海辰药业,56.08,4.538,2.783,
002587,奥拓电子,35.47,4.52,2.687,
300081,恒信东方,59.84,4.512,2.167,
300712,永福股份,39.54,4.512,9.21,
600139,西部资源,0.0,4.498,2.103,
000673,当代东方,321.9,4.474,2.817,
300066,三川智慧,52.11,4.432,1.683,
600062,华润双鹤,24.68,4.432,1.227,
300008,天海防务,41.42,4.412,4.003,
300095,华伍股份,50.22,4.406,1.613,
002205,国统股份,523.64,4.361,2.863,
600873,梅花生物,13.88,4.354,1.583,
300144,宋城演艺,24.21,4.334,0.963,
300191,潜能恒信,0.0,4.322,1.59,
300142,沃森生物,0.0,4.289,1.577,
002015,霞客环保,0.0,4.279,0.973,
000026,飞亚达Ａ,33.79,4.266,2.07,
600727,鲁北化工,41.7,4.255,2.89,
300093,金刚玻璃,107.29,4.224,4.993,
300308,中际旭创,208.22,4.221,1.483,
600375,华菱星马,99.18,4.185,1.307,
002349,精华制药,36.92,4.184,0.567,
300046,台基股份,47.1,4.171,3.913,
300244,迪安诊断,38.91,4.114,3.03,
600416,湘电股份,139.25,4.092,1.87,
600557,康缘药业,20.41,4.091,1.137,
000028,国药一致,24.52,4.079,0.603,
002570,贝因美,0.0,4.075,1.707,
002202,金风科技,21.2,4.043,1.717,
000538,云南白药,30.78,4.042,0.313,
002883,中设股份,56.68,4.03,14.437,
000301,东方市场,35.89,4.03,2.0,
600706,曲江文旅,30.48,4.029,1.453,
002689,远大智能,95.63,4.018,0.51,
002491,通鼎互联,31.8,4.008,0.963,
601366,利群股份,24.11,4.002,5.21,
300204,舒泰神,22.67,3.99,0.54,
601611,中国核建,38.14,3.989,1.733,
002316,键桥通讯,0.0,3.981,1.163,
300627,华测导航,69.75,3.962,6.263,
600744,华银电力,0.0,3.96,0.633,
002865,钧达股份,31.62,3.96,6.873,
600235,民丰特纸,104.49,3.958,1.053,
600992,贵绳股份,133.3,3.952,1.073,
002843,泰嘉股份,47.72,3.951,3.417,
000561,烽火电子,552.87,3.911,0.84,
002300,太阳电缆,42.52,3.904,2.17,
002488,金固股份,2538.14,3.904,2.527,
600227,赤天化,0.0,3.895,1.44,
600683,京投发展,13.01,3.885,0.43,
002454,松芝股份,26.89,3.883,1.287,
300326,凯利泰,30.26,3.881,1.193,
000403,ST生化,107.59,3.874,0.303,
000729,燕京啤酒,26.04,3.869,0.56,
300549,优德精密,32.46,3.862,2.767,
600848,上海临港,71.63,3.862,3.1,
002837,英维克,52.75,3.848,12.59,
600779,水井坊,66.44,3.826,1.21,
600284,浦东建设,17.0,3.799,0.727,
600208,新湖中宝,17.44,3.788,0.923,
600249,两面针,0.0,3.765,2.537,
002563,森马服饰,20.27,3.762,0.367,
002396,星网锐捷,37.82,3.759,3.43,
300345,红宇新材,0.0,3.751,4.58,
002472,双环传动,26.57,3.73,1.997,
600240,华业资本,9.93,3.73,0.677,
300736,百华悦邦,52.78,3.727,17.367,
300573,兴齐眼药,31.94,3.727,2.25,
600651,飞乐音响,13.11,3.705,1.13,
600138,中青旅,24.89,3.694,0.87,
300630,普利制药,113.5,3.672,3.34,
002105,信隆健康,37.39,3.663,0.71,
600161,天坛生物,13.69,3.646,1.247,
000752,西藏发展,289.66,3.641,0.75,
300397,天和防务,109.51,3.621,3.267,
300298,三诺生物,39.01,3.614,1.087,
300637,扬帆新材,37.31,3.606,2.763,
300470,日机密封,41.44,3.566,1.457,
300258,精锻科技,26.12,3.565,0.91,
300203,聚光科技,29.39,3.559,1.617,
002653,海思科,44.37,3.549,0.517,
600845,宝信软件,48.94,3.524,2.113,
300680,隆盛科技,105.16,3.516,9.82,
002589,瑞康医药,23.12,3.492,0.923,
300512,中亚股份,24.5,3.488,2.737,
002151,北斗星通,154.63,3.481,7.23,
600521,华海药业,47.05,3.464,1.037,
600640,号百控股,41.05,3.454,0.683,
002713,东易日盛,125.67,3.449,2.997,
300593,新雷能,63.32,3.448,1.337,
002758,华通医药,41.31,3.445,1.71,
300236,上海新阳,87.58,3.434,6.98,
002230,科大讯飞,370.73,3.431,4.433,
000530,大冷股份,22.79,3.419,3.43,
600312,平高电气,19.98,3.417,0.943,
000544,中原环保,24.68,3.412,0.7,
000601,韶能股份,13.09,3.406,0.36,
300189,神农基因,0.0,3.403,2.213,
300183,东软载波,32.36,3.392,3.243,
300132,青松股份,30.54,3.385,0.567,
002223,鱼跃医疗,33.41,3.342,3.207,
002495,佳隆股份,109.22,3.336,0.99,
002159,三特索道,455.74,3.316,0.947,
002262,恩华药业,36.82,3.316,0.75,
002687,乔治白,39.15,3.314,1.757,
300091,金通灵,62.15,3.307,0.843,
000688,建新矿业,24.16,3.281,1.25,
600091,ST明科,116.7,3.268,0.747,
002483,润邦股份,31.47,3.253,0.643,
600990,四创电子,92.82,3.247,2.013,
600118,中国卫星,64.64,3.24,1.397,
000543,皖能电力,65.08,3.237,1.213,
002667,鞍重股份,80.83,3.234,3.773,
300061,康旗股份,36.34,3.233,1.453,
600329,中新药业,23.13,3.229,0.807,
300327,中颖电子,45.36,3.228,2.97,
300158,振东制药,23.61,3.223,2.833,
002313,日海通讯,96.32,3.206,2.177,
002228,合兴包装,35.66,3.205,0.537,
600303,曙光股份,10.62,3.189,1.187,
000546,金圆股份,32.18,3.155,0.957,
002848,高斯贝尔,239.04,3.152,4.29,
600655,豫园股份,20.79,3.142,0.92,
300677,英科医疗,50.91,3.132,17.353,
002353,杰瑞股份,218.24,3.124,1.123,
300380,安硕信息,1200.37,3.104,5.393,
600271,航天信息,25.95,3.096,1.57,
002090,金智科技,32.77,3.088,0.583,
600841,上柴股份,88.38,3.078,0.54,
002420,毅昌股份,0.0,3.074,1.017,
600028,中国石化,15.73,3.067,0.267,
002643,万润股份,24.42,3.057,0.813,
002111,威海广泰,22.39,3.057,1.183,
300166,东方国信,84.27,3.047,4.907,
300025,华星创业,79.94,3.017,4.003,
002611,东方精工,56.65,3.003,3.083,
000952,广济药业,33.73,3.002,1.4,
600587,新华医疗,360.84,2.99,0.707,
600575,皖江物流,45.8,2.982,0.283,
600335,国机汽车,16.51,2.956,2.17,
002701,奥瑞金,16.09,2.955,1.267,
600608,*ST沪科,0.0,2.94,0.497,
000753,漳州发展,150.72,2.927,1.723,
002541,鸿路钢构,20.06,2.916,0.903,
600692,亚通股份,66.52,2.912,4.78,
600432,*ST吉恩,0.0,2.893,,
600444,国机通用,59.74,2.889,2.417,
002126,银轮股份,23.16,2.88,5.61,
600400,红豆股份,16.1,2.877,1.31,
002546,新联电子,38.47,2.863,1.223,
002275,桂林三金,20.19,2.863,0.357,
002670,国盛金控,55.94,2.856,1.92,
002529,海源机械,102.24,2.76,1.533,
600222,太龙药业,741.78,2.756,1.227,
300199,翰宇药业,43.49,2.75,1.59,
300550,和仁科技,95.34,2.744,2.713,
600351,亚宝药业,30.38,2.732,1.233,
000018,神州长城,18.71,2.73,2.5,
600513,联环药业,35.31,2.727,1.467,
300408,三环集团,43.88,2.718,0.763,
002104,恒宝股份,34.02,2.718,3.497,
000698,沈阳化工,19.82,2.701,3.297,
300615,欣天科技,71.85,2.682,5.45,
300328,宜安科技,143.49,2.663,2.657,
000919,金陵药业,22.43,2.657,1.083,
002172,澳洋科技,17.75,2.618,1.117,
300600,瑞特股份,36.35,2.574,1.927,
600190,锦州港,56.25,2.566,0.48,
300026,红日药业,19.98,2.565,0.71,
300009,安科生物,72.33,2.55,3.203,
300291,华录百纳,62.79,2.534,1.943,
000523,广州浪奇,129.47,2.493,0.65,
600082,海泰发展,0.0,2.483,1.03,
002414,高德红外,163.21,2.468,0.7,
000701,厦门信达,27.56,2.456,2.63,
002871,伟隆股份,37.53,2.455,3.787,
600712,南宁百货,0.0,2.449,0.417,
300070,碧水源,54.8,2.426,2.043,
000798,中水渔业,23.78,2.422,1.26,
000999,华润三九,20.38,2.416,0.69,
002550,千红制药,33.67,2.401,1.193,
002747,埃斯顿,119.03,2.394,1.017,
600232,金鹰股份,91.09,2.391,1.437,
000428,华天酒店,0.0,2.384,0.703,
300092,科新机电,258.15,2.379,1.737,
002806,华锋股份,102.45,2.346,4.017,
000416,民生控股,112.38,2.319,1.277,
002846,英联股份,61.27,2.314,10.917,
002281,光迅科技,52.77,2.289,3.27,
300206,理邦仪器,46.82,2.287,1.127,
000557,西部创业,75.1,2.287,1.403,
600824,益民集团,24.51,2.281,1.093,
002664,长鹰信质,43.62,2.262,0.54,
300468,四方精创,57.01,2.252,4.447,
600889,南京化纤,22.54,2.252,0.953,
002655,共达电声,448.21,2.244,5.277,
002728,特一药业,33.65,2.238,1.17,
002490,*ST墨龙,268.98,2.234,1.253,
600626,申达股份,29.56,2.233,1.617,
600850,华东电脑,25.1,2.229,1.12,
000637,茂化实华,28.42,2.223,1.933,
000650,仁和药业,18.18,2.22,0.783,
300521,爱司凯,49.47,2.217,3.027,
002790,瑞尔特,23.72,2.202,1.99,
600008,首创股份,44.35,2.2,1.48,
000626,远大控股,21.49,2.185,1.38,
600809,山西汾酒,45.14,2.185,0.573,
000570,苏常柴Ａ,50.82,2.179,0.733,
601718,际华集团,34.71,2.153,0.777,
002415,海康威视,49.53,2.145,0.493,
300442,普丽盛,1277.02,2.131,1.993,
002719,麦趣尔,98.22,2.128,3.02,
601028,玉龙股份,62.41,2.08,1.133,
300427,红相股份,163.68,2.08,3.23,
002298,中电鑫龙,38.07,2.079,1.35,
300439,美康生物,30.6,2.063,1.657,
000020,深华发Ａ,9024.08,2.061,4.113,
600836,界龙实业,99.98,2.049,1.173,
600876,洛阳玻璃,466.12,2.044,3.467,
600688,上海石化,10.64,2.039,0.397,
002706,良信电器,26.52,2.019,0.713,
600406,国电南瑞,61.7,1.98,1.083,
600461,洪城水业,17.73,1.963,0.583,
601500,通用股份,41.59,1.962,2.06,
002433,太安堂,23.44,1.956,0.87,
002194,武汉凡谷,0.0,1.95,3.54,
002832,比音勒芬,33.67,1.942,0.46,
002850,科达利,33.69,1.926,2.787,
600874,创业环保,32.55,1.913,2.293,
600571,信雅达,112.8,1.907,2.937,
002201,九鼎新材,447.79,1.906,0.873,
300318,博晖创新,156.2,1.88,0.593,
000615,京汉股份,0.0,1.871,9.04,
002838,道恩股份,67.29,1.871,1.893,
002751,易尚展示,137.7,1.866,2.283,
600129,太极集团,85.44,1.858,0.543,
002069,獐子岛,30.28,1.857,2.9,
300729,乐歌股份,41.1,1.847,10.9,
300239,东宝生物,113.49,1.846,1.083,
300108,吉药控股,41.46,1.846,0.413,
000705,浙江震元,41.11,1.844,1.44,
002911,佛燃股份,42.51,1.843,16.283,
000712,锦龙股份,68.67,1.835,0.853,
300126,锐奇股份,759.02,1.835,1.887,
600116,三峡水利,30.79,1.834,0.913,
002708,光洋股份,104.85,1.832,1.45,
000685,中山公用,13.54,1.823,0.493,
002633,申科股份,0.0,1.809,2.337,
300333,兆日科技,78.38,1.786,2.947,
300179,四方达,35.86,1.781,1.213,
002714,牧原股份,22.98,1.717,1.197,
002411,必康股份,48.51,1.712,3.53,
300506,名家汇,40.02,1.712,3.72,
600801,华新水泥,10.29,1.701,2.18,
002652,扬子新材,45.88,1.701,1.873,
300149,量子高科,98.56,1.699,0.84,
002220,天宝食品,26.94,1.695,1.303,
600676,交运股份,21.26,1.691,0.887,
002683,宏大爆破,35.76,1.687,0.68,
600425,*ST青松,1557.97,1.684,0.94,
300221,银禧科技,39.29,1.674,3.223,
300364,中文在线,177.45,1.673,8.457,
600128,弘业股份,288.32,1.67,2.89,
002012,凯恩股份,112.88,1.658,4.073,
300261,雅本化学,75.67,1.65,0.423,
000551,创元科技,28.97,1.649,0.987,
300452,山河药辅,45.46,1.631,2.067,
300588,熙菱信息,64.08,1.621,7.127,
000017,深中华A,0.0,1.617,2.077,
002511,中顺洁柔,34.79,1.612,0.79,
000587,金洲慈航,15.4,1.587,1.86,
000652,泰达股份,22.23,1.583,1.333,
002691,冀凯股份,442.87,1.583,0.18,
600668,尖峰集团,13.12,1.576,1.573,
600615,丰华股份,15.45,1.567,0.98,
002368,太极股份,114.06,1.56,1.6,
600167,联美控股,35.87,1.542,0.937,
000590,启迪古汉,145.22,1.535,0.543,
002443,金洲管道,31.67,1.532,1.347,
002376,新北洋,38.28,1.528,2.73,
300235,方直科技,114.51,1.521,2.45,
300315,掌趣科技,35.47,1.517,2.667,
300311,任子行,53.24,1.513,2.73,
601789,宁波建工,20.74,1.512,0.833,
002676,顺威股份,322.75,1.506,3.917,
002432,九安医疗,0.0,1.502,3.32,
300721,怡达股份,36.01,1.499,12.047,
600531,豫光金铅,25.65,1.499,3.737,
000503,海虹控股,0.0,1.497,1.723,
002324,普利特,29.29,1.49,0.587,
002320,海峡股份,47.86,1.484,6.52,
000767,漳泽电力,0.0,1.483,0.313,
300105,龙源技术,173.04,1.482,2.313,
000908,景峰医药,35.24,1.476,0.88,
000679,大连友谊,296.54,1.475,0.62,
002397,梦洁股份,49.74,1.463,1.223,
300553,集智股份,73.14,1.458,1.79,
600879,航天电子,40.15,1.457,1.94,
300283,温州宏丰,407.0,1.443,1.087,
300416,苏试试验,49.8,1.443,0.85,
300476,胜宏科技,42.88,1.439,12.97,
600853,龙建股份,52.92,1.438,1.333,
000419,通程控股,24.25,1.435,1.087,
600602,云赛智联,34.85,1.412,0.77,
002526,山东矿机,73.99,1.394,1.12,
300460,惠伦晶体,126.46,1.393,1.273,
300213,佳讯飞鸿,62.02,1.384,6.063,
300592,华凯创意,37.63,1.38,2.867,
300297,蓝盾股份,39.81,1.368,1.22,
002881,美格智能,94.57,1.358,9.25,
002614,奥佳华,44.22,1.355,1.13,
600731,湖南海利,115.38,1.354,1.42,
300522,世名科技,34.34,1.348,2.317,
002724,海洋王,55.35,1.34,0.743,
600359,新农开发,99.67,1.329,10.27,
002654,万润科技,34.32,1.327,1.51,
002431,棕榈股份,46.81,1.324,1.68,
002054,德美化工,61.45,1.321,6.267,
600420,现代制药,24.94,1.316,0.98,
002199,东晶电子,0.0,1.312,0.413,
000903,云内动力,25.47,1.293,0.747,
600739,辽宁成大,16.74,1.286,0.573,
002322,理工环科,30.09,1.282,1.6,
002779,中坚科技,58.81,1.258,1.467,
300396,迪瑞医疗,34.41,1.239,1.56,
600064,南京高科,14.85,1.237,0.67,
002571,*ST德力,57.65,1.234,1.36,
300484,蓝海华腾,26.52,1.233,2.64,
600215,长春经开,439.45,1.231,0.93,
002684,猛狮科技,64.04,1.221,1.523,
000875,吉电股份,0.0,1.213,1.29,
000505,京粮控股,38.18,1.199,5.44,
000785,武汉中商,51.69,1.166,1.257,
300727,润禾材料,69.39,1.155,19.907,
000411,英特集团,57.62,1.15,0.25,
300112,万讯自控,47.13,1.147,2.117,
300538,同益股份,126.26,1.137,2.9,
600973,宝胜股份,41.07,1.136,0.683,
601018,宁波港,22.73,1.126,0.193,
300194,福安药业,20.79,1.088,0.917,
300453,三鑫医疗,49.35,1.084,2.52,
002781,奇信股份,25.23,1.082,1.32,
300165,天瑞仪器,33.6,1.067,1.463,
002609,捷顺科技,60.59,1.047,1.543,
600011,华能国际,56.71,1.044,0.26,
600176,中国巨石,21.72,1.044,1.273,
002467,二六三,63.75,1.043,2.35,
600573,惠泉啤酒,180.08,1.04,0.98,
300535,达威股份,32.35,1.035,2.953,
002216,三全食品,60.64,1.03,0.617,
300074,华平股份,208.38,1.016,1.107,
000918,嘉凯城,6.31,1.016,0.347,
600723,首商股份,14.58,1.006,0.547,
601888,中国国旅,42.62,0.995,0.7,
002882,金龙羽,27.73,0.994,4.637,
300510,金冠电气,74.49,0.971,1.69,
300381,溢多利,58.62,0.971,0.607,
300331,苏大维格,45.8,0.967,4.99,
600624,复旦复华,116.58,0.958,1.51,
002470,金正大,22.28,0.954,0.627,
300007,汉威科技,36.65,0.937,3.473,
000558,莱茵体育,320.07,0.933,1.52,
002872,天圣制药,30.3,0.932,2.57,
600861,北京城乡,37.13,0.912,0.993,
002238,天威视讯,22.56,0.901,0.56,
002254,泰和新材,80.87,0.895,1.953,
002294,信立泰,29.91,0.892,0.88,
000887,中鼎股份,16.63,0.886,0.65,
300184,力源信息,20.74,0.886,2.907,
300419,浩丰科技,51.17,0.886,3.883,
300336,新文化,22.68,0.882,3.447,
600072,中船科技,418.51,0.871,2.737,
600713,南京医药,25.2,0.87,0.75,
600802,福建水泥,0.0,0.865,1.64,
601899,紫金矿业,30.27,0.864,2.39,
002906,华阳集团,37.58,0.863,7.44,
601677,明泰铝业,21.49,0.861,0.82,
600151,航天机电,0.0,0.853,0.7,
002668,奥马电器,40.32,0.835,1.4,
300514,友讯达,49.11,0.835,12.8,
300472,新元科技,343.98,0.831,1.163,
002628,成都路桥,204.3,0.808,0.537,
002505,大康农业,434.98,0.788,3.72,
000973,佛塑科技,48.06,0.78,2.507,
600893,航发动力,125.81,0.776,1.097,
002310,东方园林,45.54,0.774,1.22,
300041,回天新材,41.0,0.768,2.523,
002620,瑞和股份,24.84,0.767,3.057,
600792,云煤能源,0.0,0.765,0.383,
600479,千金药业,41.57,0.761,1.697,
002485,希努尔,2641.32,0.753,0.523,
002665,首航节能,111.04,0.751,1.15,
000975,银泰资源,68.93,0.75,1.247,
600415,小商品城,18.05,0.743,0.413,
600566,济川药业,30.21,0.733,0.553,
300531,优博讯,78.87,0.732,3.713,
000099,中信海直,45.36,0.714,1.81,
300618,寒锐钴业,81.35,0.705,4.15,
002859,洁美科技,41.11,0.697,4.483,
300465,高伟达,306.51,0.688,8.93,
600529,山东药玻,22.9,0.687,0.72,
300703,创源文化,41.51,0.684,5.67,
002498,汉缆股份,33.77,0.662,0.267,
601727,上海电气,35.12,0.659,0.217,
300565,科信技术,54.61,0.657,2.873,
000731,四川美丰,25.27,0.648,1.507,
002329,皇氏集团,35.48,0.641,3.203,
600754,锦江股份,36.42,0.639,0.397,
600806,*ST昆机,0.0,0.638,,
002177,御银股份,219.18,0.63,2.52,
600361,华联综超,34.22,0.629,1.087,
600616,金枫酒业,61.94,0.616,0.513,
002261,拓维信息,36.94,0.611,1.9,
300466,赛摩电气,184.61,0.608,5.333,
000899,赣能股份,22.83,0.605,0.68,
600243,青海华鼎,63.68,0.6,1.017,
300725,药石科技,108.32,0.568,14.69,
600750,江中药业,17.3,0.558,1.943,
600108,亚盛集团,90.47,0.546,3.98,
601811,新华文轩,17.01,0.542,1.587,
000829,天音控股,237.95,0.538,0.823,
300259,新天科技,37.73,0.533,0.613,
600511,国药股份,20.24,0.532,2.353,
300520,科大国创,0.0,0.529,5.697,
000423,东阿阿胶,19.64,0.523,1.017,
300648,星云股份,62.24,0.522,5.613,
002089,新 海 宜,71.82,0.503,1.433,
000987,越秀金控,35.68,0.496,2.44,
000548,湖南投资,17.08,0.478,1.26,
000622,恒立实业,0.0,0.474,0.683,
000529,广弘控股,28.37,0.46,1.47,
002677,浙江美大,36.9,0.455,1.937,
002372,伟星新材,24.91,0.454,0.36,
600260,凯乐科技,34.23,0.436,2.533,
000957,中通客车,34.87,0.435,2.333,
002468,申通快递,24.94,0.434,0.957,
300002,神州泰岳,0.0,0.427,1.843,
002277,友阿股份,17.59,0.42,1.003,
600368,五洲交通,12.11,0.416,0.89,
000909,数源科技,85.98,0.401,1.497,
002502,骅威文化,21.29,0.399,2.257,
002657,中科金财,40.9,0.389,2.39,
300246,宝莱特,35.85,0.382,3.427,
002740,爱迪尔,42.68,0.377,2.227,
002250,联化科技,41.54,0.377,0.907,
600186,莲花健康,0.0,0.367,2.363,
600009,上海机场,25.8,0.347,0.647,
300489,中飞股份,90.01,0.343,2.74,
300530,达志科技,39.2,0.34,1.783,
002878,元隆雅图,46.67,0.333,12.963,
601518,吉林高速,13.86,0.324,0.483,
002879,长缆科技,36.48,0.316,11.113,
002827,高争民爆,26.02,0.306,2.493,
002791,坚朗五金,21.91,0.289,1.273,
002183,怡 亚 通,23.34,0.267,1.22,
600961,株冶集团,73.63,0.266,0.52,
600252,中恒集团,19.68,0.262,0.677,
000681,视觉中国,86.81,0.262,5.053,
002639,雪人股份,356.08,0.258,1.12,
601886,江河集团,21.95,0.254,0.317,
300068,南都电源,28.43,0.252,2.217,
600661,新南洋,48.86,0.251,0.61,
300286,安科瑞,26.28,0.246,1.22,
601188,龙江交通,14.17,0.245,0.303,
600551,时代出版,19.83,0.233,0.697,
600336,澳柯玛,70.77,0.233,0.697,
600811,东方集团,25.92,0.227,0.703,
600275,*ST昌鱼,0.0,0.212,0.5,
002405,四维图新,148.29,0.211,5.16,
000513,丽珠集团,9.21,0.21,2.073,
600825,新华传媒,130.45,0.201,0.803,
000421,南京公用,20.94,0.2,0.567,
000738,航发控制,75.66,0.184,2.553,
300210,森远股份,37.16,0.183,0.78,
002290,中科新材,45.59,0.173,1.047,
001696,宗申动力,24.8,0.172,0.96,
002057,中钢天源,26.28,0.169,1.79,
600718,东软集团,76.62,0.168,1.04,
002627,宜昌交运,26.39,0.168,0.677,
002709,天赐材料,43.58,0.153,4.09,
600804,鹏博士,26.61,0.15,1.043,
300110,华仁药业,248.47,0.145,5.643,
300106,西部牧业,0.0,0.139,4.127,
600637,东方明珠,31.83,0.136,0.27,
002164,宁波东力,61.9,0.12,1.52,
002465,海格通信,99.34,0.115,1.697,
002557,洽洽食品,24.78,0.105,0.577,
300281,金明精机,67.49,0.089,1.19,
300543,朗科智能,33.83,0.072,6.037,
300639,凯普生物,54.45,0.07,9.977,
002292,奥飞娱乐,38.72,0.068,1.147,
600060,海信电器,25.45,0.049,1.44,
600189,吉林森工,0.0,0.02,0.83,
000965,天保基建,13.6,0.015,0.99,
600891,秋林集团,28.21,0.014,2.813,
300129,泰胜风能,20.61,0.013,1.053,
002135,东南网架,58.34,0.012,0.71,
000789,万年青,21.66,0.011,6.093,
000595,*ST宝实,105.06,0.009,0.633,
600565,迪马股份,13.79,0.004,1.143,
300167,迪威迅,0.0,0.001,2.327,
002561,徐家汇,21.22,-0.0,2.343,
002193,如意集团,97.74,-0.004,0.573,
002011,盾安环境,67.38,-0.009,1.357,
601010,文峰股份,23.4,-0.011,0.57,
300518,盛讯达,72.01,-0.015,1.363,
002899,英派斯,34.71,-0.016,8.023,
000627,天茂集团,34.46,-0.016,1.083,
002406,远东传动,24.19,-0.016,1.197,
600127,金健米业,221.87,-0.025,3.09,
600774,汉商集团,274.49,-0.041,0.263,
300458,全志科技,999.78,-0.043,5.43,
002287,奇正藏药,45.79,-0.064,0.407,
600597,光明乳业,22.87,-0.081,1.017,
600993,马应龙,25.47,-0.082,1.507,
600843,上工申贝,21.91,-0.089,1.08,
002331,皖通科技,44.67,-0.101,1.983,
300515,三德科技,74.7,-0.103,2.09,
300583,赛托生物,68.29,-0.104,1.577,
000906,浙商中拓,24.35,-0.111,0.863,
600679,上海凤凰,80.43,-0.121,1.587,
600327,大东方,13.9,-0.148,0.563,
300117,嘉寓股份,43.37,-0.148,2.0,
600680,*ST上普,0.0,-0.161,0.73,
600550,保变电气,126.26,-0.162,0.927,
000400,许继电气,19.16,-0.164,1.853,
002623,亚玛顿,249.78,-0.179,0.763,
000632,三木集团,1003.23,-0.181,0.953,
600884,杉杉股份,34.13,-0.181,3.353,
600234,ST山水,0.0,-0.182,0.113,
601238,广汽集团,13.09,-0.183,0.123,
600549,厦门钨业,36.0,-0.185,2.847,
300418,昆仑万维,39.3,-0.189,6.15,
300065,海兰信,62.75,-0.199,5.147,
300163,先锋新材,266.56,-0.213,3.217,
002270,华明装备,24.21,-0.219,1.503,
600054,黄山旅游,21.27,-0.226,0.753,
600585,海螺水泥,10.63,-0.232,1.29,
300295,三六五网,30.46,-0.232,3.7,
000676,智度股份,25.17,-0.247,1.7,
000692,惠天热电,0.0,-0.251,0.613,
600783,鲁信创投,29.84,-0.257,1.377,
000976,华铁股份,45.27,-0.257,0.803,
300135,宝利国际,72.6,-0.267,1.01,
600493,凤竹纺织,88.62,-0.273,0.89,
002731,萃华珠宝,36.0,-0.282,2.633,
600052,浙江广厦,16.87,-0.283,0.52,
600073,上海梅林,17.33,-0.284,2.41,
000585,东北电气,0.0,-0.295,1.353,
300164,通源石油,199.56,-0.3,2.107,
000155,川化股份,37.83,-0.302,3.52,
300382,斯莱克,53.41,-0.307,0.803,
000691,亚太实业,0.0,-0.323,1.017,
300338,开元股份,44.17,-0.331,0.893,
600030,中信证券,19.42,-0.336,1.493,
002887,绿茵生态,31.55,-0.348,5.587,
002750,龙津药业,81.38,-0.35,0.723,
300690,双一科技,30.86,-0.352,5.17,
300643,万通智控,57.13,-0.355,4.327,
300348,长亮科技,163.33,-0.356,3.74,
600650,锦江投资,30.14,-0.358,1.31,
300354,东华测试,830.2,-0.361,2.873,
600396,金山股份,0.0,-0.362,0.49,
600090,同济堂,20.11,-0.374,1.417,
002206,海 利 得,19.88,-0.376,0.643,
002412,汉森制药,54.61,-0.379,0.29,
300329,海伦钢琴,48.93,-0.382,1.43,
300499,高澜股份,55.09,-0.385,1.467,
600239,云南城投,28.04,-0.386,1.033,
300214,日科化学,22.03,-0.391,1.53,
002459,天业通联,221.45,-0.392,0.583,
600619,海立股份,34.07,-0.4,1.177,
000619,海螺型材,286.6,-0.401,0.827,
600229,城市传媒,24.49,-0.402,1.85,
002540,亚太科技,31.66,-0.413,0.803,
600519,贵州茅台,33.7,-0.419,0.39,
002897,意华股份,39.72,-0.422,8.433,
600020,中原高速,7.44,-0.432,0.89,
601158,重庆水务,15.14,-0.448,0.143,
600812,华北制药,250.12,-0.453,0.217,
600871,石化油服,0.0,-0.453,0.27,
000715,中兴商业,28.14,-0.457,0.44,
002242,九阳股份,18.35,-0.458,0.53,
300387,富邦股份,23.56,-0.461,1.493,
300508,维宏股份,39.93,-0.461,5.82,
000720,新能泰山,0.0,-0.463,0.91,
000514,渝 开 发,66.94,-0.47,0.85,
002481,双塔食品,58.69,-0.478,1.147,
