,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
2027,300648.SZ,星云股份,电器仪表,1.0,-5.56,20.42,0.09,122604.4122
1839,300453.SZ,三鑫医疗,医疗保健,1.0,-5.55,15.04,0.02,137848.556
1117,002657.SZ,中科金财,软件服务,1.0,-5.55,20.89,0.05,590081.2777
779,002318.SZ,久立特材,特种钢,1.0,-5.55,8.0,0.07,656617.6368
130,000538.SZ,云南白药,中成药,0.0,-5.54,84.05,0.02,8752903.3742
1295,002847.SZ,盐津铺子,食品,0.0,-5.54,24.93,0.06,89918.8652
1038,002578.SZ,闽发铝业,铝,0.0,-5.54,3.63,0.03,204524.364
1531,300142.SZ,沃森生物,生物制药,0.0,-5.53,21.84,0.02,3007482.5115
2962,601020.SH,华钰矿业,铅锌,0.0,-5.53,11.11,0.03,315725.1354
312,000793.SZ,华闻传媒,出版业,0.0,-5.53,4.4,0.05,853150.698
146,000557.SZ,西部创业,铁路,1.0,-5.52,4.4,0.06,257507.8942
1003,002543.SZ,万和电气,家用电器,0.0,-5.52,14.97,0.04,726435.8293
2699,600684.SH,珠江实业,全国地产,0.0,-5.52,5.01,0.02,427583.8222
25,000031.SZ,中粮地产,全国地产,0.0,-5.52,5.95,0.05,1079165.0708
1838,300452.SZ,山河药辅,化学制药,0.0,-5.52,17.23,0.03,185316.3053
2393,600307.SH,酒钢宏兴,普钢,0.0,-5.51,2.43,0.02,1521995.854
751,002290.SZ,中科新材,家用电器,0.0,-5.51,10.32,0.05,217049.337
2049,300670.SZ,大烨智能,电气设备,1.0,-5.51,18.16,0.02,155987.136
3486,603790.SH,雅运股份,染料涂料,0.0,-5.51,23.27,0.03,85633.6
690,002228.SZ,合兴包装,广告包装,0.0,-5.51,5.41,0.04,630504.5213
3346,603477.SH,振静股份,纺织,0.0,-5.51,8.75,0.04,99312.5
393,000913.SZ,钱江摩托,摩托车,0.0,-5.5,10.22,0.02,463509.193
2863,600863.SH,内蒙华电,火力发电,0.0,-5.5,2.94,0.01,1707505.9293
2937,600988.SH,赤峰黄金,黄金,0.0,-5.5,4.54,0.02,647577.1992
3168,603038.SH,华立股份,装修装饰,0.0,-5.5,19.85,0.02,74629.2113
2950,601005.SH,重庆钢铁,普钢,0.0,-5.49,2.28,0.03,1910748.3153
2680,600662.SH,强生控股,公共交通,0.0,-5.49,5.1,0.05,537214.7174
3590,603999.SH,读者传媒,出版业,0.0,-5.49,6.31,0.03,363456.0
2427,600348.SH,阳泉煤业,煤炭开采,0.0,-5.48,5.91,0.02,1421355.0
1427,300037.SZ,新宙邦,化工原料,1.0,-5.48,29.93,0.08,745204.9457
3226,603159.SH,上海亚虹,专用机械,0.0,-5.46,20.75,0.04,51875.0
1628,300240.SZ,飞力达,仓储物流,1.0,-5.46,8.18,0.04,298598.7969
1005,002545.SZ,东方铁塔,钢加工,1.0,-5.45,7.93,0.1,611526.3329
154,000566.SZ,海南海药,化学制药,0.0,-5.45,6.85,0.03,824395.0758
2487,600422.SH,昆药集团,中成药,0.0,-5.45,9.21,0.03,698756.2456
643,002181.SZ,粤传媒,出版业,1.0,-5.45,6.18,0.07,701079.3326
350,000850.SZ,华茂股份,纺织,0.0,-5.44,4.06,0.03,383013.2905
968,002507.SZ,涪陵榨菜,食品,0.0,-5.43,26.09,0.03,2034426.0116
185,000609.SZ,中迪投资,区域地产,0.0,-5.43,6.02,0.04,175785.6085
3046,601577.SH,长沙银行,银行,0.0,-5.43,11.8,0.01,403743.3437
460,001896.SZ,豫能控股,火力发电,0.0,-5.42,3.89,0.03,361580.1186
995,002535.SZ,林州重机,工程机械,0.0,-5.42,4.09,0.04,241504.6128
1799,300413.SZ,芒果超媒,影视音像,2.0,-5.42,44.84,0.1,922262.6989
2759,600746.SH,江苏索普,化工原料,0.0,-5.41,7.19,0.06,219051.1979
2602,600575.SH,皖江物流,水运,0.0,-5.41,2.85,0.04,890662.6508
2606,600579.SH,天华院,化工机械,1.0,-5.41,9.51,0.07,390514.8588
3489,603799.SH,华友钴业,小金属,0.0,-5.41,38.42,0.02,3149983.5397
2095,300718.SZ,长盛轴承,机械基件,0.0,-5.41,17.25,0.03,85387.5
589,002127.SZ,南极电商,互联网,1.0,-5.4,10.8,0.05,2021294.5589
513,002051.SZ,中工国际,建筑施工,1.0,-5.39,13.85,0.06,1539049.8105
889,002428.SZ,云南锗业,小金属,0.0,-5.39,8.1,0.05,521760.7856
3122,601969.SH,海南矿业,普钢,0.0,-5.38,5.36,0.03,1047730.0883
1461,300072.SZ,三聚环保,环境保护,0.0,-5.38,11.44,0.07,2435834.6744
523,002061.SZ,浙江交科,化工原料,0.0,-5.38,9.46,0.03,547486.2965
357,000861.SZ,海印股份,房产服务,0.0,-5.38,3.04,0.03,600565.2666
2779,600768.SH,宁波富邦,铝,1.0,-5.38,11.22,0.03,150064.3584
2383,600295.SH,鄂尔多斯,小金属,0.0,-5.37,9.15,0.04,559980.0
1562,300173.SZ,智慧松德,轻工机械,0.0,-5.37,5.95,0.03,230482.9354
840,002379.SZ,宏创控股,铝,0.0,-5.37,3.74,0.02,346326.3199
3083,601800.SH,中国交建,建筑施工,0.0,-5.37,12.24,0.01,14378616.1602
55,000088.SZ,盐田港,港口,0.0,-5.36,6.44,0.03,1250776.8
1677,300289.SZ,利德曼,生物制药,0.0,-5.36,7.62,0.05,317974.2637
1262,002811.SZ,亚泰国际,装修装饰,0.0,-5.35,16.81,0.05,75645.0
295,000766.SZ,通化金马,中成药,0.0,-5.35,7.76,0.03,445027.3468
246,000695.SZ,滨海能源,供气供热,0.0,-5.35,11.28,0.02,250101.6704
2990,601155.SH,新城控股,区域地产,1.0,-5.35,36.33,0.04,8159660.5477
2063,300684.SZ,中石科技,化工原料,1.0,-5.35,42.75,0.02,262168.6928
2488,600423.SH,*ST柳化,农药化肥,0.0,-5.34,3.77,0.02,301108.0248
3382,603583.SH,捷昌驱动,电气设备,1.0,-5.34,68.98,0.04,208319.6
1556,300167.SZ,迪威迅,通信设备,1.0,-5.34,6.45,0.04,193654.8
2546,600509.SH,天富能源,火力发电,0.0,-5.34,4.89,0.03,442885.6306
29,000036.SZ,华联控股,全国地产,0.0,-5.34,6.42,0.01,729532.5026
985,002524.SZ,光正集团,供气供热,0.0,-5.34,5.23,0.04,262046.637
3115,601939.SH,建设银行,银行,0.0,-5.34,6.97,0.01,6686779.3514
1705,300317.SZ,珈伟新能,半导体,1.0,-5.34,6.6,0.1,433096.3164
489,002027.SZ,分众传媒,影视音像,0.0,-5.33,6.64,0.03,9746112.5059
1710,300322.SZ,硕贝德,通信设备,0.0,-5.33,14.6,0.03,536570.2882
337,000825.SZ,太钢不锈,特种钢,0.0,-5.33,5.21,0.02,2967654.5806
1162,002702.SZ,海欣食品,食品,0.0,-5.33,4.89,0.04,155910.315
3066,601668.SH,中国建筑,建筑施工,0.0,-5.33,6.1,0.02,25096055.7768
1946,300562.SZ,乐心医疗,医疗保健,0.0,-5.32,12.55,0.05,106778.7534
1575,300187.SZ,永清环保,环境保护,1.0,-5.32,6.58,0.09,418024.6904
58,000096.SZ,广聚能源,石油贸易,0.0,-5.32,11.32,0.04,578279.936
2797,600789.SH,鲁抗医药,化学制药,0.0,-5.32,9.38,0.03,545517.7956
2698,600683.SH,京投发展,区域地产,0.0,-5.32,5.11,0.06,378537.3521
2071,300692.SZ,中环环保,环境保护,0.0,-5.32,14.93,0.04,144828.465
1717,300329.SZ,海伦钢琴,文教休闲,0.0,-5.31,8.91,0.04,223538.4281
770,002309.SZ,中利集团,电气设备,1.0,-5.31,9.47,0.06,664698.8398
2262,600156.SH,华升股份,纺织,0.0,-5.3,5.24,0.02,210706.0078
1286,002837.SZ,英维克,专用机械,0.0,-5.3,20.23,0.02,138508.2959
3501,603818.SH,曲美家居,家居用品,0.0,-5.3,8.17,0.01,395526.04
2742,600729.SH,重庆百货,百货,0.0,-5.29,32.46,0.02,1319260.3054
1201,002745.SZ,木林森,半导体,0.0,-5.29,14.93,0.04,776167.0835
2531,600491.SH,龙元建设,建筑施工,0.0,-5.29,7.63,0.02,962982.3
374,000889.SZ,中嘉博创,通信设备,1.0,-5.29,13.4,0.06,833002.5741
1644,300256.SZ,星星科技,元器件,0.0,-5.28,4.19,0.02,324839.7859
259,000712.SZ,锦龙股份,证券,1.0,-5.27,14.2,0.05,1270509.4645
1843,300457.SZ,赢合科技,专用机械,1.0,-5.27,28.17,0.04,534521.9132
143,000553.SZ,安道麦A,农药化肥,0.0,-5.26,11.3,0.02,529536.8733
1009,002549.SZ,凯美特气,环境保护,1.0,-5.26,6.48,0.11,401912.2314
1513,300124.SZ,汇川技术,电器仪表,1.0,-5.26,28.08,0.06,3804680.1995
1372,002930.SZ,宏川智慧,仓储物流,0.0,-5.26,27.51,0.03,167343.33
1067,002607.SZ,中公教育,汽车服务,1.0,-5.26,12.15,0.05,996708.1914
893,002432.SZ,九安医疗,医疗保健,0.0,-5.25,6.83,0.05,295606.444
203,000631.SZ,顺发恒业,区域地产,0.0,-5.25,3.47,0.02,844084.1513
702,002240.SZ,威华股份,家居用品,0.0,-5.25,9.54,0.03,468083.3198
2129,300756.SZ,中山金马,专用机械,0.0,-5.24,97.71,0.03,97710.0
2741,600728.SH,佳都科技,软件服务,0.0,-5.24,11.58,0.03,1857579.0938
1277,002827.SZ,高争民爆,化工原料,0.0,-5.23,15.75,0.02,99455.7375
1551,300162.SZ,雷曼股份,元器件,1.0,-5.23,6.44,0.04,147602.6735
3246,603196.SH,日播时尚,服饰,0.0,-5.23,9.88,0.06,64615.2
2350,600256.SH,广汇能源,石油开采,0.0,-5.22,4.23,0.03,2849794.6832
98,000488.SZ,晨鸣纸业,造纸,0.0,-5.22,6.84,0.04,1134082.2819
3036,601390.SH,中国中铁,建筑施工,0.0,-5.22,7.37,0.02,13735403.8072
2509,600462.SH,ST九有,元器件,0.0,-5.22,2.41,0.03,128640.98
514,002052.SZ,同洲电子,通信设备,0.0,-5.22,5.2,0.03,387895.6718
2822,600817.SH,ST宏盛,多元金融,0.0,-5.21,8.06,0.02,125477.3336
287,000755.SZ,山西路桥,公路,0.0,-5.21,4.81,0.03,225716.2827
3362,603520.SH,司太立,化学制药,0.0,-5.21,31.5,0.01,378000.0
3177,603056.SH,德邦股份,仓储物流,1.0,-5.21,19.22,0.04,418340.3193
934,002473.SZ,*ST圣莱,家用电器,0.0,-5.2,8.5,0.03,136000.0
175,000597.SZ,东北制药,化学制药,1.0,-5.2,12.12,0.03,573734.5263
1760,300374.SZ,恒通科技,其他建材,0.0,-5.19,10.77,0.03,177258.0148
2552,600516.SH,方大炭素,矿物制品,0.0,-5.19,22.23,0.03,3939872.6463
956,002495.SZ,佳隆股份,食品,0.0,-5.18,3.74,0.05,255087.6174
126,000533.SZ,顺钠股份,电气设备,1.0,-5.18,3.84,0.09,263002.5216
2622,600596.SH,新安股份,农药化肥,0.0,-5.18,12.66,0.03,859847.7454
106,000507.SZ,珠海港,港口,0.0,-5.17,7.79,0.03,601500.0031
2198,600082.SH,海泰发展,园区开发,1.0,-5.16,5.34,0.09,338477.0759
2143,600012.SH,皖通高速,路桥,0.0,-5.16,6.72,0.03,783283.2
959,002498.SZ,汉缆股份,电气设备,1.0,-5.16,3.14,0.11,1044328.1293
3475,603766.SH,隆鑫通用,摩托车,0.0,-5.16,5.05,0.04,1027248.8558
452,000993.SZ,闽东电力,水力发电,1.0,-5.16,5.92,0.08,220816.0
3521,603868.SH,飞科电器,家用电器,1.0,-5.15,42.85,0.02,186826.0
2694,600679.SH,上海凤凰,文教休闲,0.0,-5.14,11.77,0.06,271414.9606
28,000035.SZ,中国天楹,环境保护,0.0,-5.14,5.39,0.02,690507.2416
2495,600436.SH,片仔癀,中成药,1.0,-5.14,103.9,0.02,6268465.8119
1735,300347.SZ,泰格医药,医疗保健,1.0,-5.14,63.36,0.06,2286795.551
1098,002638.SZ,勤上股份,半导体,0.0,-5.14,3.22,0.04,315357.102
2981,601116.SH,三江购物,超市连锁,1.0,-5.14,13.31,0.04,546719.9628
3322,603366.SH,日出东方,家用电器,1.0,-5.14,5.02,0.07,401600.0
2659,600638.SH,新黄浦,区域地产,0.0,-5.14,9.73,0.03,655215.0728
2148,600019.SH,宝钢股份,普钢,0.0,-5.14,7.41,0.01,16376905.4114
2329,600231.SH,凌钢股份,普钢,0.0,-5.13,3.38,0.03,936625.9671
2182,600066.SH,宇通客车,汽车整车,0.0,-5.13,13.9,0.02,3077375.52
946,002485.SZ,希努尔,服饰,1.0,-5.13,8.51,0.03,462940.7449
1896,300510.SZ,金冠股份,电气设备,1.0,-5.13,11.78,0.06,251116.4558
1298,002850.SZ,科达利,机械基件,0.0,-5.12,25.93,0.04,240884.8589
3013,601229.SH,上海银行,银行,0.0,-5.12,12.13,0.01,6302235.4262
3351,603500.SH,祥和实业,运输设备,0.0,-5.11,12.85,0.03,64764.0
2595,600567.SH,山鹰纸业,造纸,0.0,-5.11,3.97,0.04,1820080.1803
13,000017.SZ,深中华A,文教休闲,1.0,-5.11,5.34,0.08,161791.8583
2475,600403.SH,大有能源,煤炭开采,0.0,-5.11,4.35,0.04,1040003.3949
2216,600103.SH,青山纸业,造纸,0.0,-5.11,3.21,0.02,340851.1536
1890,300504.SZ,天邑股份,通信设备,0.0,-5.11,32.02,0.03,214060.104
1224,002770.SZ,科迪乳业,乳制品,0.0,-5.1,3.82,0.04,222749.0789
2569,600535.SH,天士力,中成药,1.0,-5.1,22.95,0.02,3471568.9956
2468,600395.SH,盘江股份,煤炭开采,0.0,-5.1,5.65,0.02,935104.3015
2573,600539.SH,*ST狮头,水泥,0.0,-5.08,7.17,0.03,164910.0
2293,600190.SH,锦州港,港口,1.0,-5.08,3.56,0.09,633496.4927
2585,600556.SH,ST慧球,软件服务,0.0,-5.08,7.14,0.01,281882.7075
827,002366.SZ,台海核电,专用机械,0.0,-5.07,14.63,0.05,715510.0157
1374,002932.SZ,明德生物,医疗保健,0.0,-5.06,47.15,0.03,78487.2432
3134,603000.SH,人民网,互联网,0.0,-5.06,28.59,0.06,3161170.7291
2674,600654.SH,ST中安,软件服务,0.0,-5.06,2.32,0.04,175170.0117
45,000060.SZ,中金岭南,铅锌,0.0,-5.06,5.14,0.03,1834065.9574
3106,601899.SH,紫金矿业,黄金,0.0,-5.05,3.61,0.02,6092137.0272
3264,603233.SH,大参林,医药商业,0.0,-5.05,42.8,0.03,274567.0376
1788,300402.SZ,宝色股份,专用机械,0.0,-5.05,10.01,0.04,86386.3
1787,300401.SZ,花园生物,食品,1.0,-5.05,15.2,0.04,697694.706
323,000807.SZ,云铝股份,铝,0.0,-5.04,5.14,0.03,1248830.2502
196,000623.SZ,吉林敖东,中成药,0.0,-5.04,18.36,0.03,2053985.9262
3060,601618.SH,中国中冶,建筑施工,1.0,-5.04,3.63,0.03,6480500.7587
2946,601000.SH,唐山港,港口,0.0,-5.03,3.1,0.05,1727892.2588
1033,002573.SZ,清新环境,环境保护,0.0,-5.03,9.1,0.05,981561.8768
1238,002785.SZ,万里石,其他建材,0.0,-5.03,10.62,0.05,211440.8366
1938,300554.SZ,三超新材,矿物制品,0.0,-5.03,19.91,0.05,92759.147
3515,603856.SH,东宏股份,塑料,1.0,-5.03,12.88,0.04,117760.552
313,000795.SZ,英洛华,矿物制品,0.0,-5.03,5.19,0.02,460026.9216
241,000688.SZ,国城矿业,铅锌,0.0,-5.02,12.58,0.01,1430717.1025
2956,601011.SH,宝泰隆,焦炭加工,0.0,-5.01,6.56,0.04,1049088.4492
2119,300745.SZ,欣锐科技,汽车配件,0.0,-5.01,38.67,0.03,110712.21
1773,300387.SZ,富邦股份,化工原料,0.0,-5.01,6.99,0.05,201388.5817
1820,300434.SZ,金石东方,化学制药,1.0,-5.01,10.34,0.06,207566.3077
1112,002652.SZ,扬子新材,其他建材,0.0,-5.0,5.07,0.07,258329.9862
2275,600170.SH,上海建工,建筑施工,0.0,-5.0,3.86,0.04,3275947.2326
1910,300525.SZ,博思软件,软件服务,0.0,-5.0,33.63,0.07,263770.5456
404,000927.SZ,一汽夏利,汽车整车,1.0,-5.0,3.89,0.03,620521.5034
1211,002756.SZ,永兴特钢,特种钢,0.0,-5.0,15.79,0.03,292029.8745
2577,600546.SH,山煤国际,煤炭开采,0.0,-5.0,3.85,0.02,763245.6139
914,002453.SZ,华软科技,化工原料,0.0,-5.0,6.39,0.02,354465.9663
206,000635.SZ,英力特,化工原料,1.0,-5.0,9.99,0.09,302784.5144
876,002415.SZ,海康威视,电器仪表,1.0,-5.0,35.5,0.04,28665200.9537
470,002008.SZ,大族激光,电器仪表,1.0,-4.99,44.51,0.04,4421597.3617
2172,600055.SH,万东医疗,医疗保健,1.0,-4.99,13.62,0.1,736591.663
252,000703.SZ,恒逸石化,化纤,0.0,-4.99,13.47,0.02,3062533.2813
3164,603033.SH,三维股份,橡胶,0.0,-4.99,21.48,0.02,118784.4
1487,300098.SZ,高新兴,通信设备,1.0,-4.99,10.71,0.05,1394344.2605
3174,603045.SH,福达合金,电气设备,0.0,-4.99,30.99,0.06,76173.42
346,000837.SZ,秦川机床,机床制造,0.0,-4.98,5.03,0.03,293056.0874
2972,601098.SH,中南传媒,出版业,0.0,-4.98,13.17,0.01,2365332.0
315,000797.SZ,中国武夷,全国地产,1.0,-4.98,6.03,0.09,783566.5283
667,002205.SZ,国统股份,其他建材,0.0,-4.98,15.23,0.05,176899.5234
2155,600027.SH,华电国际,火力发电,0.0,-4.98,4.64,0.01,3246024.7766
1534,300145.SZ,中金环境,专用机械,1.0,-4.98,4.14,0.06,612320.5128
212,000651.SZ,格力电器,家用电器,1.0,-4.97,45.37,0.02,27085054.1576
3507,603828.SH,柯利达,装修装饰,1.0,-4.97,10.73,0.03,444407.7685
1695,300307.SZ,慈星股份,纺织机械,0.0,-4.97,6.98,0.02,553669.8432
2610,600583.SH,海油工程,石油开采,0.0,-4.97,5.76,0.02,2546700.3648
3146,603013.SH,亚普股份,汽车配件,1.0,-4.96,18.55,0.04,111300.0
2926,600977.SH,中国电影,影视音像,0.0,-4.96,16.4,0.03,926600.0
1200,002743.SZ,富煌钢构,钢加工,0.0,-4.96,6.8,0.03,227518.3984
3077,601766.SH,中国中车,运输设备,0.0,-4.96,9.25,0.01,21198865.371
1949,300566.SZ,激智科技,元器件,1.0,-4.96,17.0,0.06,160791.5539
3461,603721.SH,中广天择,影视音像,1.0,-4.95,20.9,0.09,98953.3448
2399,600313.SH,农发种业,种植业,0.0,-4.95,2.96,0.05,301741.5437
2655,600634.SH,*ST富控,互联网,0.0,-4.95,2.94,0.02,169265.2318
318,000800.SZ,一汽轿车,汽车整车,1.0,-4.95,8.38,0.03,1183049.9174
1347,002902.SZ,铭普光磁,元器件,0.0,-4.94,25.41,0.04,183650.775
3040,601518.SH,吉林高速,路桥,0.0,-4.94,3.12,0.03,378518.4
2079,300700.SZ,岱勒新材,矿物制品,0.0,-4.93,25.25,0.05,111876.4375
9,000011.SZ,深物业A,区域地产,0.0,-4.93,10.55,0.03,185535.0704
803,002342.SZ,巨力索具,机械基件,0.0,-4.92,4.18,0.07,368314.6913
3304,603332.SH,苏州龙杰,化纤,0.0,-4.91,41.4,0.02,123102.9
2294,600191.SH,华资实业,食品,0.0,-4.91,5.5,0.02,266712.6
1196,002739.SZ,万达电影,影视音像,0.0,-4.9,22.99,0.04,4049552.3394
763,002302.SZ,西部建设,水泥,1.0,-4.9,12.2,0.1,1511651.797
2141,600010.SH,包钢股份,普钢,0.0,-4.9,1.96,0.03,6208733.4711
506,002044.SZ,美年健康,医疗保健,2.0,-4.89,17.02,0.02,3990448.8573
520,002058.SZ,威尔泰,电器仪表,1.0,-4.89,14.01,0.09,200971.1131
962,002501.SZ,利源精制,铝,0.0,-4.89,3.58,0.04,358466.7368
427,000961.SZ,中南建设,建筑施工,0.0,-4.89,8.1,0.04,2996868.9825
1278,002828.SZ,贝肯能源,石油开采,0.0,-4.89,12.65,0.03,124935.448
1239,002786.SZ,银宝山新,专用机械,1.0,-4.89,10.09,0.03,384671.16
381,000899.SZ,赣能股份,火力发电,0.0,-4.88,5.32,0.03,519058.5712
2184,600068.SH,葛洲坝,建筑施工,0.0,-4.88,7.12,0.03,3278601.5173
3188,603079.SH,圣达生物,食品,0.0,-4.88,20.56,0.02,75067.7674
2441,600365.SH,通葡股份,红黄药酒,0.0,-4.87,4.61,0.06,184400.0
2028,300649.SZ,杭州园林,建筑施工,0.0,-4.87,26.2,0.03,83840.0
1272,002822.SZ,中装建设,装修装饰,0.0,-4.87,5.97,0.04,182717.82
183,000607.SZ,华媒控股,广告包装,0.0,-4.87,5.43,0.03,480478.9632
348,000839.SZ,中信国安,综合类,0.0,-4.86,5.69,0.05,2229915.0979
721,002260.SZ,*ST德奥,航空,0.0,-4.86,3.4,0.05,90168.0
2877,600877.SH,ST嘉陵,摩托车,0.0,-4.86,4.93,0.01,338830.0457
1878,300492.SZ,山鼎设计,建筑施工,0.0,-4.86,25.59,0.03,75099.9326
1103,002643.SZ,万润股份,化工原料,1.0,-4.86,11.52,0.04,1027732.6771
1447,300057.SZ,万顺股份,广告包装,0.0,-4.85,7.78,0.04,282865.0307
3277,603288.SH,海天味业,食品,1.0,-4.85,75.01,0.01,20255470.4193
1221,002767.SZ,先锋电子,电器仪表,1.0,-4.85,15.99,0.05,197695.1633
2814,600808.SH,马钢股份,普钢,0.0,-4.85,3.96,0.02,2363229.4697
1635,300247.SZ,融捷健康,医疗保健,0.0,-4.85,3.98,0.04,243658.9014
368,000882.SZ,华联股份,百货,0.0,-4.85,3.02,0.06,749610.8517
2479,600409.SH,三友化工,化工原料,0.0,-4.85,6.76,0.03,1377229.9566
1185,002728.SZ,特一药业,中成药,0.0,-4.84,16.41,0.03,196200.7628
1041,002581.SZ,未名医药,生物制药,0.0,-4.84,8.24,0.04,330250.7425
654,002192.SZ,融捷股份,专用机械,0.0,-4.83,29.5,0.02,699125.6448
2634,600609.SH,金杯汽车,汽车配件,1.0,-4.83,3.82,0.04,417398.8444
719,002258.SZ,利尔化学,农药化肥,0.0,-4.83,15.33,0.02,801670.0599
1673,300285.SZ,国瓷材料,陶瓷,1.0,-4.83,20.04,0.06,819020.2349
2626,600600.SH,青岛啤酒,啤酒,0.0,-4.83,37.94,0.01,2640296.2629
2165,600039.SH,四川路桥,建筑施工,0.0,-4.83,3.78,0.02,1306773.5279
1255,002803.SZ,吉宏股份,广告包装,1.0,-4.83,18.49,0.04,144286.9776
2933,600984.SH,建设机械,工程机械,1.0,-4.83,6.42,0.02,504686.1279
264,000718.SZ,苏宁环球,区域地产,0.0,-4.83,3.76,0.02,860784.8776
2199,600083.SH,博信股份,建筑施工,0.0,-4.82,17.86,0.01,407196.0802
314,000796.SZ,凯撒旅游,旅游服务,0.0,-4.82,8.02,0.03,643623.1717
2762,600749.SH,*ST藏旅,旅游景点,0.0,-4.82,10.0,0.02,226965.517
724,002263.SZ,*ST东南,塑料,0.0,-4.81,2.03,0.01,381307.1003
87,000418.SZ,小天鹅A,家用电器,1.0,-4.81,54.37,0.01,2388822.8672
3283,603301.SH,振德医疗,医疗保健,0.0,-4.81,35.33,0.03,88325.0
2466,600392.SH,盛和资源,小金属,0.0,-4.81,11.58,0.03,1660887.3836
1147,002687.SZ,乔治白,服饰,0.0,-4.81,6.66,0.04,212735.052
110,000514.SZ,渝开发,区域地产,0.0,-4.81,4.44,0.03,374634.3085
144,000554.SZ,泰山石油,石油贸易,0.0,-4.81,6.03,0.04,218677.7757
3318,603359.SH,东珠生态,建筑施工,1.0,-4.8,19.32,0.09,295499.941
963,002502.SZ,骅威文化,影视音像,0.0,-4.8,4.65,0.05,288980.9683
3229,603165.SH,荣晟环保,造纸,0.0,-4.8,20.63,0.04,91498.176
238,000685.SZ,中山公用,水务,0.0,-4.8,8.65,0.02,1084043.8704
2232,600119.SH,长江投资,仓储物流,0.0,-4.79,7.63,0.04,234546.2
3453,603708.SH,家家悦,超市连锁,0.0,-4.79,23.3,0.01,365742.1947
2193,600077.SH,宋都股份,全国地产,0.0,-4.79,3.23,0.02,432859.5113
3085,601808.SH,中海油服,石油开采,0.0,-4.79,9.61,0.01,2845009.748
2142,600011.SH,华能国际,火力发电,0.0,-4.79,7.0,0.01,7350000.0
3287,603308.SH,应流股份,专用机械,0.0,-4.79,10.76,0.04,430410.76
1051,002591.SZ,恒大高新,化工原料,0.0,-4.78,8.09,0.04,147149.9573
2151,600022.SH,山东钢铁,普钢,0.0,-4.78,2.02,0.03,2211203.0224
1954,300571.SZ,平治信息,互联网,2.0,-4.78,60.2,0.07,415036.86
711,002249.SZ,大洋电机,电气设备,1.0,-4.78,4.88,0.09,1119286.64
3365,603533.SH,掌阅科技,互联网,0.0,-4.78,23.0,0.05,375248.5305
972,002511.SZ,中顺洁柔,造纸,0.0,-4.78,8.25,0.03,1037949.113
82,000411.SZ,英特集团,医药商业,0.0,-4.78,13.59,0.03,281722.4952
3480,603777.SH,来伊份,食品,0.0,-4.77,11.56,0.03,127884.7056
3491,603801.SH,志邦家居,家居用品,0.0,-4.77,29.1,0.02,242185.5153
2904,600919.SH,江苏银行,银行,0.0,-4.77,7.27,0.02,4367980.5877
285,000752.SZ,西藏发展,啤酒,0.0,-4.77,7.69,0.04,202826.2146
2164,600038.SH,中直股份,航空,1.0,-4.77,46.29,0.03,2728687.7184
2510,600463.SH,空港股份,园区开发,1.0,-4.77,8.49,0.09,254700.0
1507,300118.SZ,东方日升,半导体,1.0,-4.77,10.15,0.1,692778.7039
756,002295.SZ,精艺股份,铜,0.0,-4.77,8.08,0.02,202195.94
563,002101.SZ,广东鸿图,机械基件,0.0,-4.76,9.21,0.05,391988.1722
2630,600604.SH,市北高新,园区开发,0.0,-4.76,16.75,0.12,2234759.3859
944,002483.SZ,润邦股份,工程机械,0.0,-4.76,4.49,0.04,301382.3356
1777,300391.SZ,康跃科技,机械基件,1.0,-4.75,13.15,0.04,175829.8677
2947,601001.SH,大同煤业,煤炭开采,0.0,-4.75,4.86,0.01,813418.2
2145,600016.SH,民生银行,银行,0.0,-4.75,6.43,0.01,22802145.226
1670,300282.SZ,三盛教育,文教休闲,0.0,-4.74,14.38,0.01,327044.6751
139,000548.SZ,湖南投资,路桥,0.0,-4.74,5.1,0.04,254592.5335
3201,603101.SH,汇嘉时代,百货,0.0,-4.74,13.53,0.04,97416.0
1614,300226.SZ,上海钢联,互联网,1.0,-4.74,76.2,0.03,1156412.0001
356,000860.SZ,顺鑫农业,白酒,1.0,-4.74,43.69,0.03,2492907.675
194,000620.SZ,新华联,全国地产,0.0,-4.74,4.71,0.04,893336.5956
2927,600978.SH,宜华生活,家居用品,0.0,-4.74,4.93,0.04,731054.912
308,000789.SZ,万年青,水泥,0.0,-4.74,12.62,0.03,774047.4779
3065,601666.SH,平煤股份,煤炭开采,1.0,-4.74,4.35,0.01,1027106.7672
2180,600063.SH,皖维高新,化纤,1.0,-4.73,3.41,0.1,656730.09
3479,603776.SH,永安行,公共交通,1.0,-4.73,26.49,0.05,228176.7938
895,002434.SZ,万里扬,汽车配件,0.0,-4.73,6.69,0.02,681762.0447
2265,600159.SH,大龙地产,区域地产,0.0,-4.73,3.09,0.05,256470.9987
3129,601992.SH,金隅集团,水泥,0.0,-4.73,4.08,0.03,3400336.5717
2862,600862.SH,中航高科,航空,0.0,-4.73,8.04,0.05,1120011.482
2097,300720.SZ,海川智能,电器仪表,1.0,-4.73,29.11,0.01,70113.7638
1526,300137.SZ,先河环保,环境保护,0.0,-4.72,10.42,0.03,493798.0846
299,000777.SZ,中核科技,机械基件,0.0,-4.72,15.01,0.04,575493.2331
