,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
1171,002713.SZ,东易日盛,装修装饰,1.0,-0.46,18.7,0.11,467830.3037
32,000039.SZ,中集集团,轻工机械,1.0,-0.45,13.4,0.01,1698587.7533
2742,600729.SH,重庆百货,百货,1.0,-0.43,33.61,0.04,1365999.3489
3082,601799.SH,星宇股份,汽车配件,0.0,-0.39,56.8,0.03,1568561.7178
3188,603079.SH,圣达生物,食品,0.0,-0.38,21.4,0.05,78134.7384
1023,002563.SZ,森马服饰,服饰,1.0,-0.38,10.69,0.02,1965724.6593
2716,600702.SH,舍得酒业,白酒,0.0,-0.36,27.85,0.01,917710.415
1795,300409.SZ,道氏技术,陶瓷,1.0,-0.36,20.3,0.06,477053.8895
2162,600036.SH,招商银行,银行,1.0,-0.36,31.45,0.02,64878030.2292
212,000651.SZ,格力电器,家用电器,1.0,-0.35,45.46,0.01,27138782.4995
156,000568.SZ,泸州老窖,白酒,1.0,-0.33,51.43,0.02,7509321.5322
2958,601015.SH,陕西黑猫,焦炭加工,1.0,-0.33,6.24,0.05,700193.6841
2792,600782.SH,新钢股份,普钢,1.0,-0.33,6.06,0.01,1932365.9538
452,000993.SZ,闽东电力,水力发电,1.0,-0.33,6.47,0.06,241331.0
3083,601800.SH,中国交建,建筑施工,1.0,-0.33,12.35,0.01,14507835.7499
2689,600674.SH,川投能源,水力发电,0.0,-0.32,9.33,0.01,4107197.0678
2272,600167.SH,联美控股,供气供热,1.0,-0.3,13.57,0.06,1115173.6275
2555,600519.SH,贵州茅台,白酒,2.0,-0.28,778.0,0.03,97732188.84
1066,002606.SZ,大连电瓷,电气设备,1.0,-0.27,7.89,0.07,318651.4054
447,000985.SZ,大庆华科,化工原料,0.0,-0.27,14.33,0.01,185773.4035
1293,002845.SZ,同兴达,元器件,1.0,-0.24,20.9,0.06,154260.7933
3102,601886.SH,江河集团,装修装饰,1.0,-0.22,9.28,0.03,1070958.4
2789,600779.SH,水井坊,白酒,0.0,-0.22,41.1,0.01,2007922.8188
2133,300760.SZ,迈瑞医疗,医疗保健,1.0,-0.2,130.45,0.03,1586272.0
174,000596.SZ,古井贡酒,白酒,1.0,-0.11,87.0,0.05,3337320.0
3451,603706.SH,东方环宇,供气供热,1.0,-0.07,28.44,0.05,113760.0
