,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
616,002154.SZ,报喜鸟,服饰,1.0,-0.917,-0.917,0.926,362125.9728
2864,600867.SH,通化东宝,生物制药,1.0,-0.911,-0.911,0.077,2551586.6236
1018,002558.SZ,巨人网络,互联网,1.0,-0.896,-0.896,0.552,855500.0481
2081,300705.SZ,九典制药,化学制药,1.0,-0.867,-0.867,0.477,118550.56
3479,603787.SH,新日股份,摩托车,1.0,-0.854,-0.854,0.766,74647.17
2055,300678.SZ,中科信息,软件服务,1.0,-0.843,-0.843,8.2,180303.939
796,002335.SZ,科华恒盛,电气设备,1.0,-0.841,-0.841,0.242,372805.2156
733,002272.SZ,川润股份,机械基件,1.0,-0.833,-0.833,0.0,152626.7287
745,002284.SZ,亚太股份,汽车配件,1.0,-0.83,-0.83,2.092,334767.8717
181,000605.SZ,渤海股份,水务,1.0,-0.826,-0.826,0.728,264251.8923
1464,300077.SZ,国民技术,半导体,1.0,-0.817,-0.817,1.177,465209.862
1440,300052.SZ,中青宝,互联网,1.0,-0.815,-0.815,1.643,257440.7454
769,002308.SZ,威创股份,电脑设备,1.0,-0.805,-0.805,0.203,445481.3666
138,000547.SZ,航天发展,通信设备,1.0,-0.805,-0.805,1.42,1114369.011
182,000606.SZ,顺利办,互联网,1.0,-0.803,-0.803,1.294,342079.4528
226,000670.SZ,盈方微,元器件,1.0,-0.796,-0.796,1.872,228453.9002
2307,600210.SH,紫江企业,广告包装,1.0,-0.792,-0.792,0.532,573326.2677
3456,603718.SH,海利生物,生物制药,1.0,-0.79,-0.791,0.319,810796.0
2533,600498.SH,烽火通信,通信设备,1.0,-0.791,-0.791,3.056,3419565.9844
2962,601058.SH,赛轮轮胎,汽车配件,1.0,-0.784,-0.784,0.791,550585.0781
2161,600038.SH,中直股份,航空,1.0,-0.783,-0.783,0.496,2627297.7232
1644,300258.SZ,精锻科技,汽车配件,1.0,-0.779,-0.779,0.785,483271.3204
61,000150.SZ,宜华健康,医疗保健,1.0,-0.779,-0.779,0.785,664941.95
1296,002848.SZ,高斯贝尔,通信设备,1.0,-0.775,-0.775,2.628,126650.4208
37,000046.SZ,泛海控股,全国地产,1.0,-0.765,-0.765,0.0,2685933.1248
3454,603716.SH,塞力斯,医药商业,1.0,-0.76,-0.76,1.768,165975.9393
1290,002841.SZ,视源股份,元器件,1.0,-0.759,-0.759,4.464,445600.6642
746,002285.SZ,世联行,房产服务,1.0,-0.744,-0.743,1.498,1089427.9305
1783,300399.SZ,京天利,互联网,1.0,-0.742,-0.741,0.64,126414.113
334,000821.SZ,京山轻机,轻工机械,1.0,-0.737,-0.737,2.228,364121.5326
1887,300503.SZ,昊志机电,机械基件,1.0,-0.735,-0.735,10.053,106699.2254
2555,600522.SH,中天科技,通信设备,1.0,-0.734,-0.734,0.739,2925033.185
3169,603043.SH,广州酒家,食品,2.0,-0.351,-0.733,0.269,374764.5709
1051,002591.SZ,恒大高新,化工原料,1.0,-0.733,-0.733,1.625,125141.1256
2528,600491.SH,龙元建设,建筑施工,1.0,-0.729,-0.729,1.762,874635.3
2309,600212.SH,江泉实业,综合类,1.0,-0.725,-0.725,0.243,210819.2518
3538,603899.SH,晨光文具,文教休闲,1.0,-0.724,-0.724,2.519,2845560.0
2959,601021.SH,春秋航空,空运,1.0,-0.718,-0.718,1.265,3082064.1038
1265,002815.SZ,崇达技术,元器件,1.0,-0.716,-0.716,0.0,334231.1116
427,000961.SZ,中南建设,建筑施工,2.0,-0.315,-0.707,0.997,2623185.3193
862,002401.SZ,中远海科,软件服务,1.0,-0.705,-0.705,0.406,297458.2552
2729,600719.SH,大连热电,供气供热,1.0,-0.699,-0.699,0.939,173977.828
1287,002838.SZ,道恩股份,塑料,3.0,-0.223,-0.696,0.501,151141.8635
2422,600345.SH,长江通信,通信设备,1.0,-0.696,-0.696,0.919,456390.0
1185,002728.SZ,特一药业,中成药,1.0,-0.692,-0.692,0.279,171929.7361
1246,002793.SZ,东音股份,专用机械,1.0,-0.69,-0.69,0.781,74797.2509
2749,600739.SH,辽宁成大,商贸代理,1.0,-0.688,-0.689,0.953,1782111.9356
864,002403.SZ,爱仕达,家用电器,1.0,-0.686,-0.687,0.806,256401.5781
2521,600483.SH,福能股份,火力发电,1.0,-0.686,-0.687,1.613,1368710.1563
2064,300687.SZ,赛意信息,软件服务,1.0,-0.685,-0.685,4.55,142488.6986
1022,002562.SZ,兄弟科技,化学制药,1.0,-0.685,-0.685,1.149,226464.5918
3003,601216.SH,君正集团,化工原料,1.0,-0.678,-0.678,1.024,2497653.1474
2037,300660.SZ,江苏雷利,电气设备,1.0,-0.675,-0.675,0.0,93701.16
389,000909.SZ,数源科技,综合类,1.0,-0.672,-0.672,0.677,231385.5073
1587,300201.SZ,海伦哲,专用机械,1.0,-0.667,-0.667,10.067,429951.5351
2974,601108.SH,财通证券,证券,1.0,-0.663,-0.663,0.334,2170836.7667
2596,600571.SH,信雅达,软件服务,1.0,-0.66,-0.66,2.39,332386.6643
3192,603090.SH,宏盛股份,专用机械,1.0,-0.659,-0.659,0.0,55204.5241
3499,603822.SH,嘉澳环保,环境保护,1.0,-0.643,-0.643,3.687,130179.4216
2166,600052.SH,浙江广厦,区域地产,1.0,-0.641,-0.641,0.323,271126.4076
1519,300132.SZ,青松股份,化工原料,1.0,-0.64,-0.64,1.448,466158.967
286,000753.SZ,漳州发展,汽车服务,1.0,-0.631,-0.631,0.317,279390.3082
2610,600586.SH,金晶科技,玻璃,1.0,-0.631,-0.631,0.317,456346.8812
1342,002897.SZ,意华股份,元器件,1.0,-0.627,-0.627,0.789,129056.6098
1958,300578.SZ,会畅通讯,通信设备,1.0,-0.626,-0.626,10.019,105632.9651
39,000049.SZ,德赛电池,电气设备,1.0,-0.626,-0.626,1.355,660063.8614
3091,601869.SH,长飞光纤,通信设备,1.0,-0.618,-0.618,2.154,323549.6872
3278,603300.SH,华铁科技,钢加工,1.0,-0.614,-0.614,2.469,201859.32
1931,300549.SZ,优德精密,专用机械,1.0,-0.606,-0.606,0.152,91003.2381
3493,603811.SH,诚意药业,化学制药,1.0,-0.59,-0.59,0.415,135803.304
1898,300514.SZ,友讯达,通信设备,1.0,-0.587,-0.587,3.629,110912.96
3501,603825.SH,华扬联众,互联网,1.0,-0.585,-0.585,0.0,125551.7328
3140,603011.SH,合锻智能,机床制造,1.0,-0.585,-0.585,4.51,237823.9572
2077,300700.SZ,岱勒新材,矿物制品,1.0,-0.578,-0.578,0.223,99337.415
2927,600982.SH,宁波热电,供气供热,1.0,-0.578,-0.578,0.581,258437.78
949,002488.SZ,金固股份,汽车配件,1.0,-0.576,-0.575,1.303,538165.8373
1269,002819.SZ,东方中科,电器仪表,1.0,-0.574,-0.574,1.396,93371.9852
1787,300403.SZ,汉宇集团,家用电器,1.0,-0.567,-0.567,0.19,200756.5378
3285,603311.SH,金海环境,专用机械,1.0,-0.565,-0.565,0.095,221970.0
3428,603669.SH,灵康药业,化学制药,1.0,-0.548,-0.548,0.092,396396.0
688,002226.SZ,江南化工,化工原料,1.0,-0.542,-0.543,1.091,506632.1312
995,002535.SZ,林州重机,工程机械,1.0,-0.542,-0.542,10.082,238552.2337
2268,600166.SH,福田汽车,汽车整车,1.0,-0.535,-0.535,1.075,1253984.6825
1201,002745.SZ,木林森,半导体,1.0,-0.52,-0.52,0.299,698706.3364
1600,300214.SZ,日科化学,化工原料,1.0,-0.516,-0.516,0.346,179262.9038
1976,300597.SZ,吉大通信,通信设备,1.0,-0.507,-0.507,2.549,191041.7217
860,002399.SZ,海普瑞,化学制药,1.0,-0.504,-0.504,1.243,2742596.5471
2524,600487.SH,亨通光电,通信设备,1.0,-0.495,-0.495,1.543,3795063.7936
865,002404.SZ,嘉欣丝绸,纺织,1.0,-0.493,-0.493,0.0,241714.1843
3365,603555.SH,贵人鸟,服饰,1.0,-0.491,-0.491,0.822,385333.1137
196,000623.SZ,吉林敖东,中成药,1.0,-0.487,-0.487,0.306,1833596.3688
1096,002636.SZ,金安国纪,元器件,1.0,-0.486,-0.486,10.012,221997.1305
3470,603758.SH,秦安股份,汽车配件,1.0,-0.485,-0.485,0.163,82235.3101
1628,300242.SZ,佳云科技,互联网,1.0,-0.482,-0.482,0.968,215087.4916
3536,603897.SH,长城科技,电气设备,1.0,-0.482,-0.482,0.0,101286.6
2242,600133.SH,东湖高新,园区开发,1.0,-0.481,-0.481,1.127,374829.3084
1761,300377.SZ,赢时胜,软件服务,1.0,-0.48,-0.48,1.847,650087.2453
1951,300570.SZ,太辰光,元器件,1.0,-0.478,-0.478,6.145,210788.7937
810,002349.SZ,精华制药,中成药,1.0,-0.476,-0.476,0.16,515156.5213
1897,300513.SZ,恒实科技,软件服务,1.0,-0.476,-0.476,0.913,142958.792
566,002104.SZ,恒宝股份,元器件,1.0,-0.47,-0.47,0.0,383575.0185
2871,600874.SH,创业环保,环境保护,1.0,-0.468,-0.468,0.588,929580.3077
1371,002929.SZ,润建通信,通信设备,1.0,-0.467,-0.467,1.844,179853.1294
1942,300560.SZ,中富通,通信设备,2.0,-0.226,-0.465,1.194,130522.581
2924,600979.SH,广安爱众,水力发电,1.0,-0.462,-0.462,0.0,309411.5149
979,002518.SZ,科士达,电器仪表,1.0,-0.461,-0.461,2.086,491554.8539
734,002273.SZ,水晶光电,元器件,1.0,-0.459,-0.459,3.413,911253.3613
610,002148.SZ,北纬科技,互联网,1.0,-0.457,-0.457,6.269,308605.9763
3293,603322.SH,超讯通信,通信设备,1.0,-0.45,-0.45,9.419,153857.5109
2670,600653.SH,申华控股,汽车服务,2.0,-0.218,-0.448,1.351,392935.5713
3001,601211.SH,国泰君安,证券,1.0,-0.447,-0.447,0.449,13446327.0497
3361,603533.SH,掌阅科技,互联网,1.0,-0.446,-0.446,0.056,291551.793
1811,300427.SZ,红相股份,电气设备,1.0,-0.443,-0.443,4.363,287105.2314
2561,600529.SH,山东药玻,医疗保健,1.0,-0.428,-0.428,1.718,768228.1545
3137,603008.SH,喜临门,家居用品,1.0,-0.425,-0.425,2.345,306777.6
102,000503.SZ,国新健康,医疗保健,1.0,-0.422,-0.422,4.419,1550468.3019
1198,002741.SZ,光华科技,化工原料,1.0,-0.421,-0.421,0.212,527735.297
674,002212.SZ,南洋股份,电气设备,1.0,-0.416,-0.416,0.348,925778.168
551,002089.SZ,新海宜,通信设备,2.0,-0.189,-0.412,3.934,470068.4652
1874,300490.SZ,华自科技,电气设备,1.0,-0.407,-0.407,1.063,252224.1954
2399,600317.SH,营口港,港口,1.0,-0.398,-0.398,0.0,1618245.7508
1940,300558.SZ,贝达药业,化学制药,1.0,-0.397,-0.397,0.512,599728.112
630,002168.SZ,惠程科技,电气设备,1.0,-0.396,-0.396,0.497,799575.7028
1878,300494.SZ,盛天网络,互联网,1.0,-0.394,-0.394,0.89,231138.171
2323,600228.SH,ST昌九,化工原料,1.0,-0.384,-0.384,0.771,189194.88
237,000683.SZ,远兴能源,化工原料,1.0,-0.377,-0.377,0.758,760558.8649
1756,300371.SZ,汇中股份,电器仪表,1.0,-0.366,-0.365,1.174,117790.9835
3578,603989.SH,艾华集团,元器件,1.0,-0.346,-0.346,0.842,793653.4636
836,002375.SZ,亚厦股份,装修装饰,1.0,-0.345,-0.345,0.0,722247.607
2123,300751.SZ,迈为股份,专用机械,1.0,-0.341,-0.341,4.211,237757.0
2799,600794.SH,保税科技,仓储物流,1.0,-0.341,-0.341,0.0,347939.6538
1165,002706.SZ,良信电器,电气设备,1.0,-0.339,-0.339,0.17,320131.6402
1264,002813.SZ,路畅科技,汽车配件,1.0,-0.326,-0.326,0.287,73470.0
1411,300023.SZ,宝德股份,专用机械,1.0,-0.324,-0.324,10.081,97764.7874
3138,603009.SH,北特科技,汽车配件,1.0,-0.323,-0.323,0.647,199453.7015
932,002471.SZ,中超控股,电气设备,1.0,-0.322,-0.321,0.968,393426.3334
3550,603920.SH,世运电路,元器件,1.0,-0.32,-0.32,0.481,160647.1526
861,002400.SZ,省广集团,广告包装,1.0,-0.312,-0.313,2.821,543529.3471
984,002523.SZ,天桥起重,工程机械,1.0,-0.314,-0.313,10.063,472574.0968
3290,603319.SH,湘油泵,汽车配件,1.0,-0.313,-0.313,0.941,127700.6799
393,000913.SZ,钱江摩托,摩托车,1.0,-0.312,-0.313,0.836,437657.8975
2441,600368.SH,五洲交通,路桥,1.0,-0.307,-0.307,0.615,368081.6862
397,000919.SZ,金陵药业,化学制药,1.0,-0.292,-0.292,0.293,344066.0911
2763,600754.SH,锦江股份,酒店餐饮,1.0,-0.289,-0.289,2.818,1608972.5129
1082,002622.SZ,融钰集团,电气设备,1.0,-0.286,-0.286,2.865,301544.5451
2507,600463.SH,空港股份,园区开发,1.0,-0.276,-0.276,0.415,217800.0
3439,603690.SH,至纯科技,专用机械,1.0,-0.273,-0.273,0.767,169511.664
2112,300739.SZ,明阳电路,元器件,1.0,-0.272,-0.272,0.683,102194.4
1267,002817.SZ,黄山胶囊,化学制药,1.0,-0.271,-0.271,0.054,76433.6
1751,300366.SZ,创意信息,软件服务,1.0,-0.268,-0.269,0.808,241234.8139
3221,603158.SH,腾龙股份,汽车配件,1.0,-0.267,-0.267,2.076,330664.1088
1930,300548.SZ,博创科技,元器件,1.0,-0.266,-0.266,0.95,116042.22
1036,002576.SZ,通达动力,电气设备,1.0,-0.265,-0.265,1.596,165707.6028
2616,600593.SH,大连圣亚,旅游服务,1.0,-0.257,-0.257,0.074,350336.0
2679,600664.SH,哈药股份,化学制药,1.0,-0.257,-0.257,0.516,977712.4796
2543,600509.SH,天富能源,火力发电,1.0,-0.256,-0.256,2.828,362278.6344
2400,600318.SH,新力金融,多元金融,1.0,-0.253,-0.253,0.254,382360.0
549,002087.SZ,新野纺织,纺织,1.0,-0.252,-0.252,2.778,331964.9273
48,000063.SZ,中兴通讯,通信设备,1.0,-0.249,-0.249,5.458,8691768.7121
2549,600516.SH,方大炭素,矿物制品,1.0,-0.246,-0.246,1.779,3650984.0987
3142,603013.SH,亚普股份,汽车配件,1.0,-0.239,-0.239,0.06,100320.0
1704,300318.SZ,博晖创新,医疗保健,1.0,-0.238,-0.238,0.716,306964.8893
2720,600710.SH,苏美达,工程机械,1.0,-0.234,-0.234,0.0,273401.268
2664,600647.SH,同达创业,综合类,1.0,-0.228,-0.228,0.382,182973.7683
2626,600603.SH,广汇物流,仓储物流,1.0,-0.227,-0.227,0.0,221786.4832
3330,603389.SH,亚振家居,家居用品,1.0,-0.216,-0.216,9.978,63841.44
2741,600731.SH,湖南海利,农药化肥,1.0,-0.209,-0.209,0.628,157120.1493
3118,601969.SH,海南矿业,普钢,1.0,-0.205,-0.205,0.617,955858.2335
153,000565.SZ,渝三峡A,染料涂料,1.0,-0.2,-0.2,0.2,216796.11
1646,300260.SZ,新莱应材,机械基件,1.0,-0.197,-0.197,0.296,138310.8785
597,002135.SZ,东南网架,建筑施工,1.0,-0.192,-0.192,0.385,500342.7326
1549,300162.SZ,雷曼股份,元器件,1.0,-0.19,-0.19,0.952,116104.9964
748,002287.SZ,奇正藏药,中成药,1.0,-0.189,-0.189,0.759,1077930.0
1568,300181.SZ,佐力药业,中成药,1.0,-0.183,-0.183,0.0,255125.527
1155,002695.SZ,煌上煌,食品,1.0,-0.179,-0.179,0.269,507378.2422
1538,300151.SZ,昌红科技,机械基件,1.0,-0.178,-0.178,1.779,163609.3345
442,000978.SZ,桂林旅游,旅游景点,1.0,-0.174,-0.174,0.522,208110.8797
148,000559.SZ,万向钱潮,汽车配件,1.0,-0.172,-0.172,0.0,1594073.4875
909,002448.SZ,中原内配,汽车配件,1.0,-0.17,-0.17,0.511,277861.9721
2970,601100.SH,恒立液压,工程机械,1.0,-0.163,-0.163,5.336,2280852.0
2693,600681.SH,百川能源,供气供热,1.0,-0.16,-0.16,0.56,436664.4404
3045,601595.SH,上海电影,影视音像,1.0,-0.148,-0.148,1.111,144751.8714
628,002166.SZ,莱茵生物,中成药,1.0,-0.146,-0.146,5.279,254149.5596
1733,300347.SZ,泰格医药,医疗保健,1.0,-0.139,-0.139,0.697,1825538.4939
1720,300334.SZ,津膜科技,专用机械,1.0,-0.136,-0.136,0.0,210954.4883
1828,300444.SZ,双杰电气,电气设备,1.0,-0.136,-0.136,0.137,221209.6159
2641,600619.SH,海立股份,机械基件,1.0,-0.113,-0.113,0.113,516941.2497
917,002456.SZ,欧菲科技,元器件,1.0,-0.078,-0.078,3.279,3529622.5144
361,000869.SZ,张裕A,红黄药酒,1.0,-0.072,-0.072,0.036,1264702.1712
845,002384.SZ,东山精密,通信设备,1.0,-0.068,-0.068,0.0,1709630.9137
3282,603306.SH,华懋科技,汽车配件,1.0,-0.067,-0.067,0.201,458380.4211
1297,002849.SZ,威星智能,电器仪表,1.0,-0.067,-0.067,0.0,86172.8631
600,002138.SZ,顺络电子,元器件,1.0,-0.059,-0.059,0.711,1188409.361
3310,603355.SH,莱克电气,家用电器,1.0,-0.043,-0.043,2.008,957187.0
1888,300504.SZ,天邑股份,通信设备,1.0,-0.038,-0.038,1.116,175620.204
422,000955.SZ,欣龙控股,纺织,1.0,0.0,0.0,1.591,240660.8888
369,000883.SZ,湖北能源,火力发电,1.0,0.0,0.0,0.258,2523757.2175
404,000927.SZ,一汽夏利,汽车整车,1.0,0.0,0.0,8.069,598189.11
2759,600749.SH,*ST藏旅,旅游景点,1.0,0.0,0.0,0.854,178735.3448
1579,300193.SZ,佳士科技,专用机械,1.0,0.0,0.0,0.56,328525.4313
78,000407.SZ,胜利股份,供气供热,1.0,0.0,0.0,0.245,304963.5301
1492,300105.SZ,龙源技术,电器仪表,1.0,0.0,0.0,0.474,217603.584
2319,600223.SH,鲁商置业,区域地产,1.0,0.0,0.0,0.0,329318.472
66,000157.SZ,中联重科,工程机械,1.0,0.0,0.0,0.0,2541836.6576
555,002093.SZ,国脉科技,电信运营,1.0,0.0,0.0,1.038,758621.3444
1138,002678.SZ,珠江钢琴,文教休闲,1.0,0.0,0.0,0.0,806066.5239
116,000521.SZ,长虹美菱,家用电器,1.0,0.0,0.0,0.0,271258.6866
1633,300247.SZ,融捷健康,医疗保健,1.0,0.0,0.0,0.273,225292.6526
3384,603590.SH,康辰药业,化学制药,1.0,0.0,0.0,1.203,131280.0
2539,600505.SH,西昌电力,水力发电,1.0,0.0,0.0,1.087,237333.4425
309,000790.SZ,泰合健康,中成药,1.0,0.0,0.0,0.431,260853.7376
2143,600017.SH,日照港,港口,1.0,0.0,0.0,0.0,938074.4358
759,002298.SZ,中电兴发,软件服务,1.0,0.0,0.0,0.15,346379.4201
3182,603077.SH,和邦生物,化工原料,1.0,0.0,0.0,4.706,1571962.5406
1439,300051.SZ,三五互联,互联网,1.0,0.0,0.0,0.503,152171.2982
249,000700.SZ,模塑科技,汽车配件,1.0,0.0,0.0,1.201,241699.1098
1249,002797.SZ,第一创业,证券,1.0,0.0,0.0,1.27,1223970.4709
3286,603313.SH,梦百合,家居用品,1.0,0.0,0.0,0.134,184951.4563
350,000850.SZ,华茂股份,纺织,1.0,0.0,0.0,0.279,338674.3136
2909,600960.SH,渤海汽车,汽车配件,1.0,0.0,0.0,0.0,256408.4679
387,000906.SZ,浙商中拓,批发业,1.0,0.0,0.0,1.721,351486.0506
1687,300301.SZ,长方集团,半导体,1.0,0.0,0.0,0.0,206985.6451
2630,600608.SH,ST沪科,钢加工,1.0,0.0,0.0,0.232,137536.4625
1766,300382.SZ,斯莱克,专用机械,1.0,0.0,0.0,1.066,321207.736
982,002521.SZ,齐峰新材,造纸,1.0,0.0,0.0,0.175,243267.5091
2655,600637.SH,东方明珠,影视音像,1.0,0.0,0.0,0.093,3674002.2163
476,002014.SZ,永新股份,塑料,1.0,0.0,0.0,0.143,341787.8054
2490,600433.SH,冠豪高新,造纸,1.0,0.0,0.0,1.622,478014.6066
742,002281.SZ,光迅科技,通信设备,1.0,0.035,0.035,7.908,1955455.6105
3432,603679.SH,华体科技,电气设备,1.0,0.042,0.042,1.058,96002.3449
1902,300518.SZ,盛讯达,软件服务,1.0,0.046,0.046,0.275,102230.0429
3379,603585.SH,苏利股份,化工原料,1.0,0.046,0.046,0.365,118908.0
2109,300736.SZ,百邦科技,通信设备,1.0,0.052,0.052,0.723,94603.869
1792,300408.SZ,三环集团,元器件,1.0,0.053,0.053,0.636,3133915.2146
1389,300001.SZ,特锐德,电气设备,1.0,0.054,0.054,6.595,1838345.5408
2941,600999.SH,招商证券,证券,1.0,0.063,0.063,1.006,7875341.4082
1860,300476.SZ,胜宏科技,元器件,1.0,0.078,0.079,1.569,983713.0942
2838,600837.SH,海通证券,证券,1.0,0.086,0.086,0.605,9419240.6935
2238,600129.SH,太极集团,中成药,1.0,0.102,0.102,2.556,545522.7432
3032,601390.SH,中国中铁,建筑施工,1.0,0.143,0.143,0.0,13064474.9916
1534,300147.SZ,香雪制药,中成药,1.0,0.146,0.146,0.585,454354.7005
3421,603660.SH,苏州科达,通信设备,1.0,0.146,0.146,1.602,497141.0661
2310,600213.SH,亚星客车,汽车整车,1.0,0.152,0.152,0.303,145420.0
2385,600301.SH,ST南化,化工原料,1.0,0.16,0.16,0.16,147437.8838
2917,600970.SH,中材国际,建筑施工,1.0,0.165,0.165,2.306,1078710.7923
1837,300453.SZ,三鑫医疗,医疗保健,1.0,0.173,0.173,0.947,107419.2205
3373,603569.SH,长久物流,仓储物流,1.0,0.174,0.174,0.52,93028.2741
307,000788.SZ,北大医药,化学制药,1.0,0.179,0.179,0.357,335539.8005
2283,600183.SH,生益科技,元器件,1.0,0.184,0.184,6.256,2445702.0011
3263,603258.SH,电魂网络,互联网,1.0,0.187,0.187,0.124,187393.104
1362,002919.SZ,名臣健康,日用化工,1.0,0.189,0.189,0.378,59898.0763
2327,600232.SH,金鹰股份,纺织,1.0,0.19,0.191,0.0,191841.9541
1647,300261.SZ,雅本化学,农药化肥,1.0,0.19,0.191,0.57,485895.3242
1945,300563.SZ,神宇股份,通信设备,1.0,0.197,0.197,1.26,82496.9
1000,002540.SZ,亚太科技,铝,1.0,0.203,0.203,0.203,442127.7093
2861,600864.SH,哈投股份,证券,1.0,0.205,0.205,1.227,781267.0897
69,000166.SZ,申万宏源,证券,1.0,0.206,0.206,0.823,11041862.9605
377,000893.SZ,*ST东凌,食品,1.0,0.213,0.213,3.191,194359.8458
2087,300711.SZ,广哈通信,通信设备,1.0,0.213,0.213,1.33,86119.335
2874,600877.SH,ST嘉陵,摩托车,1.0,0.216,0.216,0.0,318898.8666
339,000828.SZ,东莞控股,路桥,1.0,0.228,0.228,0.683,918931.8275
3094,601878.SH,浙商证券,证券,1.0,0.229,0.229,0.228,1061070.2356
464,002002.SZ,鸿达兴业,化工原料,1.0,0.24,0.24,2.638,1091038.8896
2366,600279.SH,重庆港九,港口,1.0,0.24,0.24,0.239,290349.6417
204,000632.SZ,三木集团,综合类,1.0,0.246,0.246,0.0,189452.5399
3549,603919.SH,金徽酒,白酒,1.0,0.25,0.25,0.0,139469.4938
2447,600375.SH,华菱星马,汽车整车,1.0,0.253,0.253,0.0,220073.2764
266,000720.SZ,*ST新能,火力发电,1.0,0.254,0.254,1.266,345384.0
2134,600006.SH,东风汽车,汽车整车,1.0,0.254,0.254,1.013,798000.0
1705,300319.SZ,麦捷科技,元器件,2.0,0.171,0.268,6.408,508785.68
1192,002735.SZ,王子新材,塑料,1.0,0.272,0.272,0.135,94298.27
3207,603118.SH,共进股份,通信设备,1.0,0.274,0.274,3.956,591108.799
738,002277.SZ,友阿股份,百货,1.0,0.278,0.278,1.108,517060.898
1187,002730.SZ,电光科技,电气设备,1.0,0.28,0.28,0.14,208578.282
2734,600724.SH,宁波富达,区域地产,1.0,0.281,0.281,1.401,523069.2444
1877,300493.SZ,润欣科技,通信设备,1.0,0.281,0.281,1.121,324600.0
3380,603586.SH,金麒麟,汽车配件,1.0,0.286,0.286,0.356,141053.7416
639,002177.SZ,御银股份,电脑设备,1.0,0.287,0.287,0.286,225581.7809
1050,002590.SZ,万安科技,汽车配件,1.0,0.292,0.292,10.029,328898.2169
2631,600609.SH,金杯汽车,汽车配件,1.0,0.298,0.299,0.0,367136.1564
2547,600513.SH,联环药业,化学制药,1.0,0.306,0.306,2.748,192112.0697
150,000561.SZ,烽火电子,通信设备,1.0,0.313,0.313,0.936,384312.736
1072,002612.SZ,朗姿股份,服饰,1.0,0.322,0.321,0.961,191529.3001
2579,600551.SH,时代出版,出版业,1.0,0.324,0.324,0.108,470417.5253
2602,600578.SH,京能电力,火力发电,1.0,0.332,0.332,0.331,1616512.3638
2453,600381.SH,青海春天,医疗保健,1.0,0.333,0.333,0.332,355171.7483
27,000034.SZ,神州数码,综合类,1.0,0.339,0.339,0.169,424194.3706
1584,300198.SZ,纳川股份,塑料,1.0,0.342,0.343,1.365,222306.9336
2287,600187.SH,国中水务,水务,1.0,0.342,0.343,1.024,430864.7715
950,002489.SZ,浙江永强,家居用品,1.0,0.346,0.346,0.0,542422.9887
2345,600252.SH,中恒集团,中成药,1.0,0.36,0.36,2.509,993880.644
3403,603618.SH,杭电股份,电气设备,1.0,0.36,0.36,10.036,421748.6125
1650,300264.SZ,佳创视讯,通信设备,1.0,0.374,0.375,0.373,171390.5228
3480,603788.SH,宁波高发,汽车配件,1.0,0.396,0.396,0.0,349973.2767
3523,603879.SH,永悦科技,化工原料,1.0,0.396,0.396,3.356,84807.0
3369,603559.SH,中通国脉,通信设备,1.0,0.4,0.4,1.017,181574.574
1088,002628.SZ,成都路桥,建筑施工,1.0,0.404,0.404,0.201,360339.0866
127,000534.SZ,万泽股份,区域地产,1.0,0.405,0.405,5.954,515933.6637
1031,002571.SZ,德力股份,玻璃,1.0,0.41,0.41,4.082,129130.776
569,002107.SZ,沃华医药,中成药,1.0,0.417,0.417,2.905,259132.9129
1447,300059.SZ,东方财富,证券,1.0,0.417,0.417,6.017,6367337.6825
3029,601375.SH,中原证券,证券,1.0,0.42,0.42,0.418,865316.4854
1946,300565.SZ,科信技术,通信设备,1.0,0.435,0.435,1.012,100393.176
1500,300113.SZ,顺网科技,互联网,1.0,0.449,0.449,1.937,641471.1481
2611,600587.SH,新华医疗,医疗保健,1.0,0.461,0.461,0.306,528944.8017
2570,600539.SH,*ST狮头,水泥,1.0,0.463,0.463,0.768,150880.0
2600,600576.SH,祥源文化,影视音像,1.0,0.465,0.465,2.315,232438.0605
2756,600746.SH,江苏索普,化工原料,1.0,0.476,0.476,0.948,194678.3247
2175,600061.SH,国投资本,证券,1.0,0.479,0.479,0.667,4407566.5139
2336,600241.SH,时代万恒,商贸代理,1.0,0.486,0.486,2.419,159745.0907
2597,600572.SH,康恩贝,中成药,1.0,0.491,0.491,9.935,1795890.3842
484,002022.SZ,科华生物,医疗保健,1.0,0.5,0.5,0.1,497250.3448
3055,601616.SH,广电电气,电气设备,3.0,0.18,0.506,1.763,377972.3
2643,600621.SH,华鑫股份,证券,1.0,0.524,0.524,0.104,514375.275
2680,600665.SH,天地源,全国地产,1.0,0.526,0.526,0.0,330094.803
1286,002837.SZ,英维克,专用机械,1.0,0.533,0.533,2.014,131798.5515
1305,002858.SZ,力盛赛车,文教休闲,1.0,0.534,0.534,0.665,93407.325
1952,300571.SZ,平治信息,互联网,1.0,0.567,0.567,4.664,332649.975
1939,300557.SZ,理工光科,电器仪表,1.0,0.576,0.576,0.45,83433.9901
2150,600025.SH,华能水电,水力发电,1.0,0.59,0.59,1.173,3080160.0
2168,600054.SH,黄山旅游,旅游景点,1.0,0.601,0.601,0.398,517406.4
406,000929.SZ,兰州黄河,啤酒,1.0,0.602,0.602,0.599,124826.8379
985,002524.SZ,光正集团,供气供热,1.0,0.644,0.644,1.066,237495.4224
