,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
207,002141.SZ,002141,贤丰控股,元器件,2.11,6.0,1.0,4.71,"粤港澳大湾区, 供应链金融, 锂电池, 新能源汽车, 独角兽, "
208,002810.SZ,002810,山东赫达,化工原料,2.11,7.0,0.0,27.31,"业绩预增, 高送转, "
209,002192.SZ,002192,融捷股份,专用机械,2.1,2.0,0.0,28.7,"石墨电极, 教育, 锂电池, 新能源汽车, "
210,600201.SH,600201,生物股份,生物制药,2.1,1.0,0.0,15.92,"MSCI, 内蒙古, 回购, 动物保健, "
211,002446.SZ,002446,盛路通信,通信设备,2.09,9.0,0.0,11.73,"5G, 华为产业链, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, "
212,300761.SZ,300761,立华股份,农业综合,2.09,7.0,0.0,69.99,"次新股, 养猪, 养鸡, "
213,300532.SZ,300532,今天国际,软件服务,2.08,5.0,1.0,15.5,"宁德时代概念股, 智慧物流, 智能制造, 快递物流, 国资入股, "
214,300130.SZ,300130,新国都,电脑设备,2.08,7.0,0.0,18.61,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
215,000816.SZ,000816,*ST慧业,农用机械,2.08,1.0,0.0,2.44,"乡村振兴, 农机, 智能制造, 低价股, 机器人, ST股, 壳公司, "
216,600290.SH,600290,华仪电气,电气设备,2.08,2.0,0.0,6.6,"风电, 创投, "
217,600526.SH,600526,*ST菲达,环境保护,2.08,2.0,0.0,5.39,"浙江国企改革, 大气治理, 环保, "
218,000987.SZ,000987,越秀金控,多元金融,2.08,5.0,1.0,11.31,"券商, 金改, 新零售, 粤港澳大湾区, 宁德时代概念股, 资产重组, 独角兽, "
219,002203.SZ,002203,海亮股份,铜,2.07,9.0,0.0,10.92,"有色金属, 有色-钴, 工业自动化, 智能制造, 有色-铜, "
220,603117.SH,603117,万林物流,仓储物流,2.06,1.0,0.0,5.38,"快递物流, "
221,002690.SZ,002690,美亚光电,专用机械,2.04,4.0,0.0,26.91,"社保重仓, 智能制造, 医疗器械, 机器视觉, "
222,300187.SZ,300187,永清环保,环境保护,2.04,7.0,1.0,6.46,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, "
223,600785.SH,600785,新华百货,百货,2.04,1.0,0.0,18.15,"新零售, 股权争夺, 宁夏, "
224,300536.SZ,300536,农尚环境,建筑施工,2.03,1.0,0.0,19.72,"园林, PPP, 高送转, "
225,000977.SZ,000977,浪潮信息,电脑设备,2.02,9.0,0.0,28.25,"MSCI, 美团概念股, 山东国企改革, 数字中国, 云计算, 国产操作系统, 智慧安防, "
226,300416.SZ,300416,苏试试验,电器仪表,2.01,2.0,1.0,21.17,"大飞机, "
