,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_FLOAT_HOLDERS
357,600858.SH,600858,银座股份,百货,6.16,True,中国东方资产管理股份有限公司
358,600748.SH,600748,上实发展,全国地产,6.16,True,"香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中融国际信托有限公司-中融-嘉睿10号集合资金信托计划
上银基金-浦发银行-上海国盛(集团)有限公司"
359,601117.SH,601117,中国化学,建筑工程,6.18,True,"中国化学工程集团-中信建投证券-18中化EB担保及信托财产专户
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金"
360,000801.SZ,000801,四川九洲,通信设备,6.18,True,"华宝信托有限责任公司-天高资本21号单一资金信托
招商财富-招商银行-安徽国资1号专项资产管理计划
华安未来资产-浦发银行-华安资产-浦发银行-东兴1号资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
361,300359.SZ,300359,全通教育,文教休闲,6.19,True,北京顺业恒通资产管理有限公司
362,603889.SH,603889,新澳股份,纺织,6.2,True,长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号
363,600287.SH,600287,江苏舜天,商贸代理,6.2,True,
364,600353.SH,600353,旭光电子,元器件,6.2,True,
365,600658.SH,600658,电子城,园区开发,6.2,True,"全国社保基金五零三组合
德邦基金-浦发银行-中融信托-中融-融昱28号集合资金信托计划"
366,002098.SZ,002098,浔兴股份,服饰,6.2,True,
367,300421.SZ,300421,力星股份,机械基件,6.22,True,
368,600543.SH,600543,莫高股份,红黄酒,6.24,True,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划
369,600901.SH,600901,江苏租赁,多元金融,6.25,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金"
370,300255.SZ,300255,常山药业,生物制药,6.25,True,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
371,601717.SH,601717,郑煤机,汽车配件,6.26,True,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
372,300083.SZ,300083,劲胜智能,元器件,6.26,True,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
373,601298.SH,601298,青岛港,港口,6.28,True,"中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
374,600889.SH,600889,南京化纤,化纤,6.28,True,"上海芮翊投资管理有限公司-芮翊乾亨1号私募投资基金
南京国资混改基金有限公司
上海芮翊投资管理有限公司-芮翊乾亨2号私募投资基金
南京国资混改基金有限公司
上海芮翊投资管理有限公司-芮翊乾亨2号私募投资基金"
375,000859.SZ,000859,国风塑业,塑料,6.28,True,
376,600101.SH,600101,明星电力,水力发电,6.29,True,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
377,002658.SZ,002658,雪迪龙,环境保护,6.29,True,"中央汇金资产管理有限责任公司
融通基金-工商银行-融通-融丰1号特定多个客户资产管理计划"
378,002096.SZ,002096,南岭民爆,化工原料,6.3,True,"中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙
华菱津杉(天津)产业投资基金合伙企业(有限合伙)"
379,000722.SZ,000722,湖南发展,水力发电,6.3,True,"湖南发展资产管理集团有限公司
苏州市芝麻财富投资管理有限公司-芝麻财富3号私募证券投资基金"
380,002531.SZ,002531,天顺风能,电气设备,6.33,True,"全国社保基金一一三组合
全国社保基金四一八组合
鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
基本养老保险基金一二零八组合"
381,000612.SZ,000612,焦作万方,铝,6.33,True,"中央汇金资产管理有限责任公司
焦作通财创业投资有限责任公司-焦作通财创新创业投资基金(有限合伙)"
382,000906.SZ,000906,浙商中拓,批发业,6.33,True,"长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金"
383,002559.SZ,002559,亚威股份,机床制造,6.35,True,
384,000627.SZ,000627,天茂集团,保险,6.36,True,"民生加银基金-平安银行-民生加银鑫牛定向增发76号资产管理计划-民生中信建投南京5号定向资产管理计划
渤海国际信托股份有限公司-渤海信托·恒利丰213号集合资金信托计划
香港中央结算有限公司(陆股通)
财通基金-浦发银行-粤财信托-粤财信托·弘盛1号单一资金信托计划
泰达宏利基金-平安银行-长安信托-长安信托·稳健增利1号集合资金信托计划
渤海国际信托股份有限公司-渤海信托·恒利丰210号集合资金信托计划"
385,603817.SH,603817,海峡环保,环境保护,6.39,True,"上海瑞力新兴产业投资基金(有限合伙)
全国社会保障基金理事会转持一户
宁波子润投资管理有限公司-墨墨耕耘美丽中国·子润灵活量化对冲私募证券投资基金"
386,002659.SZ,002659,凯文教育,文教休闲,6.4,True,华轩(上海)股权投资基金有限公司
387,600773.SH,600773,西藏城投,区域地产,6.41,True,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
388,600016.SH,600016,民生银行,银行,6.44,True,
389,601500.SH,601500,通用股份,汽车配件,6.44,True,"国联信托股份有限公司
建信(北京)投资基金管理有限责任公司
财通基金-“农银私行·安心快线天天利”开放式人民币理财产品-财通基金玉泉881号单一资产管理计划
西藏信托有限公司-西藏信托-智臻35号集合资金信托计划
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划"
390,600649.SH,600649,城投控股,区域地产,6.44,True,"弘毅(上海)股权投资基金中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
391,000425.SZ,000425,徐工机械,工程机械,6.45,True,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
华鑫国际信托有限公司-华鑫信托·279号证券投资集合信托计划
华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划
中央汇金资产管理有限责任公司"
392,300303.SZ,300303,聚飞光电,半导体,6.45,True,
393,600075.SH,600075,新疆天业,化工原料,6.46,True,"万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
景顺长城基金-工商银行-景顺长城基金工行500增强资产管理计划
万家共赢-中信银行-万家共赢安泰1号专项资产管理计划
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金"
394,600152.SH,600152,维科技术,电气设备,6.47,True,
395,600928.SH,600928,西安银行,银行,6.5,True,
396,603999.SH,603999,读者传媒,出版业,6.5,True,"广州市玄元投资管理有限公司-玄元科新12号私募证券投资基金
中国化工资产管理有限公司
中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划"
397,000100.SZ,000100,TCL科技,元器件,6.51,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
398,300241.SZ,300241,瑞丰光电,半导体,6.52,True,"福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
前海方舟资产管理有限公司
中央汇金资产管理有限责任公司
深圳前海华银创富资产管理有限公司-华银成长1期私募基金"
399,002487.SZ,002487,大金重工,钢加工,6.53,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
400,000166.SZ,000166,申万宏源,证券,6.53,True,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
401,600350.SH,600350,山东高速,路桥,6.54,True,"山东高速集团-中金公司-17山高EB担保及信托财产专户
香港中央结算有限公司(陆股通)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发行业领先混合型证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金"
402,000922.SZ,000922,佳电股份,电气设备,6.54,True,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划"
403,600969.SH,600969,郴电国际,水力发电,6.56,True,
404,600638.SH,600638,新黄浦,区域地产,6.56,True,"上海盛誉莲花股权投资基金合伙企业(有限合伙)
西藏信托有限公司-安坤5号集合资金信托计划
西藏信托有限公司-安坤8号集合资金信托计划
西藏信托有限公司-丹泽1号集合资金信托计划
北京禾晟源投资管理有限公司-禾晟源稳进二期私募证券投资基金
深圳市千榕资产管理有限公司-千榕稳健1号私募证券投资基金
北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金"
405,300208.SZ,300208,青岛中程,电气设备,6.57,True,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
406,300055.SZ,300055,万邦达,环境保护,6.58,True,"华龙证券-浦发银行-华龙证券金智汇定增宝2号集合资产管理计划
全国社保基金一零五组合
全国社保基金一一八组合
全国社保基金六零三组合"
407,600398.SH,600398,海澜之家,服饰,6.6,True,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)"
408,000657.SZ,000657,中钨高新,小金属,6.61,True,"香港中央结算有限公司(陆股通)
广东润行投资管理有限公司-润行新周期1号私募证券投资基金
广东润行投资管理有限公司-润行新周期6号私募证券投资基金"
409,002267.SZ,002267,陕天然气,供气供热,6.62,True,"中央汇金资产管理有限责任公司
安徽省铁路发展基金股份有限公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
410,601968.SH,601968,宝钢包装,广告包装,6.63,True,浙商证券资管-光大银行-浙商汇金灵活定增集合资产管理计划
411,601369.SH,601369,陕鼓动力,机械基件,6.63,True,中央汇金资产管理有限责任公司
412,601958.SH,601958,金钼股份,小金属,6.64,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四零七组合"
413,600620.SH,600620,天宸股份,综合类,6.67,True,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金
414,600919.SH,600919,江苏银行,银行,6.67,True,"江苏省国际信托有限责任公司
香港中央结算有限公司(陆股通)
中国东方资产管理股份有限公司
富安达基金-江苏银行-富安达-富享15号股票型资产管理计划"
415,000088.SZ,000088,盐田港,港口,6.7,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
416,601019.SH,601019,山东出版,出版业,6.72,True,"中国信达资产管理股份有限公司
中国文化产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
摩根士丹利投资管理公司-摩根士丹利中国A股基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
417,600099.SH,600099,林海股份,摩托车,6.72,True,
418,601168.SH,601168,西部矿业,铜,6.73,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国对外经济贸易信托有限公司-新股C1"
419,002408.SZ,002408,齐翔腾达,化工原料,6.73,True,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣32号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆86号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
长安国际信托股份有限公司-长安信托-齐翔腾达第一期员工持股集合资金信托计划"
420,002040.SZ,002040,南京港,港口,6.73,True,中央汇金资产管理有限责任公司
421,300013.SZ,300013,新宁物流,仓储物流,6.74,True,"上海迎水投资管理有限公司-迎水通怡1号私募证券投资基金
上海禛瑛投资管理有限公司-禛瑛稳健2号私募投资基金"
422,300082.SZ,300082,奥克股份,化工原料,6.75,True,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中央汇金资产管理有限责任公司"
423,002406.SZ,002406,远东传动,汽车配件,6.76,True,
424,600177.SH,600177,雅戈尔,服饰,6.77,True,"昆仑信托有限责任公司-昆仑信托·添盈投资一号集合资金信托计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
425,001696.SZ,001696,宗申动力,摩托车,6.78,True,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成睿享混合型证券投资基金"
426,002091.SZ,002091,江苏国泰,商贸代理,6.79,True,上海绿联君和产业并购股权投资基金合伙企业(有限合伙)
427,600552.SH,600552,凯盛科技,玻璃,6.8,True,
428,601515.SH,601515,东风股份,广告包装,6.8,True,上海天戈投资管理有限公司-天戈紫旭私募基金
429,000811.SZ,000811,冰轮环境,工程机械,6.8,True,"全国社保基金一一六组合
全国社保基金一一八组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金"
430,601611.SH,601611,中国核建,建筑工程,6.81,True,"中国信达资产管理股份有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金"
431,002642.SZ,002642,荣之联,软件服务,6.84,True,深圳平安大华汇通财富-平安银行-中融国际信托-中融-财富骐骥定增31号集合资金信托计划
432,000715.SZ,000715,中兴商业,百货,6.84,True,
433,002667.SZ,002667,鞍重股份,工程机械,6.85,True,
434,601816.SH,601816,京沪高铁,铁路,6.88,True,"中国银行股份有限公司-招商3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国国际金融香港资产管理有限公司-客户资金
重庆国际信托股份有限公司-渝信创新优势拾叁号集合资金信托"
435,601699.SH,601699,潞安环能,煤炭开采,6.9,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
436,300290.SZ,300290,荣科科技,软件服务,6.92,True,上海景商投资管理有限公司-景商金牛1号私募证券投资基金
437,601636.SH,601636,旗滨集团,玻璃,6.94,True,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划"
438,600376.SH,600376,首开股份,区域地产,6.95,True,"建信基金-工商银行-陕西国际信托-陕国投·汇祥11号定向投资集合资金信托计划
苏州信托有限公司-苏信财富·富诚K1602单一资金信托
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
439,000962.SZ,000962,东方钽业,小金属,6.96,True,中央汇金资产管理有限责任公司
440,300296.SZ,300296,利亚德,半导体,6.96,True,"国寿安保基金-交通银行-民生信托-中国民生信托·至信437号利亚德定向增发集合资金信托计划
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
建信基金-杭州银行-建信-华润信托-增利68号特定客户资产管理计划
云南国际信托有限公司-云南信托-利亚德员工持股计划集合资金信托计划"
441,002839.SZ,002839,张家港行,银行,6.99,True,
442,300098.SZ,300098,高新兴,通信设备,6.99,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
深圳招银电信股权投资基金管理有限公司-深圳招银电信新趋势股权投资基金合伙企业(有限合伙)
广州惠泰私募证券投资基金管理有限公司-德合精选1号私募基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
平安基金-平安银行-广东粤财信托-粤财信托·金定向16号单一资金信托计划"
443,600356.SH,600356,恒丰纸业,造纸,7.0,True,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金"
444,600284.SH,600284,浦东建设,建筑工程,7.0,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)"
445,000732.SZ,000732,泰禾集团,区域地产,7.0,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
446,600068.SH,600068,葛洲坝,建筑工程,7.01,True,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
中央汇金资产管理有限责任公司
全国社保基金一零六组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发中证央企创新驱动交易型开放式指数证券投资基金"
447,601006.SH,601006,大秦铁路,铁路,7.01,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
全国社保基金一零六组合"
448,000969.SZ,000969,安泰科技,钢加工,7.02,True,"前海开源基金-农业银行-中国钢研科技集团有限公司
香港中央结算有限公司(陆股通)"
449,300126.SZ,300126,锐奇股份,轻工机械,7.04,True,
450,002608.SZ,002608,江苏国信,火力发电,7.07,True,中国国有企业结构调整基金股份有限公司
451,000544.SZ,000544,中原环保,环境保护,7.09,True,"河南资产管理有限公司
申万菱信基金-工商银行-陕国投-陕国投·新毅创赢定向投资集合资金信托计划
香港中央结算有限公司(陆股通)"
452,300410.SZ,300410,正业科技,电器仪表,7.1,True,"深圳平安汇通投资-包商银行-中融国际信托-中融-恒融5号单一资金信托
中央汇金资产管理有限责任公司"
453,600463.SH,600463,空港股份,园区开发,7.11,True,
454,600015.SH,600015,华夏银行,银行,7.14,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
455,600874.SH,600874,创业环保,环境保护,7.14,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金"
456,600180.SH,600180,瑞茂通,仓储物流,7.15,True,"长江财富资管-郑州新动能瑞茂通企业管理咨询中心(有限合伙)-长江财富-稳健6号单一资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一六组合"
457,002054.SZ,002054,德美化工,化工原料,7.16,True,中央汇金资产管理有限责任公司
458,600746.SH,600746,江苏索普,化工原料,7.17,True,"中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
中国工商银行股份有限公司-博时厚泽回报灵活配置混合型证券投资基金"
459,688009.SH,688009,中国通号,运输设备,7.18,True,"全国社保基金一一八组合
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
全国社保基金一一三组合
基本养老保险基金八零二组合"
460,000502.SZ,000502,绿景控股,综合类,7.19,True,"山东省国际信托股份有限公司-山东信托·德善齐家231号家族信托
上海庞增投资管理中心(有限合伙)-庞增添益11号私募投资基金
上海庞增投资管理中心(有限合伙)-庞增添益11号私募投资基金
山东省国际信托股份有限公司-山东信托·德善齐家231号家族信托"
461,600128.SH,600128,弘业股份,商贸代理,7.21,True,
462,002295.SZ,002295,精艺股份,铜,7.23,True,芜湖长元股权投资基金(有限合伙)
463,002590.SZ,002590,万安科技,汽车配件,7.23,True,宁波梅山保税港区智石资产管理有限公司-智石私募证券投资基金
464,002539.SZ,002539,云图控股,农药化肥,7.23,True,"全国社保基金六零四组合
全国社保基金四零一组合"
465,601939.SH,601939,建设银行,银行,7.25,True,"中央汇金投资有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
466,603758.SH,603758,秦安股份,汽车配件,7.25,True,"上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)"
467,603980.SH,603980,吉华集团,染料涂料,7.26,True,
468,600516.SH,600516,方大炭素,矿物制品,7.29,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金"
469,300528.SZ,300528,幸福蓝海,影视音像,7.31,True,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
江苏紫金文化产业发展基金(有限合伙)
中国银行股份有限公司-华安成长创新混合型证券投资基金"
470,002748.SZ,002748,世龙实业,化工原料,7.31,True,中央汇金资产管理有限责任公司
471,601928.SH,601928,凤凰传媒,出版业,7.31,True,"凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划"
472,600755.SH,600755,厦门国贸,商贸代理,7.34,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴证证券资管-厦门国贸控股集团有限公司-兴证资管阿尔法科睿1号单一资产管理计划
香港中央结算有限公司(陆股通)"
473,600367.SH,600367,红星发展,化工原料,7.36,True,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
474,002016.SZ,002016,世荣兆业,区域地产,7.37,True,"香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)"
475,000157.SZ,000157,中联重科,工程机械,7.37,True,"香港中央结算有限公司(陆股通)
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托
中央汇金资产管理有限责任公司"
476,002308.SZ,002308,威创股份,IT设备,7.38,True,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙)"
477,000635.SZ,000635,英力特,化工原料,7.41,True,
478,300329.SZ,300329,海伦钢琴,文教休闲,7.41,True,中央汇金资产管理有限责任公司
479,600692.SH,600692,亚通股份,房产服务,7.43,True,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
盈科创新资产管理有限公司"
480,601111.SH,601111,中国国航,空运,7.43,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金"
481,000099.SZ,000099,中信海直,空运,7.45,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
482,002443.SZ,002443,金洲管道,钢加工,7.46,True,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
博时基金-北京诚通金控投资有限公司-博时基金-诚通金控1号单一资产管理计划"
483,000719.SZ,000719,中原传媒,出版业,7.46,True,"中原出版传媒-国泰君安证券-18中原EB担保及信托财产专户
全国社保基金六零四组合
中央汇金资产管理有限责任公司
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
484,600199.SH,600199,金种子酒,白酒,7.48,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
485,002327.SZ,002327,富安娜,纺织,7.52,True,"大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
486,002053.SZ,002053,云南能投,食品,7.53,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
487,600160.SH,600160,巨化股份,化工原料,7.54,True,"巨化集团-浙商证券-17巨化EB担保及信托财产专户
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
488,300426.SZ,300426,唐德影视,影视音像,7.55,True,
489,000920.SZ,000920,南方汇通,环境保护,7.56,True,
490,600731.SH,600731,湖南海利,农药化肥,7.57,True,交通银行股份有限公司-长信量化先锋混合型证券投资基金
491,000905.SZ,000905,厦门港务,港口,7.59,True,"云南国际信托有限公司-源盛恒瑞21号集合资金信托计划
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
492,603085.SH,603085,天成自控,汽车配件,7.59,True,
493,002114.SZ,002114,罗平锌电,铅锌,7.61,True,"新华基金-宁波银行-陈忠明
海富通基金-宁波银行-陈亚发
华融晋商资产管理股份有限公司"
494,300173.SZ,300173,智慧松德,轻工机械,7.61,True,"中央汇金资产管理有限责任公司
上海汐泰投资管理有限公司-小棉袄私募证券投资基金"
