,ts_code,symbol,name,industry,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
310,300052.SZ,300052,中青宝,互联网,0.0,20.17,,0.0
311,300479.SZ,300479,神思电子,软件服务,0.0,20.32,中央汇金资产管理有限责任公司,1.0
312,300246.SZ,300246,宝莱特,医疗保健,0.0,20.34,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司",2.0
313,300746.SZ,300746,汉嘉设计,建筑工程,0.0,20.41,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
314,300503.SZ,300503,昊志机电,机械基件,0.0,20.49,"上海通怡投资管理有限公司-通怡东风3号私募证券投资基金
上海通怡投资管理有限公司-通怡海川12号私募证券投资基金
上海迎水投资管理有限公司-迎水和谐3号私募证券投资基金
上海迎水投资管理有限公司-迎水和谐4号私募证券投资基金
上海通怡投资管理有限公司-通怡桃李2号私募证券投资基金
广州市玄元投资管理有限公司-玄元定增精选证券投资基金",6.0
315,300718.SZ,300718,长盛轴承,机械基件,0.0,20.55,"深圳市盛世共赢资产管理有限公司-盛世共赢二号私募证券投资基金
上海拿特资产管理有限公司-拿特共济二号私募证券投资基金
深圳市盛世共赢资产管理有限公司-盛世共赢一号私募基金",3.0
316,300689.SZ,300689,澄天伟业,元器件,0.0,20.56,,0.0
317,300175.SZ,300175,朗源股份,食品,0.0,20.57,中央汇金资产管理有限责任公司,1.0
318,300610.SZ,300610,晨化股份,化工原料,0.0,20.62,"中国-比利时直接股权投资基金
睿远基金-东方证券-睿远基金睿见11号集合资产管理计划",2.0
319,300018.SZ,300018,中元股份,电气设备,0.0,20.63,中央汇金资产管理有限责任公司,1.0
320,300488.SZ,300488,恒锋工具,机械基件,0.0,20.64,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
321,300887.SZ,300887,谱尼测试,综合类,0.0,20.87,"全国社保基金五零二组合
浮石(北京)投资有限公司-浮石投资-招享股票中性1号私募证券投资基金
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金",5.0
322,300622.SZ,300622,博士眼镜,其他商业,0.0,20.92,"盛坤聚腾(上海)股权投资基金合伙企业(有限合伙)
上海通怡投资管理有限公司-通怡百合7号私募基金
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
上海通怡投资管理有限公司-通怡金牛2号私募证券投资基金",4.0
323,300647.SZ,300647,超频三,元器件,0.0,20.96,,0.0
324,300507.SZ,300507,苏奥传感,汽车配件,0.0,20.97,,0.0
325,300106.SZ,300106,西部牧业,农业综合,0.0,21.07,中信证券股份有限公司-天弘中证食品饮料指数型发起式证券投资基金,1.0
326,300374.SZ,300374,中铁装配,其他建材,0.0,21.11,"中国工商银行-天弘精选混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
广东冠丰资产管理有限公司-冠丰同心2号证券投资基金",4.0
327,300592.SZ,300592,华凯创意,软件服务,0.0,21.13,"基本养老保险基金一二零四组合
中国国际金融香港资产管理有限公司-客户资金
华夏成长证券投资基金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金",4.0
328,300788.SZ,300788,中信出版,出版业,0.0,21.2,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合
海通证券资管-交通银行-海通核心优势一年持有期混合型集合资产管理计划
大成基金管理有限公司-社保基金17011组合
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金",8.0
329,300268.SZ,300268,佳沃股份,农业综合,0.0,21.21,,0.0
330,300625.SZ,300625,三雄极光,半导体,0.0,21.22,,0.0
331,300603.SZ,300603,立昂技术,通信设备,0.0,21.26,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
332,300249.SZ,300249,依米康,软件服务,0.0,21.31,,0.0
333,300218.SZ,300218,安利股份,塑料,0.0,21.37,"中央汇金资产管理有限责任公司
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",4.0
334,300765.SZ,300765,新诺威,食品,0.0,21.38,"中国农业银行股份有限公司-国泰国证食品饮料行业指数分级证券投资基金
香港中央结算有限公司(陆股通)",2.0
335,300209.SZ,300209,天泽信息,软件服务,0.0,21.44,"湖南潇湘鑫晟私募股权基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
易方达资产-工商银行-易方达资产华瑞3号资产管理计划",3.0
336,300645.SZ,300645,正元智慧,软件服务,0.0,21.45,,0.0
337,300135.SZ,300135,宝利国际,化工原料,0.0,21.47,中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金,1.0
338,300399.SZ,300399,天利科技,互联网,0.0,21.63,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
339,300380.SZ,300380,安硕信息,软件服务,0.0,21.72,中央汇金资产管理有限责任公司,1.0
340,300686.SZ,300686,智动力,元器件,0.0,21.72,"深圳前海国元基金管理有限公司-国元价值成长私募证券投资基金
深圳前海国元基金管理有限公司-国元新经济私募证券投资基金",2.0
341,300643.SZ,300643,万通智控,汽车配件,0.0,22.1,,0.0
342,300721.SZ,300721,怡达股份,化工原料,0.0,22.19,广州金控资产管理有限公司,1.0
343,300412.SZ,300412,迦南科技,医疗保健,0.0,22.23,中央汇金资产管理有限责任公司,1.0
344,300192.SZ,300192,科德教育,文教休闲,0.0,22.29,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
嘉实基金-邮储银行-嘉实基金-中邮理财-研究驱动1号集合资产管理计划
全国社保基金一零六组合
中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金",4.0
345,300494.SZ,300494,盛天网络,互联网,0.0,22.32,"中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金",2.0
346,300697.SZ,300697,电工合金,铜,0.0,22.38,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
347,300240.SZ,300240,飞力达,仓储物流,0.0,22.38,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
348,300419.SZ,300419,浩丰科技,软件服务,0.0,22.58,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
349,300894.SZ,300894,火星人,家用电器,0.0,22.62,,0.0
350,300452.SZ,300452,山河药辅,化学制药,0.0,22.65,"中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金",7.0
351,300169.SZ,300169,天晟新材,塑料,0.0,22.86,"长沙盈海私募股权基金管理合伙企业(有限合伙)
青岛融海国投资产管理有限公司",2.0
352,300565.SZ,300565,科信技术,通信设备,0.0,22.91,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
353,300286.SZ,300286,安科瑞,电器仪表,0.0,23.01,,0.0
354,300333.SZ,300333,兆日科技,软件服务,0.0,23.15,中央汇金资产管理有限责任公司,1.0
355,300648.SZ,300648,星云股份,电器仪表,0.0,23.22,"上海南土资产管理有限公司-五色土一期证券投资基金
上海南土资产管理有限公司-沃土一号私募证券投资基金
上海南土资产管理有限公司-南土资产诚品三号私募证券投资基金",3.0
356,300281.SZ,300281,金明精机,专用机械,0.0,23.24,上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金,1.0
357,300976.SZ,300976,达瑞电子,元器件,0.0,23.32,,0.0
358,300105.SZ,300105,龙源技术,电器仪表,0.0,23.4,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司
广东稳健投资基金管理有限公司",3.0
359,300279.SZ,300279,和晶科技,元器件,0.0,23.56,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海春山新棠投资管理有限公司-春山新棠事件驱动型私募投资基金
上银基金-浦发银行-上银基金和晶科技1号资产管理计划",3.0
360,300513.SZ,300513,恒实科技,软件服务,0.0,23.58,,0.0
361,300103.SZ,300103,达刚控股,环境保护,0.0,23.6,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
桐乡市东英股权投资基金管理合伙企业(有限合伙)
中央汇金资产管理有限责任公司",3.0
362,300176.SZ,300176,派生科技,汽车配件,0.0,23.71,"陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划",2.0
363,300260.SZ,300260,新莱应材,机械基件,0.0,23.76,"中央汇金资产管理有限责任公司
临沂润商资产管理中心(有限合伙)",2.0
364,300719.SZ,300719,安达维尔,航空,0.0,23.87,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金",3.0
365,300447.SZ,300447,全信股份,电气设备,0.0,23.89,"中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品
泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划",3.0
366,300631.SZ,300631,久吾高科,环境保护,0.0,23.93,,0.0
367,300745.SZ,300745,欣锐科技,汽车配件,0.0,23.97,,0.0
368,300675.SZ,300675,建科院,建筑工程,0.0,23.99,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东万有道资产管理有限公司-万有道无始门私募证券投资基金
全国社会保障基金理事会转持一户",3.0
369,300473.SZ,300473,德尔股份,汽车配件,0.0,24.0,,0.0
370,300050.SZ,300050,世纪鼎利,软件服务,0.0,24.06,三方资产管理(深圳)有限公司-三方资产正金泽之FOF一期私募债券投资基金,1.0
371,300172.SZ,300172,中电环保,环境保护,0.0,24.14,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司",2.0
372,300057.SZ,300057,万顺新材,广告包装,0.0,24.22,,0.0
373,300305.SZ,300305,裕兴股份,塑料,0.0,24.24,中央汇金资产管理有限责任公司,1.0
374,300690.SZ,300690,双一科技,电气设备,0.0,24.26,中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金,1.0
375,300140.SZ,300140,中环装备,环境保护,0.0,24.26,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
376,300421.SZ,300421,力星股份,机械基件,0.0,24.28,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
377,300430.SZ,300430,诚益通,电器仪表,0.0,24.3,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
378,300117.SZ,300117,嘉寓股份,装修装饰,0.0,24.44,中央汇金资产管理有限责任公司,1.0
379,300693.SZ,300693,盛弘股份,电气设备,0.0,24.51,深圳市瀚信资产管理有限公司-瀚信6号证券投资基金,1.0
380,300004.SZ,300004,南风股份,电气设备,0.0,24.61,北京郁金香天枢资产管理中心(有限合伙),1.0
381,300589.SZ,300589,江龙船艇,船舶,0.0,24.65,"中国国际金融香港资产管理有限公司-CICCFT4(QFII)
全国社保基金一零七组合",2.0
382,300772.SZ,300772,运达股份,电气设备,0.0,24.72,"杭州斌诺资产管理有限公司-斌诺鑫源1号私募证券投资基金
基本养老保险基金一二零六组合
基本养老保险基金八零四组合
杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金",4.0
383,300301.SZ,300301,长方集团,半导体,0.0,24.89,安信基金-浦发银行-深圳市鼎萨恒顺投资有限公司,1.0
384,300586.SZ,300586,美联新材,化工原料,0.0,24.94,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
385,300543.SZ,300543,朗科智能,电气设备,0.0,25.12,,0.0
386,300288.SZ,300288,朗玛信息,软件服务,0.0,25.15,"上海广文投资管理有限公司-广文价值发现1期证券投资基金
广州市玄元投资管理有限公司-玄元定增精选证券投资基金",2.0
387,300350.SZ,300350,华鹏飞,仓储物流,0.0,25.17,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
388,300230.SZ,300230,永利股份,塑料,0.0,25.27,"天风证券-光大银行-天风证券天旭1号集合资产管理计划
中央汇金资产管理有限责任公司
国寿安保基金-中国人寿保险股份有限公司-万能险-国寿股份委托国寿安保红利增长股票组合单一资产管理计划",3.0
389,300490.SZ,300490,华自科技,电气设备,0.0,25.28,"玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金
深圳前海昆桐资产管理有限公司-昆桐北冥1号私募证券投资基金",4.0
390,300245.SZ,300245,天玑科技,软件服务,0.0,25.28,"新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅8号私募基金",2.0
391,300667.SZ,300667,必创科技,电器仪表,0.0,25.29,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
392,300506.SZ,300506,名家汇,建筑工程,0.0,25.33,"信达澳银基金-浙商银行-信达澳银源信定增1号资产管理计划
建信基金-兴业银行-建信华鑫信托慧智投资118号资产管理计划
金鹰基金-浙商银行-金鹰穗通定增508号资产管理计划",3.0
393,300489.SZ,300489,中飞股份,铝,0.0,25.34,"深圳市前海富银城投基金管理有限公司
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
中国农业银行-华夏平稳增长混合型证券投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划",4.0
394,300152.SZ,300152,科融环境,环境保护,0.0,25.5,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
395,300660.SZ,300660,江苏雷利,电气设备,0.0,25.57,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
396,300365.SZ,300365,恒华科技,软件服务,0.0,25.81,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
397,300214.SZ,300214,日科化学,化工原料,0.0,25.81,鲁民投基金管理有限公司-鲁民投点金一号私募证券投资基金,1.0
398,300148.SZ,300148,天舟文化,互联网,0.0,25.85,,0.0
399,300095.SZ,300095,华伍股份,机械基件,0.0,25.98,陕西省国际信托股份有限公司,1.0
400,300785.SZ,300785,值得买,互联网,0.0,26.04,"中国建设银行股份有限公司-融通转型三动力灵活配置混合型证券投资基金
中国银行-易方达策略成长证券投资基金
中国工商银行-南方积极配置证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
全国社保基金五零四组合
香港中央结算有限公司(陆股通)
中国银行-易方达策略成长二号混合型证券投资基金",7.0
401,300013.SZ,300013,新宁物流,仓储物流,0.0,26.18,,0.0
402,300241.SZ,300241,瑞丰光电,半导体,0.0,26.21,"中央汇金资产管理有限责任公司
中航基金-徐国新-中航基金丹寅1号单一资产管理计划",2.0
403,300049.SZ,300049,福瑞股份,医疗保健,0.0,26.27,中央汇金资产管理有限责任公司,1.0
404,300403.SZ,300403,汉宇集团,家用电器,0.0,26.36,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",4.0
405,300040.SZ,300040,九洲集团,电气设备,0.0,26.42,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
406,300217.SZ,300217,东方电热,电器仪表,0.0,26.46,"银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
中央汇金资产管理有限责任公司",2.0
407,300320.SZ,300320,海达股份,橡胶,0.0,26.56,中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金,1.0
408,300086.SZ,300086,康芝药业,化学制药,0.0,26.58,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
409,300392.SZ,300392,腾信股份,互联网,0.0,26.63,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
青岛浩基资产管理有限公司",2.0
410,300711.SZ,300711,广哈通信,通信设备,0.0,26.72,北京汐合精英投资有限公司-汐合量化1号私募证券投资基金,1.0
411,300733.SZ,300733,西菱动力,汽车配件,0.0,26.76,"中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安安康灵活配置混合型证券投资基金
中信银行股份有限公司-华安添瑞6个月持有期混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
中国工商银行-华安安信消费服务股票型证券投资基金",7.0
412,300802.SZ,300802,矩子科技,IT设备,0.0,26.77,"易方达基金-建设银行-建信资本管理有限责任公司
招商银行股份有限公司-银河创新成长混合型证券投资基金",2.0
413,300011.SZ,300011,鼎汉技术,运输设备,0.0,26.81,"中阅资本管理股份公司-中阅源汇3号私募证券投资基金
中央汇金资产管理有限责任公司
广州轨道交通产业投资发展基金(有限合伙)",3.0
414,300542.SZ,300542,新晨科技,软件服务,0.0,26.87,上海呈瑞投资管理有限公司-呈瑞和兴12号私募证券投资基金,1.0
415,300758.SZ,300758,七彩化学,染料涂料,0.0,26.87,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",3.0
416,300691.SZ,300691,联合光电,元器件,0.0,26.89,"安信证券资管-谢晋国-安信资管创赢3号单一资产管理计划
君联和盛(上海)股权投资基金合伙企业(有限合伙)",2.0
417,300353.SZ,300353,东土科技,通信设备,0.0,26.93,,0.0
418,300600.SZ,300600,国瑞科技,电气设备,0.0,27.01,,0.0
419,300428.SZ,300428,四通新材,铝,0.0,27.02,"红土创新基金-西藏山南中和投资管理中心(有限合伙)基金-红土创新红人79号单一资产管理计划
红土创新基金-锦绣511号私募投资基金-红土创新红人77号单一资产管理计划
中国农业银行股份有限公司-广发趋势优选灵活配置混合型证券投资基金
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
深圳红马创业基金管理中心(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",6.0
420,300791.SZ,300791,仙乐健康,医疗保健,0.0,27.04,"珠海横琴长乐汇资本管理有限公司-专享1号私募证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
交通银行-华安宝利配置证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国银行股份有限公司-华安优质生活混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",10.0
421,300559.SZ,300559,佳发教育,软件服务,0.0,27.09,"大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
上海一村投资管理有限公司-一村扬帆16号私募证券投资基金
中国工商银行股份有限公司-南方优选价值股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金",6.0
422,300067.SZ,300067,安诺其,染料涂料,0.0,27.11,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司",2.0
423,300063.SZ,300063,天龙集团,互联网,0.0,27.14,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,1.0
424,300277.SZ,300277,海联讯,软件服务,0.0,27.19,中央汇金资产管理有限责任公司,1.0
425,300231.SZ,300231,银信科技,软件服务,0.0,27.23,"中央汇金资产管理有限责任公司
中国光大银行股份有限公司-泰信先行策略开放式证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",3.0
426,300042.SZ,300042,朗科科技,IT设备,0.0,27.25,海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划,1.0
427,300680.SZ,300680,隆盛科技,汽车配件,0.0,27.27,"招商银行股份有限公司-中欧科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧可转债债券型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金",4.0
428,300228.SZ,300228,富瑞特装,化工机械,0.0,27.31,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,1.0
429,300402.SZ,300402,宝色股份,专用机械,0.0,27.47,中央汇金资产管理有限责任公司,1.0
430,300727.SZ,300727,润禾材料,化工原料,0.0,27.57,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
431,300521.SZ,300521,爱司凯,专用机械,0.0,27.59,,0.0
432,300512.SZ,300512,中亚股份,专用机械,0.0,27.67,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股2号单一资产管理计划",3.0
433,300576.SZ,300576,容大感光,染料涂料,0.0,27.68,,0.0
434,300800.SZ,300800,力合科技,环境保护,0.0,27.7,兴业银行股份有限公司-天弘永利债券型证券投资基金,1.0
435,300311.SZ,300311,任子行,软件服务,0.0,27.77,中央汇金资产管理有限责任公司,1.0
436,300343.SZ,300343,联创股份,互联网,0.0,27.8,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
437,300242.SZ,300242,佳云科技,互联网,0.0,27.82,上银基金-浦发银行-上银基金财富43号资产管理计划,1.0
438,300732.SZ,300732,设研院,建筑工程,0.0,27.85,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
439,300511.SZ,300511,雪榕生物,种植业,0.0,27.88,"广发基金-平安银行-广发大中华投资资产管理计划1号
中国工商银行股份有限公司-广发科技动力股票型证券投资基金
深圳市云图资产管理服务有限公司-云图优选1号私募证券投资基金",3.0
440,300289.SZ,300289,利德曼,生物制药,0.0,27.98,"上海赛领并购投资基金合伙企业(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)",2.0
441,300816.SZ,300816,艾可蓝,环境保护,0.0,27.98,"中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国银行股份有限公司-平安价值成长混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国银行股份有限公司-招商制造业转型灵活配置混合型证券投资基金
全国社保基金一一零组合
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国农业银行股份有限公司-工银瑞信信息产业混合型证券投资基金",10.0
442,300201.SZ,300201,海伦哲,专用机械,0.0,28.01,杭州吾牛投资管理有限公司-BHK56号私募证券投资基金,1.0
443,300861.SZ,300861,美畅股份,矿物制品,0.0,28.04,"厦门国际信托有限公司-厦门信托宝耀1期证券投资集合资金信托
永安国富资产管理有限公司-永安国富-永富16号混合投资私募基金
上海宝荟投资管理中心(有限合伙)-宝耀荣耀十年私募证券投资基金",3.0
444,300247.SZ,300247,融捷健康,医疗保健,0.0,28.19,,0.0
445,300414.SZ,300414,中光防雷,通信设备,0.0,28.27,"中央汇金资产管理有限责任公司
厦门慕阳资产管理有限公司--慕阳私募证券投资基金",2.0
446,300030.SZ,300030,阳普医疗,医疗保健,0.0,28.34,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
长安基金-光大银行-长安睿享2号分级资产管理计划",3.0
447,300424.SZ,300424,航新科技,航空,0.0,28.39,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
宁波梅山保税港区凌顶投资管理有限公司-凌顶恒誉穿云航空产业1号私募证券投资基金",3.0
448,300290.SZ,300290,荣科科技,软件服务,0.0,28.53,,0.0
449,300536.SZ,300536,农尚环境,建筑工程,0.0,28.62,北京赢成投资管理有限公司-赢成三号私募证券投资基金,1.0
450,300577.SZ,300577,开润股份,纺织,0.0,28.69,"基本养老保险基金一二零三组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金
深圳悟空投资管理有限公司-悟空蓝海源饶6号私募证券投资基金
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金",8.0
451,300366.SZ,300366,创意信息,软件服务,0.0,28.7,"中国国际金融香港资产管理有限公司-客户资金
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
贵州铁路发展基金管理有限公司-贵州铁路壹期号股权投资基金中心(有限合伙)
四川省集成电路和信息安全产业投资基金有限公司",5.0
452,300310.SZ,300310,宜通世纪,通信设备,0.0,28.71,"上海迎水投资管理有限公司-迎水月异12号私募证券投资基金
汇银富通资产管理有限公司",2.0
453,300252.SZ,300252,金信诺,通信设备,0.0,28.88,"陕西省国际信托股份有限公司-陕国投·金信诺第一期员工持股证券投资集合资金信托计划
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)",2.0
454,300314.SZ,300314,戴维医疗,医疗保健,0.0,28.9,"中国银行股份有限公司-工银瑞信健康生活混合型证券投资基金
深圳市上善若水资产管理有限公司-上善若水远正证券投资私募基金
中国银行股份有限公司-工银瑞信医药健康行业股票型证券投资基金
中国工商银行股份有限公司-汇添富医疗积极成长一年持有期混合型证券投资基金",4.0
455,300081.SZ,300081,恒信东方,文教休闲,0.0,29.02,金鹰基金-工商银行-万向信托-万向信托-星辰50号事务管理类单一资金信托,1.0
456,300570.SZ,300570,太辰光,元器件,0.0,29.05,"中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金",2.0
457,300692.SZ,300692,中环环保,环境保护,0.0,29.1,"上海玖歌投资管理有限公司-玖歌久泰1号私募证券投资基金
安徽高新招商致远股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
安徽高新金通安益股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号",5.0
458,300434.SZ,300434,金石亚药,化学制药,0.0,29.24,浙江天堂硅谷资产管理集团有限公司-天堂硅谷-金石定增资产管理计划,1.0
459,300651.SZ,300651,金陵体育,文教休闲,0.0,29.3,"中国农业银行-华夏平稳增长混合型证券投资基金
中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金",2.0
