code,name,past_p_change,past_positive,pe,past_average_turnover
600784,鲁银投资,1.111,,386.52,0.42
601666,平煤股份,1.143,,10.66,1.193
000501,鄂武商Ａ,1.145,,10.6,0.447
600619,海立股份,1.159,,34.03,0.547
600595,中孚实业,1.18,,46.56,0.523
601117,中国化学,1.183,,18.86,0.27
000656,金科股份,1.184,,21.55,0.287
000157,中联重科,1.186,,19.37,0.303
601788,光大证券,1.192,,19.7,0.17
000001,平安银行,1.197,,8.03,0.453
600355,精伦电子,1.202,,0.0,2.597
600486,扬农化工,1.203,,29.44,0.497
002734,利民股份,1.205,★,26.42,0.437
000042,中洲控股,1.208,,31.05,0.08
000056,皇庭国际,1.214,,72.33,0.647
600012,皖通高速,1.219,★,15.99,0.147
600023,浙能电力,1.241,★,14.98,0.11
603990,麦迪科技,1.248,★,71.71,0.353
002309,中利集团,1.27,★,180.22,2.35
601336,新华保险,1.285,,24.13,0.517
002132,恒星科技,1.291,★,37.47,1.297
600070,浙江富润,1.305,,28.31,0.323
601965,中国汽研,1.313,,28.1,0.213
600702,舍得酒业,1.317,,104.18,1.24
600803,新奥股份,1.319,,29.25,0.683
600015,华夏银行,1.322,,6.3,0.133
603566,普莱柯,1.324,,54.38,0.137
002311,海大集团,1.332,,23.29,0.313
300558,贝达药业,1.333,★,81.02,1.087
000883,湖北能源,1.336,,10.9,0.11
600426,华鲁恒升,1.339,,24.98,1.257
601258,庞大集团,1.34,,34.9,0.51
600170,上海建工,1.34,,13.29,0.21
600872,中炬高新,1.342,,45.08,0.36
000933,神火股份,1.343,,12.53,2.55
000625,长安汽车,1.344,★,7.46,0.47
000035,中国天楹,1.345,★,48.54,0.503
603086,先达股份,1.345,,24.67,2.17
300375,鹏翎股份,1.368,,25.3,0.947
600969,郴电国际,1.371,,28.19,0.703
600489,中金黄金,1.387,★,74.89,0.617
002069,獐子岛,1.404,,30.76,2.85
000861,海印股份,1.409,,42.31,0.197
000807,云铝股份,1.414,,38.64,3.44
600362,江西铜业,1.414,,29.87,1.587
600638,新黄浦,1.415,,9.73,0.327
001979,招商蛇口,1.415,★,34.96,1.773
002411,必康股份,1.423,,48.31,0.313
002379,宏创控股,1.433,★,96.4,0.573
601555,东吴证券,1.445,,23.66,0.407
600128,弘业股份,1.452,★,276.5,0.717
600059,古越龙山,1.454,★,49.64,0.317
002709,天赐材料,1.455,★,44.07,3.907
600609,金杯汽车,1.455,,0.0,0.313
600377,宁沪高速,1.456,,12.68,0.063
000631,顺发恒业,1.458,,11.93,0.247
000797,中国武夷,1.46,,66.21,0.307
603077,和邦生物,1.461,,35.49,0.36
000630,铜陵有色,1.483,,54.72,0.463
601579,会稽山,1.486,,41.46,0.11
002514,宝馨科技,1.491,,64.64,0.797
600106,重庆路桥,1.494,★,13.21,0.36
000610,西安旅游,1.5,★,0.0,0.24
600509,天富能源,1.509,,18.25,0.283
600079,人福医药,1.51,,8.16,1.187
002308,威创股份,1.512,,40.96,1.577
300424,航新科技,1.514,★,103.3,1.107
603668,天马科技,1.514,,32.56,0.743
000767,漳泽电力,1.53,,0.0,0.153
300148,天舟文化,1.541,,36.55,2.347
601019,山东出版,1.542,,17.35,2.61
000716,黑芝麻,1.547,,30.91,0.553
002083,孚日股份,1.547,,12.36,0.357
000429,粤高速Ａ,1.551,,9.65,0.46
000750,国海证券,1.551,,25.74,0.247
000544,中原环保,1.552,,23.87,0.377
000669,金鸿控股,1.557,,22.4,0.407
600252,中恒集团,1.558,,19.29,0.28
600823,世茂股份,1.577,,10.36,0.647
000628,高新发展,1.588,★,73.76,1.833
600518,康美药业,1.596,,24.79,0.117
000709,河钢股份,1.597,,13.97,0.573
002154,报 喜 鸟,1.617,,0.0,0.253
601016,节能风电,1.628,,34.67,0.267
601186,中国铁建,1.638,,10.05,0.147
000783,长江证券,1.639,,20.65,0.137
000726,鲁 泰Ａ,1.645,,12.32,0.517
002558,巨人网络,1.65,,47.73,0.647
300121,阳谷华泰,1.651,,26.85,0.757
300483,沃施股份,1.653,★,325.68,1.693
002033,丽江旅游,1.673,,20.42,0.437
600016,民生银行,1.689,,5.73,0.223
600395,盘江股份,1.69,,12.76,0.49
000571,新大洲Ａ,1.703,,44.58,0.583
600748,上实发展,1.717,,23.43,0.19
600877,*ST嘉陵,1.728,★,104.41,1.417
603076,乐惠国际,1.748,,30.58,4.343
002848,高斯贝尔,1.749,,231.19,2.983
002324,普利特,1.753,,28.28,0.49
601166,兴业银行,1.753,,5.91,0.313
600261,阳光照明,1.757,,15.82,0.32
600978,宜华生活,1.766,★,13.48,0.383
300362,天翔环境,1.768,,45.06,1.2
300217,东方电热,1.788,,43.23,1.083
601918,新集能源,1.791,,38.49,0.263
300639,凯普生物,1.792,,53.64,7.9
601233,桐昆股份,1.797,,21.33,1.243
000799,酒鬼酒,1.802,,44.61,1.25
600331,宏达股份,1.81,,31.93,0.42
002109,兴化股份,1.822,,27.02,2.387
600970,中材国际,1.831,,17.49,1.243
601628,中国人寿,1.832,,21.16,0.04
600249,两面针,1.838,★,0.0,0.93
600926,杭州银行,1.84,,8.76,0.757
000570,苏常柴Ａ,1.849,,49.34,0.297
000848,承德露露,1.857,★,21.02,0.473
603663,三祥新材,1.869,★,44.78,0.91
002031,巨轮智能,1.876,,111.98,0.67
603589,口子窖,1.888,,21.45,0.823
600028,中国石化,1.892,★,14.98,0.117
600017,日照港,1.894,,25.85,0.33
000878,云南铜业,1.897,,58.69,0.827
601218,吉鑫科技,1.898,,115.81,0.457
002665,首航节能,1.899,,111.21,0.423
002556,辉隆股份,1.908,,31.16,1.353
002613,北玻股份,1.909,★,0.0,0.32
600307,酒钢宏兴,1.931,,18.59,0.457
600257,大湖股份,1.941,,431.98,1.503
600300,维维股份,1.948,★,49.1,0.3
600731,湖南海利,1.951,,113.67,0.583
002448,中原内配,1.954,,20.56,1.517
600006,东风汽车,1.955,,67.75,0.333
603963,大理药业,1.971,,48.15,6.157
002706,良信电器,1.979,,23.0,1.333
600231,凌钢股份,1.98,,8.76,1.297
603689,皖天然气,1.997,,32.77,2.72
300387,富邦股份,2.0,,23.33,1.003
300733,西菱动力,2.019,,41.23,20.083
600033,福建高速,2.024,★,12.32,0.127
300125,易世达,2.026,,1438.29,0.283
002204,大连重工,2.031,,546.91,0.147
000667,美好置业,2.036,,15.45,0.357
002639,雪人股份,2.038,★,350.95,0.833
600508,上海能源,2.05,,10.46,0.497
000420,吉林化纤,2.052,,69.07,0.253
300005,探路者,2.064,,40.82,1.287
601808,中海油服,2.064,,0.0,0.243
600090,同济堂,2.068,,19.71,0.753
000623,吉林敖东,2.069,,13.2,0.417
600581,八一钢铁,2.071,,10.5,6.517
300039,上海凯宝,2.079,,19.44,0.777
600816,安信信托,2.081,,15.84,0.233
000949,新乡化纤,2.081,,61.67,0.203
600999,招商证券,2.092,,20.43,0.18
000017,深中华A,2.108,,0.0,0.923
603869,北部湾旅,2.109,,28.93,0.88
600163,中闽能源,2.115,,37.73,0.457
600376,首开股份,2.124,,19.36,0.143
603636,南威软件,2.125,★,97.62,0.803
000027,深圳能源,2.149,★,20.98,0.113
300263,隆华节能,2.149,,79.6,2.007
002870,香山股份,2.156,,35.22,1.67
002468,申通快递,2.164,,24.64,0.573
002172,澳洋科技,2.166,,16.95,0.467
601567,三星医疗,2.171,,23.94,0.113
603357,设计总院,2.181,,28.11,4.103
002164,宁波东力,2.186,,61.51,0.707
600061,国投资本,2.192,★,20.5,0.107
600305,恒顺醋业,2.192,,32.36,0.843
002718,友邦吊顶,2.195,,33.98,0.73
002032,苏 泊 尔,2.213,,30.08,0.347
002585,双星新材,2.217,,40.59,0.463
000553,沙隆达Ａ,2.221,,16.47,0.87
600029,南方航空,2.225,,12.13,1.33
300299,富春股份,2.234,,42.25,3.717
300119,瑞普生物,2.235,,29.74,0.513
603848,好太太,2.238,,36.26,8.78
603737,三棵树,2.243,,53.93,0.713
600162,香江控股,2.246,,17.84,0.42
603886,元祖股份,2.257,★,16.88,1.897
601375,中原证券,2.26,,52.69,0.81
002408,齐翔腾达,2.265,,29.39,0.457
300475,聚隆科技,2.283,,39.35,2.24
002142,宁波银行,2.286,,10.43,0.417
000900,现代投资,2.292,★,10.85,0.76
002688,金河生物,2.294,,32.4,0.52
000776,广发证券,2.3,,14.76,0.34
300319,麦捷科技,2.301,,47.69,0.637
002412,汉森制药,2.31,,54.01,0.893
000908,景峰医药,2.312,,34.41,0.32
603619,中曼石油,2.314,,30.66,13.62
600853,龙建股份,2.317,,51.64,0.55
002701,奥瑞金,2.32,,15.82,0.35
600051,宁波联合,2.323,★,22.03,0.663
600077,宋都股份,2.331,,30.82,0.567
600048,保利地产,2.332,★,15.92,1.06
601881,中国银河,2.341,,22.65,1.657
600998,九州通,2.341,★,25.1,0.127
300196,长海股份,2.359,,22.02,0.693
600358,国旅联合,2.359,,49.68,0.923
600022,山东钢铁,2.364,,16.76,0.793
000498,山东路桥,2.366,,13.33,1.137
600428,中远海特,2.369,,52.29,0.467
600887,伊利股份,2.384,,29.8,0.663
000728,国元证券,2.386,,26.68,0.543
600753,东方银星,2.387,★,194.95,0.97
603158,腾龙股份,2.388,,32.32,0.27
600351,亚宝药业,2.394,,29.26,0.61
601212,白银有色,2.396,,137.99,0.837
600975,新五丰,2.397,,47.93,0.603
600083,博信股份,2.397,★,0.0,0.62
002347,泰尔股份,2.401,★,166.33,0.853
002534,杭锅股份,2.403,,14.95,0.397
603020,爱普股份,2.412,,19.36,0.56
000686,东北证券,2.415,,22.05,0.377
000708,大冶特钢,2.417,,13.47,0.53
000005,世纪星源,2.418,,0.0,0.377
002646,青青稞酒,2.418,,38.94,0.23
300389,艾比森,2.435,★,58.38,1.61
002426,胜利精密,2.438,,35.64,0.607
002763,汇洁股份,2.438,,16.16,0.763
600531,豫光金铅,2.441,★,35.0,1.847
300716,国立科技,2.445,★,46.68,9.243
000543,皖能电力,2.445,★,61.56,0.477
300004,南风股份,2.451,★,33.19,2.343
300641,正丹股份,2.451,,33.25,3.837
601518,吉林高速,2.462,,13.43,0.14
603183,建研院,2.465,,70.07,6.093
600569,安阳钢铁,2.468,,9.26,2.553
002269,美邦服饰,2.48,,0.0,0.153
601668,中国建筑,2.483,,7.86,0.31
603922,金鸿顺,2.485,,30.85,3.797
002501,利源精制,2.49,,18.35,0.663
601607,上海医药,2.496,,17.74,0.257
600758,红阳能源,2.497,,13.8,0.703
300637,扬帆新材,2.5,★,35.36,1.47
000978,桂林旅游,2.513,,30.3,0.513
601107,四川成渝,2.517,,10.1,0.13
600754,锦江股份,2.518,,36.94,0.947
000937,冀中能源,2.528,★,17.86,0.58
002678,珠江钢琴,2.539,,63.72,0.09
002244,滨江集团,2.553,,16.35,0.46
603868,飞科电器,2.565,,32.16,2.87
300510,金冠电气,2.567,,63.35,0.823
000402,金 融 街,2.577,,16.04,0.377
603009,北特科技,2.577,★,79.33,5.097
002609,捷顺科技,2.586,★,60.34,0.64
000039,中集集团,2.588,,31.75,0.63
002610,爱康科技,2.593,,51.57,0.73
002630,华西能源,2.596,,58.8,0.73
002245,澳洋顺昌,2.598,,24.88,1.447
002428,云南锗业,2.604,,1346.06,1.403
002220,天宝食品,2.626,,25.97,0.41
603029,天鹅股份,2.63,★,0.0,2.427
000698,沈阳化工,2.633,,19.02,0.837
002728,特一药业,2.638,,32.59,0.26
002326,永太科技,2.644,,20.92,2.247
000999,华润三九,2.647,,19.35,0.173
000685,中山公用,2.649,,13.12,0.213
600636,*ST爱富,2.657,,41.93,0.673
603889,新澳股份,2.67,★,29.02,1.643
600285,羚锐制药,2.684,,20.63,0.777
601168,西部矿业,2.69,,40.67,0.833
600075,新疆天业,2.691,,10.84,0.647
002001,新 和 成,2.703,★,39.21,1.873
600088,中视传媒,2.704,,49.85,1.877
600493,凤竹纺织,2.716,,88.62,0.55
603916,苏博特,2.741,,28.45,5.48
601128,常熟银行,2.745,★,14.08,1.917
600369,西南证券,2.746,,32.33,0.207
603110,东方材料,2.753,,37.17,6.58
000752,西藏发展,2.757,★,277.21,0.773
002165,红 宝 丽,2.758,,43.25,0.59
600315,上海家化,2.759,★,57.87,0.253
002215,诺 普 信,2.761,,18.35,0.883
000004,国农科技,2.766,★,0.0,0.68
300111,向日葵,2.767,,207.52,0.537
600586,金晶科技,2.769,,26.24,0.623
600020,中原高速,2.772,,7.41,0.243
600695,绿庭投资,2.774,★,133.13,1.54
600648,外高桥,2.777,★,44.17,0.123
600219,南山铝业,2.786,,19.41,1.103
600539,狮头股份,2.789,,741.63,0.23
603113,金能科技,2.791,,17.6,2.943
600881,亚泰集团,2.797,,67.96,0.303
002731,萃华珠宝,2.798,★,35.8,0.797
600097,开创国际,2.799,★,93.34,0.2
600961,株冶集团,2.804,,73.82,0.257
600744,华银电力,2.81,,0.0,0.607
000981,银亿股份,2.812,★,46.0,0.123
002705,新宝股份,2.814,★,20.62,0.333
300480,光力科技,2.821,,98.73,1.863
300013,新宁物流,2.829,,41.23,1.393
601377,兴业证券,2.832,★,17.4,0.247
600705,中航资本,2.835,,18.74,0.267
601098,中南传媒,2.835,★,15.22,0.173
603855,华荣股份,2.836,,40.52,1.4
600613,神奇制药,2.838,,37.88,0.367
600681,百川能源,2.838,,24.3,0.463
300019,硅宝科技,2.843,,66.15,1.387
000012,南 玻Ａ,2.846,,20.78,0.647
000895,双汇发展,2.848,,21.79,0.253
002201,九鼎新材,2.849,,434.84,0.42
600187,国中水务,2.859,★,282.92,3.017
002126,银轮股份,2.867,,22.08,0.633
000875,吉电股份,2.872,,0.0,0.49
600190,锦州港,2.874,,54.85,0.097
600755,厦门国贸,2.879,,8.19,0.97
000593,大通燃气,2.884,,383.31,1.097
600529,山东药玻,2.887,,22.31,0.433
601003,柳钢股份,2.89,,11.27,1.193
000552,靖远煤电,2.893,,16.54,0.883
000915,山大华特,2.896,,19.82,2.2
300438,鹏辉能源,2.902,★,27.0,2.573
601018,宁波港,2.902,,22.69,0.083
002418,康盛股份,2.917,,41.37,1.037
600696,ST匹凸,2.919,,107.26,0.713
600548,深高速,2.926,★,11.66,0.13
300463,迈克生物,2.928,,31.73,0.517
000333,美的集团,2.934,★,18.49,0.42
000899,赣能股份,2.935,,22.42,0.283
603890,春秋电子,2.939,,27.67,7.98
601898,中煤能源,2.943,,22.77,0.093
002059,云南旅游,2.945,★,109.15,0.41
000666,经纬纺机,2.945,,10.88,1.247
600691,阳煤化工,2.954,,47.93,0.717
000016,深康佳Ａ,2.957,,82.84,0.5
603685,晨丰科技,2.957,,24.66,6.473
300392,腾信股份,2.959,★,236.93,1.543
600617,国新能源,2.971,,937.34,0.12
600933,爱柯迪,2.971,★,25.76,2.86
300199,翰宇药业,2.976,★,44.66,0.563
002615,哈尔斯,2.978,,21.2,0.663
000419,通程控股,2.982,,23.86,0.597
002499,科林环保,2.983,,59.14,0.5
000603,盛达矿业,2.988,,35.61,0.703
000548,湖南投资,2.992,,16.86,0.557
600340,华夏幸福,2.999,,12.78,0.823
600593,大连圣亚,3.004,,25.55,1.297
300264,佳创视讯,3.008,,0.0,0.903
600683,京投发展,3.01,,0.0,0.197
000338,潍柴动力,3.013,,10.85,1.153
002203,海亮股份,3.02,★,18.88,0.717
002239,奥特佳,3.023,,35.09,0.507
600287,江苏舜天,3.027,,31.57,0.367
603586,金麒麟,3.028,,22.64,1.54
600583,海油工程,3.029,,70.9,0.38
002893,华通热力,3.029,,63.9,17.72
600317,营口港,3.034,,36.91,0.053
000785,武汉中商,3.035,,50.17,0.66
600543,莫高股份,3.036,,85.56,0.457
600168,武汉控股,3.045,,16.79,0.293
603829,洛凯股份,3.046,,44.93,6.427
600909,华安证券,3.054,,33.38,0.527
002193,如意集团,3.054,,99.22,0.457
600035,楚天高速,3.055,,11.77,0.183
603055,台华新材,3.062,,22.07,3.923
002096,南岭民爆,3.077,,58.82,0.273
000950,*ST建峰,3.083,,0.0,2.1
300441,鲍斯股份,3.086,,57.22,1.17
002061,浙江交科,3.094,,51.14,1.107
600173,卧龙地产,3.097,,12.96,0.76
600610,中毅达,3.098,,7084.03,6.487
002917,金奥博,3.099,★,42.78,16.653
002561,徐家汇,3.106,,20.93,0.43
603567,珍宝岛,3.109,,24.81,0.227
600802,福建水泥,3.109,,0.0,1.173
601515,东风股份,3.114,,15.52,0.08
002560,通达股份,3.115,★,233.09,2.347
300040,九洲电气,3.116,,20.84,1.907
300195,长荣股份,3.119,★,39.08,1.583
600201,生物股份,3.12,,28.16,0.387
300660,江苏雷利,3.124,★,24.24,1.3
002272,川润股份,3.127,,1486.32,0.837
000026,飞亚达Ａ,3.135,,24.75,0.313
300106,西部牧业,3.147,,0.0,1.717
000538,云南白药,3.151,★,28.84,0.197
000758,中色股份,3.153,,43.14,0.66
600582,天地科技,3.166,,30.71,0.227
600533,栖霞建设,3.169,,44.39,0.483
002187,广百股份,3.171,,17.43,0.28
600166,福田汽车,3.172,★,94.75,0.577
600438,通威股份,3.174,,19.43,1.087
603116,红蜻蜓,3.179,,17.3,0.597
601901,方正证券,3.182,,29.74,0.103
600713,南京医药,3.184,★,24.75,0.48
601179,中国西电,3.208,★,24.83,0.083
002319,乐通股份,3.21,★,206.63,0.853
601211,国泰君安,3.211,,16.47,0.29
300131,英唐智控,3.221,,43.09,0.89
002637,赞宇科技,3.223,,34.48,0.607
300455,康拓红外,3.227,★,79.3,2.043
600270,外运发展,3.235,★,12.08,0.367
300180,华峰超纤,3.235,,58.41,0.78
603727,博迈科,3.238,,43.36,1.167
601199,江南水务,3.256,,16.97,0.187
002562,兄弟科技,3.265,,23.66,1.587
300175,朗源股份,3.266,,41.49,1.35
600390,五矿资本,3.269,,14.29,0.857
002119,康强电子,3.27,,50.04,0.717
002866,传艺科技,3.27,,42.14,7.77
002074,国轩高科,3.274,,27.64,1.397
601929,吉视传媒,3.283,★,31.12,0.517
603729,龙韵股份,3.288,,149.35,1.723
002186,全 聚 德,3.31,,27.81,0.233
600519,贵州茅台,3.312,,34.72,0.29
603198,迎驾贡酒,3.313,,21.85,1.283
601139,深圳燃气,3.313,,15.61,0.26
000598,兴蓉环境,3.314,,15.08,0.347
002275,桂林三金,3.315,,19.37,0.167
600578,京能电力,3.318,★,77.1,0.063
002080,中材科技,3.32,★,21.94,1.997
601933,永辉超市,3.324,★,52.48,0.527
300135,宝利国际,3.325,,72.38,0.577
002461,珠江啤酒,3.325,,46.61,0.21
300289,利德曼,3.33,★,49.36,0.523
600790,轻纺城,3.333,★,14.9,0.297
600898,国美通讯,3.334,★,0.0,0.523
600936,广西广电,3.336,,42.06,0.37
603038,华立股份,3.338,,24.93,1.09
600058,五矿发展,3.346,,330.47,0.303
600321,正源股份,3.352,,650.45,0.31
600795,国电电力,3.354,★,18.73,0.353
600338,西藏珠峰,3.358,,21.5,1.597
601688,华泰证券,3.368,,19.58,0.563
002267,陕天然气,3.376,,23.64,0.253
000407,胜利股份,3.377,,49.14,0.673
300269,联建光电,3.391,,15.84,2.257
601811,新华文轩,3.393,,16.76,0.687
600793,宜宾纸业,3.401,,25.73,0.98
000688,建新矿业,3.403,★,23.29,0.527
600729,重庆百货,3.403,,15.38,0.487
603507,振江股份,3.407,,26.5,5.64
002487,大金重工,3.408,★,85.65,0.247
300163,先锋新材,3.411,,264.37,2.197
002807,江阴银行,3.418,,20.52,1.81
600064,南京高科,3.419,★,14.34,0.367
000786,北新建材,3.42,,20.5,1.593
603822,嘉澳环保,3.427,,65.97,2.317
600429,三元股份,3.433,,54.94,0.137
603912,佳力图,3.443,,46.18,14.09
002360,同德化工,3.452,,27.54,1.047
603839,安正时尚,3.456,,23.21,1.073
600030,中信证券,3.461,,20.44,0.923
002155,湖南黄金,3.464,★,31.33,0.943
601928,凤凰传媒,3.464,★,17.11,0.13
002838,道恩股份,3.465,,66.39,1.423
300343,联创互联,3.469,,28.88,5.84
600098,广州发展,3.473,,21.49,0.147
603303,得邦照明,3.482,,22.37,1.373
300243,瑞丰高材,3.483,,70.75,0.25
300396,迪瑞医疗,3.492,,33.14,1.003
603001,奥康国际,3.494,,21.66,0.4
600690,青岛海尔,3.499,★,16.1,0.657
002732,燕塘乳业,3.508,,28.67,0.41
600684,珠江实业,3.508,,12.01,1.033
603085,天成自控,3.525,,91.14,1.19
300382,斯莱克,3.538,★,52.84,0.75
300315,掌趣科技,3.554,,34.26,2.377
600348,阳泉煤业,3.563,,12.99,1.48
000955,欣龙控股,3.565,,0.0,1.49
300189,神农基因,3.568,,0.0,0.78
002318,久立特材,3.569,,35.64,0.49
601368,绿城水务,3.569,,15.96,0.4
002388,新亚制程,3.574,★,47.09,1.033
002254,泰和新材,3.577,★,78.95,0.953
000889,茂业通信,3.578,★,33.46,0.673
600723,首商股份,3.582,,15.79,0.183
002144,宏达高科,3.587,,23.21,0.417
002060,粤 水 电,3.594,,43.98,0.337
300144,宋城演艺,3.594,,22.74,0.633
601880,大连港,3.602,★,65.38,0.13
000712,锦龙股份,3.608,,47.27,0.517
300117,嘉寓股份,3.613,,42.48,0.71
000683,远兴能源,3.624,,15.89,0.823
600277,亿利洁能,3.625,★,42.26,0.353
002475,立讯精密,3.627,,54.73,0.623
300057,万顺股份,3.637,,40.94,0.323
600839,四川长虹,3.643,★,64.23,0.38
300321,同大股份,3.649,,75.43,1.263
300582,英飞特,3.649,,78.82,3.773
000529,广弘控股,3.652,,27.92,0.353
601158,重庆水务,3.658,★,15.66,0.06
000751,锌业股份,3.665,,41.26,0.813
603099,长白山,3.666,,30.61,0.24
000918,嘉凯城,3.669,,0.0,0.203
000584,哈工智能,3.671,★,110.0,1.12
600675,中华企业,3.672,,28.66,0.123
300654,世纪天鸿,3.674,★,116.36,6.01
603239,浙江仙通,3.684,,28.03,1.11
603131,上海沪工,3.69,,45.45,2.17
002114,罗平锌电,3.691,★,82.72,1.35
002349,精华制药,3.696,,34.66,0.237
601900,南方传媒,3.698,★,15.6,1.183
600854,春兰股份,3.7,★,34.53,0.597
600353,旭光股份,3.702,★,118.3,0.937
002218,拓日新能,3.705,,32.05,0.86
601789,宁波建工,3.706,,20.22,0.383
000729,燕京啤酒,3.709,,25.25,0.38
600886,国投电力,3.712,★,11.91,0.19
601010,文峰股份,3.715,,23.34,0.183
300014,亿纬锂能,3.718,,35.32,2.713
600127,金健米业,3.726,,222.93,0.767
600704,物产中大,3.737,,14.44,0.68
000581,威孚高科,3.739,,9.6,0.877
002817,黄山胶囊,3.741,★,48.09,0.657
002674,兴业科技,3.743,,61.55,0.757
600496,精工钢构,3.743,,64.99,0.457
000826,启迪桑德,3.743,,26.97,0.55
600995,文山电力,3.744,,13.49,0.677
603123,翠微股份,3.744,,38.03,0.177
600067,冠城大通,3.745,★,13.45,0.5
000990,诚志股份,3.746,,22.31,0.62
300187,永清环保,3.753,,61.04,2.627
600603,广汇物流,3.761,,34.15,4.193
002197,证通电子,3.775,,177.07,1.28
300191,潜能恒信,3.777,,0.0,1.14
000049,德赛电池,3.778,,29.3,1.44
000619,海螺型材,3.781,,392.77,0.317
001896,豫能控股,3.781,,45.77,0.35
300292,吴通控股,3.782,★,33.34,1.793
002434,万里扬,3.788,,15.53,0.81
002107,沃华医药,3.794,,48.73,0.223
600572,康恩贝,3.796,,22.67,0.41
600993,马应龙,3.802,,24.13,0.533
000885,同力水泥,3.807,,9.46,2.01
300370,安控科技,3.814,,127.78,2.687
603776,永安行,3.815,★,48.76,7.977
300658,延江股份,3.821,,31.1,1.127
603665,康隆达,3.826,★,44.62,1.763
600479,千金药业,3.826,,39.59,0.83
603979,金诚信,3.828,★,25.51,1.053
600159,大龙地产,3.831,,0.0,0.457
600176,中国巨石,3.844,,23.01,0.913
002394,联发股份,3.845,,13.19,0.363
000537,广宇发展,3.845,,142.65,2.147
300095,华伍股份,3.846,,47.82,1.26
600303,曙光股份,3.849,★,10.35,1.043
002751,易尚展示,3.85,★,124.02,1.653
002262,恩华药业,3.851,,34.96,0.38
600415,小商品城,3.856,,17.59,0.13
300423,鲁亿通,3.857,,188.78,0.333
002043,兔 宝 宝,3.864,★,27.86,1.357
002277,友阿股份,3.865,,17.3,0.553
300301,长方集团,3.877,,122.53,0.34
002216,三全食品,3.89,,59.42,0.347
300239,东宝生物,3.901,,117.61,0.397
002548,金新农,3.915,★,29.48,0.333
600785,新华百货,3.921,,43.92,0.11
000159,国际实业,3.935,,0.0,0.423
600488,天药股份,3.935,★,39.45,0.22
300043,星辉娱乐,3.939,,20.73,1.283
000989,九 芝 堂,3.941,★,26.2,1.237
600223,鲁商置业,3.95,★,31.49,0.387
000715,中兴商业,3.951,,33.78,0.2
601108,财通证券,3.952,,35.51,6.05
002574,明牌珠宝,3.958,,32.83,0.5
600663,陆家嘴,3.959,★,33.29,0.047
002593,日上集团,3.96,★,46.8,0.393
000850,华茂股份,3.961,,125.77,0.303
600521,华海药业,3.963,,44.74,0.567
000536,华映科技,3.969,,47.69,0.453
603766,隆鑫通用,3.97,,15.28,0.41
002314,南山控股,3.973,★,82.28,0.54
000048,康达尔,3.977,,0.0,0.347
600805,悦达投资,3.979,,0.0,0.237
600982,宁波热电,3.981,★,23.68,0.257
000862,银星能源,3.983,,0.0,0.907
600025,华能水电,3.983,,35.46,3.563
002752,昇兴股份,3.983,,74.79,0.95
002171,楚江新材,3.984,,19.54,0.783
603003,龙宇燃油,3.99,,82.04,0.4
002686,亿利达,3.991,,32.27,0.3
601198,东兴证券,3.994,,30.6,0.193
600605,汇通能源,3.998,,101.11,1.067
300216,千山药机,4.005,,62.95,17.597
601566,九牧王,4.012,,18.96,0.7
300151,昌红科技,4.014,,104.32,2.34
600107,美尔雅,4.02,,0.0,0.537
300736,百华悦邦,4.025,★,49.84,13.113
000430,张家界,4.029,,34.65,0.317
601878,浙商证券,4.031,,41.3,3.037
002365,永安药业,4.032,,35.7,2.23
600336,澳柯玛,4.033,,69.49,0.473
002878,元隆雅图,4.033,,44.94,18.27
600727,鲁北化工,4.036,,49.09,2.067
002237,恒邦股份,4.04,★,22.66,1.287
000608,阳光股份,4.044,,13.06,1.107
600717,天津港,4.049,★,15.91,0.273
600985,雷鸣科化,4.05,,43.09,2.283
601366,利群股份,4.052,★,22.98,1.387
600322,天房发展,4.058,,24.63,0.38
000541,佛山照明,4.059,,12.28,0.387
002242,九阳股份,4.059,,18.33,0.363
002456,欧菲科技,4.061,,41.26,1.443
300539,横河模具,4.061,,53.51,1.47
002797,第一创业,4.073,,74.8,2.313
002303,美盈森,4.081,,30.84,0.343
300501,海顺新材,4.085,,32.06,1.52
600965,福成股份,4.088,★,52.48,0.26
600746,江苏索普,4.09,,27.42,0.603
600863,内蒙华电,4.092,★,24.78,0.2
000592,平潭发展,4.092,,583.16,0.797
603313,梦百合,4.095,★,29.71,1.01
300412,迦南科技,4.097,,39.57,0.493
600737,中粮糖业,4.1,,21.56,0.323
000725,京东方Ａ,4.1,,22.57,1.323
601008,连云港,4.106,,629.91,0.39
000671,阳 光 城,4.11,,39.96,1.363
603260,合盛硅业,4.112,★,29.49,9.05
300160,秀强股份,4.112,,20.04,0.91
002897,意华股份,4.117,,37.7,7.477
000030,富奥股份,4.124,,11.38,0.293
002495,佳隆股份,4.124,,105.38,0.453
300022,吉峰农机,4.125,,0.0,3.07
601777,力帆股份,4.127,★,37.57,0.393
002266,浙富控股,4.131,★,76.67,0.333
601188,龙江交通,4.131,★,14.03,0.113
000893,东凌国际,4.131,,0.0,3.32
000090,天健集团,4.131,★,16.15,0.81
002206,海 利 得,4.139,,17.94,0.447
002209,达 意 隆,4.14,,0.0,1.14
603518,维格娜丝,4.144,★,48.39,0.88
002489,浙江永强,4.15,★,42.82,0.5
600146,商赢环球,4.152,,113.19,1.66
002050,三花智控,4.152,,32.36,0.947
000573,粤宏远Ａ,4.153,,41.6,0.363
